ID;Geslacht;Leeftijdsgroep;Herkomstgroepering;VerdachtenNaarSoortMisdrijf;Perioden;AantalVerdachten_1;VerdachtenPer1000Inwoners_2
6191;Totaal mannen en vrouwen;45 tot 65 jaar;8;Verkeersmisdrijven;2002;260;4
6192;Totaal mannen en vrouwen;45 tot 65 jaar;8;Verkeersmisdrijven;2003;310;4
6193;Totaal mannen en vrouwen;45 tot 65 jaar;8;Verkeersmisdrijven;2004;330;4
6194;Totaal mannen en vrouwen;45 tot 65 jaar;8;Verkeersmisdrijven;2005;360;4
6195;Totaal mannen en vrouwen;45 tot 65 jaar;8;Verkeersmisdrijven;2006;360;4
6196;Totaal mannen en vrouwen;45 tot 65 jaar;8;Verkeersmisdrijven;2007;370;4
6197;Totaal mannen en vrouwen;45 tot 65 jaar;8;Verkeersmisdrijven;2008;400;4
6198;Totaal mannen en vrouwen;45 tot 65 jaar;8;Verkeersmisdrijven;2009;350;3
6199;Totaal mannen en vrouwen;45 tot 65 jaar;8;Verkeersmisdrijven;2010;340;3
6200;Totaal mannen en vrouwen;45 tot 65 jaar;8;Verkeersmisdrijven;2011;320;3
6201;Totaal mannen en vrouwen;45 tot 65 jaar;8;Drugsmisdrijven;1999;20;0
6202;Totaal mannen en vrouwen;45 tot 65 jaar;8;Drugsmisdrijven;2000;20;0
6203;Totaal mannen en vrouwen;45 tot 65 jaar;8;Drugsmisdrijven;2001;20;0
6204;Totaal mannen en vrouwen;45 tot 65 jaar;8;Drugsmisdrijven;2002;30;0
6205;Totaal mannen en vrouwen;45 tot 65 jaar;8;Drugsmisdrijven;2003;50;1
6206;Totaal mannen en vrouwen;45 tot 65 jaar;8;Drugsmisdrijven;2004;40;1
6207;Totaal mannen en vrouwen;45 tot 65 jaar;8;Drugsmisdrijven;2005;70;1
6208;Totaal mannen en vrouwen;45 tot 65 jaar;8;Drugsmisdrijven;2006;90;1
6209;Totaal mannen en vrouwen;45 tot 65 jaar;8;Drugsmisdrijven;2007;90;1
6210;Totaal mannen en vrouwen;45 tot 65 jaar;8;Drugsmisdrijven;2008;60;1
6211;Totaal mannen en vrouwen;45 tot 65 jaar;8;Drugsmisdrijven;2009;80;1
6212;Totaal mannen en vrouwen;45 tot 65 jaar;8;Drugsmisdrijven;2010;90;1
6213;Totaal mannen en vrouwen;45 tot 65 jaar;8;Drugsmisdrijven;2011;80;1
6214;Totaal mannen en vrouwen;45 tot 65 jaar;8;Overige misdrijven;1999;30;1
6215;Totaal mannen en vrouwen;45 tot 65 jaar;8;Overige misdrijven;2000;30;1
6216;Totaal mannen en vrouwen;45 tot 65 jaar;8;Overige misdrijven;2001;40;1
6217;Totaal mannen en vrouwen;45 tot 65 jaar;8;Overige misdrijven;2002;40;1
6218;Totaal mannen en vrouwen;45 tot 65 jaar;8;Overige misdrijven;2003;70;1
6219;Totaal mannen en vrouwen;45 tot 65 jaar;8;Overige misdrijven;2004;90;1
6220;Totaal mannen en vrouwen;45 tot 65 jaar;8;Overige misdrijven;2005;80;1
6221;Totaal mannen en vrouwen;45 tot 65 jaar;8;Overige misdrijven;2006;70;1
6222;Totaal mannen en vrouwen;45 tot 65 jaar;8;Overige misdrijven;2007;80;1
6223;Totaal mannen en vrouwen;45 tot 65 jaar;8;Overige misdrijven;2008;70;1
6224;Totaal mannen en vrouwen;45 tot 65 jaar;8;Overige misdrijven;2009;70;1
6225;Totaal mannen en vrouwen;45 tot 65 jaar;8;Overige misdrijven;2010;80;1
6226;Totaal mannen en vrouwen;45 tot 65 jaar;8;Overige misdrijven;2011;70;1
6227;Totaal mannen en vrouwen;45 tot 65 jaar;8;Verdachten van meer soorten misdrijven;1999;60;1
6228;Totaal mannen en vrouwen;45 tot 65 jaar;8;Verdachten van meer soorten misdrijven;2000;70;1
6229;Totaal mannen en vrouwen;45 tot 65 jaar;8;Verdachten van meer soorten misdrijven;2001;70;1
6230;Totaal mannen en vrouwen;45 tot 65 jaar;8;Verdachten van meer soorten misdrijven;2002;100;1
6231;Totaal mannen en vrouwen;45 tot 65 jaar;8;Verdachten van meer soorten misdrijven;2003;120;2
6232;Totaal mannen en vrouwen;45 tot 65 jaar;8;Verdachten van meer soorten misdrijven;2004;130;2
6233;Totaal mannen en vrouwen;45 tot 65 jaar;8;Verdachten van meer soorten misdrijven;2005;150;2
6234;Totaal mannen en vrouwen;45 tot 65 jaar;8;Verdachten van meer soorten misdrijven;2006;160;2
6235;Totaal mannen en vrouwen;45 tot 65 jaar;8;Verdachten van meer soorten misdrijven;2007;190;2
6236;Totaal mannen en vrouwen;45 tot 65 jaar;8;Verdachten van meer soorten misdrijven;2008;180;2
6237;Totaal mannen en vrouwen;45 tot 65 jaar;8;Verdachten van meer soorten misdrijven;2009;170;2
6238;Totaal mannen en vrouwen;45 tot 65 jaar;8;Verdachten van meer soorten misdrijven;2010;160;1
6239;Totaal mannen en vrouwen;45 tot 65 jaar;8;Verdachten van meer soorten misdrijven;2011;160;1
6240;Totaal mannen en vrouwen;45 jaar of ouder;0;Totaal verdachten van misdrijven;1999;24750;4
6241;Totaal mannen en vrouwen;45 jaar of ouder;0;Totaal verdachten van misdrijven;2000;24420;4
6242;Totaal mannen en vrouwen;45 jaar of ouder;0;Totaal verdachten van misdrijven;2001;26850;4
6243;Totaal mannen en vrouwen;45 jaar of ouder;0;Totaal verdachten van misdrijven;2002;30520;5
6244;Totaal mannen en vrouwen;45 jaar of ouder;0;Totaal verdachten van misdrijven;2003;35750;6
6245;Totaal mannen en vrouwen;45 jaar of ouder;0;Totaal verdachten van misdrijven;2004;38520;6
6246;Totaal mannen en vrouwen;45 jaar of ouder;0;Totaal verdachten van misdrijven;2005;41950;6
6247;Totaal mannen en vrouwen;45 jaar of ouder;0;Totaal verdachten van misdrijven;2006;43570;6
6248;Totaal mannen en vrouwen;45 jaar of ouder;0;Totaal verdachten van misdrijven;2007;44650;6
6249;Totaal mannen en vrouwen;45 jaar of ouder;0;Totaal verdachten van misdrijven;2008;42610;6
6250;Totaal mannen en vrouwen;45 jaar of ouder;0;Totaal verdachten van misdrijven;2009;39910;6
6251;Totaal mannen en vrouwen;45 jaar of ouder;0;Totaal verdachten van misdrijven;2010;38450;5
6252;Totaal mannen en vrouwen;45 jaar of ouder;0;Totaal verdachten van misdrijven;2011;36810;5
6253;Totaal mannen en vrouwen;45 jaar of ouder;0;Vermogensmisdrijven;1999;5950;1
6254;Totaal mannen en vrouwen;45 jaar of ouder;0;Vermogensmisdrijven;2000;5430;1
6255;Totaal mannen en vrouwen;45 jaar of ouder;0;Vermogensmisdrijven;2001;5610;1
6256;Totaal mannen en vrouwen;45 jaar of ouder;0;Vermogensmisdrijven;2002;6060;1
6257;Totaal mannen en vrouwen;45 jaar of ouder;0;Vermogensmisdrijven;2003;6630;1
6258;Totaal mannen en vrouwen;45 jaar of ouder;0;Vermogensmisdrijven;2004;6910;1
6259;Totaal mannen en vrouwen;45 jaar of ouder;0;Vermogensmisdrijven;2005;7380;1
6260;Totaal mannen en vrouwen;45 jaar of ouder;0;Vermogensmisdrijven;2006;7780;1
6261;Totaal mannen en vrouwen;45 jaar of ouder;0;Vermogensmisdrijven;2007;7970;1
6262;Totaal mannen en vrouwen;45 jaar of ouder;0;Vermogensmisdrijven;2008;8090;1
6263;Totaal mannen en vrouwen;45 jaar of ouder;0;Vermogensmisdrijven;2009;7890;1
6264;Totaal mannen en vrouwen;45 jaar of ouder;0;Vermogensmisdrijven;2010;8310;1
6265;Totaal mannen en vrouwen;45 jaar of ouder;0;Vermogensmisdrijven;2011;8350;1
6266;Totaal mannen en vrouwen;45 jaar of ouder;0;Vernieling en openbare orde;1999;1220;0
6267;Totaal mannen en vrouwen;45 jaar of ouder;0;Vernieling en openbare orde;2000;1300;0
6268;Totaal mannen en vrouwen;45 jaar of ouder;0;Vernieling en openbare orde;2001;1390;0
6269;Totaal mannen en vrouwen;45 jaar of ouder;0;Vernieling en openbare orde;2002;1660;0
6270;Totaal mannen en vrouwen;45 jaar of ouder;0;Vernieling en openbare orde;2003;1950;0
6271;Totaal mannen en vrouwen;45 jaar of ouder;0;Vernieling en openbare orde;2004;2180;0
6272;Totaal mannen en vrouwen;45 jaar of ouder;0;Vernieling en openbare orde;2005;2390;0
6273;Totaal mannen en vrouwen;45 jaar of ouder;0;Vernieling en openbare orde;2006;2480;0
6274;Totaal mannen en vrouwen;45 jaar of ouder;0;Vernieling en openbare orde;2007;2570;0
6275;Totaal mannen en vrouwen;45 jaar of ouder;0;Vernieling en openbare orde;2008;2500;0
6276;Totaal mannen en vrouwen;45 jaar of ouder;0;Vernieling en openbare orde;2009;2270;0
6277;Totaal mannen en vrouwen;45 jaar of ouder;0;Vernieling en openbare orde;2010;2240;0
6278;Totaal mannen en vrouwen;45 jaar of ouder;0;Vernieling en openbare orde;2011;2010;0
6279;Totaal mannen en vrouwen;45 jaar of ouder;0;Geweldsmisdrijven;1999;3430;1
6280;Totaal mannen en vrouwen;45 jaar of ouder;0;Geweldsmisdrijven;2000;3610;1
6281;Totaal mannen en vrouwen;45 jaar of ouder;0;Geweldsmisdrijven;2001;4440;1
6282;Totaal mannen en vrouwen;45 jaar of ouder;0;Geweldsmisdrijven;2002;5140;1
6283;Totaal mannen en vrouwen;45 jaar of ouder;0;Geweldsmisdrijven;2003;6530;1
6284;Totaal mannen en vrouwen;45 jaar of ouder;0;Geweldsmisdrijven;2004;7410;1
6285;Totaal mannen en vrouwen;45 jaar of ouder;0;Geweldsmisdrijven;2005;8440;1
6286;Totaal mannen en vrouwen;45 jaar of ouder;0;Geweldsmisdrijven;2006;9190;1
6287;Totaal mannen en vrouwen;45 jaar of ouder;0;Geweldsmisdrijven;2007;9670;1
6288;Totaal mannen en vrouwen;45 jaar of ouder;0;Geweldsmisdrijven;2008;9320;1
6289;Totaal mannen en vrouwen;45 jaar of ouder;0;Geweldsmisdrijven;2009;9320;1
6290;Totaal mannen en vrouwen;45 jaar of ouder;0;Geweldsmisdrijven;2010;8990;1
6291;Totaal mannen en vrouwen;45 jaar of ouder;0;Geweldsmisdrijven;2011;8230;1
6292;Totaal mannen en vrouwen;45 jaar of ouder;0;Verkeersmisdrijven;1999;10140;2
6293;Totaal mannen en vrouwen;45 jaar of ouder;0;Verkeersmisdrijven;2000;10060;2
6294;Totaal mannen en vrouwen;45 jaar of ouder;0;Verkeersmisdrijven;2001;10800;2
6295;Totaal mannen en vrouwen;45 jaar of ouder;0;Verkeersmisdrijven;2002;11980;2
6296;Totaal mannen en vrouwen;45 jaar of ouder;0;Verkeersmisdrijven;2003;13430;2
6297;Totaal mannen en vrouwen;45 jaar of ouder;0;Verkeersmisdrijven;2004;13750;2
6298;Totaal mannen en vrouwen;45 jaar of ouder;0;Verkeersmisdrijven;2005;14630;2
6299;Totaal mannen en vrouwen;45 jaar of ouder;0;Verkeersmisdrijven;2006;14760;2
6300;Totaal mannen en vrouwen;45 jaar of ouder;0;Verkeersmisdrijven;2007;15370;2
6301;Totaal mannen en vrouwen;45 jaar of ouder;0;Verkeersmisdrijven;2008;14350;2
6302;Totaal mannen en vrouwen;45 jaar of ouder;0;Verkeersmisdrijven;2009;12710;2
6303;Totaal mannen en vrouwen;45 jaar of ouder;0;Verkeersmisdrijven;2010;11440;2
6304;Totaal mannen en vrouwen;45 jaar of ouder;0;Verkeersmisdrijven;2011;10740;1
6305;Totaal mannen en vrouwen;45 jaar of ouder;0;Drugsmisdrijven;1999;530;0
6306;Totaal mannen en vrouwen;45 jaar of ouder;0;Drugsmisdrijven;2000;490;0
6307;Totaal mannen en vrouwen;45 jaar of ouder;0;Drugsmisdrijven;2001;670;0
6308;Totaal mannen en vrouwen;45 jaar of ouder;0;Drugsmisdrijven;2002;870;0
6309;Totaal mannen en vrouwen;45 jaar of ouder;0;Drugsmisdrijven;2003;1160;0
6310;Totaal mannen en vrouwen;45 jaar of ouder;0;Drugsmisdrijven;2004;1320;0
6311;Totaal mannen en vrouwen;45 jaar of ouder;0;Drugsmisdrijven;2005;1430;0
6312;Totaal mannen en vrouwen;45 jaar of ouder;0;Drugsmisdrijven;2006;1570;0
6313;Totaal mannen en vrouwen;45 jaar of ouder;0;Drugsmisdrijven;2007;1480;0
6314;Totaal mannen en vrouwen;45 jaar of ouder;0;Drugsmisdrijven;2008;1310;0
6315;Totaal mannen en vrouwen;45 jaar of ouder;0;Drugsmisdrijven;2009;1340;0
6316;Totaal mannen en vrouwen;45 jaar of ouder;0;Drugsmisdrijven;2010;1360;0
6317;Totaal mannen en vrouwen;45 jaar of ouder;0;Drugsmisdrijven;2011;1530;0
6318;Totaal mannen en vrouwen;45 jaar of ouder;0;Overige misdrijven;1999;1560;0
6319;Totaal mannen en vrouwen;45 jaar of ouder;0;Overige misdrijven;2000;1570;0
6320;Totaal mannen en vrouwen;45 jaar of ouder;0;Overige misdrijven;2001;1810;0
6321;Totaal mannen en vrouwen;45 jaar of ouder;0;Overige misdrijven;2002;2140;0
6322;Totaal mannen en vrouwen;45 jaar of ouder;0;Overige misdrijven;2003;2700;0
6323;Totaal mannen en vrouwen;45 jaar of ouder;0;Overige misdrijven;2004;3150;0
6324;Totaal mannen en vrouwen;45 jaar of ouder;0;Overige misdrijven;2005;3280;0
6325;Totaal mannen en vrouwen;45 jaar of ouder;0;Overige misdrijven;2006;3210;0
6326;Totaal mannen en vrouwen;45 jaar of ouder;0;Overige misdrijven;2007;2950;0
6327;Totaal mannen en vrouwen;45 jaar of ouder;0;Overige misdrijven;2008;2630;0
6328;Totaal mannen en vrouwen;45 jaar of ouder;0;Overige misdrijven;2009;2460;0
6329;Totaal mannen en vrouwen;45 jaar of ouder;0;Overige misdrijven;2010;2430;0
6330;Totaal mannen en vrouwen;45 jaar of ouder;0;Overige misdrijven;2011;2230;0
6331;Totaal mannen en vrouwen;45 jaar of ouder;0;Verdachten van meer soorten misdrijven;1999;1920;0
6332;Totaal mannen en vrouwen;45 jaar of ouder;0;Verdachten van meer soorten misdrijven;2000;1970;0
6333;Totaal mannen en vrouwen;45 jaar of ouder;0;Verdachten van meer soorten misdrijven;2001;2130;0
6334;Totaal mannen en vrouwen;45 jaar of ouder;0;Verdachten van meer soorten misdrijven;2002;2670;0
6335;Totaal mannen en vrouwen;45 jaar of ouder;0;Verdachten van meer soorten misdrijven;2003;3360;1
6336;Totaal mannen en vrouwen;45 jaar of ouder;0;Verdachten van meer soorten misdrijven;2004;3800;1
6337;Totaal mannen en vrouwen;45 jaar of ouder;0;Verdachten van meer soorten misdrijven;2005;4400;1
6338;Totaal mannen en vrouwen;45 jaar of ouder;0;Verdachten van meer soorten misdrijven;2006;4590;1
6339;Totaal mannen en vrouwen;45 jaar of ouder;0;Verdachten van meer soorten misdrijven;2007;4630;1
6340;Totaal mannen en vrouwen;45 jaar of ouder;0;Verdachten van meer soorten misdrijven;2008;4420;1
6341;Totaal mannen en vrouwen;45 jaar of ouder;0;Verdachten van meer soorten misdrijven;2009;3920;1
6342;Totaal mannen en vrouwen;45 jaar of ouder;0;Verdachten van meer soorten misdrijven;2010;3680;1
6343;Totaal mannen en vrouwen;45 jaar of ouder;0;Verdachten van meer soorten misdrijven;2011;3710;1
6344;Totaal mannen en vrouwen;45 jaar of ouder;1;Totaal verdachten van misdrijven;1999;19280;4
6345;Totaal mannen en vrouwen;45 jaar of ouder;1;Totaal verdachten van misdrijven;2000;18730;4
6346;Totaal mannen en vrouwen;45 jaar of ouder;1;Totaal verdachten van misdrijven;2001;20440;4
6347;Totaal mannen en vrouwen;45 jaar of ouder;1;Totaal verdachten van misdrijven;2002;23310;4
6348;Totaal mannen en vrouwen;45 jaar of ouder;1;Totaal verdachten van misdrijven;2003;26990;5
6349;Totaal mannen en vrouwen;45 jaar of ouder;1;Totaal verdachten van misdrijven;2004;28850;5
6350;Totaal mannen en vrouwen;45 jaar of ouder;1;Totaal verdachten van misdrijven;2005;31540;6
6351;Totaal mannen en vrouwen;45 jaar of ouder;1;Totaal verdachten van misdrijven;2006;32400;6
6352;Totaal mannen en vrouwen;45 jaar of ouder;1;Totaal verdachten van misdrijven;2007;33160;6
6353;Totaal mannen en vrouwen;45 jaar of ouder;1;Totaal verdachten van misdrijven;2008;31120;5
6354;Totaal mannen en vrouwen;45 jaar of ouder;1;Totaal verdachten van misdrijven;2009;28810;5
6355;Totaal mannen en vrouwen;45 jaar of ouder;1;Totaal verdachten van misdrijven;2010;27670;5
6356;Totaal mannen en vrouwen;45 jaar of ouder;1;Totaal verdachten van misdrijven;2011;26150;4
6357;Totaal mannen en vrouwen;45 jaar of ouder;1;Vermogensmisdrijven;1999;4310;1
6358;Totaal mannen en vrouwen;45 jaar of ouder;1;Vermogensmisdrijven;2000;3830;1
6359;Totaal mannen en vrouwen;45 jaar of ouder;1;Vermogensmisdrijven;2001;3830;1
6360;Totaal mannen en vrouwen;45 jaar of ouder;1;Vermogensmisdrijven;2002;4190;1
6361;Totaal mannen en vrouwen;45 jaar of ouder;1;Vermogensmisdrijven;2003;4600;1
6362;Totaal mannen en vrouwen;45 jaar of ouder;1;Vermogensmisdrijven;2004;4710;1
6363;Totaal mannen en vrouwen;45 jaar of ouder;1;Vermogensmisdrijven;2005;5090;1
6364;Totaal mannen en vrouwen;45 jaar of ouder;1;Vermogensmisdrijven;2006;5190;1
6365;Totaal mannen en vrouwen;45 jaar of ouder;1;Vermogensmisdrijven;2007;5320;1
6366;Totaal mannen en vrouwen;45 jaar of ouder;1;Vermogensmisdrijven;2008;5310;1
6367;Totaal mannen en vrouwen;45 jaar of ouder;1;Vermogensmisdrijven;2009;5180;1
6368;Totaal mannen en vrouwen;45 jaar of ouder;1;Vermogensmisdrijven;2010;5390;1
6369;Totaal mannen en vrouwen;45 jaar of ouder;1;Vermogensmisdrijven;2011;5420;1
6370;Totaal mannen en vrouwen;45 jaar of ouder;1;Vernieling en openbare orde;1999;990;0
6371;Totaal mannen en vrouwen;45 jaar of ouder;1;Vernieling en openbare orde;2000;980;0
6372;Totaal mannen en vrouwen;45 jaar of ouder;1;Vernieling en openbare orde;2001;1090;0
6373;Totaal mannen en vrouwen;45 jaar of ouder;1;Vernieling en openbare orde;2002;1280;0
6374;Totaal mannen en vrouwen;45 jaar of ouder;1;Vernieling en openbare orde;2003;1480;0
6375;Totaal mannen en vrouwen;45 jaar of ouder;1;Vernieling en openbare orde;2004;1630;0
6376;Totaal mannen en vrouwen;45 jaar of ouder;1;Vernieling en openbare orde;2005;1820;0
6377;Totaal mannen en vrouwen;45 jaar of ouder;1;Vernieling en openbare orde;2006;1900;0
6378;Totaal mannen en vrouwen;45 jaar of ouder;1;Vernieling en openbare orde;2007;1940;0
6379;Totaal mannen en vrouwen;45 jaar of ouder;1;Vernieling en openbare orde;2008;1860;0
6380;Totaal mannen en vrouwen;45 jaar of ouder;1;Vernieling en openbare orde;2009;1720;0
6381;Totaal mannen en vrouwen;45 jaar of ouder;1;Vernieling en openbare orde;2010;1680;0
6382;Totaal mannen en vrouwen;45 jaar of ouder;1;Vernieling en openbare orde;2011;1470;0
6383;Totaal mannen en vrouwen;45 jaar of ouder;1;Geweldsmisdrijven;1999;2660;1
6384;Totaal mannen en vrouwen;45 jaar of ouder;1;Geweldsmisdrijven;2000;2760;1
6385;Totaal mannen en vrouwen;45 jaar of ouder;1;Geweldsmisdrijven;2001;3310;1
6386;Totaal mannen en vrouwen;45 jaar of ouder;1;Geweldsmisdrijven;2002;3880;1
6387;Totaal mannen en vrouwen;45 jaar of ouder;1;Geweldsmisdrijven;2003;4810;1
6388;Totaal mannen en vrouwen;45 jaar of ouder;1;Geweldsmisdrijven;2004;5450;1
6389;Totaal mannen en vrouwen;45 jaar of ouder;1;Geweldsmisdrijven;2005;6170;1
6390;Totaal mannen en vrouwen;45 jaar of ouder;1;Geweldsmisdrijven;2006;6650;1
6391;Totaal mannen en vrouwen;45 jaar of ouder;1;Geweldsmisdrijven;2007;7000;1
6392;Totaal mannen en vrouwen;45 jaar of ouder;1;Geweldsmisdrijven;2008;6680;1
6393;Totaal mannen en vrouwen;45 jaar of ouder;1;Geweldsmisdrijven;2009;6510;1
6394;Totaal mannen en vrouwen;45 jaar of ouder;1;Geweldsmisdrijven;2010;6370;1
6395;Totaal mannen en vrouwen;45 jaar of ouder;1;Geweldsmisdrijven;2011;5740;1
6396;Totaal mannen en vrouwen;45 jaar of ouder;1;Verkeersmisdrijven;1999;8310;2
6397;Totaal mannen en vrouwen;45 jaar of ouder;1;Verkeersmisdrijven;2000;8200;2
6398;Totaal mannen en vrouwen;45 jaar of ouder;1;Verkeersmisdrijven;2001;8820;2
6399;Totaal mannen en vrouwen;45 jaar of ouder;1;Verkeersmisdrijven;2002;9760;2
6400;Totaal mannen en vrouwen;45 jaar of ouder;1;Verkeersmisdrijven;2003;10850;2
6401;Totaal mannen en vrouwen;45 jaar of ouder;1;Verkeersmisdrijven;2004;11020;2
6402;Totaal mannen en vrouwen;45 jaar of ouder;1;Verkeersmisdrijven;2005;11790;2
6403;Totaal mannen en vrouwen;45 jaar of ouder;1;Verkeersmisdrijven;2006;11810;2
6404;Totaal mannen en vrouwen;45 jaar of ouder;1;Verkeersmisdrijven;2007;12330;2
6405;Totaal mannen en vrouwen;45 jaar of ouder;1;Verkeersmisdrijven;2008;11330;2
6406;Totaal mannen en vrouwen;45 jaar of ouder;1;Verkeersmisdrijven;2009;9980;2
6407;Totaal mannen en vrouwen;45 jaar of ouder;1;Verkeersmisdrijven;2010;8990;1
6408;Totaal mannen en vrouwen;45 jaar of ouder;1;Verkeersmisdrijven;2011;8340;1
6409;Totaal mannen en vrouwen;45 jaar of ouder;1;Drugsmisdrijven;1999;310;0
6410;Totaal mannen en vrouwen;45 jaar of ouder;1;Drugsmisdrijven;2000;280;0
6411;Totaal mannen en vrouwen;45 jaar of ouder;1;Drugsmisdrijven;2001;390;0
6412;Totaal mannen en vrouwen;45 jaar of ouder;1;Drugsmisdrijven;2002;500;0
6413;Totaal mannen en vrouwen;45 jaar of ouder;1;Drugsmisdrijven;2003;670;0
6414;Totaal mannen en vrouwen;45 jaar of ouder;1;Drugsmisdrijven;2004;740;0
6415;Totaal mannen en vrouwen;45 jaar of ouder;1;Drugsmisdrijven;2005;830;0
6416;Totaal mannen en vrouwen;45 jaar of ouder;1;Drugsmisdrijven;2006;910;0
6417;Totaal mannen en vrouwen;45 jaar of ouder;1;Drugsmisdrijven;2007;860;0
6418;Totaal mannen en vrouwen;45 jaar of ouder;1;Drugsmisdrijven;2008;770;0
6419;Totaal mannen en vrouwen;45 jaar of ouder;1;Drugsmisdrijven;2009;750;0
6420;Totaal mannen en vrouwen;45 jaar of ouder;1;Drugsmisdrijven;2010;810;0
6421;Totaal mannen en vrouwen;45 jaar of ouder;1;Drugsmisdrijven;2011;910;0
6422;Totaal mannen en vrouwen;45 jaar of ouder;1;Overige misdrijven;1999;1350;0
6423;Totaal mannen en vrouwen;45 jaar of ouder;1;Overige misdrijven;2000;1330;0
6424;Totaal mannen en vrouwen;45 jaar of ouder;1;Overige misdrijven;2001;1530;0
6425;Totaal mannen en vrouwen;45 jaar of ouder;1;Overige misdrijven;2002;1850;0
6426;Totaal mannen en vrouwen;45 jaar of ouder;1;Overige misdrijven;2003;2280;0
6427;Totaal mannen en vrouwen;45 jaar of ouder;1;Overige misdrijven;2004;2620;0
6428;Totaal mannen en vrouwen;45 jaar of ouder;1;Overige misdrijven;2005;2720;0
6429;Totaal mannen en vrouwen;45 jaar of ouder;1;Overige misdrijven;2006;2700;0
6430;Totaal mannen en vrouwen;45 jaar of ouder;1;Overige misdrijven;2007;2440;0
6431;Totaal mannen en vrouwen;45 jaar of ouder;1;Overige misdrijven;2008;2150;0
6432;Totaal mannen en vrouwen;45 jaar of ouder;1;Overige misdrijven;2009;1990;0
6433;Totaal mannen en vrouwen;45 jaar of ouder;1;Overige misdrijven;2010;1920;0
6434;Totaal mannen en vrouwen;45 jaar of ouder;1;Overige misdrijven;2011;1740;0
6435;Totaal mannen en vrouwen;45 jaar of ouder;1;Verdachten van meer soorten misdrijven;1999;1350;0
6436;Totaal mannen en vrouwen;45 jaar of ouder;1;Verdachten van meer soorten misdrijven;2000;1360;0
6437;Totaal mannen en vrouwen;45 jaar of ouder;1;Verdachten van meer soorten misdrijven;2001;1480;0
6438;Totaal mannen en vrouwen;45 jaar of ouder;1;Verdachten van meer soorten misdrijven;2002;1850;0
6439;Totaal mannen en vrouwen;45 jaar of ouder;1;Verdachten van meer soorten misdrijven;2003;2320;0
6440;Totaal mannen en vrouwen;45 jaar of ouder;1;Verdachten van meer soorten misdrijven;2004;2690;0
6441;Totaal mannen en vrouwen;45 jaar of ouder;1;Verdachten van meer soorten misdrijven;2005;3120;1
6442;Totaal mannen en vrouwen;45 jaar of ouder;1;Verdachten van meer soorten misdrijven;2006;3230;1
6443;Totaal mannen en vrouwen;45 jaar of ouder;1;Verdachten van meer soorten misdrijven;2007;3270;1
6444;Totaal mannen en vrouwen;45 jaar of ouder;1;Verdachten van meer soorten misdrijven;2008;3030;1
6445;Totaal mannen en vrouwen;45 jaar of ouder;1;Verdachten van meer soorten misdrijven;2009;2670;0
6446;Totaal mannen en vrouwen;45 jaar of ouder;1;Verdachten van meer soorten misdrijven;2010;2530;0
6447;Totaal mannen en vrouwen;45 jaar of ouder;1;Verdachten van meer soorten misdrijven;2011;2530;0
6448;Totaal mannen en vrouwen;45 jaar of ouder;2;Totaal verdachten van misdrijven;1999;5470;7
6449;Totaal mannen en vrouwen;45 jaar of ouder;2;Totaal verdachten van misdrijven;2000;5690;7
6450;Totaal mannen en vrouwen;45 jaar of ouder;2;Totaal verdachten van misdrijven;2001;6410;8
