ID;Geslacht;Onderwijssoort;Herkomstgroepering;Studierichting;Perioden;Eerstejaarsstudenten_1
5091;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;214 Vormgeving;2004/'05;104
5092;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;214 Vormgeving;2005/'06;88
5093;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;214 Vormgeving;2006/'07;108
5094;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;214 Vormgeving;2007/'08;123
5095;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;214 Vormgeving;2008/'09;119
5096;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;214 Vormgeving;2009/'10;176
5097;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;214 Vormgeving;2010/'11;146
5098;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;214 Vormgeving;2011/'12;216
5099;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;214 Vormgeving;2012/'13;274
5100;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;214 Vormgeving;2013/'14;300
5101;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;214 Vormgeving;2014/'15;302
5102;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;214 Vormgeving;2015/'16;0
5103;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;215 Kunstnijverheid;1995/'96;0
5104;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;215 Kunstnijverheid;1996/'97;0
5105;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;215 Kunstnijverheid;1997/'98;0
5106;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;215 Kunstnijverheid;1998/'99;0
5107;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;215 Kunstnijverheid;1999/'00;0
5108;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;215 Kunstnijverheid;2000/'01;0
5109;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;215 Kunstnijverheid;2001/'02;0
5110;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;215 Kunstnijverheid;2002/'03;0
5111;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;215 Kunstnijverheid;2003/'04;0
5112;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;215 Kunstnijverheid;2004/'05;0
5113;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;215 Kunstnijverheid;2005/'06;0
5114;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;215 Kunstnijverheid;2006/'07;0
5115;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;215 Kunstnijverheid;2007/'08;0
5116;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;215 Kunstnijverheid;2008/'09;0
5117;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;215 Kunstnijverheid;2009/'10;0
5118;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;215 Kunstnijverheid;2010/'11;0
5119;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;215 Kunstnijverheid;2011/'12;0
5120;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;215 Kunstnijverheid;2012/'13;0
5121;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;215 Kunstnijverheid;2013/'14;0
5122;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;215 Kunstnijverheid;2014/'15;0
5123;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;215 Kunstnijverheid;2015/'16;0
5124;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;22;1995/'96;354
5125;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;22;1996/'97;362
5126;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;22;1997/'98;333
5127;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;22;1998/'99;350
5128;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;22;1999/'00;315
5129;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;22;2000/'01;352
5130;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;22;2001/'02;321
5131;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;22;2002/'03;363
5132;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;22;2003/'04;428
5133;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;22;2004/'05;496
5134;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;22;2005/'06;530
5135;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;22;2006/'07;569
5136;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;22;2007/'08;611
5137;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;22;2008/'09;734
5138;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;22;2009/'10;854
5139;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;22;2010/'11;785
5140;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;22;2011/'12;847
5141;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;22;2012/'13;997
5142;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;22;2013/'14;970
5143;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;22;2014/'15;1011
5144;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;22;2015/'16;0
5145;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;220 Humaniora algemeen;1995/'96;0
5146;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;220 Humaniora algemeen;1996/'97;0
5147;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;220 Humaniora algemeen;1997/'98;0
5148;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;220 Humaniora algemeen;1998/'99;0
5149;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;220 Humaniora algemeen;1999/'00;0
5150;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;220 Humaniora algemeen;2000/'01;0
5151;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;220 Humaniora algemeen;2001/'02;0
5152;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;220 Humaniora algemeen;2002/'03;0
5153;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;220 Humaniora algemeen;2003/'04;0
5154;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;220 Humaniora algemeen;2004/'05;0
5155;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;220 Humaniora algemeen;2005/'06;0
5156;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;220 Humaniora algemeen;2006/'07;0
5157;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;220 Humaniora algemeen;2007/'08;0
5158;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;220 Humaniora algemeen;2008/'09;0
5159;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;220 Humaniora algemeen;2009/'10;0
5160;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;220 Humaniora algemeen;2010/'11;0
5161;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;220 Humaniora algemeen;2011/'12;0
5162;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;220 Humaniora algemeen;2012/'13;0
5163;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;220 Humaniora algemeen;2013/'14;0
5164;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;220 Humaniora algemeen;2014/'15;0
5165;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;220 Humaniora algemeen;2015/'16;0
5166;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;221 Godsdienst algemeen;1995/'96;15
5167;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;221 Godsdienst algemeen;1996/'97;18
5168;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;221 Godsdienst algemeen;1997/'98;16
5169;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;221 Godsdienst algemeen;1998/'99;15
5170;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;221 Godsdienst algemeen;1999/'00;13
5171;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;221 Godsdienst algemeen;2000/'01;22
5172;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;221 Godsdienst algemeen;2001/'02;13
5173;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;221 Godsdienst algemeen;2002/'03;14
5174;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;221 Godsdienst algemeen;2003/'04;31
5175;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;221 Godsdienst algemeen;2004/'05;38
5176;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;221 Godsdienst algemeen;2005/'06;30
5177;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;221 Godsdienst algemeen;2006/'07;40
5178;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;221 Godsdienst algemeen;2007/'08;58
5179;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;221 Godsdienst algemeen;2008/'09;50
5180;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;221 Godsdienst algemeen;2009/'10;33
5181;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;221 Godsdienst algemeen;2010/'11;39
5182;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;221 Godsdienst algemeen;2011/'12;34
5183;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;221 Godsdienst algemeen;2012/'13;19
5184;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;221 Godsdienst algemeen;2013/'14;24
5185;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;221 Godsdienst algemeen;2014/'15;30
5186;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;221 Godsdienst algemeen;2015/'16;0
5187;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;222 Vreemde talen;1995/'96;214
5188;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;222 Vreemde talen;1996/'97;246
5189;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;222 Vreemde talen;1997/'98;204
5190;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;222 Vreemde talen;1998/'99;189
5191;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;222 Vreemde talen;1999/'00;169
5192;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;222 Vreemde talen;2000/'01;187
5193;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;222 Vreemde talen;2001/'02;168
5194;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;222 Vreemde talen;2002/'03;137
5195;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;222 Vreemde talen;2003/'04;125
5196;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;222 Vreemde talen;2004/'05;150
5197;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;222 Vreemde talen;2005/'06;173
5198;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;222 Vreemde talen;2006/'07;164
5199;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;222 Vreemde talen;2007/'08;169
5200;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;222 Vreemde talen;2008/'09;185
5201;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;222 Vreemde talen;2009/'10;206
5202;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;222 Vreemde talen;2010/'11;182
5203;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;222 Vreemde talen;2011/'12;183
5204;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;222 Vreemde talen;2012/'13;187
5205;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;222 Vreemde talen;2013/'14;145
5206;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;222 Vreemde talen;2014/'15;167
5207;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;222 Vreemde talen;2015/'16;0
5208;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;223 Nederlands algemeen;1995/'96;38
5209;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;223 Nederlands algemeen;1996/'97;28
5210;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;223 Nederlands algemeen;1997/'98;45
5211;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;223 Nederlands algemeen;1998/'99;48
5212;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;223 Nederlands algemeen;1999/'00;37
5213;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;223 Nederlands algemeen;2000/'01;33
5214;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;223 Nederlands algemeen;2001/'02;26
5215;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;223 Nederlands algemeen;2002/'03;31
5216;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;223 Nederlands algemeen;2003/'04;33
5217;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;223 Nederlands algemeen;2004/'05;21
5218;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;223 Nederlands algemeen;2005/'06;36
5219;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;223 Nederlands algemeen;2006/'07;33
5220;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;223 Nederlands algemeen;2007/'08;23
5221;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;223 Nederlands algemeen;2008/'09;43
5222;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;223 Nederlands algemeen;2009/'10;25
5223;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;223 Nederlands algemeen;2010/'11;32
5224;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;223 Nederlands algemeen;2011/'12;30
5225;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;223 Nederlands algemeen;2012/'13;22
5226;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;223 Nederlands algemeen;2013/'14;28
5227;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;223 Nederlands algemeen;2014/'15;17
5228;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;223 Nederlands algemeen;2015/'16;0
5229;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;225 Geschiedenis, taalwetenschappen;1995/'96;75
5230;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;225 Geschiedenis, taalwetenschappen;1996/'97;61
5231;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;225 Geschiedenis, taalwetenschappen;1997/'98;56
5232;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;225 Geschiedenis, taalwetenschappen;1998/'99;79
5233;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;225 Geschiedenis, taalwetenschappen;1999/'00;77
5234;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;225 Geschiedenis, taalwetenschappen;2000/'01;96
5235;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;225 Geschiedenis, taalwetenschappen;2001/'02;98
5236;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;225 Geschiedenis, taalwetenschappen;2002/'03;159
5237;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;225 Geschiedenis, taalwetenschappen;2003/'04;209
5238;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;225 Geschiedenis, taalwetenschappen;2004/'05;253
5239;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;225 Geschiedenis, taalwetenschappen;2005/'06;256
5240;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;225 Geschiedenis, taalwetenschappen;2006/'07;288
5241;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;225 Geschiedenis, taalwetenschappen;2007/'08;311
5242;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;225 Geschiedenis, taalwetenschappen;2008/'09;405
5243;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;225 Geschiedenis, taalwetenschappen;2009/'10;535
5244;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;225 Geschiedenis, taalwetenschappen;2010/'11;455
5245;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;225 Geschiedenis, taalwetenschappen;2011/'12;526
5246;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;225 Geschiedenis, taalwetenschappen;2012/'13;691
5247;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;225 Geschiedenis, taalwetenschappen;2013/'14;683
5248;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;225 Geschiedenis, taalwetenschappen;2014/'15;703
5249;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;225 Geschiedenis, taalwetenschappen;2015/'16;0
5250;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;226 Filosofie algemeen;1995/'96;12
5251;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;226 Filosofie algemeen;1996/'97;9
5252;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;226 Filosofie algemeen;1997/'98;12
5253;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;226 Filosofie algemeen;1998/'99;19
5254;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;226 Filosofie algemeen;1999/'00;19
5255;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;226 Filosofie algemeen;2000/'01;14
5256;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;226 Filosofie algemeen;2001/'02;16
5257;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;226 Filosofie algemeen;2002/'03;22
5258;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;226 Filosofie algemeen;2003/'04;30
5259;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;226 Filosofie algemeen;2004/'05;34
5260;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;226 Filosofie algemeen;2005/'06;35
5261;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;226 Filosofie algemeen;2006/'07;44
5262;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;226 Filosofie algemeen;2007/'08;50
5263;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;226 Filosofie algemeen;2008/'09;51
5264;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;226 Filosofie algemeen;2009/'10;55
5265;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;226 Filosofie algemeen;2010/'11;77
5266;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;226 Filosofie algemeen;2011/'12;74
5267;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;226 Filosofie algemeen;2012/'13;78
5268;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;226 Filosofie algemeen;2013/'14;90
5269;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;226 Filosofie algemeen;2014/'15;94
5270;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;226 Filosofie algemeen;2015/'16;0
5271;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;3;1995/'96;2417
5272;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;3;1996/'97;2432
5273;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;3;1997/'98;2596
5274;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;3;1998/'99;3153
5275;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;3;1999/'00;3267
5276;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;3;2000/'01;3263
5277;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;3;2001/'02;3503
5278;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;3;2002/'03;3449
5279;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;3;2003/'04;3907
5280;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;3;2004/'05;4140
5281;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;3;2005/'06;4404
5282;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;3;2006/'07;4710
5283;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;3;2007/'08;5560
5284;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;3;2008/'09;6680
5285;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;3;2009/'10;8657
5286;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;3;2010/'11;7477
5287;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;3;2011/'12;8518
5288;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;3;2012/'13;10867
5289;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;3;2013/'14;10998
5290;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;3;2014/'15;11387
5291;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;3;2015/'16;0
5292;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;31;1995/'96;598
5293;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;31;1996/'97;621
5294;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;31;1997/'98;648
5295;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;31;1998/'99;996
5296;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;31;1999/'00;910
5297;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;31;2000/'01;893
5298;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;31;2001/'02;1015
5299;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;31;2002/'03;968
5300;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;31;2003/'04;1071
5301;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;31;2004/'05;1191
5302;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;31;2005/'06;1293
5303;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;31;2006/'07;1327
