ID;Geslacht;Leeftijd;Herkomst;Generatie;BurgerlijkeStaat;Perioden;AantalPersonen_1;OpgebouwdeJaarlijkseAanspraken_2;TeBereikenJaarlijkseAanspraken_3;Vervangingspercentage_4;OpgebouwdeJaarlijkseAanspraken_5;TeBereikenJaarlijkseAanspraken_6;Vervangingspercentage_7;Vermogen_8;OpgebouwdeJaarlijkseAanspraken_9;TeBereikenJaarlijkseAanspraken_10;Vervangingspercentage_11
6345;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Totaal alle generaties;Gehuwd;2006;18450.0;1300.0;7600.0;44.0;500.0;7600.0;44.0;21.0;1800.0;15200.0;88.0
6346;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Totaal alle generaties;Gehuwd;2007;18050.0;1400.0;7900.0;44.0;600.0;8400.0;47.0;21.0;2000.0;16300.0;91.0
6347;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Totaal alle generaties;Gehuwd;2008;18100.0;1400.0;8200.0;42.0;700.0;9100.0;47.0;20.0;2100.0;17300.0;89.0
6348;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Totaal alle generaties;Gehuwd;2009;18500.0;1400.0;8500.0;43.0;300.0;3500.0;18.0;15.0;1700.0;12000.0;61.0
6349;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Totaal alle generaties;Gehuwd;2010;18450.0;1400.0;8600.0;44.0;300.0;3300.0;17.0;15.0;1700.0;11900.0;61.0
6350;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Totaal alle generaties;Gehuwd;2011;18200.0;1400.0;8700.0;44.0;300.0;3000.0;15.0;13.0;1700.0;11700.0;59.0
6351;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Totaal alle generaties;Gehuwd;2012;18250.0;1400.0;8700.0;44.0;200.0;2700.0;14.0;11.0;1600.0;11400.0;58.0
6352;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Totaal alle generaties;Ongehuwd;2005;79550.0;1800.0;9600.0;57.0;400.0;6300.0;38.0;11.0;2200.0;15900.0;95.0
6353;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Totaal alle generaties;Ongehuwd;2006;79500.0;1800.0;9700.0;54.0;400.0;7600.0;42.0;11.0;2200.0;17300.0;96.0
6354;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Totaal alle generaties;Ongehuwd;2007;82900.0;1800.0;9900.0;53.0;600.0;8500.0;46.0;11.0;2400.0;18400.0;99.0
6355;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Totaal alle generaties;Ongehuwd;2008;87050.0;1800.0;10200.0;53.0;500.0;8800.0;46.0;15.0;2300.0;19000.0;99.0
6356;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Totaal alle generaties;Ongehuwd;2009;89050.0;1800.0;10600.0;54.0;300.0;4000.0;20.0;9.0;2100.0;14600.0;74.0
6357;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Totaal alle generaties;Ongehuwd;2010;91650.0;1800.0;10700.0;57.0;200.0;3400.0;18.0;9.0;2000.0;14100.0;75.0
6358;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Totaal alle generaties;Ongehuwd;2011;96250.0;1900.0;10900.0;58.0;200.0;3100.0;17.0;8.0;2100.0;14000.0;75.0
6359;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Totaal alle generaties;Ongehuwd;2012;99000.0;1700.0;10900.0;58.0;200.0;2800.0;15.0;6.0;1900.0;13700.0;73.0
6360;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Totaal alle generaties;Gescheiden;2005;1200.0;1900.0;9500.0;62.0;400.0;4500.0;29.0;13.0;2300.0;14000.0;91.0
6361;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Totaal alle generaties;Gescheiden;2006;1200.0;1900.0;9600.0;58.0;500.0;5600.0;33.0;11.0;2400.0;15200.0;91.0
6362;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Totaal alle generaties;Gescheiden;2007;1350.0;2000.0;10000.0;56.0;600.0;6900.0;39.0;15.0;2600.0;16900.0;95.0
6363;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Totaal alle generaties;Gescheiden;2008;1350.0;2000.0;10200.0;55.0;500.0;7200.0;39.0;16.0;2500.0;17400.0;94.0
6364;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Totaal alle generaties;Gescheiden;2009;1300.0;2000.0;10500.0;57.0;200.0;2600.0;14.0;10.0;2200.0;13100.0;71.0
6365;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Totaal alle generaties;Gescheiden;2010;1250.0;2000.0;10600.0;57.0;200.0;2300.0;12.0;11.0;2200.0;12900.0;69.0
6366;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Totaal alle generaties;Gescheiden;2011;1100.0;2100.0;10900.0;55.0;200.0;2400.0;12.0;11.0;2300.0;13300.0;67.0
6367;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Totaal alle generaties;Gescheiden;2012;1100.0;2100.0;11000.0;57.0;200.0;2300.0;12.0;8.0;2300.0;13300.0;69.0
6368;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Totaal alle generaties;Verweduwd;2005;50.0;1500.0;9700.0;80.0;400.0;1500.0;13.0;15.0;1900.0;11200.0;93.0
6369;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Totaal alle generaties;Verweduwd;2006;50.0;1500.0;9600.0;70.0;300.0;2300.0;16.0;14.0;1800.0;11900.0;86.0
6370;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Totaal alle generaties;Verweduwd;2007;50.0;1600.0;9900.0;57.0;500.0;4300.0;25.0;25.0;2100.0;14200.0;82.0
6371;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Totaal alle generaties;Verweduwd;2008;50.0;1800.0;10100.0;45.0;600.0;5400.0;24.0;33.0;2400.0;15500.0;69.0
6372;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Totaal alle generaties;Verweduwd;2009;50.0;1500.0;10300.0;70.0;200.0;2100.0;14.0;21.0;1700.0;12400.0;84.0
6373;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Totaal alle generaties;Verweduwd;2010;50.0;1600.0;10900.0;67.0;200.0;1800.0;11.0;25.0;1800.0;12700.0;78.0
6374;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Totaal alle generaties;Verweduwd;2011;0.0;;;;;;;;;;
6375;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Totaal alle generaties;Verweduwd;2012;50.0;2000.0;11800.0;73.0;100.0;1400.0;9.0;4.0;2100.0;13200.0;82.0
6376;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Totaal alle generaties;Niet gehuwd;2005;80800.0;1800.0;9600.0;57.0;400.0;6300.0;38.0;11.0;2200.0;15900.0;95.0
6377;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Totaal alle generaties;Niet gehuwd;2006;80750.0;1800.0;9700.0;54.0;400.0;7500.0;42.0;11.0;2200.0;17200.0;96.0
6378;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Totaal alle generaties;Niet gehuwd;2007;84300.0;1800.0;10000.0;53.0;600.0;8500.0;46.0;11.0;2400.0;18500.0;99.0
6379;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Totaal alle generaties;Niet gehuwd;2008;88400.0;1800.0;10200.0;53.0;500.0;8800.0;46.0;15.0;2300.0;19000.0;99.0
6380;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Totaal alle generaties;Niet gehuwd;2009;90400.0;1800.0;10600.0;54.0;300.0;4000.0;20.0;9.0;2100.0;14600.0;74.0
6381;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Totaal alle generaties;Niet gehuwd;2010;92950.0;1800.0;10700.0;57.0;200.0;3400.0;18.0;9.0;2000.0;14100.0;75.0
6382;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Totaal alle generaties;Niet gehuwd;2011;97400.0;1900.0;10900.0;58.0;200.0;3100.0;17.0;8.0;2100.0;14000.0;75.0
6383;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Totaal alle generaties;Niet gehuwd;2012;100100.0;1800.0;10900.0;58.0;200.0;2800.0;15.0;6.0;2000.0;13700.0;73.0
6384;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Eerste generatie allochtonen;Totaal burgerlijke staat;2005;48300.0;1000.0;8500.0;67.0;300.0;4800.0;38.0;11.0;1300.0;13300.0;105.0
6385;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Eerste generatie allochtonen;Totaal burgerlijke staat;2006;48400.0;1000.0;8600.0;63.0;300.0;5600.0;41.0;10.0;1300.0;14200.0;104.0
6386;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Eerste generatie allochtonen;Totaal burgerlijke staat;2007;51850.0;1000.0;8900.0;62.0;300.0;6400.0;44.0;11.0;1300.0;15300.0;106.0
6387;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Eerste generatie allochtonen;Totaal burgerlijke staat;2008;56850.0;1000.0;9200.0;60.0;300.0;6800.0;44.0;16.0;1300.0;16000.0;104.0
6388;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Eerste generatie allochtonen;Totaal burgerlijke staat;2009;59900.0;1000.0;9500.0;60.0;;;;8.0;;;
6389;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Eerste generatie allochtonen;Totaal burgerlijke staat;2010;63550.0;1000.0;9600.0;63.0;;;;8.0;;;
6390;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Eerste generatie allochtonen;Totaal burgerlijke staat;2011;68550.0;1200.0;9900.0;63.0;;;;8.0;;;
6391;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Eerste generatie allochtonen;Totaal burgerlijke staat;2012;71650.0;1000.0;9800.0;61.0;;;;6.0;;;
6392;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Eerste generatie allochtonen;Gehuwd;2005;11250.0;900.0;7100.0;55.0;300.0;4900.0;38.0;18.0;1200.0;12000.0;93.0
6393;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Eerste generatie allochtonen;Gehuwd;2006;11550.0;900.0;7200.0;50.0;300.0;6000.0;42.0;18.0;1200.0;13200.0;92.0
6394;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Eerste generatie allochtonen;Gehuwd;2007;11300.0;900.0;7500.0;50.0;400.0;6600.0;44.0;18.0;1300.0;14100.0;94.0
6395;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Eerste generatie allochtonen;Gehuwd;2008;11450.0;900.0;7700.0;47.0;400.0;7200.0;44.0;19.0;1300.0;14900.0;91.0
6396;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Eerste generatie allochtonen;Gehuwd;2009;11900.0;900.0;8100.0;49.0;;;;13.0;;;
6397;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Eerste generatie allochtonen;Gehuwd;2010;12100.0;900.0;8100.0;50.0;;;;13.0;;;
6398;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Eerste generatie allochtonen;Gehuwd;2011;12300.0;1000.0;8300.0;49.0;;;;12.0;;;
6399;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Eerste generatie allochtonen;Gehuwd;2012;12600.0;900.0;8300.0;48.0;;;;10.0;;;
6400;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Eerste generatie allochtonen;Ongehuwd;2005;36350.0;1000.0;8900.0;71.0;200.0;4700.0;38.0;8.0;1200.0;13600.0;109.0
6401;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Eerste generatie allochtonen;Ongehuwd;2006;36100.0;1000.0;9000.0;67.0;200.0;5600.0;41.0;8.0;1200.0;14600.0;108.0
6402;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Eerste generatie allochtonen;Ongehuwd;2007;39750.0;1000.0;9300.0;65.0;300.0;6300.0;44.0;9.0;1300.0;15600.0;109.0
6403;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Eerste generatie allochtonen;Ongehuwd;2008;44600.0;1000.0;9600.0;63.0;300.0;6700.0;44.0;15.0;1300.0;16300.0;107.0
6404;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Eerste generatie allochtonen;Ongehuwd;2009;47150.0;1000.0;9800.0;63.0;;;;7.0;;;
6405;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Eerste generatie allochtonen;Ongehuwd;2010;50650.0;1100.0;10000.0;67.0;;;;7.0;;;
6406;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Eerste generatie allochtonen;Ongehuwd;2011;55600.0;1200.0;10300.0;67.0;;;;7.0;;;
6407;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Eerste generatie allochtonen;Ongehuwd;2012;58400.0;1000.0;10100.0;65.0;;;;5.0;;;
6408;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Eerste generatie allochtonen;Gescheiden;2005;650.0;1300.0;8900.0;67.0;300.0;3800.0;28.0;14.0;1600.0;12700.0;95.0
6409;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Eerste generatie allochtonen;Gescheiden;2006;700.0;1400.0;9000.0;61.0;300.0;4600.0;31.0;11.0;1700.0;13600.0;92.0
6410;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Eerste generatie allochtonen;Gescheiden;2007;750.0;1400.0;9400.0;60.0;500.0;5700.0;37.0;13.0;1900.0;15100.0;97.0
6411;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Eerste generatie allochtonen;Gescheiden;2008;800.0;1500.0;9600.0;61.0;400.0;5800.0;36.0;18.0;1900.0;15400.0;97.0
6412;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Eerste generatie allochtonen;Gescheiden;2009;800.0;1500.0;9900.0;61.0;;;;10.0;;;
6413;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Eerste generatie allochtonen;Gescheiden;2010;800.0;1500.0;10000.0;60.0;;;;9.0;;;
6414;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Eerste generatie allochtonen;Gescheiden;2011;650.0;1600.0;10200.0;57.0;;;;10.0;;;
6415;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Eerste generatie allochtonen;Gescheiden;2012;650.0;1500.0;10200.0;58.0;;;;8.0;;;
6416;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Eerste generatie allochtonen;Verweduwd;2005;50.0;1000.0;9200.0;105.0;400.0;800.0;9.0;8.0;1400.0;10000.0;114.0
6417;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Eerste generatie allochtonen;Verweduwd;2006;50.0;1200.0;9200.0;95.0;;;;9.0;;;
6418;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Eerste generatie allochtonen;Verweduwd;2007;50.0;900.0;9100.0;76.0;100.0;2000.0;17.0;21.0;1000.0;11100.0;93.0
6419;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Eerste generatie allochtonen;Verweduwd;2008;0.0;;;;;;;;;;
6420;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Eerste generatie allochtonen;Verweduwd;2009;50.0;1000.0;9700.0;99.0;;;;10.0;;;
6421;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Eerste generatie allochtonen;Verweduwd;2010;0.0;;;;;;;;;;
6422;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Eerste generatie allochtonen;Verweduwd;2011;0.0;;;;;;;;;;
6423;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Eerste generatie allochtonen;Verweduwd;2012;0.0;;;;;;;;;;
6424;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Eerste generatie allochtonen;Niet gehuwd;2005;37050.0;1000.0;8900.0;71.0;200.0;4700.0;38.0;8.0;1200.0;13600.0;109.0
6425;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Eerste generatie allochtonen;Niet gehuwd;2006;36850.0;1100.0;9000.0;67.0;200.0;5500.0;41.0;8.0;1300.0;14500.0;108.0
6426;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Eerste generatie allochtonen;Niet gehuwd;2007;40500.0;1000.0;9300.0;65.0;300.0;6300.0;44.0;9.0;1300.0;15600.0;109.0
6427;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Eerste generatie allochtonen;Niet gehuwd;2008;45400.0;1000.0;9600.0;63.0;300.0;6700.0;44.0;15.0;1300.0;16300.0;107.0
6428;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Eerste generatie allochtonen;Niet gehuwd;2009;48000.0;1000.0;9800.0;63.0;;;;7.0;;;
6429;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Eerste generatie allochtonen;Niet gehuwd;2010;51450.0;1100.0;10000.0;67.0;;;;7.0;;;
6430;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Eerste generatie allochtonen;Niet gehuwd;2011;56300.0;1200.0;10300.0;67.0;;;;7.0;;;
6431;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Eerste generatie allochtonen;Niet gehuwd;2012;59050.0;1000.0;10100.0;65.0;;;;5.0;;;
6432;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Tweede generatie allochtonen;Totaal burgerlijke staat;2005;50950.0;2300.0;9900.0;49.0;600.0;7800.0;38.0;14.0;2900.0;17700.0;87.0
6433;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Tweede generatie allochtonen;Totaal burgerlijke staat;2006;50800.0;2400.0;10000.0;46.0;700.0;9400.0;43.0;15.0;3100.0;19400.0;89.0
6434;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Tweede generatie allochtonen;Totaal burgerlijke staat;2007;50500.0;2400.0;10300.0;45.0;800.0;10600.0;47.0;16.0;3200.0;20900.0;92.0
6435;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Tweede generatie allochtonen;Totaal burgerlijke staat;2008;49700.0;2500.0;10600.0;44.0;800.0;11200.0;47.0;16.0;3300.0;21800.0;91.0
6436;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Tweede generatie allochtonen;Totaal burgerlijke staat;2009;49000.0;2600.0;11100.0;46.0;600.0;8100.0;34.0;12.0;3200.0;19200.0;80.0
6437;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Tweede generatie allochtonen;Totaal burgerlijke staat;2010;47850.0;2700.0;11300.0;48.0;600.0;7400.0;31.0;12.0;3300.0;18700.0;79.0
6438;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Tweede generatie allochtonen;Totaal burgerlijke staat;2011;47000.0;2700.0;11500.0;49.0;500.0;7100.0;30.0;11.0;3200.0;18600.0;79.0
6439;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Tweede generatie allochtonen;Totaal burgerlijke staat;2012;46700.0;2800.0;11600.0;50.0;400.0;6600.0;28.0;9.0;3200.0;18200.0;78.0
6440;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Tweede generatie allochtonen;Gehuwd;2005;7200.0;2000.0;8200.0;39.0;900.0;8700.0;41.0;27.0;2900.0;16900.0;80.0
6441;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Tweede generatie allochtonen;Gehuwd;2006;6900.0;2100.0;8300.0;37.0;900.0;10300.0;46.0;27.0;3000.0;18600.0;83.0
6442;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Tweede generatie allochtonen;Gehuwd;2007;6700.0;2100.0;8600.0;37.0;1100.0;11600.0;49.0;27.0;3200.0;20200.0;86.0
6443;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Tweede generatie allochtonen;Gehuwd;2008;6650.0;2200.0;8900.0;36.0;1100.0;12300.0;49.0;23.0;3300.0;21200.0;85.0
6444;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Tweede generatie allochtonen;Gehuwd;2009;6550.0;2300.0;9300.0;36.0;800.0;9100.0;36.0;18.0;3100.0;18400.0;72.0
6445;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Tweede generatie allochtonen;Gehuwd;2010;6350.0;2300.0;9400.0;36.0;800.0;8900.0;34.0;18.0;3100.0;18300.0;70.0
6446;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Tweede generatie allochtonen;Gehuwd;2011;5900.0;2400.0;9600.0;37.0;800.0;8500.0;33.0;16.0;3200.0;18100.0;70.0
6447;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Tweede generatie allochtonen;Gehuwd;2012;5650.0;2400.0;9700.0;37.0;700.0;8000.0;31.0;15.0;3100.0;17700.0;68.0
6448;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Tweede generatie allochtonen;Ongehuwd;2005;43200.0;2400.0;10100.0;50.0;600.0;7700.0;38.0;12.0;3000.0;17800.0;88.0
6449;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Tweede generatie allochtonen;Ongehuwd;2006;43400.0;2400.0;10200.0;47.0;600.0;9300.0;43.0;13.0;3000.0;19500.0;90.0
6450;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Tweede generatie allochtonen;Ongehuwd;2007;43200.0;2500.0;10600.0;47.0;800.0;10500.0;47.0;14.0;3300.0;21100.0;94.0
6451;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Tweede generatie allochtonen;Ongehuwd;2008;42450.0;2600.0;10900.0;46.0;800.0;11100.0;47.0;14.0;3400.0;22000.0;93.0
6452;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Tweede generatie allochtonen;Ongehuwd;2009;41950.0;2700.0;11400.0;48.0;500.0;8000.0;33.0;11.0;3200.0;19400.0;81.0
6453;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Tweede generatie allochtonen;Ongehuwd;2010;41050.0;2700.0;11500.0;50.0;500.0;7200.0;31.0;11.0;3200.0;18700.0;81.0
6454;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Tweede generatie allochtonen;Ongehuwd;2011;40650.0;2800.0;11800.0;50.0;500.0;6900.0;30.0;11.0;3300.0;18700.0;80.0
6455;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Tweede generatie allochtonen;Ongehuwd;2012;40650.0;2800.0;11900.0;52.0;400.0;6400.0;28.0;8.0;3200.0;18300.0;80.0
6456;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Tweede generatie allochtonen;Gescheiden;2005;550.0;2600.0;10300.0;57.0;600.0;5400.0;30.0;10.0;3200.0;15700.0;87.0
6457;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Tweede generatie allochtonen;Gescheiden;2006;500.0;2600.0;10400.0;54.0;700.0;6900.0;36.0;12.0;3300.0;17300.0;90.0
6458;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Tweede generatie allochtonen;Gescheiden;2007;600.0;2700.0;10700.0;52.0;900.0;8400.0;41.0;16.0;3600.0;19100.0;93.0
6459;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Tweede generatie allochtonen;Gescheiden;2008;550.0;2700.0;10900.0;50.0;800.0;9200.0;42.0;15.0;3500.0;20100.0;92.0
6460;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Tweede generatie allochtonen;Gescheiden;2009;500.0;2900.0;11500.0;52.0;600.0;6500.0;30.0;11.0;3500.0;18000.0;82.0
6461;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Tweede generatie allochtonen;Gescheiden;2010;450.0;2900.0;11700.0;53.0;500.0;5500.0;25.0;13.0;3400.0;17200.0;78.0
6462;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Tweede generatie allochtonen;Gescheiden;2011;450.0;3000.0;11900.0;53.0;500.0;5800.0;26.0;12.0;3500.0;17700.0;79.0
6463;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Tweede generatie allochtonen;Gescheiden;2012;400.0;3000.0;12100.0;55.0;500.0;5300.0;24.0;9.0;3500.0;17400.0;79.0
6464;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Tweede generatie allochtonen;Verweduwd;2005;0.0;;;;;;;;;;
6465;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Tweede generatie allochtonen;Verweduwd;2006;0.0;;;;;;;;;;
6466;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Tweede generatie allochtonen;Verweduwd;2007;0.0;;;;;;;;;;
6467;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Tweede generatie allochtonen;Verweduwd;2008;0.0;;;;;;;;;;
6468;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Tweede generatie allochtonen;Verweduwd;2009;0.0;;;;;;;;;;
6469;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Tweede generatie allochtonen;Verweduwd;2010;0.0;;;;;;;;;;
6470;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Tweede generatie allochtonen;Verweduwd;2011;0.0;;;;;;;;;;
6471;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Tweede generatie allochtonen;Verweduwd;2012;0.0;;;;;;;;;;
6472;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Tweede generatie allochtonen;Niet gehuwd;2005;43700.0;2400.0;10100.0;50.0;600.0;7600.0;38.0;12.0;3000.0;17700.0;88.0
6473;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Tweede generatie allochtonen;Niet gehuwd;2006;43900.0;2400.0;10200.0;48.0;600.0;9200.0;43.0;13.0;3000.0;19400.0;91.0
6474;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Tweede generatie allochtonen;Niet gehuwd;2007;43800.0;2500.0;10600.0;47.0;800.0;10500.0;46.0;14.0;3300.0;21100.0;93.0
6475;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Tweede generatie allochtonen;Niet gehuwd;2008;43050.0;2600.0;10900.0;46.0;800.0;11100.0;47.0;14.0;3400.0;22000.0;93.0
6476;Totaal mannen en vrouwen;25 tot 30 jaar;Westerse allochtonen;Tweede generatie allochtonen;Niet gehuwd;2009;42450.0;2700.0;11400.0;48.0;500.0;8000.0;33.0;11.0;3200.0;19400.0;81.0
