ID;TypeHuishouden;LeeftijdJongstePartner;Herkomst;Generatie;OoitOfNooitGescheiden;Perioden;AantalParen_1;OpgebouwdeJaarlijkseAanspraken_2;TeBereikenJaarlijkseAanspraken_3;Vervangingspercentage_4;OpgebouwdeJaarlijkseAanspraken_5;TeBereikenJaarlijkseAanspraken_6;Vervangingspercentage_7;Vermogen_8;OpgebouwdeJaarlijkseAanspraken_9;TeBereikenJaarlijkseAanspraken_10;Vervangingspercentage_11
5475;Totaal huishoudsamenstelling;60 tot 65 jaar;Gemengde herkomst;Niet geboren in Nederland;Totaal ooit of nooit gescheiden;2008;150;11000.0;12100.0;21.0;13500.0;15100.0;27.0;54.0;24500.0;27200.0;48.0
5476;Totaal huishoudsamenstelling;60 tot 65 jaar;Gemengde herkomst;Niet geboren in Nederland;Totaal ooit of nooit gescheiden;2009;150;11700.0;12900.0;21.0;9700.0;10700.0;17.0;50.0;21400.0;23600.0;38.0
5477;Totaal huishoudsamenstelling;60 tot 65 jaar;Gemengde herkomst;Niet geboren in Nederland;Totaal ooit of nooit gescheiden;2010;200;11700.0;12900.0;19.0;9400.0;10200.0;15.0;55.0;21100.0;23100.0;34.0
5478;Totaal huishoudsamenstelling;60 tot 65 jaar;Gemengde herkomst;Niet geboren in Nederland;Totaal ooit of nooit gescheiden;2011;200;11900.0;13000.0;22.0;8600.0;9400.0;16.0;56.0;20500.0;22400.0;38.0
5479;Totaal huishoudsamenstelling;60 tot 65 jaar;Gemengde herkomst;Niet geboren in Nederland;Totaal ooit of nooit gescheiden;2012;200;12400.0;13500.0;23.0;9000.0;9700.0;16.0;56.0;21400.0;23200.0;39.0
5480;Totaal huishoudsamenstelling;60 tot 65 jaar;Gemengde herkomst;Niet geboren in Nederland;Nooit gescheiden;2005;50;9300.0;10300.0;23.0;12900.0;14200.0;32.0;56.0;22200.0;24500.0;55.0
5481;Totaal huishoudsamenstelling;60 tot 65 jaar;Gemengde herkomst;Niet geboren in Nederland;Nooit gescheiden;2006;100;10000.0;11100.0;19.0;13100.0;14800.0;25.0;56.0;23100.0;25900.0;44.0
5482;Totaal huishoudsamenstelling;60 tot 65 jaar;Gemengde herkomst;Niet geboren in Nederland;Nooit gescheiden;2007;100;10200.0;11400.0;19.0;13800.0;15700.0;26.0;54.0;24000.0;27100.0;45.0
5483;Totaal huishoudsamenstelling;60 tot 65 jaar;Gemengde herkomst;Niet geboren in Nederland;Nooit gescheiden;2008;100;11000.0;12200.0;22.0;14100.0;15700.0;28.0;59.0;25100.0;27900.0;50.0
5484;Totaal huishoudsamenstelling;60 tot 65 jaar;Gemengde herkomst;Niet geboren in Nederland;Nooit gescheiden;2009;100;12000.0;13200.0;21.0;9900.0;10800.0;17.0;54.0;21900.0;24000.0;38.0
5485;Totaal huishoudsamenstelling;60 tot 65 jaar;Gemengde herkomst;Niet geboren in Nederland;Nooit gescheiden;2010;150;11900.0;13000.0;18.0;9800.0;10500.0;15.0;59.0;21700.0;23500.0;33.0
5486;Totaal huishoudsamenstelling;60 tot 65 jaar;Gemengde herkomst;Niet geboren in Nederland;Nooit gescheiden;2011;150;11600.0;12700.0;21.0;8500.0;9200.0;15.0;57.0;20100.0;21900.0;36.0
5487;Totaal huishoudsamenstelling;60 tot 65 jaar;Gemengde herkomst;Niet geboren in Nederland;Nooit gescheiden;2012;150;12200.0;13300.0;22.0;8900.0;9600.0;16.0;59.0;21100.0;22900.0;38.0
5488;Totaal huishoudsamenstelling;60 tot 65 jaar;Gemengde herkomst;Niet geboren in Nederland;Gemengde scheidingsachtergrond;2005;0;;;;;;;;;;
5489;Totaal huishoudsamenstelling;60 tot 65 jaar;Gemengde herkomst;Niet geboren in Nederland;Gemengde scheidingsachtergrond;2006;0;;;;;;;;;;
5490;Totaal huishoudsamenstelling;60 tot 65 jaar;Gemengde herkomst;Niet geboren in Nederland;Gemengde scheidingsachtergrond;2007;0;;;;;;;;;;
5491;Totaal huishoudsamenstelling;60 tot 65 jaar;Gemengde herkomst;Niet geboren in Nederland;Gemengde scheidingsachtergrond;2008;0;;;;;;;;;;
5492;Totaal huishoudsamenstelling;60 tot 65 jaar;Gemengde herkomst;Niet geboren in Nederland;Gemengde scheidingsachtergrond;2009;0;;;;;;;;;;
5493;Totaal huishoudsamenstelling;60 tot 65 jaar;Gemengde herkomst;Niet geboren in Nederland;Gemengde scheidingsachtergrond;2010;50;10900.0;12100.0;21.0;8000.0;9000.0;15.0;40.0;18900.0;21100.0;36.0
5494;Totaal huishoudsamenstelling;60 tot 65 jaar;Gemengde herkomst;Niet geboren in Nederland;Gemengde scheidingsachtergrond;2011;50;12000.0;13300.0;24.0;8200.0;9500.0;17.0;46.0;20200.0;22800.0;41.0
5495;Totaal huishoudsamenstelling;60 tot 65 jaar;Gemengde herkomst;Niet geboren in Nederland;Gemengde scheidingsachtergrond;2012;50;12100.0;13300.0;24.0;8200.0;9000.0;16.0;44.0;20300.0;22300.0;40.0
5496;Totaal huishoudsamenstelling;60 tot 65 jaar;Gemengde herkomst;Niet geboren in Nederland;Ooit gescheiden;2005;0;;;;;;;;;;
5497;Totaal huishoudsamenstelling;60 tot 65 jaar;Gemengde herkomst;Niet geboren in Nederland;Ooit gescheiden;2006;0;;;;;;;;;;
5498;Totaal huishoudsamenstelling;60 tot 65 jaar;Gemengde herkomst;Niet geboren in Nederland;Ooit gescheiden;2007;0;;;;;;;;;;
5499;Totaal huishoudsamenstelling;60 tot 65 jaar;Gemengde herkomst;Niet geboren in Nederland;Ooit gescheiden;2008;0;;;;;;;;;;
5500;Totaal huishoudsamenstelling;60 tot 65 jaar;Gemengde herkomst;Niet geboren in Nederland;Ooit gescheiden;2009;50;10800.0;11900.0;20.0;9100.0;9700.0;16.0;46.0;19900.0;21600.0;36.0
5501;Totaal huishoudsamenstelling;60 tot 65 jaar;Gemengde herkomst;Niet geboren in Nederland;Ooit gescheiden;2010;50;11600.0;12900.0;21.0;8800.0;9700.0;16.0;52.0;20400.0;22600.0;37.0
5502;Totaal huishoudsamenstelling;60 tot 65 jaar;Gemengde herkomst;Niet geboren in Nederland;Ooit gescheiden;2011;0;;;;;;;;;;
5503;Totaal huishoudsamenstelling;60 tot 65 jaar;Gemengde herkomst;Niet geboren in Nederland;Ooit gescheiden;2012;50;13300.0;14600.0;27.0;10300.0;11400.0;21.0;56.0;23600.0;26000.0;48.0
5504;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2005;2450;9100.0;10100.0;38.0;3900.0;4100.0;15.0;18.0;13000.0;14200.0;53.0
5505;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2006;2500;9500.0;10500.0;37.0;4200.0;4500.0;16.0;20.0;13700.0;15000.0;53.0
5506;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2007;2500;9900.0;11000.0;36.0;5000.0;5300.0;17.0;24.0;14900.0;16300.0;53.0
5507;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2008;2700;10400.0;11500.0;35.0;5400.0;5800.0;18.0;26.0;15800.0;17300.0;53.0
5508;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2009;2800;11200.0;12300.0;35.0;4300.0;4700.0;13.0;27.0;15500.0;17000.0;48.0
5509;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2010;3100;11400.0;12600.0;35.0;4100.0;4500.0;13.0;27.0;15500.0;17100.0;48.0
5510;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2011;3200;11800.0;12900.0;34.0;4300.0;4700.0;13.0;29.0;16100.0;17600.0;47.0
5511;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2012;3450;12100.0;13300.0;35.0;4400.0;4900.0;13.0;29.0;16500.0;18200.0;48.0
5512;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Totaal alle generaties;Nooit gescheiden;2005;2300;9200.0;10200.0;39.0;3700.0;3900.0;15.0;18.0;12900.0;14100.0;54.0
5513;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Totaal alle generaties;Nooit gescheiden;2006;2300;9500.0;10500.0;38.0;3900.0;4100.0;15.0;20.0;13400.0;14600.0;53.0
5514;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Totaal alle generaties;Nooit gescheiden;2007;2250;10000.0;11000.0;37.0;4600.0;5000.0;17.0;23.0;14600.0;16000.0;54.0
5515;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Totaal alle generaties;Nooit gescheiden;2008;2400;10500.0;11600.0;36.0;5100.0;5500.0;17.0;25.0;15600.0;17100.0;53.0
5516;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Totaal alle generaties;Nooit gescheiden;2009;2400;11300.0;12400.0;36.0;3900.0;4200.0;12.0;27.0;15200.0;16600.0;48.0
5517;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Totaal alle generaties;Nooit gescheiden;2010;2650;11600.0;12700.0;36.0;3700.0;4100.0;12.0;27.0;15300.0;16800.0;48.0
5518;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Totaal alle generaties;Nooit gescheiden;2011;2800;11800.0;13000.0;36.0;3900.0;4400.0;12.0;28.0;15700.0;17400.0;48.0
5519;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Totaal alle generaties;Nooit gescheiden;2012;3000;12200.0;13400.0;36.0;4100.0;4600.0;12.0;28.0;16300.0;18000.0;48.0
5520;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Totaal alle generaties;Gemengde scheidingsachtergrond;2005;100;8400.0;9400.0;25.0;7300.0;8100.0;22.0;21.0;15700.0;17500.0;47.0
5521;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Totaal alle generaties;Gemengde scheidingsachtergrond;2006;100;8700.0;9700.0;27.0;7100.0;7700.0;22.0;27.0;15800.0;17400.0;49.0
5522;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Totaal alle generaties;Gemengde scheidingsachtergrond;2007;100;9800.0;10900.0;27.0;8300.0;9300.0;23.0;37.0;18100.0;20200.0;50.0
5523;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Totaal alle generaties;Gemengde scheidingsachtergrond;2008;100;10100.0;11200.0;28.0;8000.0;9000.0;22.0;30.0;18100.0;20200.0;50.0
5524;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Totaal alle generaties;Gemengde scheidingsachtergrond;2009;150;10900.0;12000.0;27.0;8100.0;9000.0;20.0;25.0;19000.0;21000.0;47.0
5525;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Totaal alle generaties;Gemengde scheidingsachtergrond;2010;200;10800.0;11900.0;28.0;6600.0;7500.0;18.0;26.0;17400.0;19400.0;46.0
5526;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Totaal alle generaties;Gemengde scheidingsachtergrond;2011;150;10900.0;12100.0;25.0;7300.0;8100.0;17.0;28.0;18200.0;20200.0;42.0
5527;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Totaal alle generaties;Gemengde scheidingsachtergrond;2012;200;10700.0;11900.0;27.0;6000.0;6800.0;15.0;26.0;16700.0;18700.0;42.0
5528;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Totaal alle generaties;Ooit gescheiden;2005;100;8300.0;9400.0;28.0;5000.0;5500.0;16.0;25.0;13300.0;14900.0;44.0
5529;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Totaal alle generaties;Ooit gescheiden;2006;150;9200.0;10200.0;29.0;6800.0;7400.0;21.0;26.0;16000.0;17600.0;50.0
5530;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Totaal alle generaties;Ooit gescheiden;2007;150;9500.0;10600.0;27.0;7500.0;8100.0;20.0;30.0;17000.0;18700.0;47.0
5531;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Totaal alle generaties;Ooit gescheiden;2008;150;10000.0;11100.0;26.0;7400.0;8300.0;19.0;32.0;17400.0;19400.0;45.0
5532;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Totaal alle generaties;Ooit gescheiden;2009;250;10400.0;11500.0;28.0;6200.0;6800.0;17.0;30.0;16600.0;18300.0;45.0
5533;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Totaal alle generaties;Ooit gescheiden;2010;250;10700.0;11900.0;30.0;6000.0;6600.0;16.0;30.0;16700.0;18500.0;46.0
5534;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Totaal alle generaties;Ooit gescheiden;2011;250;11500.0;12800.0;30.0;6400.0;7200.0;17.0;33.0;17900.0;20000.0;47.0
5535;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Totaal alle generaties;Ooit gescheiden;2012;300;11800.0;13100.0;30.0;6100.0;6900.0;16.0;31.0;17900.0;20000.0;46.0
5536;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Geboren in Nederland;Totaal ooit of nooit gescheiden;2005;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5537;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Geboren in Nederland;Totaal ooit of nooit gescheiden;2006;0;;;;;;;;;;
5538;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Geboren in Nederland;Totaal ooit of nooit gescheiden;2007;0;;;;;;;;;;
5539;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Geboren in Nederland;Totaal ooit of nooit gescheiden;2008;0;;;;;;;;;;
5540;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Geboren in Nederland;Totaal ooit of nooit gescheiden;2009;0;;;;;;;;;;
5541;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Geboren in Nederland;Totaal ooit of nooit gescheiden;2010;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5542;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Geboren in Nederland;Totaal ooit of nooit gescheiden;2011;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5543;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Geboren in Nederland;Totaal ooit of nooit gescheiden;2012;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5544;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Geboren in Nederland;Nooit gescheiden;2005;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5545;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Geboren in Nederland;Nooit gescheiden;2006;0;;;;;;;;;;
5546;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Geboren in Nederland;Nooit gescheiden;2007;0;;;;;;;;;;
5547;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Geboren in Nederland;Nooit gescheiden;2008;0;;;;;;;;;;
5548;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Geboren in Nederland;Nooit gescheiden;2009;0;;;;;;;;;;
5549;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Geboren in Nederland;Nooit gescheiden;2010;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5550;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Geboren in Nederland;Nooit gescheiden;2011;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5551;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Geboren in Nederland;Nooit gescheiden;2012;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5552;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Geboren in Nederland;Gemengde scheidingsachtergrond;2005;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5553;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Geboren in Nederland;Gemengde scheidingsachtergrond;2006;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5554;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Geboren in Nederland;Gemengde scheidingsachtergrond;2007;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5555;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Geboren in Nederland;Gemengde scheidingsachtergrond;2008;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5556;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Geboren in Nederland;Gemengde scheidingsachtergrond;2009;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5557;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Geboren in Nederland;Gemengde scheidingsachtergrond;2010;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5558;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Geboren in Nederland;Gemengde scheidingsachtergrond;2011;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5559;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Geboren in Nederland;Gemengde scheidingsachtergrond;2012;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5560;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Geboren in Nederland;Ooit gescheiden;2005;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5561;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Geboren in Nederland;Ooit gescheiden;2006;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5562;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Geboren in Nederland;Ooit gescheiden;2007;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5563;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Geboren in Nederland;Ooit gescheiden;2008;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5564;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Geboren in Nederland;Ooit gescheiden;2009;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5565;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Geboren in Nederland;Ooit gescheiden;2010;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5566;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Geboren in Nederland;Ooit gescheiden;2011;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5567;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Geboren in Nederland;Ooit gescheiden;2012;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5568;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Gemengde generatie;Totaal ooit of nooit gescheiden;2005;0;;;;;;;;;;
5569;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Gemengde generatie;Totaal ooit of nooit gescheiden;2006;0;;;;;;;;;;
5570;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Gemengde generatie;Totaal ooit of nooit gescheiden;2007;0;;;;;;;;;;
5571;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Gemengde generatie;Totaal ooit of nooit gescheiden;2008;0;;;;;;;;;;
5572;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Gemengde generatie;Totaal ooit of nooit gescheiden;2009;0;;;;;;;;;;
5573;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Gemengde generatie;Totaal ooit of nooit gescheiden;2010;0;;;;;;;;;;
5574;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Gemengde generatie;Totaal ooit of nooit gescheiden;2011;0;;;;;;;;;;
5575;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Gemengde generatie;Totaal ooit of nooit gescheiden;2012;0;;;;;;;;;;
5576;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Gemengde generatie;Nooit gescheiden;2005;0;;;;;;;;;;
5577;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Gemengde generatie;Nooit gescheiden;2006;0;;;;;;;;;;
5578;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Gemengde generatie;Nooit gescheiden;2007;0;;;;;;;;;;
5579;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Gemengde generatie;Nooit gescheiden;2008;0;;;;;;;;;;
5580;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Gemengde generatie;Nooit gescheiden;2009;0;;;;;;;;;;
5581;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Gemengde generatie;Nooit gescheiden;2010;0;;;;;;;;;;
5582;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Gemengde generatie;Nooit gescheiden;2011;0;;;;;;;;;;
5583;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Gemengde generatie;Nooit gescheiden;2012;0;;;;;;;;;;
5584;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Gemengde generatie;Gemengde scheidingsachtergrond;2005;0;;;;;;;;;;
5585;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Gemengde generatie;Gemengde scheidingsachtergrond;2006;0;;;;;;;;;;
5586;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Gemengde generatie;Gemengde scheidingsachtergrond;2007;0;;;;;;;;;;
5587;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Gemengde generatie;Gemengde scheidingsachtergrond;2008;0;;;;;;;;;;
5588;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Gemengde generatie;Gemengde scheidingsachtergrond;2009;0;;;;;;;;;;
5589;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Gemengde generatie;Gemengde scheidingsachtergrond;2010;0;;;;;;;;;;
5590;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Gemengde generatie;Gemengde scheidingsachtergrond;2011;0;;;;;;;;;;
5591;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Gemengde generatie;Gemengde scheidingsachtergrond;2012;0;;;;;;;;;;
5592;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Gemengde generatie;Ooit gescheiden;2005;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5593;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Gemengde generatie;Ooit gescheiden;2006;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5594;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Gemengde generatie;Ooit gescheiden;2007;0;;;;;;;;;;
5595;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Gemengde generatie;Ooit gescheiden;2008;0;;;;;;;;;;
5596;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Gemengde generatie;Ooit gescheiden;2009;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5597;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Gemengde generatie;Ooit gescheiden;2010;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5598;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Gemengde generatie;Ooit gescheiden;2011;0;;;;;;;;;;
5599;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Gemengde generatie;Ooit gescheiden;2012;0;;;;;;;;;;
5600;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Niet geboren in Nederland;Totaal ooit of nooit gescheiden;2005;2450;9100.0;10100.0;38.0;3900.0;4100.0;15.0;18.0;13000.0;14200.0;53.0
5601;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Niet geboren in Nederland;Totaal ooit of nooit gescheiden;2006;2500;9500.0;10500.0;37.0;4100.0;4400.0;16.0;20.0;13600.0;14900.0;53.0
5602;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Niet geboren in Nederland;Totaal ooit of nooit gescheiden;2007;2500;9900.0;11000.0;36.0;4900.0;5300.0;17.0;23.0;14800.0;16300.0;53.0
5603;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Niet geboren in Nederland;Totaal ooit of nooit gescheiden;2008;2650;10400.0;11500.0;35.0;5300.0;5800.0;18.0;26.0;15700.0;17300.0;53.0
5604;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Niet geboren in Nederland;Totaal ooit of nooit gescheiden;2009;2800;11200.0;12300.0;35.0;4300.0;4700.0;13.0;27.0;15500.0;17000.0;48.0
5605;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Niet geboren in Nederland;Totaal ooit of nooit gescheiden;2010;3100;11400.0;12600.0;35.0;4100.0;4500.0;13.0;27.0;15500.0;17100.0;48.0
