ID;Geslacht;Persoonskenmerken;Reismotieven;RegioS;Perioden;Verplaatsingen_1;Afstand_2;Reisduur_3;Verplaatsingen_4;Afstand_5;Reisduur_6
4527;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Noord-Brabant (PV);2017;0.13;3.22;5.59;44.0;1117.0;32.3
4528;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Limburg (PV);2010;0.14;2.49;4.87;48.0;864.0;28.2
4529;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Limburg (PV);2011;;;;;;
4530;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Limburg (PV);2012;;;;;;
4531;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Limburg (PV);2013;;;;;;
4532;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Limburg (PV);2014;;;;;;
4533;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Limburg (PV);2015;;;;;;
4534;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Limburg (PV);2016;;;;;;
4535;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Limburg (PV);2017;;;;;;
4536;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Zeer sterk stedelijk;2010;0.2;2.25;5.74;69.0;784.0;33.3
4537;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Zeer sterk stedelijk;2011;0.22;2.22;5.98;76.0;772.0;34.8
4538;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Zeer sterk stedelijk;2012;0.16;2.28;5.1;58.0;797.0;29.7
4539;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Zeer sterk stedelijk;2013;0.17;2.42;5.7;58.0;843.0;33.1
4540;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Zeer sterk stedelijk;2014;0.16;1.92;5.04;56.0;671.0;29.3
4541;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Zeer sterk stedelijk;2015;0.18;3.47;6.73;64.0;1213.0;39.2
4542;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Zeer sterk stedelijk;2016;0.17;2.46;5.6;61.0;862.0;32.7
4543;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Zeer sterk stedelijk;2017;0.18;1.99;5.24;62.0;691.0;30.3
4544;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Sterk stedelijk;2010;0.14;2.03;4.19;49.0;708.0;24.3
4545;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Sterk stedelijk;2011;0.16;2.62;5.2;55.0;912.0;30.2
4546;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Sterk stedelijk;2012;0.13;2.25;4.69;45.0;784.0;27.3
4547;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Sterk stedelijk;2013;0.13;2.26;4.5;44.0;786.0;26.1
4548;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Sterk stedelijk;2014;0.13;2.67;5.22;46.0;929.0;30.3
4549;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Sterk stedelijk;2015;0.12;1.99;4.07;41.0;696.0;23.7
4550;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Sterk stedelijk;2016;0.14;2.52;4.86;48.0;880.0;28.4
4551;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Sterk stedelijk;2017;0.12;2.69;5.0;42.0;933.0;28.9
4552;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Matig stedelijk;2010;0.15;2.13;4.28;52.0;741.0;24.8
4553;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Matig stedelijk;2011;0.13;2.51;4.57;45.0;873.0;26.6
4554;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Matig stedelijk;2012;0.13;2.47;4.5;45.0;862.0;26.2
4555;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Matig stedelijk;2013;0.12;2.66;5.5;42.0;925.0;32.0
4556;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Matig stedelijk;2014;0.12;2.23;4.47;41.0;776.0;25.9
4557;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Matig stedelijk;2015;0.12;2.14;4.02;41.0;748.0;23.4
4558;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Matig stedelijk;2016;0.12;2.11;3.99;41.0;738.0;23.3
4559;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Matig stedelijk;2017;0.11;2.53;4.78;38.0;877.0;27.6
4560;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Weinig stedelijk;2010;0.13;2.56;4.8;45.0;889.0;27.8
4561;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Weinig stedelijk;2011;0.14;2.8;5.12;50.0;973.0;29.6
4562;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Weinig stedelijk;2012;0.1;2.04;3.81;34.0;710.0;22.1
4563;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Weinig stedelijk;2013;0.13;2.71;5.93;45.0;944.0;34.4
4564;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Weinig stedelijk;2014;0.1;2.34;4.5;35.0;815.0;26.1
4565;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Weinig stedelijk;2015;0.12;2.58;4.45;43.0;898.0;25.9
4566;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Weinig stedelijk;2016;0.1;2.17;3.78;36.0;759.0;22.1
4567;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Weinig stedelijk;2017;0.1;2.41;4.38;36.0;836.0;25.3
4568;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Niet stedelijk;2010;0.11;2.57;4.34;39.0;895.0;25.1
4569;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Niet stedelijk;2011;0.12;2.1;4.42;41.0;732.0;25.7
4570;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Niet stedelijk;2012;0.13;3.07;6.34;44.0;1070.0;36.9
4571;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Niet stedelijk;2013;0.11;3.0;4.86;37.0;1042.0;28.2
4572;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Niet stedelijk;2014;0.12;2.17;3.87;40.0;755.0;22.5
4573;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Niet stedelijk;2015;;;;;;
4574;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Niet stedelijk;2016;;;;;;
4575;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Niet stedelijk;2017;;;;;;
4576;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Nederland;2010;0.38;5.48;8.66;130.0;1906.0;50.2
4577;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Nederland;2011;0.36;5.43;8.49;125.0;1892.0;49.3
4578;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Nederland;2012;0.37;5.77;9.17;130.0;2013.0;53.3
4579;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Nederland;2013;0.37;5.98;8.76;128.0;2083.0;50.8
4580;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Nederland;2014;0.38;6.27;9.47;132.0;2184.0;55.0
4581;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Nederland;2015;0.35;5.65;8.66;123.0;1974.0;50.4
4582;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Nederland;2016;0.34;5.23;8.22;120.0;1829.0;47.9
4583;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Nederland;2017;0.32;5.3;7.82;111.0;1840.0;45.2
4584;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Noord-Nederland (LD);2010;0.41;7.91;10.78;144.0;2755.0;62.6
4585;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Noord-Nederland (LD);2011;0.37;7.75;9.82;127.0;2698.0;57.0
4586;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Noord-Nederland (LD);2012;0.38;7.95;11.56;134.0;2777.0;67.3
4587;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Noord-Nederland (LD);2013;0.36;6.52;9.11;125.0;2271.0;52.9
4588;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Noord-Nederland (LD);2014;0.41;8.06;12.2;144.0;2812.0;70.9
4589;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Noord-Nederland (LD);2015;0.39;8.49;11.23;137.0;2966.0;65.4
4590;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Noord-Nederland (LD);2016;0.32;5.05;6.63;111.0;1770.0;38.7
4591;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Noord-Nederland (LD);2017;0.36;6.72;9.85;123.0;2332.0;56.9
4592;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Oost-Nederland (LD);2010;0.39;6.16;8.7;136.0;2144.0;50.5
4593;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Oost-Nederland (LD);2011;0.39;5.67;8.6;135.0;1972.0;49.9
4594;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Oost-Nederland (LD);2012;0.4;5.77;8.64;139.0;2011.0;50.2
4595;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Oost-Nederland (LD);2013;0.38;6.82;9.21;133.0;2377.0;53.5
4596;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Oost-Nederland (LD);2014;0.4;7.01;9.6;141.0;2441.0;55.7
4597;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Oost-Nederland (LD);2015;0.34;5.23;7.66;119.0;1827.0;44.6
4598;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Oost-Nederland (LD);2016;0.35;5.7;8.59;123.0;1991.0;50.1
4599;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Oost-Nederland (LD);2017;0.33;5.59;8.25;115.0;1939.0;47.6
4600;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;West-Nederland (LD);2010;0.34;4.46;7.82;117.0;1552.0;45.3
4601;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;West-Nederland (LD);2011;0.32;4.77;8.1;112.0;1661.0;47.0
4602;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;West-Nederland (LD);2012;0.35;5.46;8.6;122.0;1905.0;50.1
4603;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;West-Nederland (LD);2013;0.35;5.24;8.49;120.0;1825.0;49.3
4604;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;West-Nederland (LD);2014;0.35;5.66;9.05;122.0;1973.0;52.5
4605;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;West-Nederland (LD);2015;0.32;5.39;8.75;113.0;1881.0;50.9
4606;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;West-Nederland (LD);2016;0.34;5.37;8.78;118.0;1878.0;51.2
4607;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;West-Nederland (LD);2017;0.28;4.46;6.96;97.0;1548.0;40.2
4608;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Zuid-Nederland (LD);2010;0.42;5.63;9.26;146.0;1958.0;53.6
4609;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Zuid-Nederland (LD);2011;0.4;5.36;8.5;138.0;1863.0;49.3
4610;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Zuid-Nederland (LD);2012;0.4;5.31;9.68;138.0;1854.0;56.4
4611;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Zuid-Nederland (LD);2013;0.41;6.46;8.68;141.0;2247.0;50.3
4612;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Zuid-Nederland (LD);2014;0.4;5.92;8.85;140.0;2063.0;51.4
4613;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Zuid-Nederland (LD);2015;0.41;5.23;8.23;141.0;1823.0;47.8
4614;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Zuid-Nederland (LD);2016;0.36;4.53;7.49;125.0;1586.0;43.7
4615;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Zuid-Nederland (LD);2017;0.37;6.04;8.15;127.0;2097.0;47.1
4616;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Groningen (PV);2010;0.39;9.23;11.67;137.0;3213.0;67.7
4617;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Groningen (PV);2011;0.4;10.0;12.62;140.0;3486.0;73.3
4618;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Groningen (PV);2012;0.47;9.86;15.48;164.0;3443.0;90.1
4619;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Groningen (PV);2013;0.35;6.26;9.52;123.0;2179.0;55.2
4620;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Groningen (PV);2014;0.47;8.67;13.35;163.0;3025.0;77.7
4621;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Groningen (PV);2015;0.4;9.05;12.1;141.0;3167.0;70.5
4622;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Groningen (PV);2016;0.32;6.97;8.64;112.0;2445.0;50.6
4623;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Groningen (PV);2017;0.45;9.84;16.02;155.0;3420.0;92.8
4624;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Friesland (PV);2010;0.42;6.51;11.62;146.0;2265.0;67.4
4625;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Friesland (PV);2011;0.36;8.0;9.35;124.0;2790.0;54.4
4626;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Friesland (PV);2012;0.33;6.3;9.05;115.0;2200.0;52.7
4627;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Friesland (PV);2013;0.35;5.48;8.26;123.0;1903.0;47.8
4628;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Friesland (PV);2014;0.4;7.71;12.72;138.0;2685.0;73.8
4629;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Friesland (PV);2015;0.35;9.07;11.69;121.0;3168.0;68.0
4630;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Friesland (PV);2016;0.3;4.02;5.77;105.0;1405.0;33.6
4631;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Friesland (PV);2017;0.32;4.78;6.74;112.0;1658.0;39.0
4632;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Drenthe (PV);2010;0.43;8.14;8.83;149.0;2835.0;51.2
4633;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Drenthe (PV);2011;0.34;4.85;7.28;117.0;1686.0;42.2
4634;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Drenthe (PV);2012;0.36;8.09;10.57;127.0;2821.0;61.5
4635;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Drenthe (PV);2013;0.37;8.27;9.78;129.0;2887.0;56.9
4636;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Drenthe (PV);2014;0.37;7.77;10.03;128.0;2710.0;58.3
4637;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Drenthe (PV);2015;0.44;7.01;9.54;153.0;2450.0;55.6
4638;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Drenthe (PV);2016;0.34;4.24;5.47;118.0;1486.0;32.0
4639;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Drenthe (PV);2017;0.29;5.65;6.73;102.0;1958.0;38.9
4640;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Overijssel (PV);2010;0.42;6.04;8.86;145.0;2100.0;51.3
4641;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Overijssel (PV);2011;0.44;6.61;10.12;154.0;2301.0;58.7
4642;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Overijssel (PV);2012;0.44;6.41;9.77;155.0;2237.0;56.8
4643;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Overijssel (PV);2013;0.45;6.92;9.88;156.0;2414.0;57.5
4644;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Overijssel (PV);2014;0.37;6.62;8.74;129.0;2306.0;50.7
4645;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Overijssel (PV);2015;0.35;4.93;8.0;121.0;1722.0;46.6
4646;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Overijssel (PV);2016;0.35;5.53;8.02;121.0;1931.0;46.7
4647;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Overijssel (PV);2017;0.33;4.61;6.74;115.0;1600.0;39.0
4648;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Flevoland (PV);2010;0.3;7.98;8.59;106.0;2770.0;49.7
4649;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Flevoland (PV);2011;0.33;6.12;7.73;114.0;2137.0;45.0
4650;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Flevoland (PV);2012;0.4;7.03;7.35;138.0;2453.0;42.7
4651;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Flevoland (PV);2013;0.27;5.36;6.91;95.0;1865.0;40.1
4652;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Flevoland (PV);2014;0.34;5.13;7.45;117.0;1783.0;43.2
4653;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Flevoland (PV);2015;;;;;;
4654;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Flevoland (PV);2016;;;;;;
4655;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Flevoland (PV);2017;0.36;8.99;11.66;124.0;3109.0;67.3
4656;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Gelderland (PV);2010;0.39;5.84;8.63;137.0;2035.0;50.1
4657;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Gelderland (PV);2011;0.37;4.98;7.83;128.0;1732.0;45.4
4658;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Gelderland (PV);2012;0.37;5.11;8.22;130.0;1783.0;47.8
4659;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Gelderland (PV);2013;0.37;7.08;9.3;128.0;2468.0;54.1
4660;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Gelderland (PV);2014;0.44;7.65;10.57;153.0;2662.0;61.3
4661;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Gelderland (PV);2015;0.35;5.15;7.39;123.0;1798.0;43.0
4662;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Gelderland (PV);2016;0.37;5.66;8.96;128.0;1979.0;52.2
4663;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Gelderland (PV);2017;0.32;5.4;8.36;113.0;1873.0;48.3
4664;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Utrecht (PV);2010;0.3;4.45;6.95;104.0;1548.0;40.3
4665;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Utrecht (PV);2011;0.34;5.5;8.02;119.0;1916.0;46.6
4666;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Utrecht (PV);2012;0.37;6.09;9.39;130.0;2126.0;54.7
4667;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Utrecht (PV);2013;0.36;6.36;9.19;125.0;2222.0;53.5
4668;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Utrecht (PV);2014;0.43;7.31;11.21;148.0;2551.0;65.2
4669;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Utrecht (PV);2015;0.33;5.1;8.25;114.0;1781.0;47.9
4670;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Utrecht (PV);2016;0.36;6.42;9.29;125.0;2244.0;54.2
4671;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Utrecht (PV);2017;0.29;6.1;7.13;100.0;2120.0;41.3
4672;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Noord-Holland (PV);2010;0.31;3.6;6.79;106.0;1252.0;39.4
4673;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Noord-Holland (PV);2011;0.31;5.04;8.37;107.0;1755.0;48.5
4674;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Noord-Holland (PV);2012;0.33;4.73;8.0;114.0;1652.0;46.6
4675;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Noord-Holland (PV);2013;0.35;5.54;8.91;123.0;1931.0;51.7
4676;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Noord-Holland (PV);2014;0.32;5.47;8.55;110.0;1902.0;49.5
4677;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Noord-Holland (PV);2015;0.31;5.27;8.36;107.0;1842.0;48.7
4678;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Noord-Holland (PV);2016;0.34;4.98;9.53;118.0;1739.0;55.5
4679;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Visite/logeren;Noord-Holland (PV);2017;0.25;4.05;6.67;87.0;1405.0;38.5
