ID;SectorBranchesSIC2008;Periods;LabourPriceIndex_1;YearOnYearChangePriceOfLabour_2;WageCostsPerHourWorked_3;YearOnYearChangeWageCostsPerHour_4;StructuralEffect_5
1995;P Education;2016 January - 2016 December;101.2;1.2;100.8;0.8;-0.4
1996;P Education;2016 April - 2017 March;101.1;1.1;100.7;0.7;-0.4
1997;P Education;2016 July - 2017 June;102.8;3.6;102.2;3.2;-0.4
1998;P Education;2016 October - 2017 September;102.2;2.1;101.5;1.6;-0.4
1999;P Education;2017 January - 2017 December;103.2;2.1;102.4;1.6;-0.4
2000;P Education;2017 April - 2018 March;104.0;2.9;103.1;2.4;-0.5
2001;P Education;2017 July - 2018 June;104.2;1.4;103.1;0.9;-0.5
2002;P Education;2017 October - 2018 September;105.5;3.2;104.3;2.7;-0.5
2003;P Education;2018 January - 2018 December;106.5;3.2;105.2;2.7;-0.5
2004;P Education;2018 April - 2019 March;107.9;3.7;106.5;3.3;-0.4
2005;P Education;2018 July - 2019 June;108.8;4.4;107.3;4.0;-0.4
2006;P Education;2018 October - 2019 September;108.4;2.8;106.8;2.4;-0.3
2007;P Education;2019 January - 2019 December;108.5;1.9;106.9;1.6;-0.2
2008;P Education;2019 April - 2020 March;111.6;3.4;109.9;3.2;-0.2
2009;P Education;2019 July - 2020 June;111.2;2.2;109.6;2.1;-0.1
2010;P Education;2019 October - 2020 September;113.6;4.8;111.8;4.7;-0.1
2011;P Education;2020 January - 2020 December;114.4;5.4;112.5;5.2;-0.2
2012;P Education;2020 April - 2021 March;110.7;-0.8;108.7;-1.1;-0.2
2013;P Education;2020 July - 2021 June;111.6;0.3;109.5;-0.1;-0.4
2014;P Education;2020 October - 2021 September;112.6;-0.9;110.3;-1.4;-0.5
2015;P Education;2021 January - 2021 December;113.2;-1.0;110.7;-1.6;-0.6
2016;P Education;2021 April - 2022 March;114.0;3.0;111.2;2.3;-0.7
2017;P Education;2021 July - 2022 June;116.3;4.3;113.4;3.6;-0.7
2018;P Education;2021 October - 2022 September;119.0;5.7;115.8;5.1;-0.6
2019;P Education;2022 January - 2022 December;122.2;7.9;118.8;7.4;-0.5
2020;P Education;2022 April - 2023 March;123.2;8.1;119.8;7.7;-0.4
2021;P Education;2022 July - 2023 June;124.6;7.1;121.1;6.9;-0.3
2022;P Education;2022 October - 2023 September;127.3;7.0;123.7;6.8;-0.2
2023;P Education;2023 January - 2023 December;130.9;7.2;127.1;7.0;-0.2
2024;Q Health and social work activities;2001;71.2;;67.8;;
2025;Q Health and social work activities;2002;74.6;4.7;70.8;4.4;-0.3
2026;Q Health and social work activities;2003;78.0;4.6;74.1;4.7;0.1
2027;Q Health and social work activities;2004;78.8;1.0;75.3;1.6;0.6
2028;Q Health and social work activities;2005;81.3;3.1;78.1;3.6;0.5
2029;Q Health and social work activities;2006;82.5;1.5;80.1;2.5;1.1
2030;Q Health and social work activities;2007;85.0;3.1;82.6;3.1;0.1
2031;Q Health and social work activities;2008;88.7;4.4;85.9;4.0;-0.3
2032;Q Health and social work activities;2009;90.7;2.2;87.8;2.2;0.0
2033;Q Health and social work activities;2010;93.1;2.7;90.0;2.5;-0.2
2034;Q Health and social work activities;2011;94.5;1.4;91.5;1.6;0.2
2035;Q Health and social work activities;2012;96.3;1.9;93.7;2.4;0.4
2036;Q Health and social work activities;2013;98.3;2.1;96.6;3.1;1.0
2037;Q Health and social work activities;2014;99.8;1.6;99.0;2.5;0.9
2038;Q Health and social work activities;2015;100.0;0.2;100.0;1.1;0.8
2039;Q Health and social work activities;2016;101.5;1.5;101.7;1.7;0.2
2040;Q Health and social work activities;2017;103.3;1.7;103.3;1.5;-0.2
2041;Q Health and social work activities;2018;105.2;1.8;104.9;1.5;-0.3
2042;Q Health and social work activities;2019;108.3;2.9;107.4;2.4;-0.5
2043;Q Health and social work activities;2020;114.5;5.7;113.4;5.6;-0.1
2044;Q Health and social work activities;2021;115.3;0.7;114.0;0.5;-0.3
2045;Q Health and social work activities;2022;121.4;5.3;119.8;5.1;-0.2
2046;Q Health and social work activities;2023;129.0;6.2;127.1;6.1;-0.1
2047;Q Health and social work activities;2006 January - 2006 December;82.5;1.5;80.1;2.5;1.1
2048;Q Health and social work activities;2006 April - 2007 March;83.3;;80.9;;
2049;Q Health and social work activities;2006 July - 2007 June;83.9;;81.5;;
2050;Q Health and social work activities;2006 October - 2007 September;84.3;;81.9;;
2051;Q Health and social work activities;2007 January - 2007 December;85.0;3.1;82.6;3.1;0.1
2052;Q Health and social work activities;2007 April - 2008 March;86.0;3.2;83.5;3.2;-0.1
2053;Q Health and social work activities;2007 July - 2008 June;86.9;3.6;84.3;3.3;-0.2
2054;Q Health and social work activities;2007 October - 2008 September;87.5;3.8;84.8;3.5;-0.3
2055;Q Health and social work activities;2008 January - 2008 December;88.7;4.4;85.9;4.0;-0.3
2056;Q Health and social work activities;2008 April - 2009 March;89.1;3.6;86.2;3.3;-0.3
2057;Q Health and social work activities;2008 July - 2009 June;90.1;3.7;87.2;3.5;-0.2
2058;Q Health and social work activities;2008 October - 2009 September;90.3;3.2;87.4;3.1;-0.1
2059;Q Health and social work activities;2009 January - 2009 December;90.7;2.2;87.8;2.2;0.0
2060;Q Health and social work activities;2009 April - 2010 March;91.1;2.2;88.1;2.2;0.0
2061;Q Health and social work activities;2009 July - 2010 June;92.4;2.5;89.3;2.4;-0.1
2062;Q Health and social work activities;2009 October - 2010 September;93.1;3.1;90.1;3.1;-0.1
2063;Q Health and social work activities;2010 January - 2010 December;93.1;2.7;90.0;2.5;-0.2
2064;Q Health and social work activities;2010 April - 2011 March;92.9;1.9;89.8;1.9;0.0
2065;Q Health and social work activities;2010 July - 2011 June;92.9;0.5;89.8;0.6;0.1
2066;Q Health and social work activities;2010 October - 2011 September;93.1;0.0;90.1;0.1;0.1
2067;Q Health and social work activities;2011 January - 2011 December;94.5;1.4;91.5;1.6;0.2
2068;Q Health and social work activities;2011 April - 2012 March;94.2;1.4;91.3;1.7;0.3
2069;Q Health and social work activities;2011 July - 2012 June;94.5;1.8;91.7;2.1;0.3
2070;Q Health and social work activities;2011 October - 2012 September;95.2;2.3;92.5;2.7;0.4
2071;Q Health and social work activities;2012 January - 2012 December;96.3;1.9;93.7;2.4;0.4
2072;Q Health and social work activities;2012 April - 2013 March;97.7;3.7;95.2;4.3;0.6
2073;Q Health and social work activities;2012 July - 2013 June;97.9;3.6;95.7;4.3;0.7
2074;Q Health and social work activities;2012 October - 2013 September;98.2;3.1;96.2;4.0;0.8
2075;Q Health and social work activities;2013 January - 2013 December;98.3;2.1;96.6;3.1;1.0
2076;Q Health and social work activities;2013 April - 2014 March;98.4;0.7;96.9;1.8;1.0
2077;Q Health and social work activities;2013 July - 2014 June;99.0;1.2;97.8;2.2;1.1
2078;Q Health and social work activities;2013 October - 2014 September;99.1;0.9;98.0;1.9;1.0
2079;Q Health and social work activities;2014 January - 2014 December;99.8;1.6;99.0;2.5;0.9
2080;Q Health and social work activities;2014 April - 2015 March ;100.0;1.7;99.4;2.5;0.9
2081;Q Health and social work activities;2014 July - 2015 June;100.1;1.1;99.7;1.9;0.8
2082;Q Health and social work activities;2014 October - 2015 September;100.6;1.5;100.4;2.4;0.8
2083;Q Health and social work activities;2015 January - 2015 December;100.0;0.2;100.0;1.1;0.8
2084;Q Health and social work activities;2015 April - 2016 March;100.6;0.6;100.7;1.3;0.7
2085;Q Health and social work activities;2015 July - 2016 June;99.9;-0.2;100.1;0.4;0.6
2086;Q Health and social work activities;2015 October - 2016 September;100.3;-0.3;100.5;0.1;0.4
2087;Q Health and social work activities;2016 January - 2016 December;101.5;1.5;101.7;1.7;0.2
2088;Q Health and social work activities;2016 April - 2017 March;100.9;0.4;101.1;0.4;0.1
2089;Q Health and social work activities;2016 July - 2017 June;101.7;1.8;101.8;1.7;-0.1
2090;Q Health and social work activities;2016 October - 2017 September;102.3;2.0;102.3;1.8;-0.2
2091;Q Health and social work activities;2017 January - 2017 December;103.3;1.7;103.3;1.5;-0.2
2092;Q Health and social work activities;2017 April - 2018 March;104.0;3.0;103.8;2.7;-0.3
2093;Q Health and social work activities;2017 July - 2018 June;104.5;2.8;104.3;2.5;-0.3
2094;Q Health and social work activities;2017 October - 2018 September;105.0;2.6;104.8;2.4;-0.3
2095;Q Health and social work activities;2018 January - 2018 December;105.2;1.8;104.9;1.5;-0.3
2096;Q Health and social work activities;2018 April - 2019 March;106.3;2.3;105.8;1.9;-0.3
2097;Q Health and social work activities;2018 July - 2019 June;107.0;2.4;106.4;2.0;-0.4
2098;Q Health and social work activities;2018 October - 2019 September;107.0;1.9;106.2;1.4;-0.5
2099;Q Health and social work activities;2019 January - 2019 December;108.3;2.9;107.4;2.4;-0.5
2100;Q Health and social work activities;2019 April - 2020 March;110.5;3.9;109.5;3.5;-0.4
2101;Q Health and social work activities;2019 July - 2020 June;110.5;3.2;109.6;3.0;-0.2
2102;Q Health and social work activities;2019 October - 2020 September;112.9;5.5;111.9;5.4;-0.1
2103;Q Health and social work activities;2020 January - 2020 December;114.5;5.7;113.4;5.6;-0.1
2104;Q Health and social work activities;2020 April - 2021 March;112.5;1.9;111.5;1.8;-0.1
2105;Q Health and social work activities;2020 July - 2021 June;113.8;3.1;112.6;2.8;-0.3
2106;Q Health and social work activities;2020 October - 2021 September;114.9;1.7;113.6;1.5;-0.3
2107;Q Health and social work activities;2021 January - 2021 December;115.3;0.7;114.0;0.5;-0.3
2108;Q Health and social work activities;2021 April - 2022 March;116.1;3.1;114.6;2.8;-0.3
2109;Q Health and social work activities;2021 July - 2022 June;118.4;4.0;116.9;3.8;-0.2
2110;Q Health and social work activities;2021 October - 2022 September;119.6;4.1;118.0;3.9;-0.2
2111;Q Health and social work activities;2022 January - 2022 December;121.4;5.3;119.8;5.1;-0.2
2112;Q Health and social work activities;2022 April - 2023 March;122.0;5.1;120.3;4.9;-0.2
2113;Q Health and social work activities;2022 July - 2023 June;123.8;4.6;122.0;4.4;-0.2
2114;Q Health and social work activities;2022 October - 2023 September;125.7;5.1;123.8;4.9;-0.2
2115;Q Health and social work activities;2023 January - 2023 December;129.0;6.2;127.1;6.1;-0.1
2116;R-U Culture, recreation, other services;2001;74.8;;71.5;;
2117;R-U Culture, recreation, other services;2002;78.6;5.0;75.7;5.8;0.7
2118;R-U Culture, recreation, other services;2003;82.5;5.0;79.8;5.5;0.5
2119;R-U Culture, recreation, other services;2004;83.8;1.5;80.9;1.3;-0.2
2120;R-U Culture, recreation, other services;2005;84.9;1.3;82.3;1.8;0.5
2121;R-U Culture, recreation, other services;2006;86.2;1.6;84.1;2.2;0.6
2122;R-U Culture, recreation, other services;2007;87.7;1.8;85.2;1.3;-0.5
2123;R-U Culture, recreation, other services;2008;90.1;2.7;87.2;2.3;-0.3
2124;R-U Culture, recreation, other services;2009;92.0;2.1;89.6;2.8;0.6
2125;R-U Culture, recreation, other services;2010;93.1;1.2;91.4;2.0;0.7
2126;R-U Culture, recreation, other services;2011;95.0;2.0;93.4;2.2;0.2
2127;R-U Culture, recreation, other services;2012;97.5;2.7;96.0;2.8;0.2
2128;R-U Culture, recreation, other services;2013;98.0;0.5;97.1;1.1;0.6
2129;R-U Culture, recreation, other services;2014;99.1;1.1;99.0;2.0;0.9
2130;R-U Culture, recreation, other services;2015;100.0;0.9;100.0;1.0;0.1
2131;R-U Culture, recreation, other services;2016;101.3;1.3;101.2;1.2;-0.2
2132;R-U Culture, recreation, other services;2017;102.8;1.5;102.3;1.1;-0.3
2133;R-U Culture, recreation, other services;2018;104.9;2.0;104.1;1.8;-0.2
2134;R-U Culture, recreation, other services;2019;108.3;3.3;107.4;3.2;-0.1
2135;R-U Culture, recreation, other services;2020;109.8;1.4;109.8;2.2;0.8
2136;R-U Culture, recreation, other services;2021;108.5;-1.2;109.0;-0.7;0.5
2137;R-U Culture, recreation, other services;2022;117.2;8.0;116.5;6.8;-1.1
2138;R-U Culture, recreation, other services;2023;124.9;6.5;123.9;6.4;-0.1
2139;R-U Culture, recreation, other services;2006 January - 2006 December;86.2;1.6;84.1;2.2;0.6
2140;R-U Culture, recreation, other services;2006 April - 2007 March;86.9;;84.7;;
2141;R-U Culture, recreation, other services;2006 July - 2007 June;87.4;;85.0;;
2142;R-U Culture, recreation, other services;2006 October - 2007 September;87.7;;85.3;;
2143;R-U Culture, recreation, other services;2007 January - 2007 December;87.7;1.8;85.2;1.3;-0.5
2144;R-U Culture, recreation, other services;2007 April - 2008 March;88.2;1.5;85.6;1.1;-0.4
2145;R-U Culture, recreation, other services;2007 July - 2008 June;88.8;1.6;86.1;1.3;-0.3
2146;R-U Culture, recreation, other services;2007 October - 2008 September;89.1;1.6;86.3;1.2;-0.4
2147;R-U Culture, recreation, other services;2008 January - 2008 December;90.1;2.7;87.2;2.3;-0.3
2148;R-U Culture, recreation, other services;2008 April - 2009 March;90.7;2.8;87.9;2.6;-0.2
2149;R-U Culture, recreation, other services;2008 July - 2009 June;91.6;3.2;88.9;3.2;0.0
2150;R-U Culture, recreation, other services;2008 October - 2009 September;91.7;3.0;89.2;3.4;0.4
2151;R-U Culture, recreation, other services;2009 January - 2009 December;92.0;2.1;89.6;2.8;0.6
2152;R-U Culture, recreation, other services;2009 April - 2010 March;92.7;2.2;90.5;3.0;0.8
2153;R-U Culture, recreation, other services;2009 July - 2010 June;93.2;1.7;91.3;2.7;1.0
2154;R-U Culture, recreation, other services;2009 October - 2010 September;93.1;1.5;91.3;2.3;0.8
2155;R-U Culture, recreation, other services;2010 January - 2010 December;93.1;1.2;91.4;2.0;0.7
2156;R-U Culture, recreation, other services;2010 April - 2011 March;93.2;0.6;91.5;1.1;0.5
2157;R-U Culture, recreation, other services;2010 July - 2011 June;93.5;0.3;91.8;0.6;0.3
2158;R-U Culture, recreation, other services;2010 October - 2011 September;93.8;0.8;92.2;1.0;0.2
2159;R-U Culture, recreation, other services;2011 January - 2011 December;95.0;2.0;93.4;2.2;0.2
2160;R-U Culture, recreation, other services;2011 April - 2012 March;95.1;2.0;93.5;2.1;0.1
2161;R-U Culture, recreation, other services;2011 July - 2012 June;95.4;2.1;93.8;2.2;0.1
2162;R-U Culture, recreation, other services;2011 October - 2012 September;96.4;2.8;94.9;3.0;0.2
2163;R-U Culture, recreation, other services;2012 January - 2012 December;97.5;2.7;96.0;2.8;0.2
2164;R-U Culture, recreation, other services;2012 April - 2013 March;98.7;3.8;97.3;4.1;0.3
2165;R-U Culture, recreation, other services;2012 July - 2013 June;98.5;3.2;97.3;3.7;0.5
2166;R-U Culture, recreation, other services;2012 October - 2013 September;98.4;2.1;97.4;2.6;0.5
2167;R-U Culture, recreation, other services;2013 January - 2013 December;98.0;0.5;97.1;1.1;0.6
2168;R-U Culture, recreation, other services;2013 April - 2014 March;98.1;-0.6;97.3;0.0;0.6
2169;R-U Culture, recreation, other services;2013 July - 2014 June;98.4;-0.1;97.7;0.4;0.5
2170;R-U Culture, recreation, other services;2013 October - 2014 September;98.2;-0.2;97.8;0.5;0.7
2171;R-U Culture, recreation, other services;2014 January - 2014 December;99.1;1.1;99.0;2.0;0.9
2172;R-U Culture, recreation, other services;2014 April - 2015 March ;99.3;1.3;99.3;2.1;0.8
2173;R-U Culture, recreation, other services;2014 July - 2015 June;99.8;1.4;99.8;2.1;0.7
2174;R-U Culture, recreation, other services;2014 October - 2015 September;100.5;2.3;100.5;2.7;0.4
2175;R-U Culture, recreation, other services;2015 January - 2015 December;100.0;0.9;100.0;1.0;0.1
2176;R-U Culture, recreation, other services;2015 April - 2016 March;100.5;1.2;100.5;1.2;0.0
2177;R-U Culture, recreation, other services;2015 July - 2016 June;100.0;0.2;100.0;0.2;0.0
2178;R-U Culture, recreation, other services;2015 October - 2016 September;100.5;0.1;100.5;0.0;-0.1
2179;R-U Culture, recreation, other services;2016 January - 2016 December;101.3;1.3;101.2;1.2;-0.2
2180;R-U Culture, recreation, other services;2016 April - 2017 March;101.0;0.5;100.7;0.3;-0.3
2181;R-U Culture, recreation, other services;2016 July - 2017 June;101.7;1.7;101.4;1.4;-0.3
2182;R-U Culture, recreation, other services;2016 October - 2017 September;102.0;1.4;101.6;1.1;-0.4
2183;R-U Culture, recreation, other services;2017 January - 2017 December;102.8;1.5;102.3;1.1;-0.3
2184;R-U Culture, recreation, other services;2017 April - 2018 March;103.5;2.4;102.9;2.1;-0.3
2185;R-U Culture, recreation, other services;2017 July - 2018 June;104.1;2.4;103.5;2.1;-0.3
2186;R-U Culture, recreation, other services;2017 October - 2018 September;104.8;2.8;104.1;2.5;-0.2
2187;R-U Culture, recreation, other services;2018 January - 2018 December;104.9;2.0;104.1;1.8;-0.2
2188;R-U Culture, recreation, other services;2018 April - 2019 March;106.1;2.5;105.3;2.3;-0.2
2189;R-U Culture, recreation, other services;2018 July - 2019 June;106.6;2.4;105.8;2.2;-0.2
2190;R-U Culture, recreation, other services;2018 October - 2019 September;107.0;2.1;106.1;1.9;-0.1
2191;R-U Culture, recreation, other services;2019 January - 2019 December;108.3;3.3;107.4;3.2;-0.1
2192;R-U Culture, recreation, other services;2019 April - 2020 March;109.7;3.4;108.8;3.4;0.0
2193;R-U Culture, recreation, other services;2019 July - 2020 June;109.3;2.5;109.0;3.0;0.5
2194;R-U Culture, recreation, other services;2019 October - 2020 September;110.4;3.2;110.2;3.8;0.6
2195;R-U Culture, recreation, other services;2020 January - 2020 December;109.8;1.4;109.8;2.2;0.8
2196;R-U Culture, recreation, other services;2020 April - 2021 March;107.0;-2.5;107.6;-1.1;1.4
2197;R-U Culture, recreation, other services;2020 July - 2021 June;106.1;-2.9;106.8;-2.0;1.0
2198;R-U Culture, recreation, other services;2020 October - 2021 September;107.1;-2.9;107.8;-2.1;0.8
2199;R-U Culture, recreation, other services;2021 January - 2021 December;108.5;-1.2;109.0;-0.7;0.5
2200;R-U Culture, recreation, other services;2021 April - 2022 March;109.8;2.7;109.6;1.9;-0.8
2201;R-U Culture, recreation, other services;2021 July - 2022 June;113.6;7.1;112.9;5.7;-1.3
2202;R-U Culture, recreation, other services;2021 October - 2022 September;115.3;7.6;114.5;6.2;-1.3
2203;R-U Culture, recreation, other services;2022 January - 2022 December;117.2;8.0;116.5;6.8;-1.1
2204;R-U Culture, recreation, other services;2022 April - 2023 March;119.2;8.5;118.3;7.9;-0.6
2205;R-U Culture, recreation, other services;2022 July - 2023 June;121.1;6.6;120.2;6.4;-0.1
2206;R-U Culture, recreation, other services;2022 October - 2023 September;122.8;6.5;121.9;6.4;-0.1
2207;R-U Culture, recreation, other services;2023 January - 2023 December;124.9;6.5;123.9;6.4;-0.1
