ID;Geslacht;Onderwijssoort;BedrijstakkenSBI2008;StartkwalificatieOpPeilmoment;Peilmoment;Perioden;AlleSchoolverlatersUurloon_1;ZonderStartkwalificatieUurloon_2;MetStartkwalificatieUurloon_3
6035;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Totaal schoolverlaters;3 jaar na verlaten onderwijs;2012/'13;11.91;11.21;12.13
6036;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Totaal schoolverlaters;3 jaar na verlaten onderwijs;2013/'14;12.18;10.98;12.31
6037;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Totaal schoolverlaters;3 jaar na verlaten onderwijs;2014/'15;12.99;12.11;13.06
6038;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Totaal schoolverlaters;3 jaar na verlaten onderwijs;2015/'16;13.07;12.91;13.35
6039;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Totaal schoolverlaters;3 jaar na verlaten onderwijs;2016/'17;13.98;13.19;14.17
6040;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Totaal schoolverlaters;3 jaar na verlaten onderwijs;2017/'18;14.4;13.63;14.63
6041;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Totaal schoolverlaters;3 jaar na verlaten onderwijs;2018/'19;15.26;14.16;15.55
6042;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Totaal schoolverlaters;3 jaar na verlaten onderwijs;2019/'20;;;
6043;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Totaal schoolverlaters;3 jaar na verlaten onderwijs;2020/'21;;;
6044;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Totaal schoolverlaters;3 jaar na verlaten onderwijs;2021/'22;;;
6045;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2007/'08;12.4;10.89;12.86
6046;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2008/'09;12.78;11.18;13.33
6047;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2009/'10;12.07;10.43;12.39
6048;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2010/'11;12.66;11.73;12.85
6049;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2011/'12;12.85;11.08;13.19
6050;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2012/'13;12.75;11.35;13.04
6051;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2013/'14;13.75;12.26;13.85
6052;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2014/'15;14.1;13.21;14.16
6053;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2015/'16;14.83;13.58;14.94
6054;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2016/'17;15.29;13.68;15.52
6055;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2017/'18;16.27;15.22;16.57
6056;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2018/'19;;;
6057;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2019/'20;;;
6058;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2020/'21;;;
6059;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2021/'22;;;
6060;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2007/'08;13.12;11.31;13.84
6061;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2008/'09;13.17;11.92;13.44
6062;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2009/'10;13.29;11.69;13.6
6063;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2010/'11;13.51;12.71;13.71
6064;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2011/'12;13.79;11.91;14.01
6065;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2012/'13;13.85;12.11;14.41
6066;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2013/'14;14.74;13.55;15.01
6067;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2014/'15;14.98;14.11;15.06
6068;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2015/'16;15.68;13.04;15.85
6069;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2016/'17;16.74;14.53;17.29
6070;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2017/'18;;;
6071;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2018/'19;;;
6072;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2019/'20;;;
6073;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2020/'21;;;
6074;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2021/'22;;;
6075;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Totaal schoolverlaters;10 jaar na verlaten onderwijs;2007/'08;17.27;16.08;17.77
6076;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Totaal schoolverlaters;10 jaar na verlaten onderwijs;2008/'09;18.76;15.86;19.52
6077;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Totaal schoolverlaters;10 jaar na verlaten onderwijs;2009/'10;18.22;18.01;18.3
6078;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Totaal schoolverlaters;10 jaar na verlaten onderwijs;2010/'11;18.24;17.99;18.3
6079;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Totaal schoolverlaters;10 jaar na verlaten onderwijs;2011/'12;19.63;17.37;20.22
6080;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Totaal schoolverlaters;10 jaar na verlaten onderwijs;2012/'13;;;
6081;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Totaal schoolverlaters;10 jaar na verlaten onderwijs;2013/'14;;;
6082;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Totaal schoolverlaters;10 jaar na verlaten onderwijs;2014/'15;;;
6083;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Totaal schoolverlaters;10 jaar na verlaten onderwijs;2015/'16;;;
6084;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Totaal schoolverlaters;10 jaar na verlaten onderwijs;2016/'17;;;
6085;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Totaal schoolverlaters;10 jaar na verlaten onderwijs;2017/'18;;;
6086;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Totaal schoolverlaters;10 jaar na verlaten onderwijs;2018/'19;;;
6087;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Totaal schoolverlaters;10 jaar na verlaten onderwijs;2019/'20;;;
6088;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Totaal schoolverlaters;10 jaar na verlaten onderwijs;2020/'21;;;
6089;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Totaal schoolverlaters;10 jaar na verlaten onderwijs;2021/'22;;;
6090;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Met startkwalificatie;Direct na verlaten onderwijs;2007/'08;9.57;;9.57
6091;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Met startkwalificatie;Direct na verlaten onderwijs;2008/'09;9.13;;9.13
6092;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Met startkwalificatie;Direct na verlaten onderwijs;2009/'10;8.83;;8.83
6093;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Met startkwalificatie;Direct na verlaten onderwijs;2010/'11;9.07;;9.07
6094;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Met startkwalificatie;Direct na verlaten onderwijs;2011/'12;8.48;;8.48
6095;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Met startkwalificatie;Direct na verlaten onderwijs;2012/'13;8.71;;8.71
6096;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Met startkwalificatie;Direct na verlaten onderwijs;2013/'14;8.25;;8.25
6097;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Met startkwalificatie;Direct na verlaten onderwijs;2014/'15;9.17;;9.17
6098;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Met startkwalificatie;Direct na verlaten onderwijs;2015/'16;9.42;;9.42
6099;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Met startkwalificatie;Direct na verlaten onderwijs;2016/'17;9.98;;9.98
6100;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Met startkwalificatie;Direct na verlaten onderwijs;2017/'18;10.07;;10.07
6101;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Met startkwalificatie;Direct na verlaten onderwijs;2018/'19;11.26;;11.26
6102;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Met startkwalificatie;Direct na verlaten onderwijs;2019/'20;11.24;;11.24
6103;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Met startkwalificatie;Direct na verlaten onderwijs;2020/'21;12.03;;12.03
6104;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Met startkwalificatie;Direct na verlaten onderwijs;2021/'22;12.91;;12.91
6105;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Met startkwalificatie;1 jaar na verlaten onderwijs;2007/'08;11.0;;11.0
6106;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Met startkwalificatie;1 jaar na verlaten onderwijs;2008/'09;10.61;;10.58
6107;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Met startkwalificatie;1 jaar na verlaten onderwijs;2009/'10;10.28;;10.36
6108;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Met startkwalificatie;1 jaar na verlaten onderwijs;2010/'11;10.52;;10.51
6109;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Met startkwalificatie;1 jaar na verlaten onderwijs;2011/'12;9.74;;9.74
6110;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Met startkwalificatie;1 jaar na verlaten onderwijs;2012/'13;9.62;;9.62
6111;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Met startkwalificatie;1 jaar na verlaten onderwijs;2013/'14;10.03;;10.03
6112;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Met startkwalificatie;1 jaar na verlaten onderwijs;2014/'15;10.84;;10.84
6113;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Met startkwalificatie;1 jaar na verlaten onderwijs;2015/'16;11.05;;11.05
6114;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Met startkwalificatie;1 jaar na verlaten onderwijs;2016/'17;11.54;;11.53
6115;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Met startkwalificatie;1 jaar na verlaten onderwijs;2017/'18;12.06;;12.06
6116;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Met startkwalificatie;1 jaar na verlaten onderwijs;2018/'19;12.43;;12.43
6117;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Met startkwalificatie;1 jaar na verlaten onderwijs;2019/'20;13.01;;13.01
6118;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Met startkwalificatie;1 jaar na verlaten onderwijs;2020/'21;13.82;;13.82
6119;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Met startkwalificatie;1 jaar na verlaten onderwijs;2021/'22;;;
6120;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Met startkwalificatie;2 jaar na verlaten onderwijs;2007/'08;11.47;;11.47
6121;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Met startkwalificatie;2 jaar na verlaten onderwijs;2008/'09;11.89;;11.89
6122;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Met startkwalificatie;2 jaar na verlaten onderwijs;2009/'10;11.01;;11.01
6123;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Met startkwalificatie;2 jaar na verlaten onderwijs;2010/'11;10.96;;10.96
6124;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Met startkwalificatie;2 jaar na verlaten onderwijs;2011/'12;10.44;;10.45
6125;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Met startkwalificatie;2 jaar na verlaten onderwijs;2012/'13;11.02;;11.02
6126;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Met startkwalificatie;2 jaar na verlaten onderwijs;2013/'14;11.65;;11.65
6127;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Met startkwalificatie;2 jaar na verlaten onderwijs;2014/'15;11.66;;11.66
6128;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Met startkwalificatie;2 jaar na verlaten onderwijs;2015/'16;12.13;;12.14
6129;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Met startkwalificatie;2 jaar na verlaten onderwijs;2016/'17;13.16;;13.16
6130;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Met startkwalificatie;2 jaar na verlaten onderwijs;2017/'18;13.52;;13.52
6131;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Met startkwalificatie;2 jaar na verlaten onderwijs;2018/'19;14.0;;14.11
6132;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Met startkwalificatie;2 jaar na verlaten onderwijs;2019/'20;14.68;;14.68
6133;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Met startkwalificatie;2 jaar na verlaten onderwijs;2020/'21;;;
6134;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Met startkwalificatie;2 jaar na verlaten onderwijs;2021/'22;;;
6135;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Met startkwalificatie;3 jaar na verlaten onderwijs;2007/'08;12.27;;12.29
6136;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Met startkwalificatie;3 jaar na verlaten onderwijs;2008/'09;12.32;;12.35
6137;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Met startkwalificatie;3 jaar na verlaten onderwijs;2009/'10;11.83;;11.88
6138;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Met startkwalificatie;3 jaar na verlaten onderwijs;2010/'11;11.64;;11.64
6139;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Met startkwalificatie;3 jaar na verlaten onderwijs;2011/'12;11.76;;11.76
6140;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Met startkwalificatie;3 jaar na verlaten onderwijs;2012/'13;12.13;;12.13
6141;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Met startkwalificatie;3 jaar na verlaten onderwijs;2013/'14;12.31;;12.31
6142;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Met startkwalificatie;3 jaar na verlaten onderwijs;2014/'15;13.03;;13.06
6143;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Met startkwalificatie;3 jaar na verlaten onderwijs;2015/'16;13.35;;13.35
6144;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Met startkwalificatie;3 jaar na verlaten onderwijs;2016/'17;14.17;;14.17
6145;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Met startkwalificatie;3 jaar na verlaten onderwijs;2017/'18;14.63;;14.63
6146;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Met startkwalificatie;3 jaar na verlaten onderwijs;2018/'19;15.55;;15.55
6147;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Met startkwalificatie;3 jaar na verlaten onderwijs;2019/'20;;;
6148;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Met startkwalificatie;3 jaar na verlaten onderwijs;2020/'21;;;
6149;Totaal schoolverlaters;Totaal schoolverlaters;L Verhuur en handel van onroerend goed;Met startkwalificatie;3 jaar na verlaten onderwijs;2021/'22;;;
