ID;Geslacht;Leeftijd;TypeInstelling;Behandelsetting;Diagnose;Perioden;AantalPatienten_1;AantalPatientenPer100000Inwoners_2;AantalPatienten_3;AantalPatientenPer100000Inwoners_4
4604;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;NE7 Totaal migraine/hoofdpijn;2008;3945.0;24.0;3345.0;20.0
4605;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;NE7 Totaal migraine/hoofdpijn;2009;3950.0;24.0;3355.0;20.0
4606;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;NE7 Totaal migraine/hoofdpijn;2010;4415.0;27.0;3715.0;22.0
4607;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;NE7 Totaal migraine/hoofdpijn;2011;;;4140.0;25.0
4608;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;NE8 Totaal perifere zenuwen;2008;2540.0;15.0;2040.0;12.0
4609;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;NE8 Totaal perifere zenuwen;2009;2375.0;14.0;1860.0;11.0
4610;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;NE8 Totaal perifere zenuwen;2010;2410.0;14.0;1945.0;12.0
4611;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;NE8 Totaal perifere zenuwen;2011;;;1910.0;11.0
4612;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;NE9 Totaal neuromusculaire aandoeningen;2008;765.0;5.0;535.0;3.0
4613;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;NE9 Totaal neuromusculaire aandoeningen;2009;755.0;5.0;550.0;3.0
4614;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;NE9 Totaal neuromusculaire aandoeningen;2010;825.0;5.0;555.0;3.0
4615;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;NE9 Totaal neuromusculaire aandoeningen;2011;;;600.0;4.0
4616;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;NE10 Totaal zintuigsystemen;2008;1900.0;12.0;1640.0;10.0
4617;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;NE10 Totaal zintuigsystemen;2009;2130.0;13.0;1845.0;11.0
4618;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;NE10 Totaal zintuigsystemen;2010;2335.0;14.0;2080.0;13.0
4619;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;NE10 Totaal zintuigsystemen;2011;;;2225.0;13.0
4620;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;NE11 Tot.cerebrovasculaire aandoeningen;2008;42900.0;261.0;36850.0;224.0
4621;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;NE11 Tot.cerebrovasculaire aandoeningen;2009;44110.0;267.0;37770.0;228.0
4622;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;NE11 Tot.cerebrovasculaire aandoeningen;2010;46995.0;283.0;40450.0;243.0
4623;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;NE11 Tot.cerebrovasculaire aandoeningen;2011;;;42700.0;256.0
4624;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;NE12 Totaal bewegingsstelsel;2008;10150.0;62.0;8610.0;52.0
4625;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;NE12 Totaal bewegingsstelsel;2009;10600.0;64.0;9175.0;55.0
4626;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;NE12 Totaal bewegingsstelsel;2010;11120.0;67.0;9645.0;58.0
4627;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;NE12 Totaal bewegingsstelsel;2011;;;11135.0;67.0
4628;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;NE13 Totaal aangeboren afwijkingen;2008;270.0;2.0;180.0;1.0
4629;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;NE13 Totaal aangeboren afwijkingen;2009;220.0;1.0;160.0;1.0
4630;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;NE13 Totaal aangeboren afwijkingen;2010;200.0;1.0;120.0;1.0
4631;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;NE13 Totaal aangeboren afwijkingen;2011;;;120.0;1.0
4632;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;NE14 Totaal letsel / vergiftigingen;2008;15040.0;91.0;13090.0;80.0
4633;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;NE14 Totaal letsel / vergiftigingen;2009;15795.0;96.0;13750.0;83.0
4634;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;NE14 Totaal letsel / vergiftigingen;2010;16745.0;101.0;14675.0;88.0
4635;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;NE14 Totaal letsel / vergiftigingen;2011;;;14720.0;88.0
4636;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;NE15 Totaal symptomen/overig neurologie;2008;3920.0;24.0;3375.0;21.0
4637;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;NE15 Totaal symptomen/overig neurologie;2009;4105.0;25.0;3495.0;21.0
4638;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;NE15 Totaal symptomen/overig neurologie;2010;4500.0;27.0;3935.0;24.0
4639;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;NE15 Totaal symptomen/overig neurologie;2011;;;4370.0;26.0
4640;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;GE Totaal klinische geriatrie;2008;22455.0;137.0;19285.0;117.0
4641;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;GE Totaal klinische geriatrie;2009;23560.0;143.0;20645.0;125.0
4642;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;GE Totaal klinische geriatrie;2010;23705.0;143.0;20695.0;125.0
4643;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;GE Totaal klinische geriatrie;2011;;;20755.0;124.0
4644;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;GE1 Totaal multiple orgaanstoornissen;2008;10135.0;62.0;8480.0;52.0
4645;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;GE1 Totaal multiple orgaanstoornissen;2009;11150.0;67.0;9465.0;57.0
4646;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;GE1 Totaal multiple orgaanstoornissen;2010;12225.0;74.0;10310.0;62.0
4647;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;GE1 Totaal multiple orgaanstoornissen;2011;;;10400.0;62.0
4648;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;GE2 Totaal psychische stoornissen;2008;9945.0;60.0;8775.0;53.0
4649;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;GE2 Totaal psychische stoornissen;2009;9825.0;59.0;8895.0;54.0
4650;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;GE2 Totaal psychische stoornissen;2010;8860.0;53.0;8045.0;48.0
4651;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;GE2 Totaal psychische stoornissen;2011;;;7700.0;46.0
4652;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;GE3 Totaal overig klinische geriatrie;2008;3180.0;19.0;2660.0;16.0
4653;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;GE3 Totaal overig klinische geriatrie;2009;3420.0;21.0;2965.0;18.0
4654;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;GE3 Totaal overig klinische geriatrie;2010;3360.0;20.0;2975.0;18.0
4655;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;GE3 Totaal overig klinische geriatrie;2011;;;3335.0;20.0
4656;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RT Totaal radiotherapie;2008;1715.0;10.0;1575.0;10.0
4657;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RT Totaal radiotherapie;2009;760.0;5.0;690.0;4.0
4658;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RT Totaal radiotherapie;2010;575.0;3.0;475.0;3.0
4659;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RT Totaal radiotherapie;2011;;;610.0;4.0
4660;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RT1 Totaal kwaadaardige nieuwvormingen;2008;1700.0;10.0;1560.0;9.0
4661;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RT1 Totaal kwaadaardige nieuwvormingen;2009;740.0;4.0;670.0;4.0
4662;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RT1 Totaal kwaadaardige nieuwvormingen;2010;565.0;3.0;470.0;3.0
4663;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RT1 Totaal kwaadaardige nieuwvormingen;2011;;;600.0;4.0
4664;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RT2 Totaal goedaardige afwijkingen;2008;15.0;0.0;10.0;0.0
4665;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RT2 Totaal goedaardige afwijkingen;2009;20.0;0.0;15.0;0.0
4666;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RT2 Totaal goedaardige afwijkingen;2010;10.0;0.0;5.0;0.0
4667;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RT2 Totaal goedaardige afwijkingen;2011;;;5.0;0.0
4668;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RA Totaal radiologie;2008;5.0;0.0;5.0;0.0
4669;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RA Totaal radiologie;2009;55.0;0.0;45.0;0.0
4670;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RA Totaal radiologie;2010;80.0;0.0;75.0;0.0
4671;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RA Totaal radiologie;2011;;;55.0;0.0
4672;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RA1 Totaal arterieel;2008;0.0;0.0;0.0;0.0
4673;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RA1 Totaal arterieel;2009;5.0;0.0;5.0;0.0
4674;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RA1 Totaal arterieel;2010;15.0;0.0;15.0;0.0
4675;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RA1 Totaal arterieel;2011;;;15.0;0.0
4676;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RA2 Totaal veneus;2008;0.0;0.0;0.0;0.0
4677;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RA2 Totaal veneus;2009;45.0;0.0;40.0;0.0
4678;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RA2 Totaal veneus;2010;40.0;0.0;40.0;0.0
4679;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RA2 Totaal veneus;2011;;;20.0;0.0
4680;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RA3 Totaal organen musculoskeletaal;2008;0.0;0.0;0.0;0.0
4681;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RA3 Totaal organen musculoskeletaal;2009;5.0;0.0;5.0;0.0
4682;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RA3 Totaal organen musculoskeletaal;2010;20.0;0.0;20.0;0.0
4683;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RA3 Totaal organen musculoskeletaal;2011;;;20.0;0.0
4684;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;AN Totaal anesthesiologie;2008;14715.0;89.0;11255.0;68.0
4685;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;AN Totaal anesthesiologie;2009;15440.0;93.0;11760.0;71.0
4686;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;AN Totaal anesthesiologie;2010;16000.0;96.0;12285.0;74.0
4687;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;AN Totaal anesthesiologie;2011;;;12165.0;73.0
4688;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;AN1 Totaal cervicale aandoeningen;2008;1795.0;11.0;1280.0;8.0
4689;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;AN1 Totaal cervicale aandoeningen;2009;1825.0;11.0;1375.0;8.0
4690;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;AN1 Totaal cervicale aandoeningen;2010;1600.0;10.0;1190.0;7.0
4691;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;AN1 Totaal cervicale aandoeningen;2011;;;1195.0;7.0
4692;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;AN2 Totaal lumbale aandoeningen;2008;8015.0;49.0;6025.0;37.0
4693;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;AN2 Totaal lumbale aandoeningen;2009;8470.0;51.0;6250.0;38.0
4694;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;AN2 Totaal lumbale aandoeningen;2010;9120.0;55.0;6910.0;42.0
4695;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;AN2 Totaal lumbale aandoeningen;2011;;;6780.0;41.0
4696;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;AN3 Totaal overig anesthesiologie;2008;5790.0;35.0;4355.0;26.0
4697;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;AN3 Totaal overig anesthesiologie;2009;6100.0;37.0;4695.0;28.0
4698;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;AN3 Totaal overig anesthesiologie;2010;6000.0;36.0;4630.0;28.0
4699;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;AN3 Totaal overig anesthesiologie;2011;;;4635.0;28.0
4700;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;KG Totaal klinische genetica;2008;0.0;0.0;0.0;0.0
4701;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;KG Totaal klinische genetica;2009;0.0;0.0;0.0;0.0
4702;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;KG Totaal klinische genetica;2010;0.0;0.0;0.0;0.0
4703;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;KG Totaal klinische genetica;2011;;;0.0;0.0
4704;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;KG1 Totaal nieuwvormingen;2008;0.0;0.0;0.0;0.0
4705;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;KG1 Totaal nieuwvormingen;2009;0.0;0.0;0.0;0.0
4706;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;KG1 Totaal nieuwvormingen;2010;0.0;0.0;0.0;0.0
4707;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;KG1 Totaal nieuwvormingen;2011;;;0.0;0.0
4708;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;KG2 Totaal overig klinische genetica;2008;0.0;0.0;0.0;0.0
4709;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;KG2 Totaal overig klinische genetica;2009;0.0;0.0;0.0;0.0
4710;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;KG2 Totaal overig klinische genetica;2010;0.0;0.0;0.0;0.0
4711;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;KG2 Totaal overig klinische genetica;2011;;;0.0;0.0
4712;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;AU Totaal audiologie;2008;0.0;0.0;0.0;0.0
4713;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;AU Totaal audiologie;2009;0.0;0.0;0.0;0.0
4714;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;AU Totaal audiologie;2010;0.0;0.0;0.0;0.0
4715;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;AU Totaal audiologie;2011;;;0.0;0.0
4716;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;AU1 Totaal horen;2008;0.0;0.0;0.0;0.0
4717;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;AU1 Totaal horen;2009;0.0;0.0;0.0;0.0
4718;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;AU1 Totaal horen;2010;0.0;0.0;0.0;0.0
4719;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;AU1 Totaal horen;2011;;;0.0;0.0
4720;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;AU2 Totaal taal;2008;0.0;0.0;0.0;0.0
4721;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;AU2 Totaal taal;2009;0.0;0.0;0.0;0.0
4722;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;AU2 Totaal taal;2010;0.0;0.0;0.0;0.0
4723;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;AU2 Totaal taal;2011;;;0.0;0.0
4724;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;AU3 Totaal overig audiologie;2008;0.0;0.0;0.0;0.0
4725;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;AU3 Totaal overig audiologie;2009;0.0;0.0;0.0;0.0
4726;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;AU3 Totaal overig audiologie;2010;0.0;0.0;0.0;0.0
4727;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;AU3 Totaal overig audiologie;2011;;;0.0;0.0
4728;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;1 Totaal infectieziekten;2008;18130.0;110.0;15555.0;95.0
4729;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;1 Totaal infectieziekten;2009;19930.0;121.0;17270.0;104.0
4730;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;1 Totaal infectieziekten;2010;20980.0;126.0;18460.0;111.0
