ID;Geslacht;Leeftijd;Onderwijsniveau;Onderwijsrichting;Perioden;Bevolking_1
5125;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;06 Informatica;2018 1e kwartaal;
5126;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;06 Informatica;2018 2e kwartaal;
5127;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;06 Informatica;2018 3e kwartaal;
5128;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;06 Informatica;2018 4e kwartaal;
5129;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;06 Informatica;2018;
5130;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;06 Informatica;2019 1e kwartaal;
5131;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;06 Informatica;2019 2e kwartaal;
5132;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;06 Informatica;2019 3e kwartaal;
5133;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;06 Informatica;2019 4e kwartaal;
5134;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;06 Informatica;2019;
5135;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;06 Informatica;2020 1e kwartaal;
5136;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;06 Informatica;2020 2e kwartaal;
5137;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;06 Informatica;2020 3e kwartaal;
5138;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;06 Informatica;2020 4e kwartaal;
5139;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;06 Informatica;2020;
5140;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;06 Informatica;2021 1e kwartaal;
5141;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;06 Informatica;2021 2e kwartaal;
5142;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;06 Informatica;2021 3e kwartaal;
5143;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;06 Informatica;2021 4e kwartaal;
5144;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;06 Informatica;2021;
5145;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;06 Informatica;2022 1e kwartaal;
5146;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;06 Informatica;2022 2e kwartaal;
5147;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;06 Informatica;2022 3e kwartaal;
5148;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;06 Informatica;2022 4e kwartaal;
5149;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;06 Informatica;2022;
5150;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;06 Informatica;2023 1e kwartaal;
5151;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;06 Informatica;2023 2e kwartaal;
5152;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;06 Informatica;2023 3e kwartaal;
5153;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;06 Informatica;2023 4e kwartaal;
5154;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;06 Informatica;2023;
5155;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;06 Informatica;2024 1e kwartaal;
5156;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;06 Informatica;2024 2e kwartaal;
5157;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;06 Informatica;2024 3e kwartaal;
5158;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;06 Informatica;2024 4e kwartaal;
5159;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;06 Informatica;2024;
5160;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;07 Techniek, industrie en bouwkunde;2013 1e kwartaal;
5161;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;07 Techniek, industrie en bouwkunde;2013 2e kwartaal;
5162;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;07 Techniek, industrie en bouwkunde;2013 3e kwartaal;
5163;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;07 Techniek, industrie en bouwkunde;2013 4e kwartaal;
5164;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;07 Techniek, industrie en bouwkunde;2013;
5165;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;07 Techniek, industrie en bouwkunde;2014 1e kwartaal;
5166;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;07 Techniek, industrie en bouwkunde;2014 2e kwartaal;
5167;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;07 Techniek, industrie en bouwkunde;2014 3e kwartaal;
5168;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;07 Techniek, industrie en bouwkunde;2014 4e kwartaal;
5169;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;07 Techniek, industrie en bouwkunde;2014;
5170;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;07 Techniek, industrie en bouwkunde;2015 1e kwartaal;
5171;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;07 Techniek, industrie en bouwkunde;2015 2e kwartaal;
5172;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;07 Techniek, industrie en bouwkunde;2015 3e kwartaal;
5173;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;07 Techniek, industrie en bouwkunde;2015 4e kwartaal;
5174;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;07 Techniek, industrie en bouwkunde;2015;
5175;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;07 Techniek, industrie en bouwkunde;2016 1e kwartaal;
5176;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;07 Techniek, industrie en bouwkunde;2016 2e kwartaal;
5177;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;07 Techniek, industrie en bouwkunde;2016 3e kwartaal;
5178;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;07 Techniek, industrie en bouwkunde;2016 4e kwartaal;
5179;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;07 Techniek, industrie en bouwkunde;2016;
5180;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;07 Techniek, industrie en bouwkunde;2017 1e kwartaal;
5181;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;07 Techniek, industrie en bouwkunde;2017 2e kwartaal;
5182;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;07 Techniek, industrie en bouwkunde;2017 3e kwartaal;
5183;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;07 Techniek, industrie en bouwkunde;2017 4e kwartaal;
5184;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;07 Techniek, industrie en bouwkunde;2017;
5185;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;07 Techniek, industrie en bouwkunde;2018 1e kwartaal;
5186;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;07 Techniek, industrie en bouwkunde;2018 2e kwartaal;
5187;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;07 Techniek, industrie en bouwkunde;2018 3e kwartaal;
5188;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;07 Techniek, industrie en bouwkunde;2018 4e kwartaal;
5189;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;07 Techniek, industrie en bouwkunde;2018;
5190;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;07 Techniek, industrie en bouwkunde;2019 1e kwartaal;
5191;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;07 Techniek, industrie en bouwkunde;2019 2e kwartaal;
5192;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;07 Techniek, industrie en bouwkunde;2019 3e kwartaal;
5193;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;07 Techniek, industrie en bouwkunde;2019 4e kwartaal;
5194;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;07 Techniek, industrie en bouwkunde;2019;
5195;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;07 Techniek, industrie en bouwkunde;2020 1e kwartaal;
5196;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;07 Techniek, industrie en bouwkunde;2020 2e kwartaal;
5197;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;07 Techniek, industrie en bouwkunde;2020 3e kwartaal;
5198;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;07 Techniek, industrie en bouwkunde;2020 4e kwartaal;
5199;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;07 Techniek, industrie en bouwkunde;2020;
5200;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;07 Techniek, industrie en bouwkunde;2021 1e kwartaal;
5201;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;07 Techniek, industrie en bouwkunde;2021 2e kwartaal;
5202;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;07 Techniek, industrie en bouwkunde;2021 3e kwartaal;
5203;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;07 Techniek, industrie en bouwkunde;2021 4e kwartaal;
5204;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;07 Techniek, industrie en bouwkunde;2021;
5205;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;07 Techniek, industrie en bouwkunde;2022 1e kwartaal;
5206;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;07 Techniek, industrie en bouwkunde;2022 2e kwartaal;
5207;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;07 Techniek, industrie en bouwkunde;2022 3e kwartaal;
5208;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;07 Techniek, industrie en bouwkunde;2022 4e kwartaal;
5209;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;07 Techniek, industrie en bouwkunde;2022;
5210;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;07 Techniek, industrie en bouwkunde;2023 1e kwartaal;
5211;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;07 Techniek, industrie en bouwkunde;2023 2e kwartaal;
5212;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;07 Techniek, industrie en bouwkunde;2023 3e kwartaal;
5213;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;07 Techniek, industrie en bouwkunde;2023 4e kwartaal;
5214;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;07 Techniek, industrie en bouwkunde;2023;
5215;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;07 Techniek, industrie en bouwkunde;2024 1e kwartaal;
5216;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;07 Techniek, industrie en bouwkunde;2024 2e kwartaal;
5217;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;07 Techniek, industrie en bouwkunde;2024 3e kwartaal;
5218;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;07 Techniek, industrie en bouwkunde;2024 4e kwartaal;
5219;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;07 Techniek, industrie en bouwkunde;2024;
5220;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;08 Landbouw, diergeneeskunde en -verz...;2013 1e kwartaal;
5221;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;08 Landbouw, diergeneeskunde en -verz...;2013 2e kwartaal;
5222;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;08 Landbouw, diergeneeskunde en -verz...;2013 3e kwartaal;
5223;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;08 Landbouw, diergeneeskunde en -verz...;2013 4e kwartaal;
5224;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;08 Landbouw, diergeneeskunde en -verz...;2013;
5225;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;08 Landbouw, diergeneeskunde en -verz...;2014 1e kwartaal;
5226;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;08 Landbouw, diergeneeskunde en -verz...;2014 2e kwartaal;
5227;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;08 Landbouw, diergeneeskunde en -verz...;2014 3e kwartaal;
5228;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;08 Landbouw, diergeneeskunde en -verz...;2014 4e kwartaal;
5229;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;08 Landbouw, diergeneeskunde en -verz...;2014;
5230;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;08 Landbouw, diergeneeskunde en -verz...;2015 1e kwartaal;
5231;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;08 Landbouw, diergeneeskunde en -verz...;2015 2e kwartaal;
5232;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;08 Landbouw, diergeneeskunde en -verz...;2015 3e kwartaal;
5233;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;08 Landbouw, diergeneeskunde en -verz...;2015 4e kwartaal;
5234;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;08 Landbouw, diergeneeskunde en -verz...;2015;
5235;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;08 Landbouw, diergeneeskunde en -verz...;2016 1e kwartaal;
5236;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;08 Landbouw, diergeneeskunde en -verz...;2016 2e kwartaal;
5237;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;08 Landbouw, diergeneeskunde en -verz...;2016 3e kwartaal;
5238;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;08 Landbouw, diergeneeskunde en -verz...;2016 4e kwartaal;
5239;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;08 Landbouw, diergeneeskunde en -verz...;2016;
5240;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;08 Landbouw, diergeneeskunde en -verz...;2017 1e kwartaal;
5241;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;08 Landbouw, diergeneeskunde en -verz...;2017 2e kwartaal;
5242;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;08 Landbouw, diergeneeskunde en -verz...;2017 3e kwartaal;
5243;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;08 Landbouw, diergeneeskunde en -verz...;2017 4e kwartaal;
5244;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;08 Landbouw, diergeneeskunde en -verz...;2017;
5245;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;08 Landbouw, diergeneeskunde en -verz...;2018 1e kwartaal;
5246;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;08 Landbouw, diergeneeskunde en -verz...;2018 2e kwartaal;
5247;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;08 Landbouw, diergeneeskunde en -verz...;2018 3e kwartaal;
5248;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;08 Landbouw, diergeneeskunde en -verz...;2018 4e kwartaal;
5249;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;08 Landbouw, diergeneeskunde en -verz...;2018;
5250;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;08 Landbouw, diergeneeskunde en -verz...;2019 1e kwartaal;
5251;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;08 Landbouw, diergeneeskunde en -verz...;2019 2e kwartaal;
5252;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;08 Landbouw, diergeneeskunde en -verz...;2019 3e kwartaal;
5253;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;08 Landbouw, diergeneeskunde en -verz...;2019 4e kwartaal;
5254;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;08 Landbouw, diergeneeskunde en -verz...;2019;
5255;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;08 Landbouw, diergeneeskunde en -verz...;2020 1e kwartaal;
5256;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;08 Landbouw, diergeneeskunde en -verz...;2020 2e kwartaal;
5257;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;08 Landbouw, diergeneeskunde en -verz...;2020 3e kwartaal;
5258;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;08 Landbouw, diergeneeskunde en -verz...;2020 4e kwartaal;
5259;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;08 Landbouw, diergeneeskunde en -verz...;2020;
5260;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;08 Landbouw, diergeneeskunde en -verz...;2021 1e kwartaal;
5261;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;08 Landbouw, diergeneeskunde en -verz...;2021 2e kwartaal;
5262;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;08 Landbouw, diergeneeskunde en -verz...;2021 3e kwartaal;
5263;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;08 Landbouw, diergeneeskunde en -verz...;2021 4e kwartaal;
5264;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;08 Landbouw, diergeneeskunde en -verz...;2021;
5265;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;08 Landbouw, diergeneeskunde en -verz...;2022 1e kwartaal;
5266;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;08 Landbouw, diergeneeskunde en -verz...;2022 2e kwartaal;
5267;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;08 Landbouw, diergeneeskunde en -verz...;2022 3e kwartaal;
5268;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;08 Landbouw, diergeneeskunde en -verz...;2022 4e kwartaal;
5269;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;08 Landbouw, diergeneeskunde en -verz...;2022;
5270;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;08 Landbouw, diergeneeskunde en -verz...;2023 1e kwartaal;
5271;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;08 Landbouw, diergeneeskunde en -verz...;2023 2e kwartaal;
5272;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;08 Landbouw, diergeneeskunde en -verz...;2023 3e kwartaal;
5273;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;08 Landbouw, diergeneeskunde en -verz...;2023 4e kwartaal;
5274;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;08 Landbouw, diergeneeskunde en -verz...;2023;
5275;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;08 Landbouw, diergeneeskunde en -verz...;2024 1e kwartaal;
5276;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;08 Landbouw, diergeneeskunde en -verz...;2024 2e kwartaal;
5277;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;08 Landbouw, diergeneeskunde en -verz...;2024 3e kwartaal;
5278;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;08 Landbouw, diergeneeskunde en -verz...;2024 4e kwartaal;
5279;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;08 Landbouw, diergeneeskunde en -verz...;2024;
5280;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;09 Gezondheidszorg en welzijn;2013 1e kwartaal;
5281;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;09 Gezondheidszorg en welzijn;2013 2e kwartaal;
5282;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;09 Gezondheidszorg en welzijn;2013 3e kwartaal;
5283;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;09 Gezondheidszorg en welzijn;2013 4e kwartaal;
5284;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;09 Gezondheidszorg en welzijn;2013;
5285;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;09 Gezondheidszorg en welzijn;2014 1e kwartaal;
5286;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;09 Gezondheidszorg en welzijn;2014 2e kwartaal;
5287;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;09 Gezondheidszorg en welzijn;2014 3e kwartaal;
5288;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;09 Gezondheidszorg en welzijn;2014 4e kwartaal;
5289;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;09 Gezondheidszorg en welzijn;2014;
5290;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;09 Gezondheidszorg en welzijn;2015 1e kwartaal;
5291;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;09 Gezondheidszorg en welzijn;2015 2e kwartaal;
5292;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;09 Gezondheidszorg en welzijn;2015 3e kwartaal;
5293;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;09 Gezondheidszorg en welzijn;2015 4e kwartaal;
5294;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;09 Gezondheidszorg en welzijn;2015;
5295;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;09 Gezondheidszorg en welzijn;2016 1e kwartaal;
