ID;Geslacht;Herkomstgroepering;Opleidingsfase;Opleidingsvorm;Perioden;TotaalGeslaagden_1;StudieduurInMaanden_2
1536;Vrouwen;Marokkanen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2001;;
1537;Vrouwen;Marokkanen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2002;0.0;
1538;Vrouwen;Marokkanen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2003;0.0;
1539;Vrouwen;Marokkanen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2004;0.0;
1540;Vrouwen;Marokkanen;Beroepsdiploma;Voltijdopleidingen;Cohort 1995;;
1541;Vrouwen;Marokkanen;Beroepsdiploma;Voltijdopleidingen;Cohort 1996;;
1542;Vrouwen;Marokkanen;Beroepsdiploma;Voltijdopleidingen;Cohort 1997;0.0;
1543;Vrouwen;Marokkanen;Beroepsdiploma;Voltijdopleidingen;Cohort 1998;;
1544;Vrouwen;Marokkanen;Beroepsdiploma;Voltijdopleidingen;Cohort 1999;;
1545;Vrouwen;Marokkanen;Beroepsdiploma;Voltijdopleidingen;Cohort 2000;;
1546;Vrouwen;Marokkanen;Beroepsdiploma;Voltijdopleidingen;Cohort 2001;;
1547;Vrouwen;Marokkanen;Beroepsdiploma;Voltijdopleidingen;Cohort 2002;;
1548;Vrouwen;Marokkanen;Beroepsdiploma;Voltijdopleidingen;Cohort 2003;;
1549;Vrouwen;Marokkanen;Beroepsdiploma;Voltijdopleidingen;Cohort 2004;0.0;
1550;Vrouwen;Marokkanen;Beroepsdiploma;Deeltijdopleidingen;Cohort 1995;;
1551;Vrouwen;Marokkanen;Beroepsdiploma;Deeltijdopleidingen;Cohort 1996;;
1552;Vrouwen;Marokkanen;Beroepsdiploma;Deeltijdopleidingen;Cohort 1997;;
1553;Vrouwen;Marokkanen;Beroepsdiploma;Deeltijdopleidingen;Cohort 1998;0.0;
1554;Vrouwen;Marokkanen;Beroepsdiploma;Deeltijdopleidingen;Cohort 1999;0.0;
1555;Vrouwen;Marokkanen;Beroepsdiploma;Deeltijdopleidingen;Cohort 2000;;
1556;Vrouwen;Marokkanen;Beroepsdiploma;Deeltijdopleidingen;Cohort 2001;;
1557;Vrouwen;Marokkanen;Beroepsdiploma;Deeltijdopleidingen;Cohort 2002;0.0;
1558;Vrouwen;Marokkanen;Beroepsdiploma;Deeltijdopleidingen;Cohort 2003;0.0;
1559;Vrouwen;Marokkanen;Beroepsdiploma;Deeltijdopleidingen;Cohort 2004;0.0;
1560;Vrouwen;Surinamers;Bachelor;Totaal opleidingsvorm;Cohort 1995;340.0;53.0
1561;Vrouwen;Surinamers;Bachelor;Totaal opleidingsvorm;Cohort 1996;370.0;52.0
1562;Vrouwen;Surinamers;Bachelor;Totaal opleidingsvorm;Cohort 1997;400.0;53.0
1563;Vrouwen;Surinamers;Bachelor;Totaal opleidingsvorm;Cohort 1998;400.0;54.0
1564;Vrouwen;Surinamers;Bachelor;Totaal opleidingsvorm;Cohort 1999;450.0;53.0
1565;Vrouwen;Surinamers;Bachelor;Totaal opleidingsvorm;Cohort 2000;500.0;54.0
1566;Vrouwen;Surinamers;Bachelor;Totaal opleidingsvorm;Cohort 2001;540.0;53.0
1567;Vrouwen;Surinamers;Bachelor;Totaal opleidingsvorm;Cohort 2002;620.0;54.0
1568;Vrouwen;Surinamers;Bachelor;Totaal opleidingsvorm;Cohort 2003;650.0;54.0
1569;Vrouwen;Surinamers;Bachelor;Totaal opleidingsvorm;Cohort 2004;770.0;55.0
1570;Vrouwen;Surinamers;Bachelor;Voltijdopleidingen;Cohort 1995;260.0;54.0
1571;Vrouwen;Surinamers;Bachelor;Voltijdopleidingen;Cohort 1996;270.0;53.0
1572;Vrouwen;Surinamers;Bachelor;Voltijdopleidingen;Cohort 1997;300.0;53.0
1573;Vrouwen;Surinamers;Bachelor;Voltijdopleidingen;Cohort 1998;300.0;52.0
1574;Vrouwen;Surinamers;Bachelor;Voltijdopleidingen;Cohort 1999;350.0;53.0
1575;Vrouwen;Surinamers;Bachelor;Voltijdopleidingen;Cohort 2000;370.0;53.0
1576;Vrouwen;Surinamers;Bachelor;Voltijdopleidingen;Cohort 2001;380.0;53.0
1577;Vrouwen;Surinamers;Bachelor;Voltijdopleidingen;Cohort 2002;440.0;54.0
1578;Vrouwen;Surinamers;Bachelor;Voltijdopleidingen;Cohort 2003;430.0;55.0
1579;Vrouwen;Surinamers;Bachelor;Voltijdopleidingen;Cohort 2004;570.0;55.0
1580;Vrouwen;Surinamers;Bachelor;Deeltijdopleidingen;Cohort 1995;80.0;50.0
1581;Vrouwen;Surinamers;Bachelor;Deeltijdopleidingen;Cohort 1996;110.0;50.0
1582;Vrouwen;Surinamers;Bachelor;Deeltijdopleidingen;Cohort 1997;100.0;54.0
1583;Vrouwen;Surinamers;Bachelor;Deeltijdopleidingen;Cohort 1998;100.0;58.0
1584;Vrouwen;Surinamers;Bachelor;Deeltijdopleidingen;Cohort 1999;110.0;53.0
1585;Vrouwen;Surinamers;Bachelor;Deeltijdopleidingen;Cohort 2000;120.0;58.0
1586;Vrouwen;Surinamers;Bachelor;Deeltijdopleidingen;Cohort 2001;160.0;55.0
1587;Vrouwen;Surinamers;Bachelor;Deeltijdopleidingen;Cohort 2002;190.0;53.0
1588;Vrouwen;Surinamers;Bachelor;Deeltijdopleidingen;Cohort 2003;220.0;51.0
1589;Vrouwen;Surinamers;Bachelor;Deeltijdopleidingen;Cohort 2004;210.0;56.0
1590;Vrouwen;Surinamers;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1995;20.0;
1591;Vrouwen;Surinamers;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1996;20.0;
1592;Vrouwen;Surinamers;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1997;20.0;
1593;Vrouwen;Surinamers;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1998;30.0;
1594;Vrouwen;Surinamers;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1999;20.0;
1595;Vrouwen;Surinamers;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2000;20.0;
1596;Vrouwen;Surinamers;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2001;20.0;
1597;Vrouwen;Surinamers;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2002;20.0;
1598;Vrouwen;Surinamers;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2003;30.0;
1599;Vrouwen;Surinamers;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2004;20.0;
1600;Vrouwen;Surinamers;Beroepsdiploma;Voltijdopleidingen;Cohort 1995;;
1601;Vrouwen;Surinamers;Beroepsdiploma;Voltijdopleidingen;Cohort 1996;;
1602;Vrouwen;Surinamers;Beroepsdiploma;Voltijdopleidingen;Cohort 1997;0.0;
1603;Vrouwen;Surinamers;Beroepsdiploma;Voltijdopleidingen;Cohort 1998;0.0;
1604;Vrouwen;Surinamers;Beroepsdiploma;Voltijdopleidingen;Cohort 1999;;
1605;Vrouwen;Surinamers;Beroepsdiploma;Voltijdopleidingen;Cohort 2000;0.0;
1606;Vrouwen;Surinamers;Beroepsdiploma;Voltijdopleidingen;Cohort 2001;0.0;
1607;Vrouwen;Surinamers;Beroepsdiploma;Voltijdopleidingen;Cohort 2002;;
1608;Vrouwen;Surinamers;Beroepsdiploma;Voltijdopleidingen;Cohort 2003;;
1609;Vrouwen;Surinamers;Beroepsdiploma;Voltijdopleidingen;Cohort 2004;0.0;
1610;Vrouwen;Surinamers;Beroepsdiploma;Deeltijdopleidingen;Cohort 1995;20.0;
1611;Vrouwen;Surinamers;Beroepsdiploma;Deeltijdopleidingen;Cohort 1996;20.0;
1612;Vrouwen;Surinamers;Beroepsdiploma;Deeltijdopleidingen;Cohort 1997;20.0;
1613;Vrouwen;Surinamers;Beroepsdiploma;Deeltijdopleidingen;Cohort 1998;20.0;
1614;Vrouwen;Surinamers;Beroepsdiploma;Deeltijdopleidingen;Cohort 1999;20.0;
1615;Vrouwen;Surinamers;Beroepsdiploma;Deeltijdopleidingen;Cohort 2000;20.0;
1616;Vrouwen;Surinamers;Beroepsdiploma;Deeltijdopleidingen;Cohort 2001;20.0;
1617;Vrouwen;Surinamers;Beroepsdiploma;Deeltijdopleidingen;Cohort 2002;20.0;
1618;Vrouwen;Surinamers;Beroepsdiploma;Deeltijdopleidingen;Cohort 2003;30.0;
1619;Vrouwen;Surinamers;Beroepsdiploma;Deeltijdopleidingen;Cohort 2004;20.0;
1620;Vrouwen;Antillianen en Arubanen;Bachelor;Totaal opleidingsvorm;Cohort 1995;220.0;56.0
1621;Vrouwen;Antillianen en Arubanen;Bachelor;Totaal opleidingsvorm;Cohort 1996;220.0;56.0
1622;Vrouwen;Antillianen en Arubanen;Bachelor;Totaal opleidingsvorm;Cohort 1997;230.0;54.0
1623;Vrouwen;Antillianen en Arubanen;Bachelor;Totaal opleidingsvorm;Cohort 1998;240.0;56.0
1624;Vrouwen;Antillianen en Arubanen;Bachelor;Totaal opleidingsvorm;Cohort 1999;240.0;55.0
1625;Vrouwen;Antillianen en Arubanen;Bachelor;Totaal opleidingsvorm;Cohort 2000;230.0;55.0
1626;Vrouwen;Antillianen en Arubanen;Bachelor;Totaal opleidingsvorm;Cohort 2001;320.0;55.0
1627;Vrouwen;Antillianen en Arubanen;Bachelor;Totaal opleidingsvorm;Cohort 2002;330.0;56.0
1628;Vrouwen;Antillianen en Arubanen;Bachelor;Totaal opleidingsvorm;Cohort 2003;390.0;57.0
1629;Vrouwen;Antillianen en Arubanen;Bachelor;Totaal opleidingsvorm;Cohort 2004;410.0;57.0
1630;Vrouwen;Antillianen en Arubanen;Bachelor;Voltijdopleidingen;Cohort 1995;180.0;57.0
1631;Vrouwen;Antillianen en Arubanen;Bachelor;Voltijdopleidingen;Cohort 1996;190.0;56.0
1632;Vrouwen;Antillianen en Arubanen;Bachelor;Voltijdopleidingen;Cohort 1997;210.0;54.0
1633;Vrouwen;Antillianen en Arubanen;Bachelor;Voltijdopleidingen;Cohort 1998;210.0;56.0
1634;Vrouwen;Antillianen en Arubanen;Bachelor;Voltijdopleidingen;Cohort 1999;210.0;55.0
1635;Vrouwen;Antillianen en Arubanen;Bachelor;Voltijdopleidingen;Cohort 2000;190.0;55.0
1636;Vrouwen;Antillianen en Arubanen;Bachelor;Voltijdopleidingen;Cohort 2001;270.0;55.0
1637;Vrouwen;Antillianen en Arubanen;Bachelor;Voltijdopleidingen;Cohort 2002;290.0;55.0
1638;Vrouwen;Antillianen en Arubanen;Bachelor;Voltijdopleidingen;Cohort 2003;330.0;57.0
1639;Vrouwen;Antillianen en Arubanen;Bachelor;Voltijdopleidingen;Cohort 2004;340.0;57.0
1640;Vrouwen;Antillianen en Arubanen;Bachelor;Deeltijdopleidingen;Cohort 1995;30.0;
1641;Vrouwen;Antillianen en Arubanen;Bachelor;Deeltijdopleidingen;Cohort 1996;20.0;
1642;Vrouwen;Antillianen en Arubanen;Bachelor;Deeltijdopleidingen;Cohort 1997;20.0;
1643;Vrouwen;Antillianen en Arubanen;Bachelor;Deeltijdopleidingen;Cohort 1998;30.0;
1644;Vrouwen;Antillianen en Arubanen;Bachelor;Deeltijdopleidingen;Cohort 1999;30.0;
1645;Vrouwen;Antillianen en Arubanen;Bachelor;Deeltijdopleidingen;Cohort 2000;40.0;
1646;Vrouwen;Antillianen en Arubanen;Bachelor;Deeltijdopleidingen;Cohort 2001;40.0;
1647;Vrouwen;Antillianen en Arubanen;Bachelor;Deeltijdopleidingen;Cohort 2002;40.0;
1648;Vrouwen;Antillianen en Arubanen;Bachelor;Deeltijdopleidingen;Cohort 2003;60.0;55.0
1649;Vrouwen;Antillianen en Arubanen;Bachelor;Deeltijdopleidingen;Cohort 2004;60.0;60.0
1650;Vrouwen;Antillianen en Arubanen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1995;0.0;
1651;Vrouwen;Antillianen en Arubanen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1996;10.0;
1652;Vrouwen;Antillianen en Arubanen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1997;10.0;
1653;Vrouwen;Antillianen en Arubanen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1998;10.0;
1654;Vrouwen;Antillianen en Arubanen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1999;10.0;
1655;Vrouwen;Antillianen en Arubanen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2000;0.0;
1656;Vrouwen;Antillianen en Arubanen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2001;10.0;
1657;Vrouwen;Antillianen en Arubanen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2002;10.0;
1658;Vrouwen;Antillianen en Arubanen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2003;10.0;
1659;Vrouwen;Antillianen en Arubanen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2004;10.0;
1660;Vrouwen;Antillianen en Arubanen;Beroepsdiploma;Voltijdopleidingen;Cohort 1995;0.0;
1661;Vrouwen;Antillianen en Arubanen;Beroepsdiploma;Voltijdopleidingen;Cohort 1996;0.0;
1662;Vrouwen;Antillianen en Arubanen;Beroepsdiploma;Voltijdopleidingen;Cohort 1997;0.0;
1663;Vrouwen;Antillianen en Arubanen;Beroepsdiploma;Voltijdopleidingen;Cohort 1998;0.0;
1664;Vrouwen;Antillianen en Arubanen;Beroepsdiploma;Voltijdopleidingen;Cohort 1999;0.0;
1665;Vrouwen;Antillianen en Arubanen;Beroepsdiploma;Voltijdopleidingen;Cohort 2000;;
1666;Vrouwen;Antillianen en Arubanen;Beroepsdiploma;Voltijdopleidingen;Cohort 2001;0.0;
1667;Vrouwen;Antillianen en Arubanen;Beroepsdiploma;Voltijdopleidingen;Cohort 2002;0.0;
1668;Vrouwen;Antillianen en Arubanen;Beroepsdiploma;Voltijdopleidingen;Cohort 2003;0.0;
1669;Vrouwen;Antillianen en Arubanen;Beroepsdiploma;Voltijdopleidingen;Cohort 2004;0.0;
1670;Vrouwen;Antillianen en Arubanen;Beroepsdiploma;Deeltijdopleidingen;Cohort 1995;0.0;
1671;Vrouwen;Antillianen en Arubanen;Beroepsdiploma;Deeltijdopleidingen;Cohort 1996;0.0;
1672;Vrouwen;Antillianen en Arubanen;Beroepsdiploma;Deeltijdopleidingen;Cohort 1997;0.0;
1673;Vrouwen;Antillianen en Arubanen;Beroepsdiploma;Deeltijdopleidingen;Cohort 1998;0.0;
1674;Vrouwen;Antillianen en Arubanen;Beroepsdiploma;Deeltijdopleidingen;Cohort 1999;0.0;
1675;Vrouwen;Antillianen en Arubanen;Beroepsdiploma;Deeltijdopleidingen;Cohort 2000;0.0;
1676;Vrouwen;Antillianen en Arubanen;Beroepsdiploma;Deeltijdopleidingen;Cohort 2001;10.0;
1677;Vrouwen;Antillianen en Arubanen;Beroepsdiploma;Deeltijdopleidingen;Cohort 2002;10.0;
1678;Vrouwen;Antillianen en Arubanen;Beroepsdiploma;Deeltijdopleidingen;Cohort 2003;10.0;
1679;Vrouwen;Antillianen en Arubanen;Beroepsdiploma;Deeltijdopleidingen;Cohort 2004;10.0;
1680;Vrouwen;Overige niet-westerse allochtonen;Bachelor;Totaal opleidingsvorm;Cohort 1995;200.0;54.0
1681;Vrouwen;Overige niet-westerse allochtonen;Bachelor;Totaal opleidingsvorm;Cohort 1996;250.0;53.0
1682;Vrouwen;Overige niet-westerse allochtonen;Bachelor;Totaal opleidingsvorm;Cohort 1997;270.0;53.0
1683;Vrouwen;Overige niet-westerse allochtonen;Bachelor;Totaal opleidingsvorm;Cohort 1998;290.0;53.0
1684;Vrouwen;Overige niet-westerse allochtonen;Bachelor;Totaal opleidingsvorm;Cohort 1999;370.0;53.0
1685;Vrouwen;Overige niet-westerse allochtonen;Bachelor;Totaal opleidingsvorm;Cohort 2000;450.0;52.0
1686;Vrouwen;Overige niet-westerse allochtonen;Bachelor;Totaal opleidingsvorm;Cohort 2001;520.0;52.0
1687;Vrouwen;Overige niet-westerse allochtonen;Bachelor;Totaal opleidingsvorm;Cohort 2002;620.0;48.0
1688;Vrouwen;Overige niet-westerse allochtonen;Bachelor;Totaal opleidingsvorm;Cohort 2003;900.0;46.0
1689;Vrouwen;Overige niet-westerse allochtonen;Bachelor;Totaal opleidingsvorm;Cohort 2004;1090.0;46.0
1690;Vrouwen;Overige niet-westerse allochtonen;Bachelor;Voltijdopleidingen;Cohort 1995;170.0;55.0
1691;Vrouwen;Overige niet-westerse allochtonen;Bachelor;Voltijdopleidingen;Cohort 1996;210.0;53.0
1692;Vrouwen;Overige niet-westerse allochtonen;Bachelor;Voltijdopleidingen;Cohort 1997;230.0;53.0
1693;Vrouwen;Overige niet-westerse allochtonen;Bachelor;Voltijdopleidingen;Cohort 1998;250.0;53.0
1694;Vrouwen;Overige niet-westerse allochtonen;Bachelor;Voltijdopleidingen;Cohort 1999;320.0;52.0
1695;Vrouwen;Overige niet-westerse allochtonen;Bachelor;Voltijdopleidingen;Cohort 2000;390.0;52.0
1696;Vrouwen;Overige niet-westerse allochtonen;Bachelor;Voltijdopleidingen;Cohort 2001;460.0;51.0
1697;Vrouwen;Overige niet-westerse allochtonen;Bachelor;Voltijdopleidingen;Cohort 2002;550.0;48.0
1698;Vrouwen;Overige niet-westerse allochtonen;Bachelor;Voltijdopleidingen;Cohort 2003;810.0;45.0
1699;Vrouwen;Overige niet-westerse allochtonen;Bachelor;Voltijdopleidingen;Cohort 2004;970.0;45.0
1700;Vrouwen;Overige niet-westerse allochtonen;Bachelor;Deeltijdopleidingen;Cohort 1995;40.0;
1701;Vrouwen;Overige niet-westerse allochtonen;Bachelor;Deeltijdopleidingen;Cohort 1996;40.0;
1702;Vrouwen;Overige niet-westerse allochtonen;Bachelor;Deeltijdopleidingen;Cohort 1997;40.0;
1703;Vrouwen;Overige niet-westerse allochtonen;Bachelor;Deeltijdopleidingen;Cohort 1998;40.0;
1704;Vrouwen;Overige niet-westerse allochtonen;Bachelor;Deeltijdopleidingen;Cohort 1999;40.0;
1705;Vrouwen;Overige niet-westerse allochtonen;Bachelor;Deeltijdopleidingen;Cohort 2000;60.0;53.0
1706;Vrouwen;Overige niet-westerse allochtonen;Bachelor;Deeltijdopleidingen;Cohort 2001;60.0;57.0
1707;Vrouwen;Overige niet-westerse allochtonen;Bachelor;Deeltijdopleidingen;Cohort 2002;70.0;47.0
1708;Vrouwen;Overige niet-westerse allochtonen;Bachelor;Deeltijdopleidingen;Cohort 2003;90.0;52.0
1709;Vrouwen;Overige niet-westerse allochtonen;Bachelor;Deeltijdopleidingen;Cohort 2004;120.0;54.0
1710;Vrouwen;Overige niet-westerse allochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1995;0.0;
1711;Vrouwen;Overige niet-westerse allochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1996;10.0;
1712;Vrouwen;Overige niet-westerse allochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1997;10.0;
1713;Vrouwen;Overige niet-westerse allochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1998;0.0;
1714;Vrouwen;Overige niet-westerse allochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1999;0.0;
1715;Vrouwen;Overige niet-westerse allochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2000;10.0;
1716;Vrouwen;Overige niet-westerse allochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2001;10.0;
1717;Vrouwen;Overige niet-westerse allochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2002;10.0;
1718;Vrouwen;Overige niet-westerse allochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2003;30.0;
1719;Vrouwen;Overige niet-westerse allochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2004;40.0;
1720;Vrouwen;Overige niet-westerse allochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 1995;0.0;
1721;Vrouwen;Overige niet-westerse allochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 1996;0.0;
1722;Vrouwen;Overige niet-westerse allochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 1997;;
1723;Vrouwen;Overige niet-westerse allochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 1998;0.0;
1724;Vrouwen;Overige niet-westerse allochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 1999;0.0;
1725;Vrouwen;Overige niet-westerse allochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 2000;0.0;
1726;Vrouwen;Overige niet-westerse allochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 2001;0.0;
1727;Vrouwen;Overige niet-westerse allochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 2002;10.0;
1728;Vrouwen;Overige niet-westerse allochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 2003;20.0;
1729;Vrouwen;Overige niet-westerse allochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 2004;30.0;
1730;Vrouwen;Overige niet-westerse allochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 1995;0.0;
1731;Vrouwen;Overige niet-westerse allochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 1996;0.0;
1732;Vrouwen;Overige niet-westerse allochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 1997;10.0;
1733;Vrouwen;Overige niet-westerse allochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 1998;;
1734;Vrouwen;Overige niet-westerse allochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 1999;0.0;
1735;Vrouwen;Overige niet-westerse allochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 2000;0.0;
1736;Vrouwen;Overige niet-westerse allochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 2001;0.0;
1737;Vrouwen;Overige niet-westerse allochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 2002;10.0;
1738;Vrouwen;Overige niet-westerse allochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 2003;10.0;
1739;Vrouwen;Overige niet-westerse allochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 2004;0.0;
1740;Vrouwen;Herkomst onbekend;Bachelor;Totaal opleidingsvorm;Cohort 1995;690.0;29.0
1741;Vrouwen;Herkomst onbekend;Bachelor;Totaal opleidingsvorm;Cohort 1996;890.0;28.0
1742;Vrouwen;Herkomst onbekend;Bachelor;Totaal opleidingsvorm;Cohort 1997;1010.0;28.0
1743;Vrouwen;Herkomst onbekend;Bachelor;Totaal opleidingsvorm;Cohort 1998;1390.0;32.0
1744;Vrouwen;Herkomst onbekend;Bachelor;Totaal opleidingsvorm;Cohort 1999;1550.0;32.0
1745;Vrouwen;Herkomst onbekend;Bachelor;Totaal opleidingsvorm;Cohort 2000;1790.0;33.0
1746;Vrouwen;Herkomst onbekend;Bachelor;Totaal opleidingsvorm;Cohort 2001;2150.0;32.0
1747;Vrouwen;Herkomst onbekend;Bachelor;Totaal opleidingsvorm;Cohort 2002;2430.0;32.0
1748;Vrouwen;Herkomst onbekend;Bachelor;Totaal opleidingsvorm;Cohort 2003;1440.0;32.0
1749;Vrouwen;Herkomst onbekend;Bachelor;Totaal opleidingsvorm;Cohort 2004;1320.0;32.0
1750;Vrouwen;Herkomst onbekend;Bachelor;Voltijdopleidingen;Cohort 1995;400.0;28.0
1751;Vrouwen;Herkomst onbekend;Bachelor;Voltijdopleidingen;Cohort 1996;470.0;25.0
1752;Vrouwen;Herkomst onbekend;Bachelor;Voltijdopleidingen;Cohort 1997;520.0;24.0
1753;Vrouwen;Herkomst onbekend;Bachelor;Voltijdopleidingen;Cohort 1998;840.0;30.0
1754;Vrouwen;Herkomst onbekend;Bachelor;Voltijdopleidingen;Cohort 1999;1000.0;31.0
1755;Vrouwen;Herkomst onbekend;Bachelor;Voltijdopleidingen;Cohort 2000;1130.0;32.0
1756;Vrouwen;Herkomst onbekend;Bachelor;Voltijdopleidingen;Cohort 2001;1430.0;30.0
1757;Vrouwen;Herkomst onbekend;Bachelor;Voltijdopleidingen;Cohort 2002;1700.0;30.0
1758;Vrouwen;Herkomst onbekend;Bachelor;Voltijdopleidingen;Cohort 2003;1310.0;31.0
1759;Vrouwen;Herkomst onbekend;Bachelor;Voltijdopleidingen;Cohort 2004;1130.0;31.0
1760;Vrouwen;Herkomst onbekend;Bachelor;Deeltijdopleidingen;Cohort 1995;290.0;30.0
1761;Vrouwen;Herkomst onbekend;Bachelor;Deeltijdopleidingen;Cohort 1996;420.0;32.0
1762;Vrouwen;Herkomst onbekend;Bachelor;Deeltijdopleidingen;Cohort 1997;480.0;32.0
1763;Vrouwen;Herkomst onbekend;Bachelor;Deeltijdopleidingen;Cohort 1998;550.0;34.0
1764;Vrouwen;Herkomst onbekend;Bachelor;Deeltijdopleidingen;Cohort 1999;550.0;35.0
1765;Vrouwen;Herkomst onbekend;Bachelor;Deeltijdopleidingen;Cohort 2000;660.0;34.0
1766;Vrouwen;Herkomst onbekend;Bachelor;Deeltijdopleidingen;Cohort 2001;720.0;37.0
1767;Vrouwen;Herkomst onbekend;Bachelor;Deeltijdopleidingen;Cohort 2002;730.0;37.0
1768;Vrouwen;Herkomst onbekend;Bachelor;Deeltijdopleidingen;Cohort 2003;130.0;45.0
1769;Vrouwen;Herkomst onbekend;Bachelor;Deeltijdopleidingen;Cohort 2004;180.0;40.0
1770;Vrouwen;Herkomst onbekend;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1995;150.0;24.0
1771;Vrouwen;Herkomst onbekend;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1996;350.0;24.0
1772;Vrouwen;Herkomst onbekend;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1997;470.0;25.0
1773;Vrouwen;Herkomst onbekend;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1998;440.0;25.0
1774;Vrouwen;Herkomst onbekend;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1999;470.0;26.0
1775;Vrouwen;Herkomst onbekend;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2000;560.0;27.0
1776;Vrouwen;Herkomst onbekend;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2001;620.0;27.0
1777;Vrouwen;Herkomst onbekend;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2002;590.0;29.0
1778;Vrouwen;Herkomst onbekend;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2003;100.0;32.0
1779;Vrouwen;Herkomst onbekend;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2004;80.0;31.0
1780;Vrouwen;Herkomst onbekend;Beroepsdiploma;Voltijdopleidingen;Cohort 1995;0.0;
1781;Vrouwen;Herkomst onbekend;Beroepsdiploma;Voltijdopleidingen;Cohort 1996;10.0;
1782;Vrouwen;Herkomst onbekend;Beroepsdiploma;Voltijdopleidingen;Cohort 1997;10.0;
1783;Vrouwen;Herkomst onbekend;Beroepsdiploma;Voltijdopleidingen;Cohort 1998;30.0;
1784;Vrouwen;Herkomst onbekend;Beroepsdiploma;Voltijdopleidingen;Cohort 1999;50.0;36.0
1785;Vrouwen;Herkomst onbekend;Beroepsdiploma;Voltijdopleidingen;Cohort 2000;80.0;41.0
1786;Vrouwen;Herkomst onbekend;Beroepsdiploma;Voltijdopleidingen;Cohort 2001;110.0;34.0
1787;Vrouwen;Herkomst onbekend;Beroepsdiploma;Voltijdopleidingen;Cohort 2002;110.0;34.0
1788;Vrouwen;Herkomst onbekend;Beroepsdiploma;Voltijdopleidingen;Cohort 2003;70.0;33.0
1789;Vrouwen;Herkomst onbekend;Beroepsdiploma;Voltijdopleidingen;Cohort 2004;50.0;35.0
