ID;Geslacht;Leeftijdsklassen;VTVDiagnosen;Huishoudinkomensdecielen;Perioden;PersonenMet1OfMeerZiekenhuisopnamen_1;Steekproefaantallen_2
5829;Mannen en vrouwen;0 jaar;5.5  Schizofrenie;10e deciel (hoogste);2004;0.0;4934
5830;Mannen en vrouwen;0 jaar;5.6  Autisme en aanverwante stoornissen;Totaal huishoudinkomensdecielen;1997;0.0;38702
5831;Mannen en vrouwen;0 jaar;5.6  Autisme en aanverwante stoornissen;Totaal huishoudinkomensdecielen;2004;0.0;39156
5832;Mannen en vrouwen;0 jaar;5.6  Autisme en aanverwante stoornissen;1e deciel (laagste);1997;0.0;3258
5833;Mannen en vrouwen;0 jaar;5.6  Autisme en aanverwante stoornissen;1e deciel (laagste);2004;0.0;3789
5834;Mannen en vrouwen;0 jaar;5.6  Autisme en aanverwante stoornissen;2e deciel;1997;0.0;2415
5835;Mannen en vrouwen;0 jaar;5.6  Autisme en aanverwante stoornissen;2e deciel;2004;0.0;2879
5836;Mannen en vrouwen;0 jaar;5.6  Autisme en aanverwante stoornissen;3e deciel;1997;0.0;3124
5837;Mannen en vrouwen;0 jaar;5.6  Autisme en aanverwante stoornissen;3e deciel;2004;0.0;2822
5838;Mannen en vrouwen;0 jaar;5.6  Autisme en aanverwante stoornissen;4e deciel;1997;0.0;3218
5839;Mannen en vrouwen;0 jaar;5.6  Autisme en aanverwante stoornissen;4e deciel;2004;0.0;3164
5840;Mannen en vrouwen;0 jaar;5.6  Autisme en aanverwante stoornissen;5e deciel;1997;0.0;3479
5841;Mannen en vrouwen;0 jaar;5.6  Autisme en aanverwante stoornissen;5e deciel;2004;0.0;3563
5842;Mannen en vrouwen;0 jaar;5.6  Autisme en aanverwante stoornissen;6e deciel;1997;0.0;3819
5843;Mannen en vrouwen;0 jaar;5.6  Autisme en aanverwante stoornissen;6e deciel;2004;0.0;3895
5844;Mannen en vrouwen;0 jaar;5.6  Autisme en aanverwante stoornissen;7e deciel;1997;0.0;4095
5845;Mannen en vrouwen;0 jaar;5.6  Autisme en aanverwante stoornissen;7e deciel;2004;0.0;4263
5846;Mannen en vrouwen;0 jaar;5.6  Autisme en aanverwante stoornissen;8e deciel;1997;0.0;4621
5847;Mannen en vrouwen;0 jaar;5.6  Autisme en aanverwante stoornissen;8e deciel;2004;0.0;4833
5848;Mannen en vrouwen;0 jaar;5.6  Autisme en aanverwante stoornissen;9e deciel;1997;0.0;5355
5849;Mannen en vrouwen;0 jaar;5.6  Autisme en aanverwante stoornissen;9e deciel;2004;0.0;5014
5850;Mannen en vrouwen;0 jaar;5.6  Autisme en aanverwante stoornissen;10e deciel (hoogste);1997;0.0;5318
5851;Mannen en vrouwen;0 jaar;5.6  Autisme en aanverwante stoornissen;10e deciel (hoogste);2004;0.0;4934
5852;Mannen en vrouwen;0 jaar;5.7  Angststoornissen;Totaal huishoudinkomensdecielen;1997;0.0;38702
5853;Mannen en vrouwen;0 jaar;5.7  Angststoornissen;Totaal huishoudinkomensdecielen;2004;0.0;39156
5854;Mannen en vrouwen;0 jaar;5.7  Angststoornissen;1e deciel (laagste);1997;0.0;3258
5855;Mannen en vrouwen;0 jaar;5.7  Angststoornissen;1e deciel (laagste);2004;0.0;3789
5856;Mannen en vrouwen;0 jaar;5.7  Angststoornissen;2e deciel;1997;0.0;2415
5857;Mannen en vrouwen;0 jaar;5.7  Angststoornissen;2e deciel;2004;0.0;2879
5858;Mannen en vrouwen;0 jaar;5.7  Angststoornissen;3e deciel;1997;0.0;3124
5859;Mannen en vrouwen;0 jaar;5.7  Angststoornissen;3e deciel;2004;0.0;2822
5860;Mannen en vrouwen;0 jaar;5.7  Angststoornissen;4e deciel;1997;0.0;3218
5861;Mannen en vrouwen;0 jaar;5.7  Angststoornissen;4e deciel;2004;0.0;3164
5862;Mannen en vrouwen;0 jaar;5.7  Angststoornissen;5e deciel;1997;0.0;3479
5863;Mannen en vrouwen;0 jaar;5.7  Angststoornissen;5e deciel;2004;0.0;3563
5864;Mannen en vrouwen;0 jaar;5.7  Angststoornissen;6e deciel;1997;0.0;3819
5865;Mannen en vrouwen;0 jaar;5.7  Angststoornissen;6e deciel;2004;0.0;3895
5866;Mannen en vrouwen;0 jaar;5.7  Angststoornissen;7e deciel;1997;0.0;4095
5867;Mannen en vrouwen;0 jaar;5.7  Angststoornissen;7e deciel;2004;0.0;4263
5868;Mannen en vrouwen;0 jaar;5.7  Angststoornissen;8e deciel;1997;0.0;4621
5869;Mannen en vrouwen;0 jaar;5.7  Angststoornissen;8e deciel;2004;0.0;4833
5870;Mannen en vrouwen;0 jaar;5.7  Angststoornissen;9e deciel;1997;0.0;5355
5871;Mannen en vrouwen;0 jaar;5.7  Angststoornissen;9e deciel;2004;0.0;5014
5872;Mannen en vrouwen;0 jaar;5.7  Angststoornissen;10e deciel (hoogste);1997;0.0;5318
5873;Mannen en vrouwen;0 jaar;5.7  Angststoornissen;10e deciel (hoogste);2004;0.0;4934
5874;Mannen en vrouwen;0 jaar;5.8  Persoonlijkheidsstoornissen;Totaal huishoudinkomensdecielen;1997;0.0;38702
5875;Mannen en vrouwen;0 jaar;5.8  Persoonlijkheidsstoornissen;Totaal huishoudinkomensdecielen;2004;0.0;39156
5876;Mannen en vrouwen;0 jaar;5.8  Persoonlijkheidsstoornissen;1e deciel (laagste);1997;0.0;3258
5877;Mannen en vrouwen;0 jaar;5.8  Persoonlijkheidsstoornissen;1e deciel (laagste);2004;0.0;3789
5878;Mannen en vrouwen;0 jaar;5.8  Persoonlijkheidsstoornissen;2e deciel;1997;0.0;2415
5879;Mannen en vrouwen;0 jaar;5.8  Persoonlijkheidsstoornissen;2e deciel;2004;0.0;2879
5880;Mannen en vrouwen;0 jaar;5.8  Persoonlijkheidsstoornissen;3e deciel;1997;0.0;3124
5881;Mannen en vrouwen;0 jaar;5.8  Persoonlijkheidsstoornissen;3e deciel;2004;0.0;2822
5882;Mannen en vrouwen;0 jaar;5.8  Persoonlijkheidsstoornissen;4e deciel;1997;0.0;3218
5883;Mannen en vrouwen;0 jaar;5.8  Persoonlijkheidsstoornissen;4e deciel;2004;0.0;3164
5884;Mannen en vrouwen;0 jaar;5.8  Persoonlijkheidsstoornissen;5e deciel;1997;0.0;3479
5885;Mannen en vrouwen;0 jaar;5.8  Persoonlijkheidsstoornissen;5e deciel;2004;0.0;3563
5886;Mannen en vrouwen;0 jaar;5.8  Persoonlijkheidsstoornissen;6e deciel;1997;0.0;3819
5887;Mannen en vrouwen;0 jaar;5.8  Persoonlijkheidsstoornissen;6e deciel;2004;0.0;3895
5888;Mannen en vrouwen;0 jaar;5.8  Persoonlijkheidsstoornissen;7e deciel;1997;0.0;4095
5889;Mannen en vrouwen;0 jaar;5.8  Persoonlijkheidsstoornissen;7e deciel;2004;0.0;4263
5890;Mannen en vrouwen;0 jaar;5.8  Persoonlijkheidsstoornissen;8e deciel;1997;0.0;4621
5891;Mannen en vrouwen;0 jaar;5.8  Persoonlijkheidsstoornissen;8e deciel;2004;0.0;4833
5892;Mannen en vrouwen;0 jaar;5.8  Persoonlijkheidsstoornissen;9e deciel;1997;0.0;5355
5893;Mannen en vrouwen;0 jaar;5.8  Persoonlijkheidsstoornissen;9e deciel;2004;0.0;5014
5894;Mannen en vrouwen;0 jaar;5.8  Persoonlijkheidsstoornissen;10e deciel (hoogste);1997;0.0;5318
5895;Mannen en vrouwen;0 jaar;5.8  Persoonlijkheidsstoornissen;10e deciel (hoogste);2004;0.0;4934
5896;Mannen en vrouwen;0 jaar;5.9 Aandachtstekort-, gedragsstoornissen;Totaal huishoudinkomensdecielen;1997;0.2;38702
5897;Mannen en vrouwen;0 jaar;5.9 Aandachtstekort-, gedragsstoornissen;Totaal huishoudinkomensdecielen;2004;0.0;39156
5898;Mannen en vrouwen;0 jaar;5.9 Aandachtstekort-, gedragsstoornissen;1e deciel (laagste);1997;0.0;3258
5899;Mannen en vrouwen;0 jaar;5.9 Aandachtstekort-, gedragsstoornissen;1e deciel (laagste);2004;0.0;3789
5900;Mannen en vrouwen;0 jaar;5.9 Aandachtstekort-, gedragsstoornissen;2e deciel;1997;0.0;2415
5901;Mannen en vrouwen;0 jaar;5.9 Aandachtstekort-, gedragsstoornissen;2e deciel;2004;0.0;2879
5902;Mannen en vrouwen;0 jaar;5.9 Aandachtstekort-, gedragsstoornissen;3e deciel;1997;3.0;3124
5903;Mannen en vrouwen;0 jaar;5.9 Aandachtstekort-, gedragsstoornissen;3e deciel;2004;0.0;2822
5904;Mannen en vrouwen;0 jaar;5.9 Aandachtstekort-, gedragsstoornissen;4e deciel;1997;0.0;3218
5905;Mannen en vrouwen;0 jaar;5.9 Aandachtstekort-, gedragsstoornissen;4e deciel;2004;0.0;3164
5906;Mannen en vrouwen;0 jaar;5.9 Aandachtstekort-, gedragsstoornissen;5e deciel;1997;0.0;3479
5907;Mannen en vrouwen;0 jaar;5.9 Aandachtstekort-, gedragsstoornissen;5e deciel;2004;0.0;3563
5908;Mannen en vrouwen;0 jaar;5.9 Aandachtstekort-, gedragsstoornissen;6e deciel;1997;0.0;3819
5909;Mannen en vrouwen;0 jaar;5.9 Aandachtstekort-, gedragsstoornissen;6e deciel;2004;0.0;3895
5910;Mannen en vrouwen;0 jaar;5.9 Aandachtstekort-, gedragsstoornissen;7e deciel;1997;0.0;4095
5911;Mannen en vrouwen;0 jaar;5.9 Aandachtstekort-, gedragsstoornissen;7e deciel;2004;0.0;4263
5912;Mannen en vrouwen;0 jaar;5.9 Aandachtstekort-, gedragsstoornissen;8e deciel;1997;0.0;4621
5913;Mannen en vrouwen;0 jaar;5.9 Aandachtstekort-, gedragsstoornissen;8e deciel;2004;0.0;4833
5914;Mannen en vrouwen;0 jaar;5.9 Aandachtstekort-, gedragsstoornissen;9e deciel;1997;0.0;5355
5915;Mannen en vrouwen;0 jaar;5.9 Aandachtstekort-, gedragsstoornissen;9e deciel;2004;0.0;5014
5916;Mannen en vrouwen;0 jaar;5.9 Aandachtstekort-, gedragsstoornissen;10e deciel (hoogste);1997;0.0;5318
5917;Mannen en vrouwen;0 jaar;5.9 Aandachtstekort-, gedragsstoornissen;10e deciel (hoogste);2004;0.0;4934
5918;Mannen en vrouwen;0 jaar;5.10  Verstandelijke handicapt;Totaal huishoudinkomensdecielen;1997;0.0;38702
5919;Mannen en vrouwen;0 jaar;5.10  Verstandelijke handicapt;Totaal huishoudinkomensdecielen;2004;0.0;39156
5920;Mannen en vrouwen;0 jaar;5.10  Verstandelijke handicapt;1e deciel (laagste);1997;0.0;3258
5921;Mannen en vrouwen;0 jaar;5.10  Verstandelijke handicapt;1e deciel (laagste);2004;0.0;3789
5922;Mannen en vrouwen;0 jaar;5.10  Verstandelijke handicapt;2e deciel;1997;0.0;2415
5923;Mannen en vrouwen;0 jaar;5.10  Verstandelijke handicapt;2e deciel;2004;0.0;2879
5924;Mannen en vrouwen;0 jaar;5.10  Verstandelijke handicapt;3e deciel;1997;0.0;3124
5925;Mannen en vrouwen;0 jaar;5.10  Verstandelijke handicapt;3e deciel;2004;0.0;2822
5926;Mannen en vrouwen;0 jaar;5.10  Verstandelijke handicapt;4e deciel;1997;0.0;3218
5927;Mannen en vrouwen;0 jaar;5.10  Verstandelijke handicapt;4e deciel;2004;0.0;3164
5928;Mannen en vrouwen;0 jaar;5.10  Verstandelijke handicapt;5e deciel;1997;0.0;3479
5929;Mannen en vrouwen;0 jaar;5.10  Verstandelijke handicapt;5e deciel;2004;0.0;3563
5930;Mannen en vrouwen;0 jaar;5.10  Verstandelijke handicapt;6e deciel;1997;0.0;3819
5931;Mannen en vrouwen;0 jaar;5.10  Verstandelijke handicapt;6e deciel;2004;0.0;3895
5932;Mannen en vrouwen;0 jaar;5.10  Verstandelijke handicapt;7e deciel;1997;0.0;4095
5933;Mannen en vrouwen;0 jaar;5.10  Verstandelijke handicapt;7e deciel;2004;0.0;4263
5934;Mannen en vrouwen;0 jaar;5.10  Verstandelijke handicapt;8e deciel;1997;0.0;4621
5935;Mannen en vrouwen;0 jaar;5.10  Verstandelijke handicapt;8e deciel;2004;0.0;4833
5936;Mannen en vrouwen;0 jaar;5.10  Verstandelijke handicapt;9e deciel;1997;0.0;5355
5937;Mannen en vrouwen;0 jaar;5.10  Verstandelijke handicapt;9e deciel;2004;0.0;5014
5938;Mannen en vrouwen;0 jaar;5.10  Verstandelijke handicapt;10e deciel (hoogste);1997;0.0;5318
5939;Mannen en vrouwen;0 jaar;5.10  Verstandelijke handicapt;10e deciel (hoogste);2004;0.0;4934
5940;Mannen en vrouwen;0 jaar;5.11  Overige psychische stoornissen;Totaal huishoudinkomensdecielen;1997;1.9;38702
5941;Mannen en vrouwen;0 jaar;5.11  Overige psychische stoornissen;Totaal huishoudinkomensdecielen;2004;1.8;39156
5942;Mannen en vrouwen;0 jaar;5.11  Overige psychische stoornissen;1e deciel (laagste);1997;0.0;3258
5943;Mannen en vrouwen;0 jaar;5.11  Overige psychische stoornissen;1e deciel (laagste);2004;4.8;3789
5944;Mannen en vrouwen;0 jaar;5.11  Overige psychische stoornissen;2e deciel;1997;3.7;2415
5945;Mannen en vrouwen;0 jaar;5.11  Overige psychische stoornissen;2e deciel;2004;0.0;2879
5946;Mannen en vrouwen;0 jaar;5.11  Overige psychische stoornissen;3e deciel;1997;0.0;3124
5947;Mannen en vrouwen;0 jaar;5.11  Overige psychische stoornissen;3e deciel;2004;0.0;2822
5948;Mannen en vrouwen;0 jaar;5.11  Overige psychische stoornissen;4e deciel;1997;0.0;3218
5949;Mannen en vrouwen;0 jaar;5.11  Overige psychische stoornissen;4e deciel;2004;0.0;3164
5950;Mannen en vrouwen;0 jaar;5.11  Overige psychische stoornissen;5e deciel;1997;4.3;3479
5951;Mannen en vrouwen;0 jaar;5.11  Overige psychische stoornissen;5e deciel;2004;0.0;3563
5952;Mannen en vrouwen;0 jaar;5.11  Overige psychische stoornissen;6e deciel;1997;1.8;3819
5953;Mannen en vrouwen;0 jaar;5.11  Overige psychische stoornissen;6e deciel;2004;5.2;3895
5954;Mannen en vrouwen;0 jaar;5.11  Overige psychische stoornissen;7e deciel;1997;2.0;4095
5955;Mannen en vrouwen;0 jaar;5.11  Overige psychische stoornissen;7e deciel;2004;4.3;4263
5956;Mannen en vrouwen;0 jaar;5.11  Overige psychische stoornissen;8e deciel;1997;2.0;4621
5957;Mannen en vrouwen;0 jaar;5.11  Overige psychische stoornissen;8e deciel;2004;2.3;4833
5958;Mannen en vrouwen;0 jaar;5.11  Overige psychische stoornissen;9e deciel;1997;0.7;5355
5959;Mannen en vrouwen;0 jaar;5.11  Overige psychische stoornissen;9e deciel;2004;0.0;5014
5960;Mannen en vrouwen;0 jaar;5.11  Overige psychische stoornissen;10e deciel (hoogste);1997;4.0;5318
5961;Mannen en vrouwen;0 jaar;5.11  Overige psychische stoornissen;10e deciel (hoogste);2004;0.0;4934
5962;Mannen en vrouwen;0 jaar;6  Ziekten van zenuwstelsel en zintuigen;Totaal huishoudinkomensdecielen;1997;26.6;38702
5963;Mannen en vrouwen;0 jaar;6  Ziekten van zenuwstelsel en zintuigen;Totaal huishoudinkomensdecielen;2004;24.2;39156
5964;Mannen en vrouwen;0 jaar;6  Ziekten van zenuwstelsel en zintuigen;1e deciel (laagste);1997;18.9;3258
5965;Mannen en vrouwen;0 jaar;6  Ziekten van zenuwstelsel en zintuigen;1e deciel (laagste);2004;17.0;3789
5966;Mannen en vrouwen;0 jaar;6  Ziekten van zenuwstelsel en zintuigen;2e deciel;1997;27.6;2415
5967;Mannen en vrouwen;0 jaar;6  Ziekten van zenuwstelsel en zintuigen;2e deciel;2004;29.0;2879
5968;Mannen en vrouwen;0 jaar;6  Ziekten van zenuwstelsel en zintuigen;3e deciel;1997;43.5;3124
5969;Mannen en vrouwen;0 jaar;6  Ziekten van zenuwstelsel en zintuigen;3e deciel;2004;39.1;2822
5970;Mannen en vrouwen;0 jaar;6  Ziekten van zenuwstelsel en zintuigen;4e deciel;1997;26.3;3218
5971;Mannen en vrouwen;0 jaar;6  Ziekten van zenuwstelsel en zintuigen;4e deciel;2004;11.0;3164
5972;Mannen en vrouwen;0 jaar;6  Ziekten van zenuwstelsel en zintuigen;5e deciel;1997;33.8;3479
5973;Mannen en vrouwen;0 jaar;6  Ziekten van zenuwstelsel en zintuigen;5e deciel;2004;22.7;3563
5974;Mannen en vrouwen;0 jaar;6  Ziekten van zenuwstelsel en zintuigen;6e deciel;1997;28.7;3819
5975;Mannen en vrouwen;0 jaar;6  Ziekten van zenuwstelsel en zintuigen;6e deciel;2004;28.7;3895
5976;Mannen en vrouwen;0 jaar;6  Ziekten van zenuwstelsel en zintuigen;7e deciel;1997;16.2;4095
5977;Mannen en vrouwen;0 jaar;6  Ziekten van zenuwstelsel en zintuigen;7e deciel;2004;3.5;4263
5978;Mannen en vrouwen;0 jaar;6  Ziekten van zenuwstelsel en zintuigen;8e deciel;1997;19.0;4621
5979;Mannen en vrouwen;0 jaar;6  Ziekten van zenuwstelsel en zintuigen;8e deciel;2004;23.3;4833
5980;Mannen en vrouwen;0 jaar;6  Ziekten van zenuwstelsel en zintuigen;9e deciel;1997;32.1;5355
5981;Mannen en vrouwen;0 jaar;6  Ziekten van zenuwstelsel en zintuigen;9e deciel;2004;29.8;5014
5982;Mannen en vrouwen;0 jaar;6  Ziekten van zenuwstelsel en zintuigen;10e deciel (hoogste);1997;24.0;5318
5983;Mannen en vrouwen;0 jaar;6  Ziekten van zenuwstelsel en zintuigen;10e deciel (hoogste);2004;38.1;4934
5984;Mannen en vrouwen;0 jaar;6.1  Parkinson;Totaal huishoudinkomensdecielen;1997;0.0;38702
5985;Mannen en vrouwen;0 jaar;6.1  Parkinson;Totaal huishoudinkomensdecielen;2004;0.0;39156
5986;Mannen en vrouwen;0 jaar;6.1  Parkinson;1e deciel (laagste);1997;0.0;3258
5987;Mannen en vrouwen;0 jaar;6.1  Parkinson;1e deciel (laagste);2004;0.0;3789
5988;Mannen en vrouwen;0 jaar;6.1  Parkinson;2e deciel;1997;0.0;2415
5989;Mannen en vrouwen;0 jaar;6.1  Parkinson;2e deciel;2004;0.0;2879
5990;Mannen en vrouwen;0 jaar;6.1  Parkinson;3e deciel;1997;0.0;3124
5991;Mannen en vrouwen;0 jaar;6.1  Parkinson;3e deciel;2004;0.0;2822
5992;Mannen en vrouwen;0 jaar;6.1  Parkinson;4e deciel;1997;0.0;3218
5993;Mannen en vrouwen;0 jaar;6.1  Parkinson;4e deciel;2004;0.0;3164
5994;Mannen en vrouwen;0 jaar;6.1  Parkinson;5e deciel;1997;0.0;3479
5995;Mannen en vrouwen;0 jaar;6.1  Parkinson;5e deciel;2004;0.0;3563
5996;Mannen en vrouwen;0 jaar;6.1  Parkinson;6e deciel;1997;0.0;3819
5997;Mannen en vrouwen;0 jaar;6.1  Parkinson;6e deciel;2004;0.0;3895
5998;Mannen en vrouwen;0 jaar;6.1  Parkinson;7e deciel;1997;0.0;4095
5999;Mannen en vrouwen;0 jaar;6.1  Parkinson;7e deciel;2004;0.0;4263
6000;Mannen en vrouwen;0 jaar;6.1  Parkinson;8e deciel;1997;0.0;4621
6001;Mannen en vrouwen;0 jaar;6.1  Parkinson;8e deciel;2004;0.0;4833
6002;Mannen en vrouwen;0 jaar;6.1  Parkinson;9e deciel;1997;0.0;5355
6003;Mannen en vrouwen;0 jaar;6.1  Parkinson;9e deciel;2004;0.0;5014
6004;Mannen en vrouwen;0 jaar;6.1  Parkinson;10e deciel (hoogste);1997;0.0;5318
6005;Mannen en vrouwen;0 jaar;6.1  Parkinson;10e deciel (hoogste);2004;0.0;4934
6006;Mannen en vrouwen;0 jaar;6.2  Multiple sclerose (MS);Totaal huishoudinkomensdecielen;1997;0.0;38702
6007;Mannen en vrouwen;0 jaar;6.2  Multiple sclerose (MS);Totaal huishoudinkomensdecielen;2004;0.0;39156
6008;Mannen en vrouwen;0 jaar;6.2  Multiple sclerose (MS);1e deciel (laagste);1997;0.0;3258
6009;Mannen en vrouwen;0 jaar;6.2  Multiple sclerose (MS);1e deciel (laagste);2004;0.0;3789
6010;Mannen en vrouwen;0 jaar;6.2  Multiple sclerose (MS);2e deciel;1997;0.0;2415
6011;Mannen en vrouwen;0 jaar;6.2  Multiple sclerose (MS);2e deciel;2004;0.0;2879
6012;Mannen en vrouwen;0 jaar;6.2  Multiple sclerose (MS);3e deciel;1997;0.0;3124
6013;Mannen en vrouwen;0 jaar;6.2  Multiple sclerose (MS);3e deciel;2004;0.0;2822
6014;Mannen en vrouwen;0 jaar;6.2  Multiple sclerose (MS);4e deciel;1997;0.0;3218
6015;Mannen en vrouwen;0 jaar;6.2  Multiple sclerose (MS);4e deciel;2004;0.0;3164
6016;Mannen en vrouwen;0 jaar;6.2  Multiple sclerose (MS);5e deciel;1997;0.0;3479
6017;Mannen en vrouwen;0 jaar;6.2  Multiple sclerose (MS);5e deciel;2004;0.0;3563
6018;Mannen en vrouwen;0 jaar;6.2  Multiple sclerose (MS);6e deciel;1997;0.0;3819
6019;Mannen en vrouwen;0 jaar;6.2  Multiple sclerose (MS);6e deciel;2004;0.0;3895
6020;Mannen en vrouwen;0 jaar;6.2  Multiple sclerose (MS);7e deciel;1997;0.0;4095
6021;Mannen en vrouwen;0 jaar;6.2  Multiple sclerose (MS);7e deciel;2004;0.0;4263
6022;Mannen en vrouwen;0 jaar;6.2  Multiple sclerose (MS);8e deciel;1997;0.0;4621
6023;Mannen en vrouwen;0 jaar;6.2  Multiple sclerose (MS);8e deciel;2004;0.0;4833
6024;Mannen en vrouwen;0 jaar;6.2  Multiple sclerose (MS);9e deciel;1997;0.0;5355
6025;Mannen en vrouwen;0 jaar;6.2  Multiple sclerose (MS);9e deciel;2004;0.0;5014
6026;Mannen en vrouwen;0 jaar;6.2  Multiple sclerose (MS);10e deciel (hoogste);1997;0.0;5318
6027;Mannen en vrouwen;0 jaar;6.2  Multiple sclerose (MS);10e deciel (hoogste);2004;0.0;4934
6028;Mannen en vrouwen;0 jaar;6.3  Epilepsie;Totaal huishoudinkomensdecielen;1997;3.7;38702
6029;Mannen en vrouwen;0 jaar;6.3  Epilepsie;Totaal huishoudinkomensdecielen;2004;3.6;39156
6030;Mannen en vrouwen;0 jaar;6.3  Epilepsie;1e deciel (laagste);1997;2.5;3258
6031;Mannen en vrouwen;0 jaar;6.3  Epilepsie;1e deciel (laagste);2004;4.8;3789
6032;Mannen en vrouwen;0 jaar;6.3  Epilepsie;2e deciel;1997;10.6;2415
6033;Mannen en vrouwen;0 jaar;6.3  Epilepsie;2e deciel;2004;3.2;2879
6034;Mannen en vrouwen;0 jaar;6.3  Epilepsie;3e deciel;1997;5.0;3124
6035;Mannen en vrouwen;0 jaar;6.3  Epilepsie;3e deciel;2004;9.9;2822
6036;Mannen en vrouwen;0 jaar;6.3  Epilepsie;4e deciel;1997;0.0;3218
6037;Mannen en vrouwen;0 jaar;6.3  Epilepsie;4e deciel;2004;0.0;3164
6038;Mannen en vrouwen;0 jaar;6.3  Epilepsie;5e deciel;1997;2.8;3479
6039;Mannen en vrouwen;0 jaar;6.3  Epilepsie;5e deciel;2004;0.0;3563
6040;Mannen en vrouwen;0 jaar;6.3  Epilepsie;6e deciel;1997;2.1;3819
6041;Mannen en vrouwen;0 jaar;6.3  Epilepsie;6e deciel;2004;0.0;3895
6042;Mannen en vrouwen;0 jaar;6.3  Epilepsie;7e deciel;1997;6.6;4095
6043;Mannen en vrouwen;0 jaar;6.3  Epilepsie;7e deciel;2004;2.0;4263
6044;Mannen en vrouwen;0 jaar;6.3  Epilepsie;8e deciel;1997;0.0;4621
6045;Mannen en vrouwen;0 jaar;6.3  Epilepsie;8e deciel;2004;2.6;4833
6046;Mannen en vrouwen;0 jaar;6.3  Epilepsie;9e deciel;1997;5.4;5355
6047;Mannen en vrouwen;0 jaar;6.3  Epilepsie;9e deciel;2004;3.3;5014
6048;Mannen en vrouwen;0 jaar;6.3  Epilepsie;10e deciel (hoogste);1997;3.5;5318
6049;Mannen en vrouwen;0 jaar;6.3  Epilepsie;10e deciel (hoogste);2004;9.5;4934
6050;Mannen en vrouwen;0 jaar;6.4  Gezichtsstoornissen;Totaal huishoudinkomensdecielen;1997;5.0;38702
6051;Mannen en vrouwen;0 jaar;6.4  Gezichtsstoornissen;Totaal huishoudinkomensdecielen;2004;3.8;39156
6052;Mannen en vrouwen;0 jaar;6.4  Gezichtsstoornissen;1e deciel (laagste);1997;6.9;3258
6053;Mannen en vrouwen;0 jaar;6.4  Gezichtsstoornissen;1e deciel (laagste);2004;0.0;3789
6054;Mannen en vrouwen;0 jaar;6.4  Gezichtsstoornissen;2e deciel;1997;0.0;2415
6055;Mannen en vrouwen;0 jaar;6.4  Gezichtsstoornissen;2e deciel;2004;6.8;2879
6056;Mannen en vrouwen;0 jaar;6.4  Gezichtsstoornissen;3e deciel;1997;13.2;3124
6057;Mannen en vrouwen;0 jaar;6.4  Gezichtsstoornissen;3e deciel;2004;6.8;2822
6058;Mannen en vrouwen;0 jaar;6.4  Gezichtsstoornissen;4e deciel;1997;0.0;3218
6059;Mannen en vrouwen;0 jaar;6.4  Gezichtsstoornissen;4e deciel;2004;0.0;3164
6060;Mannen en vrouwen;0 jaar;6.4  Gezichtsstoornissen;5e deciel;1997;8.1;3479
6061;Mannen en vrouwen;0 jaar;6.4  Gezichtsstoornissen;5e deciel;2004;9.7;3563
6062;Mannen en vrouwen;0 jaar;6.4  Gezichtsstoornissen;6e deciel;1997;12.5;3819
6063;Mannen en vrouwen;0 jaar;6.4  Gezichtsstoornissen;6e deciel;2004;4.5;3895
6064;Mannen en vrouwen;0 jaar;6.4  Gezichtsstoornissen;7e deciel;1997;0.0;4095
6065;Mannen en vrouwen;0 jaar;6.4  Gezichtsstoornissen;7e deciel;2004;0.0;4263
6066;Mannen en vrouwen;0 jaar;6.4  Gezichtsstoornissen;8e deciel;1997;3.6;4621
6067;Mannen en vrouwen;0 jaar;6.4  Gezichtsstoornissen;8e deciel;2004;4.1;4833
6068;Mannen en vrouwen;0 jaar;6.4  Gezichtsstoornissen;9e deciel;1997;5.3;5355
6069;Mannen en vrouwen;0 jaar;6.4  Gezichtsstoornissen;9e deciel;2004;5.7;5014
6070;Mannen en vrouwen;0 jaar;6.4  Gezichtsstoornissen;10e deciel (hoogste);1997;1.3;5318
6071;Mannen en vrouwen;0 jaar;6.4  Gezichtsstoornissen;10e deciel (hoogste);2004;2.4;4934
6072;Mannen en vrouwen;0 jaar;6.5  Gehoorstoornissen;Totaal huishoudinkomensdecielen;1997;14.6;38702
6073;Mannen en vrouwen;0 jaar;6.5  Gehoorstoornissen;Totaal huishoudinkomensdecielen;2004;13.0;39156
6074;Mannen en vrouwen;0 jaar;6.5  Gehoorstoornissen;1e deciel (laagste);1997;9.5;3258
6075;Mannen en vrouwen;0 jaar;6.5  Gehoorstoornissen;1e deciel (laagste);2004;5.7;3789
6076;Mannen en vrouwen;0 jaar;6.5  Gehoorstoornissen;2e deciel;1997;15.2;2415
6077;Mannen en vrouwen;0 jaar;6.5  Gehoorstoornissen;2e deciel;2004;15.6;2879
6078;Mannen en vrouwen;0 jaar;6.5  Gehoorstoornissen;3e deciel;1997;18.2;3124
6079;Mannen en vrouwen;0 jaar;6.5  Gehoorstoornissen;3e deciel;2004;16.3;2822
6080;Mannen en vrouwen;0 jaar;6.5  Gehoorstoornissen;4e deciel;1997;26.3;3218
6081;Mannen en vrouwen;0 jaar;6.5  Gehoorstoornissen;4e deciel;2004;11.0;3164
6082;Mannen en vrouwen;0 jaar;6.5  Gehoorstoornissen;5e deciel;1997;14.9;3479
6083;Mannen en vrouwen;0 jaar;6.5  Gehoorstoornissen;5e deciel;2004;13.0;3563
