ID;TypeZelfstandige;Geslacht;Persoonskenmerken;BedrijfstakkenBranchesSBI2008;Perioden;Zelfstandigen_1;GemiddeldPersoonlijkInkomen_2;MediaanPersoonlijkInkomen_3;GemiddeldInkomenAlsZelfstandige_4;MediaanInkomenAlsZelfstandige_5;GemiddeldGestandaardiseerdInkomen_6;MediaanGestandaardiseerdInkomen_7;ZelfstandigenMetBedrijfsvermogen_8;MediaanVermogen_9;MediaanBedrijfsvermogen_10;Zelfstandigen_11;GemiddeldPersoonlijkInkomen_12;MediaanPersoonlijkInkomen_13;GemiddeldInkomenAlsZelfstandige_14;MediaanInkomenAlsZelfstandige_15;GemiddeldGestandaardiseerdInkomen_16;MediaanGestandaardiseerdInkomen_17;ZelfstandigenMetBedrijfsvermogen_18;MediaanVermogen_19;MediaanBedrijfsvermogen_20;Inkomensbronnen_21
5827;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;P Onderwijs;2014;1.4;14.9;17.0;13.1;14.0;16.7;16.2;1.1;11.1;3.6;2.9;19.5;20.4;7.3;4.0;17.8;19.1;1.6;9.0;2.9;
5828;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;P Onderwijs;2015;1.6;15.3;17.1;13.6;14.1;17.1;16.5;1.2;13.2;3.5;3.2;19.2;20.1;7.9;4.4;18.0;19.3;1.7;10.0;3.0;
5829;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;P Onderwijs;2016;1.6;15.4;17.1;13.6;14.2;17.4;16.7;1.2;13.9;3.5;3.0;19.5;20.7;7.9;4.3;18.4;19.8;1.7;10.0;2.8;
5830;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;Q Gezondheids- en welzijnszorg;2007;4.6;5.4;3.5;4.9;3.3;15.0;15.0;0.5;76.9;3.9;8.2;9.6;6.4;3.7;2.4;15.0;15.0;0.8;58.1;3.4;
5831;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;Q Gezondheids- en welzijnszorg;2008;5.8;6.3;4.3;5.7;4.0;15.5;15.5;0.8;63.1;4.8;10.7;10.7;7.8;4.1;2.9;15.5;15.6;1.1;45.5;3.7;
5832;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;Q Gezondheids- en welzijnszorg;2009;6.0;6.8;4.8;6.2;4.4;15.8;15.8;0.9;48.2;3.7;11.1;11.5;8.7;4.5;3.1;15.8;15.8;1.3;37.1;3.1;
5833;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;Q Gezondheids- en welzijnszorg;2010;3.7;9.9;6.1;9.0;5.5;15.7;15.8;1.1;48.7;3.4;8.6;13.4;11.4;5.4;3.2;15.7;15.8;1.7;39.4;2.7;
5834;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;Q Gezondheids- en welzijnszorg;2011;2.0;14.4;15.0;13.1;11.7;15.8;15.3;0.9;14.7;3.4;5.1;19.2;20.0;6.8;3.7;17.0;16.6;1.4;16.1;2.6;
5835;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;Q Gezondheids- en welzijnszorg;2012;2.2;14.7;15.1;13.2;12.0;15.7;15.2;1.1;13.1;3.4;5.7;19.3;19.8;6.7;3.6;17.0;16.4;1.6;11.1;2.6;
5836;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;Q Gezondheids- en welzijnszorg;2013;2.8;14.3;14.7;12.9;11.5;15.7;15.2;1.3;7.9;3.5;7.1;19.0;19.6;6.7;3.7;16.9;16.2;1.9;6.4;2.8;
5837;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;Q Gezondheids- en welzijnszorg;2014;3.0;13.7;14.2;12.2;11.0;16.1;15.6;1.3;5.9;3.5;7.7;18.7;19.1;6.4;3.4;17.2;16.4;1.9;4.7;2.6;
5838;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;Q Gezondheids- en welzijnszorg;2015;3.1;13.6;12.8;12.1;10.4;16.3;15.7;1.3;6.9;3.1;7.7;18.1;18.1;6.3;3.1;17.4;16.6;1.9;5.5;2.6;
5839;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;Q Gezondheids- en welzijnszorg;2016;2.5;14.5;14.0;12.9;11.4;16.9;16.3;1.2;9.0;3.2;6.4;19.1;19.9;6.6;3.1;18.1;17.3;1.9;7.1;2.6;
5840;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;R Cultuur, sport en recreatie;2007;1.4;13.0;13.9;11.3;11.2;14.9;14.9;1.0;38.1;4.8;2.3;15.7;15.7;7.2;5.1;14.9;14.9;1.5;26.5;4.0;
5841;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;R Cultuur, sport en recreatie;2008;1.6;13.6;14.2;12.0;11.6;15.5;15.5;1.4;39.2;4.7;2.7;16.6;16.3;7.6;5.2;15.5;15.5;2.0;29.8;3.7;
5842;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;R Cultuur, sport en recreatie;2009;1.9;14.1;14.6;12.6;12.4;15.8;15.8;1.7;29.4;4.1;2.9;16.7;16.2;8.3;6.1;15.8;15.8;2.3;20.8;3.4;
5843;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;R Cultuur, sport en recreatie;2010;2.3;13.3;14.1;11.4;10.9;15.7;15.7;1.9;27.1;3.9;3.7;16.2;16.2;7.4;5.2;15.7;15.7;2.7;19.7;3.3;
5844;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;R Cultuur, sport en recreatie;2011;2.4;15.2;17.6;13.2;14.3;16.7;16.1;1.9;15.1;3.8;3.9;18.1;19.5;8.4;6.4;17.2;18.5;2.9;12.5;3.3;
5845;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;R Cultuur, sport en recreatie;2012;2.4;14.9;17.4;13.1;14.6;16.7;16.1;2.0;12.1;3.7;3.9;18.1;19.5;8.7;7.0;17.3;18.5;2.9;10.2;3.2;
5846;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;R Cultuur, sport en recreatie;2013;2.6;15.2;17.4;13.6;15.0;16.9;18.1;2.1;11.5;3.6;4.0;17.8;19.3;9.3;7.7;17.4;18.5;3.0;9.6;3.2;
5847;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;R Cultuur, sport en recreatie;2014;2.7;15.3;17.4;13.6;15.0;17.3;16.7;2.2;10.8;4.0;4.3;18.1;19.4;9.2;7.3;17.9;19.1;3.1;9.4;3.5;
5848;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;R Cultuur, sport en recreatie;2015;2.8;15.5;17.5;13.6;14.9;17.6;18.9;2.3;10.2;3.5;4.5;18.4;19.7;9.0;7.2;18.2;19.4;3.2;8.3;3.1;
5849;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;R Cultuur, sport en recreatie;2016;2.7;15.2;17.3;13.4;14.7;17.7;17.1;2.2;14.9;4.0;4.3;18.3;19.9;9.0;6.9;18.4;19.7;3.1;10.0;3.1;
5850;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;S Overige dienstverlening;2007;2.7;10.6;8.4;9.8;6.8;15.0;15.0;1.8;71.5;2.3;3.6;12.4;11.2;7.7;4.5;15.0;15.0;2.2;67.0;2.2;
5851;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;S Overige dienstverlening;2008;3.1;11.4;9.2;10.6;7.7;15.5;15.5;2.4;65.5;2.1;4.2;13.1;12.2;8.2;4.9;15.5;15.5;2.9;61.7;2.1;
5852;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;S Overige dienstverlening;2009;3.2;11.5;9.4;10.7;7.7;15.8;15.8;2.6;52.4;2.3;4.3;13.4;12.3;8.2;5.0;15.8;15.8;3.1;48.0;2.1;
5853;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;S Overige dienstverlening;2010;3.6;11.3;8.7;10.2;7.2;15.7;15.7;2.7;45.7;2.2;4.9;13.3;12.0;7.7;4.6;15.7;15.7;3.4;40.8;2.1;
5854;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;S Overige dienstverlening;2011;2.3;13.3;15.1;12.1;12.8;15.5;14.9;1.9;14.5;2.5;3.4;16.0;17.6;8.7;6.5;16.1;15.6;2.5;16.4;2.3;
5855;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;S Overige dienstverlening;2012;2.4;13.4;15.1;12.1;13.0;15.5;14.9;2.0;11.8;2.5;3.5;15.8;17.4;8.8;6.7;16.1;15.6;2.5;12.9;2.3;
5856;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;S Overige dienstverlening;2013;2.6;13.2;14.7;12.0;12.4;15.5;15.0;2.2;10.3;2.4;3.8;15.6;17.0;8.8;7.0;16.1;15.5;2.8;10.8;2.1;
5857;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;S Overige dienstverlening;2014;2.7;13.3;14.6;11.9;12.2;15.9;15.4;2.3;9.4;2.3;3.9;15.9;17.3;8.7;6.9;16.6;16.1;2.8;9.7;2.2;
5858;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;S Overige dienstverlening;2015;2.9;12.9;13.5;11.4;11.2;16.0;15.5;2.4;10.8;2.4;4.1;15.4;16.2;8.5;6.7;16.7;16.1;3.0;11.2;2.1;
5859;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;S Overige dienstverlening;2016;2.8;13.3;13.8;11.7;11.8;16.4;15.9;2.4;13.3;2.8;4.0;15.9;17.0;8.9;6.8;17.2;16.6;3.0;13.4;2.4;
5860;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;T Huishoudens;2007;0.0;;;;;;;;;;0.0;;;;;;;;;;
5861;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;T Huishoudens;2008;0.0;;;;;;;;;;0.0;;;;;;;;;;
5862;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;T Huishoudens;2009;0.0;;;;;;;;;;0.0;;;;;;;;;;
5863;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;T Huishoudens;2010;0.0;;;;;;;;;;0.0;;;;;;;;;;
5864;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;T Huishoudens;2011;0.0;;;;;;;;;;0.0;;;;;;;;;;
5865;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;T Huishoudens;2012;0.0;;;;;;;;;;0.0;;;;;;;;;;
5866;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;T Huishoudens;2013;0.0;;;;;;;;;;0.0;;;;;;;;;;
5867;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;T Huishoudens;2014;0.0;;;;;;;;;;0.0;;;;;;;;;;
5868;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;T Huishoudens;2015;0.0;;;;;;;;;;0.0;;;;;;;;;;
5869;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;T Huishoudens;2016;0.0;;;;;;;;;;0.0;;;;;;;;;;
5870;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;U Extraterritoriale organisaties;2007;0.0;;;;;;;;;;0.0;;;;;;;;;;
5871;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;U Extraterritoriale organisaties;2008;0.0;;;;;;;;;;0.0;;;;;;;;;;
5872;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;U Extraterritoriale organisaties;2009;0.0;;;;;;;;;;0.0;;;;;;;;;;
5873;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;U Extraterritoriale organisaties;2010;0.0;;;;;;;;;;0.0;;;;;;;;;;
5874;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;U Extraterritoriale organisaties;2011;0.0;;;;;;;;;;0.0;;;;;;;;;;
5875;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;U Extraterritoriale organisaties;2012;0.0;;;;;;;;;;0.0;;;;;;;;;;
5876;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;U Extraterritoriale organisaties;2013;0.0;;;;;;;;;;0.0;;;;;;;;;;
5877;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;U Extraterritoriale organisaties;2014;0.0;;;;;;;;;;0.0;;;;;;;;;;
5878;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;U Extraterritoriale organisaties;2015;0.0;;;;;;;;;;0.0;;;;;;;;;;
5879;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;U Extraterritoriale organisaties;2016;0.0;;;;;;;;;;0.0;;;;;;;;;;
5880;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;SBI-code onbekend;2007;9.1;7.9;4.2;6.8;3.5;15.0;15.0;2.3;56.5;3.7;22.5;14.7;14.1;3.6;1.6;15.0;15.0;4.4;34.4;2.9;
5881;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;SBI-code onbekend;2008;8.8;8.1;4.5;7.1;3.8;15.5;15.5;2.4;47.9;3.7;22.6;15.6;14.9;3.7;1.7;15.5;15.5;4.8;28.3;2.6;
5882;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;SBI-code onbekend;2009;9.2;8.5;5.1;7.4;4.3;15.8;15.8;2.8;35.7;3.0;23.4;15.6;14.5;3.7;1.8;15.8;15.8;5.4;22.1;2.1;
5883;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;SBI-code onbekend;2010;5.5;9.8;5.6;8.7;5.0;15.7;15.7;1.0;26.2;5.8;17.4;16.7;16.1;3.8;1.6;15.7;15.8;1.8;16.9;3.8;
5884;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;SBI-code onbekend;2011;2.8;12.3;10.0;11.0;8.5;15.0;14.7;0.3;4.0;4.9;11.5;20.1;21.3;3.9;1.4;16.9;16.4;0.6;6.5;3.7;
5885;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;SBI-code onbekend;2012;2.7;11.5;8.5;10.3;7.3;14.8;14.6;0.3;3.3;3.7;11.1;19.7;20.8;3.6;1.3;16.9;16.2;0.6;4.7;3.4;
5886;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;SBI-code onbekend;2013;2.9;12.0;9.2;10.9;7.8;14.7;14.6;0.3;1.5;3.9;10.9;19.2;20.0;4.1;1.4;16.7;16.1;0.6;2.5;3.1;
5887;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;SBI-code onbekend;2014;3.3;14.0;13.6;12.7;11.4;15.2;14.9;0.4;0.7;3.3;9.5;19.1;19.9;5.5;2.0;17.0;16.3;0.7;2.2;3.4;
5888;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;SBI-code onbekend;2015;2.9;14.4;15.0;13.0;12.8;15.7;15.3;0.4;1.1;3.5;8.4;19.1;20.0;5.6;2.0;17.3;16.6;0.6;3.7;3.4;
5889;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;SBI-code onbekend;2016;3.2;12.3;10.1;11.1;8.7;15.6;15.3;0.5;3.0;3.3;10.2;18.7;19.2;4.8;1.8;17.8;17.1;0.8;5.4;3.3;
5890;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 4e 10%-groep;A-U Alle economische activiteiten;2007;49.7;16.5;14.0;15.8;12.2;16.9;16.9;28.2;120.0;10.2;85.9;18.5;17.2;9.8;4.1;16.9;16.9;38.3;96.8;8.1;
5891;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 4e 10%-groep;A-U Alle economische activiteiten;2008;54.1;17.9;14.8;17.3;13.3;17.5;17.5;36.2;107.9;9.9;92.4;19.6;17.9;10.9;4.7;17.5;17.5;48.1;83.8;7.9;
5892;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 4e 10%-groep;A-U Alle economische activiteiten;2009;58.0;18.2;15.5;17.8;14.3;17.7;17.8;42.0;87.8;9.2;98.2;19.9;18.2;11.2;5.1;17.7;17.8;55.6;69.2;7.4;
5893;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 4e 10%-groep;A-U Alle economische activiteiten;2010;54.8;19.5;17.3;18.9;16.1;17.7;17.7;40.4;82.9;9.5;94.7;20.7;19.1;11.7;5.8;17.7;17.7;53.2;64.3;7.8;
5894;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 4e 10%-groep;A-U Alle economische activiteiten;2011;45.6;16.9;16.3;15.9;14.7;18.0;17.5;33.7;37.6;7.2;79.0;20.2;20.7;9.8;5.0;18.7;18.1;44.1;32.5;6.1;
5895;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 4e 10%-groep;A-U Alle economische activiteiten;2012;47.6;16.7;16.0;15.7;14.7;18.0;17.5;36.0;30.5;7.5;80.7;20.0;20.4;10.0;5.3;18.7;18.1;46.7;25.8;6.5;
5896;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 4e 10%-groep;A-U Alle economische activiteiten;2013;49.5;17.0;16.2;15.9;14.7;18.1;17.6;37.2;20.7;7.0;82.5;19.9;20.1;10.2;5.6;18.8;18.1;48.1;17.7;6.0;
5897;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 4e 10%-groep;A-U Alle economische activiteiten;2014;49.0;17.0;16.6;15.8;14.9;18.7;18.1;36.2;18.3;6.6;81.8;20.1;20.5;10.3;5.7;19.4;18.7;47.0;16.8;5.8;
5898;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 4e 10%-groep;A-U Alle economische activiteiten;2015;50.0;17.6;17.0;16.3;15.1;19.0;18.4;37.3;20.1;6.6;82.6;20.4;20.5;10.6;5.8;19.7;18.9;48.6;19.0;5.8;
5899;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 4e 10%-groep;A-U Alle economische activiteiten;2016;51.0;18.2;17.8;17.0;15.9;19.6;18.9;39.4;24.0;7.2;83.3;21.0;21.6;11.3;6.4;20.3;19.5;51.1;22.3;6.1;
5900;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 4e 10%-groep;B-E Nijverheid (geen bouw) en energie;2007;1.6;21.8;19.2;21.3;19.2;16.9;16.9;1.2;170.5;12.6;2.0;22.0;19.7;17.4;15.3;16.9;16.9;1.5;168.4;11.5;
5901;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 4e 10%-groep;B-E Nijverheid (geen bouw) en energie;2008;1.7;23.8;20.4;23.7;20.7;17.5;17.5;1.5;145.3;13.6;2.1;23.9;21.3;19.2;16.3;17.5;17.5;1.9;142.4;11.2;
5902;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 4e 10%-groep;B-E Nijverheid (geen bouw) en energie;2009;1.9;22.4;19.5;22.6;19.9;17.7;17.8;1.7;135.1;13.3;2.4;22.7;20.1;18.4;15.6;17.7;17.8;2.2;135.4;11.6;
5903;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 4e 10%-groep;B-E Nijverheid (geen bouw) en energie;2010;2.2;23.0;19.8;22.8;20.0;17.7;17.7;1.9;121.5;13.6;2.8;23.3;20.7;18.2;15.2;17.7;17.7;2.4;118.1;11.1;
5904;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 4e 10%-groep;B-E Nijverheid (geen bouw) en energie;2011;1.6;18.0;17.2;17.3;15.9;18.0;17.5;1.4;67.4;8.6;2.1;19.4;19.8;13.4;11.6;18.3;17.8;1.8;66.0;7.4;
5905;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 4e 10%-groep;B-E Nijverheid (geen bouw) en energie;2012;1.7;17.8;17.2;17.2;16.8;18.0;17.5;1.5;64.5;10.0;2.2;19.3;19.8;13.8;11.4;18.3;17.8;1.9;64.8;9.1;
5906;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 4e 10%-groep;B-E Nijverheid (geen bouw) en energie;2013;1.7;17.8;16.4;16.9;15.6;18.1;17.7;1.5;45.7;9.0;2.2;19.3;19.1;13.4;10.7;18.4;17.9;1.9;46.2;8.0;
5907;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 4e 10%-groep;B-E Nijverheid (geen bouw) en energie;2014;1.7;17.4;16.4;16.3;15.2;18.5;18.0;1.5;46.2;9.3;2.2;19.0;19.3;13.0;10.5;18.9;18.3;1.9;46.2;8.4;
5908;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 4e 10%-groep;B-E Nijverheid (geen bouw) en energie;2015;1.7;18.8;18.2;17.5;16.5;19.0;18.4;1.5;36.7;8.1;2.3;20.5;20.9;13.7;10.5;19.5;18.8;1.9;37.1;7.2;
5909;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 4e 10%-groep;B-E Nijverheid (geen bouw) en energie;2016;1.8;19.2;18.6;18.2;17.6;19.5;18.8;1.6;45.6;8.7;2.4;21.0;21.9;14.2;11.1;20.0;19.3;2.0;46.0;7.8;
5910;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 4e 10%-groep;B-F Nijverheid en energie;2007;6.4;25.3;24.8;25.6;25.0;16.9;16.9;4.7;116.7;9.6;7.6;24.8;24.2;21.9;21.1;16.9;16.9;5.5;120.7;9.1;
5911;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 4e 10%-groep;B-F Nijverheid en energie;2008;7.4;27.0;26.4;27.5;27.1;17.5;17.5;6.7;98.6;9.1;8.7;26.4;25.9;23.8;23.1;17.5;17.5;7.7;100.2;8.4;
5912;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 4e 10%-groep;B-F Nijverheid en energie;2009;9.3;25.9;24.9;26.7;25.8;17.8;17.8;8.8;71.5;7.5;10.9;25.4;24.4;23.3;22.4;17.8;17.8;10.1;75.2;7.1;
5913;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 4e 10%-groep;B-F Nijverheid en energie;2010;10.2;25.5;24.2;26.0;24.7;17.7;17.7;9.0;71.7;7.9;12.2;25.3;24.3;22.3;21.0;17.7;17.7;10.6;72.4;7.4;
5914;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 4e 10%-groep;B-F Nijverheid en energie;2011;7.2;20.8;22.9;20.5;22.3;18.7;18.0;6.1;25.0;5.7;8.7;21.5;23.2;17.4;18.7;18.7;18.1;7.1;27.9;5.3;
5915;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 4e 10%-groep;B-F Nijverheid en energie;2012;8.3;19.8;21.7;19.7;21.4;18.3;17.6;7.2;24.7;6.9;9.9;20.6;22.3;16.9;17.9;18.4;17.8;8.3;26.6;6.6;
5916;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 4e 10%-groep;B-F Nijverheid en energie;2013;8.2;20.0;21.6;19.7;21.1;18.6;17.8;7.2;15.4;5.8;9.8;20.8;22.1;16.8;17.5;18.7;18.0;8.3;16.7;5.5;
5917;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 4e 10%-groep;B-F Nijverheid en energie;2014;7.9;20.1;22.1;19.5;21.5;19.2;18.5;6.8;13.6;5.9;9.5;20.9;22.7;16.7;17.8;19.3;18.6;7.9;15.6;5.7;
5918;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 4e 10%-groep;B-F Nijverheid en energie;2015;7.9;21.2;23.3;20.5;22.6;19.9;19.1;6.7;12.3;5.5;9.5;21.9;23.7;17.4;18.7;20.0;19.1;7.9;14.6;5.3;
5919;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 4e 10%-groep;B-F Nijverheid en energie;2016;8.5;21.9;24.3;21.3;23.7;20.2;19.4;7.5;14.5;6.0;10.2;22.6;24.7;18.3;20.0;20.4;19.5;8.7;16.8;5.8;
5920;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 4e 10%-groep;G-I Handel, vervoer en horeca;2007;11.4;18.5;17.0;18.0;16.5;16.9;16.9;8.3;130.0;12.2;15.6;19.1;17.9;13.4;11.2;16.9;16.9;10.7;120.3;10.2;
5921;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 4e 10%-groep;G-I Handel, vervoer en horeca;2008;12.0;19.7;17.9;19.1;17.4;17.5;17.5;10.5;121.3;12.6;16.2;20.2;18.7;14.4;12.4;17.5;17.5;13.4;110.8;10.3;
5922;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 4e 10%-groep;G-I Handel, vervoer en horeca;2009;12.3;19.5;17.6;19.0;17.1;17.7;17.7;11.3;103.3;11.9;16.8;20.2;18.6;14.3;11.8;17.7;17.7;14.5;94.2;9.7;
5923;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 4e 10%-groep;G-I Handel, vervoer en horeca;2010;13.3;19.7;17.8;19.1;17.2;17.7;17.7;11.3;98.1;12.9;18.4;20.5;18.9;14.0;11.8;17.7;17.7;14.7;86.2;10.6;
5924;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 4e 10%-groep;G-I Handel, vervoer en horeca;2011;12.8;15.3;14.1;14.3;13.0;17.1;16.8;11.0;48.0;8.7;17.3;17.3;17.1;10.6;8.2;17.5;17.2;13.7;45.1;7.7;
5925;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 4e 10%-groep;G-I Handel, vervoer en horeca;2012;13.0;15.0;13.8;14.1;12.9;17.1;16.8;11.1;38.8;9.0;17.6;17.1;16.6;10.5;8.1;17.5;17.2;13.9;36.8;8.0;
