ID;VormenVanJeugdzorg;RegioS;Perioden;JongerenInJeugdzorg_1;ZorgduurJeugdzorg_2
4549;Ambulante jeugdzorg;Nijmegen (GA);2012;770.0;152140.0
4550;Ambulante jeugdzorg;Nijmegen (GA);2013;735.0;143320.0
4551;Ambulante jeugdzorg;Nijmegen (GA);2014;760.0;151770.0
4552;Ambulante jeugdzorg;Amersfoort (GA);2011;325.0;51620.0
4553;Ambulante jeugdzorg;Amersfoort (GA);2012;415.0;65930.0
4554;Ambulante jeugdzorg;Amersfoort (GA);2013;450.0;74880.0
4555;Ambulante jeugdzorg;Amersfoort (GA);2014;420.0;64280.0
4556;Ambulante jeugdzorg;Utrecht (GA);2011;750.0;122440.0
4557;Ambulante jeugdzorg;Utrecht (GA);2012;950.0;148300.0
4558;Ambulante jeugdzorg;Utrecht (GA);2013;1095.0;175040.0
4559;Ambulante jeugdzorg;Utrecht (GA);2014;970.0;149480.0
4560;Ambulante jeugdzorg;Amsterdam (GA);2011;4980.0;878410.0
4561;Ambulante jeugdzorg;Amsterdam (GA);2012;5025.0;901910.0
4562;Ambulante jeugdzorg;Amsterdam (GA);2013;4415.0;715130.0
4563;Ambulante jeugdzorg;Amsterdam (GA);2014;3600.0;534680.0
4564;Ambulante jeugdzorg;Haarlem (GA);2011;390.0;71000.0
4565;Ambulante jeugdzorg;Haarlem (GA);2012;335.0;68230.0
4566;Ambulante jeugdzorg;Haarlem (GA);2013;380.0;71060.0
4567;Ambulante jeugdzorg;Haarlem (GA);2014;445.0;75380.0
4568;Ambulante jeugdzorg;Leiden (GA);2011;1270.0;267790.0
4569;Ambulante jeugdzorg;Leiden (GA);2012;1200.0;257660.0
4570;Ambulante jeugdzorg;Leiden (GA);2013;1150.0;253310.0
4571;Ambulante jeugdzorg;Leiden (GA);2014;1190.0;245810.0
4572;Ambulante jeugdzorg;'s-Gravenhage (GA);2011;2850.0;610760.0
4573;Ambulante jeugdzorg;'s-Gravenhage (GA);2012;3145.0;688670.0
4574;Ambulante jeugdzorg;'s-Gravenhage (GA);2013;3330.0;687750.0
4575;Ambulante jeugdzorg;'s-Gravenhage (GA);2014;3540.0;735220.0
4576;Ambulante jeugdzorg;Rotterdam (GA);2011;4860.0;1012830.0
4577;Ambulante jeugdzorg;Rotterdam (GA);2012;4855.0;1018170.0
4578;Ambulante jeugdzorg;Rotterdam (GA);2013;5185.0;1093930.0
4579;Ambulante jeugdzorg;Rotterdam (GA);2014;5285.0;1099900.0
4580;Ambulante jeugdzorg;Dordrecht (GA);2011;1035.0;208170.0
4581;Ambulante jeugdzorg;Dordrecht (GA);2012;965.0;209710.0
4582;Ambulante jeugdzorg;Dordrecht (GA);2013;1095.0;227850.0
4583;Ambulante jeugdzorg;Dordrecht (GA);2014;1060.0;237210.0
4584;Ambulante jeugdzorg;Breda (GA);2011;680.0;126020.0
4585;Ambulante jeugdzorg;Breda (GA);2012;675.0;134010.0
4586;Ambulante jeugdzorg;Breda (GA);2013;695.0;137680.0
4587;Ambulante jeugdzorg;Breda (GA);2014;610.0;127640.0
4588;Ambulante jeugdzorg;Tilburg (GA);2011;885.0;155960.0
4589;Ambulante jeugdzorg;Tilburg (GA);2012;945.0;173370.0
4590;Ambulante jeugdzorg;Tilburg (GA);2013;995.0;186900.0
4591;Ambulante jeugdzorg;Tilburg (GA);2014;1095.0;196160.0
4592;Ambulante jeugdzorg;'s-Hertogenbosch (GA);2011;570.0;107040.0
4593;Ambulante jeugdzorg;'s-Hertogenbosch (GA);2012;520.0;105560.0
4594;Ambulante jeugdzorg;'s-Hertogenbosch (GA);2013;465.0;97930.0
4595;Ambulante jeugdzorg;'s-Hertogenbosch (GA);2014;525.0;111110.0
4596;Ambulante jeugdzorg;Eindhoven (GA);2011;1120.0;198830.0
4597;Ambulante jeugdzorg;Eindhoven (GA);2012;1205.0;216420.0
4598;Ambulante jeugdzorg;Eindhoven (GA);2013;1155.0;237210.0
4599;Ambulante jeugdzorg;Eindhoven (GA);2014;1005.0;194420.0
4600;Ambulante jeugdzorg;Geleen/Sittard (GA);2011;405.0;74450.0
4601;Ambulante jeugdzorg;Geleen/Sittard (GA);2012;400.0;79290.0
4602;Ambulante jeugdzorg;Geleen/Sittard (GA);2013;420.0;86320.0
4603;Ambulante jeugdzorg;Geleen/Sittard (GA);2014;435.0;96350.0
4604;Ambulante jeugdzorg;Heerlen (GA);2011;960.0;171670.0
4605;Ambulante jeugdzorg;Heerlen (GA);2012;965.0;172070.0
4606;Ambulante jeugdzorg;Heerlen (GA);2013;1065.0;207740.0
4607;Ambulante jeugdzorg;Heerlen (GA);2014;1230.0;246650.0
4608;Ambulante jeugdzorg;Maastricht (GA);2011;525.0;97140.0
4609;Ambulante jeugdzorg;Maastricht (GA);2012;535.0;116660.0
4610;Ambulante jeugdzorg;Maastricht (GA);2013;540.0;120550.0
4611;Ambulante jeugdzorg;Maastricht (GA);2014;580.0;123530.0
4612;Ambulante jeugdzorg;Aa en Hunze;2011;25.0;3080.0
4613;Ambulante jeugdzorg;Aa en Hunze;2012;25.0;2520.0
4614;Ambulante jeugdzorg;Aa en Hunze;2013;30.0;4040.0
4615;Ambulante jeugdzorg;Aa en Hunze;2014;40.0;5300.0
4616;Ambulante jeugdzorg;Aalburg;2011;30.0;5330.0
4617;Ambulante jeugdzorg;Aalburg;2012;30.0;5070.0
4618;Ambulante jeugdzorg;Aalburg;2013;20.0;3680.0
4619;Ambulante jeugdzorg;Aalburg;2014;20.0;4140.0
4620;Ambulante jeugdzorg;Aalsmeer;2011;75.0;12100.0
4621;Ambulante jeugdzorg;Aalsmeer;2012;65.0;11260.0
4622;Ambulante jeugdzorg;Aalsmeer;2013;80.0;12300.0
4623;Ambulante jeugdzorg;Aalsmeer;2014;70.0;9430.0
4624;Ambulante jeugdzorg;Aalten;2011;75.0;15390.0
4625;Ambulante jeugdzorg;Aalten;2012;85.0;16850.0
4626;Ambulante jeugdzorg;Aalten;2013;75.0;15500.0
4627;Ambulante jeugdzorg;Aalten;2014;55.0;11750.0
4628;Ambulante jeugdzorg;Achtkarspelen;2011;65.0;11510.0
4629;Ambulante jeugdzorg;Achtkarspelen;2012;85.0;10700.0
4630;Ambulante jeugdzorg;Achtkarspelen;2013;80.0;10310.0
4631;Ambulante jeugdzorg;Achtkarspelen;2014;75.0;9680.0
4632;Ambulante jeugdzorg;Alblasserdam;2011;50.0;10320.0
4633;Ambulante jeugdzorg;Alblasserdam;2012;40.0;7070.0
4634;Ambulante jeugdzorg;Alblasserdam;2013;40.0;8530.0
4635;Ambulante jeugdzorg;Alblasserdam;2014;60.0;10470.0
4636;Ambulante jeugdzorg;Albrandswaard;2011;50.0;9080.0
4637;Ambulante jeugdzorg;Albrandswaard;2012;50.0;10070.0
4638;Ambulante jeugdzorg;Albrandswaard;2013;50.0;9320.0
4639;Ambulante jeugdzorg;Albrandswaard;2014;50.0;9650.0
4640;Ambulante jeugdzorg;Alkmaar;2011;230.0;33200.0
4641;Ambulante jeugdzorg;Alkmaar;2012;295.0;47780.0
4642;Ambulante jeugdzorg;Alkmaar;2013;410.0;77390.0
4643;Ambulante jeugdzorg;Alkmaar;2014;465.0;77310.0
4644;Ambulante jeugdzorg;Almelo;2011;275.0;54960.0
4645;Ambulante jeugdzorg;Almelo;2012;270.0;68680.0
4646;Ambulante jeugdzorg;Almelo;2013;255.0;54340.0
4647;Ambulante jeugdzorg;Almelo;2014;285.0;56270.0
4648;Ambulante jeugdzorg;Almere;2011;1000.0;193000.0
4649;Ambulante jeugdzorg;Almere;2012;1065.0;216610.0
4650;Ambulante jeugdzorg;Almere;2013;1050.0;191350.0
4651;Ambulante jeugdzorg;Almere;2014;815.0;169040.0
4652;Ambulante jeugdzorg;Alphen aan den Rijn;2011;465.0;96910.0
4653;Ambulante jeugdzorg;Alphen aan den Rijn;2012;505.0;109680.0
4654;Ambulante jeugdzorg;Alphen aan den Rijn;2013;510.0;112460.0
4655;Ambulante jeugdzorg;Alphen aan den Rijn;2014;660.0;144350.0
4656;Ambulante jeugdzorg;Alphen-Chaam;2011;15.0;2610.0
4657;Ambulante jeugdzorg;Alphen-Chaam;2012;20.0;3960.0
4658;Ambulante jeugdzorg;Alphen-Chaam;2013;25.0;5420.0
4659;Ambulante jeugdzorg;Alphen-Chaam;2014;20.0;3640.0
4660;Ambulante jeugdzorg;Ameland;2011;5.0;590.0
4661;Ambulante jeugdzorg;Ameland;2012;5.0;900.0
4662;Ambulante jeugdzorg;Ameland;2013;5.0;190.0
4663;Ambulante jeugdzorg;Ameland;2014;0.0;0.0
4664;Ambulante jeugdzorg;Amersfoort;2011;290.0;46660.0
4665;Ambulante jeugdzorg;Amersfoort;2012;370.0;59260.0
4666;Ambulante jeugdzorg;Amersfoort;2013;390.0;66260.0
4667;Ambulante jeugdzorg;Amersfoort;2014;365.0;56010.0
4668;Ambulante jeugdzorg;Amstelveen;2011;230.0;39220.0
4669;Ambulante jeugdzorg;Amstelveen;2012;270.0;48820.0
4670;Ambulante jeugdzorg;Amstelveen;2013;245.0;40970.0
4671;Ambulante jeugdzorg;Amstelveen;2014;215.0;32570.0
4672;Ambulante jeugdzorg;Amsterdam;2011;4150.0;734860.0
4673;Ambulante jeugdzorg;Amsterdam;2012;4110.0;731190.0
4674;Ambulante jeugdzorg;Amsterdam;2013;3590.0;569100.0
4675;Ambulante jeugdzorg;Amsterdam;2014;2930.0;432330.0
4676;Ambulante jeugdzorg;Anna Paulowna;2011;30.0;3420.0
4677;Ambulante jeugdzorg;Anna Paulowna;2012;;
4678;Ambulante jeugdzorg;Anna Paulowna;2013;;
4679;Ambulante jeugdzorg;Anna Paulowna;2014;;
4680;Ambulante jeugdzorg;Apeldoorn;2011;650.0;128480.0
4681;Ambulante jeugdzorg;Apeldoorn;2012;585.0;118330.0
4682;Ambulante jeugdzorg;Apeldoorn;2013;535.0;104230.0
4683;Ambulante jeugdzorg;Apeldoorn;2014;560.0;108610.0
4684;Ambulante jeugdzorg;Appingedam;2011;40.0;4320.0
4685;Ambulante jeugdzorg;Appingedam;2012;70.0;8120.0
4686;Ambulante jeugdzorg;Appingedam;2013;50.0;7100.0
4687;Ambulante jeugdzorg;Appingedam;2014;40.0;5150.0
4688;Ambulante jeugdzorg;Arnhem;2011;720.0;130280.0
4689;Ambulante jeugdzorg;Arnhem;2012;685.0;126280.0
4690;Ambulante jeugdzorg;Arnhem;2013;605.0;111940.0
4691;Ambulante jeugdzorg;Arnhem;2014;570.0;110120.0
4692;Ambulante jeugdzorg;Assen;2011;120.0;16550.0
4693;Ambulante jeugdzorg;Assen;2012;125.0;13730.0
4694;Ambulante jeugdzorg;Assen;2013;120.0;18110.0
4695;Ambulante jeugdzorg;Assen;2014;135.0;16620.0
4696;Ambulante jeugdzorg;Asten;2011;40.0;7070.0
4697;Ambulante jeugdzorg;Asten;2012;40.0;7730.0
4698;Ambulante jeugdzorg;Asten;2013;45.0;7420.0
4699;Ambulante jeugdzorg;Asten;2014;40.0;8010.0
4700;Ambulante jeugdzorg;Baarle-Nassau;2011;5.0;730.0
4701;Ambulante jeugdzorg;Baarle-Nassau;2012;10.0;1520.0
4702;Ambulante jeugdzorg;Baarle-Nassau;2013;10.0;1950.0
4703;Ambulante jeugdzorg;Baarle-Nassau;2014;10.0;2000.0
4704;Ambulante jeugdzorg;Baarn;2011;20.0;4510.0
4705;Ambulante jeugdzorg;Baarn;2012;35.0;5000.0
4706;Ambulante jeugdzorg;Baarn;2013;40.0;6690.0
4707;Ambulante jeugdzorg;Baarn;2014;40.0;6440.0
4708;Ambulante jeugdzorg;Barendrecht;2011;125.0;27550.0
4709;Ambulante jeugdzorg;Barendrecht;2012;125.0;28700.0
4710;Ambulante jeugdzorg;Barendrecht;2013;120.0;26400.0
4711;Ambulante jeugdzorg;Barendrecht;2014;115.0;25580.0
4712;Ambulante jeugdzorg;Barneveld;2011;140.0;25950.0
4713;Ambulante jeugdzorg;Barneveld;2012;150.0;31540.0
4714;Ambulante jeugdzorg;Barneveld;2013;160.0;33920.0
4715;Ambulante jeugdzorg;Barneveld;2014;145.0;26410.0
4716;Ambulante jeugdzorg;Bedum;2011;20.0;2580.0
4717;Ambulante jeugdzorg;Bedum;2012;25.0;3290.0
4718;Ambulante jeugdzorg;Bedum;2013;30.0;4950.0
4719;Ambulante jeugdzorg;Bedum;2014;35.0;5220.0
4720;Ambulante jeugdzorg;Beek (L.);2011;20.0;3360.0
4721;Ambulante jeugdzorg;Beek (L.);2012;35.0;6100.0
4722;Ambulante jeugdzorg;Beek (L.);2013;40.0;8370.0
4723;Ambulante jeugdzorg;Beek (L.);2014;40.0;8490.0
4724;Ambulante jeugdzorg;Beemster;2011;15.0;2690.0
4725;Ambulante jeugdzorg;Beemster;2012;15.0;2020.0
4726;Ambulante jeugdzorg;Beemster;2013;15.0;2070.0
4727;Ambulante jeugdzorg;Beemster;2014;15.0;2660.0
4728;Ambulante jeugdzorg;Beesel;2011;45.0;7500.0
4729;Ambulante jeugdzorg;Beesel;2012;40.0;6980.0
4730;Ambulante jeugdzorg;Beesel;2013;50.0;9960.0
4731;Ambulante jeugdzorg;Beesel;2014;50.0;10730.0
4732;Ambulante jeugdzorg;Bellingwedde;2011;15.0;2410.0
4733;Ambulante jeugdzorg;Bellingwedde;2012;30.0;2140.0
4734;Ambulante jeugdzorg;Bellingwedde;2013;20.0;3370.0
4735;Ambulante jeugdzorg;Bellingwedde;2014;15.0;3110.0
4736;Ambulante jeugdzorg;Bergambacht;2011;35.0;6510.0
4737;Ambulante jeugdzorg;Bergambacht;2012;35.0;6930.0
4738;Ambulante jeugdzorg;Bergambacht;2013;45.0;6890.0
4739;Ambulante jeugdzorg;Bergambacht;2014;35.0;7230.0
4740;Ambulante jeugdzorg;Bergeijk;2011;45.0;8070.0
4741;Ambulante jeugdzorg;Bergeijk;2012;40.0;7360.0
4742;Ambulante jeugdzorg;Bergeijk;2013;45.0;9410.0
4743;Ambulante jeugdzorg;Bergeijk;2014;60.0;11000.0
4744;Ambulante jeugdzorg;Bergen (L.);2011;20.0;3590.0
4745;Ambulante jeugdzorg;Bergen (L.);2012;20.0;3400.0
4746;Ambulante jeugdzorg;Bergen (L.);2013;10.0;3360.0
4747;Ambulante jeugdzorg;Bergen (L.);2014;30.0;5590.0
4748;Ambulante jeugdzorg;Bergen (NH.);2011;15.0;3340.0
4749;Ambulante jeugdzorg;Bergen (NH.);2012;20.0;3310.0
4750;Ambulante jeugdzorg;Bergen (NH.);2013;30.0;4600.0
4751;Ambulante jeugdzorg;Bergen (NH.);2014;35.0;6750.0
4752;Ambulante jeugdzorg;Bergen op Zoom;2011;175.0;30850.0
4753;Ambulante jeugdzorg;Bergen op Zoom;2012;210.0;38730.0
4754;Ambulante jeugdzorg;Bergen op Zoom;2013;210.0;40640.0
4755;Ambulante jeugdzorg;Bergen op Zoom;2014;270.0;63400.0
4756;Ambulante jeugdzorg;Berkelland;2011;90.0;20030.0
4757;Ambulante jeugdzorg;Berkelland;2012;105.0;24500.0
4758;Ambulante jeugdzorg;Berkelland;2013;130.0;27110.0
4759;Ambulante jeugdzorg;Berkelland;2014;100.0;20470.0
4760;Ambulante jeugdzorg;Bernheze;2011;95.0;18290.0
4761;Ambulante jeugdzorg;Bernheze;2012;75.0;13470.0
4762;Ambulante jeugdzorg;Bernheze;2013;70.0;15040.0
4763;Ambulante jeugdzorg;Bernheze;2014;70.0;13960.0
4764;Ambulante jeugdzorg;Bernisse;2011;20.0;4690.0
4765;Ambulante jeugdzorg;Bernisse;2012;15.0;3980.0
4766;Ambulante jeugdzorg;Bernisse;2013;20.0;4030.0
4767;Ambulante jeugdzorg;Bernisse;2014;30.0;5400.0
4768;Ambulante jeugdzorg;Best;2011;70.0;11230.0
4769;Ambulante jeugdzorg;Best;2012;75.0;11860.0
4770;Ambulante jeugdzorg;Best;2013;95.0;17360.0
4771;Ambulante jeugdzorg;Best;2014;80.0;14980.0
4772;Ambulante jeugdzorg;Beuningen;2011;100.0;21010.0
4773;Ambulante jeugdzorg;Beuningen;2012;90.0;19570.0
4774;Ambulante jeugdzorg;Beuningen;2013;95.0;20120.0
4775;Ambulante jeugdzorg;Beuningen;2014;110.0;24280.0
4776;Ambulante jeugdzorg;Beverwijk;2011;75.0;13730.0
4777;Ambulante jeugdzorg;Beverwijk;2012;95.0;17150.0
4778;Ambulante jeugdzorg;Beverwijk;2013;120.0;23400.0
4779;Ambulante jeugdzorg;Beverwijk;2014;140.0;25950.0
4780;Ambulante jeugdzorg;het Bildt;2011;40.0;4710.0
4781;Ambulante jeugdzorg;het Bildt;2012;35.0;5220.0
4782;Ambulante jeugdzorg;het Bildt;2013;45.0;6140.0
4783;Ambulante jeugdzorg;het Bildt;2014;35.0;3870.0
4784;Ambulante jeugdzorg;De Bilt;2011;50.0;7980.0
4785;Ambulante jeugdzorg;De Bilt;2012;55.0;8460.0
4786;Ambulante jeugdzorg;De Bilt;2013;65.0;9480.0
4787;Ambulante jeugdzorg;De Bilt;2014;70.0;13470.0
4788;Ambulante jeugdzorg;Binnenmaas;2011;80.0;14120.0
4789;Ambulante jeugdzorg;Binnenmaas;2012;75.0;13290.0
4790;Ambulante jeugdzorg;Binnenmaas;2013;70.0;13520.0
4791;Ambulante jeugdzorg;Binnenmaas;2014;75.0;17870.0
4792;Ambulante jeugdzorg;Bladel;2011;40.0;7590.0
4793;Ambulante jeugdzorg;Bladel;2012;45.0;8000.0
4794;Ambulante jeugdzorg;Bladel;2013;55.0;9770.0
4795;Ambulante jeugdzorg;Bladel;2014;50.0;10180.0
4796;Ambulante jeugdzorg;Blaricum;2011;5.0;1380.0
4797;Ambulante jeugdzorg;Blaricum;2012;5.0;700.0
4798;Ambulante jeugdzorg;Blaricum;2013;15.0;2130.0
4799;Ambulante jeugdzorg;Blaricum;2014;25.0;3630.0
4800;Ambulante jeugdzorg;Bloemendaal;2011;20.0;3780.0
4801;Ambulante jeugdzorg;Bloemendaal;2012;15.0;2420.0
4802;Ambulante jeugdzorg;Bloemendaal;2013;20.0;3510.0
4803;Ambulante jeugdzorg;Bloemendaal;2014;30.0;5560.0
4804;Ambulante jeugdzorg;Boarnsterhim;2011;30.0;3750.0
4805;Ambulante jeugdzorg;Boarnsterhim;2012;40.0;5820.0
4806;Ambulante jeugdzorg;Boarnsterhim;2013;45.0;7560.0
4807;Ambulante jeugdzorg;Boarnsterhim;2014;;
4808;Ambulante jeugdzorg;Bodegraven-Reeuwijk;2011;150.0;31070.0
4809;Ambulante jeugdzorg;Bodegraven-Reeuwijk;2012;135.0;31020.0
4810;Ambulante jeugdzorg;Bodegraven-Reeuwijk;2013;120.0;23860.0
4811;Ambulante jeugdzorg;Bodegraven-Reeuwijk;2014;115.0;23210.0
4812;Ambulante jeugdzorg;Boekel;2011;30.0;5920.0
4813;Ambulante jeugdzorg;Boekel;2012;25.0;4290.0
4814;Ambulante jeugdzorg;Boekel;2013;25.0;4070.0
4815;Ambulante jeugdzorg;Boekel;2014;30.0;5450.0
4816;Ambulante jeugdzorg;Ten Boer;2011;15.0;1060.0
4817;Ambulante jeugdzorg;Ten Boer;2012;25.0;2860.0
4818;Ambulante jeugdzorg;Ten Boer;2013;25.0;2470.0
4819;Ambulante jeugdzorg;Ten Boer;2014;30.0;3260.0
4820;Ambulante jeugdzorg;Borger-Odoorn;2011;40.0;4560.0
4821;Ambulante jeugdzorg;Borger-Odoorn;2012;35.0;5120.0
4822;Ambulante jeugdzorg;Borger-Odoorn;2013;55.0;8390.0
4823;Ambulante jeugdzorg;Borger-Odoorn;2014;45.0;6390.0
4824;Ambulante jeugdzorg;Borne;2011;50.0;10970.0
4825;Ambulante jeugdzorg;Borne;2012;45.0;12250.0
4826;Ambulante jeugdzorg;Borne;2013;45.0;8330.0
4827;Ambulante jeugdzorg;Borne;2014;40.0;9620.0
4828;Ambulante jeugdzorg;Borsele;2011;85.0;13750.0
4829;Ambulante jeugdzorg;Borsele;2012;85.0;16750.0
4830;Ambulante jeugdzorg;Borsele;2013;85.0;12880.0
4831;Ambulante jeugdzorg;Borsele;2014;70.0;12380.0
4832;Ambulante jeugdzorg;Boskoop;2011;85.0;17220.0
4833;Ambulante jeugdzorg;Boskoop;2012;100.0;18310.0
4834;Ambulante jeugdzorg;Boskoop;2013;95.0;18310.0
4835;Ambulante jeugdzorg;Boskoop;2014;;
4836;Ambulante jeugdzorg;Boxmeer;2011;80.0;14420.0
4837;Ambulante jeugdzorg;Boxmeer;2012;60.0;13210.0
4838;Ambulante jeugdzorg;Boxmeer;2013;70.0;14710.0
4839;Ambulante jeugdzorg;Boxmeer;2014;60.0;12810.0
4840;Ambulante jeugdzorg;Boxtel;2011;75.0;12760.0
4841;Ambulante jeugdzorg;Boxtel;2012;80.0;17380.0
4842;Ambulante jeugdzorg;Boxtel;2013;90.0;19420.0
4843;Ambulante jeugdzorg;Boxtel;2014;90.0;20580.0
4844;Ambulante jeugdzorg;Breda;2011;680.0;126020.0
4845;Ambulante jeugdzorg;Breda;2012;675.0;134010.0
4846;Ambulante jeugdzorg;Breda;2013;695.0;137680.0
4847;Ambulante jeugdzorg;Breda;2014;610.0;127640.0
4848;Ambulante jeugdzorg;Brielle;2011;40.0;6480.0
4849;Ambulante jeugdzorg;Brielle;2012;35.0;5100.0
4850;Ambulante jeugdzorg;Brielle;2013;35.0;6820.0
4851;Ambulante jeugdzorg;Brielle;2014;30.0;4790.0
4852;Ambulante jeugdzorg;Bronckhorst;2011;105.0;24580.0
4853;Ambulante jeugdzorg;Bronckhorst;2012;105.0;23560.0
4854;Ambulante jeugdzorg;Bronckhorst;2013;110.0;26190.0
4855;Ambulante jeugdzorg;Bronckhorst;2014;100.0;22110.0
4856;Ambulante jeugdzorg;Brummen;2011;50.0;9500.0
4857;Ambulante jeugdzorg;Brummen;2012;50.0;10000.0
4858;Ambulante jeugdzorg;Brummen;2013;55.0;10240.0
4859;Ambulante jeugdzorg;Brummen;2014;55.0;9400.0
4860;Ambulante jeugdzorg;Brunssum;2011;110.0;19060.0
4861;Ambulante jeugdzorg;Brunssum;2012;120.0;19560.0
4862;Ambulante jeugdzorg;Brunssum;2013;125.0;24360.0
4863;Ambulante jeugdzorg;Brunssum;2014;140.0;27150.0
4864;Ambulante jeugdzorg;Bunnik;2011;5.0;1070.0
4865;Ambulante jeugdzorg;Bunnik;2012;15.0;2650.0
4866;Ambulante jeugdzorg;Bunnik;2013;10.0;1660.0
4867;Ambulante jeugdzorg;Bunnik;2014;15.0;2390.0
4868;Ambulante jeugdzorg;Bunschoten;2011;10.0;1680.0
4869;Ambulante jeugdzorg;Bunschoten;2012;20.0;2420.0
4870;Ambulante jeugdzorg;Bunschoten;2013;30.0;5820.0
4871;Ambulante jeugdzorg;Bunschoten;2014;35.0;5830.0
4872;Ambulante jeugdzorg;Buren;2011;70.0;12500.0
4873;Ambulante jeugdzorg;Buren;2012;80.0;14700.0
4874;Ambulante jeugdzorg;Buren;2013;80.0;16020.0
4875;Ambulante jeugdzorg;Buren;2014;100.0;15570.0
4876;Ambulante jeugdzorg;Bussum;2011;50.0;8430.0
4877;Ambulante jeugdzorg;Bussum;2012;40.0;5710.0
4878;Ambulante jeugdzorg;Bussum;2013;55.0;9050.0
4879;Ambulante jeugdzorg;Bussum;2014;85.0;15600.0
4880;Ambulante jeugdzorg;Capelle aan den IJssel;2011;325.0;73870.0
4881;Ambulante jeugdzorg;Capelle aan den IJssel;2012;345.0;75350.0
4882;Ambulante jeugdzorg;Capelle aan den IJssel;2013;345.0;77260.0
4883;Ambulante jeugdzorg;Capelle aan den IJssel;2014;380.0;85030.0
4884;Ambulante jeugdzorg;Castricum;2011;30.0;4190.0
4885;Ambulante jeugdzorg;Castricum;2012;30.0;5450.0
4886;Ambulante jeugdzorg;Castricum;2013;30.0;6160.0
4887;Ambulante jeugdzorg;Castricum;2014;45.0;5880.0
4888;Ambulante jeugdzorg;Coevorden;2011;65.0;8200.0
4889;Ambulante jeugdzorg;Coevorden;2012;60.0;8220.0
4890;Ambulante jeugdzorg;Coevorden;2013;65.0;10970.0
4891;Ambulante jeugdzorg;Coevorden;2014;75.0;12790.0
4892;Ambulante jeugdzorg;Cranendonck;2011;45.0;8100.0
4893;Ambulante jeugdzorg;Cranendonck;2012;65.0;10500.0
4894;Ambulante jeugdzorg;Cranendonck;2013;60.0;11860.0
4895;Ambulante jeugdzorg;Cranendonck;2014;45.0;9310.0
4896;Ambulante jeugdzorg;Cromstrijen;2011;35.0;6390.0
4897;Ambulante jeugdzorg;Cromstrijen;2012;30.0;5660.0
4898;Ambulante jeugdzorg;Cromstrijen;2013;30.0;5970.0
4899;Ambulante jeugdzorg;Cromstrijen;2014;30.0;6550.0
4900;Ambulante jeugdzorg;Cuijk;2011;115.0;21400.0
4901;Ambulante jeugdzorg;Cuijk;2012;110.0;22930.0
4902;Ambulante jeugdzorg;Cuijk;2013;100.0;18400.0
4903;Ambulante jeugdzorg;Cuijk;2014;90.0;18650.0
4904;Ambulante jeugdzorg;Culemborg;2011;95.0;16240.0
4905;Ambulante jeugdzorg;Culemborg;2012;75.0;15610.0
4906;Ambulante jeugdzorg;Culemborg;2013;80.0;12350.0
4907;Ambulante jeugdzorg;Culemborg;2014;85.0;15350.0
4908;Ambulante jeugdzorg;Dalfsen;2011;65.0;14740.0
4909;Ambulante jeugdzorg;Dalfsen;2012;75.0;15090.0
4910;Ambulante jeugdzorg;Dalfsen;2013;85.0;19470.0
4911;Ambulante jeugdzorg;Dalfsen;2014;70.0;17650.0
4912;Ambulante jeugdzorg;Dantumadiel;2011;35.0;4140.0
4913;Ambulante jeugdzorg;Dantumadiel;2012;35.0;5980.0
4914;Ambulante jeugdzorg;Dantumadiel;2013;35.0;5120.0
4915;Ambulante jeugdzorg;Dantumadiel;2014;40.0;5020.0
4916;Ambulante jeugdzorg;Delft;2011;470.0;102920.0
4917;Ambulante jeugdzorg;Delft;2012;515.0;110900.0
4918;Ambulante jeugdzorg;Delft;2013;485.0;103970.0
4919;Ambulante jeugdzorg;Delft;2014;535.0;115180.0
4920;Ambulante jeugdzorg;Delfzijl;2011;85.0;10480.0
4921;Ambulante jeugdzorg;Delfzijl;2012;140.0;18890.0
4922;Ambulante jeugdzorg;Delfzijl;2013;125.0;16770.0
4923;Ambulante jeugdzorg;Delfzijl;2014;110.0;17120.0
4924;Ambulante jeugdzorg;Deurne;2011;90.0;19960.0
4925;Ambulante jeugdzorg;Deurne;2012;105.0;20160.0
4926;Ambulante jeugdzorg;Deurne;2013;90.0;18710.0
4927;Ambulante jeugdzorg;Deurne;2014;95.0;20200.0
4928;Ambulante jeugdzorg;Deventer;2011;380.0;71070.0
4929;Ambulante jeugdzorg;Deventer;2012;340.0;67240.0
4930;Ambulante jeugdzorg;Deventer;2013;335.0;67740.0
4931;Ambulante jeugdzorg;Deventer;2014;375.0;67360.0
4932;Ambulante jeugdzorg;Diemen;2011;65.0;10890.0
4933;Ambulante jeugdzorg;Diemen;2012;85.0;14200.0
4934;Ambulante jeugdzorg;Diemen;2013;70.0;10680.0
4935;Ambulante jeugdzorg;Diemen;2014;55.0;8050.0
4936;Ambulante jeugdzorg;Dinkelland;2011;35.0;7890.0
4937;Ambulante jeugdzorg;Dinkelland;2012;40.0;10090.0
4938;Ambulante jeugdzorg;Dinkelland;2013;45.0;11540.0
4939;Ambulante jeugdzorg;Dinkelland;2014;45.0;11350.0
4940;Ambulante jeugdzorg;Dirksland;2011;30.0;5900.0
4941;Ambulante jeugdzorg;Dirksland;2012;30.0;6300.0
4942;Ambulante jeugdzorg;Dirksland;2013;;
4943;Ambulante jeugdzorg;Dirksland;2014;;
4944;Ambulante jeugdzorg;Doesburg;2011;75.0;14390.0
