ID;Geslacht;Leeftijd;TypeReIntegratieParticipatievoorz;StatusPersoonEindeVerslagperiode;Migratieachtergrond;Perioden;PersonenMetVoorziening_1
4524;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitgestroomde personen;Niet-westerse migratieachtergrond;2020 januari;40
4525;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitgestroomde personen;Niet-westerse migratieachtergrond;2020 februari;30
4526;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitgestroomde personen;Niet-westerse migratieachtergrond;2020 maart;40
4527;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitgestroomde personen;Niet-westerse migratieachtergrond;2020 april;20
4528;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitgestroomde personen;Niet-westerse migratieachtergrond;2020 mei;20
4529;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitgestroomde personen;Niet-westerse migratieachtergrond;2020 juni;10
4530;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitgestroomde personen;Niet-westerse migratieachtergrond;2020 juli;20
4531;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitgestroomde personen;Niet-westerse migratieachtergrond;2020 augustus;20
4532;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitgestroomde personen;Niet-westerse migratieachtergrond;2020 september;30
4533;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitgestroomde personen;Niet-westerse migratieachtergrond;2020 oktober;20
4534;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitgestroomde personen;Niet-westerse migratieachtergrond;2020 november;20
4535;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitgestroomde personen;Niet-westerse migratieachtergrond;2020 december;40
4536;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitgestroomde personen;Niet-westerse migratieachtergrond;2021 januari;30
4537;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitgestroomde personen;Niet-westerse migratieachtergrond;2021 februari;30
4538;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitgestroomde personen;Niet-westerse migratieachtergrond;2021 maart;40
4539;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitgestroomde personen;Niet-westerse migratieachtergrond;2021 april;30
4540;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitgestroomde personen;Niet-westerse migratieachtergrond;2021 mei;40
4541;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitgestroomde personen;Niet-westerse migratieachtergrond;2021 juni;40
4542;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitgestroomde personen;Niet-westerse migratieachtergrond;2021 juli;50
4543;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitgestroomde personen;Niet-westerse migratieachtergrond;2021 augustus;40
4544;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitgestroomde personen;Niet-westerse migratieachtergrond;2021 september;60
4545;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitgestroomde personen;Niet-westerse migratieachtergrond;2021 oktober;40
4546;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitgestroomde personen;Niet-westerse migratieachtergrond;2021 november;60
4547;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitgestroomde personen;Niet-westerse migratieachtergrond;2021 december;60
4548;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitgestroomde personen;Niet-westerse migratieachtergrond;2022 januari;50
4549;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitgestroomde personen;Niet-westerse migratieachtergrond;2022 februari;60
4550;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitgestroomde personen;Niet-westerse migratieachtergrond;2022 maart;70
4551;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitgestroomde personen;Niet-westerse migratieachtergrond;2022 april;50
4552;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitgestroomde personen;Niet-westerse migratieachtergrond;2022 mei;60
4553;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitgestroomde personen;Niet-westerse migratieachtergrond;2022 juni;40
4554;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitgestroomde personen;Niet-westerse migratieachtergrond;2022 juli;60
4555;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitgestroomde personen;Niet-westerse migratieachtergrond;2022 augustus;50
4556;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitgestroomde personen;Niet-westerse migratieachtergrond;2022 september;50
4557;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitgestroomde personen;Niet-westerse migratieachtergrond;2022 oktober;50
4558;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitgestroomde personen;Niet-westerse migratieachtergrond;2022 november;70
4559;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitgestroomde personen;Niet-westerse migratieachtergrond;2022 december;70
4560;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Totaal;2019 januari;10
4561;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Totaal;2019 februari;0
4562;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Totaal;2019 maart;0
4563;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Totaal;2019 april;10
4564;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Totaal;2019 mei;0
4565;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Totaal;2019 juni ;0
4566;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Totaal;2019 juli;0
4567;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Totaal;2019 augustus;10
4568;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Totaal;2019 september;0
4569;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Totaal;2019 oktober;0
4570;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Totaal;2019 november;0
4571;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Totaal;2019 december;0
4572;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Totaal;2020 januari;10
4573;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Totaal;2020 februari;10
4574;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Totaal;2020 maart;10
4575;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Totaal;2020 april;0
4576;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Totaal;2020 mei;10
4577;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Totaal;2020 juni;0
4578;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Totaal;2020 juli;10
4579;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Totaal;2020 augustus;10
4580;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Totaal;2020 september;0
4581;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Totaal;2020 oktober;0
4582;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Totaal;2020 november;0
4583;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Totaal;2020 december;10
4584;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Totaal;2021 januari;10
4585;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Totaal;2021 februari;10
4586;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Totaal;2021 maart;10
4587;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Totaal;2021 april;10
4588;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Totaal;2021 mei;0
4589;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Totaal;2021 juni;0
4590;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Totaal;2021 juli;10
4591;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Totaal;2021 augustus;10
4592;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Totaal;2021 september;0
4593;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Totaal;2021 oktober;10
4594;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Totaal;2021 november;10
4595;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Totaal;2021 december;10
4596;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Totaal;2022 januari;40
4597;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Totaal;2022 februari;10
4598;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Totaal;2022 maart;10
4599;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Totaal;2022 april;10
4600;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Totaal;2022 mei;0
4601;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Totaal;2022 juni;10
4602;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Totaal;2022 juli;10
4603;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Totaal;2022 augustus;10
4604;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Totaal;2022 september;10
4605;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Totaal;2022 oktober;10
4606;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Totaal;2022 november;10
4607;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Totaal;2022 december;10
4608;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Nederlandse achtergrond;2019 januari;10
4609;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Nederlandse achtergrond;2019 februari;0
4610;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Nederlandse achtergrond;2019 maart;0
4611;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Nederlandse achtergrond;2019 april;0
4612;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Nederlandse achtergrond;2019 mei;0
4613;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Nederlandse achtergrond;2019 juni ;0
4614;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Nederlandse achtergrond;2019 juli;0
4615;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Nederlandse achtergrond;2019 augustus;10
4616;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Nederlandse achtergrond;2019 september;0
4617;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Nederlandse achtergrond;2019 oktober;0
4618;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Nederlandse achtergrond;2019 november;0
4619;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Nederlandse achtergrond;2019 december;0
4620;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Nederlandse achtergrond;2020 januari;0
4621;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Nederlandse achtergrond;2020 februari;0
4622;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Nederlandse achtergrond;2020 maart;0
4623;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Nederlandse achtergrond;2020 april;0
4624;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Nederlandse achtergrond;2020 mei;0
4625;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Nederlandse achtergrond;2020 juni;0
4626;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Nederlandse achtergrond;2020 juli;0
4627;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Nederlandse achtergrond;2020 augustus;10
4628;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Nederlandse achtergrond;2020 september;0
4629;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Nederlandse achtergrond;2020 oktober;0
4630;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Nederlandse achtergrond;2020 november;0
4631;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Nederlandse achtergrond;2020 december;0
4632;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Nederlandse achtergrond;2021 januari;0
4633;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Nederlandse achtergrond;2021 februari;10
4634;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Nederlandse achtergrond;2021 maart;0
4635;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Nederlandse achtergrond;2021 april;10
4636;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Nederlandse achtergrond;2021 mei;0
4637;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Nederlandse achtergrond;2021 juni;0
4638;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Nederlandse achtergrond;2021 juli;0
4639;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Nederlandse achtergrond;2021 augustus;0
4640;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Nederlandse achtergrond;2021 september;0
4641;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Nederlandse achtergrond;2021 oktober;10
4642;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Nederlandse achtergrond;2021 november;0
4643;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Nederlandse achtergrond;2021 december;0
4644;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Nederlandse achtergrond;2022 januari;30
4645;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Nederlandse achtergrond;2022 februari;0
4646;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Nederlandse achtergrond;2022 maart;10
4647;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Nederlandse achtergrond;2022 april;10
4648;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Nederlandse achtergrond;2022 mei;0
4649;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Nederlandse achtergrond;2022 juni;0
4650;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Nederlandse achtergrond;2022 juli;10
4651;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Nederlandse achtergrond;2022 augustus;0
4652;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Nederlandse achtergrond;2022 september;10
4653;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Nederlandse achtergrond;2022 oktober;0
4654;Totaal mannen en vrouwen;Totaal leeftijd;Forfaitaire loonkostensubsidie;Uitstroom: Gestart in verslagperiode;Nederlandse achtergrond;2022 november;0
