ID;Geslacht;Studierichting;Herkomstgroepering;Perioden;Gediplomeerden_1
4023;Totaal mannen en vrouwen;146 Lerarenopleidingen beroepsonderwijs;Herkomst onbekend;2007/'08;31
4024;Totaal mannen en vrouwen;146 Lerarenopleidingen beroepsonderwijs;Herkomst onbekend;2008/'09;27
4025;Totaal mannen en vrouwen;146 Lerarenopleidingen beroepsonderwijs;Herkomst onbekend;2009/'10;23
4026;Totaal mannen en vrouwen;146 Lerarenopleidingen beroepsonderwijs;Herkomst onbekend;2010/'11;15
4027;Totaal mannen en vrouwen;146 Lerarenopleidingen beroepsonderwijs;Herkomst onbekend;2011/'12;6
4028;Totaal mannen en vrouwen;146 Lerarenopleidingen beroepsonderwijs;Herkomst onbekend;2012/'13;4
4029;Totaal mannen en vrouwen;146 Lerarenopleidingen beroepsonderwijs;Herkomst onbekend;2013/'14;6
4030;Totaal mannen en vrouwen;146 Lerarenopleidingen beroepsonderwijs;Herkomst onbekend;2014/'15;0
4031;Totaal mannen en vrouwen;146 Lerarenopleidingen beroepsonderwijs;Herkomst onbekend;2015/'16;0
4032;Totaal mannen en vrouwen;2;0;1995/'96;5855
4033;Totaal mannen en vrouwen;2;0;1996/'97;4974
4034;Totaal mannen en vrouwen;2;0;1997/'98;4670
4035;Totaal mannen en vrouwen;2;0;1998/'99;4546
4036;Totaal mannen en vrouwen;2;0;1999/'00;4528
4037;Totaal mannen en vrouwen;2;0;2000/'01;4230
4038;Totaal mannen en vrouwen;2;0;2001/'02;4491
4039;Totaal mannen en vrouwen;2;0;2002/'03;4580
4040;Totaal mannen en vrouwen;2;0;2003/'04;5253
4041;Totaal mannen en vrouwen;2;0;2004/'05;6523
4042;Totaal mannen en vrouwen;2;0;2005/'06;6939
4043;Totaal mannen en vrouwen;2;0;2006/'07;7424
4044;Totaal mannen en vrouwen;2;0;2007/'08;7265
4045;Totaal mannen en vrouwen;2;0;2008/'09;7305
4046;Totaal mannen en vrouwen;2;0;2009/'10;7659
4047;Totaal mannen en vrouwen;2;0;2010/'11;7955
4048;Totaal mannen en vrouwen;2;0;2011/'12;8794
4049;Totaal mannen en vrouwen;2;0;2012/'13;7924
4050;Totaal mannen en vrouwen;2;0;2013/'14;7955
4051;Totaal mannen en vrouwen;2;0;2014/'15;8445
4052;Totaal mannen en vrouwen;2;0;2015/'16;8535
4053;Totaal mannen en vrouwen;2;Autochtoon;1995/'96;4537
4054;Totaal mannen en vrouwen;2;Autochtoon;1996/'97;3852
4055;Totaal mannen en vrouwen;2;Autochtoon;1997/'98;3448
4056;Totaal mannen en vrouwen;2;Autochtoon;1998/'99;3245
4057;Totaal mannen en vrouwen;2;Autochtoon;1999/'00;3271
4058;Totaal mannen en vrouwen;2;Autochtoon;2000/'01;2958
4059;Totaal mannen en vrouwen;2;Autochtoon;2001/'02;3037
4060;Totaal mannen en vrouwen;2;Autochtoon;2002/'03;3116
4061;Totaal mannen en vrouwen;2;Autochtoon;2003/'04;3739
4062;Totaal mannen en vrouwen;2;Autochtoon;2004/'05;4700
4063;Totaal mannen en vrouwen;2;Autochtoon;2005/'06;4914
4064;Totaal mannen en vrouwen;2;Autochtoon;2006/'07;5300
4065;Totaal mannen en vrouwen;2;Autochtoon;2007/'08;5119
4066;Totaal mannen en vrouwen;2;Autochtoon;2008/'09;5125
4067;Totaal mannen en vrouwen;2;Autochtoon;2009/'10;5329
4068;Totaal mannen en vrouwen;2;Autochtoon;2010/'11;5538
4069;Totaal mannen en vrouwen;2;Autochtoon;2011/'12;6188
4070;Totaal mannen en vrouwen;2;Autochtoon;2012/'13;5528
4071;Totaal mannen en vrouwen;2;Autochtoon;2013/'14;5618
4072;Totaal mannen en vrouwen;2;Autochtoon;2014/'15;5719
4073;Totaal mannen en vrouwen;2;Autochtoon;2015/'16;5847
4074;Totaal mannen en vrouwen;2;Westerse allochtoon;1995/'96;873
4075;Totaal mannen en vrouwen;2;Westerse allochtoon;1996/'97;711
4076;Totaal mannen en vrouwen;2;Westerse allochtoon;1997/'98;723
4077;Totaal mannen en vrouwen;2;Westerse allochtoon;1998/'99;612
4078;Totaal mannen en vrouwen;2;Westerse allochtoon;1999/'00;572
4079;Totaal mannen en vrouwen;2;Westerse allochtoon;2000/'01;575
4080;Totaal mannen en vrouwen;2;Westerse allochtoon;2001/'02;631
4081;Totaal mannen en vrouwen;2;Westerse allochtoon;2002/'03;681
4082;Totaal mannen en vrouwen;2;Westerse allochtoon;2003/'04;862
4083;Totaal mannen en vrouwen;2;Westerse allochtoon;2004/'05;1047
4084;Totaal mannen en vrouwen;2;Westerse allochtoon;2005/'06;1192
4085;Totaal mannen en vrouwen;2;Westerse allochtoon;2006/'07;1240
4086;Totaal mannen en vrouwen;2;Westerse allochtoon;2007/'08;1253
4087;Totaal mannen en vrouwen;2;Westerse allochtoon;2008/'09;1419
4088;Totaal mannen en vrouwen;2;Westerse allochtoon;2009/'10;1537
4089;Totaal mannen en vrouwen;2;Westerse allochtoon;2010/'11;1604
4090;Totaal mannen en vrouwen;2;Westerse allochtoon;2011/'12;1766
4091;Totaal mannen en vrouwen;2;Westerse allochtoon;2012/'13;1707
4092;Totaal mannen en vrouwen;2;Westerse allochtoon;2013/'14;1658
4093;Totaal mannen en vrouwen;2;Westerse allochtoon;2014/'15;1964
4094;Totaal mannen en vrouwen;2;Westerse allochtoon;2015/'16;1981
4095;Totaal mannen en vrouwen;2;Westerse allochtoon, 1e generatie;1995/'96;336
4096;Totaal mannen en vrouwen;2;Westerse allochtoon, 1e generatie;1996/'97;328
4097;Totaal mannen en vrouwen;2;Westerse allochtoon, 1e generatie;1997/'98;352
4098;Totaal mannen en vrouwen;2;Westerse allochtoon, 1e generatie;1998/'99;269
4099;Totaal mannen en vrouwen;2;Westerse allochtoon, 1e generatie;1999/'00;226
4100;Totaal mannen en vrouwen;2;Westerse allochtoon, 1e generatie;2000/'01;219
4101;Totaal mannen en vrouwen;2;Westerse allochtoon, 1e generatie;2001/'02;284
4102;Totaal mannen en vrouwen;2;Westerse allochtoon, 1e generatie;2002/'03;333
4103;Totaal mannen en vrouwen;2;Westerse allochtoon, 1e generatie;2003/'04;486
4104;Totaal mannen en vrouwen;2;Westerse allochtoon, 1e generatie;2004/'05;576
4105;Totaal mannen en vrouwen;2;Westerse allochtoon, 1e generatie;2005/'06;694
4106;Totaal mannen en vrouwen;2;Westerse allochtoon, 1e generatie;2006/'07;723
4107;Totaal mannen en vrouwen;2;Westerse allochtoon, 1e generatie;2007/'08;745
4108;Totaal mannen en vrouwen;2;Westerse allochtoon, 1e generatie;2008/'09;912
4109;Totaal mannen en vrouwen;2;Westerse allochtoon, 1e generatie;2009/'10;1013
4110;Totaal mannen en vrouwen;2;Westerse allochtoon, 1e generatie;2010/'11;1067
4111;Totaal mannen en vrouwen;2;Westerse allochtoon, 1e generatie;2011/'12;1201
4112;Totaal mannen en vrouwen;2;Westerse allochtoon, 1e generatie;2012/'13;1176
4113;Totaal mannen en vrouwen;2;Westerse allochtoon, 1e generatie;2013/'14;1184
4114;Totaal mannen en vrouwen;2;Westerse allochtoon, 1e generatie;2014/'15;1458
4115;Totaal mannen en vrouwen;2;Westerse allochtoon, 1e generatie;2015/'16;1475
4116;Totaal mannen en vrouwen;2;Westerse allochtoon, 2e generatie;1995/'96;537
4117;Totaal mannen en vrouwen;2;Westerse allochtoon, 2e generatie;1996/'97;383
4118;Totaal mannen en vrouwen;2;Westerse allochtoon, 2e generatie;1997/'98;371
4119;Totaal mannen en vrouwen;2;Westerse allochtoon, 2e generatie;1998/'99;343
4120;Totaal mannen en vrouwen;2;Westerse allochtoon, 2e generatie;1999/'00;346
4121;Totaal mannen en vrouwen;2;Westerse allochtoon, 2e generatie;2000/'01;356
4122;Totaal mannen en vrouwen;2;Westerse allochtoon, 2e generatie;2001/'02;347
4123;Totaal mannen en vrouwen;2;Westerse allochtoon, 2e generatie;2002/'03;348
4124;Totaal mannen en vrouwen;2;Westerse allochtoon, 2e generatie;2003/'04;376
4125;Totaal mannen en vrouwen;2;Westerse allochtoon, 2e generatie;2004/'05;471
4126;Totaal mannen en vrouwen;2;Westerse allochtoon, 2e generatie;2005/'06;498
4127;Totaal mannen en vrouwen;2;Westerse allochtoon, 2e generatie;2006/'07;517
4128;Totaal mannen en vrouwen;2;Westerse allochtoon, 2e generatie;2007/'08;508
4129;Totaal mannen en vrouwen;2;Westerse allochtoon, 2e generatie;2008/'09;507
4130;Totaal mannen en vrouwen;2;Westerse allochtoon, 2e generatie;2009/'10;524
4131;Totaal mannen en vrouwen;2;Westerse allochtoon, 2e generatie;2010/'11;537
4132;Totaal mannen en vrouwen;2;Westerse allochtoon, 2e generatie;2011/'12;565
4133;Totaal mannen en vrouwen;2;Westerse allochtoon, 2e generatie;2012/'13;531
4134;Totaal mannen en vrouwen;2;Westerse allochtoon, 2e generatie;2013/'14;474
4135;Totaal mannen en vrouwen;2;Westerse allochtoon, 2e generatie;2014/'15;506
4136;Totaal mannen en vrouwen;2;Westerse allochtoon, 2e generatie;2015/'16;506
4137;Totaal mannen en vrouwen;2;Niet-westerse allochtoon;1995/'96;230
4138;Totaal mannen en vrouwen;2;Niet-westerse allochtoon;1996/'97;196
4139;Totaal mannen en vrouwen;2;Niet-westerse allochtoon;1997/'98;200
4140;Totaal mannen en vrouwen;2;Niet-westerse allochtoon;1998/'99;176
4141;Totaal mannen en vrouwen;2;Niet-westerse allochtoon;1999/'00;165
4142;Totaal mannen en vrouwen;2;Niet-westerse allochtoon;2000/'01;178
4143;Totaal mannen en vrouwen;2;Niet-westerse allochtoon;2001/'02;222
4144;Totaal mannen en vrouwen;2;Niet-westerse allochtoon;2002/'03;231
4145;Totaal mannen en vrouwen;2;Niet-westerse allochtoon;2003/'04;298
4146;Totaal mannen en vrouwen;2;Niet-westerse allochtoon;2004/'05;415
4147;Totaal mannen en vrouwen;2;Niet-westerse allochtoon;2005/'06;488
4148;Totaal mannen en vrouwen;2;Niet-westerse allochtoon;2006/'07;517
4149;Totaal mannen en vrouwen;2;Niet-westerse allochtoon;2007/'08;539
4150;Totaal mannen en vrouwen;2;Niet-westerse allochtoon;2008/'09;577
4151;Totaal mannen en vrouwen;2;Niet-westerse allochtoon;2009/'10;603
4152;Totaal mannen en vrouwen;2;Niet-westerse allochtoon;2010/'11;642
4153;Totaal mannen en vrouwen;2;Niet-westerse allochtoon;2011/'12;722
4154;Totaal mannen en vrouwen;2;Niet-westerse allochtoon;2012/'13;624
4155;Totaal mannen en vrouwen;2;Niet-westerse allochtoon;2013/'14;617
4156;Totaal mannen en vrouwen;2;Niet-westerse allochtoon;2014/'15;758
4157;Totaal mannen en vrouwen;2;Niet-westerse allochtoon;2015/'16;705
4158;Totaal mannen en vrouwen;2;Niet-westerse allochtoon, 1e generatie;1995/'96;139
4159;Totaal mannen en vrouwen;2;Niet-westerse allochtoon, 1e generatie;1996/'97;129
4160;Totaal mannen en vrouwen;2;Niet-westerse allochtoon, 1e generatie;1997/'98;119
4161;Totaal mannen en vrouwen;2;Niet-westerse allochtoon, 1e generatie;1998/'99;116
4162;Totaal mannen en vrouwen;2;Niet-westerse allochtoon, 1e generatie;1999/'00;89
4163;Totaal mannen en vrouwen;2;Niet-westerse allochtoon, 1e generatie;2000/'01;95
4164;Totaal mannen en vrouwen;2;Niet-westerse allochtoon, 1e generatie;2001/'02;132
4165;Totaal mannen en vrouwen;2;Niet-westerse allochtoon, 1e generatie;2002/'03;121
4166;Totaal mannen en vrouwen;2;Niet-westerse allochtoon, 1e generatie;2003/'04;181
4167;Totaal mannen en vrouwen;2;Niet-westerse allochtoon, 1e generatie;2004/'05;227
4168;Totaal mannen en vrouwen;2;Niet-westerse allochtoon, 1e generatie;2005/'06;280
4169;Totaal mannen en vrouwen;2;Niet-westerse allochtoon, 1e generatie;2006/'07;290
4170;Totaal mannen en vrouwen;2;Niet-westerse allochtoon, 1e generatie;2007/'08;280
4171;Totaal mannen en vrouwen;2;Niet-westerse allochtoon, 1e generatie;2008/'09;305
4172;Totaal mannen en vrouwen;2;Niet-westerse allochtoon, 1e generatie;2009/'10;323
4173;Totaal mannen en vrouwen;2;Niet-westerse allochtoon, 1e generatie;2010/'11;331
4174;Totaal mannen en vrouwen;2;Niet-westerse allochtoon, 1e generatie;2011/'12;327
4175;Totaal mannen en vrouwen;2;Niet-westerse allochtoon, 1e generatie;2012/'13;283
4176;Totaal mannen en vrouwen;2;Niet-westerse allochtoon, 1e generatie;2013/'14;315
4177;Totaal mannen en vrouwen;2;Niet-westerse allochtoon, 1e generatie;2014/'15;326
4178;Totaal mannen en vrouwen;2;Niet-westerse allochtoon, 1e generatie;2015/'16;320
4179;Totaal mannen en vrouwen;2;Niet-westerse allochtoon, 2e generatie;1995/'96;91
4180;Totaal mannen en vrouwen;2;Niet-westerse allochtoon, 2e generatie;1996/'97;67
4181;Totaal mannen en vrouwen;2;Niet-westerse allochtoon, 2e generatie;1997/'98;81
4182;Totaal mannen en vrouwen;2;Niet-westerse allochtoon, 2e generatie;1998/'99;60
4183;Totaal mannen en vrouwen;2;Niet-westerse allochtoon, 2e generatie;1999/'00;76
4184;Totaal mannen en vrouwen;2;Niet-westerse allochtoon, 2e generatie;2000/'01;83
4185;Totaal mannen en vrouwen;2;Niet-westerse allochtoon, 2e generatie;2001/'02;90
4186;Totaal mannen en vrouwen;2;Niet-westerse allochtoon, 2e generatie;2002/'03;110
4187;Totaal mannen en vrouwen;2;Niet-westerse allochtoon, 2e generatie;2003/'04;117
4188;Totaal mannen en vrouwen;2;Niet-westerse allochtoon, 2e generatie;2004/'05;188
4189;Totaal mannen en vrouwen;2;Niet-westerse allochtoon, 2e generatie;2005/'06;208
4190;Totaal mannen en vrouwen;2;Niet-westerse allochtoon, 2e generatie;2006/'07;227
4191;Totaal mannen en vrouwen;2;Niet-westerse allochtoon, 2e generatie;2007/'08;259
4192;Totaal mannen en vrouwen;2;Niet-westerse allochtoon, 2e generatie;2008/'09;272
4193;Totaal mannen en vrouwen;2;Niet-westerse allochtoon, 2e generatie;2009/'10;280
4194;Totaal mannen en vrouwen;2;Niet-westerse allochtoon, 2e generatie;2010/'11;311
4195;Totaal mannen en vrouwen;2;Niet-westerse allochtoon, 2e generatie;2011/'12;395
4196;Totaal mannen en vrouwen;2;Niet-westerse allochtoon, 2e generatie;2012/'13;341
4197;Totaal mannen en vrouwen;2;Niet-westerse allochtoon, 2e generatie;2013/'14;302
4198;Totaal mannen en vrouwen;2;Niet-westerse allochtoon, 2e generatie;2014/'15;432
4199;Totaal mannen en vrouwen;2;Niet-westerse allochtoon, 2e generatie;2015/'16;385
4200;Totaal mannen en vrouwen;2;Turkije;1995/'96;17
4201;Totaal mannen en vrouwen;2;Turkije;1996/'97;16
4202;Totaal mannen en vrouwen;2;Turkije;1997/'98;11
4203;Totaal mannen en vrouwen;2;Turkije;1998/'99;18
4204;Totaal mannen en vrouwen;2;Turkije;1999/'00;11
4205;Totaal mannen en vrouwen;2;Turkije;2000/'01;12
4206;Totaal mannen en vrouwen;2;Turkije;2001/'02;17
4207;Totaal mannen en vrouwen;2;Turkije;2002/'03;19
4208;Totaal mannen en vrouwen;2;Turkije;2003/'04;25
4209;Totaal mannen en vrouwen;2;Turkije;2004/'05;32
4210;Totaal mannen en vrouwen;2;Turkije;2005/'06;29
4211;Totaal mannen en vrouwen;2;Turkije;2006/'07;36
4212;Totaal mannen en vrouwen;2;Turkije;2007/'08;33
4213;Totaal mannen en vrouwen;2;Turkije;2008/'09;40
4214;Totaal mannen en vrouwen;2;Turkije;2009/'10;43
4215;Totaal mannen en vrouwen;2;Turkije;2010/'11;54
4216;Totaal mannen en vrouwen;2;Turkije;2011/'12;63
4217;Totaal mannen en vrouwen;2;Turkije;2012/'13;44
4218;Totaal mannen en vrouwen;2;Turkije;2013/'14;32
4219;Totaal mannen en vrouwen;2;Turkije;2014/'15;66
4220;Totaal mannen en vrouwen;2;Turkije;2015/'16;56
4221;Totaal mannen en vrouwen;2;Turkije, 1e generatie;1995/'96;14
4222;Totaal mannen en vrouwen;2;Turkije, 1e generatie;1996/'97;11
4223;Totaal mannen en vrouwen;2;Turkije, 1e generatie;1997/'98;6
4224;Totaal mannen en vrouwen;2;Turkije, 1e generatie;1998/'99;8
4225;Totaal mannen en vrouwen;2;Turkije, 1e generatie;1999/'00;3
4226;Totaal mannen en vrouwen;2;Turkije, 1e generatie;2000/'01;3
4227;Totaal mannen en vrouwen;2;Turkije, 1e generatie;2001/'02;11
4228;Totaal mannen en vrouwen;2;Turkije, 1e generatie;2002/'03;12
4229;Totaal mannen en vrouwen;2;Turkije, 1e generatie;2003/'04;12
4230;Totaal mannen en vrouwen;2;Turkije, 1e generatie;2004/'05;15
4231;Totaal mannen en vrouwen;2;Turkije, 1e generatie;2005/'06;11
4232;Totaal mannen en vrouwen;2;Turkije, 1e generatie;2006/'07;18
4233;Totaal mannen en vrouwen;2;Turkije, 1e generatie;2007/'08;17
4234;Totaal mannen en vrouwen;2;Turkije, 1e generatie;2008/'09;18
4235;Totaal mannen en vrouwen;2;Turkije, 1e generatie;2009/'10;19
4236;Totaal mannen en vrouwen;2;Turkije, 1e generatie;2010/'11;27
4237;Totaal mannen en vrouwen;2;Turkije, 1e generatie;2011/'12;25
4238;Totaal mannen en vrouwen;2;Turkije, 1e generatie;2012/'13;17
4239;Totaal mannen en vrouwen;2;Turkije, 1e generatie;2013/'14;10
4240;Totaal mannen en vrouwen;2;Turkije, 1e generatie;2014/'15;18
4241;Totaal mannen en vrouwen;2;Turkije, 1e generatie;2015/'16;10
4242;Totaal mannen en vrouwen;2;Turkije, 2e generatie;1995/'96;3
4243;Totaal mannen en vrouwen;2;Turkije, 2e generatie;1996/'97;5
4244;Totaal mannen en vrouwen;2;Turkije, 2e generatie;1997/'98;5
4245;Totaal mannen en vrouwen;2;Turkije, 2e generatie;1998/'99;10
4246;Totaal mannen en vrouwen;2;Turkije, 2e generatie;1999/'00;8
4247;Totaal mannen en vrouwen;2;Turkije, 2e generatie;2000/'01;9
4248;Totaal mannen en vrouwen;2;Turkije, 2e generatie;2001/'02;6
4249;Totaal mannen en vrouwen;2;Turkije, 2e generatie;2002/'03;7
4250;Totaal mannen en vrouwen;2;Turkije, 2e generatie;2003/'04;13
4251;Totaal mannen en vrouwen;2;Turkije, 2e generatie;2004/'05;17
4252;Totaal mannen en vrouwen;2;Turkije, 2e generatie;2005/'06;18
4253;Totaal mannen en vrouwen;2;Turkije, 2e generatie;2006/'07;18
4254;Totaal mannen en vrouwen;2;Turkije, 2e generatie;2007/'08;16
4255;Totaal mannen en vrouwen;2;Turkije, 2e generatie;2008/'09;22
4256;Totaal mannen en vrouwen;2;Turkije, 2e generatie;2009/'10;24
4257;Totaal mannen en vrouwen;2;Turkije, 2e generatie;2010/'11;27
4258;Totaal mannen en vrouwen;2;Turkije, 2e generatie;2011/'12;38
4259;Totaal mannen en vrouwen;2;Turkije, 2e generatie;2012/'13;27
4260;Totaal mannen en vrouwen;2;Turkije, 2e generatie;2013/'14;22
4261;Totaal mannen en vrouwen;2;Turkije, 2e generatie;2014/'15;48
4262;Totaal mannen en vrouwen;2;Turkije, 2e generatie;2015/'16;46
4263;Totaal mannen en vrouwen;2;Marokko;1995/'96;8
4264;Totaal mannen en vrouwen;2;Marokko;1996/'97;10
4265;Totaal mannen en vrouwen;2;Marokko;1997/'98;15
4266;Totaal mannen en vrouwen;2;Marokko;1998/'99;10
4267;Totaal mannen en vrouwen;2;Marokko;1999/'00;13
4268;Totaal mannen en vrouwen;2;Marokko;2000/'01;11
4269;Totaal mannen en vrouwen;2;Marokko;2001/'02;14
4270;Totaal mannen en vrouwen;2;Marokko;2002/'03;7
4271;Totaal mannen en vrouwen;2;Marokko;2003/'04;18
4272;Totaal mannen en vrouwen;2;Marokko;2004/'05;17
4273;Totaal mannen en vrouwen;2;Marokko;2005/'06;32
4274;Totaal mannen en vrouwen;2;Marokko;2006/'07;33
4275;Totaal mannen en vrouwen;2;Marokko;2007/'08;31
4276;Totaal mannen en vrouwen;2;Marokko;2008/'09;33
4277;Totaal mannen en vrouwen;2;Marokko;2009/'10;37
4278;Totaal mannen en vrouwen;2;Marokko;2010/'11;33
4279;Totaal mannen en vrouwen;2;Marokko;2011/'12;49
4280;Totaal mannen en vrouwen;2;Marokko;2012/'13;30
4281;Totaal mannen en vrouwen;2;Marokko;2013/'14;27
4282;Totaal mannen en vrouwen;2;Marokko;2014/'15;59
4283;Totaal mannen en vrouwen;2;Marokko;2015/'16;40
4284;Totaal mannen en vrouwen;2;Marokko, 1e generatie;1995/'96;8
4285;Totaal mannen en vrouwen;2;Marokko, 1e generatie;1996/'97;9
4286;Totaal mannen en vrouwen;2;Marokko, 1e generatie;1997/'98;6
4287;Totaal mannen en vrouwen;2;Marokko, 1e generatie;1998/'99;9
4288;Totaal mannen en vrouwen;2;Marokko, 1e generatie;1999/'00;7
4289;Totaal mannen en vrouwen;2;Marokko, 1e generatie;2000/'01;2
4290;Totaal mannen en vrouwen;2;Marokko, 1e generatie;2001/'02;4
4291;Totaal mannen en vrouwen;2;Marokko, 1e generatie;2002/'03;5
4292;Totaal mannen en vrouwen;2;Marokko, 1e generatie;2003/'04;10
4293;Totaal mannen en vrouwen;2;Marokko, 1e generatie;2004/'05;5
4294;Totaal mannen en vrouwen;2;Marokko, 1e generatie;2005/'06;12
4295;Totaal mannen en vrouwen;2;Marokko, 1e generatie;2006/'07;13
4296;Totaal mannen en vrouwen;2;Marokko, 1e generatie;2007/'08;3
4297;Totaal mannen en vrouwen;2;Marokko, 1e generatie;2008/'09;12
4298;Totaal mannen en vrouwen;2;Marokko, 1e generatie;2009/'10;9
4299;Totaal mannen en vrouwen;2;Marokko, 1e generatie;2010/'11;5
4300;Totaal mannen en vrouwen;2;Marokko, 1e generatie;2011/'12;12
4301;Totaal mannen en vrouwen;2;Marokko, 1e generatie;2012/'13;3
4302;Totaal mannen en vrouwen;2;Marokko, 1e generatie;2013/'14;3
4303;Totaal mannen en vrouwen;2;Marokko, 1e generatie;2014/'15;5
4304;Totaal mannen en vrouwen;2;Marokko, 1e generatie;2015/'16;6
4305;Totaal mannen en vrouwen;2;Marokko, 2e generatie;1995/'96;0
4306;Totaal mannen en vrouwen;2;Marokko, 2e generatie;1996/'97;1
4307;Totaal mannen en vrouwen;2;Marokko, 2e generatie;1997/'98;9
4308;Totaal mannen en vrouwen;2;Marokko, 2e generatie;1998/'99;1
4309;Totaal mannen en vrouwen;2;Marokko, 2e generatie;1999/'00;6
4310;Totaal mannen en vrouwen;2;Marokko, 2e generatie;2000/'01;9
4311;Totaal mannen en vrouwen;2;Marokko, 2e generatie;2001/'02;10
4312;Totaal mannen en vrouwen;2;Marokko, 2e generatie;2002/'03;2
4313;Totaal mannen en vrouwen;2;Marokko, 2e generatie;2003/'04;8
4314;Totaal mannen en vrouwen;2;Marokko, 2e generatie;2004/'05;12
4315;Totaal mannen en vrouwen;2;Marokko, 2e generatie;2005/'06;20
4316;Totaal mannen en vrouwen;2;Marokko, 2e generatie;2006/'07;20
4317;Totaal mannen en vrouwen;2;Marokko, 2e generatie;2007/'08;28
4318;Totaal mannen en vrouwen;2;Marokko, 2e generatie;2008/'09;21
4319;Totaal mannen en vrouwen;2;Marokko, 2e generatie;2009/'10;28
4320;Totaal mannen en vrouwen;2;Marokko, 2e generatie;2010/'11;28
4321;Totaal mannen en vrouwen;2;Marokko, 2e generatie;2011/'12;37
4322;Totaal mannen en vrouwen;2;Marokko, 2e generatie;2012/'13;27
4323;Totaal mannen en vrouwen;2;Marokko, 2e generatie;2013/'14;24
4324;Totaal mannen en vrouwen;2;Marokko, 2e generatie;2014/'15;54
4325;Totaal mannen en vrouwen;2;Marokko, 2e generatie;2015/'16;34
