ID;SociaaleconomischeCategorie;BeroepenEnSpecialismen;Sector;RegioS;Perioden;MedischGeschoolden_1
6083;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Achterhoek (RA);2013;670
6084;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Achterhoek (RA);2014;295
6085;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Achterhoek (RA);2015;325
6086;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Achterhoek (RA);2016;320
6087;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Achterhoek (RA);2017;340
6088;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Achterhoek (RA);2018;365
6089;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Achterhoek (RA);2019;335
6090;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Achterhoek (RA);2020;350
6091;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Achterhoek (RA);2021;385
6092;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Achterhoek (RA);2022;445
6093;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Achterhoek (RA);2023;400
6094;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Zuid-West Gelderland (RA);2013;1795
6095;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Zuid-West Gelderland (RA);2014;995
6096;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Zuid-West Gelderland (RA);2015;1035
6097;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Zuid-West Gelderland (RA);2016;1095
6098;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Zuid-West Gelderland (RA);2017;1135
6099;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Zuid-West Gelderland (RA);2018;1140
6100;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Zuid-West Gelderland (RA);2019;1095
6101;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Zuid-West Gelderland (RA);2020;1165
6102;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Zuid-West Gelderland (RA);2021;1270
6103;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Zuid-West Gelderland (RA);2022;1390
6104;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Zuid-West Gelderland (RA);2023;1295
6105;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Midden-Gelderland (RA);2013;1720
6106;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Midden-Gelderland (RA);2014;965
6107;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Midden-Gelderland (RA);2015;1035
6108;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Midden-Gelderland (RA);2016;1085
6109;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Midden-Gelderland (RA);2017;1120
6110;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Midden-Gelderland (RA);2018;1145
6111;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Midden-Gelderland (RA);2019;1100
6112;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Midden-Gelderland (RA);2020;1175
6113;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Midden-Gelderland (RA);2021;1300
6114;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Midden-Gelderland (RA);2022;1395
6115;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Midden-Gelderland (RA);2023;1225
6116;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Flevoland (RA);2013;885
6117;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Flevoland (RA);2014;445
6118;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Flevoland (RA);2015;495
6119;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Flevoland (RA);2016;520
6120;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Flevoland (RA);2017;540
6121;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Flevoland (RA);2018;570
6122;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Flevoland (RA);2019;520
6123;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Flevoland (RA);2020;565
6124;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Flevoland (RA);2021;650
6125;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Flevoland (RA);2022;685
6126;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Flevoland (RA);2023;630
6127;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Gooi- en Vechtstreek (RA);2013;770
6128;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Gooi- en Vechtstreek (RA);2014;440
6129;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Gooi- en Vechtstreek (RA);2015;465
6130;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Gooi- en Vechtstreek (RA);2016;480
6131;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Gooi- en Vechtstreek (RA);2017;470
6132;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Gooi- en Vechtstreek (RA);2018;500
6133;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Gooi- en Vechtstreek (RA);2019;480
6134;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Gooi- en Vechtstreek (RA);2020;525
6135;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Gooi- en Vechtstreek (RA);2021;525
6136;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Gooi- en Vechtstreek (RA);2022;525
6137;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Gooi- en Vechtstreek (RA);2023;485
6138;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Utrecht en omgeving (RA);2013;3915
6139;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Utrecht en omgeving (RA);2014;2515
6140;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Utrecht en omgeving (RA);2015;2580
6141;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Utrecht en omgeving (RA);2016;2695
6142;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Utrecht en omgeving (RA);2017;2795
6143;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Utrecht en omgeving (RA);2018;2860
6144;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Utrecht en omgeving (RA);2019;2770
6145;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Utrecht en omgeving (RA);2020;2930
6146;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Utrecht en omgeving (RA);2021;3030
6147;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Utrecht en omgeving (RA);2022;3270
6148;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Utrecht en omgeving (RA);2023;2995
6149;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Amersfoort en omgeving (RA);2013;1070
6150;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Amersfoort en omgeving (RA);2014;595
6151;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Amersfoort en omgeving (RA);2015;630
6152;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Amersfoort en omgeving (RA);2016;650
6153;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Amersfoort en omgeving (RA);2017;655
6154;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Amersfoort en omgeving (RA);2018;690
6155;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Amersfoort en omgeving (RA);2019;610
6156;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Amersfoort en omgeving (RA);2020;650
6157;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Amersfoort en omgeving (RA);2021;710
6158;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Amersfoort en omgeving (RA);2022;770
6159;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Amersfoort en omgeving (RA);2023;705
6160;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Noord-Holland Noord (RA);2013;1675
6161;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Noord-Holland Noord (RA);2014;830
6162;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Noord-Holland Noord (RA);2015;855
6163;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Noord-Holland Noord (RA);2016;845
6164;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Noord-Holland Noord (RA);2017;900
6165;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Noord-Holland Noord (RA);2018;920
6166;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Noord-Holland Noord (RA);2019;825
6167;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Noord-Holland Noord (RA);2020;880
6168;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Noord-Holland Noord (RA);2021;945
6169;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Noord-Holland Noord (RA);2022;1040
6170;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Noord-Holland Noord (RA);2023;980
6171;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Zaanstreek en Waterland (RA);2013;630
6172;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Zaanstreek en Waterland (RA);2014;365
6173;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Zaanstreek en Waterland (RA);2015;400
6174;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Zaanstreek en Waterland (RA);2016;425
6175;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Zaanstreek en Waterland (RA);2017;425
6176;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Zaanstreek en Waterland (RA);2018;435
6177;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Zaanstreek en Waterland (RA);2019;405
6178;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Zaanstreek en Waterland (RA);2020;440
6179;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Zaanstreek en Waterland (RA);2021;470
6180;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Zaanstreek en Waterland (RA);2022;500
6181;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Zaanstreek en Waterland (RA);2023;495
6182;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Amsterdam (RA);2013;2310
6183;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Amsterdam (RA);2014;1670
6184;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Amsterdam (RA);2015;1995
6185;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Amsterdam (RA);2016;2075
6186;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Amsterdam (RA);2017;2030
6187;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Amsterdam (RA);2018;2035
6188;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Amsterdam (RA);2019;2000
6189;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Amsterdam (RA);2020;2080
6190;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Amsterdam (RA);2021;2075
6191;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Amsterdam (RA);2022;2210
6192;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Amsterdam (RA);2023;1960
6193;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Amstelland, Kennemerland en Meerl. (RA);2013;2200
6194;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Amstelland, Kennemerland en Meerl. (RA);2014;1250
6195;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Amstelland, Kennemerland en Meerl. (RA);2015;1400
6196;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Amstelland, Kennemerland en Meerl. (RA);2016;1420
6197;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Amstelland, Kennemerland en Meerl. (RA);2017;1440
6198;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Amstelland, Kennemerland en Meerl. (RA);2018;1410
6199;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Amstelland, Kennemerland en Meerl. (RA);2019;1315
6200;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Amstelland, Kennemerland en Meerl. (RA);2020;1425
6201;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Amstelland, Kennemerland en Meerl. (RA);2021;1510
6202;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Amstelland, Kennemerland en Meerl. (RA);2022;1595
6203;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Amstelland, Kennemerland en Meerl. (RA);2023;1470
6204;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Rijnstreek (RA);2013;2200
6205;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Rijnstreek (RA);2014;1270
6206;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Rijnstreek (RA);2015;1310
6207;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Rijnstreek (RA);2016;1340
6208;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Rijnstreek (RA);2017;1365
6209;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Rijnstreek (RA);2018;1375
6210;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Rijnstreek (RA);2019;1265
6211;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Rijnstreek (RA);2020;1355
6212;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Rijnstreek (RA);2021;1480
6213;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Rijnstreek (RA);2022;1655
6214;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Rijnstreek (RA);2023;1550
6215;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Rijnmond (RA);2013;2420
6216;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Rijnmond (RA);2014;1415
6217;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Rijnmond (RA);2015;1510
6218;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Rijnmond (RA);2016;1605
6219;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Rijnmond (RA);2017;1760
6220;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Rijnmond (RA);2018;1870
6221;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Rijnmond (RA);2019;1820
6222;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Rijnmond (RA);2020;1930
6223;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Rijnmond (RA);2021;1850
6224;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Rijnmond (RA);2022;1975
6225;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Rijnmond (RA);2023;1850
6226;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Haaglanden en Nieuwe Waterweg Noord (RA);2013;2505
6227;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Haaglanden en Nieuwe Waterweg Noord (RA);2014;1510
6228;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Haaglanden en Nieuwe Waterweg Noord (RA);2015;1500
6229;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Haaglanden en Nieuwe Waterweg Noord (RA);2016;1595
6230;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Haaglanden en Nieuwe Waterweg Noord (RA);2017;1775
6231;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Haaglanden en Nieuwe Waterweg Noord (RA);2018;1860
6232;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Haaglanden en Nieuwe Waterweg Noord (RA);2019;1685
6233;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Haaglanden en Nieuwe Waterweg Noord (RA);2020;1760
6234;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Haaglanden en Nieuwe Waterweg Noord (RA);2021;1845
6235;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Haaglanden en Nieuwe Waterweg Noord (RA);2022;1965
6236;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Haaglanden en Nieuwe Waterweg Noord (RA);2023;1805
6237;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Zuid-Holland Zuid (RA);2013;850
6238;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Zuid-Holland Zuid (RA);2014;400
