ID;LeeftijdMoederBijGeboorteKind;AantalKinderenInHetHuishouden;SamenstellingHuishouden;MigratieachtergrondKind;Perioden;LevendGeborenKinderen_1
6254;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Voormalige Nederlandse Antillen, Aruba;2012;0
6255;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Voormalige Nederlandse Antillen, Aruba;2013;0
6256;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Voormalige Nederlandse Antillen, Aruba;2014;0
6257;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Voormalige Nederlandse Antillen, Aruba;2015;0
6258;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Voormalige Nederlandse Antillen, Aruba;2016;0
6259;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Voormalige Nederlandse Antillen, Aruba;2017;0
6260;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Voormalige Nederlandse Antillen, Aruba;2018;0
6261;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Voormalige Nederlandse Antillen, Aruba;2019;0
6262;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Voormalige Nederlandse Antillen, Aruba;2020;0
6263;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Voormalige Nederlandse Antillen, Aruba;2021;0
6264;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Polen;2010;0
6265;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Polen;2011;0
6266;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Polen;2012;0
6267;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Polen;2013;0
6268;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Polen;2014;0
6269;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Polen;2015;0
6270;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Polen;2016;0
6271;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Polen;2017;0
6272;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Polen;2018;0
6273;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Polen;2019;0
6274;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Polen;2020;0
6275;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Polen;2021;0
6276;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Suriname;2010;0
6277;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Suriname;2011;0
6278;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Suriname;2012;0
6279;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Suriname;2013;0
6280;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Suriname;2014;0
6281;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Suriname;2015;0
6282;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Suriname;2016;0
6283;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Suriname;2017;0
6284;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Suriname;2018;0
6285;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Suriname;2019;0
6286;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Suriname;2020;0
6287;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Suriname;2021;0
6288;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Turkije;2010;0
6289;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Turkije;2011;0
6290;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Turkije;2012;0
6291;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Turkije;2013;0
6292;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Turkije;2014;0
6293;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Turkije;2015;0
6294;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Turkije;2016;0
6295;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Turkije;2017;0
6296;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Turkije;2018;0
6297;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Turkije;2019;0
6298;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Turkije;2020;0
6299;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Turkije;2021;0
6300;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Totaal;2010;4279
6301;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Totaal;2011;4166
6302;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Totaal;2012;4046
6303;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Totaal;2013;4068
6304;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Totaal;2014;4189
6305;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Totaal;2015;3804
6306;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Totaal;2016;4303
6307;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Totaal;2017;3913
6308;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Totaal;2018;3950
6309;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Totaal;2019;4246
6310;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Totaal;2020;4111
6311;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Totaal;2021;3822
6312;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Totaal met Nederlandse achtergrond;2010;2523
6313;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Totaal met Nederlandse achtergrond;2011;2594
6314;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Totaal met Nederlandse achtergrond;2012;2614
6315;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Totaal met Nederlandse achtergrond;2013;2536
6316;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Totaal met Nederlandse achtergrond;2014;2512
6317;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Totaal met Nederlandse achtergrond;2015;2278
6318;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Totaal met Nederlandse achtergrond;2016;2402
6319;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Totaal met Nederlandse achtergrond;2017;2252
6320;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Totaal met Nederlandse achtergrond;2018;2257
6321;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Totaal met Nederlandse achtergrond;2019;2299
6322;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Totaal met Nederlandse achtergrond;2020;2245
6323;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Totaal met Nederlandse achtergrond;2021;2119
6324;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Totaal met migratieachtergrond;2010;1756
6325;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Totaal met migratieachtergrond;2011;1572
6326;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Totaal met migratieachtergrond;2012;1432
6327;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Totaal met migratieachtergrond;2013;1532
6328;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Totaal met migratieachtergrond;2014;1677
6329;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Totaal met migratieachtergrond;2015;1526
6330;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Totaal met migratieachtergrond;2016;1901
6331;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Totaal met migratieachtergrond;2017;1661
6332;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Totaal met migratieachtergrond;2018;1693
6333;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Totaal met migratieachtergrond;2019;1947
6334;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Totaal met migratieachtergrond;2020;1866
6335;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Totaal met migratieachtergrond;2021;1703
6336;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Westerse migratieachtergrond;2010;438
6337;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Westerse migratieachtergrond;2011;389
6338;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Westerse migratieachtergrond;2012;373
6339;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Westerse migratieachtergrond;2013;407
6340;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Westerse migratieachtergrond;2014;459
6341;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Westerse migratieachtergrond;2015;358
6342;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Westerse migratieachtergrond;2016;381
6343;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Westerse migratieachtergrond;2017;374
6344;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Westerse migratieachtergrond;2018;354
6345;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Westerse migratieachtergrond;2019;420
6346;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Westerse migratieachtergrond;2020;358
6347;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Westerse migratieachtergrond;2021;343
6348;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Niet-westerse migratieachtergrond;2010;1318
6349;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Niet-westerse migratieachtergrond;2011;1183
6350;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Niet-westerse migratieachtergrond;2012;1059
6351;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Niet-westerse migratieachtergrond;2013;1125
6352;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Niet-westerse migratieachtergrond;2014;1218
6353;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Niet-westerse migratieachtergrond;2015;1168
6354;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Niet-westerse migratieachtergrond;2016;1520
6355;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Niet-westerse migratieachtergrond;2017;1287
6356;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Niet-westerse migratieachtergrond;2018;1339
6357;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Niet-westerse migratieachtergrond;2019;1527
6358;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Niet-westerse migratieachtergrond;2020;1508
6359;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Niet-westerse migratieachtergrond;2021;1360
6360;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Overige niet-westerse migratieachterg...;2010;778
6361;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Overige niet-westerse migratieachterg...;2011;607
6362;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Overige niet-westerse migratieachterg...;2012;562
6363;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Overige niet-westerse migratieachterg...;2013;678
6364;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Overige niet-westerse migratieachterg...;2014;717
6365;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Overige niet-westerse migratieachterg...;2015;746
6366;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Overige niet-westerse migratieachterg...;2016;1062
6367;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Overige niet-westerse migratieachterg...;2017;802
6368;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Overige niet-westerse migratieachterg...;2018;854
6369;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Overige niet-westerse migratieachterg...;2019;969
6370;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Overige niet-westerse migratieachterg...;2020;988
6371;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Overige niet-westerse migratieachterg...;2021;936
6372;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Overige westerse migratieachtergrond;2010;296
6373;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Overige westerse migratieachtergrond;2011;235
6374;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Overige westerse migratieachtergrond;2012;214
6375;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Overige westerse migratieachtergrond;2013;262
6376;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Overige westerse migratieachtergrond;2014;270
6377;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Overige westerse migratieachtergrond;2015;226
6378;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Overige westerse migratieachtergrond;2016;226
6379;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Overige westerse migratieachtergrond;2017;230
6380;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Overige westerse migratieachtergrond;2018;221
6381;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Overige westerse migratieachtergrond;2019;242
6382;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Overige westerse migratieachtergrond;2020;221
6383;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Overige westerse migratieachtergrond;2021;205
6384;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Afrika;2010;501
6385;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Afrika;2011;370
6386;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Afrika;2012;371
6387;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Afrika;2013;415
6388;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Afrika;2014;441
6389;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Afrika;2015;424
6390;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Afrika;2016;499
6391;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Afrika;2017;414
6392;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Afrika;2018;482
6393;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Afrika;2019;568
6394;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Afrika;2020;545
6395;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Afrika;2021;537
6396;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Amerika;2010;437
6397;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Amerika;2011;505
6398;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Amerika;2012;410
6399;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Amerika;2013;374
6400;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Amerika;2014;380
6401;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Amerika;2015;305
6402;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Amerika;2016;346
6403;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Amerika;2017;379
6404;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Amerika;2018;363
6405;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Amerika;2019;393
6406;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Amerika;2020;404
6407;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Amerika;2021;343
6408;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Azië;2010;294
6409;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Azië;2011;239
6410;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Azië;2012;214
6411;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Azië;2013;280
6412;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Azië;2014;322
6413;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Azië;2015;372
6414;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Azië;2016;602
6415;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Azië;2017;416
6416;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Azië;2018;412
6417;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Azië;2019;476
6418;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Azië;2020;464
6419;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Azië;2021;421
6420;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Europa (excl. Nederlandse achtergrond);2010;519
6421;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Europa (excl. Nederlandse achtergrond);2011;450
6422;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Europa (excl. Nederlandse achtergrond);2012;433
6423;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Europa (excl. Nederlandse achtergrond);2013;459
6424;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Europa (excl. Nederlandse achtergrond);2014;531
6425;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Europa (excl. Nederlandse achtergrond);2015;418
6426;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Europa (excl. Nederlandse achtergrond);2016;450
6427;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Europa (excl. Nederlandse achtergrond);2017;448
6428;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Europa (excl. Nederlandse achtergrond);2018;432
6429;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Europa (excl. Nederlandse achtergrond);2019;502
6430;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Europa (excl. Nederlandse achtergrond);2020;449
6431;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Europa (excl. Nederlandse achtergrond);2021;397
6432;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Oceanië;2010;5
6433;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Oceanië;2011;8
6434;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Oceanië;2012;4
6435;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Oceanië;2013;4
6436;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Oceanië;2014;3
6437;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Oceanië;2015;7
6438;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Oceanië;2016;4
6439;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Oceanië;2017;4
6440;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Oceanië;2018;4
6441;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Oceanië;2019;8
6442;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Oceanië;2020;4
6443;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Oceanië;2021;5
6444;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Europese Unie (excl. Nederlandse acht...;2010;224
6445;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Europese Unie (excl. Nederlandse acht...;2011;238
6446;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Europese Unie (excl. Nederlandse acht...;2012;248
6447;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Europese Unie (excl. Nederlandse acht...;2013;249
6448;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Europese Unie (excl. Nederlandse acht...;2014;293
6449;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Europese Unie (excl. Nederlandse acht...;2015;203
6450;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Europese Unie (excl. Nederlandse acht...;2016;242
6451;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Europese Unie (excl. Nederlandse acht...;2017;245
6452;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Europese Unie (excl. Nederlandse acht...;2018;232
6453;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Europese Unie (excl. Nederlandse acht...;2019;272
6454;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Europese Unie (excl. Nederlandse acht...;2020;239
6455;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Europese Unie (excl. Nederlandse acht...;2021;222
6456;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;België;2010;13
6457;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;België;2011;25
6458;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;België;2012;21
6459;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;België;2013;23
6460;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;België;2014;27
6461;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;België;2015;22
6462;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;België;2016;34
6463;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;België;2017;37
6464;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;België;2018;18
6465;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;België;2019;30
6466;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;België;2020;19
6467;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;België;2021;22
6468;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Duitsland;2010;52
6469;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Duitsland;2011;35
6470;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Duitsland;2012;34
6471;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Duitsland;2013;32
6472;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Duitsland;2014;47
6473;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Duitsland;2015;27
6474;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Duitsland;2016;25
6475;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Duitsland;2017;24
6476;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Duitsland;2018;31
6477;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Duitsland;2019;43
6478;Totaal leeftijd;Overig, onbekend;Totaal huishoudens;Duitsland;2020;31
