ID;Studierichting;LeeftijdEnHerkomst;Geslacht;Perioden;TotaalVoltijdIngeschrevenen_1;IngeschrevenenZonderBijbaan_2;IngeschrevenenMetBijbaanTotaal_3;TotaalWerknemers_4;k_0105ABLandbouwEnVisserij_5;k_1045CFNijverheid_6;k_5052GHandel_7;k_55HHoreca_8;k_6064IVervoerEnCommunicatie_9;k_6567JFinancieleInstellingen_10;k_7074K1ZakDienstExclUitzendbranch_11;k_745K2Uitzendbranche_12;k_75LOpenbaarBestuur_13;k_80KOnderwijs_14;k_85NGezondheidsEnWelzijnszorg_15;k_90OCultuurEnOvDienstenIncl99_16;k_95PParticuliereHuishoudens_17;BedrijfstakSBIOnbekend_18;TotaalZelfstandigen_19;k_0105ABLandbouwEnVisserij_20;k_1045CFNijverheid_21;k_5052GHandel_22;k_55HHoreca_23;k_6064IVervoerEnCommunicatie_24;k_6567JFinancieleInstellingen_25;k_7074K1ZakDienstExclUitzendbranch_26;k_745K2Uitzendbranche_27;k_75LOpenbaarBestuur_28;k_80KOnderwijs_29;k_85NGezondheidsEnWelzijnszorg_30;k_90OCultuurEnOvDienstenIncl99_31;k_95PParticuliereHuishoudens_32;BedrijfstakSBIOnbekend_33
1231;Pedagogisch onderwijs;24 jaar;Vrouwen;1999/'00;1050.0;470.0;570.0;570.0;0.0;10.0;120.0;70.0;20.0;10.0;50.0;90.0;10.0;100.0;50.0;40.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1232;Pedagogisch onderwijs;24 jaar;Vrouwen;2000/'01;970.0;440.0;520.0;520.0;0.0;10.0;120.0;60.0;20.0;10.0;60.0;60.0;0.0;80.0;50.0;30.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1233;Pedagogisch onderwijs;25 jaar;Totaal geslacht;1998/'99;1210.0;630.0;580.0;570.0;0.0;30.0;120.0;70.0;30.0;0.0;60.0;100.0;10.0;80.0;40.0;40.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1234;Pedagogisch onderwijs;25 jaar;Totaal geslacht;1999/'00;1120.0;490.0;630.0;630.0;10.0;20.0;120.0;70.0;40.0;10.0;70.0;120.0;10.0;100.0;30.0;40.0;0.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1235;Pedagogisch onderwijs;25 jaar;Totaal geslacht;2000/'01;1080.0;470.0;610.0;600.0;0.0;10.0;120.0;50.0;30.0;10.0;70.0;100.0;10.0;120.0;40.0;50.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1236;Pedagogisch onderwijs;25 jaar;Mannen;1998/'99;580.0;280.0;300.0;300.0;0.0;20.0;60.0;30.0;20.0;0.0;30.0;60.0;0.0;50.0;10.0;20.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1237;Pedagogisch onderwijs;25 jaar;Mannen;1999/'00;530.0;210.0;320.0;310.0;10.0;10.0;60.0;30.0;30.0;0.0;30.0;60.0;0.0;40.0;10.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1238;Pedagogisch onderwijs;25 jaar;Mannen;2000/'01;500.0;200.0;300.0;290.0;0.0;0.0;60.0;30.0;20.0;0.0;40.0;50.0;0.0;50.0;10.0;20.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1239;Pedagogisch onderwijs;25 jaar;Vrouwen;1998/'99;630.0;350.0;280.0;280.0;0.0;10.0;60.0;40.0;10.0;0.0;30.0;50.0;0.0;30.0;30.0;10.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1240;Pedagogisch onderwijs;25 jaar;Vrouwen;1999/'00;600.0;280.0;320.0;320.0;0.0;0.0;60.0;40.0;10.0;0.0;40.0;60.0;0.0;60.0;20.0;10.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1241;Pedagogisch onderwijs;25 jaar;Vrouwen;2000/'01;580.0;270.0;310.0;310.0;0.0;10.0;60.0;30.0;10.0;10.0;30.0;50.0;10.0;70.0;30.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1242;Pedagogisch onderwijs;26 jaar;Totaal geslacht;1998/'99;770.0;400.0;370.0;360.0;0.0;10.0;50.0;30.0;20.0;0.0;40.0;70.0;0.0;80.0;30.0;20.0;0.0;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1243;Pedagogisch onderwijs;26 jaar;Totaal geslacht;1999/'00;690.0;310.0;380.0;380.0;0.0;10.0;60.0;20.0;20.0;0.0;40.0;80.0;0.0;90.0;30.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1244;Pedagogisch onderwijs;26 jaar;Totaal geslacht;2000/'01;700.0;300.0;400.0;390.0;0.0;10.0;60.0;40.0;20.0;10.0;50.0;60.0;10.0;70.0;30.0;40.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1245;Pedagogisch onderwijs;26 jaar;Mannen;1998/'99;370.0;180.0;190.0;180.0;0.0;0.0;30.0;20.0;10.0;0.0;20.0;30.0;0.0;40.0;10.0;10.0;0.0;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1246;Pedagogisch onderwijs;26 jaar;Mannen;1999/'00;330.0;120.0;200.0;200.0;0.0;0.0;40.0;10.0;20.0;0.0;20.0;40.0;0.0;50.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1247;Pedagogisch onderwijs;26 jaar;Mannen;2000/'01;350.0;140.0;200.0;200.0;0.0;10.0;40.0;20.0;10.0;0.0;30.0;30.0;0.0;30.0;10.0;20.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1248;Pedagogisch onderwijs;26 jaar;Vrouwen;1998/'99;390.0;210.0;180.0;180.0;0.0;10.0;20.0;20.0;0.0;0.0;20.0;40.0;0.0;40.0;20.0;10.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1249;Pedagogisch onderwijs;26 jaar;Vrouwen;1999/'00;360.0;180.0;180.0;180.0;0.0;10.0;30.0;10.0;10.0;0.0;20.0;40.0;0.0;40.0;20.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1250;Pedagogisch onderwijs;26 jaar;Vrouwen;2000/'01;350.0;160.0;190.0;190.0;0.0;0.0;30.0;20.0;10.0;0.0;30.0;30.0;10.0;40.0;20.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1251;Pedagogisch onderwijs;27 jaar en ouder;Totaal geslacht;1998/'99;1430.0;680.0;750.0;720.0;0.0;20.0;70.0;40.0;40.0;10.0;80.0;100.0;30.0;180.0;110.0;60.0;0.0;;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;10.0
1252;Pedagogisch onderwijs;27 jaar en ouder;Totaal geslacht;1999/'00;1480.0;690.0;790.0;750.0;10.0;30.0;70.0;40.0;30.0;20.0;70.0;100.0;20.0;210.0;90.0;50.0;0.0;10.0;40.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;10.0
1253;Pedagogisch onderwijs;27 jaar en ouder;Totaal geslacht;2000/'01;1770.0;840.0;940.0;890.0;0.0;20.0;100.0;50.0;40.0;20.0;80.0;90.0;50.0;250.0;120.0;70.0;0.0;10.0;40.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;10.0
1254;Pedagogisch onderwijs;27 jaar en ouder;Mannen;1998/'99;570.0;230.0;340.0;330.0;0.0;10.0;40.0;20.0;20.0;0.0;40.0;60.0;10.0;70.0;20.0;30.0;0.0;;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0
1255;Pedagogisch onderwijs;27 jaar en ouder;Mannen;1999/'00;560.0;180.0;380.0;360.0;0.0;20.0;40.0;20.0;30.0;10.0;40.0;60.0;10.0;90.0;20.0;20.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1256;Pedagogisch onderwijs;27 jaar en ouder;Mannen;2000/'01;660.0;220.0;440.0;420.0;0.0;10.0;50.0;30.0;30.0;10.0;40.0;50.0;30.0;110.0;30.0;40.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0
1257;Pedagogisch onderwijs;27 jaar en ouder;Vrouwen;1998/'99;860.0;460.0;410.0;390.0;0.0;10.0;30.0;20.0;20.0;0.0;40.0;40.0;20.0;110.0;80.0;30.0;0.0;;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1258;Pedagogisch onderwijs;27 jaar en ouder;Vrouwen;1999/'00;920.0;500.0;410.0;390.0;0.0;10.0;30.0;20.0;10.0;10.0;30.0;50.0;10.0;120.0;70.0;30.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1259;Pedagogisch onderwijs;27 jaar en ouder;Vrouwen;2000/'01;1110.0;620.0;490.0;470.0;0.0;10.0;50.0;20.0;10.0;10.0;40.0;40.0;20.0;140.0;90.0;30.0;0.0;10.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0
1260;Pedagogisch onderwijs;Autochtoon;Totaal geslacht;1998/'99;33330.0;17070.0;16270.0;16200.0;490.0;600.0;6700.0;1750.0;640.0;100.0;1280.0;1750.0;90.0;880.0;1150.0;790.0;0.0;;60.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;20.0;0.0;10.0
1261;Pedagogisch onderwijs;Autochtoon;Totaal geslacht;1999/'00;34030.0;14620.0;19420.0;19340.0;500.0;770.0;7750.0;2170.0;830.0;220.0;1520.0;2040.0;100.0;1070.0;1250.0;980.0;0.0;140.0;80.0;10.0;0.0;10.0;0.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;20.0;0.0;10.0
1262;Pedagogisch onderwijs;Autochtoon;Totaal geslacht;2000/'01;34280.0;14090.0;20180.0;20120.0;450.0;760.0;8310.0;2150.0;870.0;230.0;1670.0;1620.0;130.0;1160.0;1530.0;1030.0;0.0;210.0;60.0;0.0;0.0;10.0;0.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;20.0;0.0;10.0
1263;Pedagogisch onderwijs;Autochtoon;Mannen;1998/'99;9250.0;4790.0;4460.0;4440.0;140.0;210.0;1380.0;440.0;330.0;40.0;380.0;660.0;40.0;320.0;220.0;290.0;0.0;;30.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0
1264;Pedagogisch onderwijs;Autochtoon;Mannen;1999/'00;8840.0;3690.0;5150.0;5110.0;150.0;250.0;1530.0;490.0;420.0;60.0;450.0;770.0;30.0;380.0;190.0;360.0;0.0;40.0;40.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0
1265;Pedagogisch onderwijs;Autochtoon;Mannen;2000/'01;8550.0;3530.0;5020.0;4980.0;140.0;210.0;1580.0;480.0;410.0;50.0;430.0;550.0;60.0;420.0;210.0;370.0;0.0;60.0;40.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;10.0
1266;Pedagogisch onderwijs;Autochtoon;Vrouwen;1998/'99;24080.0;12280.0;11800.0;11770.0;350.0;390.0;5320.0;1320.0;310.0;60.0;900.0;1090.0;60.0;560.0;930.0;500.0;0.0;;40.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0
1267;Pedagogisch onderwijs;Autochtoon;Vrouwen;1999/'00;25190.0;10920.0;14270.0;14230.0;350.0;520.0;6220.0;1680.0;410.0;160.0;1070.0;1280.0;70.0;680.0;1070.0;620.0;0.0;100.0;40.0;10.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;10.0
1268;Pedagogisch onderwijs;Autochtoon;Vrouwen;2000/'01;25730.0;10570.0;15160.0;15130.0;320.0;540.0;6730.0;1680.0;460.0;180.0;1240.0;1070.0;70.0;750.0;1310.0;650.0;0.0;140.0;30.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0
1269;Pedagogisch onderwijs;Westers allochtoon;Totaal geslacht;1998/'99;2270.0;1250.0;1020.0;1010.0;10.0;30.0;360.0;120.0;40.0;10.0;110.0;170.0;0.0;60.0;70.0;50.0;0.0;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1270;Pedagogisch onderwijs;Westers allochtoon;Totaal geslacht;1999/'00;2310.0;1080.0;1230.0;1220.0;10.0;40.0;420.0;150.0;50.0;20.0;110.0;180.0;10.0;80.0;80.0;60.0;0.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1271;Pedagogisch onderwijs;Westers allochtoon;Totaal geslacht;2000/'01;2250.0;1020.0;1230.0;1230.0;10.0;30.0;450.0;160.0;50.0;20.0;120.0;130.0;10.0;80.0;90.0;80.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1272;Pedagogisch onderwijs;Westers allochtoon;Mannen;1998/'99;660.0;370.0;290.0;290.0;0.0;0.0;80.0;30.0;20.0;0.0;40.0;60.0;0.0;20.0;10.0;20.0;0.0;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1273;Pedagogisch onderwijs;Westers allochtoon;Mannen;1999/'00;660.0;290.0;370.0;360.0;0.0;10.0;100.0;40.0;30.0;0.0;40.0;70.0;0.0;30.0;10.0;20.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1274;Pedagogisch onderwijs;Westers allochtoon;Mannen;2000/'01;620.0;270.0;360.0;350.0;0.0;10.0;100.0;50.0;20.0;10.0;40.0;50.0;0.0;30.0;20.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1275;Pedagogisch onderwijs;Westers allochtoon;Vrouwen;1998/'99;1610.0;880.0;730.0;720.0;0.0;20.0;280.0;90.0;20.0;0.0;70.0;110.0;0.0;40.0;60.0;30.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1276;Pedagogisch onderwijs;Westers allochtoon;Vrouwen;1999/'00;1650.0;790.0;860.0;860.0;10.0;30.0;330.0;120.0;20.0;10.0;70.0;110.0;0.0;50.0;60.0;40.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1277;Pedagogisch onderwijs;Westers allochtoon;Vrouwen;2000/'01;1620.0;750.0;880.0;870.0;10.0;20.0;350.0;110.0;20.0;10.0;80.0;80.0;0.0;60.0;70.0;50.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1278;Pedagogisch onderwijs;Niet-westers allochtoon;Totaal geslacht;1998/'99;1880.0;1120.0;760.0;750.0;10.0;20.0;230.0;70.0;10.0;10.0;130.0;160.0;10.0;50.0;50.0;20.0;0.0;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1279;Pedagogisch onderwijs;Niet-westers allochtoon;Totaal geslacht;1999/'00;2030.0;1030.0;1000.0;1000.0;0.0;30.0;310.0;90.0;20.0;20.0;150.0;230.0;0.0;60.0;60.0;20.0;0.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1280;Pedagogisch onderwijs;Niet-westers allochtoon;Totaal geslacht;2000/'01;2260.0;1060.0;1200.0;1190.0;0.0;20.0;360.0;100.0;30.0;30.0;190.0;200.0;10.0;110.0;70.0;50.0;0.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1281;Pedagogisch onderwijs;Niet-westers allochtoon;Mannen;1998/'99;530.0;330.0;200.0;190.0;0.0;10.0;40.0;20.0;10.0;0.0;30.0;60.0;0.0;20.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1282;Pedagogisch onderwijs;Niet-westers allochtoon;Mannen;1999/'00;530.0;250.0;280.0;270.0;0.0;10.0;60.0;30.0;10.0;0.0;30.0;80.0;0.0;20.0;10.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1283;Pedagogisch onderwijs;Niet-westers allochtoon;Mannen;2000/'01;580.0;290.0;300.0;290.0;0.0;10.0;60.0;30.0;10.0;10.0;40.0;60.0;0.0;40.0;10.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1284;Pedagogisch onderwijs;Niet-westers allochtoon;Vrouwen;1998/'99;1360.0;790.0;560.0;560.0;0.0;10.0;190.0;50.0;10.0;10.0;100.0;100.0;0.0;30.0;40.0;20.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1285;Pedagogisch onderwijs;Niet-westers allochtoon;Vrouwen;1999/'00;1500.0;780.0;720.0;720.0;0.0;10.0;260.0;60.0;10.0;10.0;120.0;150.0;0.0;30.0;50.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1286;Pedagogisch onderwijs;Niet-westers allochtoon;Vrouwen;2000/'01;1680.0;780.0;900.0;900.0;0.0;20.0;300.0;60.0;20.0;20.0;150.0;140.0;0.0;80.0;60.0;30.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1287;Pedagogisch onderwijs;Herkomst onbekend;Totaal geslacht;1998/'99;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1288;Pedagogisch onderwijs;Herkomst onbekend;Totaal geslacht;1999/'00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1289;Pedagogisch onderwijs;Herkomst onbekend;Totaal geslacht;2000/'01;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1290;Pedagogisch onderwijs;Herkomst onbekend;Mannen;1998/'99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1291;Pedagogisch onderwijs;Herkomst onbekend;Mannen;1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1292;Pedagogisch onderwijs;Herkomst onbekend;Mannen;2000/'01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1293;Pedagogisch onderwijs;Herkomst onbekend;Vrouwen;1998/'99;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1294;Pedagogisch onderwijs;Herkomst onbekend;Vrouwen;1999/'00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1295;Pedagogisch onderwijs;Herkomst onbekend;Vrouwen;2000/'01;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1296;Hbo onbekend;Totaal leeftijd en herkomst;Totaal geslacht;1998/'99;450.0;240.0;210.0;200.0;10.0;10.0;60.0;10.0;10.0;0.0;20.0;40.0;10.0;10.0;20.0;20.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1297;Hbo onbekend;Totaal leeftijd en herkomst;Totaal geslacht;1999/'00;350.0;150.0;200.0;200.0;0.0;10.0;70.0;20.0;10.0;0.0;20.0;40.0;0.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1298;Hbo onbekend;Totaal leeftijd en herkomst;Totaal geslacht;2000/'01;390.0;200.0;190.0;170.0;0.0;0.0;30.0;30.0;10.0;0.0;20.0;30.0;0.0;0.0;10.0;40.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0
1299;Hbo onbekend;Totaal leeftijd en herkomst;Mannen;1998/'99;220.0;120.0;100.0;100.0;10.0;10.0;30.0;0.0;10.0;0.0;10.0;20.0;0.0;0.0;10.0;10.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1300;Hbo onbekend;Totaal leeftijd en herkomst;Mannen;1999/'00;160.0;60.0;100.0;100.0;0.0;0.0;30.0;10.0;10.0;0.0;10.0;20.0;0.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1301;Hbo onbekend;Totaal leeftijd en herkomst;Mannen;2000/'01;170.0;80.0;90.0;70.0;0.0;0.0;10.0;10.0;0.0;0.0;10.0;20.0;0.0;0.0;0.0;20.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0
1302;Hbo onbekend;Totaal leeftijd en herkomst;Vrouwen;1998/'99;230.0;120.0;110.0;110.0;0.0;0.0;30.0;10.0;10.0;0.0;10.0;10.0;0.0;0.0;10.0;10.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1303;Hbo onbekend;Totaal leeftijd en herkomst;Vrouwen;1999/'00;190.0;80.0;100.0;100.0;0.0;10.0;40.0;10.0;0.0;0.0;10.0;20.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1304;Hbo onbekend;Totaal leeftijd en herkomst;Vrouwen;2000/'01;210.0;120.0;100.0;100.0;0.0;0.0;20.0;20.0;0.0;0.0;10.0;10.0;0.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1305;Hbo onbekend;17 jaar en jonger;Totaal geslacht;1998/'99;20.0;10.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1306;Hbo onbekend;17 jaar en jonger;Totaal geslacht;1999/'00;20.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1307;Hbo onbekend;17 jaar en jonger;Totaal geslacht;2000/'01;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1308;Hbo onbekend;17 jaar en jonger;Mannen;1998/'99;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1309;Hbo onbekend;17 jaar en jonger;Mannen;1999/'00;10.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1310;Hbo onbekend;17 jaar en jonger;Mannen;2000/'01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1311;Hbo onbekend;17 jaar en jonger;Vrouwen;1998/'99;10.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
