ID;Bedrijfsgrootte;BedrijfstakkenBranchesSBI2008;Perioden;Onderzoekspopulatie_1;Innovatoren_2;BedrijvenMetProductinnovaties_3;Goederen_4;DoorHetEigenBedrijf_5;InEenSamenwerkingsverband_6;DoorAanpassing_7;UitsluitendDoorDerden_8;Diensten_9;DoorHetEigenBedrijf_10;InEenSamenwerkingsverband_11;DoorAanpassing_12;UitsluitendDoorDerden_13;NieuwVoorDeMarkt_14;AlleenNieuwVoorHetBedrijf_15;BedrijvenMetProcesinnovaties_16;ProductieVanGoederenEnDiensten_17;Logistiek_18;InformatieverwerkingOfCommunicatie_19;Administratie_20;ProceduresOfExterneRelaties_21;BesluitvormingOfPersoneelsbeheer_22;MarketingOfService_23;DoorHetEigenBedrijf_24;InEenSamenwerkingsverband_25;DoorAanpassing_26;UitsluitendDoorDerden_27;NieuwVoorDeMarkt_28;AlleenNieuweVoorHetBedrijf_29;Onbekend_30;AfgebrokenInnovaties_31;OnafgerondeInnovaties_32
613;50 tot 250 werkzame personen;M-N Zakelijke dienstverlening;2018 - 2020;2075.0;925.0;420.0;115.0;96.0;36.0;5.0;5.0;380.0;77.0;41.0;25.0;11.0;75.0;90.0;780.0;190.0;125.0;460.0;455.0;255.0;325.0;305.0;56.0;48.0;23.0;16.0;80.0;545.0;155.0;100.0;380.0
614;50 tot 250 werkzame personen;M-N Zakelijke dienstverlening;2020 - 2022;2015.0;905.0;500.0;190.0;86.0;57.0;23.0;12.0;470.0;93.0;34.0;11.0;2.0;125.0;165.0;725.0;205.0;185.0;425.0;335.0;300.0;325.0;160.0;67.0;69.0;12.0;5.0;80.0;510.0;130.0;180.0;460.0
615;50 tot 250 werkzame personen;M Specialistische zakelijke diensten;2016 - 2018;745.0;365.0;215.0;75.0;75.0;50.0;24.0;3.0;185.0;82.0;50.0;14.0;3.0;140.0;145.0;290.0;105.0;45.0;150.0;175.0;95.0;105.0;75.0;65.0;62.0;18.0;10.0;50.0;185.0;55.0;75.0;195.0
616;50 tot 250 werkzame personen;M Specialistische zakelijke diensten;2018 - 2020;780.0;500.0;275.0;70.0;94.0;41.0;8.0;6.0;230.0;81.0;44.0;26.0;10.0;155.0;210.0;385.0;110.0;65.0;220.0;195.0;140.0;175.0;125.0;68.0;45.0;22.0;17.0;60.0;245.0;85.0;75.0;220.0
617;50 tot 250 werkzame personen;M Specialistische zakelijke diensten;2020 - 2022;830.0;505.0;295.0;115.0;93.0;73.0;21.0;4.0;265.0;87.0;57.0;19.0;4.0;210.0;235.0;345.0;135.0;105.0;215.0;185.0;95.0;150.0;65.0;64.0;61.0;24.0;10.0;75.0;180.0;90.0;105.0;260.0
618;50 tot 250 werkzame personen;69-71 Management- en technisch advies;2016 - 2018;520.0;230.0;130.0;45.0;69.0;53.0;28.0;3.0;115.0;82.0;59.0;15.0;2.0;35.0;35.0;185.0;55.0;35.0;95.0;120.0;60.0;55.0;40.0;58.0;73.0;13.0;9.0;30.0;120.0;35.0;50.0;105.0
619;50 tot 250 werkzame personen;69-71 Management- en technisch advies;2018 - 2020;550.0;335.0;200.0;40.0;92.0;40.0;9.0;9.0;175.0;81.0;52.0;33.0;7.0;35.0;25.0;280.0;75.0;55.0;150.0;150.0;100.0;125.0;95.0;64.0;52.0;27.0;17.0;40.0;185.0;55.0;45.0;155.0
620;50 tot 250 werkzame personen;69-71 Management- en technisch advies;2020 - 2022;605.0;320.0;205.0;80.0;93.0;83.0;26.0;3.0;185.0;88.0;73.0;24.0;1.0;75.0;65.0;240.0;95.0;85.0;150.0;140.0;80.0;120.0;40.0;63.0;71.0;30.0;5.0;40.0;130.0;75.0;85.0;180.0
621;50 tot 250 werkzame personen;69 Juridische diensten en administratie;2016 - 2018;140.0;40.0;20.0;5.0;50.0;100.0;0.0;0.0;15.0;72.0;28.0;0.0;0.0;0.0;5.0;40.0;5.0;5.0;15.0;35.0;5.0;5.0;5.0;21.0;79.0;11.0;11.0;0.0;35.0;0.0;0.0;5.0
622;50 tot 250 werkzame personen;69 Juridische diensten en administratie;2018 - 2020;145.0;75.0;60.0;0.0;;;;;60.0;94.0;34.0;26.0;0.0;0.0;0.0;60.0;5.0;30.0;40.0;40.0;20.0;15.0;15.0;75.0;43.0;37.0;2.0;0.0;45.0;15.0;5.0;35.0
623;50 tot 250 werkzame personen;69 Juridische diensten en administratie;2020 - 2022;170.0;45.0;30.0;0.0;;;;;30.0;100.0;100.0;0.0;0.0;0.0;0.0;45.0;30.0;30.0;35.0;35.0;0.0;20.0;0.0;82.0;80.0;60.0;0.0;0.0;20.0;30.0;30.0;30.0
624;50 tot 250 werkzame personen;70 Holdings en managementadviesbureaus;2016 - 2018;160.0;45.0;25.0;10.0;100.0;0.0;0.0;0.0;25.0;61.0;77.0;4.0;0.0;5.0;0.0;40.0;10.0;10.0;25.0;30.0;15.0;10.0;10.0;52.0;90.0;18.0;7.0;0.0;30.0;10.0;10.0;15.0
625;50 tot 250 werkzame personen;70 Holdings en managementadviesbureaus;2018 - 2020;160.0;65.0;25.0;0.0;;;;;20.0;75.0;25.0;14.0;0.0;0.0;0.0;60.0;5.0;5.0;25.0;40.0;25.0;30.0;20.0;63.0;44.0;16.0;19.0;0.0;45.0;15.0;5.0;10.0
626;50 tot 250 werkzame personen;70 Holdings en managementadviesbureaus;2020 - 2022;165.0;100.0;65.0;35.0;100.0;97.0;48.0;0.0;65.0;100.0;74.0;48.0;0.0;35.0;35.0;65.0;15.0;35.0;35.0;50.0;50.0;50.0;15.0;52.0;98.0;48.0;0.0;15.0;30.0;20.0;20.0;50.0
627;50 tot 250 werkzame personen;71 Architecten-, ingenieursbureaus e.d.;2016 - 2018;220.0;145.0;90.0;35.0;65.0;58.0;38.0;4.0;75.0;91.0;61.0;22.0;3.0;25.0;25.0;105.0;40.0;25.0;55.0;55.0;35.0;40.0;25.0;75.0;64.0;12.0;9.0;30.0;55.0;20.0;40.0;85.0
628;50 tot 250 werkzame personen;71 Architecten-, ingenieursbureaus e.d.;2018 - 2020;245.0;195.0;115.0;35.0;91.0;37.0;9.0;9.0;95.0;74.0;70.0;42.0;14.0;35.0;20.0;165.0;65.0;25.0;85.0;70.0;60.0;80.0;60.0;61.0;58.0;27.0;21.0;40.0;95.0;30.0;40.0;110.0
629;50 tot 250 werkzame personen;71 Architecten-, ingenieursbureaus e.d.;2020 - 2022;265.0;175.0;110.0;50.0;88.0;73.0;11.0;6.0;90.0;75.0;64.0;13.0;2.0;40.0;30.0;130.0;50.0;20.0;80.0;55.0;25.0;50.0;25.0;62.0;53.0;9.0;10.0;25.0;80.0;30.0;40.0;100.0
630;50 tot 250 werkzame personen;72 Research;2016 - 2018;75.0;70.0;35.0;15.0;87.0;54.0;27.0;7.0;30.0;92.0;46.0;19.0;0.0;15.0;10.0;40.0;20.0;5.0;20.0;15.0;10.0;10.0;5.0;83.0;36.0;8.0;11.0;10.0;15.0;15.0;20.0;50.0
631;50 tot 250 werkzame personen;72 Research;2018 - 2020;80.0;75.0;40.0;25.0;95.0;42.0;9.0;4.0;30.0;96.0;25.0;4.0;13.0;20.0;15.0;50.0;25.0;5.0;25.0;20.0;15.0;20.0;15.0;81.0;35.0;13.0;18.0;15.0;20.0;15.0;20.0;40.0
632;50 tot 250 werkzame personen;72 Research;2020 - 2022;90.0;85.0;35.0;25.0;90.0;66.0;14.0;9.0;25.0;86.0;55.0;19.0;9.0;25.0;20.0;55.0;30.0;10.0;25.0;25.0;15.0;20.0;5.0;66.0;56.0;20.0;13.0;20.0;25.0;5.0;20.0;45.0
633;50 tot 250 werkzame personen;73-75 Reclame, design, overige diensten;2016 - 2018;150.0;70.0;45.0;15.0;80.0;37.0;7.0;0.0;40.0;76.0;25.0;7.0;10.0;10.0;10.0;65.0;25.0;5.0;30.0;40.0;25.0;40.0;30.0;70.0;46.0;38.0;12.0;10.0;50.0;5.0;5.0;45.0
634;50 tot 250 werkzame personen;73-75 Reclame, design, overige diensten;2018 - 2020;150.0;90.0;30.0;5.0;100.0;50.0;0.0;0.0;25.0;71.0;11.0;5.0;29.0;5.0;5.0;55.0;5.0;10.0;40.0;25.0;25.0;30.0;15.0;74.0;15.0;5.0;16.0;5.0;40.0;10.0;5.0;25.0
635;50 tot 250 werkzame personen;73-75 Reclame, design, overige diensten;2020 - 2022;140.0;100.0;50.0;10.0;100.0;0.0;0.0;0.0;50.0;86.0;0.0;0.0;14.0;10.0;10.0;50.0;10.0;10.0;40.0;15.0;5.0;10.0;15.0;65.0;19.0;2.0;28.0;15.0;30.0;10.0;0.0;35.0
636;50 tot 250 werkzame personen;73 Reclamewezen en marktonderzoek;2016 - 2018;100.0;50.0;25.0;5.0;100.0;14.0;14.0;0.0;25.0;85.0;11.0;11.0;15.0;5.0;5.0;45.0;20.0;5.0;25.0;30.0;20.0;35.0;20.0;82.0;41.0;47.0;9.0;10.0;35.0;5.0;5.0;30.0
637;50 tot 250 werkzame personen;73 Reclamewezen en marktonderzoek;2018 - 2020;95.0;55.0;15.0;0.0;;;;;15.0;94.0;17.0;0.0;6.0;0.0;0.0;30.0;0.0;0.0;20.0;15.0;10.0;10.0;5.0;64.0;14.0;0.0;27.0;5.0;25.0;5.0;5.0;15.0
638;50 tot 250 werkzame personen;73 Reclamewezen en marktonderzoek;2020 - 2022;95.0;85.0;45.0;10.0;100.0;0.0;0.0;0.0;45.0;83.0;0.0;0.0;17.0;10.0;10.0;35.0;10.0;0.0;25.0;10.0;0.0;10.0;15.0;75.0;3.0;0.0;22.0;15.0;20.0;0.0;0.0;25.0
639;50 tot 250 werkzame personen;74 Design, fotografie, vertaalbureaus;2016 - 2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
640;50 tot 250 werkzame personen;74 Design, fotografie, vertaalbureaus;2018 - 2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
641;50 tot 250 werkzame personen;74 Design, fotografie, vertaalbureaus;2020 - 2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
642;50 tot 250 werkzame personen;75 Veterinaire dienstverlening;2016 - 2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
643;50 tot 250 werkzame personen;75 Veterinaire dienstverlening;2018 - 2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
644;50 tot 250 werkzame personen;75 Veterinaire dienstverlening;2020 - 2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
645;50 tot 250 werkzame personen;N Verhuur en overige zakelijke diensten;2016 - 2018;1235.0;435.0;205.0;45.0;29.0;43.0;28.0;43.0;190.0;61.0;28.0;23.0;16.0;40.0;190.0;375.0;95.0;40.0;180.0;205.0;140.0;155.0;120.0;47.0;41.0;16.0;27.0;40.0;285.0;50.0;55.0;140.0
646;50 tot 250 werkzame personen;N Verhuur en overige zakelijke diensten;2018 - 2020;1295.0;425.0;150.0;45.0;100.0;27.0;0.0;2.0;145.0;71.0;36.0;22.0;13.0;40.0;145.0;390.0;80.0;60.0;240.0;260.0;115.0;150.0;180.0;44.0;51.0;24.0;15.0;20.0;300.0;70.0;30.0;160.0
647;50 tot 250 werkzame personen;N Verhuur en overige zakelijke diensten;2020 - 2022;1185.0;400.0;205.0;70.0;74.0;31.0;26.0;23.0;205.0;100.0;3.0;1.0;0.0;100.0;200.0;380.0;70.0;80.0;210.0;150.0;200.0;170.0;95.0;70.0;76.0;2.0;1.0;10.0;330.0;40.0;75.0;205.0
648;250 of meer werkzame personen;A-N Business economy en landbouw;2016 - 2018;1890.0;1110.0;635.0;380.0;82.0;52.0;24.0;10.0;455.0;73.0;53.0;22.0;9.0;420.0;485.0;855.0;425.0;310.0;505.0;415.0;280.0;270.0;285.0;68.0;59.0;23.0;12.0;170.0;430.0;250.0;330.0;695.0
649;250 of meer werkzame personen;A-N Business economy en landbouw;2018 - 2020;2040.0;1265.0;700.0;445.0;76.0;59.0;20.0;12.0;475.0;76.0;49.0;24.0;10.0;450.0;560.0;970.0;445.0;305.0;590.0;515.0;295.0;355.0;315.0;63.0;61.0;17.0;11.0;195.0;525.0;245.0;325.0;700.0
650;250 of meer werkzame personen;A-N Business economy en landbouw;2020 - 2022;2140.0;1315.0;730.0;470.0;77.0;59.0;19.0;11.0;520.0;75.0;60.0;21.0;7.0;485.0;535.0;1010.0;490.0;335.0;640.0;505.0;335.0;385.0;360.0;63.0;61.0;27.0;10.0;215.0;550.0;245.0;375.0;735.0
651;250 of meer werkzame personen;A Landbouw, bosbouw en visserij;2016 - 2018;15.0;10.0;10.0;10.0;100.0;50.0;25.0;0.0;5.0;80.0;0.0;0.0;20.0;5.0;5.0;10.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;88.0;63.0;50.0;13.0;5.0;0.0;0.0;5.0;10.0
652;250 of meer werkzame personen;A Landbouw, bosbouw en visserij;2018 - 2020;15.0;15.0;10.0;10.0;90.0;62.0;10.0;10.0;5.0;100.0;21.0;0.0;0.0;10.0;5.0;10.0;5.0;0.0;5.0;5.0;0.0;5.0;5.0;61.0;82.0;11.0;11.0;5.0;5.0;0.0;5.0;10.0
653;250 of meer werkzame personen;A Landbouw, bosbouw en visserij;2020 - 2022;15.0;10.0;10.0;10.0;88.0;63.0;25.0;25.0;0.0;;;;;5.0;5.0;10.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;88.0;63.0;25.0;25.0;0.0;5.0;5.0;5.0;10.0
654;250 of meer werkzame personen;B-E Nijverheid (geen bouw) en energie;2016 - 2018;465.0;355.0;240.0;220.0;88.0;56.0;20.0;6.0;115.0;65.0;54.0;21.0;11.0;170.0;155.0;275.0;215.0;95.0;130.0;105.0;95.0;90.0;105.0;76.0;64.0;24.0;8.0;75.0;95.0;105.0;160.0;270.0
655;250 of meer werkzame personen;B-E Nijverheid (geen bouw) en energie;2018 - 2020;510.0;410.0;260.0;245.0;88.0;57.0;20.0;7.0;120.0;70.0;59.0;19.0;18.0;195.0;190.0;300.0;235.0;100.0;150.0;120.0;95.0;115.0;130.0;77.0;63.0;16.0;7.0;95.0;120.0;80.0;150.0;275.0
656;250 of meer werkzame personen;B-E Nijverheid (geen bouw) en energie;2020 - 2022;510.0;410.0;265.0;245.0;89.0;58.0;20.0;7.0;120.0;74.0;63.0;23.0;11.0;185.0;165.0;300.0;220.0;120.0;160.0;125.0;110.0;120.0;115.0;73.0;67.0;23.0;9.0;90.0;140.0;70.0;145.0;275.0
657;250 of meer werkzame personen;B Delfstoffenwinning;2016 - 2018;0.0;0.0;0.0;0.0;;;;;0.0;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0
658;250 of meer werkzame personen;B Delfstoffenwinning;2018 - 2020;5.0;5.0;0.0;0.0;;;;;0.0;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0
659;250 of meer werkzame personen;B Delfstoffenwinning;2020 - 2022;5.0;5.0;5.0;5.0;67.0;33.0;33.0;33.0;5.0;67.0;33.0;33.0;33.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.0;100.0;0.0;33.0;0.0;0.0;0.0;0.0;0.0
660;250 of meer werkzame personen;C Industrie;2016 - 2018;420.0;330.0;230.0;215.0;88.0;55.0;20.0;6.0;110.0;68.0;52.0;21.0;11.0;175.0;165.0;260.0;210.0;90.0;120.0;100.0;90.0;90.0;100.0;77.0;63.0;24.0;8.0;70.0;90.0;100.0;150.0;250.0
661;250 of meer werkzame personen;C Industrie;2018 - 2020;465.0;375.0;250.0;240.0;89.0;57.0;19.0;8.0;110.0;68.0;57.0;19.0;19.0;195.0;195.0;280.0;225.0;90.0;140.0;115.0;90.0;110.0;125.0;79.0;62.0;17.0;8.0;95.0;115.0;75.0;145.0;260.0
662;250 of meer werkzame personen;C Industrie;2020 - 2022;460.0;370.0;245.0;235.0;90.0;57.0;19.0;5.0;105.0;75.0;61.0;23.0;12.0;180.0;170.0;275.0;210.0;115.0;145.0;120.0;100.0;110.0;110.0;74.0;66.0;24.0;9.0;85.0;125.0;65.0;135.0;255.0
663;250 of meer werkzame personen;10-12 Voedings-, genotmiddelenindustrie;2016 - 2018;85.0;75.0;55.0;55.0;87.0;57.0;19.0;4.0;20.0;57.0;67.0;23.0;12.0;40.0;45.0;60.0;50.0;20.0;25.0;20.0;25.0;20.0;25.0;79.0;80.0;33.0;5.0;20.0;20.0;20.0;45.0;55.0
664;250 of meer werkzame personen;10-12 Voedings-, genotmiddelenindustrie;2018 - 2020;90.0;75.0;60.0;60.0;88.0;53.0;21.0;9.0;15.0;72.0;71.0;12.0;27.0;45.0;50.0;60.0;55.0;25.0;30.0;25.0;25.0;30.0;30.0;85.0;64.0;24.0;9.0;25.0;25.0;10.0;35.0;45.0
665;250 of meer werkzame personen;10-12 Voedings-, genotmiddelenindustrie;2020 - 2022;85.0;70.0;45.0;45.0;89.0;45.0;20.0;7.0;10.0;91.0;46.0;18.0;9.0;35.0;30.0;55.0;40.0;20.0;25.0;20.0;15.0;25.0;25.0;79.0;65.0;31.0;10.0;15.0;20.0;15.0;30.0;40.0
666;250 of meer werkzame personen;10 Voedingsmiddelenindustrie;2016 - 2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
667;250 of meer werkzame personen;10 Voedingsmiddelenindustrie;2018 - 2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
668;250 of meer werkzame personen;10 Voedingsmiddelenindustrie;2020 - 2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
669;250 of meer werkzame personen;11 Drankenindustrie;2016 - 2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
670;250 of meer werkzame personen;11 Drankenindustrie;2018 - 2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
671;250 of meer werkzame personen;11 Drankenindustrie;2020 - 2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
672;250 of meer werkzame personen;12 Tabaksindustrie;2016 - 2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
673;250 of meer werkzame personen;12 Tabaksindustrie;2018 - 2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
674;250 of meer werkzame personen;12 Tabaksindustrie;2020 - 2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
675;250 of meer werkzame personen;13-15 Textiel-, kleding-, lederindustrie;2016 - 2018;5.0;5.0;5.0;5.0;100.0;63.0;0.0;0.0;0.0;;;;;5.0;0.0;5.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;60.0;40.0;40.0;0.0;0.0;0.0;0.0;5.0;5.0
676;250 of meer werkzame personen;13-15 Textiel-, kleding-, lederindustrie;2018 - 2020;10.0;10.0;10.0;10.0;100.0;25.0;0.0;0.0;0.0;;;;;5.0;5.0;10.0;5.0;0.0;5.0;5.0;5.0;0.0;5.0;75.0;25.0;13.0;0.0;0.0;5.0;5.0;5.0;5.0
677;250 of meer werkzame personen;13-15 Textiel-, kleding-, lederindustrie;2020 - 2022;10.0;10.0;5.0;5.0;100.0;51.0;0.0;0.0;0.0;;;;;5.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;80.0;80.0;0.0;0.0;0.0;5.0;0.0;0.0;5.0
678;250 of meer werkzame personen;13 Textielindustrie;2016 - 2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
679;250 of meer werkzame personen;13 Textielindustrie;2018 - 2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
680;250 of meer werkzame personen;13 Textielindustrie;2020 - 2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
681;250 of meer werkzame personen;14 Kledingindustrie;2016 - 2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
682;250 of meer werkzame personen;14 Kledingindustrie;2018 - 2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
683;250 of meer werkzame personen;14 Kledingindustrie;2020 - 2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
684;250 of meer werkzame personen;15 Leer- en schoenenindustrie;2016 - 2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
685;250 of meer werkzame personen;15 Leer- en schoenenindustrie;2018 - 2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
686;250 of meer werkzame personen;15 Leer- en schoenenindustrie;2020 - 2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
687;250 of meer werkzame personen;16+23 Hout- en bouwmaterialenindustrie;2016 - 2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
688;250 of meer werkzame personen;16+23 Hout- en bouwmaterialenindustrie;2018 - 2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
689;250 of meer werkzame personen;16+23 Hout- en bouwmaterialenindustrie;2020 - 2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
690;250 of meer werkzame personen;16 Houtindustrie;2016 - 2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
691;250 of meer werkzame personen;16 Houtindustrie;2018 - 2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
692;250 of meer werkzame personen;16 Houtindustrie;2020 - 2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
693;250 of meer werkzame personen;17-18 Papier- en grafische industrie;2016 - 2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
694;250 of meer werkzame personen;17-18 Papier- en grafische industrie;2018 - 2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
695;250 of meer werkzame personen;17-18 Papier- en grafische industrie;2020 - 2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
696;250 of meer werkzame personen;17 Papierindustrie;2016 - 2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
697;250 of meer werkzame personen;17 Papierindustrie;2018 - 2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
698;250 of meer werkzame personen;17 Papierindustrie;2020 - 2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
699;250 of meer werkzame personen;18 Grafische industrie;2016 - 2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
700;250 of meer werkzame personen;18 Grafische industrie;2018 - 2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
701;250 of meer werkzame personen;18 Grafische industrie;2020 - 2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
702;250 of meer werkzame personen;19-22 Raffinaderijen en chemie;2016 - 2018;70.0;65.0;45.0;45.0;89.0;58.0;22.0;11.0;20.0;57.0;50.0;30.0;28.0;30.0;35.0;45.0;45.0;15.0;25.0;20.0;20.0;15.0;20.0;86.0;64.0;27.0;6.0;20.0;10.0;20.0;30.0;55.0
703;250 of meer werkzame personen;19-22 Raffinaderijen en chemie;2018 - 2020;80.0;70.0;50.0;50.0;89.0;62.0;31.0;8.0;20.0;75.0;66.0;31.0;34.0;40.0;40.0;50.0;50.0;20.0;25.0;20.0;20.0;25.0;25.0;92.0;67.0;25.0;13.0;25.0;10.0;15.0;35.0;55.0
704;250 of meer werkzame personen;19-22 Raffinaderijen en chemie;2020 - 2022;85.0;80.0;55.0;55.0;91.0;49.0;23.0;4.0;20.0;59.0;60.0;25.0;26.0;45.0;35.0;55.0;45.0;20.0;25.0;25.0;20.0;20.0;20.0;85.0;57.0;25.0;7.0;25.0;15.0;15.0;35.0;55.0
705;250 of meer werkzame personen;19 Aardolie-industrie;2016 - 2018;5.0;5.0;5.0;0.0;;;;;0.0;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;5.0
706;250 of meer werkzame personen;19 Aardolie-industrie;2018 - 2020;5.0;5.0;0.0;0.0;;;;;0.0;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0
707;250 of meer werkzame personen;19 Aardolie-industrie;2020 - 2022;5.0;5.0;0.0;0.0;;;;;0.0;;;;;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;75.0;75.0;25.0;25.0;0.0;0.0;0.0;0.0;0.0
708;250 of meer werkzame personen;20-21 Chemie en farmaceutische industrie;2016 - 2018;55.0;50.0;30.0;30.0;91.0;58.0;24.0;9.0;15.0;61.0;46.0;28.0;18.0;25.0;25.0;35.0;35.0;10.0;15.0;15.0;15.0;15.0;15.0;88.0;61.0;22.0;5.0;15.0;5.0;15.0;25.0;40.0
709;250 of meer werkzame personen;20-21 Chemie en farmaceutische industrie;2018 - 2020;60.0;55.0;35.0;35.0;94.0;73.0;30.0;6.0;15.0;65.0;73.0;35.0;38.0;30.0;25.0;40.0;40.0;15.0;20.0;15.0;15.0;20.0;20.0;93.0;62.0;27.0;11.0;25.0;5.0;10.0;30.0;45.0
710;250 of meer werkzame personen;20-21 Chemie en farmaceutische industrie;2020 - 2022;65.0;60.0;40.0;40.0;90.0;53.0;27.0;3.0;20.0;52.0;59.0;23.0;25.0;30.0;25.0;40.0;35.0;15.0;20.0;15.0;15.0;10.0;15.0;92.0;53.0;30.0;5.0;20.0;10.0;10.0;30.0;40.0
711;250 of meer werkzame personen;20 Chemische industrie;2016 - 2018;40.0;35.0;25.0;25.0;93.0;60.0;22.0;7.0;10.0;51.0;41.0;34.0;23.0;20.0;20.0;30.0;30.0;10.0;15.0;10.0;15.0;10.0;15.0;92.0;64.0;24.0;0.0;15.0;5.0;10.0;20.0;35.0
712;250 of meer werkzame personen;20 Chemische industrie;2018 - 2020;45.0;40.0;30.0;30.0;96.0;72.0;30.0;4.0;10.0;79.0;79.0;37.0;26.0;25.0;25.0;30.0;30.0;10.0;15.0;10.0;15.0;15.0;20.0;94.0;63.0;32.0;15.0;25.0;5.0;5.0;25.0;35.0
713;250 of meer werkzame personen;20 Chemische industrie;2020 - 2022;45.0;40.0;30.0;30.0;96.0;46.0;30.0;0.0;15.0;60.0;47.0;22.0;24.0;25.0;20.0;30.0;25.0;10.0;15.0;10.0;10.0;5.0;15.0;89.0;58.0;32.0;4.0;15.0;10.0;10.0;25.0;30.0
714;250 of meer werkzame personen;21 Farmaceutische industrie;2016 - 2018;15.0;10.0;5.0;5.0;83.0;50.0;33.0;17.0;5.0;100.0;67.0;0.0;0.0;0.0;5.0;10.0;5.0;0.0;5.0;5.0;5.0;5.0;0.0;75.0;50.0;13.0;25.0;5.0;0.0;5.0;5.0;10.0
715;250 of meer werkzame personen;21 Farmaceutische industrie;2018 - 2020;15.0;15.0;5.0;5.0;85.0;77.0;31.0;15.0;5.0;29.0;57.0;29.0;71.0;5.0;5.0;10.0;10.0;5.0;5.0;5.0;5.0;5.0;5.0;89.0;58.0;11.0;0.0;5.0;0.0;5.0;5.0;10.0
716;250 of meer werkzame personen;21 Farmaceutische industrie;2020 - 2022;20.0;20.0;10.0;10.0;71.0;70.0;20.0;11.0;5.0;24.0;100.0;27.0;27.0;5.0;5.0;10.0;10.0;5.0;5.0;5.0;5.0;5.0;5.0;100.0;35.0;24.0;12.0;5.0;0.0;0.0;5.0;10.0
717;250 of meer werkzame personen;22 Rubber- en kunststofproductindustrie;2016 - 2018;10.0;10.0;10.0;10.0;80.0;60.0;10.0;10.0;5.0;72.0;64.0;28.0;28.0;5.0;5.0;10.0;10.0;5.0;5.0;5.0;5.0;5.0;0.0;84.0;72.0;31.0;0.0;5.0;0.0;5.0;5.0;10.0
