ID;Geslacht;Leeftijd;Migratieachtergrond;Perioden;BeroepsEnNietBeroepsbevolking_1;Beroepsbevolking_2;WerkzameBeroepsbevolking_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7;ZelfstandigeZonderPersoneelZzp_8;ZelfstandigeMetPersoneel_9;MeewerkendGezinslid_10;PositieInDeWerkkringOnbekend_11;Deeltijd_12;MinderDan20UurPerWeek_13;MinderDan12UurPerWeek_14;k_12Tot20UurPerWeek_15;k_20Tot35UurPerWeek_16;k_20Tot28UurPerWeek_17;k_28Tot35UurPerWeek_18;Voltijd_19;WerklozeBeroepsbevolking_20;Werkloosheidspercentage_21;NietBeroepsbevolking_22;BrutoArbeidsparticipatie_23;NettoArbeidsparticipatie_24
4913;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2006 3e kwartaal;59;50;46;41;36;5;5;3;2;0;0;15;3;1;2;12;5;7;31;4;7.2;9;84.2;78.2
4914;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2006 4e kwartaal;61;51;48;42;37;6;6;3;2;0;0;17;4;2;2;13;5;8;31;3;6.5;10;84.1;78.6
4915;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2006;59;50;46;41;36;6;5;3;1;0;0;16;4;2;2;12;5;7;30;4;8.3;9;85.3;78.2
4916;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2007 1e kwartaal;64;56;52;46;38;8;7;4;2;0;0;18;4;2;2;14;7;7;35;3;6.2;8;87.7;82.3
4917;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2007 2e kwartaal;60;52;49;44;38;6;5;2;2;0;0;15;2;0;1;13;7;7;33;3;5.7;8;86.3;81.3
4918;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2007 3e kwartaal;60;49;48;43;37;6;5;3;2;0;0;17;2;1;1;15;8;7;31;2;3.4;10;82.4;79.6
4919;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2007 4e kwartaal;62;53;52;48;40;8;4;2;2;0;0;20;2;1;1;18;9;9;32;1;1.3;9;85.4;84.3
4920;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2007;61;52;50;45;38;7;5;3;2;0;0;17;2;1;1;15;8;7;33;2;4.2;9;85.5;81.9
4921;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2008 1e kwartaal;66;58;57;51;44;7;5;3;2;0;0;23;2;0;1;21;9;12;34;1;1.5;8;87.8;86.5
4922;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2008 2e kwartaal;61;55;53;49;42;7;4;3;1;0;0;22;3;1;2;19;6;12;31;2;3.1;6;89.4;86.7
4923;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2008 3e kwartaal;64;57;53;48;41;7;5;4;1;0;0;20;3;1;2;17;6;11;33;4;6.3;7;89.3;83.7
4924;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2008 4e kwartaal;60;52;50;45;37;8;5;4;1;0;0;20;3;2;1;17;6;11;30;3;4.8;8;87.0;82.8
4925;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2008;63;55;53;48;41;7;5;3;1;0;0;21;3;1;2;18;7;12;32;2;3.9;7;88.4;85.0
4926;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2009 1e kwartaal;59;50;47;42;36;7;5;4;0;0;0;18;4;2;2;14;5;9;29;2;4.4;9;84.4;80.7
4927;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2009 2e kwartaal;59;52;49;44;37;7;5;4;1;0;0;20;3;1;2;18;6;12;29;2;4.8;7;88.1;83.9
4928;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2009 3e kwartaal;54;48;45;40;34;6;5;4;1;0;0;19;3;1;2;15;7;9;27;3;5.7;6;88.5;83.5
4929;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2009 4e kwartaal;52;46;42;37;30;7;5;4;1;0;0;18;2;1;2;16;7;9;24;4;9.1;6;88.6;80.5
4930;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2009;56;49;46;41;34;7;5;4;1;0;0;19;3;1;2;16;6;9;27;3;5.9;7;87.3;82.2
4931;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2010 1e kwartaal;52;46;43;38;32;6;5;3;1;0;0;17;2;1;1;15;6;9;25;4;7.6;6;88.2;81.5
4932;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2010 2e kwartaal;53;47;45;39;31;8;6;4;2;0;0;19;4;2;2;15;6;9;26;2;3.9;7;87.8;84.3
4933;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2010 3e kwartaal;52;45;43;38;32;6;5;4;1;0;0;19;3;1;2;16;5;11;24;2;4.5;7;86.1;82.2
4934;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2010 4e kwartaal;54;47;46;40;34;6;6;5;1;0;0;21;4;2;2;17;7;9;25;2;3.8;7;87.6;84.3
4935;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2010;53;46;44;39;33;6;5;4;1;0;0;19;3;1;2;16;6;10;25;2;4.9;7;87.4;83.1
4936;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2011 1e kwartaal;57;49;45;41;36;5;4;3;1;0;0;20;3;1;2;17;6;11;25;4;7.4;8;86.4;79.9
4937;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2011 2e kwartaal;55;48;45;41;35;5;4;3;1;0;0;19;2;1;1;16;6;10;26;3;6.1;7;86.5;81.3
4938;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2011 3e kwartaal;57;49;45;40;35;6;5;4;1;0;0;18;3;1;2;16;6;9;27;3;6.9;8;85.5;79.5
4939;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2011 4e kwartaal;59;51;47;42;37;6;5;3;1;0;0;19;4;2;2;15;6;8;28;4;7.3;8;86.1;79.8
4940;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2011;57;49;46;41;36;5;4;3;1;0;0;19;3;1;2;16;6;10;27;3;6.9;8;86.1;80.1
4941;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2012 1e kwartaal;58;49;43;37;32;6;5;4;1;0;0;15;3;2;1;12;5;7;27;7;13.9;9;85.1;73.3
4942;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2012 2e kwartaal;58;48;42;36;31;5;5;5;0;0;0;15;2;1;1;13;5;7;27;6;12.4;11;81.4;71.3
4943;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2012 3e kwartaal;57;50;43;35;30;5;8;6;1;0;0;17;3;2;1;15;6;9;26;7;13.3;8;86.8;75.3
4944;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2012 4e kwartaal;55;47;42;36;31;5;6;6;1;0;0;18;3;2;1;16;6;10;24;5;10.1;8;85.3;76.7
4945;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2012;57;48;42;36;31;5;6;5;1;0;0;17;3;1;1;14;6;8;26;6;12.5;9;84.6;74.1
4946;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2013 1e kwartaal;54;47;41;38;31;6;4;3;1;0;0;18;4;1;3;14;6;8;23;6;12.5;7;86.7;75.9
4947;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2013 2e kwartaal;54;45;39;36;33;4;3;2;1;0;0;17;2;1;2;15;7;8;22;5;12.3;9;82.7;72.6
4948;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2013 3e kwartaal;55;46;41;36;30;6;5;4;1;0;0;17;4;1;3;13;6;6;24;5;11.0;9;83.6;74.4
4949;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2013 4e kwartaal;53;46;40;35;29;6;5;5;1;0;0;18;3;2;2;14;7;8;22;5;12.1;8;85.3;75.0
4950;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2013;54;46;40;36;31;6;4;3;1;0;0;17;3;1;2;14;7;7;23;5;12.0;8;84.6;74.5
4951;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2014 1e kwartaal;54;43;37;31;28;4;5;4;1;0;0;16;2;1;2;13;5;8;21;7;15.5;10;80.9;68.4
4952;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2014 2e kwartaal;53;43;37;32;27;5;5;4;1;0;0;15;2;1;2;13;5;8;22;6;14.3;10;80.9;69.4
4953;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2014 3e kwartaal;53;42;36;31;28;3;5;5;1;0;0;15;3;1;2;12;4;8;21;6;13.4;11;79.9;69.2
4954;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2014 4e kwartaal;54;47;40;35;30;5;5;4;1;0;0;16;3;1;2;13;5;8;24;7;13.9;7;87.0;74.9
4955;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2014;53;44;38;32;28;4;5;4;1;0;0;16;2;1;2;13;5;8;22;6;14.3;9;82.2;70.5
4956;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2015 1e kwartaal;54;45;38;33;28;6;4;4;1;0;0;15;3;1;2;12;4;9;22;7;15.5;9;82.6;69.8
4957;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2015 2e kwartaal;54;46;38;34;27;7;5;4;1;0;0;17;3;1;2;14;5;9;22;7;15.8;8;84.5;71.2
4958;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2015 3e kwartaal;55;47;40;35;30;5;5;4;1;0;0;17;3;1;2;15;4;11;22;7;15.1;8;85.5;72.6
4959;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2015 4e kwartaal;49;40;36;32;26;6;4;3;1;0;0;15;3;1;1;13;5;8;21;4;10.3;9;82.4;73.9
4960;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2015;53;44;38;34;28;6;4;4;1;0;0;16;3;1;2;13;4;9;22;6;14.3;9;83.8;71.8
4961;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2016 1e kwartaal;46;37;33;30;24;6;3;3;1;0;0;14;2;1;1;12;5;7;20;4;11.6;8;81.6;72.2
4962;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2016 2e kwartaal;50;41;37;34;27;7;3;3;0;0;0;15;2;1;1;12;5;7;23;4;10.3;9;82.5;73.9
4963;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2016 3e kwartaal;48;39;37;32;26;6;5;4;0;0;0;13;2;1;1;10;4;6;24;3;7.0;9;82.2;76.5
4964;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2016 4e kwartaal;49;39;34;29;24;5;5;5;1;0;0;11;1;0;1;10;5;5;23;4;11.6;11;78.5;69.4
4965;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2016;48;39;35;31;25;6;4;4;0;0;0;13;2;1;1;11;5;6;22;4;10.1;9;81.2;73.0
4966;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2017 1e kwartaal;50;42;36;33;28;5;4;3;0;0;0;13;1;0;1;12;6;6;23;5;12.5;9;83.0;72.6
4967;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2017 2e kwartaal;47;39;36;32;26;6;4;3;0;0;0;14;1;0;0;13;5;7;22;3;8.5;8;83.2;76.1
4968;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2017 3e kwartaal;47;38;36;32;26;6;4;3;1;0;0;15;2;1;1;13;5;9;21;2;6.4;8;82.1;76.9
4969;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2017 4e kwartaal;51;42;39;34;27;7;5;3;2;0;0;19;2;1;1;17;6;11;20;3;7.1;8;83.3;77.3
4970;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2017;49;40;37;33;27;6;4;3;1;0;0;15;1;1;1;14;5;8;22;4;8.7;8;82.9;75.7
4971;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2018 1e kwartaal;51;42;39;33;27;7;6;5;1;0;0;19;2;1;1;17;5;11;21;3;7.5;8;84.1;77.7
4972;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2018 2e kwartaal;54;47;43;34;26;8;9;7;1;0;0;18;2;1;1;16;7;10;25;3;7.3;8;85.9;79.7
4973;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2018 3e kwartaal;53;43;41;33;25;8;7;6;2;0;0;15;2;0;1;14;5;8;25;3;6.1;9;82.0;77.0
4974;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2018 4e kwartaal;49;45;43;35;26;9;8;6;2;0;0;16;2;1;1;14;7;7;27;2;4.9;4;91.4;86.9
4975;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2018;52;44;41;34;26;8;8;6;2;0;0;17;2;1;1;15;6;9;24;3;6.5;7;85.8;80.3
4976;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2019 1e kwartaal;51;44;42;35;28;7;7;5;2;0;0;17;3;2;1;14;6;8;25;2;4.3;7;86.7;83.0
4977;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2019 2e kwartaal;46;39;38;33;28;6;5;3;2;0;0;17;2;1;1;15;6;9;21;1;3.7;7;84.9;81.7
4978;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2019 3e kwartaal;43;37;35;33;26;7;3;1;1;0;0;14;2;1;1;12;4;8;22;2;4.5;6;85.9;82.0
4979;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2019 4e kwartaal;45;40;38;36;29;7;3;2;1;0;0;16;2;0;2;14;5;9;22;1;3.0;6;87.8;85.1
4980;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2019;46;40;38;34;28;6;4;3;1;0;0;16;2;1;1;14;5;9;22;2;3.9;6;86.3;83.0
4981;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2020 1e kwartaal;46;38;37;34;27;7;3;3;0;0;0;16;2;1;2;14;3;11;21;1;2.9;8;82.8;80.4
4982;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2020 2e kwartaal;50;40;38;34;27;7;4;3;1;0;0;15;2;1;2;13;5;8;22;3;6.5;10;79.9;74.7
4983;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2020 3e kwartaal;53;42;37;33;26;7;5;4;0;0;0;17;2;1;1;15;5;9;21;5;10.8;11;79.1;70.6
4984;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2020 4e kwartaal;52;44;39;35;27;7;4;4;0;0;0;16;2;1;1;14;6;8;23;6;12.7;7;85.7;74.8
4985;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2020;50;41;38;34;27;7;4;3;0;0;0;16;2;1;1;14;5;9;22;3;8.4;9;81.8;74.9
4986;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2021 1e kwartaal;43;36;35;26;20;6;9;7;2;0;0;13;1;1;1;12;5;7;21;2;4.5;7;84.1;80.4
4987;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2021 2e kwartaal;50;43;40;32;25;7;8;7;1;0;0;11;2;1;1;9;2;6;29;3;6.1;7;85.8;80.6
4988;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2021 3e kwartaal;50;43;42;34;28;7;7;7;0;0;0;14;2;1;2;11;5;7;28;2;4.3;6;87.7;83.9
4989;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2021 4e kwartaal;54;48;47;38;29;9;9;7;1;0;0;19;2;0;2;17;6;10;28;1;2.9;6;88.5;85.9
4990;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2021;49;43;41;33;25;7;8;7;1;0;0;14;2;1;1;12;5;7;27;2;4.4;7;86.6;82.8
4991;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2022 1e kwartaal;52;47;45;37;27;10;8;6;1;0;0;17;2;0;2;15;5;10;28;2;5.2;5;90.4;85.8
4992;Totaal mannen en vrouwen;35 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2003 1e kwartaal;18;13;12;12;11;0;1;1;0;0;0;5;1;0;1;4;2;2;7;1;;5;;
4993;Totaal mannen en vrouwen;35 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2003 2e kwartaal;15;13;12;12;10;1;1;1;0;0;0;6;2;1;1;4;2;2;7;1;;2;;
4994;Totaal mannen en vrouwen;35 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2003 3e kwartaal;19;15;15;14;11;3;0;0;0;0;0;7;1;0;0;6;2;4;8;1;;4;;
4995;Totaal mannen en vrouwen;35 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2003 4e kwartaal;19;15;15;14;12;2;1;1;0;0;0;6;1;1;0;6;2;4;9;0;;4;;
4996;Totaal mannen en vrouwen;35 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2003;18;14;14;13;11;2;1;1;0;0;0;6;1;1;1;5;2;3;8;1;;4;78.6;75.3
4997;Totaal mannen en vrouwen;35 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2004 1e kwartaal;17;15;14;12;11;1;1;1;1;0;0;5;1;1;1;4;1;3;8;1;;2;;
4998;Totaal mannen en vrouwen;35 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2004 2e kwartaal;20;17;15;13;11;2;1;1;1;0;0;6;1;1;1;4;1;3;9;2;;3;;
4999;Totaal mannen en vrouwen;35 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2004 3e kwartaal;18;15;13;12;11;2;1;0;0;0;0;4;1;0;1;3;1;2;9;2;;3;;
5000;Totaal mannen en vrouwen;35 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2004 4e kwartaal;18;14;13;12;10;2;1;1;0;0;0;4;1;1;1;3;1;2;9;1;;4;;
5001;Totaal mannen en vrouwen;35 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2004;18;15;14;13;11;2;1;1;1;0;0;5;1;1;1;4;1;2;9;1;9.7;3;83.0;75.0
5002;Totaal mannen en vrouwen;35 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2005 1e kwartaal;19;15;14;13;11;2;1;1;0;0;0;4;1;0;1;3;1;2;10;1;;4;;
5003;Totaal mannen en vrouwen;35 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2005 2e kwartaal;19;16;14;13;12;2;1;1;0;0;0;3;1;0;0;3;1;2;11;2;;3;;
5004;Totaal mannen en vrouwen;35 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2005 3e kwartaal;18;16;14;14;12;2;1;0;0;0;0;3;1;0;1;3;1;2;11;1;;3;;
5005;Totaal mannen en vrouwen;35 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2005 4e kwartaal;20;17;15;14;12;2;1;0;0;0;0;3;1;1;1;2;1;1;12;2;;3;;
5006;Totaal mannen en vrouwen;35 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2005;19;16;14;14;12;2;1;1;0;0;0;4;1;0;1;3;1;2;11;2;10.0;3;83.1;74.9
5007;Totaal mannen en vrouwen;35 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2006 1e kwartaal;20;17;15;14;12;2;1;0;0;0;0;5;1;1;1;3;1;2;10;2;;3;;
5008;Totaal mannen en vrouwen;35 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2006 2e kwartaal;20;17;16;15;12;2;1;1;0;0;0;5;2;1;1;4;2;2;10;2;;3;;
5009;Totaal mannen en vrouwen;35 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2006 3e kwartaal;19;16;14;13;11;2;1;1;0;0;0;5;1;1;1;3;1;2;10;1;;3;;
5010;Totaal mannen en vrouwen;35 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2006 4e kwartaal;20;16;14;13;11;3;1;1;0;0;0;5;2;1;1;3;1;2;10;1;;4;;
5011;Totaal mannen en vrouwen;35 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2006;20;16;15;14;11;2;1;1;0;0;0;5;2;1;1;3;1;2;10;2;10.0;3;82.5;74.3
5012;Totaal mannen en vrouwen;35 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2007 1e kwartaal;21;19;16;15;11;4;1;1;0;0;0;4;2;0;1;3;1;2;12;2;;2;;
5013;Totaal mannen en vrouwen;35 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2007 2e kwartaal;18;15;15;14;11;3;1;0;0;0;0;5;2;1;1;3;1;1;10;0;;3;;
5014;Totaal mannen en vrouwen;35 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2007 3e kwartaal;17;15;15;14;12;3;1;0;0;0;0;4;1;0;1;3;1;2;11;0;;2;;
5015;Totaal mannen en vrouwen;35 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2007 4e kwartaal;19;17;15;14;10;4;2;1;1;0;0;4;1;1;1;3;1;2;11;2;;2;;
5016;Totaal mannen en vrouwen;35 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2007;19;16;15;14;11;3;1;1;0;0;0;4;1;1;1;3;1;2;11;1;6.9;2;87.3;81.3
5017;Totaal mannen en vrouwen;35 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2008 1e kwartaal;16;14;14;13;9;4;1;1;0;0;0;5;1;1;0;4;1;2;9;0;;2;;
5018;Totaal mannen en vrouwen;35 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2008 2e kwartaal;18;15;15;14;11;3;0;0;0;0;0;5;1;0;1;4;1;3;10;0;;3;;
5019;Totaal mannen en vrouwen;35 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2008 3e kwartaal;15;13;12;12;10;2;1;0;0;0;0;4;1;0;1;3;1;2;9;1;;2;;
5020;Totaal mannen en vrouwen;35 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2008 4e kwartaal;19;15;14;13;10;2;1;1;0;0;0;5;1;1;0;4;2;2;9;1;;4;;
5021;Totaal mannen en vrouwen;35 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2008;17;14;14;13;10;3;1;1;0;0;0;5;1;1;0;4;1;2;9;1;;3;84.3;80.7
5022;Totaal mannen en vrouwen;35 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2009 1e kwartaal;18;15;13;12;10;2;1;1;0;0;0;5;1;1;1;4;2;2;8;1;;3;;
5023;Totaal mannen en vrouwen;35 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2009 2e kwartaal;18;16;15;13;10;3;1;1;0;0;0;6;1;0;1;5;1;4;9;1;;2;;
5024;Totaal mannen en vrouwen;35 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2009 3e kwartaal;17;15;14;12;9;3;1;1;0;0;0;6;1;0;1;5;2;4;7;1;;2;;
5025;Totaal mannen en vrouwen;35 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2009 4e kwartaal;18;16;15;13;11;3;2;1;0;0;0;5;1;0;1;4;1;3;10;1;;2;;
5026;Totaal mannen en vrouwen;35 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2009;18;15;14;13;10;3;1;1;0;0;0;6;1;0;1;5;1;3;9;1;7.7;2;87.2;80.5
5027;Totaal mannen en vrouwen;35 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2010 1e kwartaal;16;14;14;12;10;2;2;1;0;0;0;5;2;1;1;3;1;2;9;1;;2;;
5028;Totaal mannen en vrouwen;35 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2010 2e kwartaal;15;13;13;12;10;2;1;1;0;0;0;5;1;0;1;4;1;3;8;1;;2;;
5029;Totaal mannen en vrouwen;35 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2010 3e kwartaal;18;15;14;13;10;2;1;1;0;0;0;5;1;0;1;4;2;2;9;1;;3;;
5030;Totaal mannen en vrouwen;35 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2010 4e kwartaal;16;13;12;10;8;3;1;1;0;0;0;5;1;0;1;4;2;2;7;1;;3;;
5031;Totaal mannen en vrouwen;35 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2010;16;14;13;12;9;2;1;1;0;0;0;5;1;0;1;4;1;2;8;1;;3;84.2;79.1
5032;Totaal mannen en vrouwen;35 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2011 1e kwartaal;20;15;14;12;10;3;2;1;0;0;0;6;2;0;1;4;2;3;8;1;;4;;
5033;Totaal mannen en vrouwen;35 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2011 2e kwartaal;19;15;14;12;9;3;2;1;1;0;0;5;1;1;1;3;1;2;9;1;;4;;
5034;Totaal mannen en vrouwen;35 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2011 3e kwartaal;21;17;15;14;11;2;1;1;1;0;0;5;1;0;1;4;1;2;10;2;;4;;
5035;Totaal mannen en vrouwen;35 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2011 4e kwartaal;19;16;14;12;10;2;1;1;0;0;0;6;1;0;1;4;2;2;8;2;;3;;
5036;Totaal mannen en vrouwen;35 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2011;20;16;14;12;10;2;2;1;0;0;0;5;1;0;1;4;2;2;9;2;11.1;4;80.2;71.4
5037;Totaal mannen en vrouwen;35 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2012 1e kwartaal;20;18;16;15;12;3;2;2;0;0;0;6;1;0;1;5;2;3;10;2;;2;;
5038;Totaal mannen en vrouwen;35 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2012 2e kwartaal;19;17;16;14;11;4;1;1;0;0;0;7;1;0;1;6;3;3;9;1;;2;;
5039;Totaal mannen en vrouwen;35 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2012 3e kwartaal;18;16;14;12;11;2;1;1;0;0;0;5;2;1;1;4;2;2;8;2;;2;;
5040;Totaal mannen en vrouwen;35 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2012 4e kwartaal;19;17;15;13;10;2;2;2;0;0;0;7;2;1;1;5;2;3;8;2;;2;;
5041;Totaal mannen en vrouwen;35 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2012;19;17;15;14;11;3;2;2;0;0;0;6;1;1;1;5;2;3;9;2;9.7;2;89.3;80.6
5042;Totaal mannen en vrouwen;35 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2013 1e kwartaal;20;17;15;14;11;3;2;1;0;0;0;6;2;1;1;5;2;2;9;2;;3;;
5043;Totaal mannen en vrouwen;35 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2013 2e kwartaal;20;16;15;13;11;2;2;2;0;0;0;7;2;0;2;5;2;3;8;1;;3;;
5044;Totaal mannen en vrouwen;35 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2013 3e kwartaal;22;19;16;14;12;2;2;2;0;0;0;6;1;0;1;5;2;3;10;2;;3;;
5045;Totaal mannen en vrouwen;35 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2013 4e kwartaal;21;17;15;12;10;2;3;3;0;0;0;5;1;0;1;4;2;3;9;3;;3;;
5046;Totaal mannen en vrouwen;35 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2013;20;17;15;13;11;2;2;2;0;0;0;6;1;0;1;5;2;3;9;2;11.1;3;84.8;75.4
5047;Totaal mannen en vrouwen;35 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2014 1e kwartaal;18;16;14;12;10;2;2;1;1;0;0;4;1;0;1;4;1;2;9;2;;2;;
