ID;Sex;Age;PositionInHousehold;Periods;LabourForceAndNotInTheLabourForce_1;LabourForce_2;EmployedLabourForce_3;Employee_4;PermanentEmployee_5;FlexibleEmployee_6;SelfEmployedPerson_7;SelfEmployedWithoutEmployees_8;SelfEmployedWithEmployees_9;ContributingFamilyWorker_10;ProfessionalStatusIsUnknown_11;PartTime_12;LessThan20WorkingHoursAWeek_13;LessThan12WorkingHoursAWeek_14;k_12To19WorkingHoursAWeek_15;k_20To34WorkingHoursAWeek_16;k_20To27WorkingHoursAWeek_17;k_28To34WorkingHoursAWeek_18;FullTime_19;UnemployedLabourForce_20;UnemploymentRate_21;NotInTheLabourForce_22;GrossLabourParticipationRate_23;NetLabourParticipationRate_24
6202;Male;15 to 74 years;Partner in couple;2017 3rd quarter;3903.0;3058.0;2975.0;2346.0;1890.0;456.0;629.0;434.0;191.0;4.0;0.0;478.0;121.0;79.0;42.0;357.0;103.0;254.0;2497.0;82.0;2.7;845.0;78.4;76.2
6203;Male;15 to 74 years;Partner in couple;2017 4th quarter;3900.0;3058.0;2980.0;2343.0;1902.0;441.0;637.0;442.0;190.0;5.0;0.0;484.0;113.0;70.0;44.0;370.0;113.0;257.0;2496.0;79.0;2.6;842.0;78.4;76.4
6204;Male;15 to 74 years;Partner in couple;2017;3897.0;3053.0;2964.0;2332.0;1875.0;457.0;633.0;438.0;191.0;4.0;0.0;476.0;123.0;79.0;44.0;354.0;108.0;246.0;2488.0;89.0;2.9;844.0;78.3;76.1
6205;Male;15 to 74 years;Partner in couple;2018 1st quarter;3893.0;3048.0;2968.0;2332.0;1895.0;437.0;635.0;441.0;190.0;5.0;0.0;473.0;111.0;71.0;40.0;362.0;109.0;253.0;2494.0;80.0;2.6;845.0;78.3;76.2
6206;Male;15 to 74 years;Partner in couple;2018 2nd quarter;3897.0;3063.0;2990.0;2365.0;1914.0;451.0;625.0;429.0;191.0;4.0;0.0;490.0;115.0;75.0;40.0;375.0;115.0;260.0;2500.0;73.0;2.4;834.0;78.6;76.7
6207;Male;15 to 74 years;Partner in couple;2018 3rd quarter;3899.0;3069.0;2998.0;2378.0;1919.0;459.0;620.0;425.0;190.0;5.0;0.0;488.0;120.0;69.0;50.0;369.0;111.0;258.0;2510.0;71.0;2.3;829.0;78.7;76.9
6208;Male;15 to 74 years;Partner in couple;2018 4th quarter;3895.0;3073.0;3005.0;2387.0;1930.0;457.0;618.0;424.0;189.0;4.0;0.0;505.0;123.0;72.0;52.0;382.0;125.0;257.0;2500.0;68.0;2.2;822.0;78.9;77.2
6209;Male;15 to 74 years;Partner in couple;2018;3896.0;3063.0;2990.0;2366.0;1914.0;451.0;624.0;430.0;190.0;5.0;0.0;489.0;117.0;72.0;46.0;372.0;115.0;257.0;2501.0;73.0;2.4;833.0;78.6;76.8
6210;Male;15 to 74 years;Partner in couple;2019 1st quarter;3888.0;3074.0;3003.0;2375.0;1920.0;455.0;629.0;440.0;184.0;5.0;0.0;512.0;126.0;77.0;50.0;385.0;121.0;264.0;2492.0;71.0;2.3;814.0;79.1;77.2
6211;Male;15 to 74 years;Partner in couple;2019 2nd quarter;3892.0;3078.0;3014.0;2392.0;1950.0;442.0;622.0;434.0;183.0;5.0;0.0;504.0;129.0;79.0;50.0;375.0;111.0;263.0;2510.0;63.0;2.1;815.0;79.1;77.4
6212;Male;15 to 74 years;Partner in couple;2019 3rd quarter;3867.0;3055.0;2998.0;2368.0;1920.0;448.0;630.0;438.0;187.0;5.0;0.0;512.0;126.0;81.0;45.0;386.0;108.0;278.0;2486.0;57.0;1.9;812.0;79.0;77.5
6213;Male;15 to 74 years;Partner in couple;2019 4th quarter;3881.0;3078.0;3018.0;2371.0;1959.0;412.0;648.0;449.0;195.0;4.0;0.0;513.0;121.0;79.0;41.0;392.0;105.0;287.0;2505.0;60.0;1.9;802.0;79.3;77.8
6214;Male;15 to 74 years;Partner in couple;2019;3882.0;3071.0;3008.0;2376.0;1937.0;439.0;632.0;440.0;188.0;4.0;0.0;510.0;126.0;79.0;47.0;385.0;111.0;273.0;2498.0;63.0;2.0;811.0;79.1;77.5
6215;Male;15 to 74 years;Partner in couple;2020 1st quarter;3919.0;3090.0;3027.0;2384.0;1990.0;395.0;642.0;439.0;200.0;4.0;0.0;530.0;119.0;75.0;44.0;412.0;108.0;303.0;2497.0;63.0;2.0;829.0;78.8;77.2
6216;Male;15 to 74 years;Partner in couple;2020 2nd quater;3906.0;3063.0;2998.0;2345.0;1959.0;386.0;653.0;436.0;212.0;5.0;0.0;531.0;115.0;79.0;36.0;416.0;117.0;298.0;2467.0;65.0;2.1;844.0;78.4;76.7
6217;Male;15 to 74 years;Partner in couple;2020 3rd quarter;3895.0;3058.0;2995.0;2340.0;1966.0;374.0;655.0;437.0;213.0;4.0;0.0;518.0;124.0;77.0;46.0;394.0;115.0;280.0;2477.0;63.0;2.1;837.0;78.5;76.9
6218;Male;15 to 74 years;Partner in couple;2020 4th quarter;3923.0;3074.0;3011.0;2339.0;1946.0;393.0;672.0;448.0;217.0;6.0;0.0;552.0;128.0;79.0;48.0;424.0;131.0;293.0;2459.0;63.0;2.1;849.0;78.4;76.7
6219;Male;15 to 74 years;Partner in couple;2020;3911.0;3071.0;3008.0;2352.0;1965.0;387.0;655.0;440.0;210.0;5.0;0.0;533.0;121.0;78.0;44.0;411.0;118.0;294.0;2475.0;63.0;2.1;840.0;78.5;76.9
6220;Male;15 to 74 years;Partner in couple;2021 1st quarter;;;;;;;;;;;;;;;;;;;;;;;;
6221;Male;15 to 74 years;Partner in couple;2021 2nd quarter;3895.0;3088.0;3022.0;2334.0;1923.0;412.0;687.0;462.0;222.0;3.0;0.0;604.0;137.0;83.0;55.0;467.0;111.0;357.0;2417.0;66.0;2.1;808.0;79.3;77.6
6222;Male;15 to 74 years;Partner in couple;2021 3rd quarter;3912.0;3104.0;3051.0;2375.0;1937.0;438.0;675.0;449.0;218.0;8.0;0.0;592.0;118.0;67.0;51.0;475.0;112.0;363.0;2458.0;53.0;1.7;808.0;79.3;78.0
6223;Male;15 to 74 years;Partner in couple;2021 4th quarter;3860.0;3062.0;3004.0;2321.0;1929.0;392.0;683.0;456.0;220.0;7.0;0.0;607.0;122.0;66.0;55.0;485.0;107.0;377.0;2398.0;57.0;1.9;799.0;79.3;77.8
6224;Male;15 to 74 years;Partner in couple;2021;3889.0;3084.0;3026.0;2344.0;1930.0;414.0;682.0;456.0;220.0;6.0;0.0;601.0;126.0;72.0;54.0;476.0;110.0;366.0;2424.0;59.0;1.9;805.0;79.3;77.8
6225;Male;15 to 74 years;Partner in couple;2022 1st quarter;3841.0;3048.0;2998.0;2312.0;1904.0;408.0;687.0;466.0;214.0;7.0;0.0;606.0;120.0;60.0;60.0;486.0;114.0;372.0;2392.0;50.0;1.6;792.0;79.4;78.1
6226;Male;15 to 74 years;Partner in couple;2022 2nd quarter;3776.0;3010.0;2965.0;2297.0;1864.0;434.0;667.0;453.0;210.0;4.0;0.0;587.0;121.0;66.0;55.0;466.0;117.0;349.0;2378.0;46.0;1.5;766.0;79.7;78.5
6227;Male;15 to 74 years;Partner in couple;2022 3rd quarter;3749.0;2987.0;2935.0;2249.0;1855.0;394.0;686.0;487.0;195.0;4.0;0.0;568.0;112.0;70.0;43.0;455.0;114.0;342.0;2367.0;52.0;1.7;762.0;79.7;78.3
6228;Male;15 to 74 years;Partner in couple;2022 4th quarter;3781.0;3031.0;2982.0;2276.0;1868.0;408.0;706.0;504.0;195.0;7.0;0.0;606.0;118.0;69.0;49.0;488.0;130.0;358.0;2376.0;48.0;1.6;751.0;80.1;78.9
6229;Male;15 to 74 years;Partner in couple;2022;3787.0;3019.0;2970.0;2284.0;1873.0;411.0;686.0;477.0;204.0;5.0;0.0;592.0;118.0;66.0;52.0;474.0;119.0;355.0;2378.0;49.0;1.6;768.0;79.7;78.4
6230;Male;15 to 74 years;Partner in couple;2023 1st quarter;3771.0;3026.0;2982.0;2296.0;1890.0;406.0;686.0;495.0;186.0;6.0;0.0;589.0;119.0;75.0;44.0;470.0;116.0;355.0;2393.0;44.0;1.5;745.0;80.3;79.1
6231;Male;15 to 74 years;Partner in couple;2023 2nd quarter;3774.0;3063.0;3029.0;2332.0;1931.0;401.0;697.0;505.0;186.0;6.0;0.0;611.0;130.0;81.0;49.0;481.0;122.0;359.0;2418.0;34.0;1.1;711.0;81.2;80.3
6232;Male;15 to 74 years;Partner in couple;2023 3rd quarter;3791.0;3086.0;3041.0;2326.0;1928.0;398.0;715.0;514.0;196.0;6.0;0.0;609.0;121.0;74.0;47.0;487.0;130.0;357.0;2433.0;45.0;1.4;705.0;81.4;80.2
6233;Male;15 to 74 years;Partner in couple;2023 4th quarter;3781.0;3087.0;3041.0;2307.0;1910.0;397.0;734.0;533.0;197.0;4.0;0.0;614.0;119.0;70.0;49.0;495.0;139.0;356.0;2427.0;45.0;1.5;695.0;81.6;80.4
6234;Male;15 to 74 years;Partner in couple;2023;3779.0;3066.0;3023.0;2315.0;1915.0;401.0;708.0;512.0;191.0;5.0;0.0;606.0;122.0;75.0;47.0;483.0;127.0;357.0;2418.0;42.0;1.4;714.0;81.1;80.0
6235;Male;15 to 74 years;Partner in couple;2024 1st quarter;3797.0;3095.0;3049.0;2333.0;1927.0;406.0;715.0;514.0;196.0;4.0;0.0;619.0;128.0;77.0;52.0;491.0;129.0;362.0;2429.0;47.0;1.5;702.0;81.5;80.3
6236;Male;15 to 74 years;Partner in couple;2024 2nd quarter;3798.0;3090.0;3039.0;2328.0;1925.0;403.0;711.0;511.0;196.0;4.0;0.0;626.0;131.0;76.0;55.0;495.0;125.0;370.0;2412.0;51.0;1.7;707.0;81.4;80.0
6237;Male;15 to 74 years;Partner in couple;2024 3rd quarter;3799.0;3080.0;3033.0;2327.0;1943.0;384.0;706.0;511.0;191.0;3.0;0.0;599.0;128.0;75.0;52.0;471.0;108.0;363.0;2434.0;48.0;1.5;718.0;81.1;79.8
6238;Male;15 to 74 years;Partner in couple;2024 4th quarter;3787.0;3074.0;3025.0;2308.0;1925.0;383.0;717.0;520.0;195.0;2.0;0.0;613.0;123.0;69.0;54.0;490.0;110.0;379.0;2413.0;49.0;1.6;713.0;81.2;79.9
6239;Male;15 to 74 years;Partner in couple;2024;3795.0;3085.0;3036.0;2324.0;1930.0;394.0;712.0;514.0;195.0;4.0;0.0;614.0;128.0;74.0;53.0;487.0;118.0;369.0;2422.0;49.0;1.6;710.0;81.3;80.0
6240;Male;15 to 74 years;Partner in couple with child(ren);2013 1st quarter;2016.0;1887.0;1812.0;1434.0;1237.0;197.0;378.0;236.0;139.0;4.0;0.0;214.0;37.0;22.0;16.0;177.0;47.0;130.0;1598.0;75.0;4.0;129.0;93.6;89.9
6241;Male;15 to 74 years;Partner in couple with child(ren);2013 2nd quarter;2019.0;1888.0;1811.0;1426.0;1225.0;201.0;385.0;240.0;140.0;4.0;0.0;211.0;37.0;22.0;14.0;174.0;48.0;126.0;1600.0;77.0;4.1;131.0;93.5;89.7
6242;Male;15 to 74 years;Partner in couple with child(ren);2013 3rd quarter;2014.0;1878.0;1795.0;1409.0;1227.0;182.0;386.0;238.0;143.0;6.0;0.0;202.0;34.0;19.0;15.0;169.0;40.0;129.0;1593.0;83.0;4.4;136.0;93.3;89.2
6243;Male;15 to 74 years;Partner in couple with child(ren);2013 4th quarter;1997.0;1872.0;1787.0;1402.0;1204.0;198.0;385.0;237.0;143.0;4.0;0.0;198.0;37.0;21.0;16.0;161.0;43.0;118.0;1589.0;84.0;4.5;125.0;93.7;89.5
6244;Male;15 to 74 years;Partner in couple with child(ren);2013;2011.0;1881.0;1801.0;1418.0;1223.0;195.0;384.0;238.0;141.0;4.0;0.0;206.0;36.0;21.0;15.0;170.0;44.0;126.0;1595.0;80.0;4.2;130.0;93.5;89.6
6245;Male;15 to 74 years;Partner in couple with child(ren);2014 1st quarter;2021.0;1893.0;1803.0;1409.0;1209.0;200.0;394.0;242.0;148.0;4.0;0.0;210.0;40.0;24.0;16.0;170.0;45.0;125.0;1592.0;91.0;4.8;128.0;93.7;89.2
6246;Male;15 to 74 years;Partner in couple with child(ren);2014 2nd quarter;2015.0;1898.0;1813.0;1422.0;1207.0;215.0;391.0;242.0;146.0;4.0;0.0;218.0;40.0;25.0;16.0;178.0;49.0;129.0;1595.0;85.0;4.5;117.0;94.2;90.0
6247;Male;15 to 74 years;Partner in couple with child(ren);2014 3rd quarter;2010.0;1884.0;1818.0;1429.0;1204.0;225.0;388.0;241.0;144.0;4.0;0.0;215.0;34.0;20.0;15.0;180.0;48.0;132.0;1603.0;66.0;3.5;126.0;93.7;90.4
6248;Male;15 to 74 years;Partner in couple with child(ren);2014 4th quarter;2007.0;1897.0;1824.0;1428.0;1213.0;215.0;395.0;249.0;142.0;5.0;0.0;214.0;34.0;20.0;15.0;180.0;43.0;137.0;1610.0;74.0;3.9;110.0;94.5;90.9
6249;Male;15 to 74 years;Partner in couple with child(ren);2014;2013.0;1893.0;1814.0;1422.0;1208.0;214.0;392.0;243.0;145.0;4.0;0.0;214.0;37.0;22.0;15.0;177.0;46.0;131.0;1600.0;79.0;4.2;120.0;94.0;90.1
6250;Male;15 to 74 years;Partner in couple with child(ren);2015 1st quarter;2024.0;1907.0;1830.0;1431.0;1217.0;214.0;399.0;255.0;141.0;3.0;0.0;227.0;39.0;23.0;16.0;188.0;47.0;141.0;1603.0;77.0;4.0;117.0;94.2;90.4
6251;Male;15 to 74 years;Partner in couple with child(ren);2015 2nd quarter;2020.0;1899.0;1829.0;1428.0;1210.0;218.0;401.0;256.0;141.0;4.0;0.0;223.0;36.0;21.0;15.0;188.0;50.0;137.0;1606.0;70.0;3.7;121.0;94.0;90.6
6252;Male;15 to 74 years;Partner in couple with child(ren);2015 3rd quarter;2018.0;1889.0;1820.0;1425.0;1211.0;214.0;395.0;255.0;137.0;4.0;0.0;217.0;38.0;23.0;14.0;180.0;45.0;135.0;1603.0;69.0;3.6;129.0;93.6;90.2
6253;Male;15 to 74 years;Partner in couple with child(ren);2015 4th quarter;2009.0;1876.0;1817.0;1417.0;1203.0;215.0;399.0;258.0;138.0;4.0;0.0;217.0;36.0;21.0;15.0;180.0;44.0;137.0;1600.0;59.0;3.2;133.0;93.4;90.4
6254;Male;15 to 74 years;Partner in couple with child(ren);2015;2018.0;1893.0;1824.0;1425.0;1210.0;215.0;399.0;256.0;139.0;4.0;0.0;221.0;37.0;22.0;15.0;184.0;47.0;137.0;1603.0;69.0;3.6;125.0;93.8;90.4
6255;Male;15 to 74 years;Partner in couple with child(ren);2016 1st quarter;2016.0;1883.0;1823.0;1423.0;1207.0;215.0;401.0;258.0;139.0;4.0;0.0;225.0;40.0;24.0;16.0;185.0;51.0;134.0;1599.0;60.0;3.2;133.0;93.4;90.4
6256;Male;15 to 74 years;Partner in couple with child(ren);2016 2nd quarter;2007.0;1877.0;1825.0;1424.0;1207.0;217.0;400.0;258.0;139.0;3.0;0.0;210.0;36.0;23.0;13.0;174.0;46.0;128.0;1615.0;52.0;2.8;130.0;93.5;90.9
6257;Male;15 to 74 years;Partner in couple with child(ren);2016 3rd quarter;1992.0;1859.0;1807.0;1401.0;1188.0;213.0;406.0;261.0;143.0;2.0;0.0;212.0;34.0;20.0;14.0;178.0;46.0;132.0;1595.0;52.0;2.8;133.0;93.3;90.7
6258;Male;15 to 74 years;Partner in couple with child(ren);2016 4th quarter;2002.0;1863.0;1815.0;1399.0;1189.0;210.0;416.0;267.0;147.0;2.0;0.0;212.0;32.0;19.0;13.0;180.0;45.0;135.0;1603.0;48.0;2.6;139.0;93.1;90.6
6259;Male;15 to 74 years;Partner in couple with child(ren);2016;2004.0;1871.0;1818.0;1412.0;1198.0;214.0;406.0;261.0;142.0;3.0;0.0;215.0;35.0;22.0;14.0;179.0;47.0;132.0;1603.0;53.0;2.8;134.0;93.3;90.7
6260;Male;15 to 74 years;Partner in couple with child(ren);2017 1st quarter;2019.0;1883.0;1831.0;1406.0;1197.0;209.0;425.0;279.0;144.0;2.0;0.0;229.0;39.0;26.0;13.0;189.0;50.0;140.0;1603.0;52.0;2.8;136.0;93.2;90.7
6261;Male;15 to 74 years;Partner in couple with child(ren);2017 2nd quarter;2000.0;1862.0;1821.0;1414.0;1198.0;216.0;407.0;269.0;136.0;2.0;0.0;234.0;36.0;20.0;15.0;198.0;52.0;147.0;1587.0;41.0;2.2;138.0;93.1;91.0
6262;Male;15 to 74 years;Partner in couple with child(ren);2017 3rd quarter;2019.0;1881.0;1844.0;1444.0;1233.0;211.0;400.0;264.0;133.0;3.0;0.0;239.0;34.0;21.0;13.0;206.0;47.0;158.0;1605.0;37.0;2.0;138.0;93.2;91.3
6263;Male;15 to 74 years;Partner in couple with child(ren);2017 4th quarter;2003.0;1865.0;1829.0;1424.0;1224.0;200.0;406.0;268.0;134.0;3.0;0.0;234.0;33.0;19.0;13.0;202.0;45.0;157.0;1595.0;35.0;1.9;139.0;93.1;91.3
6264;Male;15 to 74 years;Partner in couple with child(ren);2017;2010.0;1873.0;1831.0;1422.0;1213.0;209.0;409.0;270.0;137.0;2.0;0.0;234.0;35.0;21.0;14.0;199.0;48.0;150.0;1597.0;41.0;2.2;138.0;93.1;91.1
6265;Male;15 to 74 years;Partner in couple with child(ren);2018 1st quarter;2011.0;1870.0;1832.0;1430.0;1229.0;200.0;402.0;270.0;129.0;3.0;0.0;234.0;32.0;18.0;13.0;202.0;45.0;158.0;1598.0;39.0;2.1;140.0;93.0;91.1
6266;Male;15 to 74 years;Partner in couple with child(ren);2018 2nd quarter;1990.0;1861.0;1827.0;1442.0;1230.0;211.0;385.0;254.0;127.0;3.0;0.0;238.0;31.0;19.0;12.0;207.0;52.0;155.0;1588.0;34.0;1.8;129.0;93.5;91.8
6267;Male;15 to 74 years;Partner in couple with child(ren);2018 3rd quarter;1984.0;1862.0;1830.0;1440.0;1229.0;211.0;390.0;254.0;132.0;3.0;0.0;238.0;36.0;19.0;18.0;201.0;46.0;155.0;1592.0;32.0;1.7;122.0;93.8;92.2
6268;Male;15 to 74 years;Partner in couple with child(ren);2018 4th quarter;1987.0;1857.0;1830.0;1441.0;1229.0;212.0;389.0;256.0;131.0;2.0;0.0;239.0;33.0;16.0;17.0;206.0;53.0;153.0;1591.0;27.0;1.5;129.0;93.5;92.1
6269;Male;15 to 74 years;Partner in couple with child(ren);2018;1993.0;1863.0;1830.0;1438.0;1229.0;209.0;392.0;259.0;130.0;3.0;0.0;237.0;33.0;18.0;15.0;204.0;49.0;155.0;1592.0;33.0;1.8;130.0;93.5;91.8
6270;Male;15 to 74 years;Partner in couple with child(ren);2019 1st quarter;2001.0;1869.0;1838.0;1447.0;1238.0;208.0;391.0;263.0;126.0;2.0;0.0;247.0;31.0;16.0;16.0;215.0;51.0;164.0;1592.0;31.0;1.6;132.0;93.4;91.9
6271;Male;15 to 74 years;Partner in couple with child(ren);2019 2nd quarter;2002.0;1870.0;1844.0;1444.0;1255.0;189.0;400.0;268.0;128.0;3.0;0.0;236.0;32.0;14.0;18.0;204.0;46.0;158.0;1608.0;26.0;1.4;132.0;93.4;92.1
6272;Male;15 to 74 years;Partner in couple with child(ren);2019 3rd quarter;1993.0;1858.0;1830.0;1427.0;1234.0;192.0;404.0;269.0;132.0;3.0;0.0;239.0;34.0;21.0;13.0;205.0;40.0;165.0;1592.0;28.0;1.5;135.0;93.2;91.8
6273;Male;15 to 74 years;Partner in couple with child(ren);2019 4th quarter;1994.0;1866.0;1840.0;1433.0;1252.0;181.0;408.0;266.0;139.0;3.0;0.0;244.0;32.0;17.0;15.0;213.0;40.0;173.0;1596.0;26.0;1.4;128.0;93.6;92.3
6274;Male;15 to 74 years;Partner in couple with child(ren);2019;1997.0;1866.0;1838.0;1437.0;1245.0;192.0;401.0;267.0;131.0;3.0;0.0;241.0;32.0;17.0;15.0;209.0;44.0;165.0;1597.0;28.0;1.5;132.0;93.4;92.0
6275;Male;15 to 74 years;Partner in couple with child(ren);2020 1st quarter;2013.0;1872.0;1841.0;1434.0;1269.0;165.0;407.0;262.0;142.0;3.0;0.0;253.0;27.0;15.0;12.0;226.0;47.0;178.0;1589.0;31.0;1.6;141.0;93.0;91.5
6276;Male;15 to 74 years;Partner in couple with child(ren);2020 2nd quater;2016.0;1876.0;1840.0;1422.0;1250.0;172.0;418.0;259.0;155.0;4.0;0.0;258.0;33.0;22.0;11.0;225.0;48.0;176.0;1583.0;35.0;1.9;140.0;93.0;91.3
6277;Male;15 to 74 years;Partner in couple with child(ren);2020 3rd quarter;2000.0;1868.0;1837.0;1419.0;1256.0;163.0;418.0;263.0;151.0;3.0;0.0;264.0;41.0;23.0;18.0;223.0;49.0;174.0;1573.0;31.0;1.6;132.0;93.4;91.9
6278;Male;15 to 74 years;Partner in couple with child(ren);2020 4th quarter;2000.0;1868.0;1834.0;1407.0;1241.0;166.0;427.0;272.0;149.0;6.0;0.0;269.0;46.0;26.0;20.0;223.0;51.0;172.0;1564.0;34.0;1.8;133.0;93.4;91.7
6279;Male;15 to 74 years;Partner in couple with child(ren);2020;2007.0;1871.0;1838.0;1421.0;1254.0;167.0;417.0;264.0;149.0;4.0;0.0;261.0;37.0;22.0;15.0;224.0;49.0;175.0;1577.0;33.0;1.8;137.0;93.2;91.6
6280;Male;15 to 74 years;Partner in couple with child(ren);2021 1st quarter;;;;;;;;;;;;;;;;;;;;;;;;
6281;Male;15 to 74 years;Partner in couple with child(ren);2021 2nd quarter;2005.0;1871.0;1838.0;1398.0;1214.0;184.0;440.0;272.0;167.0;2.0;0.0;280.0;33.0;21.0;13.0;246.0;43.0;203.0;1558.0;34.0;1.8;134.0;93.3;91.6
6282;Male;15 to 74 years;Partner in couple with child(ren);2021 3rd quarter;1967.0;1834.0;1812.0;1401.0;1193.0;208.0;411.0;257.0;153.0;1.0;0.0;280.0;27.0;18.0;9.0;253.0;46.0;207.0;1531.0;22.0;1.2;133.0;93.2;92.1
6283;Male;15 to 74 years;Partner in couple with child(ren);2021 4th quarter;1957.0;1820.0;1794.0;1391.0;1205.0;185.0;403.0;253.0;148.0;2.0;0.0;295.0;29.0;15.0;14.0;266.0;45.0;220.0;1499.0;26.0;1.4;137.0;93.0;91.7
6284;Male;15 to 74 years;Partner in couple with child(ren);2021;1976.0;1842.0;1815.0;1397.0;1204.0;192.0;418.0;261.0;156.0;2.0;0.0;285.0;30.0;18.0;12.0;255.0;45.0;210.0;1529.0;27.0;1.5;135.0;93.2;91.8
6285;Male;15 to 74 years;Partner in couple with child(ren);2022 1st quarter;1937.0;1808.0;1785.0;1383.0;1193.0;190.0;403.0;254.0;146.0;2.0;0.0;299.0;31.0;16.0;15.0;268.0;48.0;220.0;1486.0;22.0;1.2;129.0;93.3;92.2
6286;Male;15 to 74 years;Partner in couple with child(ren);2022 2nd quarter;1887.0;1766.0;1749.0;1363.0;1175.0;188.0;387.0;246.0;140.0;1.0;0.0;276.0;28.0;16.0;12.0;248.0;44.0;204.0;1473.0;17.0;0.9;121.0;93.6;92.7
6287;Male;15 to 74 years;Partner in couple with child(ren);2022 3rd quarter;1893.0;1774.0;1757.0;1356.0;1179.0;177.0;401.0;272.0;128.0;1.0;0.0;279.0;29.0;16.0;12.0;250.0;42.0;207.0;1478.0;17.0;1.0;119.0;93.7;92.8
6288;Male;15 to 74 years;Partner in couple with child(ren);2022 4th quarter;1915.0;1798.0;1776.0;1362.0;1180.0;182.0;414.0;280.0;132.0;1.0;0.0;291.0;31.0;16.0;14.0;260.0;54.0;206.0;1485.0;23.0;1.3;116.0;93.9;92.7
6289;Male;15 to 74 years;Partner in couple with child(ren);2022;1908.0;1786.0;1767.0;1366.0;1182.0;184.0;401.0;263.0;136.0;2.0;0.0;286.0;30.0;16.0;13.0;257.0;47.0;210.0;1481.0;20.0;1.1;121.0;93.6;92.6
6290;Male;15 to 74 years;Partner in couple with child(ren);2023 1st quarter;1918.0;1812.0;1790.0;1371.0;1180.0;191.0;419.0;290.0;128.0;2.0;0.0;280.0;29.0;16.0;13.0;251.0;48.0;203.0;1510.0;22.0;1.2;106.0;94.5;93.3
6291;Male;15 to 74 years;Partner in couple with child(ren);2023 2nd quarter;1939.0;1830.0;1811.0;1378.0;1198.0;180.0;433.0;303.0;128.0;2.0;0.0;283.0;28.0;16.0;12.0;255.0;49.0;206.0;1528.0;19.0;1.0;109.0;94.4;93.4
6292;Male;15 to 74 years;Partner in couple with child(ren);2023 3rd quarter;1949.0;1835.0;1810.0;1381.0;1195.0;186.0;429.0;292.0;136.0;2.0;0.0;279.0;24.0;13.0;11.0;255.0;49.0;206.0;1532.0;24.0;1.3;114.0;94.1;92.9
6293;Male;15 to 74 years;Partner in couple with child(ren);2023 4th quarter;1928.0;1827.0;1807.0;1357.0;1162.0;195.0;450.0;308.0;141.0;1.0;0.0;300.0;33.0;20.0;14.0;267.0;47.0;220.0;1507.0;20.0;1.1;101.0;94.8;93.7
6294;Male;15 to 74 years;Partner in couple with child(ren);2023;1934.0;1826.0;1805.0;1372.0;1184.0;188.0;433.0;298.0;133.0;1.0;0.0;285.0;28.0;16.0;12.0;257.0;48.0;209.0;1519.0;21.0;1.2;108.0;94.4;93.3
6295;Male;15 to 74 years;Partner in couple with child(ren);2024 1st quarter;1948.0;1820.0;1801.0;1363.0;1174.0;188.0;439.0;301.0;137.0;0.0;0.0;294.0;35.0;21.0;15.0;258.0;48.0;211.0;1508.0;19.0;1.0;128.0;93.4;92.5
6296;Male;15 to 74 years;Partner in couple with child(ren);2024 2nd quarter;1952.0;1819.0;1795.0;1360.0;1170.0;189.0;435.0;297.0;137.0;1.0;0.0;301.0;29.0;14.0;15.0;272.0;51.0;221.0;1494.0;24.0;1.3;132.0;93.2;92.0
6297;Male;15 to 74 years;Partner in couple with child(ren);2024 3rd quarter;1969.0;1833.0;1814.0;1380.0;1202.0;178.0;433.0;298.0;135.0;0.0;0.0;292.0;34.0;19.0;15.0;257.0;44.0;213.0;1522.0;19.0;1.1;136.0;93.1;92.1
6298;Male;15 to 74 years;Partner in couple with child(ren);2024 4th quarter;1955.0;1824.0;1802.0;1363.0;1186.0;177.0;438.0;303.0;134.0;0.0;0.0;302.0;37.0;19.0;17.0;265.0;39.0;226.0;1500.0;22.0;1.2;131.0;93.3;92.2
6299;Male;15 to 74 years;Partner in couple with child(ren);2024;1956.0;1824.0;1803.0;1367.0;1183.0;183.0;436.0;300.0;136.0;0.0;0.0;297.0;34.0;18.0;15.0;263.0;46.0;218.0;1506.0;21.0;1.2;132.0;93.3;92.2
6300;Male;15 to 74 years;Partner in couple without child(ren);2013 1st quarter;1926.0;1202.0;1136.0;917.0;685.0;232.0;220.0;160.0;57.0;3.0;0.0;251.0;102.0;66.0;37.0;149.0;64.0;85.0;885.0;66.0;5.5;724.0;62.4;59.0
6301;Male;15 to 74 years;Partner in couple without child(ren);2013 2nd quarter;1916.0;1191.0;1124.0;909.0;679.0;230.0;215.0;155.0;57.0;3.0;0.0;243.0;103.0;68.0;35.0;140.0;57.0;83.0;881.0;67.0;5.6;725.0;62.2;58.6
6302;Male;15 to 74 years;Partner in couple without child(ren);2013 3rd quarter;1937.0;1220.0;1152.0;925.0;664.0;261.0;226.0;166.0;58.0;2.0;0.0;256.0;108.0;76.0;32.0;148.0;59.0;89.0;896.0;68.0;5.6;717.0;63.0;59.5
6303;Male;15 to 74 years;Partner in couple without child(ren);2013 4th quarter;1952.0;1238.0;1162.0;932.0;668.0;264.0;230.0;168.0;59.0;3.0;0.0;265.0;106.0;72.0;34.0;159.0;63.0;96.0;897.0;77.0;6.2;714.0;63.4;59.5
