ID;Geslacht;Leeftijd;Migratieachtergrond;Verblijfstitel;Strafduur;Perioden;GedetineerdenOp30September_1
4696;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;Minder dan 1 maand;2021;
4697;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;Minder dan 1 maand;2022;
4698;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;1 tot 6 maanden;2005;
4699;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;1 tot 6 maanden;2006;
4700;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;1 tot 6 maanden;2007;
4701;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;1 tot 6 maanden;2008;
4702;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;1 tot 6 maanden;2009;
4703;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;1 tot 6 maanden;2010;
4704;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;1 tot 6 maanden;2011;
4705;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;1 tot 6 maanden;2012;
4706;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;1 tot 6 maanden;2013;
4707;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;1 tot 6 maanden;2014;
4708;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;1 tot 6 maanden;2015;
4709;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;1 tot 6 maanden;2016;
4710;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;1 tot 6 maanden;2017;
4711;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;1 tot 6 maanden;2018;
4712;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;1 tot 6 maanden;2019;
4713;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;1 tot 6 maanden;2020;
4714;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;1 tot 6 maanden;2021;
4715;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;1 tot 6 maanden;2022;
4716;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;6 maanden tot 1 jaar;2005;
4717;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;6 maanden tot 1 jaar;2006;
4718;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;6 maanden tot 1 jaar;2007;
4719;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;6 maanden tot 1 jaar;2008;
4720;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;6 maanden tot 1 jaar;2009;
4721;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;6 maanden tot 1 jaar;2010;
4722;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;6 maanden tot 1 jaar;2011;
4723;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;6 maanden tot 1 jaar;2012;
4724;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;6 maanden tot 1 jaar;2013;
4725;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;6 maanden tot 1 jaar;2014;
4726;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;6 maanden tot 1 jaar;2015;
4727;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;6 maanden tot 1 jaar;2016;
4728;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;6 maanden tot 1 jaar;2017;
4729;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;6 maanden tot 1 jaar;2018;
4730;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;6 maanden tot 1 jaar;2019;
4731;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;6 maanden tot 1 jaar;2020;
4732;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;6 maanden tot 1 jaar;2021;
4733;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;6 maanden tot 1 jaar;2022;
4734;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;1 tot 3 jaren;2005;
4735;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;1 tot 3 jaren;2006;
4736;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;1 tot 3 jaren;2007;
4737;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;1 tot 3 jaren;2008;
4738;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;1 tot 3 jaren;2009;
4739;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;1 tot 3 jaren;2010;
4740;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;1 tot 3 jaren;2011;
4741;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;1 tot 3 jaren;2012;
4742;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;1 tot 3 jaren;2013;
4743;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;1 tot 3 jaren;2014;
4744;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;1 tot 3 jaren;2015;
4745;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;1 tot 3 jaren;2016;
4746;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;1 tot 3 jaren;2017;
4747;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;1 tot 3 jaren;2018;
4748;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;1 tot 3 jaren;2019;
4749;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;1 tot 3 jaren;2020;
4750;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;1 tot 3 jaren;2021;
4751;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;1 tot 3 jaren;2022;
4752;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;3 jaren of langer;2005;
4753;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;3 jaren of langer;2006;
4754;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;3 jaren of langer;2007;
4755;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;3 jaren of langer;2008;
4756;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;3 jaren of langer;2009;
4757;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;3 jaren of langer;2010;
4758;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;3 jaren of langer;2011;
4759;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;3 jaren of langer;2012;
4760;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;3 jaren of langer;2013;
4761;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;3 jaren of langer;2014;
4762;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;3 jaren of langer;2015;
4763;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;3 jaren of langer;2016;
4764;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;3 jaren of langer;2017;
4765;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;3 jaren of langer;2018;
4766;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;3 jaren of langer;2019;
4767;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;3 jaren of langer;2020;
4768;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;3 jaren of langer;2021;
4769;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;3 jaren of langer;2022;
4770;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;Overig en onbekend;2005;1600.0
4771;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;Overig en onbekend;2006;1410.0
4772;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;Overig en onbekend;2007;1420.0
4773;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;Overig en onbekend;2008;1390.0
4774;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;Overig en onbekend;2009;1500.0
4775;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;Overig en onbekend;2010;1520.0
4776;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;Overig en onbekend;2011;1470.0
4777;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;Overig en onbekend;2012;1440.0
4778;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;Overig en onbekend;2013;1180.0
4779;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;Overig en onbekend;2014;950.0
4780;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;Overig en onbekend;2015;760.0
4781;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;Overig en onbekend;2016;740.0
4782;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;Overig en onbekend;2017;750.0
4783;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;Overig en onbekend;2018;690.0
4784;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;Overig en onbekend;2019;840.0
4785;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;Overig en onbekend;2020;810.0
4786;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;Overig en onbekend;2021;710.0
4787;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;Overig en onbekend;2022;710.0
4788;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;Totaal;2005;1360.0
4789;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;Totaal;2006;1060.0
4790;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;Totaal;2007;910.0
4791;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;Totaal;2008;820.0
4792;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;Totaal;2009;900.0
4793;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;Totaal;2010;880.0
4794;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;Totaal;2011;850.0
4795;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;Totaal;2012;790.0
4796;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;Totaal;2013;720.0
4797;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;Totaal;2014;660.0
4798;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;Totaal;2015;530.0
4799;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;Totaal;2016;420.0
4800;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;Totaal;2017;440.0
4801;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;Totaal;2018;390.0
4802;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;Totaal;2019;410.0
4803;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;Totaal;2020;390.0
4804;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;Totaal;2021;450.0
4805;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;Totaal;2022;430.0
4806;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;Minder dan 1 maand;2005;70.0
4807;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;Minder dan 1 maand;2006;40.0
4808;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;Minder dan 1 maand;2007;60.0
4809;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;Minder dan 1 maand;2008;40.0
4810;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;Minder dan 1 maand;2009;50.0
4811;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;Minder dan 1 maand;2010;40.0
4812;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;Minder dan 1 maand;2011;40.0
4813;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;Minder dan 1 maand;2012;50.0
4814;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;Minder dan 1 maand;2013;50.0
4815;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;Minder dan 1 maand;2014;60.0
4816;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;Minder dan 1 maand;2015;20.0
4817;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;Minder dan 1 maand;2016;30.0
4818;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;Minder dan 1 maand;2017;30.0
4819;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;Minder dan 1 maand;2018;30.0
4820;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;Minder dan 1 maand;2019;30.0
4821;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;Minder dan 1 maand;2020;20.0
4822;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;Minder dan 1 maand;2021;30.0
4823;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;Minder dan 1 maand;2022;30.0
4824;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;1 tot 6 maanden;2005;230.0
4825;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;1 tot 6 maanden;2006;180.0
4826;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;1 tot 6 maanden;2007;170.0
4827;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;1 tot 6 maanden;2008;150.0
4828;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;1 tot 6 maanden;2009;150.0
4829;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;1 tot 6 maanden;2010;140.0
4830;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;1 tot 6 maanden;2011;160.0
4831;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;1 tot 6 maanden;2012;130.0
4832;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;1 tot 6 maanden;2013;130.0
4833;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;1 tot 6 maanden;2014;130.0
4834;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;1 tot 6 maanden;2015;130.0
4835;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;1 tot 6 maanden;2016;110.0
4836;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;1 tot 6 maanden;2017;120.0
4837;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;1 tot 6 maanden;2018;110.0
4838;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;1 tot 6 maanden;2019;100.0
4839;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;1 tot 6 maanden;2020;80.0
4840;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;1 tot 6 maanden;2021;80.0
4841;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;1 tot 6 maanden;2022;90.0
4842;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;6 maanden tot 1 jaar;2005;240.0
4843;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;6 maanden tot 1 jaar;2006;180.0
4844;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;6 maanden tot 1 jaar;2007;160.0
4845;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;6 maanden tot 1 jaar;2008;170.0
4846;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;6 maanden tot 1 jaar;2009;200.0
4847;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;6 maanden tot 1 jaar;2010;190.0
4848;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;6 maanden tot 1 jaar;2011;170.0
4849;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;6 maanden tot 1 jaar;2012;130.0
4850;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;6 maanden tot 1 jaar;2013;130.0
4851;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;6 maanden tot 1 jaar;2014;110.0
4852;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;6 maanden tot 1 jaar;2015;110.0
4853;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;6 maanden tot 1 jaar;2016;70.0
4854;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;6 maanden tot 1 jaar;2017;90.0
4855;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;6 maanden tot 1 jaar;2018;80.0
4856;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;6 maanden tot 1 jaar;2019;80.0
4857;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;6 maanden tot 1 jaar;2020;60.0
4858;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;6 maanden tot 1 jaar;2021;60.0
4859;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;6 maanden tot 1 jaar;2022;80.0
4860;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;1 tot 3 jaren;2005;440.0
4861;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;1 tot 3 jaren;2006;320.0
4862;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;1 tot 3 jaren;2007;250.0
4863;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;1 tot 3 jaren;2008;250.0
4864;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;1 tot 3 jaren;2009;290.0
4865;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;1 tot 3 jaren;2010;300.0
4866;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;1 tot 3 jaren;2011;270.0
4867;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;1 tot 3 jaren;2012;250.0
4868;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;1 tot 3 jaren;2013;200.0
4869;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;1 tot 3 jaren;2014;170.0
4870;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;1 tot 3 jaren;2015;130.0
4871;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;1 tot 3 jaren;2016;80.0
4872;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;1 tot 3 jaren;2017;90.0
4873;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;1 tot 3 jaren;2018;80.0
4874;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;1 tot 3 jaren;2019;110.0
4875;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;1 tot 3 jaren;2020;120.0
4876;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;1 tot 3 jaren;2021;130.0
4877;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;1 tot 3 jaren;2022;110.0
4878;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;3 jaren of langer;2005;380.0
4879;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;3 jaren of langer;2006;340.0
4880;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;3 jaren of langer;2007;260.0
4881;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;3 jaren of langer;2008;200.0
4882;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;3 jaren of langer;2009;200.0
4883;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;3 jaren of langer;2010;200.0
4884;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;3 jaren of langer;2011;210.0
4885;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;3 jaren of langer;2012;220.0
4886;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;3 jaren of langer;2013;210.0
4887;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;3 jaren of langer;2014;190.0
4888;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;3 jaren of langer;2015;130.0
4889;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;3 jaren of langer;2016;120.0
4890;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;3 jaren of langer;2017;100.0
4891;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;3 jaren of langer;2018;90.0
4892;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;3 jaren of langer;2019;100.0
4893;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;3 jaren of langer;2020;110.0
4894;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;3 jaren of langer;2021;160.0
4895;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;3 jaren of langer;2022;110.0
4896;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;Overig en onbekend;2005;0.0
4897;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;Overig en onbekend;2006;0.0
4898;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;Overig en onbekend;2007;10.0
4899;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;Overig en onbekend;2008;10.0
4900;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;Overig en onbekend;2009;0.0
4901;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;Overig en onbekend;2010;10.0
4902;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;Overig en onbekend;2011;10.0
4903;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;Overig en onbekend;2012;10.0
4904;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;Overig en onbekend;2013;10.0
4905;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;Overig en onbekend;2014;0.0
4906;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;Overig en onbekend;2015;10.0
4907;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;Overig en onbekend;2016;10.0
4908;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;Overig en onbekend;2017;0.0
4909;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;Overig en onbekend;2018;0.0
4910;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;Overig en onbekend;2019;0.0
4911;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;Overig en onbekend;2020;0.0
4912;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;Overig en onbekend;2021;0.0
4913;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vrijheidsstraf;Overig en onbekend;2022;0.0
4914;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vervangende hechtenis/dwangmaatregel;Totaal;2005;210.0
4915;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vervangende hechtenis/dwangmaatregel;Totaal;2006;240.0
4916;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vervangende hechtenis/dwangmaatregel;Totaal;2007;230.0
4917;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vervangende hechtenis/dwangmaatregel;Totaal;2008;210.0
4918;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vervangende hechtenis/dwangmaatregel;Totaal;2009;210.0
4919;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vervangende hechtenis/dwangmaatregel;Totaal;2010;190.0
4920;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vervangende hechtenis/dwangmaatregel;Totaal;2011;180.0
4921;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vervangende hechtenis/dwangmaatregel;Totaal;2012;170.0
4922;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vervangende hechtenis/dwangmaatregel;Totaal;2013;170.0
4923;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Vervangende hechtenis/dwangmaatregel;Totaal;2014;160.0
