ID;Geslacht;Sector;Vooropleiding;Perioden;TotaalAantalStudenten_1;Na4Jaar_2;Na5Jaar_3;Na6Jaar_4;Na7Jaar_5;Na8Jaar_6;Na9JaarOfMeer_7;Na4Jaar_8;Na5Jaar_9;Na6Jaar_10;Na7Jaar_11;Na8Jaar_12;Na9JaarOfMeer_13;Na4Jaar_14;Na5Jaar_15;Na6Jaar_16;Na7Jaar_17;Na8Jaar_18;Na9JaarOfMeer_19;Na1Jaar_20;Na2Jaar_21;Na3Jaar_22;Na4Jaar_23;Na5Jaar_24;Na6Jaar_25;Na7Jaar_26;Na8Jaar_27;Na9JaarOfMeer_28;InJaar2_29;InJaar3_30;InJaar4_31;InJaar5_32;InJaar6_33;InJaar7_34;InJaar8_35;InJaar9_36;InJaar10OfMeer_37;InJaar2_38;InJaar3_39;InJaar4_40;InJaar5_41;InJaar6_42;InJaar7_43;InJaar8_44;InJaar9_45;InJaar10OfMeer_46;InJaar2_47;InJaar3_48;InJaar4_49;InJaar5_50;InJaar6_51;InJaar7_52;InJaar8_53;InJaar9_54;InJaar10OfMeer_55;InJaar2_56;InJaar3_57;InJaar4_58;InJaar5_59;InJaar6_60;InJaar7_61;InJaar8_62;InJaar9_63;InJaar10OfMeer_64
362;Mannen;Pedagogisch onderwijs;Totaal alle vooropleidingen;Cohort 1993;930.0;38.0;46.0;48.0;50.0;50.0;51.0;38.0;45.0;48.0;49.0;49.0;49.0;0.0;0.0;0.0;1.0;1.0;1.0;23.0;33.0;38.0;41.0;44.0;45.0;45.0;46.0;46.0;75.0;58.0;44.0;21.0;10.0;7.0;5.0;4.0;4.0;74.0;56.0;43.0;19.0;9.0;5.0;3.0;3.0;3.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;;0.0
363;Mannen;Pedagogisch onderwijs;Totaal alle vooropleidingen;Cohort 1994;620.0;31.0;41.0;44.0;44.0;47.0;;30.0;40.0;43.0;43.0;45.0;;1.0;1.0;1.0;1.0;2.0;;28.0;36.0;39.0;44.0;46.0;46.0;49.0;49.0;;71.0;60.0;52.0;25.0;14.0;10.0;7.0;5.0;;69.0;59.0;50.0;23.0;11.0;8.0;5.0;3.0;;1.0;1.0;1.0;2.0;1.0;1.0;2.0;1.0;;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;
364;Mannen;Pedagogisch onderwijs;Vooropleiding havo;Cohort 1991;100.0;33.0;44.0;45.0;46.0;46.0;47.0;33.0;44.0;45.0;46.0;46.0;47.0;;;;;;;36.0;48.0;49.0;48.0;49.0;52.0;52.0;51.0;48.0;64.0;42.0;33.0;18.0;6.0;3.0;2.0;3.0;4.0;64.0;42.0;33.0;17.0;5.0;3.0;2.0;1.0;3.0;;;;;;;;2.0;;;;;1.0;1.0;;;;1.0
365;Mannen;Pedagogisch onderwijs;Vooropleiding havo;Cohort 1992;90.0;31.0;37.0;47.0;47.0;47.0;47.0;31.0;35.0;44.0;44.0;44.0;44.0;;2.0;3.0;3.0;3.0;3.0;30.0;35.0;44.0;47.0;51.0;49.0;51.0;51.0;50.0;70.0;57.0;41.0;22.0;12.0;4.0;2.0;2.0;3.0;67.0;52.0;38.0;19.0;11.0;2.0;;;;2.0;5.0;3.0;3.0;1.0;2.0;2.0;2.0;3.0;1.0;;;;;;;;
366;Mannen;Pedagogisch onderwijs;Vooropleiding havo;Cohort 1993;70.0;31.0;43.0;46.0;49.0;49.0;49.0;31.0;43.0;46.0;48.0;48.0;48.0;;;;2.0;2.0;2.0;22.0;34.0;42.0;43.0;46.0;45.0;46.0;48.0;48.0;78.0;62.0;43.0;26.0;11.0;9.0;5.0;3.0;3.0;74.0;58.0;40.0;22.0;6.0;3.0;2.0;2.0;2.0;2.0;;;2.0;2.0;3.0;3.0;2.0;2.0;3.0;3.0;3.0;3.0;3.0;3.0;;;
367;Mannen;Pedagogisch onderwijs;Vooropleiding havo;Cohort 1994;40.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
368;Mannen;Pedagogisch onderwijs;Vooropleiding vwo;Cohort 1991;50.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
369;Mannen;Pedagogisch onderwijs;Vooropleiding vwo;Cohort 1992;40.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370;Mannen;Pedagogisch onderwijs;Vooropleiding vwo;Cohort 1993;20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
371;Mannen;Pedagogisch onderwijs;Vooropleiding vwo;Cohort 1994;20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372;Mannen;Pedagogisch onderwijs;Vooropleiding mbo;Cohort 1991;240.0;46.0;55.0;59.0;59.0;61.0;62.0;46.0;55.0;57.0;58.0;59.0;60.0;;0.0;1.0;2.0;2.0;2.0;19.0;29.0;32.0;34.0;36.0;36.0;36.0;35.0;36.0;81.0;68.0;40.0;20.0;9.0;6.0;5.0;4.0;2.0;79.0;67.0;39.0;19.0;8.0;5.0;4.0;3.0;2.0;2.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;;0.0;0.0;0.0;;;;;
373;Mannen;Pedagogisch onderwijs;Vooropleiding mbo;Cohort 1992;330.0;50.0;55.0;57.0;58.0;59.0;60.0;50.0;55.0;56.0;57.0;58.0;58.0;;;1.0;1.0;1.0;2.0;22.0;29.0;35.0;36.0;38.0;38.0;39.0;39.0;39.0;78.0;69.0;34.0;14.0;7.0;5.0;3.0;2.0;1.0;76.0;68.0;32.0;13.0;6.0;4.0;2.0;1.0;1.0;2.0;2.0;1.0;2.0;1.0;1.0;1.0;1.0;;;;;;;;;;
374;Mannen;Pedagogisch onderwijs;Vooropleiding mbo;Cohort 1993;80.0;41.0;43.0;46.0;49.0;50.0;51.0;41.0;43.0;46.0;48.0;48.0;48.0;;;;1.0;2.0;4.0;27.0;34.0;40.0;41.0;43.0;45.0;44.0;46.0;45.0;73.0;60.0;41.0;17.0;15.0;9.0;7.0;4.0;4.0;72.0;59.0;40.0;15.0;11.0;6.0;5.0;2.0;2.0;;;;;1.0;;1.0;1.0;;1.0;1.0;1.0;2.0;2.0;2.0;1.0;;1.0
375;Mannen;Pedagogisch onderwijs;Vooropleiding mbo;Cohort 1994;290.0;32.0;43.0;47.0;47.0;48.0;;31.0;42.0;46.0;46.0;48.0;;0.0;1.0;1.0;1.0;1.0;;29.0;35.0;38.0;43.0;44.0;45.0;47.0;47.0;;71.0;64.0;57.0;25.0;13.0;9.0;6.0;4.0;;70.0;63.0;56.0;24.0;12.0;8.0;4.0;3.0;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;
376;Mannen;Pedagogisch onderwijs;Vooropleiding wo;Cohort 1991;110.0;35.0;44.0;47.0;47.0;49.0;51.0;35.0;42.0;45.0;45.0;45.0;48.0;;2.0;2.0;2.0;4.0;4.0;30.0;33.0;41.0;41.0;45.0;45.0;44.0;43.0;43.0;64.0;51.0;35.0;24.0;11.0;9.0;10.0;9.0;6.0;61.0;46.0;30.0;17.0;7.0;5.0;6.0;7.0;4.0;;1.0;1.0;2.0;;;1.0;2.0;1.0;3.0;5.0;4.0;5.0;5.0;4.0;3.0;;1.0
377;Mannen;Pedagogisch onderwijs;Vooropleiding wo;Cohort 1992;120.0;35.0;39.0;44.0;44.0;45.0;45.0;32.0;37.0;40.0;40.0;41.0;41.0;3.0;3.0;3.0;4.0;4.0;4.0;23.0;37.0;40.0;47.0;50.0;50.0;50.0;50.0;51.0;71.0;46.0;38.0;18.0;11.0;6.0;6.0;5.0;3.0;62.0;38.0;34.0;15.0;8.0;5.0;5.0;4.0;3.0;3.0;3.0;3.0;3.0;2.0;1.0;1.0;1.0;;7.0;4.0;2.0;1.0;2.0;;;;
378;Mannen;Pedagogisch onderwijs;Vooropleiding wo;Cohort 1993;130.0;41.0;46.0;46.0;47.0;47.0;48.0;40.0;45.0;45.0;46.0;46.0;46.0;1.0;1.0;2.0;2.0;2.0;2.0;24.0;35.0;44.0;43.0;47.0;48.0;49.0;50.0;50.0;65.0;45.0;28.0;17.0;7.0;6.0;4.0;2.0;2.0;64.0;43.0;26.0;13.0;5.0;3.0;2.0;1.0;1.0;;;;1.0;2.0;2.0;2.0;2.0;1.0;1.0;2.0;2.0;2.0;;1.0;1.0;;
379;Mannen;Pedagogisch onderwijs;Vooropleiding wo;Cohort 1994;100.0;39.0;42.0;43.0;46.0;50.0;;36.0;38.0;38.0;40.0;43.0;;3.0;4.0;5.0;6.0;8.0;;29.0;37.0;41.0;43.0;42.0;43.0;44.0;44.0;;65.0;47.0;31.0;19.0;17.0;15.0;11.0;6.0;;61.0;43.0;24.0;11.0;11.0;10.0;6.0;2.0;;;2.0;4.0;5.0;3.0;3.0;2.0;;;4.0;2.0;3.0;3.0;3.0;2.0;3.0;4.0;
380;Mannen;Pedagogisch onderwijs;Andere vooropleiding;Cohort 1991;270.0;37.0;43.0;46.0;47.0;47.0;48.0;37.0;42.0;45.0;45.0;46.0;46.0;0.0;1.0;1.0;2.0;2.0;2.0;26.0;37.0;44.0;47.0;48.0;48.0;48.0;50.0;49.0;74.0;56.0;37.0;16.0;9.0;6.0;5.0;2.0;3.0;72.0;55.0;35.0;14.0;7.0;5.0;3.0;2.0;2.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;;
381;Mannen;Pedagogisch onderwijs;Andere vooropleiding;Cohort 1992;320.0;33.0;42.0;45.0;48.0;49.0;49.0;32.0;41.0;44.0;46.0;46.0;47.0;1.0;1.0;1.0;2.0;2.0;2.0;29.0;39.0;42.0;45.0;48.0;48.0;48.0;49.0;48.0;71.0;53.0;40.0;22.0;10.0;6.0;4.0;3.0;3.0;70.0;52.0;37.0;20.0;8.0;5.0;2.0;2.0;2.0;1.0;1.0;2.0;2.0;1.0;2.0;1.0;0.0;0.0;;;;;0.0;;;;
382;Mannen;Pedagogisch onderwijs;Andere vooropleiding;Cohort 1993;630.0;38.0;46.0;49.0;51.0;51.0;51.0;38.0;46.0;48.0;50.0;50.0;51.0;;0.0;0.0;0.0;1.0;1.0;22.0;32.0;37.0;40.0;43.0;44.0;45.0;44.0;44.0;76.0;60.0;49.0;22.0;11.0;7.0;5.0;4.0;4.0;76.0;58.0;48.0;21.0;10.0;6.0;4.0;4.0;4.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;;0.0;;;0.0
383;Mannen;Pedagogisch onderwijs;Andere vooropleiding;Cohort 1994;170.0;30.0;40.0;44.0;44.0;47.0;;30.0;40.0;43.0;43.0;46.0;;;1.0;1.0;1.0;1.0;;25.0;33.0;37.0;44.0;47.0;47.0;49.0;49.0;;75.0;64.0;57.0;26.0;13.0;9.0;7.0;5.0;;73.0;62.0;57.0;25.0;11.0;7.0;4.0;2.0;;2.0;1.0;;1.0;2.0;1.0;2.0;2.0;;1.0;1.0;;1.0;1.0;1.0;1.0;1.0;
384;Vrouwen;Totaal alle sectoren;Totaal alle vooropleidingen;Cohort 1991;4220.0;38.0;49.0;52.0;54.0;55.0;57.0;38.0;48.0;51.0;53.0;54.0;55.0;0.0;1.0;1.0;1.0;1.0;2.0;25.0;35.0;38.0;41.0;41.0;42.0;42.0;42.0;41.0;75.0;58.0;50.0;21.0;10.0;6.0;4.0;3.0;2.0;73.0;56.0;48.0;19.0;8.0;5.0;3.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0
385;Vrouwen;Totaal alle sectoren;Totaal alle vooropleidingen;Cohort 1992;4160.0;37.0;49.0;53.0;55.0;56.0;57.0;36.0;47.0;51.0;53.0;53.0;54.0;1.0;1.0;1.0;2.0;2.0;3.0;24.0;34.0;38.0;40.0;40.0;41.0;41.0;41.0;40.0;75.0;60.0;52.0;23.0;11.0;7.0;4.0;3.0;3.0;74.0;58.0;49.0;21.0;9.0;5.0;3.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0
386;Vrouwen;Totaal alle sectoren;Totaal alle vooropleidingen;Cohort 1993;3640.0;36.0;46.0;50.0;52.0;53.0;54.0;36.0;45.0;49.0;50.0;51.0;52.0;1.0;1.0;1.0;2.0;2.0;2.0;26.0;37.0;40.0;42.0;43.0;43.0;43.0;43.0;43.0;73.0;59.0;49.0;22.0;11.0;7.0;5.0;4.0;3.0;72.0;56.0;47.0;20.0;9.0;5.0;3.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0
387;Vrouwen;Totaal alle sectoren;Totaal alle vooropleidingen;Cohort 1994;2890.0;38.0;48.0;52.0;53.0;54.0;;38.0;47.0;50.0;52.0;53.0;;0.0;1.0;1.0;1.0;2.0;;26.0;34.0;37.0;39.0;41.0;41.0;42.0;42.0;;73.0;60.0;51.0;22.0;11.0;7.0;5.0;3.0;;72.0;58.0;49.0;20.0;9.0;5.0;4.0;2.0;;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;
388;Vrouwen;Totaal alle sectoren;Vooropleiding havo;Cohort 1991;840.0;34.0;47.0;49.0;51.0;52.0;54.0;34.0;46.0;48.0;50.0;51.0;52.0;0.0;0.0;1.0;1.0;1.0;2.0;25.0;35.0;39.0;43.0;43.0;44.0;45.0;45.0;44.0;75.0;63.0;56.0;23.0;10.0;6.0;4.0;3.0;3.0;73.0;61.0;54.0;21.0;8.0;5.0;3.0;2.0;2.0;1.0;1.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
389;Vrouwen;Totaal alle sectoren;Vooropleiding havo;Cohort 1992;800.0;35.0;47.0;53.0;56.0;57.0;59.0;34.0;46.0;51.0;53.0;54.0;55.0;1.0;1.0;2.0;3.0;3.0;4.0;24.0;32.0;35.0;38.0;38.0;39.0;39.0;39.0;38.0;76.0;65.0;59.0;27.0;15.0;8.0;5.0;5.0;3.0;74.0;62.0;55.0;24.0;12.0;6.0;4.0;3.0;2.0;1.0;3.0;3.0;2.0;2.0;1.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0
390;Vrouwen;Totaal alle sectoren;Vooropleiding havo;Cohort 1993;380.0;34.0;45.0;50.0;51.0;52.0;53.0;34.0;45.0;49.0;50.0;50.0;50.0;;0.0;1.0;1.0;2.0;2.0;23.0;35.0;41.0;41.0;42.0;42.0;42.0;45.0;45.0;77.0;64.0;55.0;24.0;14.0;8.0;6.0;3.0;2.0;74.0;61.0;53.0;21.0;11.0;5.0;3.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;1.0;1.0;1.0;2.0;1.0;2.0;2.0;1.0;1.0;1.0;1.0
391;Vrouwen;Totaal alle sectoren;Vooropleiding havo;Cohort 1994;330.0;40.0;48.0;52.0;53.0;55.0;;40.0;48.0;51.0;52.0;53.0;;;1.0;1.0;1.0;2.0;;23.0;30.0;34.0;37.0;39.0;38.0;40.0;42.0;;77.0;68.0;63.0;22.0;13.0;10.0;6.0;3.0;;77.0;67.0;62.0;20.0;11.0;8.0;5.0;3.0;;;;1.0;2.0;2.0;2.0;1.0;;;1.0;1.0;1.0;1.0;1.0;1.0;0.0;;
392;Vrouwen;Totaal alle sectoren;Vooropleiding vwo;Cohort 1991;400.0;36.0;50.0;55.0;59.0;59.0;61.0;36.0;50.0;54.0;57.0;57.0;59.0;;0.0;1.0;2.0;2.0;3.0;19.0;31.0;33.0;35.0;36.0;37.0;37.0;37.0;37.0;80.0;65.0;59.0;28.0;14.0;8.0;4.0;4.0;1.0;78.0;63.0;57.0;25.0;11.0;5.0;3.0;2.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;2.0;2.0;1.0;2.0;2.0;1.0;1.0;1.0;0.0
393;Vrouwen;Totaal alle sectoren;Vooropleiding vwo;Cohort 1992;360.0;35.0;49.0;55.0;58.0;58.0;60.0;34.0;48.0;54.0;56.0;57.0;58.0;1.0;1.0;1.0;1.0;2.0;2.0;21.0;30.0;34.0;37.0;39.0;37.0;38.0;39.0;37.0;79.0;68.0;61.0;29.0;12.0;8.0;4.0;3.0;3.0;78.0;66.0;60.0;27.0;11.0;7.0;4.0;3.0;2.0;1.0;1.0;;;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;;0.0
394;Vrouwen;Totaal alle sectoren;Vooropleiding vwo;Cohort 1993;130.0;37.0;50.0;56.0;59.0;59.0;61.0;37.0;50.0;56.0;58.0;58.0;60.0;;;;1.0;1.0;1.0;20.0;33.0;35.0;36.0;38.0;37.0;36.0;36.0;37.0;80.0;65.0;57.0;27.0;12.0;7.0;5.0;5.0;2.0;79.0;65.0;57.0;27.0;10.0;5.0;4.0;3.0;1.0;;;;;2.0;2.0;2.0;2.0;;1.0;;;;;;;;1.0
395;Vrouwen;Totaal alle sectoren;Vooropleiding vwo;Cohort 1994;200.0;37.0;51.0;54.0;56.0;59.0;;36.0;48.0;51.0;53.0;55.0;;1.0;3.0;3.0;4.0;5.0;;18.0;27.0;33.0;34.0;35.0;37.0;35.0;34.0;;82.0;73.0;64.0;29.0;14.0;9.0;8.0;6.0;;79.0;70.0;61.0;24.0;12.0;6.0;5.0;4.0;;2.0;2.0;2.0;3.0;1.0;2.0;3.0;2.0;;1.0;2.0;1.0;2.0;1.0;1.0;1.0;1.0;
396;Vrouwen;Totaal alle sectoren;Vooropleiding mbo;Cohort 1991;1550.0;43.0;51.0;54.0;56.0;57.0;58.0;42.0;50.0;53.0;55.0;55.0;56.0;0.0;0.0;1.0;1.0;1.0;2.0;26.0;36.0;39.0;41.0;41.0;41.0;41.0;41.0;40.0;74.0;50.0;41.0;17.0;8.0;5.0;4.0;3.0;2.0;73.0;49.0;40.0;15.0;7.0;4.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0
397;Vrouwen;Totaal alle sectoren;Vooropleiding mbo;Cohort 1992;1150.0;43.0;51.0;53.0;55.0;56.0;56.0;43.0;51.0;52.0;54.0;54.0;54.0;0.0;0.0;1.0;1.0;1.0;2.0;27.0;38.0;41.0;42.0;42.0;42.0;42.0;42.0;42.0;73.0;52.0;42.0;15.0;7.0;5.0;3.0;2.0;2.0;72.0;51.0;41.0;13.0;6.0;3.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
398;Vrouwen;Totaal alle sectoren;Vooropleiding mbo;Cohort 1993;470.0;39.0;46.0;49.0;51.0;52.0;53.0;39.0;46.0;48.0;49.0;50.0;51.0;0.0;1.0;1.0;2.0;2.0;2.0;30.0;40.0;43.0;44.0;45.0;45.0;45.0;45.0;44.0;70.0;55.0;43.0;17.0;9.0;6.0;4.0;3.0;3.0;69.0;53.0;41.0;15.0;8.0;5.0;4.0;3.0;2.0;1.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;0.0
399;Vrouwen;Totaal alle sectoren;Vooropleiding mbo;Cohort 1994;1250.0;43.0;52.0;54.0;56.0;57.0;;43.0;51.0;54.0;55.0;56.0;;;0.0;0.0;1.0;1.0;;27.0;34.0;36.0;39.0;40.0;41.0;41.0;40.0;;73.0;57.0;46.0;18.0;9.0;5.0;4.0;3.0;;72.0;56.0;45.0;16.0;8.0;4.0;3.0;2.0;;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;
400;Vrouwen;Totaal alle sectoren;Vooropleiding wo;Cohort 1991;360.0;30.0;40.0;45.0;48.0;49.0;50.0;28.0;37.0;41.0;43.0;44.0;45.0;2.0;4.0;4.0;5.0;5.0;5.0;27.0;35.0;42.0;45.0;46.0;48.0;48.0;48.0;46.0;71.0;56.0;45.0;26.0;14.0;7.0;4.0;3.0;4.0;67.0;52.0;42.0;22.0;12.0;6.0;3.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;3.0;3.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0
401;Vrouwen;Totaal alle sectoren;Vooropleiding wo;Cohort 1992;420.0;36.0;46.0;49.0;52.0;53.0;54.0;31.0;40.0;43.0;45.0;46.0;47.0;4.0;6.0;6.0;7.0;7.0;8.0;20.0;31.0;37.0;39.0;40.0;42.0;43.0;44.0;42.0;78.0;61.0;46.0;26.0;14.0;9.0;5.0;3.0;3.0;72.0;55.0;41.0;22.0;12.0;6.0;4.0;3.0;2.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;2.0;4.0;5.0;5.0;2.0;2.0;1.0;1.0;;
402;Vrouwen;Totaal alle sectoren;Vooropleiding wo;Cohort 1993;410.0;33.0;44.0;48.0;51.0;52.0;54.0;28.0;38.0;42.0;44.0;44.0;46.0;5.0;6.0;6.0;7.0;8.0;8.0;24.0;37.0;39.0;42.0;43.0;43.0;43.0;41.0;42.0;73.0;52.0;42.0;25.0;12.0;8.0;6.0;7.0;5.0;68.0;47.0;38.0;22.0;9.0;6.0;4.0;4.0;3.0;1.0;2.0;2.0;1.0;2.0;1.0;1.0;2.0;1.0;3.0;4.0;3.0;2.0;1.0;1.0;1.0;0.0;0.0
403;Vrouwen;Totaal alle sectoren;Vooropleiding wo;Cohort 1994;320.0;36.0;46.0;51.0;52.0;52.0;;33.0;42.0;47.0;47.0;47.0;;3.0;4.0;4.0;4.0;5.0;;26.0;34.0;37.0;39.0;42.0;41.0;41.0;43.0;;71.0;56.0;45.0;25.0;13.0;8.0;7.0;6.0;;68.0;51.0;41.0;21.0;9.0;4.0;3.0;3.0;;;2.0;2.0;2.0;1.0;2.0;2.0;2.0;;3.0;3.0;3.0;2.0;2.0;2.0;3.0;1.0;
404;Vrouwen;Totaal alle sectoren;Andere vooropleiding;Cohort 1991;1070.0;38.0;50.0;54.0;55.0;56.0;57.0;38.0;50.0;53.0;54.0;55.0;56.0;0.0;0.0;1.0;1.0;1.0;1.0;24.0;34.0;36.0;40.0;41.0;40.0;40.0;40.0;41.0;75.0;63.0;56.0;22.0;9.0;6.0;4.0;3.0;2.0;75.0;61.0;54.0;21.0;8.0;5.0;3.0;2.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
405;Vrouwen;Totaal alle sectoren;Andere vooropleiding;Cohort 1992;1440.0;34.0;48.0;53.0;54.0;55.0;57.0;34.0;47.0;52.0;53.0;54.0;55.0;0.0;0.0;1.0;1.0;1.0;2.0;25.0;35.0;38.0;40.0;41.0;41.0;41.0;41.0;41.0;75.0;62.0;54.0;26.0;11.0;6.0;5.0;3.0;3.0;74.0;60.0;52.0;24.0;9.0;5.0;3.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0
406;Vrouwen;Totaal alle sectoren;Andere vooropleiding;Cohort 1993;2260.0;37.0;47.0;51.0;52.0;53.0;54.0;36.0;46.0;50.0;51.0;52.0;52.0;0.0;0.0;1.0;1.0;1.0;1.0;26.0;37.0;40.0;42.0;43.0;42.0;43.0;43.0;44.0;73.0;59.0;51.0;21.0;10.0;7.0;5.0;4.0;3.0;72.0;58.0;49.0;20.0;9.0;5.0;3.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0
407;Vrouwen;Totaal alle sectoren;Andere vooropleiding;Cohort 1994;790.0;31.0;43.0;47.0;48.0;50.0;;30.0;42.0;47.0;47.0;49.0;;0.0;1.0;1.0;1.0;1.0;;27.0;37.0;40.0;43.0;45.0;45.0;46.0;46.0;;72.0;59.0;52.0;27.0;12.0;8.0;6.0;4.0;;70.0;58.0;50.0;25.0;11.0;6.0;4.0;2.0;;1.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;;1.0;1.0;1.0;1.0;1.0;1.0;0.0;;
408;Vrouwen;Agrarisch onderwijs;Totaal alle vooropleidingen;Cohort 1991;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
409;Vrouwen;Agrarisch onderwijs;Totaal alle vooropleidingen;Cohort 1992;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
410;Vrouwen;Agrarisch onderwijs;Totaal alle vooropleidingen;Cohort 1993;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
411;Vrouwen;Agrarisch onderwijs;Totaal alle vooropleidingen;Cohort 1994;20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
412;Vrouwen;Agrarisch onderwijs;Vooropleiding havo;Cohort 1991;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
413;Vrouwen;Agrarisch onderwijs;Vooropleiding havo;Cohort 1992;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
414;Vrouwen;Agrarisch onderwijs;Vooropleiding havo;Cohort 1993;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
415;Vrouwen;Agrarisch onderwijs;Vooropleiding havo;Cohort 1994;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
416;Vrouwen;Agrarisch onderwijs;Vooropleiding vwo;Cohort 1991;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
417;Vrouwen;Agrarisch onderwijs;Vooropleiding vwo;Cohort 1992;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
418;Vrouwen;Agrarisch onderwijs;Vooropleiding vwo;Cohort 1993;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
419;Vrouwen;Agrarisch onderwijs;Vooropleiding vwo;Cohort 1994;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
420;Vrouwen;Agrarisch onderwijs;Vooropleiding mbo;Cohort 1991;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
