ID;Geslacht;Leeftijd;Migratieachtergrond;Perioden;TotaalDeelnemersVavo_1;VavoDeelnemersVmboT_2;VavoDeelnemersHavo_3;VavoDeelnemersVwo_4
3069;Mannen;35 tot 45 jaar;Onbekende migratieachtergrond;2019/'20;0;0;0;0
3070;Mannen;35 tot 45 jaar;Onbekende migratieachtergrond;2020/'21;0;0;0;0
3071;Mannen;35 tot 45 jaar;Onbekende migratieachtergrond;2021/'22;0;0;0;0
3072;Mannen;45 tot 55 jaar;Totaal migratieachtergrond;2006/'07;75;38;29;8
3073;Mannen;45 tot 55 jaar;Totaal migratieachtergrond;2007/'08;49;22;22;5
3074;Mannen;45 tot 55 jaar;Totaal migratieachtergrond;2008/'09;39;23;12;4
3075;Mannen;45 tot 55 jaar;Totaal migratieachtergrond;2009/'10;47;24;15;8
3076;Mannen;45 tot 55 jaar;Totaal migratieachtergrond;2010/'11;24;15;8;1
3077;Mannen;45 tot 55 jaar;Totaal migratieachtergrond;2011/'12;19;9;6;4
3078;Mannen;45 tot 55 jaar;Totaal migratieachtergrond;2012/'13;10;3;5;2
3079;Mannen;45 tot 55 jaar;Totaal migratieachtergrond;2013/'14;15;4;6;5
3080;Mannen;45 tot 55 jaar;Totaal migratieachtergrond;2014/'15;31;8;14;9
3081;Mannen;45 tot 55 jaar;Totaal migratieachtergrond;2015/'16;41;11;16;14
3082;Mannen;45 tot 55 jaar;Totaal migratieachtergrond;2016/'17;34;9;13;12
3083;Mannen;45 tot 55 jaar;Totaal migratieachtergrond;2017/'18;29;7;16;6
3084;Mannen;45 tot 55 jaar;Totaal migratieachtergrond;2018/'19;24;2;16;6
3085;Mannen;45 tot 55 jaar;Totaal migratieachtergrond;2019/'20;12;3;5;4
3086;Mannen;45 tot 55 jaar;Totaal migratieachtergrond;2020/'21;15;4;8;3
3087;Mannen;45 tot 55 jaar;Totaal migratieachtergrond;2021/'22;21;2;9;10
3088;Mannen;45 tot 55 jaar;Nederlandse achtergrond;2006/'07;62;33;22;7
3089;Mannen;45 tot 55 jaar;Nederlandse achtergrond;2007/'08;33;16;13;4
3090;Mannen;45 tot 55 jaar;Nederlandse achtergrond;2008/'09;29;19;9;1
3091;Mannen;45 tot 55 jaar;Nederlandse achtergrond;2009/'10;37;20;13;4
3092;Mannen;45 tot 55 jaar;Nederlandse achtergrond;2010/'11;16;9;6;1
3093;Mannen;45 tot 55 jaar;Nederlandse achtergrond;2011/'12;11;5;3;3
3094;Mannen;45 tot 55 jaar;Nederlandse achtergrond;2012/'13;5;1;3;1
3095;Mannen;45 tot 55 jaar;Nederlandse achtergrond;2013/'14;11;4;3;4
3096;Mannen;45 tot 55 jaar;Nederlandse achtergrond;2014/'15;18;7;7;4
3097;Mannen;45 tot 55 jaar;Nederlandse achtergrond;2015/'16;29;9;8;12
3098;Mannen;45 tot 55 jaar;Nederlandse achtergrond;2016/'17;27;7;9;11
3099;Mannen;45 tot 55 jaar;Nederlandse achtergrond;2017/'18;17;4;10;3
3100;Mannen;45 tot 55 jaar;Nederlandse achtergrond;2018/'19;15;1;10;4
3101;Mannen;45 tot 55 jaar;Nederlandse achtergrond;2019/'20;10;2;4;4
3102;Mannen;45 tot 55 jaar;Nederlandse achtergrond;2020/'21;10;3;6;1
3103;Mannen;45 tot 55 jaar;Nederlandse achtergrond;2021/'22;8;0;5;3
3104;Mannen;45 tot 55 jaar;Met migratieachtergrond;2006/'07;13;5;7;1
3105;Mannen;45 tot 55 jaar;Met migratieachtergrond;2007/'08;16;6;9;1
3106;Mannen;45 tot 55 jaar;Met migratieachtergrond;2008/'09;9;4;2;3
3107;Mannen;45 tot 55 jaar;Met migratieachtergrond;2009/'10;9;4;1;4
3108;Mannen;45 tot 55 jaar;Met migratieachtergrond;2010/'11;8;6;2;0
3109;Mannen;45 tot 55 jaar;Met migratieachtergrond;2011/'12;8;4;3;1
3110;Mannen;45 tot 55 jaar;Met migratieachtergrond;2012/'13;5;2;2;1
3111;Mannen;45 tot 55 jaar;Met migratieachtergrond;2013/'14;4;0;3;1
3112;Mannen;45 tot 55 jaar;Met migratieachtergrond;2014/'15;13;1;7;5
3113;Mannen;45 tot 55 jaar;Met migratieachtergrond;2015/'16;11;2;8;1
3114;Mannen;45 tot 55 jaar;Met migratieachtergrond;2016/'17;7;2;4;1
3115;Mannen;45 tot 55 jaar;Met migratieachtergrond;2017/'18;12;3;6;3
3116;Mannen;45 tot 55 jaar;Met migratieachtergrond;2018/'19;9;1;6;2
3117;Mannen;45 tot 55 jaar;Met migratieachtergrond;2019/'20;2;1;1;0
3118;Mannen;45 tot 55 jaar;Met migratieachtergrond;2020/'21;5;1;2;2
3119;Mannen;45 tot 55 jaar;Met migratieachtergrond;2021/'22;13;2;4;7
3120;Mannen;45 tot 55 jaar;Westerse migratieachtergrond;2006/'07;7;3;4;0
3121;Mannen;45 tot 55 jaar;Westerse migratieachtergrond;2007/'08;8;2;6;0
3122;Mannen;45 tot 55 jaar;Westerse migratieachtergrond;2008/'09;4;2;1;1
3123;Mannen;45 tot 55 jaar;Westerse migratieachtergrond;2009/'10;4;1;1;2
3124;Mannen;45 tot 55 jaar;Westerse migratieachtergrond;2010/'11;2;1;1;0
3125;Mannen;45 tot 55 jaar;Westerse migratieachtergrond;2011/'12;2;0;1;1
3126;Mannen;45 tot 55 jaar;Westerse migratieachtergrond;2012/'13;2;0;1;1
3127;Mannen;45 tot 55 jaar;Westerse migratieachtergrond;2013/'14;3;0;2;1
3128;Mannen;45 tot 55 jaar;Westerse migratieachtergrond;2014/'15;3;0;1;2
3129;Mannen;45 tot 55 jaar;Westerse migratieachtergrond;2015/'16;3;0;2;1
3130;Mannen;45 tot 55 jaar;Westerse migratieachtergrond;2016/'17;2;0;1;1
3131;Mannen;45 tot 55 jaar;Westerse migratieachtergrond;2017/'18;5;1;2;2
3132;Mannen;45 tot 55 jaar;Westerse migratieachtergrond;2018/'19;4;0;3;1
3133;Mannen;45 tot 55 jaar;Westerse migratieachtergrond;2019/'20;1;0;1;0
3134;Mannen;45 tot 55 jaar;Westerse migratieachtergrond;2020/'21;3;1;1;1
3135;Mannen;45 tot 55 jaar;Westerse migratieachtergrond;2021/'22;5;0;2;3
3136;Mannen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2006/'07;6;2;3;1
3137;Mannen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2007/'08;8;4;3;1
3138;Mannen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2008/'09;5;2;1;2
3139;Mannen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2009/'10;5;3;0;2
3140;Mannen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2010/'11;6;5;1;0
3141;Mannen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2011/'12;6;4;2;0
3142;Mannen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2012/'13;3;2;1;0
3143;Mannen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2013/'14;1;0;1;0
3144;Mannen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2014/'15;10;1;6;3
3145;Mannen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2015/'16;8;2;6;0
3146;Mannen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2016/'17;5;2;3;0
3147;Mannen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2017/'18;7;2;4;1
3148;Mannen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2018/'19;5;1;3;1
3149;Mannen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2019/'20;1;1;0;0
3150;Mannen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2020/'21;2;0;1;1
3151;Mannen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2021/'22;8;2;2;4
3152;Mannen;45 tot 55 jaar;Onbekende migratieachtergrond;2006/'07;0;0;0;0
3153;Mannen;45 tot 55 jaar;Onbekende migratieachtergrond;2007/'08;0;0;0;0
3154;Mannen;45 tot 55 jaar;Onbekende migratieachtergrond;2008/'09;1;0;1;0
3155;Mannen;45 tot 55 jaar;Onbekende migratieachtergrond;2009/'10;1;0;1;0
3156;Mannen;45 tot 55 jaar;Onbekende migratieachtergrond;2010/'11;0;0;0;0
3157;Mannen;45 tot 55 jaar;Onbekende migratieachtergrond;2011/'12;0;0;0;0
3158;Mannen;45 tot 55 jaar;Onbekende migratieachtergrond;2012/'13;0;0;0;0
3159;Mannen;45 tot 55 jaar;Onbekende migratieachtergrond;2013/'14;0;0;0;0
3160;Mannen;45 tot 55 jaar;Onbekende migratieachtergrond;2014/'15;0;0;0;0
3161;Mannen;45 tot 55 jaar;Onbekende migratieachtergrond;2015/'16;1;0;0;1
3162;Mannen;45 tot 55 jaar;Onbekende migratieachtergrond;2016/'17;0;0;0;0
3163;Mannen;45 tot 55 jaar;Onbekende migratieachtergrond;2017/'18;0;0;0;0
3164;Mannen;45 tot 55 jaar;Onbekende migratieachtergrond;2018/'19;0;0;0;0
3165;Mannen;45 tot 55 jaar;Onbekende migratieachtergrond;2019/'20;0;0;0;0
3166;Mannen;45 tot 55 jaar;Onbekende migratieachtergrond;2020/'21;0;0;0;0
3167;Mannen;45 tot 55 jaar;Onbekende migratieachtergrond;2021/'22;0;0;0;0
3168;Mannen;55 tot 65 jaar;Totaal migratieachtergrond;2006/'07;43;18;15;10
3169;Mannen;55 tot 65 jaar;Totaal migratieachtergrond;2007/'08;34;14;16;4
3170;Mannen;55 tot 65 jaar;Totaal migratieachtergrond;2008/'09;33;23;5;5
3171;Mannen;55 tot 65 jaar;Totaal migratieachtergrond;2009/'10;20;13;5;2
3172;Mannen;55 tot 65 jaar;Totaal migratieachtergrond;2010/'11;18;12;4;2
3173;Mannen;55 tot 65 jaar;Totaal migratieachtergrond;2011/'12;12;7;4;1
3174;Mannen;55 tot 65 jaar;Totaal migratieachtergrond;2012/'13;2;0;1;1
3175;Mannen;55 tot 65 jaar;Totaal migratieachtergrond;2013/'14;9;4;1;4
3176;Mannen;55 tot 65 jaar;Totaal migratieachtergrond;2014/'15;42;10;11;21
3177;Mannen;55 tot 65 jaar;Totaal migratieachtergrond;2015/'16;70;18;18;34
3178;Mannen;55 tot 65 jaar;Totaal migratieachtergrond;2016/'17;53;10;30;13
3179;Mannen;55 tot 65 jaar;Totaal migratieachtergrond;2017/'18;31;5;19;7
3180;Mannen;55 tot 65 jaar;Totaal migratieachtergrond;2018/'19;22;4;9;9
3181;Mannen;55 tot 65 jaar;Totaal migratieachtergrond;2019/'20;21;5;9;7
3182;Mannen;55 tot 65 jaar;Totaal migratieachtergrond;2020/'21;21;3;12;6
3183;Mannen;55 tot 65 jaar;Totaal migratieachtergrond;2021/'22;23;6;10;7
3184;Mannen;55 tot 65 jaar;Nederlandse achtergrond;2006/'07;33;13;13;7
3185;Mannen;55 tot 65 jaar;Nederlandse achtergrond;2007/'08;29;12;13;4
3186;Mannen;55 tot 65 jaar;Nederlandse achtergrond;2008/'09;27;18;5;4
3187;Mannen;55 tot 65 jaar;Nederlandse achtergrond;2009/'10;15;10;3;2
3188;Mannen;55 tot 65 jaar;Nederlandse achtergrond;2010/'11;15;10;4;1
3189;Mannen;55 tot 65 jaar;Nederlandse achtergrond;2011/'12;11;7;3;1
3190;Mannen;55 tot 65 jaar;Nederlandse achtergrond;2012/'13;2;0;1;1
3191;Mannen;55 tot 65 jaar;Nederlandse achtergrond;2013/'14;8;3;1;4
3192;Mannen;55 tot 65 jaar;Nederlandse achtergrond;2014/'15;36;7;9;20
3193;Mannen;55 tot 65 jaar;Nederlandse achtergrond;2015/'16;56;12;16;28
3194;Mannen;55 tot 65 jaar;Nederlandse achtergrond;2016/'17;43;7;26;10
3195;Mannen;55 tot 65 jaar;Nederlandse achtergrond;2017/'18;26;4;16;6
3196;Mannen;55 tot 65 jaar;Nederlandse achtergrond;2018/'19;19;4;7;8
3197;Mannen;55 tot 65 jaar;Nederlandse achtergrond;2019/'20;19;5;9;5
3198;Mannen;55 tot 65 jaar;Nederlandse achtergrond;2020/'21;13;1;9;3
3199;Mannen;55 tot 65 jaar;Nederlandse achtergrond;2021/'22;16;4;9;3
3200;Mannen;55 tot 65 jaar;Met migratieachtergrond;2006/'07;9;4;2;3
3201;Mannen;55 tot 65 jaar;Met migratieachtergrond;2007/'08;5;2;3;0
3202;Mannen;55 tot 65 jaar;Met migratieachtergrond;2008/'09;5;4;0;1
3203;Mannen;55 tot 65 jaar;Met migratieachtergrond;2009/'10;4;2;2;0
3204;Mannen;55 tot 65 jaar;Met migratieachtergrond;2010/'11;2;1;0;1
3205;Mannen;55 tot 65 jaar;Met migratieachtergrond;2011/'12;1;0;1;0
3206;Mannen;55 tot 65 jaar;Met migratieachtergrond;2012/'13;0;0;0;0
3207;Mannen;55 tot 65 jaar;Met migratieachtergrond;2013/'14;1;1;0;0
3208;Mannen;55 tot 65 jaar;Met migratieachtergrond;2014/'15;6;3;2;1
3209;Mannen;55 tot 65 jaar;Met migratieachtergrond;2015/'16;14;6;2;6
3210;Mannen;55 tot 65 jaar;Met migratieachtergrond;2016/'17;10;3;4;3
3211;Mannen;55 tot 65 jaar;Met migratieachtergrond;2017/'18;5;1;3;1
3212;Mannen;55 tot 65 jaar;Met migratieachtergrond;2018/'19;3;0;2;1
3213;Mannen;55 tot 65 jaar;Met migratieachtergrond;2019/'20;2;0;0;2
3214;Mannen;55 tot 65 jaar;Met migratieachtergrond;2020/'21;8;2;3;3
3215;Mannen;55 tot 65 jaar;Met migratieachtergrond;2021/'22;7;2;1;4
3216;Mannen;55 tot 65 jaar;Westerse migratieachtergrond;2006/'07;6;1;2;3
3217;Mannen;55 tot 65 jaar;Westerse migratieachtergrond;2007/'08;3;1;2;0
3218;Mannen;55 tot 65 jaar;Westerse migratieachtergrond;2008/'09;3;2;0;1
3219;Mannen;55 tot 65 jaar;Westerse migratieachtergrond;2009/'10;2;1;1;0
3220;Mannen;55 tot 65 jaar;Westerse migratieachtergrond;2010/'11;2;1;0;1
3221;Mannen;55 tot 65 jaar;Westerse migratieachtergrond;2011/'12;1;0;1;0
3222;Mannen;55 tot 65 jaar;Westerse migratieachtergrond;2012/'13;0;0;0;0
3223;Mannen;55 tot 65 jaar;Westerse migratieachtergrond;2013/'14;1;1;0;0
3224;Mannen;55 tot 65 jaar;Westerse migratieachtergrond;2014/'15;4;2;1;1
3225;Mannen;55 tot 65 jaar;Westerse migratieachtergrond;2015/'16;10;4;0;6
3226;Mannen;55 tot 65 jaar;Westerse migratieachtergrond;2016/'17;8;3;2;3
3227;Mannen;55 tot 65 jaar;Westerse migratieachtergrond;2017/'18;4;1;2;1
3228;Mannen;55 tot 65 jaar;Westerse migratieachtergrond;2018/'19;2;0;1;1
3229;Mannen;55 tot 65 jaar;Westerse migratieachtergrond;2019/'20;2;0;0;2
3230;Mannen;55 tot 65 jaar;Westerse migratieachtergrond;2020/'21;6;0;3;3
3231;Mannen;55 tot 65 jaar;Westerse migratieachtergrond;2021/'22;4;0;1;3
3232;Mannen;55 tot 65 jaar;Niet-westerse migratieachtergrond;2006/'07;3;3;0;0
3233;Mannen;55 tot 65 jaar;Niet-westerse migratieachtergrond;2007/'08;2;1;1;0
3234;Mannen;55 tot 65 jaar;Niet-westerse migratieachtergrond;2008/'09;2;2;0;0
3235;Mannen;55 tot 65 jaar;Niet-westerse migratieachtergrond;2009/'10;2;1;1;0
3236;Mannen;55 tot 65 jaar;Niet-westerse migratieachtergrond;2010/'11;0;0;0;0
3237;Mannen;55 tot 65 jaar;Niet-westerse migratieachtergrond;2011/'12;0;0;0;0
3238;Mannen;55 tot 65 jaar;Niet-westerse migratieachtergrond;2012/'13;0;0;0;0
3239;Mannen;55 tot 65 jaar;Niet-westerse migratieachtergrond;2013/'14;0;0;0;0
3240;Mannen;55 tot 65 jaar;Niet-westerse migratieachtergrond;2014/'15;2;1;1;0
3241;Mannen;55 tot 65 jaar;Niet-westerse migratieachtergrond;2015/'16;4;2;2;0
3242;Mannen;55 tot 65 jaar;Niet-westerse migratieachtergrond;2016/'17;2;0;2;0
3243;Mannen;55 tot 65 jaar;Niet-westerse migratieachtergrond;2017/'18;1;0;1;0
3244;Mannen;55 tot 65 jaar;Niet-westerse migratieachtergrond;2018/'19;1;0;1;0
3245;Mannen;55 tot 65 jaar;Niet-westerse migratieachtergrond;2019/'20;0;0;0;0
3246;Mannen;55 tot 65 jaar;Niet-westerse migratieachtergrond;2020/'21;2;2;0;0
3247;Mannen;55 tot 65 jaar;Niet-westerse migratieachtergrond;2021/'22;3;2;0;1
3248;Mannen;55 tot 65 jaar;Onbekende migratieachtergrond;2006/'07;1;1;0;0
3249;Mannen;55 tot 65 jaar;Onbekende migratieachtergrond;2007/'08;0;0;0;0
3250;Mannen;55 tot 65 jaar;Onbekende migratieachtergrond;2008/'09;1;1;0;0
3251;Mannen;55 tot 65 jaar;Onbekende migratieachtergrond;2009/'10;1;1;0;0
3252;Mannen;55 tot 65 jaar;Onbekende migratieachtergrond;2010/'11;1;1;0;0
3253;Mannen;55 tot 65 jaar;Onbekende migratieachtergrond;2011/'12;0;0;0;0
3254;Mannen;55 tot 65 jaar;Onbekende migratieachtergrond;2012/'13;0;0;0;0
3255;Mannen;55 tot 65 jaar;Onbekende migratieachtergrond;2013/'14;0;0;0;0
3256;Mannen;55 tot 65 jaar;Onbekende migratieachtergrond;2014/'15;0;0;0;0
3257;Mannen;55 tot 65 jaar;Onbekende migratieachtergrond;2015/'16;0;0;0;0
3258;Mannen;55 tot 65 jaar;Onbekende migratieachtergrond;2016/'17;0;0;0;0
3259;Mannen;55 tot 65 jaar;Onbekende migratieachtergrond;2017/'18;0;0;0;0
3260;Mannen;55 tot 65 jaar;Onbekende migratieachtergrond;2018/'19;0;0;0;0
3261;Mannen;55 tot 65 jaar;Onbekende migratieachtergrond;2019/'20;0;0;0;0
3262;Mannen;55 tot 65 jaar;Onbekende migratieachtergrond;2020/'21;0;0;0;0
3263;Mannen;55 tot 65 jaar;Onbekende migratieachtergrond;2021/'22;0;0;0;0
3264;Mannen;65 jaar of ouder;Totaal migratieachtergrond;2006/'07;12;4;6;2
3265;Mannen;65 jaar of ouder;Totaal migratieachtergrond;2007/'08;16;7;5;4
3266;Mannen;65 jaar of ouder;Totaal migratieachtergrond;2008/'09;13;7;3;3
3267;Mannen;65 jaar of ouder;Totaal migratieachtergrond;2009/'10;12;8;2;2
3268;Mannen;65 jaar of ouder;Totaal migratieachtergrond;2010/'11;9;7;1;1
3269;Mannen;65 jaar of ouder;Totaal migratieachtergrond;2011/'12;5;3;1;1
3270;Mannen;65 jaar of ouder;Totaal migratieachtergrond;2012/'13;2;1;1;0
3271;Mannen;65 jaar of ouder;Totaal migratieachtergrond;2013/'14;6;1;1;4
3272;Mannen;65 jaar of ouder;Totaal migratieachtergrond;2014/'15;40;6;11;23
3273;Mannen;65 jaar of ouder;Totaal migratieachtergrond;2015/'16;69;19;13;37
3274;Mannen;65 jaar of ouder;Totaal migratieachtergrond;2016/'17;51;11;30;10
3275;Mannen;65 jaar of ouder;Totaal migratieachtergrond;2017/'18;44;6;26;12
3276;Mannen;65 jaar of ouder;Totaal migratieachtergrond;2018/'19;23;3;9;11
3277;Mannen;65 jaar of ouder;Totaal migratieachtergrond;2019/'20;29;6;7;16
3278;Mannen;65 jaar of ouder;Totaal migratieachtergrond;2020/'21;18;3;9;6
3279;Mannen;65 jaar of ouder;Totaal migratieachtergrond;2021/'22;24;1;8;15
3280;Mannen;65 jaar of ouder;Nederlandse achtergrond;2006/'07;7;2;4;1
3281;Mannen;65 jaar of ouder;Nederlandse achtergrond;2007/'08;12;6;4;2
3282;Mannen;65 jaar of ouder;Nederlandse achtergrond;2008/'09;11;6;3;2
3283;Mannen;65 jaar of ouder;Nederlandse achtergrond;2009/'10;10;7;2;1
3284;Mannen;65 jaar of ouder;Nederlandse achtergrond;2010/'11;7;5;1;1
3285;Mannen;65 jaar of ouder;Nederlandse achtergrond;2011/'12;4;2;1;1
3286;Mannen;65 jaar of ouder;Nederlandse achtergrond;2012/'13;2;1;1;0
3287;Mannen;65 jaar of ouder;Nederlandse achtergrond;2013/'14;6;1;1;4
3288;Mannen;65 jaar of ouder;Nederlandse achtergrond;2014/'15;36;6;10;20
3289;Mannen;65 jaar of ouder;Nederlandse achtergrond;2015/'16;58;14;12;32
3290;Mannen;65 jaar of ouder;Nederlandse achtergrond;2016/'17;46;10;27;9
3291;Mannen;65 jaar of ouder;Nederlandse achtergrond;2017/'18;40;6;23;11
3292;Mannen;65 jaar of ouder;Nederlandse achtergrond;2018/'19;20;2;8;10
3293;Mannen;65 jaar of ouder;Nederlandse achtergrond;2019/'20;23;3;6;14
3294;Mannen;65 jaar of ouder;Nederlandse achtergrond;2020/'21;15;2;8;5
3295;Mannen;65 jaar of ouder;Nederlandse achtergrond;2021/'22;22;1;6;15
3296;Mannen;65 jaar of ouder;Met migratieachtergrond;2006/'07;5;2;2;1
3297;Mannen;65 jaar of ouder;Met migratieachtergrond;2007/'08;4;1;1;2
3298;Mannen;65 jaar of ouder;Met migratieachtergrond;2008/'09;2;1;0;1
3299;Mannen;65 jaar of ouder;Met migratieachtergrond;2009/'10;2;1;0;1
3300;Mannen;65 jaar of ouder;Met migratieachtergrond;2010/'11;2;2;0;0
3301;Mannen;65 jaar of ouder;Met migratieachtergrond;2011/'12;1;1;0;0
3302;Mannen;65 jaar of ouder;Met migratieachtergrond;2012/'13;0;0;0;0
3303;Mannen;65 jaar of ouder;Met migratieachtergrond;2013/'14;0;0;0;0
3304;Mannen;65 jaar of ouder;Met migratieachtergrond;2014/'15;4;0;1;3
3305;Mannen;65 jaar of ouder;Met migratieachtergrond;2015/'16;11;5;1;5
3306;Mannen;65 jaar of ouder;Met migratieachtergrond;2016/'17;5;1;3;1
3307;Mannen;65 jaar of ouder;Met migratieachtergrond;2017/'18;4;0;3;1
3308;Mannen;65 jaar of ouder;Met migratieachtergrond;2018/'19;3;1;1;1
3309;Mannen;65 jaar of ouder;Met migratieachtergrond;2019/'20;6;3;1;2
3310;Mannen;65 jaar of ouder;Met migratieachtergrond;2020/'21;3;1;1;1
3311;Mannen;65 jaar of ouder;Met migratieachtergrond;2021/'22;2;0;2;0
3312;Mannen;65 jaar of ouder;Westerse migratieachtergrond;2006/'07;4;1;2;1
3313;Mannen;65 jaar of ouder;Westerse migratieachtergrond;2007/'08;3;1;1;1
3314;Mannen;65 jaar of ouder;Westerse migratieachtergrond;2008/'09;2;1;0;1
3315;Mannen;65 jaar of ouder;Westerse migratieachtergrond;2009/'10;2;1;0;1
3316;Mannen;65 jaar of ouder;Westerse migratieachtergrond;2010/'11;1;1;0;0
3317;Mannen;65 jaar of ouder;Westerse migratieachtergrond;2011/'12;0;0;0;0
3318;Mannen;65 jaar of ouder;Westerse migratieachtergrond;2012/'13;0;0;0;0
3319;Mannen;65 jaar of ouder;Westerse migratieachtergrond;2013/'14;0;0;0;0
3320;Mannen;65 jaar of ouder;Westerse migratieachtergrond;2014/'15;3;0;1;2
3321;Mannen;65 jaar of ouder;Westerse migratieachtergrond;2015/'16;10;4;1;5
3322;Mannen;65 jaar of ouder;Westerse migratieachtergrond;2016/'17;5;1;3;1
3323;Mannen;65 jaar of ouder;Westerse migratieachtergrond;2017/'18;4;0;3;1
3324;Mannen;65 jaar of ouder;Westerse migratieachtergrond;2018/'19;2;0;1;1
3325;Mannen;65 jaar of ouder;Westerse migratieachtergrond;2019/'20;4;1;1;2
3326;Mannen;65 jaar of ouder;Westerse migratieachtergrond;2020/'21;2;0;1;1
3327;Mannen;65 jaar of ouder;Westerse migratieachtergrond;2021/'22;2;0;2;0
3328;Mannen;65 jaar of ouder;Niet-westerse migratieachtergrond;2006/'07;1;1;0;0
3329;Mannen;65 jaar of ouder;Niet-westerse migratieachtergrond;2007/'08;1;0;0;1
3330;Mannen;65 jaar of ouder;Niet-westerse migratieachtergrond;2008/'09;0;0;0;0
3331;Mannen;65 jaar of ouder;Niet-westerse migratieachtergrond;2009/'10;0;0;0;0
3332;Mannen;65 jaar of ouder;Niet-westerse migratieachtergrond;2010/'11;1;1;0;0
3333;Mannen;65 jaar of ouder;Niet-westerse migratieachtergrond;2011/'12;1;1;0;0
3334;Mannen;65 jaar of ouder;Niet-westerse migratieachtergrond;2012/'13;0;0;0;0
3335;Mannen;65 jaar of ouder;Niet-westerse migratieachtergrond;2013/'14;0;0;0;0
3336;Mannen;65 jaar of ouder;Niet-westerse migratieachtergrond;2014/'15;1;0;0;1
3337;Mannen;65 jaar of ouder;Niet-westerse migratieachtergrond;2015/'16;1;1;0;0
3338;Mannen;65 jaar of ouder;Niet-westerse migratieachtergrond;2016/'17;0;0;0;0
3339;Mannen;65 jaar of ouder;Niet-westerse migratieachtergrond;2017/'18;0;0;0;0
3340;Mannen;65 jaar of ouder;Niet-westerse migratieachtergrond;2018/'19;1;1;0;0
3341;Mannen;65 jaar of ouder;Niet-westerse migratieachtergrond;2019/'20;2;2;0;0
3342;Mannen;65 jaar of ouder;Niet-westerse migratieachtergrond;2020/'21;1;1;0;0
3343;Mannen;65 jaar of ouder;Niet-westerse migratieachtergrond;2021/'22;0;0;0;0
3344;Mannen;65 jaar of ouder;Onbekende migratieachtergrond;2006/'07;0;0;0;0
3345;Mannen;65 jaar of ouder;Onbekende migratieachtergrond;2007/'08;0;0;0;0
3346;Mannen;65 jaar of ouder;Onbekende migratieachtergrond;2008/'09;0;0;0;0
3347;Mannen;65 jaar of ouder;Onbekende migratieachtergrond;2009/'10;0;0;0;0
3348;Mannen;65 jaar of ouder;Onbekende migratieachtergrond;2010/'11;0;0;0;0
3349;Mannen;65 jaar of ouder;Onbekende migratieachtergrond;2011/'12;0;0;0;0
3350;Mannen;65 jaar of ouder;Onbekende migratieachtergrond;2012/'13;0;0;0;0
3351;Mannen;65 jaar of ouder;Onbekende migratieachtergrond;2013/'14;0;0;0;0
3352;Mannen;65 jaar of ouder;Onbekende migratieachtergrond;2014/'15;0;0;0;0
3353;Mannen;65 jaar of ouder;Onbekende migratieachtergrond;2015/'16;0;0;0;0
3354;Mannen;65 jaar of ouder;Onbekende migratieachtergrond;2016/'17;0;0;0;0
3355;Mannen;65 jaar of ouder;Onbekende migratieachtergrond;2017/'18;0;0;0;0
3356;Mannen;65 jaar of ouder;Onbekende migratieachtergrond;2018/'19;0;0;0;0
3357;Mannen;65 jaar of ouder;Onbekende migratieachtergrond;2019/'20;0;0;0;0
3358;Mannen;65 jaar of ouder;Onbekende migratieachtergrond;2020/'21;0;0;0;0
3359;Mannen;65 jaar of ouder;Onbekende migratieachtergrond;2021/'22;0;0;0;0
3360;Mannen;Leeftijd onbekend;Totaal migratieachtergrond;2006/'07;0;0;0;0
3361;Mannen;Leeftijd onbekend;Totaal migratieachtergrond;2007/'08;0;0;0;0
3362;Mannen;Leeftijd onbekend;Totaal migratieachtergrond;2008/'09;0;0;0;0
3363;Mannen;Leeftijd onbekend;Totaal migratieachtergrond;2009/'10;0;0;0;0
3364;Mannen;Leeftijd onbekend;Totaal migratieachtergrond;2010/'11;0;0;0;0
3365;Mannen;Leeftijd onbekend;Totaal migratieachtergrond;2011/'12;0;0;0;0
3366;Mannen;Leeftijd onbekend;Totaal migratieachtergrond;2012/'13;0;0;0;0
3367;Mannen;Leeftijd onbekend;Totaal migratieachtergrond;2013/'14;0;0;0;0
3368;Mannen;Leeftijd onbekend;Totaal migratieachtergrond;2014/'15;0;0;0;0
3369;Mannen;Leeftijd onbekend;Totaal migratieachtergrond;2015/'16;0;0;0;0
3370;Mannen;Leeftijd onbekend;Totaal migratieachtergrond;2016/'17;0;0;0;0
3371;Mannen;Leeftijd onbekend;Totaal migratieachtergrond;2017/'18;0;0;0;0
