ID;TypeMaatwerkvoorziening;Wijken;Perioden;Gemeentenaam_1;SoortRegio_2;Codering_3;IndelingswijzigingWijken_4;WmoClienten_5;WmoClientenPer1000Inwoners_6
9445;Ondersteuning thuis, totaal;Maasdriel;1e halfjaar 2024;Maasdriel                               ;Gemeente ;GM0263  ;1.0;375.0;14.0
9446;Ondersteuning thuis, totaal;Wijk 00 Kerkdriel;1e halfjaar 2024;Wijk 00 Kerkdriel                       ;Wijk     ;WK026300;1.0;145.0;13.0
9447;Ondersteuning thuis, totaal;Wijk 01 Ammerzoden;1e halfjaar 2024;Wijk 01 Ammerzoden                      ;Wijk     ;WK026301;1.0;85.0;18.0
9448;Ondersteuning thuis, totaal;Wijk 02 Hedel;1e halfjaar 2024;Wijk 02 Hedel                           ;Wijk     ;WK026302;1.0;80.0;15.0
9449;Ondersteuning thuis, totaal;Wijk 03 Heerewaarden;1e halfjaar 2024;Wijk 03 Heerewaarden                    ;Wijk     ;WK026303;1.0;20.0;14.0
9450;Ondersteuning thuis, totaal;Wijk 04 Rossum;1e halfjaar 2024;Wijk 04 Rossum                          ;Wijk     ;WK026304;1.0;45.0;13.0
9451;Ondersteuning thuis, totaal;Maasgouw;1e halfjaar 2024;Maasgouw                                ;Gemeente ;GM1641  ;1.0;280.0;12.0
9452;Ondersteuning thuis, totaal;Wijk 00 Maasbracht;1e halfjaar 2024;Wijk 00 Maasbracht                      ;Wijk     ;WK164100;1.0;100.0;14.0
9453;Ondersteuning thuis, totaal;Wijk 01 Linne;1e halfjaar 2024;Wijk 01 Linne                           ;Wijk     ;WK164101;1.0;45.0;12.0
9454;Ondersteuning thuis, totaal;Wijk 02 Stevensweert;1e halfjaar 2024;Wijk 02 Stevensweert                    ;Wijk     ;WK164102;1.0;25.0;13.0
9455;Ondersteuning thuis, totaal;Wijk 03 Ohé en Laak;1e halfjaar 2024;Wijk 03 Ohe en Laak                     ;Wijk     ;WK164103;1.0;15.0;15.0
9456;Ondersteuning thuis, totaal;Wijk 04 Thorn;1e halfjaar 2024;Wijk 04 Thorn                           ;Wijk     ;WK164104;1.0;40.0;15.0
9457;Ondersteuning thuis, totaal;Wijk 05 Heel;1e halfjaar 2024;Wijk 05 Heel                            ;Wijk     ;WK164105;1.0;25.0;5.0
9458;Ondersteuning thuis, totaal;Wijk 06 Beegden;1e halfjaar 2024;Wijk 06 Beegden                         ;Wijk     ;WK164106;1.0;15.0;7.0
9459;Ondersteuning thuis, totaal;Wijk 07 Wessem;1e halfjaar 2024;Wijk 07 Wessem                          ;Wijk     ;WK164107;1.0;30.0;14.0
9460;Ondersteuning thuis, totaal;Maashorst;1e halfjaar 2024;Maashorst                               ;Gemeente ;GM1991  ;1.0;1050.0;18.0
9461;Ondersteuning thuis, totaal;Uden;1e halfjaar 2024;Uden                                    ;Wijk     ;WK199101;1.0;765.0;20.0
9462;Ondersteuning thuis, totaal;Volkel;1e halfjaar 2024;Volkel                                  ;Wijk     ;WK199102;1.0;45.0;12.0
9463;Ondersteuning thuis, totaal;Odiliapeel;1e halfjaar 2024;Odiliapeel                              ;Wijk     ;WK199103;1.0;25.0;13.0
9464;Ondersteuning thuis, totaal;Schaijk;1e halfjaar 2024;Schaijk                                 ;Wijk     ;WK199104;1.0;90.0;12.0
9465;Ondersteuning thuis, totaal;Reek;1e halfjaar 2024;Reek                                    ;Wijk     ;WK199105;1.0;30.0;17.0
9466;Ondersteuning thuis, totaal;Zeeland;1e halfjaar 2024;Zeeland                                 ;Wijk     ;WK199106;1.0;85.0;13.0
9467;Ondersteuning thuis, totaal;Maassluis;1e halfjaar 2024;Maassluis                               ;Gemeente ;GM0556  ;1.0;40.0;1.0
9468;Ondersteuning thuis, totaal;Wijk 01 Taanschuurpolder;1e halfjaar 2024;Wijk 01 Taanschuurpolder                ;Wijk     ;WK055601;1.0;;
9469;Ondersteuning thuis, totaal;Wijk 02 Dijkpolder;1e halfjaar 2024;Wijk 02 Dijkpolder                      ;Wijk     ;WK055602;1.0;10.0;1.0
9470;Ondersteuning thuis, totaal;Sluispolder;1e halfjaar 2024;Sluispolder                             ;Wijk     ;WK055603;1.0;10.0;1.0
9471;Ondersteuning thuis, totaal;Wijk 04 Kapelpolder;1e halfjaar 2024;Wijk 04 Kapelpolder                     ;Wijk     ;WK055604;1.0;10.0;2.0
9472;Ondersteuning thuis, totaal;Wijk 05 Burgemeesterswijk;1e halfjaar 2024;Wijk 05 Burgemeesterswijk               ;Wijk     ;WK055605;1.0;10.0;1.0
9473;Ondersteuning thuis, totaal;Wijk 06 Steendijkpolder;1e halfjaar 2024;Wijk 06 Steendijkpolder                 ;Wijk     ;WK055606;1.0;;
9474;Ondersteuning thuis, totaal;Wijk 07 Aalkeetpolder;1e halfjaar 2024;Wijk 07 Aalkeetpolder                   ;Wijk     ;WK055607;1.0;;
9475;Ondersteuning thuis, totaal;Wijk 08 Wilgenrijk;1e halfjaar 2024;Wijk 08 Wilgenrijk                      ;Wijk     ;WK055608;1.0;;
9476;Ondersteuning thuis, totaal;Maastricht;1e halfjaar 2024;Maastricht                              ;Gemeente ;GM0935  ;1.0;2750.0;22.0
9477;Ondersteuning thuis, totaal;Wijk 00 Centrum;1e halfjaar 2024;Wijk 00 Centrum                         ;Wijk     ;WK093500;1.0;340.0;16.0
9478;Ondersteuning thuis, totaal;Wijk 01 Buitenwijk Zuidwest;1e halfjaar 2024;Wijk 01 Buitenwijk Zuidwest             ;Wijk     ;WK093501;1.0;60.0;7.0
9479;Ondersteuning thuis, totaal;Wijk 02 Buitenwijk West;1e halfjaar 2024;Wijk 02 Buitenwijk West                 ;Wijk     ;WK093502;1.0;1045.0;29.0
9480;Ondersteuning thuis, totaal;Wijk 03 Buitenwijk Noordwest;1e halfjaar 2024;Wijk 03 Buitenwijk Noordwest            ;Wijk     ;WK093503;1.0;40.0;19.0
9481;Ondersteuning thuis, totaal;Wijk 04 Buitenwijk Oost;1e halfjaar 2024;Wijk 04 Buitenwijk Oost                 ;Wijk     ;WK093504;1.0;715.0;22.0
9482;Ondersteuning thuis, totaal;Wijk 05 Buitenwijk Noordoost;1e halfjaar 2024;Wijk 05 Buitenwijk Noordoost            ;Wijk     ;WK093505;1.0;45.0;18.0
9483;Ondersteuning thuis, totaal;Wijk 06 Buitenwijk Zuidoost;1e halfjaar 2024;Wijk 06 Buitenwijk Zuidoost             ;Wijk     ;WK093506;1.0;460.0;21.0
9484;Ondersteuning thuis, totaal;Medemblik;1e halfjaar 2024;Medemblik                               ;Gemeente ;GM0420  ;1.0;20.0;0.0
9485;Ondersteuning thuis, totaal;Medemblik;1e halfjaar 2024;Medemblik                               ;Wijk     ;WK042001;1.0;;
9486;Ondersteuning thuis, totaal;Opperdoes;1e halfjaar 2024;Opperdoes                               ;Wijk     ;WK042002;1.0;;
9487;Ondersteuning thuis, totaal;Twisk;1e halfjaar 2024;Twisk                                   ;Wijk     ;WK042003;1.0;;
9488;Ondersteuning thuis, totaal;Lambertschaag;1e halfjaar 2024;Lambertschaag                           ;Wijk     ;WK042004;1.0;;
9489;Ondersteuning thuis, totaal;Abbekerk;1e halfjaar 2024;Abbekerk                                ;Wijk     ;WK042005;1.0;;
9490;Ondersteuning thuis, totaal;Sijbekarspel;1e halfjaar 2024;Sijbekarspel                            ;Wijk     ;WK042006;1.0;;
9491;Ondersteuning thuis, totaal;Benningbroek;1e halfjaar 2024;Benningbroek                            ;Wijk     ;WK042007;1.0;;
9492;Ondersteuning thuis, totaal;Wognum;1e halfjaar 2024;Wognum                                  ;Wijk     ;WK042008;1.0;;
9493;Ondersteuning thuis, totaal;Zwaagdijk-West;1e halfjaar 2024;Zwaagdijk-West                          ;Wijk     ;WK042009;1.0;;
9494;Ondersteuning thuis, totaal;Nibbixwoud;1e halfjaar 2024;Nibbixwoud                              ;Wijk     ;WK042010;1.0;;
9495;Ondersteuning thuis, totaal;Midwoud;1e halfjaar 2024;Midwoud                                 ;Wijk     ;WK042011;1.0;;
9496;Ondersteuning thuis, totaal;Oostwoud;1e halfjaar 2024;Oostwoud                                ;Wijk     ;WK042012;1.0;;
9497;Ondersteuning thuis, totaal;Hauwert;1e halfjaar 2024;Hauwert                                 ;Wijk     ;WK042013;1.0;;
9498;Ondersteuning thuis, totaal;Zwaagdijk-Oost;1e halfjaar 2024;Zwaagdijk-Oost                          ;Wijk     ;WK042014;1.0;;
9499;Ondersteuning thuis, totaal;Wervershoof;1e halfjaar 2024;Wervershoof                             ;Wijk     ;WK042015;1.0;;
9500;Ondersteuning thuis, totaal;Andijk;1e halfjaar 2024;Andijk                                  ;Wijk     ;WK042016;1.0;;
9501;Ondersteuning thuis, totaal;Meerssen;1e halfjaar 2024;Meerssen                                ;Gemeente ;GM0938  ;1.0;215.0;12.0
9502;Ondersteuning thuis, totaal;Wijk 00 Meerssen;1e halfjaar 2024;Wijk 00 Meerssen                        ;Wijk     ;WK093800;1.0;115.0;16.0
9503;Ondersteuning thuis, totaal;Wijk 01 Ulestraten;1e halfjaar 2024;Wijk 01 Ulestraten                      ;Wijk     ;WK093801;1.0;15.0;6.0
9504;Ondersteuning thuis, totaal;Wijk 02 Bunde - Geulle;1e halfjaar 2024;Wijk 02 Bunde - Geulle                  ;Wijk     ;WK093802;1.0;85.0;10.0
9505;Ondersteuning thuis, totaal;Meierijstad;1e halfjaar 2024;Meierijstad                             ;Gemeente ;GM1948  ;1.0;1225.0;15.0
9506;Ondersteuning thuis, totaal;Erp;1e halfjaar 2024;Erp                                     ;Wijk     ;WK194801;1.0;70.0;10.0
9507;Ondersteuning thuis, totaal;Schijndel;1e halfjaar 2024;Schijndel                               ;Wijk     ;WK194802;1.0;385.0;16.0
9508;Ondersteuning thuis, totaal;Sint-Oedenrode;1e halfjaar 2024;Sint-Oedenrode                          ;Wijk     ;WK194803;1.0;255.0;14.0
9509;Ondersteuning thuis, totaal;Veghel;1e halfjaar 2024;Veghel                                  ;Wijk     ;WK194804;1.0;510.0;15.0
9510;Ondersteuning thuis, totaal;Meppel;1e halfjaar 2024;Meppel                                  ;Gemeente ;GM0119  ;1.0;675.0;19.0
9511;Ondersteuning thuis, totaal;Centrum;1e halfjaar 2024;Centrum                                 ;Wijk     ;WK011900;1.0;130.0;21.0
9512;Ondersteuning thuis, totaal;Watertoren;1e halfjaar 2024;Watertoren                              ;Wijk     ;WK011901;1.0;15.0;29.0
9513;Ondersteuning thuis, totaal;Haveltermade;1e halfjaar 2024;Haveltermade                            ;Wijk     ;WK011902;1.0;145.0;37.0
9514;Ondersteuning thuis, totaal;Koedijkslanden;1e halfjaar 2024;Koedijkslanden                          ;Wijk     ;WK011903;1.0;170.0;26.0
9515;Ondersteuning thuis, totaal;Berggierslanden;1e halfjaar 2024;Berggierslanden                         ;Wijk     ;WK011904;1.0;15.0;4.0
9516;Ondersteuning thuis, totaal;Ezinge;1e halfjaar 2024;Ezinge                                  ;Wijk     ;WK011905;1.0;20.0;28.0
9517;Ondersteuning thuis, totaal;Oosterboer;1e halfjaar 2024;Oosterboer                              ;Wijk     ;WK011906;1.0;100.0;14.0
9518;Ondersteuning thuis, totaal;Nieuwveenselanden;1e halfjaar 2024;Nieuwveenselanden                       ;Wijk     ;WK011907;1.0;20.0;11.0
9519;Ondersteuning thuis, totaal;Blankenstein;1e halfjaar 2024;Blankenstein                            ;Wijk     ;WK011908;1.0;;
9520;Ondersteuning thuis, totaal;Industrieterrein Noord;1e halfjaar 2024;Industrieterrein Noord                  ;Wijk     ;WK011909;1.0;;
9521;Ondersteuning thuis, totaal;Industrie Oevers;1e halfjaar 2024;Industrie Oevers                        ;Wijk     ;WK011910;1.0;;
9522;Ondersteuning thuis, totaal;Verspreid gebied Meppel;1e halfjaar 2024;Verspreid gebied Meppel                 ;Wijk     ;WK011911;1.0;;
9523;Ondersteuning thuis, totaal;Nijeveen;1e halfjaar 2024;Nijeveen                                ;Wijk     ;WK011912;1.0;45.0;11.0
9524;Ondersteuning thuis, totaal;Rogat;1e halfjaar 2024;Rogat                                   ;Wijk     ;WK011913;1.0;;
9525;Ondersteuning thuis, totaal;Middelburg (Z.);1e halfjaar 2024;Middelburg (Z.)                         ;Gemeente ;GM0687  ;1.0;735.0;15.0
9526;Ondersteuning thuis, totaal;Binnenstad;1e halfjaar 2024;Binnenstad                              ;Wijk     ;WK068700;1.0;120.0;17.0
9527;Ondersteuning thuis, totaal;Griffioen;1e halfjaar 2024;Griffioen                               ;Wijk     ;WK068710;1.0;30.0;10.0
9528;Ondersteuning thuis, totaal;Klarenbeek;1e halfjaar 2024;Klarenbeek                              ;Wijk     ;WK068711;1.0;40.0;11.0
9529;Ondersteuning thuis, totaal;Nieuw Middelburg;1e halfjaar 2024;Nieuw Middelburg                        ;Wijk     ;WK068712;1.0;45.0;25.0
9530;Ondersteuning thuis, totaal;Brigdamme;1e halfjaar 2024;Brigdamme                               ;Wijk     ;WK068713;1.0;;
9531;Ondersteuning thuis, totaal;Sint Laurens;1e halfjaar 2024;Sint Laurens                            ;Wijk     ;WK068714;1.0;10.0;12.0
9532;Ondersteuning thuis, totaal;Ramsburg;1e halfjaar 2024;Ramsburg                                ;Wijk     ;WK068715;1.0;;
9533;Ondersteuning thuis, totaal;Veersepoort;1e halfjaar 2024;Veersepoort                             ;Wijk     ;WK068716;1.0;15.0;7.0
9534;Ondersteuning thuis, totaal;Verspreide huizen in het noorden;1e halfjaar 2024;Verspreide huizen in het noorden        ;Wijk     ;WK068717;1.0;;
9535;Ondersteuning thuis, totaal;Verspreide huizen in het noordwesten;1e halfjaar 2024;Verspreide huizen in het noordwesten    ;Wijk     ;WK068718;1.0;;
9536;Ondersteuning thuis, totaal;Verspreide huizen in het noordoosten;1e halfjaar 2024;Verspreide huizen in het noordoosten    ;Wijk     ;WK068719;1.0;;
9537;Ondersteuning thuis, totaal;Stromenwijk/'t Zand;1e halfjaar 2024;Stromenwijk/'t Zand                     ;Wijk     ;WK068720;1.0;140.0;19.0
9538;Ondersteuning thuis, totaal;Verspreide huizen in het zuidwesten;1e halfjaar 2024;Verspreide huizen in het zuidwesten     ;Wijk     ;WK068729;1.0;;
9539;Ondersteuning thuis, totaal;Middelburg Zuid;1e halfjaar 2024;Middelburg Zuid                         ;Wijk     ;WK068730;1.0;115.0;17.0
9540;Ondersteuning thuis, totaal;Dauwendaele;1e halfjaar 2024;Dauwendaele                             ;Wijk     ;WK068731;1.0;160.0;25.0
9541;Ondersteuning thuis, totaal;Arnestein;1e halfjaar 2024;Arnestein                               ;Wijk     ;WK068732;1.0;;
9542;Ondersteuning thuis, totaal;Mortiere;1e halfjaar 2024;Mortiere                                ;Wijk     ;WK068739;1.0;10.0;3.0
9543;Ondersteuning thuis, totaal;Nieuw- en Sint Joosland;1e halfjaar 2024;Nieuw- en Sint Joosland                 ;Wijk     ;WK068740;1.0;15.0;13.0
9544;Ondersteuning thuis, totaal;Verspr.h. Nieuw- en Sint Joosland;1e halfjaar 2024;Verspr.h. Nieuw- en Sint Joosland       ;Wijk     ;WK068749;1.0;;
9545;Ondersteuning thuis, totaal;Arnemuiden;1e halfjaar 2024;Arnemuiden                              ;Wijk     ;WK068750;1.0;50.0;10.0
9546;Ondersteuning thuis, totaal;Kleverskerke;1e halfjaar 2024;Kleverskerke                            ;Wijk     ;WK068751;1.0;;
9547;Ondersteuning thuis, totaal;Oranjeplaat;1e halfjaar 2024;Oranjeplaat                             ;Wijk     ;WK068752;1.0;;
9548;Ondersteuning thuis, totaal;Veerse Meer;1e halfjaar 2024;Veerse Meer                             ;Wijk     ;WK068753;1.0;;
9549;Ondersteuning thuis, totaal;Verspreide huizen Arnemuiden;1e halfjaar 2024;Verspreide huizen Arnemuiden            ;Wijk     ;WK068759;1.0;;
9550;Ondersteuning thuis, totaal;Midden-Delfland;1e halfjaar 2024;Midden-Delfland                         ;Gemeente ;GM1842  ;1.0;15.0;1.0
9551;Ondersteuning thuis, totaal;Wijk 00 Schipluiden;1e halfjaar 2024;Wijk 00 Schipluiden                     ;Wijk     ;WK184200;1.0;10.0;1.0
9552;Ondersteuning thuis, totaal;Wijk 01 Maasland;1e halfjaar 2024;Wijk 01 Maasland                        ;Wijk     ;WK184201;1.0;10.0;1.0
9553;Ondersteuning thuis, totaal;Midden-Drenthe;1e halfjaar 2024;Midden-Drenthe                          ;Gemeente ;GM1731  ;1.0;425.0;12.0
9554;Ondersteuning thuis, totaal;Wijk 00 Beilen;1e halfjaar 2024;Wijk 00 Beilen                          ;Wijk     ;WK173100;1.0;145.0;12.0
9555;Ondersteuning thuis, totaal;Wijk 01 Hijken;1e halfjaar 2024;Wijk 01 Hijken                          ;Wijk     ;WK173101;1.0;;
9556;Ondersteuning thuis, totaal;Wijk 02 Hooghalen;1e halfjaar 2024;Wijk 02 Hooghalen                       ;Wijk     ;WK173102;1.0;15.0;11.0
9557;Ondersteuning thuis, totaal;Wijk 03 Wijster;1e halfjaar 2024;Wijk 03 Wijster                         ;Wijk     ;WK173103;1.0;20.0;16.0
9558;Ondersteuning thuis, totaal;Wijk 04 Spier;1e halfjaar 2024;Wijk 04 Spier                           ;Wijk     ;WK173104;1.0;;
9559;Ondersteuning thuis, totaal;Wijk 05 Drijber;1e halfjaar 2024;Wijk 05 Drijber                         ;Wijk     ;WK173105;1.0;;
9560;Ondersteuning thuis, totaal;Wijk 06 Smilde;1e halfjaar 2024;Wijk 06 Smilde                          ;Wijk     ;WK173106;1.0;75.0;16.0
9561;Ondersteuning thuis, totaal;Wijk 07 Bovensmilde;1e halfjaar 2024;Wijk 07 Bovensmilde                     ;Wijk     ;WK173107;1.0;50.0;15.0
9562;Ondersteuning thuis, totaal;Wijk 08 Hoogersmilde;1e halfjaar 2024;Wijk 08 Hoogersmilde                    ;Wijk     ;WK173108;1.0;25.0;15.0
9563;Ondersteuning thuis, totaal;Wijk 09 Westerbork;1e halfjaar 2024;Wijk 09 Westerbork                      ;Wijk     ;WK173109;1.0;65.0;13.0
9564;Ondersteuning thuis, totaal;Wijk 10 Elp;1e halfjaar 2024;Wijk 10 Elp                             ;Wijk     ;WK173110;1.0;;
9565;Ondersteuning thuis, totaal;Wijk 11 Witteveen;1e halfjaar 2024;Wijk 11 Witteveen                       ;Wijk     ;WK173111;1.0;;
9566;Ondersteuning thuis, totaal;Wijk 12 Nieuw-Balinge;1e halfjaar 2024;Wijk 12 Nieuw-Balinge                   ;Wijk     ;WK173112;1.0;15.0;14.0
9567;Ondersteuning thuis, totaal;Wijk 13 Nieuweroord;1e halfjaar 2024;Wijk 13 Nieuweroord                     ;Wijk     ;WK173113;1.0;;
9568;Ondersteuning thuis, totaal;Wijk 14 Zwiggelte;1e halfjaar 2024;Wijk 14 Zwiggelte                       ;Wijk     ;WK173114;1.0;;
9569;Ondersteuning thuis, totaal;Wijk 15 Orvelte;1e halfjaar 2024;Wijk 15 Orvelte                         ;Wijk     ;WK173115;1.0;;
9570;Ondersteuning thuis, totaal;Wijk 16 De Broekstreek;1e halfjaar 2024;Wijk 16 De Broekstreek                  ;Wijk     ;WK173116;1.0;;
9571;Ondersteuning thuis, totaal;Midden-Groningen;1e halfjaar 2024;Midden-Groningen                        ;Gemeente ;GM1952  ;1.0;900.0;15.0
9572;Ondersteuning thuis, totaal;Foxham en Hoogezand-Noord;1e halfjaar 2024;Foxham en Hoogezand-Noord               ;Wijk     ;WK195201;1.0;175.0;25.0
9573;Ondersteuning thuis, totaal;Hoogezand-Zuid;1e halfjaar 2024;Hoogezand-Zuid                          ;Wijk     ;WK195202;1.0;260.0;23.0
9574;Ondersteuning thuis, totaal;Kalkwijk;1e halfjaar 2024;Kalkwijk                                ;Wijk     ;WK195203;1.0;30.0;8.0
9575;Ondersteuning thuis, totaal;Sappemeer;1e halfjaar 2024;Sappemeer                               ;Wijk     ;WK195204;1.0;140.0;17.0
9576;Ondersteuning thuis, totaal;Kiel-Windeweer;1e halfjaar 2024;Kiel-Windeweer                          ;Wijk     ;WK195205;1.0;;
9577;Ondersteuning thuis, totaal;Kropswolde;1e halfjaar 2024;Kropswolde                              ;Wijk     ;WK195206;1.0;;
9578;Ondersteuning thuis, totaal;Foxhol;1e halfjaar 2024;Foxhol                                  ;Wijk     ;WK195207;1.0;15.0;15.0
9579;Ondersteuning thuis, totaal;Westerbroek en Waterhuizen;1e halfjaar 2024;Westerbroek en Waterhuizen              ;Wijk     ;WK195208;1.0;10.0;9.0
9580;Ondersteuning thuis, totaal;Harkstede, Scharmer en Woudbloem;1e halfjaar 2024;Harkstede, Scharmer en Woudbloem        ;Wijk     ;WK195209;1.0;25.0;7.0
9581;Ondersteuning thuis, totaal;Kolham;1e halfjaar 2024;Kolham                                  ;Wijk     ;WK195210;1.0;10.0;9.0
9582;Ondersteuning thuis, totaal;Froombosch;1e halfjaar 2024;Froombosch                              ;Wijk     ;WK195211;1.0;;
9583;Ondersteuning thuis, totaal;Slochteren;1e halfjaar 2024;Slochteren                              ;Wijk     ;WK195212;1.0;25.0;11.0
9584;Ondersteuning thuis, totaal;Schildwolde;1e halfjaar 2024;Schildwolde                             ;Wijk     ;WK195213;1.0;15.0;8.0
9585;Ondersteuning thuis, totaal;Hellum;1e halfjaar 2024;Hellum                                  ;Wijk     ;WK195214;1.0;;
9586;Ondersteuning thuis, totaal;Siddeburen;1e halfjaar 2024;Siddeburen                              ;Wijk     ;WK195215;1.0;25.0;8.0
9587;Ondersteuning thuis, totaal;Eemskanaal-Zuid;1e halfjaar 2024;Eemskanaal-Zuid                         ;Wijk     ;WK195216;1.0;;
9588;Ondersteuning thuis, totaal;Tjuchem en Steendam;1e halfjaar 2024;Tjuchem en Steendam                     ;Wijk     ;WK195217;1.0;;
