ID;Geslacht;Persoonskenmerken;Beroep;CaribischNederland;Perioden;WerkzameBeroepsbevolking_1
5821;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;105 Verzorgenden;Caribisch Nederland;2016;30
5822;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;105 Verzorgenden;Caribisch Nederland;2018;50
5823;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;105 Verzorgenden;Caribisch Nederland;2020;60
5824;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;105 Verzorgenden;Caribisch Nederland;2022;20
5825;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;105 Verzorgenden;Bonaire;2014;20
5826;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;105 Verzorgenden;Bonaire;2016;10
5827;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;105 Verzorgenden;Bonaire;2018;50
5828;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;105 Verzorgenden;Bonaire;2020;30
5829;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;105 Verzorgenden;Bonaire;2022;10
5830;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;105 Verzorgenden;Sint-Eustatius;2014;10
5831;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;105 Verzorgenden;Sint-Eustatius;2016;0
5832;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;105 Verzorgenden;Sint-Eustatius;2018;0
5833;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;105 Verzorgenden;Sint-Eustatius;2020;20
5834;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;105 Verzorgenden;Sint-Eustatius;2022;10
5835;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;105 Verzorgenden;Saba;2014;10
5836;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;105 Verzorgenden;Saba;2016;10
5837;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;105 Verzorgenden;Saba;2018;10
5838;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;105 Verzorgenden;Saba;2020;10
5839;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;105 Verzorgenden;Saba;2022;0
5840;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;11 Dienstverlenende beroepen;Caribisch Nederland;2014;430
5841;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;11 Dienstverlenende beroepen;Caribisch Nederland;2016;500
5842;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;11 Dienstverlenende beroepen;Caribisch Nederland;2018;440
5843;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;11 Dienstverlenende beroepen;Caribisch Nederland;2020;500
5844;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;11 Dienstverlenende beroepen;Caribisch Nederland;2022;540
5845;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;11 Dienstverlenende beroepen;Bonaire;2014;300
5846;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;11 Dienstverlenende beroepen;Bonaire;2016;430
5847;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;11 Dienstverlenende beroepen;Bonaire;2018;360
5848;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;11 Dienstverlenende beroepen;Bonaire;2020;420
5849;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;11 Dienstverlenende beroepen;Bonaire;2022;450
5850;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;11 Dienstverlenende beroepen;Sint-Eustatius;2014;120
5851;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;11 Dienstverlenende beroepen;Sint-Eustatius;2016;60
5852;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;11 Dienstverlenende beroepen;Sint-Eustatius;2018;70
5853;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;11 Dienstverlenende beroepen;Sint-Eustatius;2020;50
5854;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;11 Dienstverlenende beroepen;Sint-Eustatius;2022;70
5855;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;11 Dienstverlenende beroepen;Saba;2014;10
5856;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;11 Dienstverlenende beroepen;Saba;2016;20
5857;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;11 Dienstverlenende beroepen;Saba;2018;20
5858;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;11 Dienstverlenende beroepen;Saba;2020;30
5859;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;11 Dienstverlenende beroepen;Saba;2022;20
5860;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;111 Medewerkers persoonlijke dienstve...;Caribisch Nederland;2014;280
5861;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;111 Medewerkers persoonlijke dienstve...;Caribisch Nederland;2016;270
5862;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;111 Medewerkers persoonlijke dienstve...;Caribisch Nederland;2018;260
5863;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;111 Medewerkers persoonlijke dienstve...;Caribisch Nederland;2020;300
5864;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;111 Medewerkers persoonlijke dienstve...;Caribisch Nederland;2022;390
5865;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;111 Medewerkers persoonlijke dienstve...;Bonaire;2014;190
5866;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;111 Medewerkers persoonlijke dienstve...;Bonaire;2016;230
5867;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;111 Medewerkers persoonlijke dienstve...;Bonaire;2018;230
5868;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;111 Medewerkers persoonlijke dienstve...;Bonaire;2020;250
5869;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;111 Medewerkers persoonlijke dienstve...;Bonaire;2022;330
5870;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;111 Medewerkers persoonlijke dienstve...;Sint-Eustatius;2014;80
5871;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;111 Medewerkers persoonlijke dienstve...;Sint-Eustatius;2016;20
5872;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;111 Medewerkers persoonlijke dienstve...;Sint-Eustatius;2018;20
5873;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;111 Medewerkers persoonlijke dienstve...;Sint-Eustatius;2020;30
5874;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;111 Medewerkers persoonlijke dienstve...;Sint-Eustatius;2022;50
5875;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;111 Medewerkers persoonlijke dienstve...;Saba;2014;10
5876;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;111 Medewerkers persoonlijke dienstve...;Saba;2016;10
5877;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;111 Medewerkers persoonlijke dienstve...;Saba;2018;10
5878;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;111 Medewerkers persoonlijke dienstve...;Saba;2020;20
5879;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;111 Medewerkers persoonlijke dienstve...;Saba;2022;10
5880;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;112 Schoonmakers en keukenhulpen;Caribisch Nederland;2014;150
5881;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;112 Schoonmakers en keukenhulpen;Caribisch Nederland;2016;240
5882;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;112 Schoonmakers en keukenhulpen;Caribisch Nederland;2018;180
5883;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;112 Schoonmakers en keukenhulpen;Caribisch Nederland;2020;190
5884;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;112 Schoonmakers en keukenhulpen;Caribisch Nederland;2022;150
5885;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;112 Schoonmakers en keukenhulpen;Bonaire;2014;100
5886;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;112 Schoonmakers en keukenhulpen;Bonaire;2016;190
5887;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;112 Schoonmakers en keukenhulpen;Bonaire;2018;130
5888;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;112 Schoonmakers en keukenhulpen;Bonaire;2020;170
5889;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;112 Schoonmakers en keukenhulpen;Bonaire;2022;120
5890;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;112 Schoonmakers en keukenhulpen;Sint-Eustatius;2014;40
5891;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;112 Schoonmakers en keukenhulpen;Sint-Eustatius;2016;40
5892;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;112 Schoonmakers en keukenhulpen;Sint-Eustatius;2018;50
5893;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;112 Schoonmakers en keukenhulpen;Sint-Eustatius;2020;10
5894;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;112 Schoonmakers en keukenhulpen;Sint-Eustatius;2022;30
5895;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;112 Schoonmakers en keukenhulpen;Saba;2014;10
5896;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;112 Schoonmakers en keukenhulpen;Saba;2016;10
5897;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;112 Schoonmakers en keukenhulpen;Saba;2018;10
5898;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;112 Schoonmakers en keukenhulpen;Saba;2020;10
5899;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;112 Schoonmakers en keukenhulpen;Saba;2022;0
5900;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;12 Transport en logistiek beroepen;Caribisch Nederland;2014;170
5901;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;12 Transport en logistiek beroepen;Caribisch Nederland;2016;210
5902;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;12 Transport en logistiek beroepen;Caribisch Nederland;2018;190
5903;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;12 Transport en logistiek beroepen;Caribisch Nederland;2020;290
5904;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;12 Transport en logistiek beroepen;Caribisch Nederland;2022;200
5905;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;12 Transport en logistiek beroepen;Bonaire;2014;140
5906;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;12 Transport en logistiek beroepen;Bonaire;2016;170
5907;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;12 Transport en logistiek beroepen;Bonaire;2018;90
5908;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;12 Transport en logistiek beroepen;Bonaire;2020;240
5909;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;12 Transport en logistiek beroepen;Bonaire;2022;140
5910;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;12 Transport en logistiek beroepen;Sint-Eustatius;2014;20
5911;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;12 Transport en logistiek beroepen;Sint-Eustatius;2016;30
5912;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;12 Transport en logistiek beroepen;Sint-Eustatius;2018;70
5913;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;12 Transport en logistiek beroepen;Sint-Eustatius;2020;20
5914;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;12 Transport en logistiek beroepen;Sint-Eustatius;2022;30
5915;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;12 Transport en logistiek beroepen;Saba;2014;10
5916;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;12 Transport en logistiek beroepen;Saba;2016;10
5917;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;12 Transport en logistiek beroepen;Saba;2018;30
5918;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;12 Transport en logistiek beroepen;Saba;2020;30
5919;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;12 Transport en logistiek beroepen;Saba;2022;30
5920;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;121 Bestuurders voertuigen en bediene...;Caribisch Nederland;2014;110
5921;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;121 Bestuurders voertuigen en bediene...;Caribisch Nederland;2016;140
5922;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;121 Bestuurders voertuigen en bediene...;Caribisch Nederland;2018;130
5923;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;121 Bestuurders voertuigen en bediene...;Caribisch Nederland;2020;70
5924;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;121 Bestuurders voertuigen en bediene...;Caribisch Nederland;2022;160
5925;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;121 Bestuurders voertuigen en bediene...;Bonaire;2014;80
5926;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;121 Bestuurders voertuigen en bediene...;Bonaire;2016;120
5927;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;121 Bestuurders voertuigen en bediene...;Bonaire;2018;60
5928;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;121 Bestuurders voertuigen en bediene...;Bonaire;2020;50
5929;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;121 Bestuurders voertuigen en bediene...;Bonaire;2022;120
5930;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;121 Bestuurders voertuigen en bediene...;Sint-Eustatius;2014;20
5931;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;121 Bestuurders voertuigen en bediene...;Sint-Eustatius;2016;10
5932;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;121 Bestuurders voertuigen en bediene...;Sint-Eustatius;2018;50
5933;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;121 Bestuurders voertuigen en bediene...;Sint-Eustatius;2020;0
5934;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;121 Bestuurders voertuigen en bediene...;Sint-Eustatius;2022;20
5935;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;121 Bestuurders voertuigen en bediene...;Saba;2014;10
5936;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;121 Bestuurders voertuigen en bediene...;Saba;2016;10
5937;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;121 Bestuurders voertuigen en bediene...;Saba;2018;30
5938;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;121 Bestuurders voertuigen en bediene...;Saba;2020;20
5939;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;121 Bestuurders voertuigen en bediene...;Saba;2022;20
5940;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;122 Hulpkrachten transport en logistiek;Caribisch Nederland;2014;60
5941;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;122 Hulpkrachten transport en logistiek;Caribisch Nederland;2016;80
5942;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;122 Hulpkrachten transport en logistiek;Caribisch Nederland;2018;60
5943;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;122 Hulpkrachten transport en logistiek;Caribisch Nederland;2020;220
5944;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;122 Hulpkrachten transport en logistiek;Caribisch Nederland;2022;40
5945;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;122 Hulpkrachten transport en logistiek;Bonaire;2014;60
5946;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;122 Hulpkrachten transport en logistiek;Bonaire;2016;50
5947;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;122 Hulpkrachten transport en logistiek;Bonaire;2018;30
5948;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;122 Hulpkrachten transport en logistiek;Bonaire;2020;190
5949;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;122 Hulpkrachten transport en logistiek;Bonaire;2022;30
5950;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;122 Hulpkrachten transport en logistiek;Sint-Eustatius;2014;0
5951;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;122 Hulpkrachten transport en logistiek;Sint-Eustatius;2016;20
5952;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;122 Hulpkrachten transport en logistiek;Sint-Eustatius;2018;20
5953;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;122 Hulpkrachten transport en logistiek;Sint-Eustatius;2020;20
5954;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;122 Hulpkrachten transport en logistiek;Sint-Eustatius;2022;10
5955;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;122 Hulpkrachten transport en logistiek;Saba;2014;0
5956;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;122 Hulpkrachten transport en logistiek;Saba;2016;0
5957;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;122 Hulpkrachten transport en logistiek;Saba;2018;10
5958;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;122 Hulpkrachten transport en logistiek;Saba;2020;10
5959;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;122 Hulpkrachten transport en logistiek;Saba;2022;10
5960;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;13 Beroepsklasse overig;Caribisch Nederland;2014;70
5961;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;13 Beroepsklasse overig;Caribisch Nederland;2016;60
5962;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;13 Beroepsklasse overig;Caribisch Nederland;2018;60
5963;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;13 Beroepsklasse overig;Caribisch Nederland;2020;150
5964;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;13 Beroepsklasse overig;Caribisch Nederland;2022;80
5965;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;13 Beroepsklasse overig;Bonaire;2014;40
5966;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;13 Beroepsklasse overig;Bonaire;2016;50
5967;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;13 Beroepsklasse overig;Bonaire;2018;50
5968;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;13 Beroepsklasse overig;Bonaire;2020;130
5969;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;13 Beroepsklasse overig;Bonaire;2022;70
5970;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;13 Beroepsklasse overig;Sint-Eustatius;2014;30
5971;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;13 Beroepsklasse overig;Sint-Eustatius;2016;10
5972;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;13 Beroepsklasse overig;Sint-Eustatius;2018;0
5973;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;13 Beroepsklasse overig;Sint-Eustatius;2020;20
5974;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;13 Beroepsklasse overig;Sint-Eustatius;2022;0
5975;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;13 Beroepsklasse overig;Saba;2014;0
5976;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;13 Beroepsklasse overig;Saba;2016;0
5977;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;13 Beroepsklasse overig;Saba;2018;10
5978;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;13 Beroepsklasse overig;Saba;2020;0
5979;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;13 Beroepsklasse overig;Saba;2022;10
5980;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;131 Beroepssegment overig;Caribisch Nederland;2014;70
5981;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;131 Beroepssegment overig;Caribisch Nederland;2016;60
5982;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;131 Beroepssegment overig;Caribisch Nederland;2018;60
5983;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;131 Beroepssegment overig;Caribisch Nederland;2020;150
5984;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;131 Beroepssegment overig;Caribisch Nederland;2022;80
5985;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;131 Beroepssegment overig;Bonaire;2014;40
5986;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;131 Beroepssegment overig;Bonaire;2016;50
5987;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;131 Beroepssegment overig;Bonaire;2018;50
5988;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;131 Beroepssegment overig;Bonaire;2020;130
5989;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;131 Beroepssegment overig;Bonaire;2022;70
5990;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;131 Beroepssegment overig;Sint-Eustatius;2014;30
5991;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;131 Beroepssegment overig;Sint-Eustatius;2016;10
5992;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;131 Beroepssegment overig;Sint-Eustatius;2018;0
5993;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;131 Beroepssegment overig;Sint-Eustatius;2020;20
5994;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;131 Beroepssegment overig;Sint-Eustatius;2022;0
5995;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;131 Beroepssegment overig;Saba;2014;0
5996;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;131 Beroepssegment overig;Saba;2016;0
5997;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;131 Beroepssegment overig;Saba;2018;10
5998;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;131 Beroepssegment overig;Saba;2020;0
5999;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;131 Beroepssegment overig;Saba;2022;10
6000;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Totaal;Caribisch Nederland;2014;5830
6001;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Totaal;Caribisch Nederland;2016;6090
6002;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Totaal;Caribisch Nederland;2018;6730
6003;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Totaal;Caribisch Nederland;2020;6680
6004;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Totaal;Caribisch Nederland;2022;7100
6005;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Totaal;Bonaire;2014;4430
6006;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Totaal;Bonaire;2016;4920
6007;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Totaal;Bonaire;2018;5370
6008;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Totaal;Bonaire;2020;5370
6009;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Totaal;Bonaire;2022;5720
6010;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Totaal;Sint-Eustatius;2014;1000
6011;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Totaal;Sint-Eustatius;2016;760
6012;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Totaal;Sint-Eustatius;2018;890
6013;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Totaal;Sint-Eustatius;2020;820
6014;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Totaal;Sint-Eustatius;2022;910
6015;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Totaal;Saba;2014;400
6016;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Totaal;Saba;2016;400
6017;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Totaal;Saba;2018;470
6018;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Totaal;Saba;2020;490
6019;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Totaal;Saba;2022;470
6020;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Beroepsniveau 1 (ISCO 2008);Caribisch Nederland;2014;840
6021;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Beroepsniveau 1 (ISCO 2008);Caribisch Nederland;2016;550
6022;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Beroepsniveau 1 (ISCO 2008);Caribisch Nederland;2018;920
6023;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Beroepsniveau 1 (ISCO 2008);Caribisch Nederland;2020;510
6024;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Beroepsniveau 1 (ISCO 2008);Caribisch Nederland;2022;1060
6025;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Beroepsniveau 1 (ISCO 2008);Bonaire;2014;600
6026;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Beroepsniveau 1 (ISCO 2008);Bonaire;2016;380
6027;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Beroepsniveau 1 (ISCO 2008);Bonaire;2018;720
6028;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Beroepsniveau 1 (ISCO 2008);Bonaire;2020;350
6029;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Beroepsniveau 1 (ISCO 2008);Bonaire;2022;930
6030;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Beroepsniveau 1 (ISCO 2008);Sint-Eustatius;2014;150
6031;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Beroepsniveau 1 (ISCO 2008);Sint-Eustatius;2016;120
6032;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Beroepsniveau 1 (ISCO 2008);Sint-Eustatius;2018;130
6033;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Beroepsniveau 1 (ISCO 2008);Sint-Eustatius;2020;110
