ID;Geslacht;KenmerkenVanPersonen;InkomensgrensHuishouden;DuurInkomenspositie;Perioden;Personen_1;PersonenRelatief_2
5851;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2012;56.0;13.9
5852;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2013;59.5;14.4
5853;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2014;60.9;14.3
5854;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2015;57.1;13.1
5855;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2016;56.2;12.5
5856;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2017;52.5;11.4
5857;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2018;49.5;10.4
5858;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2019;47.7;9.7
5859;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2020;48.1;9.5
5860;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2021;;
5861;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2022;;
5862;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2023;;
5863;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2011;9.6;2.7
5864;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2012;12.3;3.3
5865;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2013;14.2;3.7
5866;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2014;15.9;4.0
5867;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2015;16.9;4.2
5868;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2016;17.7;4.3
5869;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2017;17.7;4.2
5870;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2018;17.7;4.0
5871;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2019;17.1;3.8
5872;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2020;17.5;3.8
5873;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2021;;
5874;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2022;;
5875;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2023;;
5876;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2011;76.5;19.6
5877;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2012;82.6;20.5
5878;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2013;86.2;20.8
5879;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2014;87.8;20.7
5880;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2015;83.1;19.1
5881;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2016;82.4;18.4
5882;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2017;78.8;17.0
5883;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2018;74.6;15.7
5884;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2019;72.8;14.9
5885;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2020;72.5;14.4
5886;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2021;;
5887;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2022;;
5888;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2023;;
5889;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2011;30.0;8.4
5890;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2012;33.7;9.1
5891;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2013;36.8;9.6
5892;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2014;37.6;9.6
5893;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2015;38.2;9.5
5894;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2016;38.8;9.4
5895;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2017;38.0;9.0
5896;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2018;36.7;8.4
5897;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2019;35.9;8.0
5898;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2020;36.0;7.8
5899;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2021;;
5900;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2022;;
5901;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2023;;
5902;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2011;94.6;24.2
5903;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2012;100.8;25.0
5904;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2013;104.6;25.3
5905;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2014;106.6;25.1
5906;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2015;101.7;23.3
5907;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2016;100.8;22.5
5908;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2017;97.1;21.0
5909;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2018;92.2;19.4
5910;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2019;90.0;18.4
5911;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2020;89.3;17.7
5912;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2021;;
5913;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2022;;
5914;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2023;;
5915;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2011;46.6;13.0
5916;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2012;50.6;13.6
5917;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2013;53.7;13.9
5918;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2014;53.4;13.6
5919;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2015;53.7;13.3
5920;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2016;53.8;13.0
5921;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2017;52.9;12.5
5922;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2018;50.8;11.6
5923;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2019;49.5;11.0
5924;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2020;49.0;10.6
5925;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2021;;
5926;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2022;;
5927;Mannen;Migratieachtergrond: 2e gen niet-west...;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2023;;
5928;Mannen;Positie hh: hoofdkostwinner;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2011;240.5;5.1
5929;Mannen;Positie hh: hoofdkostwinner;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2012;278.2;5.9
5930;Mannen;Positie hh: hoofdkostwinner;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2013;309.4;6.5
5931;Mannen;Positie hh: hoofdkostwinner;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2014;300.3;6.3
5932;Mannen;Positie hh: hoofdkostwinner;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2015;295.5;6.2
5933;Mannen;Positie hh: hoofdkostwinner;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2016;287.9;6.0
5934;Mannen;Positie hh: hoofdkostwinner;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2017;295.3;6.1
5935;Mannen;Positie hh: hoofdkostwinner;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2018;294.8;6.1
5936;Mannen;Positie hh: hoofdkostwinner;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2019;280.4;5.8
5937;Mannen;Positie hh: hoofdkostwinner;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2020;255.8;5.2
5938;Mannen;Positie hh: hoofdkostwinner;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2021;242.4;4.9
5939;Mannen;Positie hh: hoofdkostwinner;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2022;166.7;3.4
5940;Mannen;Positie hh: hoofdkostwinner;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2023;156.2;3.2
5941;Mannen;Positie hh: hoofdkostwinner;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2011;68.5;1.5
5942;Mannen;Positie hh: hoofdkostwinner;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2012;77.6;1.7
5943;Mannen;Positie hh: hoofdkostwinner;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2013;87.1;1.9
5944;Mannen;Positie hh: hoofdkostwinner;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2014;92.2;2.0
5945;Mannen;Positie hh: hoofdkostwinner;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2015;104.3;2.3
5946;Mannen;Positie hh: hoofdkostwinner;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2016;110.9;2.4
5947;Mannen;Positie hh: hoofdkostwinner;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2017;113.0;2.5
5948;Mannen;Positie hh: hoofdkostwinner;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2018;116.4;2.6
5949;Mannen;Positie hh: hoofdkostwinner;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2019;119.1;2.6
5950;Mannen;Positie hh: hoofdkostwinner;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2020;113.2;2.5
5951;Mannen;Positie hh: hoofdkostwinner;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2021;110.1;2.4
5952;Mannen;Positie hh: hoofdkostwinner;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2022;65.3;1.4
5953;Mannen;Positie hh: hoofdkostwinner;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2023;38.9;0.8
5954;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2011;200.2;4.2
5955;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2012;218.5;4.6
5956;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2013;226.9;4.8
5957;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2014;230.7;4.9
5958;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2015;230.1;4.8
5959;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2016;233.9;4.9
5960;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2017;236.3;4.9
5961;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2018;230.6;4.8
5962;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2019;224.5;4.6
5963;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2020;229.0;4.7
5964;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2021;220.0;4.5
5965;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2022;218.6;4.4
5966;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2023;229.6;4.6
5967;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2011;43.6;1.0
5968;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2012;51.3;1.1
5969;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2013;56.4;1.2
5970;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2014;63.1;1.4
5971;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2015;68.4;1.5
5972;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2016;74.5;1.6
5973;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2017;79.5;1.7
5974;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2018;84.1;1.8
5975;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2019;88.9;1.9
5976;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2020;94.5;2.1
5977;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2021;95.2;2.1
5978;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2022;96.6;2.1
5979;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2023;97.4;2.1
5980;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2011;308.9;6.5
5981;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2012;324.5;6.8
5982;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2013;337.6;7.1
5983;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2014;341.4;7.2
5984;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2015;342.6;7.2
5985;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2016;346.2;7.3
5986;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2017;352.0;7.3
5987;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2018;343.7;7.1
5988;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2019;335.2;6.9
5989;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2020;339.6;7.0
5990;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2021;327.4;6.7
5991;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2022;325.1;6.6
5992;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2023;336.1;6.8
5993;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2011;107.9;2.4
5994;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2012;121.0;2.7
5995;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2013;132.2;2.9
5996;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2014;137.3;3.0
5997;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2015;141.7;3.1
5998;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2016;150.5;3.3
5999;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2017;157.4;3.5
6000;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2018;162.2;3.6
6001;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2019;167.2;3.6
6002;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2020;175.3;3.8
6003;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2021;174.1;3.8
6004;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2022;173.7;3.7
6005;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2023;173.4;3.7
6006;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2011;403.8;8.5
6007;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2012;417.9;8.8
6008;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2013;435.2;9.2
6009;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2014;436.2;9.2
6010;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2015;434.5;9.2
6011;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2016;437.2;9.2
6012;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2017;441.7;9.2
6013;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2018;430.7;8.9
6014;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2019;419.5;8.6
6015;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2020;424.3;8.7
6016;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2021;407.4;8.3
6017;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2022;400.5;8.1
6018;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2023;413.9;8.3
6019;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2011;173.9;3.8
6020;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2012;189.9;4.2
6021;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2013;200.9;4.4
6022;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2014;198.8;4.4
6023;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2015;201.9;4.5
6024;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2016;212.4;4.7
6025;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2017;219.2;4.8
6026;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2018;223.0;4.9
6027;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2019;226.9;5.0
6028;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2020;234.5;5.1
6029;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2021;230.5;5.0
6030;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2022;227.3;4.9
6031;Mannen;Positie hh: hoofdkostwinner;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2023;226.4;4.9
6032;Mannen;Positie hh: hoofdkostw. zonder partner;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2011;150.8;12.5
6033;Mannen;Positie hh: hoofdkostw. zonder partner;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2012;176.1;14.3
6034;Mannen;Positie hh: hoofdkostw. zonder partner;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2013;197.5;15.7
6035;Mannen;Positie hh: hoofdkostw. zonder partner;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2014;193.0;15.3
6036;Mannen;Positie hh: hoofdkostw. zonder partner;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2015;192.4;14.9
6037;Mannen;Positie hh: hoofdkostw. zonder partner;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2016;192.9;14.6
6038;Mannen;Positie hh: hoofdkostw. zonder partner;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2017;201.8;14.8
