ID;Geslacht;Leeftijd;Herkomst;GeneesmiddelengroepATC;Perioden;PersonenMetVerstrekteGeneesmiddelen_1;PersonenMetGeneesmiddelenRelatief_2;GedefinieerdeDagdosesDDD_3;GedefinieerdeDagdosesDDDRelatief_4
4566;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A02 Middelen bij zuurgerelateerde afw.;2022;140770.0;6.76;47135.0;22642.0
4567;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A02 Middelen bij zuurgerelateerde afw.;2023;138740.0;6.57;46551.0;22044.0
4568;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A02A Antacida;2020;5.0;0.0;1.0;0.0
4569;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A02A Antacida;2021;0.0;0.0;1.0;0.0
4570;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A02A Antacida;2022;5.0;0.0;1.0;1.0
4571;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A02A Antacida;2023;10.0;0.0;2.0;1.0
4572;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A02B Midd ulcus pept/gastro-oesof.reflux;2020;139845.0;6.93;46948.0;23277.0
4573;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A02B Midd ulcus pept/gastro-oesof.reflux;2021;142135.0;6.93;47532.0;23177.0
4574;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A02B Midd ulcus pept/gastro-oesof.reflux;2022;140765.0;6.76;47133.0;22641.0
4575;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A02B Midd ulcus pept/gastro-oesof.reflux;2023;138730.0;6.57;46549.0;22044.0
4576;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A02X Ov midd bij zuurgerelateerde afwijk;2020;0.0;0.0;0.0;0.0
4577;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A02X Ov midd bij zuurgerelateerde afwijk;2021;0.0;0.0;0.0;0.0
4578;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A02X Ov midd bij zuurgerelateerde afwijk;2022;0.0;0.0;0.0;0.0
4579;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A02X Ov midd bij zuurgerelateerde afwijk;2023;0.0;0.0;0.0;0.0
4580;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A03 Middelen bij funct. maagdarmstoorn.;2020;34795.0;1.73;1626.0;806.0
4581;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A03 Middelen bij funct. maagdarmstoorn.;2021;36915.0;1.8;1634.0;797.0
4582;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A03 Middelen bij funct. maagdarmstoorn.;2022;38975.0;1.87;1632.0;784.0
4583;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A03 Middelen bij funct. maagdarmstoorn.;2023;37245.0;1.76;1631.0;772.0
4584;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A03A Middelen bij funct. darmstoornissen;2020;8165.0;0.4;1200.0;595.0
4585;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A03A Middelen bij funct. darmstoornissen;2021;8135.0;0.4;1198.0;584.0
4586;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A03A Middelen bij funct. darmstoornissen;2022;8050.0;0.39;1195.0;574.0
4587;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A03A Middelen bij funct. darmstoornissen;2023;7590.0;0.36;1207.0;572.0
4588;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A03B Belladonna en derivaten;2020;405.0;0.02;4.0;2.0
4589;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A03B Belladonna en derivaten;2021;405.0;0.02;3.0;2.0
4590;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A03B Belladonna en derivaten;2022;430.0;0.02;4.0;2.0
4591;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A03B Belladonna en derivaten;2023;430.0;0.02;3.0;2.0
4592;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A03C Spasmolytica met psycholeptica;2020;0.0;0.0;0.0;0.0
4593;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A03C Spasmolytica met psycholeptica;2021;0.0;0.0;0.0;0.0
4594;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A03C Spasmolytica met psycholeptica;2022;0.0;0.0;0.0;0.0
4595;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A03C Spasmolytica met psycholeptica;2023;0.0;0.0;0.0;0.0
4596;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A03D Spasmolytica met analgetica;2020;0.0;0.0;0.0;0.0
4597;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A03D Spasmolytica met analgetica;2021;0.0;0.0;0.0;0.0
4598;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A03D Spasmolytica met analgetica;2022;0.0;0.0;0.0;0.0
4599;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A03D Spasmolytica met analgetica;2023;0.0;0.0;0.0;0.0
4600;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A03E Ov spasmolytica en parasympath.comb;2020;0.0;0.0;0.0;0.0
4601;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A03E Ov spasmolytica en parasympath.comb;2021;0.0;0.0;0.0;0.0
4602;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A03E Ov spasmolytica en parasympath.comb;2022;0.0;0.0;0.0;0.0
4603;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A03E Ov spasmolytica en parasympath.comb;2023;0.0;0.0;0.0;0.0
4604;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A03F Motiliteitsbevorderende middelen;2020;27190.0;1.35;422.0;209.0
4605;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A03F Motiliteitsbevorderende middelen;2021;29275.0;1.43;433.0;211.0
4606;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A03F Motiliteitsbevorderende middelen;2022;31445.0;1.51;433.0;208.0
4607;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A03F Motiliteitsbevorderende middelen;2023;30055.0;1.42;421.0;199.0
4608;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A04 Anti-emetica;2020;8670.0;0.43;89.0;44.0
4609;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A04 Anti-emetica;2021;14385.0;0.7;112.0;54.0
4610;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A04 Anti-emetica;2022;19790.0;0.95;129.0;62.0
4611;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A04 Anti-emetica;2023;20495.0;0.97;142.0;67.0
4612;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A04A Anti-emetica;2020;8670.0;0.43;89.0;44.0
4613;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A04A Anti-emetica;2021;14385.0;0.7;112.0;54.0
4614;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A04A Anti-emetica;2022;19790.0;0.95;129.0;62.0
4615;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A04A Anti-emetica;2023;20495.0;0.97;142.0;67.0
4616;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A05 Gal- en levertherapeutica;2020;1380.0;0.07;345.0;171.0
4617;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A05 Gal- en levertherapeutica;2021;1420.0;0.07;358.0;174.0
4618;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A05 Gal- en levertherapeutica;2022;1595.0;0.08;381.0;183.0
4619;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A05 Gal- en levertherapeutica;2023;1540.0;0.07;375.0;178.0
4620;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A05A Galtherapeutica;2020;1380.0;0.07;345.0;171.0
4621;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A05A Galtherapeutica;2021;1420.0;0.07;358.0;174.0
4622;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A05A Galtherapeutica;2022;1595.0;0.08;381.0;183.0
4623;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A05A Galtherapeutica;2023;1540.0;0.07;375.0;178.0
4624;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A05B Levertherapeutica, lipotrope midd.;2020;0.0;0.0;0.0;0.0
4625;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A05B Levertherapeutica, lipotrope midd.;2021;0.0;0.0;0.0;0.0
4626;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A05B Levertherapeutica, lipotrope midd.;2022;0.0;0.0;0.0;0.0
4627;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A05B Levertherapeutica, lipotrope midd.;2023;0.0;0.0;0.0;0.0
4628;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A05C Galtherapeutica met lipotrope midd.;2020;0.0;0.0;0.0;0.0
4629;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A05C Galtherapeutica met lipotrope midd.;2021;0.0;0.0;0.0;0.0
4630;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A05C Galtherapeutica met lipotrope midd.;2022;0.0;0.0;0.0;0.0
4631;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A05C Galtherapeutica met lipotrope midd.;2023;0.0;0.0;0.0;0.0
4632;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A06 Laxantia;2020;116195.0;5.76;9443.0;4682.0
4633;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A06 Laxantia;2021;125300.0;6.11;9885.0;4820.0
4634;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A06 Laxantia;2022;128105.0;6.15;9881.0;4746.0
4635;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A06 Laxantia;2023;128140.0;6.07;7483.0;3543.0
4636;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A06A Laxantia;2020;116195.0;5.76;9443.0;4682.0
4637;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A06A Laxantia;2021;125300.0;6.11;9885.0;4820.0
4638;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A06A Laxantia;2022;128105.0;6.15;9881.0;4746.0
4639;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A06A Laxantia;2023;128140.0;6.07;7483.0;3543.0
4640;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A07 Antidiarr/-inflamm/-microb. darmmidd;2020;23045.0;1.14;6006.0;2978.0
4641;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A07 Antidiarr/-inflamm/-microb. darmmidd;2021;23575.0;1.15;6432.0;3136.0
4642;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A07 Antidiarr/-inflamm/-microb. darmmidd;2022;18775.0;0.9;6224.0;2990.0
4643;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A07 Antidiarr/-inflamm/-microb. darmmidd;2023;20190.0;0.96;6607.0;3129.0
4644;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A07A Antimicrobiële darmmiddelen;2020;14655.0;0.73;125.0;62.0
4645;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A07A Antimicrobiële darmmiddelen;2021;15010.0;0.73;131.0;64.0
4646;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A07A Antimicrobiële darmmiddelen;2022;9990.0;0.48;123.0;59.0
4647;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A07A Antimicrobiële darmmiddelen;2023;11265.0;0.53;143.0;68.0
4648;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A07B Adsorberende darmmiddelen;2020;0.0;0.0;0.0;0.0
4649;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A07B Adsorberende darmmiddelen;2021;0.0;0.0;0.0;0.0
4650;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A07B Adsorberende darmmiddelen;2022;0.0;0.0;0.0;0.0
4651;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A07B Adsorberende darmmiddelen;2023;10.0;0.0;0.0;0.0
4652;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A07C Elektrolyten met koolhydraten;2020;0.0;0.0;0.0;0.0
4653;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A07C Elektrolyten met koolhydraten;2021;0.0;0.0;0.0;0.0
4654;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A07C Elektrolyten met koolhydraten;2022;0.0;0.0;0.0;0.0
4655;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A07C Elektrolyten met koolhydraten;2023;0.0;0.0;0.0;0.0
4656;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A07D Motiliteitsremmende middelen;2020;1595.0;0.08;145.0;72.0
4657;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A07D Motiliteitsremmende middelen;2021;1530.0;0.07;147.0;72.0
4658;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A07D Motiliteitsremmende middelen;2022;1525.0;0.07;142.0;68.0
4659;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A07D Motiliteitsremmende middelen;2023;1485.0;0.07;139.0;66.0
4660;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A07E Anti-inflammatoire darmmiddelen;2020;7080.0;0.35;5736.0;2844.0
4661;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A07E Anti-inflammatoire darmmiddelen;2021;7325.0;0.36;6154.0;3000.0
4662;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A07E Anti-inflammatoire darmmiddelen;2022;7475.0;0.36;5959.0;2862.0
4663;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A07E Anti-inflammatoire darmmiddelen;2023;7680.0;0.36;6325.0;2995.0
4664;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A07F Micro-organismen tegen diarree;2020;0.0;0.0;0.0;0.0
4665;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A07F Micro-organismen tegen diarree;2021;0.0;0.0;0.0;0.0
4666;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A07F Micro-organismen tegen diarree;2022;0.0;0.0;0.0;0.0
4667;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A07F Micro-organismen tegen diarree;2023;0.0;0.0;0.0;0.0
4668;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A07X Overige antidiarrhoïca;2020;0.0;0.0;0.0;0.0
4669;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A07X Overige antidiarrhoïca;2021;0.0;0.0;0.0;0.0
4670;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A07X Overige antidiarrhoïca;2022;0.0;0.0;0.0;0.0
4671;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A07X Overige antidiarrhoïca;2023;0.0;0.0;0.0;0.0
4672;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A08 Vermageringsmidd,excl dieetproducten;2020;0.0;0.0;0.0;0.0
4673;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A08 Vermageringsmidd,excl dieetproducten;2021;0.0;0.0;0.0;0.0
4674;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A08 Vermageringsmidd,excl dieetproducten;2022;55.0;0.0;3.0;2.0
4675;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A08 Vermageringsmidd,excl dieetproducten;2023;200.0;0.01;22.0;11.0
4676;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A08A Vermageringsmiddelen,excl dieetprod;2020;0.0;0.0;0.0;0.0
4677;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A08A Vermageringsmiddelen,excl dieetprod;2021;0.0;0.0;0.0;0.0
4678;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A08A Vermageringsmiddelen,excl dieetprod;2022;55.0;0.0;3.0;2.0
4679;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A08A Vermageringsmiddelen,excl dieetprod;2023;200.0;0.01;22.0;11.0
4680;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A09 Digestiva, inclusief enzymen;2020;1240.0;0.06;374.0;185.0
4681;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A09 Digestiva, inclusief enzymen;2021;1320.0;0.06;377.0;184.0
4682;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A09 Digestiva, inclusief enzymen;2022;1390.0;0.07;411.0;198.0
4683;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A09 Digestiva, inclusief enzymen;2023;1405.0;0.07;466.0;221.0
4684;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A09A Digestiva, inclusief enzymen;2020;1240.0;0.06;374.0;185.0
4685;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A09A Digestiva, inclusief enzymen;2021;1320.0;0.06;377.0;184.0
4686;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A09A Digestiva, inclusief enzymen;2022;1390.0;0.07;411.0;198.0
4687;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A09A Digestiva, inclusief enzymen;2023;1405.0;0.07;466.0;221.0
4688;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A10 Diabetesmiddelen;2020;52290.0;2.59;30522.0;15133.0
4689;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A10 Diabetesmiddelen;2021;54520.0;2.66;31604.0;15410.0
4690;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A10 Diabetesmiddelen;2022;57515.0;2.76;33393.0;16041.0
4691;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A10 Diabetesmiddelen;2023;61115.0;2.89;35224.0;16680.0
4692;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A10A Insulines en analogen;2020;20010.0;0.99;10773.0;5341.0
4693;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A10A Insulines en analogen;2021;20495.0;1.0;10909.0;5320.0
4694;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A10A Insulines en analogen;2022;20470.0;0.98;11046.0;5306.0
4695;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A10A Insulines en analogen;2023;20560.0;0.97;10931.0;5177.0
4696;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A10B Bloedgluc.verlag.midd ex. insulines;2020;42280.0;2.1;19749.0;9792.0
4697;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A10B Bloedgluc.verlag.midd ex. insulines;2021;44220.0;2.16;20694.0;10091.0
4698;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A10B Bloedgluc.verlag.midd ex. insulines;2022;47225.0;2.27;22347.0;10735.0
4699;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A10B Bloedgluc.verlag.midd ex. insulines;2023;50870.0;2.41;24292.0;11504.0
4700;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A10X Overige diabetesmiddelen;2020;0.0;0.0;0.0;0.0
4701;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A10X Overige diabetesmiddelen;2021;0.0;0.0;0.0;0.0
4702;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A10X Overige diabetesmiddelen;2022;0.0;0.0;0.0;0.0
4703;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A10X Overige diabetesmiddelen;2023;0.0;0.0;0.0;0.0
4704;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A11 Vitaminen;2020;104285.0;5.17;38094.0;18887.0
4705;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A11 Vitaminen;2021;113580.0;5.54;41426.0;20200.0
4706;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A11 Vitaminen;2022;115060.0;5.53;44045.0;21158.0
4707;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A11 Vitaminen;2023;2445.0;0.12;375.0;178.0
4708;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A11A Multivitaminen, combinat.preparaten;2020;0.0;0.0;0.0;0.0
4709;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A11A Multivitaminen, combinat.preparaten;2021;0.0;0.0;0.0;0.0
4710;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A11A Multivitaminen, combinat.preparaten;2022;0.0;0.0;0.0;0.0
4711;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A11A Multivitaminen, combinat.preparaten;2023;0.0;0.0;0.0;0.0
4712;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A11B Multivitaminen;2020;0.0;0.0;0.0;0.0
4713;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A11B Multivitaminen;2021;0.0;0.0;0.0;0.0
4714;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A11B Multivitaminen;2022;0.0;0.0;0.0;0.0
4715;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A11B Multivitaminen;2023;0.0;0.0;0.0;0.0
4716;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A11C Vit A en D, incl comb. v deze twee;2020;104180.0;5.17;38081.0;18881.0
4717;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A11C Vit A en D, incl comb. v deze twee;2021;113480.0;5.53;41418.0;20196.0
4718;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A11C Vit A en D, incl comb. v deze twee;2022;114965.0;5.52;44035.0;21153.0
4719;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A11C Vit A en D, incl comb. v deze twee;2023;2295.0;0.11;360.0;171.0
4720;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A11D Vit B1, enkelv. en met B6 en/of B12;2020;150.0;0.01;5.0;3.0
4721;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A11D Vit B1, enkelv. en met B6 en/of B12;2021;140.0;0.01;5.0;2.0
4722;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A11D Vit B1, enkelv. en met B6 en/of B12;2022;135.0;0.01;4.0;2.0
4723;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A11D Vit B1, enkelv. en met B6 en/of B12;2023;145.0;0.01;6.0;3.0
4724;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A11E Vitamine B complex, incl comb.prep;2020;0.0;0.0;0.0;0.0
4725;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A11E Vitamine B complex, incl comb.prep;2021;0.0;0.0;0.0;0.0
4726;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A11E Vitamine B complex, incl comb.prep;2022;0.0;0.0;0.0;0.0
4727;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A11E Vitamine B complex, incl comb.prep;2023;0.0;0.0;0.0;0.0
4728;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A11G Ascorbinezuur, incl comb.preparaten;2020;5.0;0.0;6.0;3.0
4729;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A11G Ascorbinezuur, incl comb.preparaten;2021;5.0;0.0;1.0;0.0
