ID;KenmerkenWerknemers;Marges;Perioden;ErgSnelWerken_1;HeelVeelWerkDoen_2;ExtraHardWerken_3;ZelfBeslissen_4;VolgordeWerkzaamhedenBepalen_5;WerktempoBepalen_6;OplossingenBedenken_7;VerlofNemen_8;WerktijdenBepalen_9;WerkplekBepalen_10;EmotioneelMoeilijkeWerksituaties_11;EmotioneelVeeleisendWerk_12;EmotioneelBetrokkenBijWerk_13;VanKlantenTot2022_14;VanLeidinggevendenOfCollegaS_15;DoorKlantenTot2022_16;DoorLeidinggevendenOfCollegaS_17;DoorKlantenTot2022_18;DoorLeidinggevendenOfCollegaS_19;DoorKlantenTot2022_20;DoorLeidinggevendenOfCollegaS_21;VanKlantLeidinggevendeOfCollega_22;VanKlantenVanaf2022_23;VanLeidinggevenden_24;VanCollegaS_25;DoorKlantLeidinggevendeOfCollega_26;DoorKlantenVanaf2022_27;DoorLeidinggevenden_28;DoorCollegaS_29;DoorKlantLeidinggevendeOfCollega_30;DoorKlantenVanaf2022_31;DoorLeidinggevenden_32;DoorCollegaS_33;DoorKlantLeidinggevendeOfCollega_34;DoorKlantenVanaf2022_35;DoorLeidinggevenden_36;DoorCollegaS_37;GediscrimineerdGevoeld_38;OmGeslacht_39;OmAfkomstHuidskleurNationaliteit_40;OmGodsdienstOfLevensovertuiging_41;OmSeksueleGeaardheidVoorkeur_42;OmLeeftijd_43;OmLangdurigeZiekteAandoeningHandicap_44;OmWerktijdenOfContractvorm_45;OmPolitiekeVoorkeur_46;OmAndereReden_47;PsychischeVermoeidheidDoorHetWerk_48;EmotioneelUitgeput_49;LeegVoelen_50;SOchtendsMoeVoelen_51;VergtVeelOmMetMensenTeWerken_52;UitgeputDoorWerk_53
510;Arbeidsbelemmering: niet belemmerd;Ondergrens 95%-interval;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
511;Arbeidsbelemmering: niet belemmerd;Ondergrens 95%-interval;2019;33.3;43.3;28.0;61.8;62.6;58.2;67.7;53.5;28.3;;7.2;11.4;13.3;7.2;2.6;21.1;10.7;6.1;0.6;6.5;8.0;;;;;;;;;;;;;;;;;;;;;;;;;;;12.7;12.6;26.2;16.4;10.6;11.6
512;Arbeidsbelemmering: niet belemmerd;Ondergrens 95%-interval;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
513;Arbeidsbelemmering: niet belemmerd;Ondergrens 95%-interval;2021;31.4;42.6;27.5;61.8;62.8;58.8;66.9;54.2;29.7;;7.3;11.0;13.9;5.0;1.7;16.2;6.8;4.5;0.3;4.6;5.2;;;;;;;;;;;;;;;;;;;;;;;;;;;13.1;13.0;26.3;17.5;11.0;11.7
514;Arbeidsbelemmering: niet belemmerd;Ondergrens 95%-interval;2022;28.9;40.1;25.0;63.5;63.0;59.1;65.1;55.7;29.9;28.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.8;1.7;2.4;0.6;0.2;1.8;0.3;0.8;0.1;1.8;15.2;16.7;29.0;18.7;12.4;12.1
515;Arbeidsbelemmering: niet belemmerd;Ondergrens 95%-interval;2023;28.1;38.0;22.9;63.8;63.1;59.0;65.5;57.7;30.3;28.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.3;1.7;2.4;0.6;0.3;1.9;0.3;0.9;0.3;1.9;14.5;16.1;27.4;17.7;12.1;11.4
516;Arbeidsbelemmering: niet belemmerd;Ondergrens 95%-interval;2024;27.8;37.5;23.0;62.7;62.4;58.5;65.1;58.2;29.8;27.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.8;1.7;2.8;0.7;0.3;2.2;0.3;0.8;0.3;1.9;15.9;17.4;29.0;19.3;14.0;12.4
517;Arbeidsbelemmering: niet belemmerd;Bovengrens 95%-interval;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
518;Arbeidsbelemmering: niet belemmerd;Bovengrens 95%-interval;2015;35.3;44.4;29.5;61.8;63.7;59.1;68.7;50.7;24.9;;6.4;10.6;12.1;4.8;1.8;17.5;9.5;5.4;0.4;4.7;6.9;;;;;;;;;;;;;;;;;;;;;;;;;;;10.3;10.0;24.3;14.3;7.5;9.9
519;Arbeidsbelemmering: niet belemmerd;Bovengrens 95%-interval;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
520;Arbeidsbelemmering: niet belemmerd;Bovengrens 95%-interval;2017;35.5;44.9;30.8;61.4;62.5;57.6;68.8;51.4;26.4;;7.6;11.7;13.2;5.7;2.0;18.0;9.8;5.5;0.4;5.0;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;12.5;11.8;26.3;16.4;9.6;11.4
521;Arbeidsbelemmering: niet belemmerd;Bovengrens 95%-interval;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
522;Arbeidsbelemmering: niet belemmerd;Bovengrens 95%-interval;2019;34.2;44.3;28.9;62.8;63.6;59.2;68.6;54.5;29.2;;7.8;12.1;14.0;7.7;2.9;21.9;11.3;6.6;0.7;7.0;8.6;;;;;;;;;;;;;;;;;;;;;;;;;;;13.4;13.3;27.1;17.2;11.2;12.3
523;Arbeidsbelemmering: niet belemmerd;Bovengrens 95%-interval;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
524;Arbeidsbelemmering: niet belemmerd;Bovengrens 95%-interval;2021;32.4;43.7;28.4;62.8;63.9;59.8;67.9;55.3;30.7;;7.9;11.7;14.6;5.5;2.0;16.9;7.4;5.0;0.5;5.1;5.7;;;;;;;;;;;;;;;;;;;;;;;;;;;13.9;13.8;27.3;18.3;11.7;12.4
525;Arbeidsbelemmering: niet belemmerd;Bovengrens 95%-interval;2022;30.2;41.4;26.3;64.9;64.3;60.4;66.4;57.1;31.2;29.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.6;2.1;3.0;0.9;0.3;2.2;0.5;1.1;0.2;2.2;16.3;17.8;30.3;19.9;13.3;13.0
526;Arbeidsbelemmering: niet belemmerd;Bovengrens 95%-interval;2023;29.3;39.3;24.1;65.1;64.4;60.4;66.8;59.0;31.5;29.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.1;2.0;2.9;0.8;0.5;2.3;0.5;1.2;0.4;2.3;15.5;17.1;28.6;18.8;13.1;12.3
527;Arbeidsbelemmering: niet belemmerd;Bovengrens 95%-interval;2024;29.0;38.8;24.2;63.9;63.7;59.8;66.3;59.5;31.0;28.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.6;2.1;3.3;1.0;0.4;2.6;0.5;1.1;0.5;2.3;16.9;18.4;30.2;20.4;15.0;13.4
528;Arbeidsbelemmering: licht belemmerd;Waarde;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
529;Arbeidsbelemmering: licht belemmerd;Waarde;2015;42.0;52.0;37.3;54.6;57.9;48.7;66.1;42.5;19.0;;11.5;16.8;16.9;7.6;2.4;25.2;18.6;7.5;0.6;7.6;13.8;;;;;;;;;;;;;;;;;;;;;;;;;;;26.0;21.9;43.5;30.1;19.0;23.3
530;Arbeidsbelemmering: licht belemmerd;Waarde;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
531;Arbeidsbelemmering: licht belemmerd;Waarde;2017;43.1;53.4;39.1;54.4;55.8;47.7;66.8;40.7;19.4;;13.1;18.9;19.0;8.7;3.3;26.4;18.4;8.4;0.7;8.9;14.1;;;;;;;;;;;;;;;;;;;;;;;;;;;29.2;25.5;47.4;32.1;22.2;26.0
532;Arbeidsbelemmering: licht belemmerd;Waarde;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
533;Arbeidsbelemmering: licht belemmerd;Waarde;2019;40.7;52.0;36.2;56.1;57.4;50.9;66.8;45.1;21.0;;13.1;18.4;19.7;12.0;4.6;31.6;21.1;10.3;1.2;11.8;16.8;;;;;;;;;;;;;;;;;;;;;;;;;;;29.3;26.4;46.0;32.7;23.6;26.2
534;Arbeidsbelemmering: licht belemmerd;Waarde;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
535;Arbeidsbelemmering: licht belemmerd;Waarde;2021;38.4;51.1;35.5;55.5;58.1;51.2;65.6;44.2;22.6;;13.3;18.8;21.1;9.3;3.3;24.8;14.5;8.0;0.9;9.6;11.9;;;;;;;;;;;;;;;;;;;;;;;;;;;29.8;27.1;46.0;33.1;24.3;26.1
536;Arbeidsbelemmering: licht belemmerd;Waarde;2022;37.0;48.8;32.7;57.8;56.4;50.0;65.4;47.0;22.5;21.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;16.4;2.8;3.0;1.2;0.8;4.0;3.5;2.6;0.4;4.6;34.0;32.8;51.1;36.0;28.4;27.4
537;Arbeidsbelemmering: licht belemmerd;Waarde;2023;33.1;45.2;30.1;59.1;59.1;53.1;65.4;49.1;23.7;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;17.7;3.2;3.8;1.2;0.9;4.5;3.7;2.8;0.6;4.5;31.2;30.5;47.5;33.3;25.9;25.5
538;Arbeidsbelemmering: licht belemmerd;Waarde;2024;35.8;47.7;31.7;58.2;58.2;51.3;63.9;49.4;23.7;21.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;18.7;2.6;4.3;1.3;1.1;4.8;3.9;2.7;0.7;4.7;33.9;32.3;50.2;35.4;28.7;26.5
539;Arbeidsbelemmering: licht belemmerd;Ondergrens 95%-interval;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
540;Arbeidsbelemmering: licht belemmerd;Ondergrens 95%-interval;2015;40.8;50.8;36.1;53.3;56.6;47.4;64.8;41.2;18.0;;10.7;15.9;16.0;7.0;2.1;24.1;17.6;6.9;0.4;6.9;12.9;;;;;;;;;;;;;;;;;;;;;;;;;;;24.8;20.9;42.3;28.9;18.0;22.2
541;Arbeidsbelemmering: licht belemmerd;Ondergrens 95%-interval;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
542;Arbeidsbelemmering: licht belemmerd;Ondergrens 95%-interval;2017;41.8;52.1;37.9;53.1;54.5;46.5;65.6;39.5;18.4;;12.2;17.9;18.0;8.0;2.8;25.3;17.4;7.7;0.5;8.2;13.2;;;;;;;;;;;;;;;;;;;;;;;;;;;28.0;24.4;46.2;31.0;21.1;24.9
543;Arbeidsbelemmering: licht belemmerd;Ondergrens 95%-interval;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
544;Arbeidsbelemmering: licht belemmerd;Ondergrens 95%-interval;2019;39.6;50.9;35.1;55.0;56.3;49.8;65.8;44.0;20.1;;12.4;17.6;18.8;11.3;4.2;30.6;20.2;9.6;1.0;11.1;15.9;;;;;;;;;;;;;;;;;;;;;;;;;;;28.4;25.4;44.9;31.7;22.6;25.3
545;Arbeidsbelemmering: licht belemmerd;Ondergrens 95%-interval;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
546;Arbeidsbelemmering: licht belemmerd;Ondergrens 95%-interval;2021;37.2;49.8;34.3;54.3;56.8;50.0;64.4;42.9;21.6;;12.4;17.9;20.1;8.5;2.8;23.8;13.6;7.4;0.6;8.9;11.1;;;;;;;;;;;;;;;;;;;;;;;;;;;28.7;26.0;44.7;32.0;23.3;25.0
547;Arbeidsbelemmering: licht belemmerd;Ondergrens 95%-interval;2022;35.5;47.3;31.3;56.3;54.9;48.5;63.9;45.5;21.2;20.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.3;2.3;2.4;0.8;0.5;3.5;2.9;2.1;0.3;3.9;32.6;31.4;49.6;34.5;27.0;26.0
548;Arbeidsbelemmering: licht belemmerd;Ondergrens 95%-interval;2023;31.7;43.7;28.7;57.6;57.6;51.5;63.9;47.6;22.4;20.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;16.5;2.7;3.1;0.9;0.6;3.9;3.1;2.3;0.4;3.9;29.8;29.0;45.9;31.9;24.6;24.1
549;Arbeidsbelemmering: licht belemmerd;Ondergrens 95%-interval;2024;34.4;46.2;30.4;56.7;56.7;49.8;62.4;48.0;22.5;20.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;17.6;2.2;3.7;1.0;0.8;4.2;3.4;2.2;0.5;4.1;32.5;30.9;48.7;34.0;27.4;25.2
550;Arbeidsbelemmering: licht belemmerd;Bovengrens 95%-interval;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
551;Arbeidsbelemmering: licht belemmerd;Bovengrens 95%-interval;2015;43.3;53.3;38.6;55.9;59.1;50.0;67.3;43.7;20.0;;12.4;17.8;17.9;8.3;2.9;26.3;19.6;8.2;0.8;8.3;14.7;;;;;;;;;;;;;;;;;;;;;;;;;;;27.1;23.0;44.8;31.3;20.1;24.4
552;Arbeidsbelemmering: licht belemmerd;Bovengrens 95%-interval;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
553;Arbeidsbelemmering: licht belemmerd;Bovengrens 95%-interval;2017;44.3;54.6;40.4;55.7;57.1;49.0;68.0;41.9;20.4;;13.9;19.9;20.0;9.4;3.8;27.5;19.4;9.1;1.0;9.7;15.0;;;;;;;;;;;;;;;;;;;;;;;;;;;30.4;26.6;48.7;33.4;23.3;27.1
554;Arbeidsbelemmering: licht belemmerd;Bovengrens 95%-interval;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
555;Arbeidsbelemmering: licht belemmerd;Bovengrens 95%-interval;2019;41.8;53.1;37.2;57.2;58.5;52.0;67.9;46.2;21.9;;13.9;19.2;20.6;12.8;5.1;32.6;22.0;10.9;1.5;12.5;17.6;;;;;;;;;;;;;;;;;;;;;;;;;;;30.4;27.3;47.1;33.7;24.5;27.2
556;Arbeidsbelemmering: licht belemmerd;Bovengrens 95%-interval;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
557;Arbeidsbelemmering: licht belemmerd;Bovengrens 95%-interval;2021;39.6;52.3;36.7;56.8;59.3;52.5;66.8;45.4;23.6;;14.2;19.8;22.2;10.0;3.8;25.9;15.4;8.7;1.2;10.4;12.8;;;;;;;;;;;;;;;;;;;;;;;;;;;31.0;28.2;47.2;34.3;25.4;27.2
558;Arbeidsbelemmering: licht belemmerd;Bovengrens 95%-interval;2022;38.5;50.4;34.2;59.4;58.0;51.6;66.9;48.6;23.8;23.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;17.7;3.4;3.7;1.7;1.1;4.7;4.1;3.2;0.7;5.3;35.5;34.3;52.7;37.5;29.9;28.9
559;Arbeidsbelemmering: licht belemmerd;Bovengrens 95%-interval;2023;34.6;46.8;31.5;60.6;60.6;54.6;66.9;50.7;25.0;23.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;19.0;3.8;4.5;1.7;1.3;5.2;4.3;3.3;1.0;5.2;32.7;31.9;49.0;34.8;27.3;26.9
560;Arbeidsbelemmering: licht belemmerd;Bovengrens 95%-interval;2024;37.2;49.2;33.1;59.6;59.7;52.8;65.3;50.9;25.0;23.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.0;3.2;5.1;1.8;1.5;5.5;4.6;3.2;1.0;5.3;35.4;33.7;51.6;36.9;30.1;27.9
561;Arbeidsbelemmering: sterk belemmerd;Waarde;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
562;Arbeidsbelemmering: sterk belemmerd;Waarde;2015;46.6;54.1;42.4;49.6;54.4;47.1;62.9;39.9;15.8;;20.5;24.5;23.9;7.4;3.1;23.6;23.9;10.5;1.6;8.6;19.1;;;;;;;;;;;;;;;;;;;;;;;;;;;43.9;35.5;57.1;43.2;32.5;42.4
563;Arbeidsbelemmering: sterk belemmerd;Waarde;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
564;Arbeidsbelemmering: sterk belemmerd;Waarde;2017;49.0;57.4;45.5;51.2;52.1;45.2;63.2;37.0;15.3;;21.4;25.8;24.4;8.1;4.1;25.0;24.6;8.1;0.8;8.3;18.8;;;;;;;;;;;;;;;;;;;;;;;;;;;49.8;39.4;60.9;49.4;36.8;46.4
565;Arbeidsbelemmering: sterk belemmerd;Waarde;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
566;Arbeidsbelemmering: sterk belemmerd;Waarde;2019;47.6;56.8;42.9;49.6;51.9;44.1;64.3;38.9;18.7;;20.5;25.2;25.8;12.2;4.7;32.0;26.7;12.6;1.6;13.7;21.1;;;;;;;;;;;;;;;;;;;;;;;;;;;49.5;40.3;61.1;49.8;37.4;45.6
567;Arbeidsbelemmering: sterk belemmerd;Waarde;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
568;Arbeidsbelemmering: sterk belemmerd;Waarde;2021;46.5;56.2;42.4;51.4;53.5;46.8;63.1;42.4;17.5;;23.1;28.7;30.4;9.9;4.6;29.2;21.8;9.6;2.3;13.6;18.8;;;;;;;;;;;;;;;;;;;;;;;;;;;47.2;41.2;58.6;46.9;38.4;45.4
569;Arbeidsbelemmering: sterk belemmerd;Waarde;2022;45.6;55.1;43.8;48.7;51.0;47.1;62.1;40.4;17.8;17.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;27.5;4.1;6.0;2.2;0.7;4.9;13.4;3.6;0.3;6.4;52.9;47.2;62.3;52.5;42.1;49.8
570;Arbeidsbelemmering: sterk belemmerd;Waarde;2023;41.5;52.6;39.9;54.7;52.8;46.1;60.5;44.0;23.0;19.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;25.7;3.5;5.4;1.7;1.4;5.1;12.2;3.2;0.9;4.8;49.6;44.6;61.1;49.0;39.6;43.0
571;Arbeidsbelemmering: sterk belemmerd;Waarde;2024;41.2;53.7;39.9;51.5;51.9;44.5;65.9;42.7;20.8;21.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;28.9;4.0;7.4;2.7;0.5;6.2;14.7;3.7;0.6;5.8;51.4;44.7;62.7;51.7;43.3;46.9
572;Arbeidsbelemmering: sterk belemmerd;Ondergrens 95%-interval;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
573;Arbeidsbelemmering: sterk belemmerd;Ondergrens 95%-interval;2015;43.8;51.2;39.6;46.8;51.6;44.3;60.1;37.2;13.8;;18.3;22.1;21.6;6.0;2.2;21.3;21.6;8.9;1.0;7.2;17.0;;;;;;;;;;;;;;;;;;;;;;;;;;;41.1;32.8;54.3;40.4;29.9;39.6
574;Arbeidsbelemmering: sterk belemmerd;Ondergrens 95%-interval;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
575;Arbeidsbelemmering: sterk belemmerd;Ondergrens 95%-interval;2017;46.2;54.6;42.7;48.3;49.3;42.4;60.4;34.3;13.5;;19.2;23.5;22.1;6.7;3.0;22.7;22.2;6.6;0.4;6.9;16.7;;;;;;;;;;;;;;;;;;;;;;;;;;;47.0;36.7;58.1;46.6;34.1;43.5
576;Arbeidsbelemmering: sterk belemmerd;Ondergrens 95%-interval;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
577;Arbeidsbelemmering: sterk belemmerd;Ondergrens 95%-interval;2019;45.3;54.4;40.6;47.2;49.6;41.8;62.0;36.7;17.0;;18.7;23.2;23.8;10.8;3.8;29.9;24.7;11.2;1.1;12.2;19.3;;;;;;;;;;;;;;;;;;;;;;;;;;;47.2;38.1;58.8;47.5;35.2;43.3
578;Arbeidsbelemmering: sterk belemmerd;Ondergrens 95%-interval;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
579;Arbeidsbelemmering: sterk belemmerd;Ondergrens 95%-interval;2021;43.9;53.6;39.9;48.9;50.9;44.2;60.5;39.8;15.6;;20.9;26.4;28.1;8.4;3.5;26.9;19.7;8.1;1.5;11.8;16.8;;;;;;;;;;;;;;;;;;;;;;;;;;;44.6;38.7;56.0;44.3;35.9;42.8
580;Arbeidsbelemmering: sterk belemmerd;Ondergrens 95%-interval;2022;42.2;51.6;40.4;45.3;47.6;43.7;58.7;37.1;15.3;15.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;24.5;2.8;4.2;1.2;0.3;3.6;11.3;2.4;0.1;4.9;49.5;43.8;59.0;49.0;38.7;46.4
581;Arbeidsbelemmering: sterk belemmerd;Ondergrens 95%-interval;2023;38.2;49.2;36.6;51.3;49.4;42.7;57.1;40.6;20.3;17.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;22.8;2.4;3.8;1.0;0.8;3.8;10.1;2.2;0.4;3.5;46.2;41.3;57.7;45.6;36.3;39.6
582;Arbeidsbelemmering: sterk belemmerd;Ondergrens 95%-interval;2024;38.1;50.6;36.8;48.4;48.7;41.4;62.8;39.6;18.4;18.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;25.9;2.8;5.6;1.7;0.2;4.8;12.5;2.6;0.3;4.5;48.2;41.5;59.6;48.5;40.1;43.8
583;Arbeidsbelemmering: sterk belemmerd;Bovengrens 95%-interval;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
584;Arbeidsbelemmering: sterk belemmerd;Bovengrens 95%-interval;2015;49.4;56.9;45.3;52.5;57.2;49.9;65.6;42.7;17.9;;22.9;27.1;26.4;9.1;4.4;26.1;26.4;12.4;2.6;10.3;21.5;;;;;;;;;;;;;;;;;;;;;;;;;;;46.7;38.3;59.9;46.0;35.2;45.2
585;Arbeidsbelemmering: sterk belemmerd;Bovengrens 95%-interval;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
586;Arbeidsbelemmering: sterk belemmerd;Bovengrens 95%-interval;2017;51.9;60.2;48.3;54.0;54.9;48.0;65.9;39.7;17.4;;23.8;28.4;26.8;9.8;5.4;27.5;27.1;9.8;1.6;10.1;21.1;;;;;;;;;;;;;;;;;;;;;;;;;;;52.7;42.2;63.6;52.2;39.5;49.2
587;Arbeidsbelemmering: sterk belemmerd;Bovengrens 95%-interval;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
588;Arbeidsbelemmering: sterk belemmerd;Bovengrens 95%-interval;2019;49.9;59.0;45.2;51.9;54.2;46.4;66.5;41.2;20.6;;22.5;27.2;27.8;13.8;5.9;34.1;28.8;14.3;2.4;15.4;23.1;;;;;;;;;;;;;;;;;;;;;;;;;;;51.8;42.6;63.3;52.1;39.7;47.9
589;Arbeidsbelemmering: sterk belemmerd;Bovengrens 95%-interval;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
590;Arbeidsbelemmering: sterk belemmerd;Bovengrens 95%-interval;2021;49.1;58.7;45.0;54.0;56.1;49.4;65.6;44.9;19.5;;25.4;31.2;32.9;11.7;6.1;31.6;24.1;11.4;3.5;15.6;21.0;;;;;;;;;;;;;;;;;;;;;;;;;;;49.8;43.8;61.1;49.5;41.0;48.0
591;Arbeidsbelemmering: sterk belemmerd;Bovengrens 95%-interval;2022;49.0;58.4;47.2;52.1;54.4;50.5;65.5;43.8;20.5;20.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;30.8;5.8;8.5;3.9;1.5;6.5;15.9;5.2;1.0;8.4;56.3;50.6;65.6;55.9;45.5;53.3
592;Arbeidsbelemmering: sterk belemmerd;Bovengrens 95%-interval;2023;44.9;56.0;43.3;58.1;56.2;49.5;63.8;47.4;26.0;22.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;28.9;5.1;7.6;3.0;2.6;6.8;14.6;4.9;2.0;6.5;53.0;48.1;64.3;52.4;43.0;46.4
593;Arbeidsbelemmering: sterk belemmerd;Bovengrens 95%-interval;2024;44.3;56.9;43.1;54.7;55.1;47.7;68.9;45.9;23.5;24.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;32.0;5.6;9.7;4.4;1.1;8.0;17.3;5.2;1.4;7.6;54.6;47.9;65.8;54.8;46.5;50.1
