ID;Geslacht;TypeZelfstandigeInStartjaar;SociaaleconomischePositieJaarEerder;Persoonskenmerken;BedrijfstakkenBranchesSBI2008;Perioden;StartendeZelfstandigen_1
6377;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;I Horeca;2015;0.1
6378;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;I Horeca;2016;0.1
6379;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;I Horeca;2017;0.2
6380;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;J Informatie en communicatie;2008;0.0
6381;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;J Informatie en communicatie;2009;0.0
6382;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;J Informatie en communicatie;2010;0.0
6383;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;J Informatie en communicatie;2011;0.1
6384;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;J Informatie en communicatie;2012;0.1
6385;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;J Informatie en communicatie;2013;0.1
6386;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;J Informatie en communicatie;2014;0.1
6387;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;J Informatie en communicatie;2015;0.1
6388;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;J Informatie en communicatie;2016;0.1
6389;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;J Informatie en communicatie;2017;0.1
6390;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;K Financiële dienstverlening;2008;0.1
6391;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;K Financiële dienstverlening;2009;0.0
6392;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;K Financiële dienstverlening;2010;0.0
6393;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;K Financiële dienstverlening;2011;0.0
6394;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;K Financiële dienstverlening;2012;0.0
6395;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;K Financiële dienstverlening;2013;0.0
6396;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;K Financiële dienstverlening;2014;0.0
6397;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;K Financiële dienstverlening;2015;0.0
6398;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;K Financiële dienstverlening;2016;0.0
6399;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;K Financiële dienstverlening;2017;0.0
6400;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;L Verhuur en handel van onroerend goed;2008;0.0
6401;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;L Verhuur en handel van onroerend goed;2009;0.0
6402;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;L Verhuur en handel van onroerend goed;2010;0.0
6403;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;L Verhuur en handel van onroerend goed;2011;0.0
6404;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;L Verhuur en handel van onroerend goed;2012;0.0
6405;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;L Verhuur en handel van onroerend goed;2013;0.0
6406;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;L Verhuur en handel van onroerend goed;2014;0.0
6407;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;L Verhuur en handel van onroerend goed;2015;0.0
6408;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;L Verhuur en handel van onroerend goed;2016;0.0
6409;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;L Verhuur en handel van onroerend goed;2017;0.0
6410;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;M Specialistische zakelijke diensten;2008;0.1
6411;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;M Specialistische zakelijke diensten;2009;0.1
6412;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;M Specialistische zakelijke diensten;2010;0.1
6413;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;M Specialistische zakelijke diensten;2011;0.2
6414;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;M Specialistische zakelijke diensten;2012;0.2
6415;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;M Specialistische zakelijke diensten;2013;0.2
6416;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;M Specialistische zakelijke diensten;2014;0.2
6417;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;M Specialistische zakelijke diensten;2015;0.3
6418;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;M Specialistische zakelijke diensten;2016;0.3
6419;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;M Specialistische zakelijke diensten;2017;0.3
6420;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;N Verhuur en overige zakelijke diensten;2008;0.1
6421;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;N Verhuur en overige zakelijke diensten;2009;0.1
6422;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;N Verhuur en overige zakelijke diensten;2010;0.1
6423;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;N Verhuur en overige zakelijke diensten;2011;0.1
6424;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;N Verhuur en overige zakelijke diensten;2012;0.1
6425;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;N Verhuur en overige zakelijke diensten;2013;0.1
6426;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;N Verhuur en overige zakelijke diensten;2014;0.1
6427;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;N Verhuur en overige zakelijke diensten;2015;0.1
6428;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;N Verhuur en overige zakelijke diensten;2016;0.2
6429;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;N Verhuur en overige zakelijke diensten;2017;0.2
6430;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;O Openbaar bestuur en overheidsdiensten;2008;0.0
6431;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;O Openbaar bestuur en overheidsdiensten;2009;0.0
6432;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;O Openbaar bestuur en overheidsdiensten;2010;0.0
6433;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;O Openbaar bestuur en overheidsdiensten;2011;0.0
6434;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;O Openbaar bestuur en overheidsdiensten;2012;0.0
6435;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;O Openbaar bestuur en overheidsdiensten;2013;0.0
6436;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;O Openbaar bestuur en overheidsdiensten;2014;0.0
6437;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;O Openbaar bestuur en overheidsdiensten;2015;0.0
6438;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;O Openbaar bestuur en overheidsdiensten;2016;0.0
6439;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;O Openbaar bestuur en overheidsdiensten;2017;0.0
6440;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;P Onderwijs;2008;0.1
6441;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;P Onderwijs;2009;0.1
6442;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;P Onderwijs;2010;0.1
6443;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;P Onderwijs;2011;0.1
6444;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;P Onderwijs;2012;0.1
6445;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;P Onderwijs;2013;0.1
6446;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;P Onderwijs;2014;0.1
6447;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;P Onderwijs;2015;0.2
6448;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;P Onderwijs;2016;0.2
6449;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;P Onderwijs;2017;0.2
6450;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;Q Gezondheids- en welzijnszorg;2008;0.8
6451;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;Q Gezondheids- en welzijnszorg;2009;0.5
6452;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;Q Gezondheids- en welzijnszorg;2010;0.3
6453;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;Q Gezondheids- en welzijnszorg;2011;0.3
6454;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;Q Gezondheids- en welzijnszorg;2012;0.3
6455;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;Q Gezondheids- en welzijnszorg;2013;0.6
6456;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;Q Gezondheids- en welzijnszorg;2014;0.5
6457;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;Q Gezondheids- en welzijnszorg;2015;0.6
6458;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;Q Gezondheids- en welzijnszorg;2016;0.5
6459;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;Q Gezondheids- en welzijnszorg;2017;0.5
6460;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;R Cultuur, sport en recreatie;2008;0.1
6461;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;R Cultuur, sport en recreatie;2009;0.0
6462;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;R Cultuur, sport en recreatie;2010;0.0
6463;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;R Cultuur, sport en recreatie;2011;0.1
6464;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;R Cultuur, sport en recreatie;2012;0.1
6465;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;R Cultuur, sport en recreatie;2013;0.1
6466;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;R Cultuur, sport en recreatie;2014;0.1
6467;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;R Cultuur, sport en recreatie;2015;0.2
6468;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;R Cultuur, sport en recreatie;2016;0.2
6469;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;R Cultuur, sport en recreatie;2017;0.1
6470;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;S Overige dienstverlening;2008;0.1
6471;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;S Overige dienstverlening;2009;0.0
6472;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;S Overige dienstverlening;2010;0.1
6473;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;S Overige dienstverlening;2011;0.1
6474;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;S Overige dienstverlening;2012;0.1
6475;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;S Overige dienstverlening;2013;0.1
6476;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;S Overige dienstverlening;2014;0.1
6477;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;S Overige dienstverlening;2015;0.1
6478;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;S Overige dienstverlening;2016;0.2
6479;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;S Overige dienstverlening;2017;0.2
6480;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;T Huishoudens;2008;0.0
6481;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;T Huishoudens;2009;0.0
6482;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;T Huishoudens;2010;0.0
6483;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;T Huishoudens;2011;0.0
6484;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;T Huishoudens;2012;0.0
6485;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;T Huishoudens;2013;0.0
6486;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;T Huishoudens;2014;0.0
6487;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;T Huishoudens;2015;0.0
6488;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;T Huishoudens;2016;0.0
6489;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;T Huishoudens;2017;0.0
6490;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;U Extraterritoriale organisaties;2008;0.0
6491;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;U Extraterritoriale organisaties;2009;0.0
6492;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;U Extraterritoriale organisaties;2010;0.0
6493;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;U Extraterritoriale organisaties;2011;0.0
6494;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;U Extraterritoriale organisaties;2012;0.0
6495;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;U Extraterritoriale organisaties;2013;0.0
6496;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;U Extraterritoriale organisaties;2014;0.0
6497;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;U Extraterritoriale organisaties;2015;0.0
6498;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;U Extraterritoriale organisaties;2016;0.0
6499;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;U Extraterritoriale organisaties;2017;0.0
6500;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;SBI-code onbekend;2008;1.8
6501;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;SBI-code onbekend;2009;1.4
6502;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;SBI-code onbekend;2010;1.1
6503;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;SBI-code onbekend;2011;1.0
6504;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;SBI-code onbekend;2012;0.9
6505;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;SBI-code onbekend;2013;1.0
6506;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;SBI-code onbekend;2014;0.8
6507;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;SBI-code onbekend;2015;0.7
6508;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;SBI-code onbekend;2016;0.8
6509;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: overig lid;SBI-code onbekend;2017;1.0
6510;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Totaal personen;A-U Alle economische activiteiten;2008;164.0
6511;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Totaal personen;A-U Alle economische activiteiten;2009;150.6
6512;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Totaal personen;A-U Alle economische activiteiten;2010;139.1
6513;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Totaal personen;A-U Alle economische activiteiten;2011;135.3
6514;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Totaal personen;A-U Alle economische activiteiten;2012;126.1
6515;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Totaal personen;A-U Alle economische activiteiten;2013;127.4
6516;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Totaal personen;A-U Alle economische activiteiten;2014;124.4
6517;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Totaal personen;A-U Alle economische activiteiten;2015;127.5
6518;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Totaal personen;A-U Alle economische activiteiten;2016;122.2
6519;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Totaal personen;A-U Alle economische activiteiten;2017;132.9
6520;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Totaal personen;B-E Nijverheid (geen bouw) en energie;2008;2.2
6521;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Totaal personen;B-E Nijverheid (geen bouw) en energie;2009;1.6
6522;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Totaal personen;B-E Nijverheid (geen bouw) en energie;2010;2.3
6523;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Totaal personen;B-E Nijverheid (geen bouw) en energie;2011;2.6
6524;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Totaal personen;B-E Nijverheid (geen bouw) en energie;2012;2.3
6525;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Totaal personen;B-E Nijverheid (geen bouw) en energie;2013;2.2
6526;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Totaal personen;B-E Nijverheid (geen bouw) en energie;2014;2.4
6527;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Totaal personen;B-E Nijverheid (geen bouw) en energie;2015;2.7
6528;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Totaal personen;B-E Nijverheid (geen bouw) en energie;2016;2.7
6529;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Totaal personen;B-E Nijverheid (geen bouw) en energie;2017;2.8
6530;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Totaal personen;B-F Nijverheid en energie;2008;10.4
6531;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Totaal personen;B-F Nijverheid en energie;2009;7.2
6532;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Totaal personen;B-F Nijverheid en energie;2010;9.4
6533;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Totaal personen;B-F Nijverheid en energie;2011;10.6
6534;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Totaal personen;B-F Nijverheid en energie;2012;8.9
6535;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Totaal personen;B-F Nijverheid en energie;2013;8.8
6536;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Totaal personen;B-F Nijverheid en energie;2014;9.5
6537;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Totaal personen;B-F Nijverheid en energie;2015;10.5
6538;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Totaal personen;B-F Nijverheid en energie;2016;10.1
6539;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Totaal personen;B-F Nijverheid en energie;2017;11.5
6540;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Totaal personen;G-I Handel, vervoer en horeca;2008;13.8
6541;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Totaal personen;G-I Handel, vervoer en horeca;2009;12.9
6542;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Totaal personen;G-I Handel, vervoer en horeca;2010;17.3
6543;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Totaal personen;G-I Handel, vervoer en horeca;2011;18.2
6544;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Totaal personen;G-I Handel, vervoer en horeca;2012;16.3
6545;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Totaal personen;G-I Handel, vervoer en horeca;2013;15.4
6546;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Totaal personen;G-I Handel, vervoer en horeca;2014;16.5
6547;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Totaal personen;G-I Handel, vervoer en horeca;2015;17.5
6548;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Totaal personen;G-I Handel, vervoer en horeca;2016;17.1
6549;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Totaal personen;G-I Handel, vervoer en horeca;2017;16.8
6550;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Totaal personen;G-N Commerciële dienstverlening;2008;41.4
6551;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Totaal personen;G-N Commerciële dienstverlening;2009;36.0
6552;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Totaal personen;G-N Commerciële dienstverlening;2010;48.6
6553;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Totaal personen;G-N Commerciële dienstverlening;2011;50.7
6554;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Totaal personen;G-N Commerciële dienstverlening;2012;46.1
6555;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Totaal personen;G-N Commerciële dienstverlening;2013;43.9
6556;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Totaal personen;G-N Commerciële dienstverlening;2014;47.3
6557;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Totaal personen;G-N Commerciële dienstverlening;2015;51.2
6558;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Totaal personen;G-N Commerciële dienstverlening;2016;48.3
6559;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Totaal personen;G-N Commerciële dienstverlening;2017;50.8
6560;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Totaal personen;M-N Zakelijke dienstverlening;2008;17.9
6561;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Totaal personen;M-N Zakelijke dienstverlening;2009;15.5
6562;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Totaal personen;M-N Zakelijke dienstverlening;2010;21.8
6563;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Totaal personen;M-N Zakelijke dienstverlening;2011;23.2
