ID;KenmerkenVanHuishoudens;InkomensgrensHuishouden;DuurInkomenspositie;Perioden;Huishoudens_1;HuishoudensRelatief_2
3117;Hoofdkostwinner: Nederland;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2021;;
3118;Hoofdkostwinner: Nederland;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2022;;
3119;Hoofdkostwinner: Nederland;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2023;;
3120;Hoofdkostwinner: westers;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2011;62.1;9.2
3121;Hoofdkostwinner: westers;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2012;73.0;10.6
3122;Hoofdkostwinner: westers;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2013;81.3;11.7
3123;Hoofdkostwinner: westers;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2014;77.9;11.1
3124;Hoofdkostwinner: westers;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2015;73.8;10.3
3125;Hoofdkostwinner: westers;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2016;71.0;9.7
3126;Hoofdkostwinner: westers;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2017;70.4;9.5
3127;Hoofdkostwinner: westers;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2018;70.2;9.2
3128;Hoofdkostwinner: westers;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2019;68.0;8.7
3129;Hoofdkostwinner: westers;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2020;64.3;8.0
3130;Hoofdkostwinner: westers;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2021;;
3131;Hoofdkostwinner: westers;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2022;;
3132;Hoofdkostwinner: westers;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2023;;
3133;Hoofdkostwinner: westers;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2011;17.6;2.9
3134;Hoofdkostwinner: westers;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2012;19.6;3.2
3135;Hoofdkostwinner: westers;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2013;21.9;3.5
3136;Hoofdkostwinner: westers;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2014;22.4;3.6
3137;Hoofdkostwinner: westers;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2015;25.1;4.0
3138;Hoofdkostwinner: westers;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2016;26.1;4.1
3139;Hoofdkostwinner: westers;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2017;26.5;4.1
3140;Hoofdkostwinner: westers;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2018;27.3;4.2
3141;Hoofdkostwinner: westers;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2019;27.5;4.1
3142;Hoofdkostwinner: westers;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2020;25.6;3.8
3143;Hoofdkostwinner: westers;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2021;;
3144;Hoofdkostwinner: westers;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2022;;
3145;Hoofdkostwinner: westers;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2023;;
3146;Hoofdkostwinner: westers;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2011;59.8;8.9
3147;Hoofdkostwinner: westers;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2012;64.9;9.5
3148;Hoofdkostwinner: westers;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2013;67.6;9.7
3149;Hoofdkostwinner: westers;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2014;68.0;9.7
3150;Hoofdkostwinner: westers;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2015;65.8;9.2
3151;Hoofdkostwinner: westers;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2016;66.2;9.1
3152;Hoofdkostwinner: westers;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2017;65.5;8.8
3153;Hoofdkostwinner: westers;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2018;64.3;8.4
3154;Hoofdkostwinner: westers;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2019;63.9;8.1
3155;Hoofdkostwinner: westers;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2020;65.6;8.1
3156;Hoofdkostwinner: westers;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2021;;
3157;Hoofdkostwinner: westers;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2022;;
3158;Hoofdkostwinner: westers;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2023;;
3159;Hoofdkostwinner: westers;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2011;16.3;2.7
3160;Hoofdkostwinner: westers;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2012;18.5;3.0
3161;Hoofdkostwinner: westers;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2013;20.3;3.3
3162;Hoofdkostwinner: westers;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2014;21.4;3.5
3163;Hoofdkostwinner: westers;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2015;22.8;3.6
3164;Hoofdkostwinner: westers;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2016;24.3;3.8
3165;Hoofdkostwinner: westers;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2017;25.6;4.0
3166;Hoofdkostwinner: westers;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2018;26.8;4.1
3167;Hoofdkostwinner: westers;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2019;28.0;4.2
3168;Hoofdkostwinner: westers;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2020;28.8;4.2
3169;Hoofdkostwinner: westers;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2021;;
3170;Hoofdkostwinner: westers;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2022;;
3171;Hoofdkostwinner: westers;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2023;;
3172;Hoofdkostwinner: westers;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2011;87.2;13.0
3173;Hoofdkostwinner: westers;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2012;92.1;13.4
3174;Hoofdkostwinner: westers;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2013;96.1;13.8
3175;Hoofdkostwinner: westers;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2014;96.6;13.7
3176;Hoofdkostwinner: westers;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2015;94.6;13.2
3177;Hoofdkostwinner: westers;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2016;94.6;13.0
3178;Hoofdkostwinner: westers;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2017;93.4;12.5
3179;Hoofdkostwinner: westers;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2018;91.3;12.0
3180;Hoofdkostwinner: westers;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2019;90.2;11.5
3181;Hoofdkostwinner: westers;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2020;92.4;11.4
3182;Hoofdkostwinner: westers;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2021;;
3183;Hoofdkostwinner: westers;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2022;;
3184;Hoofdkostwinner: westers;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2023;;
3185;Hoofdkostwinner: westers;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2011;35.6;6.0
3186;Hoofdkostwinner: westers;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2012;39.1;6.4
3187;Hoofdkostwinner: westers;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2013;41.8;6.8
3188;Hoofdkostwinner: westers;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2014;41.7;6.7
3189;Hoofdkostwinner: westers;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2015;42.6;6.8
3190;Hoofdkostwinner: westers;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2016;44.8;7.1
3191;Hoofdkostwinner: westers;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2017;46.3;7.2
3192;Hoofdkostwinner: westers;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2018;47.4;7.3
3193;Hoofdkostwinner: westers;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2019;48.0;7.2
3194;Hoofdkostwinner: westers;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2020;48.7;7.2
3195;Hoofdkostwinner: westers;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2021;;
3196;Hoofdkostwinner: westers;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2022;;
3197;Hoofdkostwinner: westers;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2023;;
3198;Hoofdkostwinner: westers;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2011;109.7;16.3
3199;Hoofdkostwinner: westers;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2012;115.1;16.8
3200;Hoofdkostwinner: westers;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2013;120.3;17.3
3201;Hoofdkostwinner: westers;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2014;120.7;17.2
3202;Hoofdkostwinner: westers;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2015;118.1;16.5
3203;Hoofdkostwinner: westers;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2016;118.0;16.2
3204;Hoofdkostwinner: westers;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2017;116.4;15.6
3205;Hoofdkostwinner: westers;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2018;114.2;14.9
3206;Hoofdkostwinner: westers;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2019;112.6;14.4
3207;Hoofdkostwinner: westers;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2020;115.7;14.3
3208;Hoofdkostwinner: westers;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2021;;
3209;Hoofdkostwinner: westers;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2022;;
3210;Hoofdkostwinner: westers;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2023;;
3211;Hoofdkostwinner: westers;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2011;52.0;8.7
3212;Hoofdkostwinner: westers;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2012;56.2;9.2
3213;Hoofdkostwinner: westers;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2013;59.1;9.6
3214;Hoofdkostwinner: westers;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2014;57.8;9.3
3215;Hoofdkostwinner: westers;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2015;58.6;9.4
3216;Hoofdkostwinner: westers;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2016;61.2;9.7
3217;Hoofdkostwinner: westers;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2017;62.7;9.8
3218;Hoofdkostwinner: westers;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2018;63.8;9.8
3219;Hoofdkostwinner: westers;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2019;64.3;9.7
3220;Hoofdkostwinner: westers;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2020;64.7;9.6
3221;Hoofdkostwinner: westers;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2021;;
3222;Hoofdkostwinner: westers;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2022;;
3223;Hoofdkostwinner: westers;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2023;;
3224;Hoofdkostwinner: niet-westers;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2011;144.1;22.6
3225;Hoofdkostwinner: niet-westers;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2012;176.6;26.9
3226;Hoofdkostwinner: niet-westers;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2013;199.2;29.7
3227;Hoofdkostwinner: niet-westers;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2014;195.0;28.5
3228;Hoofdkostwinner: niet-westers;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2015;187.6;26.7
3229;Hoofdkostwinner: niet-westers;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2016;190.0;25.9
3230;Hoofdkostwinner: niet-westers;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2017;197.7;25.7
3231;Hoofdkostwinner: niet-westers;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2018;199.1;24.8
3232;Hoofdkostwinner: niet-westers;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2019;190.5;22.8
3233;Hoofdkostwinner: niet-westers;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2020;178.5;20.5
3234;Hoofdkostwinner: niet-westers;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2021;;
3235;Hoofdkostwinner: niet-westers;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2022;;
3236;Hoofdkostwinner: niet-westers;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2023;;
3237;Hoofdkostwinner: niet-westers;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2011;47.7;8.8
3238;Hoofdkostwinner: niet-westers;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2012;54.8;9.7
3239;Hoofdkostwinner: niet-westers;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2013;63.3;10.8
3240;Hoofdkostwinner: niet-westers;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2014;66.4;11.2
3241;Hoofdkostwinner: niet-westers;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2015;75.9;12.5
3242;Hoofdkostwinner: niet-westers;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2016;78.9;12.6
3243;Hoofdkostwinner: niet-westers;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2017;79.4;12.4
3244;Hoofdkostwinner: niet-westers;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2018;81.5;12.3
3245;Hoofdkostwinner: niet-westers;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2019;83.8;12.1
3246;Hoofdkostwinner: niet-westers;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2020;84.8;11.6
3247;Hoofdkostwinner: niet-westers;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2021;;
3248;Hoofdkostwinner: niet-westers;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2022;;
3249;Hoofdkostwinner: niet-westers;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2023;;
3250;Hoofdkostwinner: niet-westers;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2011;125.7;19.7
3251;Hoofdkostwinner: niet-westers;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2012;144.5;22.0
3252;Hoofdkostwinner: niet-westers;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2013;155.1;23.1
3253;Hoofdkostwinner: niet-westers;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2014;159.5;23.3
3254;Hoofdkostwinner: niet-westers;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2015;158.8;22.6
3255;Hoofdkostwinner: niet-westers;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2016;167.9;22.9
3256;Hoofdkostwinner: niet-westers;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2017;172.8;22.5
3257;Hoofdkostwinner: niet-westers;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2018;169.4;21.1
3258;Hoofdkostwinner: niet-westers;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2019;167.3;20.0
3259;Hoofdkostwinner: niet-westers;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2020;172.2;19.8
3260;Hoofdkostwinner: niet-westers;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2021;;
3261;Hoofdkostwinner: niet-westers;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2022;;
3262;Hoofdkostwinner: niet-westers;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2023;;
3263;Hoofdkostwinner: niet-westers;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2011;30.9;5.7
3264;Hoofdkostwinner: niet-westers;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2012;38.7;6.8
3265;Hoofdkostwinner: niet-westers;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2013;45.4;7.8
3266;Hoofdkostwinner: niet-westers;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2014;50.0;8.4
3267;Hoofdkostwinner: niet-westers;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2015;58.4;9.6
3268;Hoofdkostwinner: niet-westers;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2016;63.8;10.2
3269;Hoofdkostwinner: niet-westers;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2017;67.1;10.5
3270;Hoofdkostwinner: niet-westers;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2018;71.0;10.7
3271;Hoofdkostwinner: niet-westers;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2019;74.9;10.8
3272;Hoofdkostwinner: niet-westers;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2020;80.4;11.0
3273;Hoofdkostwinner: niet-westers;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2021;;
3274;Hoofdkostwinner: niet-westers;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2022;;
3275;Hoofdkostwinner: niet-westers;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2023;;
3276;Hoofdkostwinner: niet-westers;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2011;182.1;28.6
3277;Hoofdkostwinner: niet-westers;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2012;196.0;29.9
3278;Hoofdkostwinner: niet-westers;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2013;206.1;30.7
3279;Hoofdkostwinner: niet-westers;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2014;211.3;30.9
3280;Hoofdkostwinner: niet-westers;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2015;212.0;30.2
3281;Hoofdkostwinner: niet-westers;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2016;222.9;30.4
3282;Hoofdkostwinner: niet-westers;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2017;230.8;30.0
3283;Hoofdkostwinner: niet-westers;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2018;227.5;28.3
3284;Hoofdkostwinner: niet-westers;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2019;224.6;26.9
3285;Hoofdkostwinner: niet-westers;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2020;228.8;26.3
3286;Hoofdkostwinner: niet-westers;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2021;;
3287;Hoofdkostwinner: niet-westers;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2022;;
3288;Hoofdkostwinner: niet-westers;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2023;;
3289;Hoofdkostwinner: niet-westers;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2011;74.7;13.7
3290;Hoofdkostwinner: niet-westers;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2012;85.1;15.1
3291;Hoofdkostwinner: niet-westers;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2013;94.8;16.2
3292;Hoofdkostwinner: niet-westers;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2014;97.2;16.4
3293;Hoofdkostwinner: niet-westers;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2015;102.6;16.9
3294;Hoofdkostwinner: niet-westers;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2016;108.0;17.3
3295;Hoofdkostwinner: niet-westers;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2017;111.7;17.4
3296;Hoofdkostwinner: niet-westers;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2018;115.3;17.3
3297;Hoofdkostwinner: niet-westers;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2019;120.3;17.3
3298;Hoofdkostwinner: niet-westers;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2020;127.5;17.4
3299;Hoofdkostwinner: niet-westers;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2021;;
3300;Hoofdkostwinner: niet-westers;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2022;;
3301;Hoofdkostwinner: niet-westers;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2023;;
3302;Hoofdkostwinner: niet-westers;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2011;213.5;33.5
3303;Hoofdkostwinner: niet-westers;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2012;227.3;34.6
3304;Hoofdkostwinner: niet-westers;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2013;238.3;35.5
3305;Hoofdkostwinner: niet-westers;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2014;243.5;35.6
3306;Hoofdkostwinner: niet-westers;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2015;243.3;34.7
3307;Hoofdkostwinner: niet-westers;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2016;255.2;34.8
3308;Hoofdkostwinner: niet-westers;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2017;263.9;34.3
3309;Hoofdkostwinner: niet-westers;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2018;261.2;32.5
3310;Hoofdkostwinner: niet-westers;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2019;258.5;31.0
3311;Hoofdkostwinner: niet-westers;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2020;263.1;30.2
3312;Hoofdkostwinner: niet-westers;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2021;;
3313;Hoofdkostwinner: niet-westers;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2022;;
3314;Hoofdkostwinner: niet-westers;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2023;;
3315;Hoofdkostwinner: niet-westers;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2011;103.8;19.1
3316;Hoofdkostwinner: niet-westers;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2012;114.7;20.3
3317;Hoofdkostwinner: niet-westers;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2013;124.2;21.3
3318;Hoofdkostwinner: niet-westers;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2014;124.4;20.9
3319;Hoofdkostwinner: niet-westers;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2015;129.1;21.2
3320;Hoofdkostwinner: niet-westers;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2016;134.7;21.6
3321;Hoofdkostwinner: niet-westers;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2017;138.1;21.5
3322;Hoofdkostwinner: niet-westers;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2018;141.2;21.2
3323;Hoofdkostwinner: niet-westers;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2019;146.4;21.1
3324;Hoofdkostwinner: niet-westers;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2020;153.9;21.0
3325;Hoofdkostwinner: niet-westers;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2021;;
3326;Hoofdkostwinner: niet-westers;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2022;;
3327;Hoofdkostwinner: niet-westers;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2023;;
3328;Hoofdkostwinner: 1e gen westers;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2011;37.1;12.3
3329;Hoofdkostwinner: 1e gen westers;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2012;44.6;14.3
3330;Hoofdkostwinner: 1e gen westers;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2013;49.3;15.4
3331;Hoofdkostwinner: 1e gen westers;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2014;47.3;14.4
3332;Hoofdkostwinner: 1e gen westers;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2015;43.7;12.9
3333;Hoofdkostwinner: 1e gen westers;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2016;42.5;12.1
3334;Hoofdkostwinner: 1e gen westers;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2017;41.7;11.4
3335;Hoofdkostwinner: 1e gen westers;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2018;41.8;10.9
3336;Hoofdkostwinner: 1e gen westers;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2019;40.8;10.1
3337;Hoofdkostwinner: 1e gen westers;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2020;40.1;9.4
3338;Hoofdkostwinner: 1e gen westers;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2021;;
3339;Hoofdkostwinner: 1e gen westers;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2022;;
3340;Hoofdkostwinner: 1e gen westers;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2023;;
3341;Hoofdkostwinner: 1e gen westers;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2011;10.2;4.1
3342;Hoofdkostwinner: 1e gen westers;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2012;11.5;4.5
3343;Hoofdkostwinner: 1e gen westers;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2013;12.9;4.9
3344;Hoofdkostwinner: 1e gen westers;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2014;13.0;5.0
3345;Hoofdkostwinner: 1e gen westers;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2015;14.5;5.4
