ID;Geslacht;Leeftijd;WoonregioS;WerkregioS;Perioden;BanenVanWerknemers_1;AfstandTussenWoonEnWerkgemeente_2
4811;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Agglomeratie Leiden en Bollenstreek (CR);2011 december;2.4;43.3
4812;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Agglomeratie Leiden en Bollenstreek (CR);2012 december;2.6;43.6
4813;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Agglomeratie Leiden en Bollenstreek (CR);2013 december;2.3;42.3
4814;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Agglomeratie Leiden en Bollenstreek (CR);2014 december;2.9;42.3
4815;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Agglomeratie 's-Gravenhage (CR);2006 december;8.4;55.9
4816;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Agglomeratie 's-Gravenhage (CR);2007 december;7.0;54.1
4817;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Agglomeratie 's-Gravenhage (CR);2008 december;8.0;54.3
4818;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Agglomeratie 's-Gravenhage (CR);2009 december;7.8;54.3
4819;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Agglomeratie 's-Gravenhage (CR);2010 december;7.7;54.6
4820;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Agglomeratie 's-Gravenhage (CR);2011 december;7.4;56.8
4821;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Agglomeratie 's-Gravenhage (CR);2012 december;6.4;57.0
4822;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Agglomeratie 's-Gravenhage (CR);2013 december;6.8;57.8
4823;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Agglomeratie 's-Gravenhage (CR);2014 december;7.5;55.4
4824;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Delft en Westland (CR);2006 december;0.9;56.6
4825;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Delft en Westland (CR);2007 december;0.8;56.5
4826;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Delft en Westland (CR);2008 december;0.9;56.2
4827;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Delft en Westland (CR);2009 december;0.8;56.0
4828;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Delft en Westland (CR);2010 december;1.5;55.4
4829;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Delft en Westland (CR);2011 december;1.1;56.8
4830;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Delft en Westland (CR);2012 december;1.2;57.5
4831;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Delft en Westland (CR);2013 december;1.2;55.9
4832;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Delft en Westland (CR);2014 december;1.3;57.3
4833;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Oost-Zuid-Holland (CR);2006 december;8.5;22.2
4834;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Oost-Zuid-Holland (CR);2007 december;8.3;22.3
4835;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Oost-Zuid-Holland (CR);2008 december;7.9;22.3
4836;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Oost-Zuid-Holland (CR);2009 december;7.8;22.1
4837;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Oost-Zuid-Holland (CR);2010 december;7.6;22.6
4838;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Oost-Zuid-Holland (CR);2011 december;7.3;22.8
4839;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Oost-Zuid-Holland (CR);2012 december;7.5;23.1
4840;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Oost-Zuid-Holland (CR);2013 december;7.3;23.4
4841;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Oost-Zuid-Holland (CR);2014 december;7.1;23.4
4842;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Groot-Rijnmond (CR);2006 december;8.1;50.9
4843;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Groot-Rijnmond (CR);2007 december;8.0;51.1
4844;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Groot-Rijnmond (CR);2008 december;8.3;51.7
4845;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Groot-Rijnmond (CR);2009 december;7.7;51.6
4846;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Groot-Rijnmond (CR);2010 december;9.1;48.1
4847;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Groot-Rijnmond (CR);2011 december;8.7;48.3
4848;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Groot-Rijnmond (CR);2012 december;9.0;48.4
4849;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Groot-Rijnmond (CR);2013 december;9.0;48.3
4850;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Groot-Rijnmond (CR);2014 december;9.0;48.0
4851;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Zuidoost-Zuid-Holland (CR);2006 december;4.2;30.5
4852;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Zuidoost-Zuid-Holland (CR);2007 december;4.1;31.3
4853;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Zuidoost-Zuid-Holland (CR);2008 december;3.9;30.9
4854;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Zuidoost-Zuid-Holland (CR);2009 december;4.0;29.4
4855;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Zuidoost-Zuid-Holland (CR);2010 december;4.7;30.4
4856;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Zuidoost-Zuid-Holland (CR);2011 december;4.2;30.8
4857;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Zuidoost-Zuid-Holland (CR);2012 december;4.2;31.1
4858;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Zuidoost-Zuid-Holland (CR);2013 december;4.5;31.1
4859;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Zuidoost-Zuid-Holland (CR);2014 december;4.3;30.8
4860;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Zeeuwsch-Vlaanderen (CR);2006 december;0.0;
4861;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Zeeuwsch-Vlaanderen (CR);2007 december;0.0;
4862;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Zeeuwsch-Vlaanderen (CR);2008 december;0.1;130.8
4863;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Zeeuwsch-Vlaanderen (CR);2009 december;0.0;
4864;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Zeeuwsch-Vlaanderen (CR);2010 december;0.0;
4865;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Zeeuwsch-Vlaanderen (CR);2011 december;0.0;
4866;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Zeeuwsch-Vlaanderen (CR);2012 december;0.0;
4867;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Zeeuwsch-Vlaanderen (CR);2013 december;0.1;110.6
4868;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Zeeuwsch-Vlaanderen (CR);2014 december;0.0;
4869;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Overig Zeeland (CR);2006 december;0.2;112.5
4870;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Overig Zeeland (CR);2007 december;0.3;111.1
4871;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Overig Zeeland (CR);2008 december;0.2;114.7
4872;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Overig Zeeland (CR);2009 december;0.2;111.0
4873;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Overig Zeeland (CR);2010 december;0.2;114.4
4874;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Overig Zeeland (CR);2011 december;0.2;113.1
4875;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Overig Zeeland (CR);2012 december;0.3;95.0
4876;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Overig Zeeland (CR);2013 december;0.3;92.1
4877;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Overig Zeeland (CR);2014 december;0.2;103.3
4878;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);West-Noord-Brabant (CR);2006 december;2.0;63.6
4879;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);West-Noord-Brabant (CR);2007 december;1.8;64.0
4880;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);West-Noord-Brabant (CR);2008 december;1.9;63.5
4881;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);West-Noord-Brabant (CR);2009 december;1.7;63.2
4882;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);West-Noord-Brabant (CR);2010 december;1.7;62.6
4883;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);West-Noord-Brabant (CR);2011 december;1.9;63.1
4884;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);West-Noord-Brabant (CR);2012 december;1.9;63.4
4885;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);West-Noord-Brabant (CR);2013 december;1.9;63.0
4886;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);West-Noord-Brabant (CR);2014 december;2.2;64.4
4887;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Midden-Noord-Brabant (CR);2006 december;4.1;56.7
4888;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Midden-Noord-Brabant (CR);2007 december;3.6;56.6
4889;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Midden-Noord-Brabant (CR);2008 december;3.2;56.2
4890;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Midden-Noord-Brabant (CR);2009 december;3.4;56.7
4891;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Midden-Noord-Brabant (CR);2010 december;3.1;56.4
4892;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Midden-Noord-Brabant (CR);2011 december;3.2;55.9
4893;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Midden-Noord-Brabant (CR);2012 december;2.8;57.4
4894;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Midden-Noord-Brabant (CR);2013 december;2.8;57.1
4895;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Midden-Noord-Brabant (CR);2014 december;3.1;56.3
4896;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Noordoost-Noord-Brabant (CR);2006 december;3.8;44.8
4897;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Noordoost-Noord-Brabant (CR);2007 december;4.3;46.5
4898;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Noordoost-Noord-Brabant (CR);2008 december;4.4;45.8
4899;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Noordoost-Noord-Brabant (CR);2009 december;4.5;45.8
4900;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Noordoost-Noord-Brabant (CR);2010 december;4.0;46.5
4901;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Noordoost-Noord-Brabant (CR);2011 december;4.0;46.4
4902;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Noordoost-Noord-Brabant (CR);2012 december;4.4;48.6
4903;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Noordoost-Noord-Brabant (CR);2013 december;4.7;44.5
4904;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Noordoost-Noord-Brabant (CR);2014 december;4.1;47.6
4905;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Zuidoost-Noord-Brabant (CR);2006 december;2.3;75.5
4906;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Zuidoost-Noord-Brabant (CR);2007 december;2.5;75.2
4907;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Zuidoost-Noord-Brabant (CR);2008 december;2.7;75.9
4908;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Zuidoost-Noord-Brabant (CR);2009 december;2.7;73.7
4909;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Zuidoost-Noord-Brabant (CR);2010 december;3.1;74.4
4910;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Zuidoost-Noord-Brabant (CR);2011 december;3.3;74.7
4911;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Zuidoost-Noord-Brabant (CR);2012 december;3.4;74.2
4912;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Zuidoost-Noord-Brabant (CR);2013 december;3.0;74.9
4913;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Zuidoost-Noord-Brabant (CR);2014 december;3.4;74.5
4914;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Noord-Limburg (CR);2006 december;0.3;90.5
4915;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Noord-Limburg (CR);2007 december;0.2;97.5
4916;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Noord-Limburg (CR);2008 december;0.3;96.2
4917;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Noord-Limburg (CR);2009 december;0.3;95.6
4918;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Noord-Limburg (CR);2010 december;0.2;90.7
4919;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Noord-Limburg (CR);2011 december;0.2;90.3
4920;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Noord-Limburg (CR);2012 december;0.4;89.2
4921;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Noord-Limburg (CR);2013 december;0.4;87.9
4922;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Noord-Limburg (CR);2014 december;0.5;87.4
4923;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Midden-Limburg (CR);2006 december;0.2;109.1
4924;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Midden-Limburg (CR);2007 december;0.2;104.4
4925;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Midden-Limburg (CR);2008 december;0.2;110.4
4926;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Midden-Limburg (CR);2009 december;0.3;108.7
4927;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Midden-Limburg (CR);2010 december;0.1;109.0
4928;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Midden-Limburg (CR);2011 december;0.1;110.3
4929;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Midden-Limburg (CR);2012 december;0.2;104.7
4930;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Midden-Limburg (CR);2013 december;0.2;107.6
4931;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Midden-Limburg (CR);2014 december;0.4;110.2
4932;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Zuid-Limburg (CR);2006 december;0.6;143.1
4933;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Zuid-Limburg (CR);2007 december;0.6;142.0
4934;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Zuid-Limburg (CR);2008 december;0.9;142.7
4935;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Zuid-Limburg (CR);2009 december;0.8;142.6
4936;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Zuid-Limburg (CR);2010 december;0.6;142.6
4937;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Zuid-Limburg (CR);2011 december;0.6;143.6
4938;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Zuid-Limburg (CR);2012 december;0.6;136.3
4939;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Zuid-Limburg (CR);2013 december;0.5;137.2
4940;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Zuid-Limburg (CR);2014 december;1.1;141.8
4941;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Flevoland (CR);2006 december;4.3;36.2
4942;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Flevoland (CR);2007 december;4.5;35.8
4943;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Flevoland (CR);2008 december;4.6;36.1
4944;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Flevoland (CR);2009 december;4.5;35.5
4945;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Flevoland (CR);2010 december;5.7;35.4
4946;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Flevoland (CR);2011 december;5.5;35.8
4947;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Flevoland (CR);2012 december;5.8;34.9
4948;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Flevoland (CR);2013 december;5.7;33.8
4949;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);Flevoland (CR);2014 december;5.0;34.9
4950;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);Nederland;2006 december;1236.6;11.9
4951;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);Nederland;2007 december;1271.0;12.2
4952;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);Nederland;2008 december;1268.6;12.2
4953;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);Nederland;2009 december;1246.7;12.2
4954;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);Nederland;2010 december;1261.7;12.2
4955;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);Nederland;2011 december;1288.9;12.0
4956;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);Nederland;2012 december;1247.6;12.2
4957;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);Nederland;2013 december;1230.8;12.2
4958;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);Nederland;2014 december;1246.4;12.6
4959;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);Nederland inclusief niet in te delen;2006 december;1242.4;
4960;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);Nederland inclusief niet in te delen;2007 december;1273.5;
4961;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);Nederland inclusief niet in te delen;2008 december;1273.8;
4962;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);Nederland inclusief niet in te delen;2009 december;1254.6;
4963;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);Nederland inclusief niet in te delen;2010 december;1266.1;
4964;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);Nederland inclusief niet in te delen;2011 december;1289.0;
4965;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);Nederland inclusief niet in te delen;2012 december;1248.8;
4966;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);Nederland inclusief niet in te delen;2013 december;1236.5;
4967;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);Nederland inclusief niet in te delen;2014 december;1248.1;
4968;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);Werklokatie onbekend;2006 december;5.8;
4969;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);Werklokatie onbekend;2007 december;2.5;
4970;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);Werklokatie onbekend;2008 december;5.2;
4971;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);Werklokatie onbekend;2009 december;7.9;
4972;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);Werklokatie onbekend;2010 december;4.4;
4973;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);Werklokatie onbekend;2011 december;0.1;
4974;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);Werklokatie onbekend;2012 december;1.2;
4975;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);Werklokatie onbekend;2013 december;5.7;
4976;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);Werklokatie onbekend;2014 december;1.7;
4977;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);Groningen (PV);2006 december;1.2;147.6
4978;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);Groningen (PV);2007 december;1.5;145.5
4979;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);Groningen (PV);2008 december;1.8;143.2
4980;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);Groningen (PV);2009 december;1.7;142.7
4981;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);Groningen (PV);2010 december;1.1;147.3
4982;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);Groningen (PV);2011 december;0.9;149.3
4983;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);Groningen (PV);2012 december;1.0;145.8
4984;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);Groningen (PV);2013 december;1.0;143.1
4985;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);Groningen (PV);2014 december;1.1;145.5
4986;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);Friesland (PV);2006 december;1.7;81.1
4987;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);Friesland (PV);2007 december;2.0;83.0
4988;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);Friesland (PV);2008 december;1.8;81.0
4989;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);Friesland (PV);2009 december;2.0;83.8
4990;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);Friesland (PV);2010 december;1.8;85.8
4991;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);Friesland (PV);2011 december;1.7;86.4
4992;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);Friesland (PV);2012 december;2.1;78.6
4993;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);Friesland (PV);2013 december;1.8;80.4
4994;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);Friesland (PV);2014 december;2.4;77.5
4995;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);Drenthe (PV);2006 december;0.6;121.5
4996;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);Drenthe (PV);2007 december;1.1;122.3
4997;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);Drenthe (PV);2008 december;1.0;125.3
4998;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);Drenthe (PV);2009 december;1.3;127.3
4999;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);Drenthe (PV);2010 december;2.5;108.0
5000;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);Drenthe (PV);2011 december;2.8;108.3
5001;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);Drenthe (PV);2012 december;1.3;116.4
5002;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);Drenthe (PV);2013 december;1.2;116.5
5003;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);Drenthe (PV);2014 december;0.9;118.4
5004;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);Overijssel (PV);2006 december;3.2;101.8
5005;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);Overijssel (PV);2007 december;3.3;112.6
5006;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);Overijssel (PV);2008 december;3.5;106.1
5007;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);Overijssel (PV);2009 december;3.5;107.9
5008;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);Overijssel (PV);2010 december;3.5;103.7
5009;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);Overijssel (PV);2011 december;3.5;105.1
5010;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);Overijssel (PV);2012 december;3.2;101.7
5011;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);Overijssel (PV);2013 december;3.0;102.6
5012;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);Overijssel (PV);2014 december;3.5;101.9
5013;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);Flevoland (PV);2006 december;13.1;25.9
5014;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);Flevoland (PV);2007 december;14.1;26.1
5015;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);Flevoland (PV);2008 december;13.7;26.0
5016;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);Flevoland (PV);2009 december;13.6;26.8
5017;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);Flevoland (PV);2010 december;15.0;29.4
5018;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);Flevoland (PV);2011 december;15.1;29.6
