ID;Geslacht;Leeftijd;Herkomstgroepering;Perioden;TotaleBevolking_1;PersonenMetArbeidTotaal_2;Werknemers_3;ZelfstandigenWinstUitOnderneming_4;ZelfstandigenOverigeArbeid_5;PersonenMetArbeidInBuitenland_6;PersonenMetEenUitkeringTotaal_7;PersonenMetEenAOUitkering_8;PersonenMetEenWWUitkering_9;PersonenMetEenBijstandsuitkering_10;PersonenMetEenAndereUitkering_11;PersonenMetPensioenTotaal_12;PersonenMetEenAOWUitkering_13;PersonenMetEenOverigPensioen_14
5754;Mannen;55 tot 60 jaar;Overig niet-westers;2010, vrijdag 24 september;12.0;6.9;5.4;1.5;0.2;0.0;4.7;1.2;0.6;2.8;0.2;0.5;0.0;0.5
5755;Mannen;55 tot 60 jaar;Overig niet-westers;2011, vrijdag 30 september;13.0;7.5;5.9;1.6;0.2;0.0;5.2;1.3;0.7;3.2;0.3;0.5;0.0;0.5
5756;Mannen;55 tot 60 jaar;Overig niet-westers;2012, vrijdag 28 september;14.1;8.1;6.3;1.8;0.2;0.1;5.7;1.4;0.8;3.5;0.3;0.5;0.0;0.5
5757;Mannen;55 tot 60 jaar;Overig niet-westers;2013. vrijdag 27 september;15.1;8.5;6.6;1.9;0.2;0.1;6.3;1.4;1.0;3.8;0.3;0.5;0.0;0.5
5758;Mannen;55 tot 60 jaar;Overig niet-westers;2014, vrijdag 26 september;16.2;9.0;7.0;2.0;0.2;0.1;6.8;1.5;1.1;4.1;0.3;0.5;0.0;0.5
5759;Mannen;55 tot 60 jaar;Overig niet-westers;2015, vrijdag 25 september;17.7;9.7;7.6;2.2;0.3;0.1;7.5;1.6;1.0;4.8;0.3;0.5;0.0;0.5
5760;Mannen;60 tot 65 jaar;Totaal herkomst;2001, vrijdag 28 september;375.5;119.5;81.1;33.9;12.2;1.0;176.0;113.2;26.2;28.8;22.4;183.3;0.0;183.3
5761;Mannen;60 tot 65 jaar;Totaal herkomst;2002, vrijdag 27 september;383.6;128.4;89.0;34.8;12.6;1.1;172.1;113.5;21.5;29.4;22.2;190.8;0.0;190.8
5762;Mannen;60 tot 65 jaar;Totaal herkomst;2003, vrijdag 26 september;394.1;142.1;100.9;36.8;13.1;1.2;169.1;112.5;21.0;27.8;22.5;202.2;0.0;202.2
5763;Mannen;60 tot 65 jaar;Totaal herkomst;2004, vrijdag 24 september;410.3;148.3;105.3;37.4;14.1;1.4;167.9;112.7;21.8;25.3;23.4;216.8;0.0;216.7
5764;Mannen;60 tot 65 jaar;Totaal herkomst;2005, vrijdag 30 september;422.3;162.0;116.4;39.3;15.8;1.5;164.3;111.1;21.9;22.4;24.5;229.8;0.0;229.8
5765;Mannen;60 tot 65 jaar;Totaal herkomst;2006, vrijdag 29 september;453.9;179.4;126.4;44.9;18.0;1.6;164.3;112.5;23.3;19.4;23.4;245.0;0.0;245.0
5766;Mannen;60 tot 65 jaar;Totaal herkomst;2007, vrijdag 28 september;491.9;211.5;155.7;45.1;20.1;1.9;168.3;115.5;23.4;18.7;25.0;259.8;0.0;259.8
5767;Mannen;60 tot 65 jaar;Totaal herkomst;2008, vrijdag 26 september;518.5;239.1;179.5;48.7;21.5;2.0;165.8;115.5;20.1;18.4;24.4;264.7;0.0;264.7
5768;Mannen;60 tot 65 jaar;Totaal herkomst;2009, vrijdag 25 september;533.9;257.5;195.1;52.1;21.6;2.1;162.0;114.2;17.2;19.5;22.9;266.1;0.0;266.1
5769;Mannen;60 tot 65 jaar;Totaal herkomst;2010, vrijdag 24 september;547.2;273.0;208.6;55.2;21.0;2.2;161.3;111.8;16.2;21.3;22.8;264.2;0.0;264.2
5770;Mannen;60 tot 65 jaar;Totaal herkomst;2011, vrijdag 30 september;539.5;288.9;226.4;56.3;19.7;2.1;157.5;105.7;17.0;21.6;23.8;241.8;0.0;241.8
5771;Mannen;60 tot 65 jaar;Totaal herkomst;2012, vrijdag 28 september;528.8;298.4;237.1;56.8;18.9;2.1;154.7;99.6;20.5;21.8;23.3;214.4;0.0;214.4
5772;Mannen;60 tot 65 jaar;Totaal herkomst;2013. vrijdag 27 september;523.4;309.4;249.8;57.0;15.4;2.2;158.4;94.9;27.0;23.4;24.1;184.3;0.0;184.3
5773;Mannen;60 tot 65 jaar;Totaal herkomst;2014, vrijdag 26 september;522.0;324.9;265.0;58.2;14.8;2.2;161.6;91.1;33.0;24.9;21.2;159.8;0.0;159.8
5774;Mannen;60 tot 65 jaar;Totaal herkomst;2015, vrijdag 25 september;524.7;337.5;276.7;61.6;13.9;2.3;161.5;87.6;34.9;26.5;20.7;134.8;0.0;134.8
5775;Mannen;60 tot 65 jaar;Autochtoon;2001, vrijdag 28 september;315.0;104.0;69.6;30.6;11.0;0.6;142.2;93.6;21.8;19.8;18.8;159.7;0.0;159.7
5776;Mannen;60 tot 65 jaar;Autochtoon;2002, vrijdag 27 september;321.1;111.5;76.3;31.3;11.3;0.6;138.3;93.3;17.9;20.1;18.6;166.1;0.0;166.1
5777;Mannen;60 tot 65 jaar;Autochtoon;2003, vrijdag 26 september;331.6;124.3;87.6;33.1;11.8;0.7;136.0;92.8;17.5;18.6;19.0;176.6;0.0;176.6
5778;Mannen;60 tot 65 jaar;Autochtoon;2004, vrijdag 24 september;347.5;130.4;92.0;33.8;12.7;0.8;135.4;93.3;18.2;16.5;19.8;190.5;0.0;190.5
5779;Mannen;60 tot 65 jaar;Autochtoon;2005, vrijdag 30 september;360.6;143.1;102.2;35.6;14.3;0.9;133.5;92.7;18.3;14.4;20.6;203.2;0.0;203.2
5780;Mannen;60 tot 65 jaar;Autochtoon;2006, vrijdag 29 september;390.4;158.5;111.0;40.7;16.2;1.0;134.2;94.4;19.7;12.2;19.8;218.0;0.0;218.0
5781;Mannen;60 tot 65 jaar;Autochtoon;2007, vrijdag 28 september;425.0;186.6;136.6;40.8;18.1;1.2;138.3;97.5;19.8;11.7;21.2;232.2;0.0;232.2
5782;Mannen;60 tot 65 jaar;Autochtoon;2008, vrijdag 26 september;447.2;210.0;156.7;43.8;19.4;1.3;135.7;97.4;17.0;11.4;20.6;236.6;0.0;236.6
5783;Mannen;60 tot 65 jaar;Autochtoon;2009, vrijdag 25 september;459.1;225.4;169.8;46.7;19.4;1.4;132.0;96.2;14.2;12.2;19.2;237.4;0.0;237.4
5784;Mannen;60 tot 65 jaar;Autochtoon;2010, vrijdag 24 september;468.9;238.3;181.2;49.4;18.9;1.4;130.4;93.8;13.4;13.2;19.0;235.2;0.0;235.2
5785;Mannen;60 tot 65 jaar;Autochtoon;2011, vrijdag 30 september;460.2;251.6;196.4;50.1;17.6;1.3;126.5;88.5;14.0;13.1;19.9;214.6;0.0;214.6
5786;Mannen;60 tot 65 jaar;Autochtoon;2012, vrijdag 28 september;450.0;259.8;206.1;50.4;16.8;1.3;123.7;83.1;17.0;13.0;19.4;190.1;0.0;190.1
5787;Mannen;60 tot 65 jaar;Autochtoon;2013. vrijdag 27 september;444.9;269.8;217.5;50.6;13.7;1.3;126.6;79.2;22.5;14.0;20.1;163.6;0.0;163.6
5788;Mannen;60 tot 65 jaar;Autochtoon;2014, vrijdag 26 september;443.1;283.4;231.0;51.5;13.1;1.4;129.2;76.0;27.9;14.8;17.5;142.1;0.0;142.1
5789;Mannen;60 tot 65 jaar;Autochtoon;2015, vrijdag 25 september;445.3;294.5;241.5;54.4;12.2;1.4;129.0;73.0;29.6;15.8;17.2;120.2;0.0;120.2
5790;Mannen;60 tot 65 jaar;Allochtoon;2001, vrijdag 28 september;60.4;15.5;11.5;3.3;1.2;0.4;33.8;19.7;4.3;9.0;3.7;23.6;0.0;23.6
5791;Mannen;60 tot 65 jaar;Allochtoon;2002, vrijdag 27 september;62.5;16.9;12.6;3.5;1.2;0.5;33.8;20.2;3.6;9.3;3.6;24.7;0.0;24.7
5792;Mannen;60 tot 65 jaar;Allochtoon;2003, vrijdag 26 september;62.5;17.7;13.3;3.7;1.3;0.5;33.1;19.7;3.5;9.2;3.5;25.6;0.0;25.6
5793;Mannen;60 tot 65 jaar;Allochtoon;2004, vrijdag 24 september;62.8;17.9;13.3;3.6;1.3;0.6;32.4;19.4;3.6;8.8;3.6;26.3;0.0;26.3
5794;Mannen;60 tot 65 jaar;Allochtoon;2005, vrijdag 30 september;61.7;19.0;14.2;3.7;1.5;0.6;30.8;18.5;3.6;7.9;3.8;26.6;0.0;26.6
5795;Mannen;60 tot 65 jaar;Allochtoon;2006, vrijdag 29 september;63.4;20.9;15.5;4.2;1.8;0.6;30.1;18.2;3.6;7.2;3.6;27.1;0.0;27.1
5796;Mannen;60 tot 65 jaar;Allochtoon;2007, vrijdag 28 september;66.9;24.9;19.1;4.3;1.9;0.7;30.0;18.0;3.6;7.0;3.8;27.6;0.0;27.6
5797;Mannen;60 tot 65 jaar;Allochtoon;2008, vrijdag 26 september;71.3;29.1;22.8;4.9;2.1;0.7;30.1;18.1;3.1;7.0;3.9;28.1;0.0;28.1
5798;Mannen;60 tot 65 jaar;Allochtoon;2009, vrijdag 25 september;74.7;32.2;25.3;5.5;2.2;0.7;30.1;18.0;2.9;7.3;3.7;28.7;0.0;28.7
5799;Mannen;60 tot 65 jaar;Allochtoon;2010, vrijdag 24 september;78.3;34.7;27.4;5.9;2.1;0.8;30.9;17.9;2.8;8.0;3.8;29.0;0.0;29.0
5800;Mannen;60 tot 65 jaar;Allochtoon;2011, vrijdag 30 september;79.3;37.4;30.0;6.3;2.1;0.8;31.0;17.3;3.0;8.5;3.9;27.2;0.0;27.2
5801;Mannen;60 tot 65 jaar;Allochtoon;2012, vrijdag 28 september;78.8;38.6;31.0;6.4;2.1;0.8;30.9;16.5;3.5;8.8;3.9;24.4;0.0;24.4
5802;Mannen;60 tot 65 jaar;Allochtoon;2013. vrijdag 27 september;78.6;39.6;32.3;6.4;1.7;0.8;31.8;15.7;4.5;9.4;4.0;20.7;0.0;20.7
5803;Mannen;60 tot 65 jaar;Allochtoon;2014, vrijdag 26 september;78.9;41.6;33.9;6.7;1.7;0.8;32.5;15.2;5.1;10.1;3.7;17.7;0.0;17.7
5804;Mannen;60 tot 65 jaar;Allochtoon;2015, vrijdag 25 september;79.4;42.9;35.2;7.2;1.7;0.8;32.5;14.5;5.2;10.7;3.4;14.6;0.0;14.6
5805;Mannen;60 tot 65 jaar;Allochtoon, 1e generatie;2001, vrijdag 28 september;36.7;8.1;6.3;1.4;0.4;0.3;22.2;12.1;2.5;7.3;2.1;11.9;0.0;11.9
5806;Mannen;60 tot 65 jaar;Allochtoon, 1e generatie;2002, vrijdag 27 september;38.7;9.1;7.1;1.5;0.5;0.3;22.7;12.8;2.2;7.6;2.1;12.8;0.0;12.8
5807;Mannen;60 tot 65 jaar;Allochtoon, 1e generatie;2003, vrijdag 26 september;38.8;9.3;7.3;1.6;0.5;0.4;22.4;12.5;2.2;7.6;2.1;13.3;0.0;13.3
5808;Mannen;60 tot 65 jaar;Allochtoon, 1e generatie;2004, vrijdag 24 september;38.9;9.5;7.3;1.6;0.5;0.5;22.1;12.4;2.2;7.4;2.1;13.6;0.0;13.6
5809;Mannen;60 tot 65 jaar;Allochtoon, 1e generatie;2005, vrijdag 30 september;38.0;10.2;7.9;1.6;0.6;0.5;21.1;11.9;2.2;6.7;2.3;13.7;0.0;13.7
5810;Mannen;60 tot 65 jaar;Allochtoon, 1e generatie;2006, vrijdag 29 september;38.2;11.0;8.6;1.8;0.7;0.5;20.5;11.6;2.2;6.1;2.2;13.6;0.0;13.6
5811;Mannen;60 tot 65 jaar;Allochtoon, 1e generatie;2007, vrijdag 28 september;39.8;13.3;10.6;1.9;0.8;0.5;20.3;11.3;2.2;5.9;2.3;13.5;0.0;13.5
5812;Mannen;60 tot 65 jaar;Allochtoon, 1e generatie;2008, vrijdag 26 september;42.8;16.0;13.0;2.2;0.8;0.5;20.6;11.6;2.0;6.0;2.3;13.8;0.0;13.8
5813;Mannen;60 tot 65 jaar;Allochtoon, 1e generatie;2009, vrijdag 25 september;45.7;18.3;14.9;2.6;1.0;0.5;20.9;11.7;1.9;6.2;2.3;14.5;0.0;14.5
5814;Mannen;60 tot 65 jaar;Allochtoon, 1e generatie;2010, vrijdag 24 september;48.6;20.1;16.4;2.9;1.0;0.5;21.8;11.7;1.9;6.8;2.4;14.8;0.0;14.8
5815;Mannen;60 tot 65 jaar;Allochtoon, 1e generatie;2011, vrijdag 30 september;50.0;21.7;17.8;3.1;1.0;0.6;22.2;11.4;2.0;7.3;2.5;14.4;0.0;14.4
5816;Mannen;60 tot 65 jaar;Allochtoon, 1e generatie;2012, vrijdag 28 september;49.9;22.1;18.1;3.3;1.0;0.6;22.4;11.0;2.3;7.6;2.6;13.0;0.0;13.0
5817;Mannen;60 tot 65 jaar;Allochtoon, 1e generatie;2013. vrijdag 27 september;50.0;22.7;18.6;3.3;0.9;0.6;23.0;10.6;2.9;8.1;2.7;11.0;0.0;11.0
5818;Mannen;60 tot 65 jaar;Allochtoon, 1e generatie;2014, vrijdag 26 september;50.3;23.8;19.5;3.5;0.9;0.6;23.5;10.3;3.3;8.6;2.5;9.1;0.0;9.1
5819;Mannen;60 tot 65 jaar;Allochtoon, 1e generatie;2015, vrijdag 25 september;50.5;24.5;20.1;3.8;0.8;0.6;23.5;9.8;3.3;9.1;2.2;7.2;0.0;7.2
5820;Mannen;60 tot 65 jaar;Allochtoon, 2e generatie;2001, vrijdag 28 september;23.7;7.4;5.2;1.9;0.8;0.1;11.6;7.6;1.8;1.7;1.5;11.7;0.0;11.7
5821;Mannen;60 tot 65 jaar;Allochtoon, 2e generatie;2002, vrijdag 27 september;23.8;7.9;5.6;2.0;0.8;0.1;11.1;7.5;1.4;1.7;1.5;12.0;0.0;12.0
5822;Mannen;60 tot 65 jaar;Allochtoon, 2e generatie;2003, vrijdag 26 september;23.7;8.4;6.0;2.1;0.8;0.1;10.7;7.2;1.4;1.6;1.5;12.3;0.0;12.3
5823;Mannen;60 tot 65 jaar;Allochtoon, 2e generatie;2004, vrijdag 24 september;23.9;8.3;5.9;2.0;0.8;0.1;10.3;7.0;1.4;1.4;1.5;12.7;0.0;12.7
5824;Mannen;60 tot 65 jaar;Allochtoon, 2e generatie;2005, vrijdag 30 september;23.7;8.8;6.3;2.1;0.9;0.1;9.7;6.6;1.3;1.2;1.6;12.9;0.0;12.9
5825;Mannen;60 tot 65 jaar;Allochtoon, 2e generatie;2006, vrijdag 29 september;25.2;9.8;6.9;2.4;1.1;0.1;9.6;6.5;1.4;1.1;1.4;13.5;0.0;13.5
5826;Mannen;60 tot 65 jaar;Allochtoon, 2e generatie;2007, vrijdag 28 september;27.2;11.6;8.5;2.4;1.2;0.2;9.7;6.6;1.4;1.0;1.5;14.1;0.0;14.1
5827;Mannen;60 tot 65 jaar;Allochtoon, 2e generatie;2008, vrijdag 26 september;28.5;13.1;9.8;2.7;1.2;0.2;9.5;6.5;1.2;1.0;1.5;14.3;0.0;14.3
5828;Mannen;60 tot 65 jaar;Allochtoon, 2e generatie;2009, vrijdag 25 september;29.1;13.9;10.4;2.9;1.2;0.2;9.1;6.4;1.0;1.1;1.4;14.2;0.0;14.2
5829;Mannen;60 tot 65 jaar;Allochtoon, 2e generatie;2010, vrijdag 24 september;29.7;14.6;11.0;3.0;1.1;0.2;9.1;6.3;0.9;1.2;1.4;14.2;0.0;14.2
5830;Mannen;60 tot 65 jaar;Allochtoon, 2e generatie;2011, vrijdag 30 september;29.3;15.7;12.2;3.1;1.1;0.2;8.8;5.9;1.0;1.2;1.4;12.8;0.0;12.8
5831;Mannen;60 tot 65 jaar;Allochtoon, 2e generatie;2012, vrijdag 28 september;28.9;16.4;12.9;3.2;1.1;0.2;8.5;5.4;1.1;1.2;1.3;11.3;0.0;11.3
5832;Mannen;60 tot 65 jaar;Allochtoon, 2e generatie;2013. vrijdag 27 september;28.6;17.0;13.7;3.1;0.9;0.2;8.7;5.1;1.5;1.3;1.4;9.7;0.0;9.7
5833;Mannen;60 tot 65 jaar;Allochtoon, 2e generatie;2014, vrijdag 26 september;28.6;17.8;14.4;3.2;0.9;0.2;8.9;4.9;1.8;1.5;1.2;8.6;0.0;8.6
5834;Mannen;60 tot 65 jaar;Allochtoon, 2e generatie;2015, vrijdag 25 september;28.9;18.4;15.0;3.4;0.8;0.2;9.0;4.7;2.0;1.6;1.2;7.4;0.0;7.4
5835;Mannen;60 tot 65 jaar;Westerse allochtoon;2001, vrijdag 28 september;42.3;12.8;9.3;2.9;1.1;0.4;20.5;12.3;3.4;3.6;3.0;19.8;0.0;19.8
5836;Mannen;60 tot 65 jaar;Westerse allochtoon;2002, vrijdag 27 september;43.3;13.9;10.1;3.0;1.1;0.4;20.0;12.3;2.8;3.7;3.0;20.6;0.0;20.6
5837;Mannen;60 tot 65 jaar;Westerse allochtoon;2003, vrijdag 26 september;43.0;14.4;10.5;3.1;1.2;0.5;19.3;12.0;2.7;3.4;2.9;21.0;0.0;21.0
5838;Mannen;60 tot 65 jaar;Westerse allochtoon;2004, vrijdag 24 september;42.8;14.2;10.2;3.1;1.2;0.6;18.7;11.6;2.8;3.0;3.1;21.3;0.0;21.3
5839;Mannen;60 tot 65 jaar;Westerse allochtoon;2005, vrijdag 30 september;42.0;14.9;10.8;3.1;1.4;0.6;17.7;11.1;2.7;2.6;3.1;21.2;0.0;21.2
5840;Mannen;60 tot 65 jaar;Westerse allochtoon;2006, vrijdag 29 september;43.1;16.2;11.5;3.6;1.5;0.6;17.0;10.8;2.7;2.3;2.9;21.2;0.0;21.2
5841;Mannen;60 tot 65 jaar;Westerse allochtoon;2007, vrijdag 28 september;46.1;19.3;14.4;3.7;1.7;0.6;17.1;10.8;2.6;2.3;3.0;21.6;0.0;21.6
5842;Mannen;60 tot 65 jaar;Westerse allochtoon;2008, vrijdag 26 september;49.3;22.6;17.2;4.1;1.8;0.7;17.1;10.9;2.2;2.3;3.0;22.1;0.0;22.1
5843;Mannen;60 tot 65 jaar;Westerse allochtoon;2009, vrijdag 25 september;51.9;24.8;19.0;4.5;1.9;0.7;17.1;10.9;2.1;2.5;2.9;22.6;0.0;22.6
5844;Mannen;60 tot 65 jaar;Westerse allochtoon;2010, vrijdag 24 september;54.0;26.5;20.4;4.8;1.8;0.7;17.3;10.7;2.0;2.9;2.9;22.8;0.0;22.8
5845;Mannen;60 tot 65 jaar;Westerse allochtoon;2011, vrijdag 30 september;54.2;28.3;22.2;5.0;1.8;0.7;17.2;10.2;2.1;3.0;3.0;21.5;0.0;21.5
5846;Mannen;60 tot 65 jaar;Westerse allochtoon;2012, vrijdag 28 september;52.6;28.6;22.6;5.0;1.8;0.8;16.5;9.4;2.3;3.1;2.8;18.9;0.0;18.9
5847;Mannen;60 tot 65 jaar;Westerse allochtoon;2013. vrijdag 27 september;51.1;28.8;23.1;4.8;1.4;0.8;16.6;8.7;2.9;3.3;2.8;15.9;0.0;15.9
5848;Mannen;60 tot 65 jaar;Westerse allochtoon;2014, vrijdag 26 september;49.8;29.5;23.7;4.9;1.4;0.8;16.4;8.2;3.3;3.4;2.5;13.3;0.0;13.3
5849;Mannen;60 tot 65 jaar;Westerse allochtoon;2015, vrijdag 25 september;48.8;29.7;24.0;5.1;1.3;0.7;16.0;7.6;3.4;3.5;2.2;10.9;0.0;10.9
5850;Mannen;60 tot 65 jaar;Westerse allochtoon, 1e generatie;2001, vrijdag 28 september;18.9;5.5;4.2;1.0;0.3;0.3;9.1;4.8;1.7;1.9;1.6;8.3;0.0;8.3
5851;Mannen;60 tot 65 jaar;Westerse allochtoon, 1e generatie;2002, vrijdag 27 september;19.8;6.2;4.6;1.1;0.4;0.3;9.0;4.9;1.4;2.0;1.5;8.8;0.0;8.8
5852;Mannen;60 tot 65 jaar;Westerse allochtoon, 1e generatie;2003, vrijdag 26 september;19.6;6.1;4.5;1.1;0.4;0.4;8.8;4.8;1.4;1.9;1.5;8.9;0.0;8.9
5853;Mannen;60 tot 65 jaar;Westerse allochtoon, 1e generatie;2004, vrijdag 24 september;19.3;6.0;4.4;1.1;0.4;0.4;8.5;4.7;1.4;1.7;1.6;8.8;0.0;8.8
5854;Mannen;60 tot 65 jaar;Westerse allochtoon, 1e generatie;2005, vrijdag 30 september;18.7;6.3;4.6;1.1;0.5;0.4;8.1;4.6;1.4;1.5;1.6;8.4;0.0;8.4
5855;Mannen;60 tot 65 jaar;Westerse allochtoon, 1e generatie;2006, vrijdag 29 september;18.3;6.6;4.8;1.2;0.5;0.4;7.6;4.3;1.3;1.3;1.5;7.9;0.0;7.9
5856;Mannen;60 tot 65 jaar;Westerse allochtoon, 1e generatie;2007, vrijdag 28 september;19.4;8.0;6.1;1.3;0.5;0.5;7.6;4.3;1.2;1.3;1.5;7.7;0.0;7.7
5857;Mannen;60 tot 65 jaar;Westerse allochtoon, 1e generatie;2008, vrijdag 26 september;21.4;9.8;7.6;1.5;0.6;0.5;7.7;4.5;1.1;1.3;1.5;8.0;0.0;8.0
5858;Mannen;60 tot 65 jaar;Westerse allochtoon, 1e generatie;2009, vrijdag 25 september;23.5;11.2;8.9;1.7;0.7;0.5;8.1;4.6;1.1;1.5;1.5;8.6;0.0;8.6
5859;Mannen;60 tot 65 jaar;Westerse allochtoon, 1e generatie;2010, vrijdag 24 september;25.0;12.2;9.7;1.9;0.7;0.5;8.4;4.6;1.1;1.7;1.6;8.9;0.0;8.9
5860;Mannen;60 tot 65 jaar;Westerse allochtoon, 1e generatie;2011, vrijdag 30 september;25.6;13.0;10.3;2.0;0.7;0.5;8.5;4.5;1.2;1.8;1.6;8.9;0.0;8.9
5861;Mannen;60 tot 65 jaar;Westerse allochtoon, 1e generatie;2012, vrijdag 28 september;24.4;12.6;10.0;1.9;0.7;0.6;8.2;4.1;1.2;1.9;1.5;7.8;0.0;7.8
5862;Mannen;60 tot 65 jaar;Westerse allochtoon, 1e generatie;2013. vrijdag 27 september;23.2;12.3;9.8;1.8;0.6;0.6;8.1;3.7;1.4;2.0;1.5;6.4;0.0;6.4
5863;Mannen;60 tot 65 jaar;Westerse allochtoon, 1e generatie;2014, vrijdag 26 september;21.9;12.2;9.7;1.9;0.5;0.6;7.7;3.4;1.5;2.0;1.3;5.0;0.0;5.0
5864;Mannen;60 tot 65 jaar;Westerse allochtoon, 1e generatie;2015, vrijdag 25 september;20.6;11.8;9.4;1.9;0.5;0.6;7.3;3.0;1.5;2.0;1.1;3.6;0.0;3.6
5865;Mannen;60 tot 65 jaar;Westerse allochtoon, 2e generatie;2001, vrijdag 28 september;23.4;7.3;5.1;1.9;0.7;0.1;11.4;7.5;1.8;1.7;1.5;11.5;0.0;11.5
5866;Mannen;60 tot 65 jaar;Westerse allochtoon, 2e generatie;2002, vrijdag 27 september;23.4;7.7;5.5;2.0;0.7;0.1;11.0;7.4;1.4;1.7;1.5;11.8;0.0;11.8
5867;Mannen;60 tot 65 jaar;Westerse allochtoon, 2e generatie;2003, vrijdag 26 september;23.4;8.2;5.9;2.0;0.8;0.1;10.5;7.1;1.3;1.6;1.4;12.1;0.0;12.1
5868;Mannen;60 tot 65 jaar;Westerse allochtoon, 2e generatie;2004, vrijdag 24 september;23.5;8.2;5.8;2.0;0.8;0.1;10.2;6.9;1.4;1.4;1.5;12.5;0.0;12.5
5869;Mannen;60 tot 65 jaar;Westerse allochtoon, 2e generatie;2005, vrijdag 30 september;23.3;8.6;6.2;2.0;0.9;0.1;9.6;6.5;1.3;1.2;1.6;12.7;0.0;12.7
5870;Mannen;60 tot 65 jaar;Westerse allochtoon, 2e generatie;2006, vrijdag 29 september;24.8;9.6;6.8;2.4;1.1;0.1;9.4;6.5;1.4;1.0;1.4;13.3;0.0;13.3
5871;Mannen;60 tot 65 jaar;Westerse allochtoon, 2e generatie;2007, vrijdag 28 september;26.6;11.3;8.3;2.4;1.1;0.2;9.5;6.5;1.4;1.0;1.5;13.9;0.0;13.9
5872;Mannen;60 tot 65 jaar;Westerse allochtoon, 2e generatie;2008, vrijdag 26 september;28.0;12.8;9.5;2.6;1.2;0.2;9.3;6.4;1.2;1.0;1.5;14.0;0.0;14.0
5873;Mannen;60 tot 65 jaar;Westerse allochtoon, 2e generatie;2009, vrijdag 25 september;28.4;13.6;10.1;2.8;1.2;0.2;9.0;6.3;1.0;1.0;1.4;14.0;0.0;14.0
5874;Mannen;60 tot 65 jaar;Westerse allochtoon, 2e generatie;2010, vrijdag 24 september;29.0;14.2;10.7;2.9;1.1;0.2;8.9;6.1;0.9;1.2;1.3;13.9;0.0;13.9
5875;Mannen;60 tot 65 jaar;Westerse allochtoon, 2e generatie;2011, vrijdag 30 september;28.6;15.3;11.9;3.0;1.1;0.2;8.6;5.7;0.9;1.2;1.4;12.6;0.0;12.6
5876;Mannen;60 tot 65 jaar;Westerse allochtoon, 2e generatie;2012, vrijdag 28 september;28.2;16.0;12.6;3.1;1.0;0.2;8.3;5.3;1.1;1.2;1.3;11.1;0.0;11.1
5877;Mannen;60 tot 65 jaar;Westerse allochtoon, 2e generatie;2013. vrijdag 27 september;27.9;16.5;13.4;3.0;0.9;0.2;8.5;5.0;1.5;1.3;1.3;9.5;0.0;9.5
5878;Mannen;60 tot 65 jaar;Westerse allochtoon, 2e generatie;2014, vrijdag 26 september;27.9;17.3;14.1;3.1;0.8;0.2;8.7;4.8;1.8;1.4;1.2;8.4;0.0;8.4
5879;Mannen;60 tot 65 jaar;Westerse allochtoon, 2e generatie;2015, vrijdag 25 september;28.2;17.9;14.7;3.2;0.8;0.2;8.8;4.6;1.9;1.5;1.1;7.2;0.0;7.2
5880;Mannen;60 tot 65 jaar;Niet-westerse allochtoon;2001, vrijdag 28 september;18.1;2.7;2.2;0.4;0.1;0.0;13.3;7.4;0.9;5.4;0.6;3.8;0.0;3.8
5881;Mannen;60 tot 65 jaar;Niet-westerse allochtoon;2002, vrijdag 27 september;19.2;3.0;2.5;0.5;0.1;0.0;13.8;7.9;0.8;5.7;0.6;4.1;0.0;4.1
5882;Mannen;60 tot 65 jaar;Niet-westerse allochtoon;2003, vrijdag 26 september;19.6;3.4;2.8;0.5;0.1;0.0;13.8;7.8;0.8;5.7;0.6;4.6;0.0;4.6
5883;Mannen;60 tot 65 jaar;Niet-westerse allochtoon;2004, vrijdag 24 september;20.0;3.6;3.1;0.5;0.1;0.0;13.7;7.8;0.8;5.7;0.6;5.0;0.0;5.0
5884;Mannen;60 tot 65 jaar;Niet-westerse allochtoon;2005, vrijdag 30 september;19.6;4.1;3.4;0.5;0.2;0.0;13.1;7.4;0.9;5.3;0.7;5.4;0.0;5.4
5885;Mannen;60 tot 65 jaar;Niet-westerse allochtoon;2006, vrijdag 29 september;20.3;4.7;3.9;0.6;0.2;0.0;13.1;7.4;0.9;4.8;0.7;5.9;0.0;5.9
5886;Mannen;60 tot 65 jaar;Niet-westerse allochtoon;2007, vrijdag 28 september;20.9;5.6;4.8;0.7;0.3;0.0;12.9;7.1;1.0;4.7;0.8;6.0;0.0;6.0
5887;Mannen;60 tot 65 jaar;Niet-westerse allochtoon;2008, vrijdag 26 september;22.0;6.6;5.6;0.8;0.3;0.0;13.0;7.2;0.9;4.7;0.8;6.1;0.0;6.0
5888;Mannen;60 tot 65 jaar;Niet-westerse allochtoon;2009, vrijdag 25 september;22.8;7.4;6.3;1.0;0.3;0.0;13.0;7.2;0.8;4.8;0.8;6.1;0.0;6.1
5889;Mannen;60 tot 65 jaar;Niet-westerse allochtoon;2010, vrijdag 24 september;24.2;8.2;7.0;1.1;0.3;0.0;13.6;7.2;0.8;5.2;0.9;6.2;0.0;6.2
5890;Mannen;60 tot 65 jaar;Niet-westerse allochtoon;2011, vrijdag 30 september;25.1;9.1;7.8;1.2;0.3;0.1;13.8;7.1;0.9;5.4;1.0;5.7;0.0;5.7
