ID;TypeHuishouden;Leeftijd;Herkomst;Generatie;OoitOfNooitGescheiden;Perioden;AantalPersonen_1;OpgebouwdeJaarlijkseAanspraken_2;TeBereikenJaarlijkseAanspraken_3;Vervangingspercentage_4;OpgebouwdeJaarlijkseAanspraken_5;TeBereikenJaarlijkseAanspraken_6;Vervangingspercentage_7;Vermogen_8;OpgebouwdeJaarlijkseAanspraken_9;TeBereikenJaarlijkseAanspraken_10;Vervangingspercentage_11
5075;Totaal huishoudsamenstelling;60 tot 65 jaar;Allochtonen;Autochtonen;Nooit gescheiden;2008;;;;;;;;;;;
5076;Totaal huishoudsamenstelling;60 tot 65 jaar;Allochtonen;Autochtonen;Nooit gescheiden;2009;;;;;;;;;;;
5077;Totaal huishoudsamenstelling;60 tot 65 jaar;Allochtonen;Autochtonen;Nooit gescheiden;2010;;;;;;;;;;;
5078;Totaal huishoudsamenstelling;60 tot 65 jaar;Allochtonen;Autochtonen;Nooit gescheiden;2011;;;;;;;;;;;
5079;Totaal huishoudsamenstelling;60 tot 65 jaar;Allochtonen;Autochtonen;Nooit gescheiden;2012;;;;;;;;;;;
5080;Totaal huishoudsamenstelling;60 tot 65 jaar;Allochtonen;Autochtonen;Ooit gescheiden;2005;;;;;;;;;;;
5081;Totaal huishoudsamenstelling;60 tot 65 jaar;Allochtonen;Autochtonen;Ooit gescheiden;2006;;;;;;;;;;;
5082;Totaal huishoudsamenstelling;60 tot 65 jaar;Allochtonen;Autochtonen;Ooit gescheiden;2007;;;;;;;;;;;
5083;Totaal huishoudsamenstelling;60 tot 65 jaar;Allochtonen;Autochtonen;Ooit gescheiden;2008;;;;;;;;;;;
5084;Totaal huishoudsamenstelling;60 tot 65 jaar;Allochtonen;Autochtonen;Ooit gescheiden;2009;;;;;;;;;;;
5085;Totaal huishoudsamenstelling;60 tot 65 jaar;Allochtonen;Autochtonen;Ooit gescheiden;2010;;;;;;;;;;;
5086;Totaal huishoudsamenstelling;60 tot 65 jaar;Allochtonen;Autochtonen;Ooit gescheiden;2011;;;;;;;;;;;
5087;Totaal huishoudsamenstelling;60 tot 65 jaar;Allochtonen;Autochtonen;Ooit gescheiden;2012;;;;;;;;;;;
5088;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2005;19400.0;8800.0;9500.0;40.0;4700.0;4900.0;21.0;44.0;13500.0;14400.0;61.0
5089;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2006;20450.0;8900.0;9600.0;40.0;4800.0;5100.0;21.0;44.0;13700.0;14700.0;61.0
5090;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2007;22000.0;9200.0;10000.0;38.0;5400.0;5900.0;22.0;45.0;14600.0;15900.0;60.0
5091;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2008;24050.0;9600.0;10400.0;38.0;5800.0;6300.0;23.0;47.0;15400.0;16700.0;61.0
5092;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2009;25750.0;10000.0;10900.0;41.0;4900.0;5300.0;20.0;45.0;14900.0;16200.0;61.0
5093;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2010;27950.0;10200.0;11000.0;41.0;4900.0;5300.0;20.0;45.0;15100.0;16300.0;61.0
5094;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2011;28400.0;10400.0;11200.0;40.0;4800.0;5300.0;19.0;44.0;15200.0;16500.0;59.0
5095;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2012;28400.0;10500.0;11300.0;40.0;4600.0;5100.0;18.0;42.0;15100.0;16400.0;58.0
5096;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Totaal alle generaties;Nooit gescheiden;2005;9450.0;8800.0;9500.0;37.0;5200.0;5400.0;21.0;52.0;14000.0;14900.0;58.0
5097;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Totaal alle generaties;Nooit gescheiden;2006;9700.0;8900.0;9600.0;37.0;5300.0;5600.0;22.0;52.0;14200.0;15200.0;59.0
5098;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Totaal alle generaties;Nooit gescheiden;2007;10250.0;9200.0;9900.0;35.0;5700.0;6200.0;22.0;53.0;14900.0;16100.0;57.0
5099;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Totaal alle generaties;Nooit gescheiden;2008;11200.0;9500.0;10300.0;35.0;6100.0;6600.0;23.0;57.0;15600.0;16900.0;58.0
5100;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Totaal alle generaties;Nooit gescheiden;2009;11750.0;10000.0;10800.0;41.0;5200.0;5500.0;21.0;54.0;15200.0;16300.0;62.0
5101;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Totaal alle generaties;Nooit gescheiden;2010;12900.0;10000.0;10800.0;41.0;5000.0;5400.0;20.0;53.0;15000.0;16200.0;61.0
5102;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Totaal alle generaties;Nooit gescheiden;2011;14250.0;9900.0;10700.0;40.0;4700.0;5000.0;19.0;50.0;14600.0;15700.0;59.0
5103;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Totaal alle generaties;Nooit gescheiden;2012;14350.0;10000.0;10800.0;39.0;4600.0;4900.0;18.0;47.0;14600.0;15700.0;57.0
5104;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Totaal alle generaties;Ooit gescheiden;2005;10000.0;8800.0;9500.0;43.0;4200.0;4400.0;20.0;36.0;13000.0;13900.0;63.0
5105;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Totaal alle generaties;Ooit gescheiden;2006;10700.0;8900.0;9700.0;42.0;4300.0;4700.0;20.0;37.0;13200.0;14400.0;62.0
5106;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Totaal alle generaties;Ooit gescheiden;2007;11750.0;9300.0;10000.0;41.0;5100.0;5600.0;22.0;38.0;14400.0;15600.0;63.0
5107;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Totaal alle generaties;Ooit gescheiden;2008;12850.0;9600.0;10400.0;40.0;5400.0;6000.0;23.0;40.0;15000.0;16400.0;63.0
5108;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Totaal alle generaties;Ooit gescheiden;2009;14050.0;10100.0;11000.0;42.0;4700.0;5100.0;20.0;37.0;14800.0;16100.0;62.0
5109;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Totaal alle generaties;Ooit gescheiden;2010;15050.0;10300.0;11100.0;42.0;4700.0;5200.0;19.0;38.0;15000.0;16300.0;61.0
5110;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Totaal alle generaties;Ooit gescheiden;2011;14150.0;10800.0;11600.0;41.0;5000.0;5500.0;19.0;38.0;15800.0;17100.0;60.0
5111;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Totaal alle generaties;Ooit gescheiden;2012;14100.0;11000.0;11800.0;41.0;4700.0;5200.0;18.0;36.0;15700.0;17000.0;59.0
5112;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Eerste generatie allochtonen;Totaal ooit of nooit gescheiden;2005;9700.0;7500.0;8200.0;36.0;4100.0;4400.0;19.0;37.0;11600.0;12600.0;55.0
5113;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Eerste generatie allochtonen;Totaal ooit of nooit gescheiden;2006;9850.0;7500.0;8200.0;35.0;4000.0;4400.0;19.0;36.0;11500.0;12600.0;54.0
5114;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Eerste generatie allochtonen;Totaal ooit of nooit gescheiden;2007;10600.0;7800.0;8500.0;34.0;4400.0;5000.0;20.0;37.0;12200.0;13500.0;54.0
5115;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Eerste generatie allochtonen;Totaal ooit of nooit gescheiden;2008;12050.0;8200.0;9000.0;35.0;4900.0;5500.0;21.0;40.0;13100.0;14500.0;56.0
5116;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Eerste generatie allochtonen;Totaal ooit of nooit gescheiden;2009;13500.0;8700.0;9600.0;38.0;3400.0;3700.0;15.0;37.0;12100.0;13300.0;53.0
5117;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Eerste generatie allochtonen;Totaal ooit of nooit gescheiden;2010;14850.0;8900.0;9700.0;38.0;3400.0;3800.0;15.0;37.0;12300.0;13500.0;53.0
5118;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Eerste generatie allochtonen;Totaal ooit of nooit gescheiden;2011;15300.0;9100.0;9900.0;38.0;3400.0;3700.0;14.0;37.0;12500.0;13600.0;52.0
5119;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Eerste generatie allochtonen;Totaal ooit of nooit gescheiden;2012;15150.0;9100.0;9900.0;37.0;3100.0;3400.0;13.0;35.0;12200.0;13300.0;50.0
5120;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Eerste generatie allochtonen;Nooit gescheiden;2005;4500.0;7200.0;7900.0;32.0;4600.0;4900.0;20.0;43.0;11800.0;12800.0;52.0
5121;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Eerste generatie allochtonen;Nooit gescheiden;2006;4450.0;7200.0;7900.0;31.0;4400.0;4800.0;19.0;42.0;11600.0;12700.0;50.0
5122;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Eerste generatie allochtonen;Nooit gescheiden;2007;4700.0;7400.0;8200.0;30.0;4600.0;5200.0;19.0;42.0;12000.0;13400.0;49.0
5123;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Eerste generatie allochtonen;Nooit gescheiden;2008;5400.0;7800.0;8600.0;31.0;5100.0;5700.0;21.0;47.0;12900.0;14300.0;52.0
5124;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Eerste generatie allochtonen;Nooit gescheiden;2009;5900.0;8300.0;9100.0;36.0;3300.0;3600.0;14.0;43.0;11600.0;12700.0;50.0
5125;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Eerste generatie allochtonen;Nooit gescheiden;2010;6600.0;8400.0;9200.0;36.0;3500.0;3800.0;15.0;43.0;11900.0;13000.0;51.0
5126;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Eerste generatie allochtonen;Nooit gescheiden;2011;7850.0;8300.0;9100.0;35.0;3100.0;3400.0;13.0;41.0;11400.0;12500.0;48.0
5127;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Eerste generatie allochtonen;Nooit gescheiden;2012;7850.0;8300.0;9100.0;34.0;2900.0;3100.0;12.0;38.0;11200.0;12200.0;46.0
5128;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Eerste generatie allochtonen;Ooit gescheiden;2005;5200.0;7700.0;8400.0;40.0;3800.0;4000.0;19.0;31.0;11500.0;12400.0;59.0
5129;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Eerste generatie allochtonen;Ooit gescheiden;2006;5400.0;7800.0;8500.0;38.0;3700.0;4000.0;18.0;31.0;11500.0;12500.0;56.0
5130;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Eerste generatie allochtonen;Ooit gescheiden;2007;5900.0;8100.0;8900.0;38.0;4300.0;4800.0;20.0;32.0;12400.0;13700.0;58.0
5131;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Eerste generatie allochtonen;Ooit gescheiden;2008;6650.0;8500.0;9300.0;38.0;4800.0;5300.0;22.0;34.0;13300.0;14600.0;60.0
5132;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Eerste generatie allochtonen;Ooit gescheiden;2009;7600.0;9100.0;9900.0;40.0;3400.0;3800.0;15.0;32.0;12500.0;13700.0;55.0
5133;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Eerste generatie allochtonen;Ooit gescheiden;2010;8250.0;9300.0;10100.0;40.0;3400.0;3700.0;15.0;32.0;12700.0;13800.0;55.0
5134;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Eerste generatie allochtonen;Ooit gescheiden;2011;7450.0;10000.0;10800.0;40.0;3700.0;4100.0;15.0;33.0;13700.0;14900.0;55.0
5135;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Eerste generatie allochtonen;Ooit gescheiden;2012;7300.0;10100.0;10800.0;40.0;3400.0;3700.0;14.0;31.0;13500.0;14500.0;54.0
5136;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Tweede generatie allochtonen;Totaal ooit of nooit gescheiden;2005;9700.0;10100.0;10800.0;44.0;5200.0;5400.0;22.0;50.0;15300.0;16200.0;66.0
5137;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Tweede generatie allochtonen;Totaal ooit of nooit gescheiden;2006;10600.0;10200.0;10900.0;44.0;5500.0;5800.0;23.0;51.0;15700.0;16700.0;67.0
5138;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Tweede generatie allochtonen;Totaal ooit of nooit gescheiden;2007;11350.0;10600.0;11300.0;41.0;6200.0;6700.0;24.0;53.0;16800.0;18000.0;65.0
5139;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Tweede generatie allochtonen;Totaal ooit of nooit gescheiden;2008;12000.0;10900.0;11700.0;41.0;6600.0;7100.0;25.0;55.0;17500.0;18800.0;66.0
5140;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Tweede generatie allochtonen;Totaal ooit of nooit gescheiden;2009;12300.0;11500.0;12300.0;45.0;6600.0;7100.0;26.0;53.0;18100.0;19400.0;71.0
5141;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Tweede generatie allochtonen;Totaal ooit of nooit gescheiden;2010;13100.0;11700.0;12400.0;44.0;6500.0;7000.0;25.0;54.0;18200.0;19400.0;69.0
5142;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Tweede generatie allochtonen;Totaal ooit of nooit gescheiden;2011;13050.0;11900.0;12600.0;43.0;6500.0;7100.0;24.0;52.0;18400.0;19700.0;67.0
5143;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Tweede generatie allochtonen;Totaal ooit of nooit gescheiden;2012;13250.0;12000.0;12800.0;42.0;6400.0;7000.0;23.0;49.0;18400.0;19800.0;65.0
5144;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Tweede generatie allochtonen;Nooit gescheiden;2005;4950.0;10300.0;10900.0;42.0;5700.0;5900.0;23.0;60.0;16000.0;16800.0;65.0
5145;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Tweede generatie allochtonen;Nooit gescheiden;2006;5250.0;10300.0;11100.0;42.0;6000.0;6300.0;24.0;61.0;16300.0;17400.0;66.0
5146;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Tweede generatie allochtonen;Nooit gescheiden;2007;5550.0;10700.0;11400.0;39.0;6700.0;7100.0;24.0;62.0;17400.0;18500.0;63.0
5147;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Tweede generatie allochtonen;Nooit gescheiden;2008;5800.0;11100.0;11800.0;39.0;7100.0;7500.0;25.0;65.0;18200.0;19300.0;64.0
5148;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Tweede generatie allochtonen;Nooit gescheiden;2009;5850.0;11600.0;12400.0;46.0;7000.0;7400.0;28.0;64.0;18600.0;19800.0;74.0
5149;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Tweede generatie allochtonen;Nooit gescheiden;2010;6250.0;11800.0;12500.0;45.0;6600.0;7100.0;26.0;64.0;18400.0;19600.0;71.0
5150;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Tweede generatie allochtonen;Nooit gescheiden;2011;6400.0;11900.0;12700.0;44.0;6600.0;7100.0;25.0;61.0;18500.0;19800.0;69.0
5151;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Tweede generatie allochtonen;Nooit gescheiden;2012;6500.0;12000.0;12800.0;43.0;6600.0;7200.0;24.0;57.0;18600.0;20000.0;67.0
5152;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Tweede generatie allochtonen;Ooit gescheiden;2005;4750.0;10000.0;10700.0;47.0;4600.0;4900.0;22.0;41.0;14600.0;15600.0;69.0
5153;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Tweede generatie allochtonen;Ooit gescheiden;2006;5350.0;10100.0;10800.0;46.0;4900.0;5300.0;23.0;42.0;15000.0;16100.0;69.0
5154;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Tweede generatie allochtonen;Ooit gescheiden;2007;5850.0;10400.0;11200.0;43.0;5800.0;6300.0;24.0;44.0;16200.0;17500.0;67.0
5155;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Tweede generatie allochtonen;Ooit gescheiden;2008;6200.0;10800.0;11600.0;42.0;6200.0;6700.0;25.0;45.0;17000.0;18300.0;67.0
5156;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Tweede generatie allochtonen;Ooit gescheiden;2009;6450.0;11400.0;12200.0;44.0;6200.0;6700.0;24.0;44.0;17600.0;18900.0;68.0
5157;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Tweede generatie allochtonen;Ooit gescheiden;2010;6850.0;11600.0;12300.0;43.0;6300.0;6900.0;24.0;45.0;17900.0;19200.0;67.0
5158;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Tweede generatie allochtonen;Ooit gescheiden;2011;6700.0;11800.0;12600.0;42.0;6500.0;7100.0;24.0;44.0;18300.0;19700.0;66.0
5159;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Tweede generatie allochtonen;Ooit gescheiden;2012;6750.0;12000.0;12800.0;41.0;6200.0;6900.0;22.0;41.0;18200.0;19700.0;63.0
5160;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Autochtonen;Totaal ooit of nooit gescheiden;2005;;;;;;;;;;;
5161;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Autochtonen;Totaal ooit of nooit gescheiden;2006;;;;;;;;;;;
5162;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Autochtonen;Totaal ooit of nooit gescheiden;2007;;;;;;;;;;;
5163;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Autochtonen;Totaal ooit of nooit gescheiden;2008;;;;;;;;;;;
5164;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Autochtonen;Totaal ooit of nooit gescheiden;2009;;;;;;;;;;;
5165;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Autochtonen;Totaal ooit of nooit gescheiden;2010;;;;;;;;;;;
5166;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Autochtonen;Totaal ooit of nooit gescheiden;2011;;;;;;;;;;;
5167;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Autochtonen;Totaal ooit of nooit gescheiden;2012;;;;;;;;;;;
5168;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Autochtonen;Nooit gescheiden;2005;;;;;;;;;;;
5169;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Autochtonen;Nooit gescheiden;2006;;;;;;;;;;;
5170;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Autochtonen;Nooit gescheiden;2007;;;;;;;;;;;
5171;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Autochtonen;Nooit gescheiden;2008;;;;;;;;;;;
5172;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Autochtonen;Nooit gescheiden;2009;;;;;;;;;;;
5173;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Autochtonen;Nooit gescheiden;2010;;;;;;;;;;;
5174;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Autochtonen;Nooit gescheiden;2011;;;;;;;;;;;
5175;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Autochtonen;Nooit gescheiden;2012;;;;;;;;;;;
5176;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Autochtonen;Ooit gescheiden;2005;;;;;;;;;;;
5177;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Autochtonen;Ooit gescheiden;2006;;;;;;;;;;;
5178;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Autochtonen;Ooit gescheiden;2007;;;;;;;;;;;
5179;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Autochtonen;Ooit gescheiden;2008;;;;;;;;;;;
5180;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Autochtonen;Ooit gescheiden;2009;;;;;;;;;;;
5181;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Autochtonen;Ooit gescheiden;2010;;;;;;;;;;;
5182;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Autochtonen;Ooit gescheiden;2011;;;;;;;;;;;
5183;Totaal huishoudsamenstelling;60 tot 65 jaar;Westerse allochtonen;Autochtonen;Ooit gescheiden;2012;;;;;;;;;;;
5184;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2005;10650.0;6000.0;6700.0;36.0;2400.0;2600.0;14.0;15.0;8400.0;9300.0;50.0
5185;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2006;11600.0;6200.0;6900.0;37.0;2500.0;2800.0;15.0;16.0;8700.0;9700.0;52.0
5186;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2007;12550.0;6500.0;7300.0;37.0;2900.0;3100.0;16.0;16.0;9400.0;10400.0;53.0
5187;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2008;13800.0;6900.0;7600.0;37.0;2900.0;3200.0;16.0;19.0;9800.0;10800.0;53.0
5188;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2009;14950.0;7300.0;8100.0;41.0;2500.0;2800.0;14.0;17.0;9800.0;10900.0;55.0
5189;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2010;16400.0;7500.0;8300.0;41.0;2500.0;2800.0;14.0;17.0;10000.0;11100.0;55.0
5190;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2011;17550.0;7800.0;8600.0;42.0;2600.0;2900.0;14.0;17.0;10400.0;11500.0;56.0
5191;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2012;19300.0;8000.0;8800.0;42.0;2500.0;2800.0;13.0;16.0;10500.0;11600.0;55.0
5192;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Totaal alle generaties;Nooit gescheiden;2005;5150.0;5600.0;6300.0;35.0;2300.0;2400.0;13.0;16.0;7900.0;8700.0;48.0
5193;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Totaal alle generaties;Nooit gescheiden;2006;5500.0;5800.0;6500.0;37.0;2300.0;2500.0;14.0;16.0;8100.0;9000.0;51.0
5194;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Totaal alle generaties;Nooit gescheiden;2007;5800.0;6200.0;6900.0;35.0;2700.0;3000.0;15.0;17.0;8900.0;9900.0;50.0
5195;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Totaal alle generaties;Nooit gescheiden;2008;6400.0;6400.0;7200.0;36.0;2800.0;3100.0;15.0;21.0;9200.0;10300.0;51.0
5196;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Totaal alle generaties;Nooit gescheiden;2009;6700.0;6900.0;7700.0;44.0;2300.0;2500.0;14.0;19.0;9200.0;10200.0;58.0
5197;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Totaal alle generaties;Nooit gescheiden;2010;7450.0;7000.0;7900.0;44.0;2300.0;2600.0;14.0;18.0;9300.0;10500.0;58.0
5198;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Totaal alle generaties;Nooit gescheiden;2011;9200.0;7300.0;8100.0;43.0;2500.0;2700.0;15.0;17.0;9800.0;10800.0;58.0
5199;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Totaal alle generaties;Nooit gescheiden;2012;9950.0;7500.0;8300.0;43.0;2400.0;2700.0;14.0;17.0;9900.0;11000.0;57.0
5200;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Totaal alle generaties;Ooit gescheiden;2005;5500.0;6300.0;7000.0;37.0;2600.0;2800.0;15.0;15.0;8900.0;9800.0;52.0
5201;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Totaal alle generaties;Ooit gescheiden;2006;6100.0;6500.0;7200.0;38.0;2700.0;2900.0;15.0;15.0;9200.0;10100.0;53.0
5202;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Totaal alle generaties;Ooit gescheiden;2007;6750.0;6800.0;7600.0;38.0;3000.0;3300.0;16.0;16.0;9800.0;10900.0;54.0
5203;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Totaal alle generaties;Ooit gescheiden;2008;7400.0;7200.0;8000.0;38.0;3000.0;3400.0;16.0;18.0;10200.0;11400.0;54.0
5204;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Totaal alle generaties;Ooit gescheiden;2009;8250.0;7700.0;8500.0;40.0;2700.0;3000.0;14.0;16.0;10400.0;11500.0;54.0
5205;Totaal huishoudsamenstelling;60 tot 65 jaar;Niet-westerse allochtonen;Totaal alle generaties;Ooit gescheiden;2010;8950.0;7900.0;8700.0;40.0;2700.0;3000.0;14.0;16.0;10600.0;11700.0;54.0
