ID;IndicatieGrondslag;LeveringsvormZorg;Zorgzwaartepakket;Perioden;PersonenMetIndicatieOpPeildatum_1;PersonenMetIndicatieOpPeildatum_2
4475;Totaal personen;Geen Wlz-zorg;zzp 3 LVG Wonen met intensieve behand..;2017;220.0;0.0
4476;Totaal personen;Geen Wlz-zorg;zzp 3 LVG Wonen met intensieve behand..;2018;190.0;0.0
4477;Totaal personen;Geen Wlz-zorg;zzp 3 LVG Wonen met intensieve behand..;2019;215.0;0.0
4478;Totaal personen;Geen Wlz-zorg;zzp 3 LVG Wonen met intensieve behand..;2020;230.0;0.0
4479;Totaal personen;Geen Wlz-zorg;zzp 3 LVG Wonen met intensieve behand..;2021;195.0;0.0
4480;Totaal personen;Geen Wlz-zorg;zzp 3 LVG Wonen met intensieve behand..;2022;165.0;0.0
4481;Totaal personen;Geen Wlz-zorg;zzp 3 LVG Wonen met intensieve behand..;2023;150.0;0.0
4482;Totaal personen;Geen Wlz-zorg;zzp 4 LVG Wonen met zeer intensieve b..;2015;120.0;0.0
4483;Totaal personen;Geen Wlz-zorg;zzp 4 LVG Wonen met zeer intensieve b..;2016;75.0;0.0
4484;Totaal personen;Geen Wlz-zorg;zzp 4 LVG Wonen met zeer intensieve b..;2017;65.0;0.0
4485;Totaal personen;Geen Wlz-zorg;zzp 4 LVG Wonen met zeer intensieve b..;2018;65.0;0.0
4486;Totaal personen;Geen Wlz-zorg;zzp 4 LVG Wonen met zeer intensieve b..;2019;75.0;0.0
4487;Totaal personen;Geen Wlz-zorg;zzp 4 LVG Wonen met zeer intensieve b..;2020;80.0;0.0
4488;Totaal personen;Geen Wlz-zorg;zzp 4 LVG Wonen met zeer intensieve b..;2021;65.0;0.0
4489;Totaal personen;Geen Wlz-zorg;zzp 4 LVG Wonen met zeer intensieve b..;2022;50.0;0.0
4490;Totaal personen;Geen Wlz-zorg;zzp 4 LVG Wonen met zeer intensieve b..;2023;45.0;0.0
4491;Totaal personen;Geen Wlz-zorg;zzp 5 LVG Besloten wonen met zeer int..;2015;35.0;0.0
4492;Totaal personen;Geen Wlz-zorg;zzp 5 LVG Besloten wonen met zeer int..;2016;10.0;0.0
4493;Totaal personen;Geen Wlz-zorg;zzp 5 LVG Besloten wonen met zeer int..;2017;10.0;0.0
4494;Totaal personen;Geen Wlz-zorg;zzp 5 LVG Besloten wonen met zeer int..;2018;10.0;0.0
4495;Totaal personen;Geen Wlz-zorg;zzp 5 LVG Besloten wonen met zeer int..;2019;10.0;0.0
4496;Totaal personen;Geen Wlz-zorg;zzp 5 LVG Besloten wonen met zeer int..;2020;5.0;0.0
4497;Totaal personen;Geen Wlz-zorg;zzp 5 LVG Besloten wonen met zeer int..;2021;0.0;0.0
4498;Totaal personen;Geen Wlz-zorg;zzp 5 LVG Besloten wonen met zeer int..;2022;0.0;0.0
4499;Totaal personen;Geen Wlz-zorg;zzp 5 LVG Besloten wonen met zeer int..;2023;0.0;0.0
4500;Totaal personen;Geen Wlz-zorg;zzp 1 SGLVG Behandeling in een SGLVG ..;2015;110.0;0.0
4501;Totaal personen;Geen Wlz-zorg;zzp 1 SGLVG Behandeling in een SGLVG ..;2016;95.0;0.0
4502;Totaal personen;Geen Wlz-zorg;zzp 1 SGLVG Behandeling in een SGLVG ..;2017;115.0;0.0
4503;Totaal personen;Geen Wlz-zorg;zzp 1 SGLVG Behandeling in een SGLVG ..;2018;95.0;0.0
4504;Totaal personen;Geen Wlz-zorg;zzp 1 SGLVG Behandeling in een SGLVG ..;2019;80.0;0.0
4505;Totaal personen;Geen Wlz-zorg;zzp 1 SGLVG Behandeling in een SGLVG ..;2020;65.0;0.0
4506;Totaal personen;Geen Wlz-zorg;zzp 1 SGLVG Behandeling in een SGLVG ..;2021;70.0;0.0
4507;Totaal personen;Geen Wlz-zorg;zzp 1 SGLVG Behandeling in een SGLVG ..;2022;65.0;0.0
4508;Totaal personen;Geen Wlz-zorg;zzp 1 SGLVG Behandeling in een SGLVG ..;2023;50.0;0.0
4509;Totaal personen;Geen Wlz-zorg;zzp 1 LG  Wonen met enige begeleiding..;2015;60.0;0.0
4510;Totaal personen;Geen Wlz-zorg;zzp 1 LG  Wonen met enige begeleiding..;2016;75.0;0.0
4511;Totaal personen;Geen Wlz-zorg;zzp 1 LG  Wonen met enige begeleiding..;2017;70.0;0.0
4512;Totaal personen;Geen Wlz-zorg;zzp 1 LG  Wonen met enige begeleiding..;2018;65.0;0.0
4513;Totaal personen;Geen Wlz-zorg;zzp 1 LG  Wonen met enige begeleiding..;2019;60.0;0.0
4514;Totaal personen;Geen Wlz-zorg;zzp 1 LG  Wonen met enige begeleiding..;2020;60.0;0.0
4515;Totaal personen;Geen Wlz-zorg;zzp 1 LG  Wonen met enige begeleiding..;2021;55.0;0.0
4516;Totaal personen;Geen Wlz-zorg;zzp 1 LG  Wonen met enige begeleiding..;2022;55.0;0.0
4517;Totaal personen;Geen Wlz-zorg;zzp 1 LG  Wonen met enige begeleiding..;2023;50.0;0.0
4518;Totaal personen;Geen Wlz-zorg;zzp 2 LG Wonen met begeleiding en eni..;2015;145.0;0.0
4519;Totaal personen;Geen Wlz-zorg;zzp 2 LG Wonen met begeleiding en eni..;2016;190.0;0.0
4520;Totaal personen;Geen Wlz-zorg;zzp 2 LG Wonen met begeleiding en eni..;2017;155.0;0.0
4521;Totaal personen;Geen Wlz-zorg;zzp 2 LG Wonen met begeleiding en eni..;2018;150.0;0.0
4522;Totaal personen;Geen Wlz-zorg;zzp 2 LG Wonen met begeleiding en eni..;2019;170.0;0.0
4523;Totaal personen;Geen Wlz-zorg;zzp 2 LG Wonen met begeleiding en eni..;2020;155.0;0.0
4524;Totaal personen;Geen Wlz-zorg;zzp 2 LG Wonen met begeleiding en eni..;2021;170.0;0.0
4525;Totaal personen;Geen Wlz-zorg;zzp 2 LG Wonen met begeleiding en eni..;2022;170.0;0.0
4526;Totaal personen;Geen Wlz-zorg;zzp 2 LG Wonen met begeleiding en eni..;2023;160.0;0.0
4527;Totaal personen;Geen Wlz-zorg;zzp 3 LG Wonen met enige begeleiding ..;2015;125.0;0.0
4528;Totaal personen;Geen Wlz-zorg;zzp 3 LG Wonen met enige begeleiding ..;2016;185.0;0.0
4529;Totaal personen;Geen Wlz-zorg;zzp 3 LG Wonen met enige begeleiding ..;2017;150.0;0.0
4530;Totaal personen;Geen Wlz-zorg;zzp 3 LG Wonen met enige begeleiding ..;2018;115.0;0.0
4531;Totaal personen;Geen Wlz-zorg;zzp 3 LG Wonen met enige begeleiding ..;2019;105.0;0.0
4532;Totaal personen;Geen Wlz-zorg;zzp 3 LG Wonen met enige begeleiding ..;2020;95.0;0.0
4533;Totaal personen;Geen Wlz-zorg;zzp 3 LG Wonen met enige begeleiding ..;2021;85.0;0.0
4534;Totaal personen;Geen Wlz-zorg;zzp 3 LG Wonen met enige begeleiding ..;2022;70.0;0.0
4535;Totaal personen;Geen Wlz-zorg;zzp 3 LG Wonen met enige begeleiding ..;2023;60.0;0.0
4536;Totaal personen;Geen Wlz-zorg;zzp 4 LG Wonen met begeleiding en ver..;2015;190.0;0.0
4537;Totaal personen;Geen Wlz-zorg;zzp 4 LG Wonen met begeleiding en ver..;2016;220.0;0.0
4538;Totaal personen;Geen Wlz-zorg;zzp 4 LG Wonen met begeleiding en ver..;2017;240.0;0.0
4539;Totaal personen;Geen Wlz-zorg;zzp 4 LG Wonen met begeleiding en ver..;2018;180.0;0.0
4540;Totaal personen;Geen Wlz-zorg;zzp 4 LG Wonen met begeleiding en ver..;2019;185.0;0.0
4541;Totaal personen;Geen Wlz-zorg;zzp 4 LG Wonen met begeleiding en ver..;2020;210.0;0.0
4542;Totaal personen;Geen Wlz-zorg;zzp 4 LG Wonen met begeleiding en ver..;2021;190.0;0.0
4543;Totaal personen;Geen Wlz-zorg;zzp 4 LG Wonen met begeleiding en ver..;2022;190.0;0.0
4544;Totaal personen;Geen Wlz-zorg;zzp 4 LG Wonen met begeleiding en ver..;2023;200.0;0.0
4545;Totaal personen;Geen Wlz-zorg;zzp 5 LG Wonen met begeleiding en int..;2015;40.0;0.0
4546;Totaal personen;Geen Wlz-zorg;zzp 5 LG Wonen met begeleiding en int..;2016;40.0;0.0
4547;Totaal personen;Geen Wlz-zorg;zzp 5 LG Wonen met begeleiding en int..;2017;40.0;0.0
4548;Totaal personen;Geen Wlz-zorg;zzp 5 LG Wonen met begeleiding en int..;2018;25.0;0.0
4549;Totaal personen;Geen Wlz-zorg;zzp 5 LG Wonen met begeleiding en int..;2019;30.0;0.0
4550;Totaal personen;Geen Wlz-zorg;zzp 5 LG Wonen met begeleiding en int..;2020;25.0;0.0
4551;Totaal personen;Geen Wlz-zorg;zzp 5 LG Wonen met begeleiding en int..;2021;20.0;0.0
4552;Totaal personen;Geen Wlz-zorg;zzp 5 LG Wonen met begeleiding en int..;2022;30.0;0.0
4553;Totaal personen;Geen Wlz-zorg;zzp 5 LG Wonen met begeleiding en int..;2023;20.0;0.0
4554;Totaal personen;Geen Wlz-zorg;zzp 6 LG Wonen met intensieve begelei..;2015;125.0;0.0
4555;Totaal personen;Geen Wlz-zorg;zzp 6 LG Wonen met intensieve begelei..;2016;105.0;0.0
4556;Totaal personen;Geen Wlz-zorg;zzp 6 LG Wonen met intensieve begelei..;2017;145.0;0.0
4557;Totaal personen;Geen Wlz-zorg;zzp 6 LG Wonen met intensieve begelei..;2018;80.0;0.0
4558;Totaal personen;Geen Wlz-zorg;zzp 6 LG Wonen met intensieve begelei..;2019;70.0;0.0
4559;Totaal personen;Geen Wlz-zorg;zzp 6 LG Wonen met intensieve begelei..;2020;80.0;0.0
4560;Totaal personen;Geen Wlz-zorg;zzp 6 LG Wonen met intensieve begelei..;2021;70.0;0.0
4561;Totaal personen;Geen Wlz-zorg;zzp 6 LG Wonen met intensieve begelei..;2022;85.0;0.0
4562;Totaal personen;Geen Wlz-zorg;zzp 6 LG Wonen met intensieve begelei..;2023;100.0;0.0
4563;Totaal personen;Geen Wlz-zorg;zzp 7 LG Wonen met zeer intensieve be..;2015;15.0;0.0
4564;Totaal personen;Geen Wlz-zorg;zzp 7 LG Wonen met zeer intensieve be..;2016;20.0;0.0
4565;Totaal personen;Geen Wlz-zorg;zzp 7 LG Wonen met zeer intensieve be..;2017;25.0;0.0
4566;Totaal personen;Geen Wlz-zorg;zzp 7 LG Wonen met zeer intensieve be..;2018;10.0;0.0
4567;Totaal personen;Geen Wlz-zorg;zzp 7 LG Wonen met zeer intensieve be..;2019;10.0;0.0
4568;Totaal personen;Geen Wlz-zorg;zzp 7 LG Wonen met zeer intensieve be..;2020;20.0;0.0
4569;Totaal personen;Geen Wlz-zorg;zzp 7 LG Wonen met zeer intensieve be..;2021;15.0;0.0
4570;Totaal personen;Geen Wlz-zorg;zzp 7 LG Wonen met zeer intensieve be..;2022;15.0;0.0
4571;Totaal personen;Geen Wlz-zorg;zzp 7 LG Wonen met zeer intensieve be..;2023;15.0;0.0
4572;Totaal personen;Geen Wlz-zorg;zzp 1 ZG visueel Wonen met enige bege..;2015;25.0;0.0
4573;Totaal personen;Geen Wlz-zorg;zzp 1 ZG visueel Wonen met enige bege..;2016;30.0;0.0
4574;Totaal personen;Geen Wlz-zorg;zzp 1 ZG visueel Wonen met enige bege..;2017;25.0;0.0
4575;Totaal personen;Geen Wlz-zorg;zzp 1 ZG visueel Wonen met enige bege..;2018;20.0;0.0
4576;Totaal personen;Geen Wlz-zorg;zzp 1 ZG visueel Wonen met enige bege..;2019;15.0;0.0
4577;Totaal personen;Geen Wlz-zorg;zzp 1 ZG visueel Wonen met enige bege..;2020;10.0;0.0
4578;Totaal personen;Geen Wlz-zorg;zzp 1 ZG visueel Wonen met enige bege..;2021;10.0;0.0
4579;Totaal personen;Geen Wlz-zorg;zzp 1 ZG visueel Wonen met enige bege..;2022;10.0;0.0
4580;Totaal personen;Geen Wlz-zorg;zzp 1 ZG visueel Wonen met enige bege..;2023;10.0;0.0
4581;Totaal personen;Geen Wlz-zorg;zzp 2 ZG visueel Wonen met begeleidin..;2015;25.0;0.0
4582;Totaal personen;Geen Wlz-zorg;zzp 2 ZG visueel Wonen met begeleidin..;2016;30.0;0.0
4583;Totaal personen;Geen Wlz-zorg;zzp 2 ZG visueel Wonen met begeleidin..;2017;30.0;0.0
4584;Totaal personen;Geen Wlz-zorg;zzp 2 ZG visueel Wonen met begeleidin..;2018;25.0;0.0
4585;Totaal personen;Geen Wlz-zorg;zzp 2 ZG visueel Wonen met begeleidin..;2019;20.0;0.0
4586;Totaal personen;Geen Wlz-zorg;zzp 2 ZG visueel Wonen met begeleidin..;2020;20.0;0.0
4587;Totaal personen;Geen Wlz-zorg;zzp 2 ZG visueel Wonen met begeleidin..;2021;15.0;0.0
4588;Totaal personen;Geen Wlz-zorg;zzp 2 ZG visueel Wonen met begeleidin..;2022;20.0;0.0
4589;Totaal personen;Geen Wlz-zorg;zzp 2 ZG visueel Wonen met begeleidin..;2023;15.0;0.0
4590;Totaal personen;Geen Wlz-zorg;zzp 3 ZG visueel Wonen met intensieve..;2015;35.0;0.0
4591;Totaal personen;Geen Wlz-zorg;zzp 3 ZG visueel Wonen met intensieve..;2016;40.0;0.0
4592;Totaal personen;Geen Wlz-zorg;zzp 3 ZG visueel Wonen met intensieve..;2017;45.0;0.0
4593;Totaal personen;Geen Wlz-zorg;zzp 3 ZG visueel Wonen met intensieve..;2018;35.0;0.0
4594;Totaal personen;Geen Wlz-zorg;zzp 3 ZG visueel Wonen met intensieve..;2019;40.0;0.0
4595;Totaal personen;Geen Wlz-zorg;zzp 3 ZG visueel Wonen met intensieve..;2020;40.0;0.0
4596;Totaal personen;Geen Wlz-zorg;zzp 3 ZG visueel Wonen met intensieve..;2021;30.0;0.0
4597;Totaal personen;Geen Wlz-zorg;zzp 3 ZG visueel Wonen met intensieve..;2022;30.0;0.0
4598;Totaal personen;Geen Wlz-zorg;zzp 3 ZG visueel Wonen met intensieve..;2023;25.0;0.0
4599;Totaal personen;Geen Wlz-zorg;zzp 4 ZG visueel Wonen met intensieve..;2015;10.0;0.0
4600;Totaal personen;Geen Wlz-zorg;zzp 4 ZG visueel Wonen met intensieve..;2016;5.0;0.0
4601;Totaal personen;Geen Wlz-zorg;zzp 4 ZG visueel Wonen met intensieve..;2017;0.0;0.0
4602;Totaal personen;Geen Wlz-zorg;zzp 4 ZG visueel Wonen met intensieve..;2018;0.0;0.0
4603;Totaal personen;Geen Wlz-zorg;zzp 4 ZG visueel Wonen met intensieve..;2019;5.0;0.0
4604;Totaal personen;Geen Wlz-zorg;zzp 4 ZG visueel Wonen met intensieve..;2020;5.0;0.0
4605;Totaal personen;Geen Wlz-zorg;zzp 4 ZG visueel Wonen met intensieve..;2021;5.0;0.0
4606;Totaal personen;Geen Wlz-zorg;zzp 4 ZG visueel Wonen met intensieve..;2022;5.0;0.0
4607;Totaal personen;Geen Wlz-zorg;zzp 4 ZG visueel Wonen met intensieve..;2023;5.0;0.0
4608;Totaal personen;Geen Wlz-zorg;zzp 5 ZG visueel Wonen met zeer inten..;2015;0.0;0.0
4609;Totaal personen;Geen Wlz-zorg;zzp 5 ZG visueel Wonen met zeer inten..;2016;5.0;0.0
4610;Totaal personen;Geen Wlz-zorg;zzp 5 ZG visueel Wonen met zeer inten..;2017;5.0;0.0
4611;Totaal personen;Geen Wlz-zorg;zzp 5 ZG visueel Wonen met zeer inten..;2018;5.0;0.0
4612;Totaal personen;Geen Wlz-zorg;zzp 5 ZG visueel Wonen met zeer inten..;2019;5.0;0.0
4613;Totaal personen;Geen Wlz-zorg;zzp 5 ZG visueel Wonen met zeer inten..;2020;5.0;0.0
4614;Totaal personen;Geen Wlz-zorg;zzp 5 ZG visueel Wonen met zeer inten..;2021;5.0;0.0
4615;Totaal personen;Geen Wlz-zorg;zzp 5 ZG visueel Wonen met zeer inten..;2022;0.0;0.0
4616;Totaal personen;Geen Wlz-zorg;zzp 5 ZG visueel Wonen met zeer inten..;2023;0.0;0.0
4617;Totaal personen;Geen Wlz-zorg;zzp 1 ZG auditief Wonen met begeleidi..;2015;30.0;0.0
4618;Totaal personen;Geen Wlz-zorg;zzp 1 ZG auditief Wonen met begeleidi..;2016;45.0;0.0
4619;Totaal personen;Geen Wlz-zorg;zzp 1 ZG auditief Wonen met begeleidi..;2017;45.0;0.0
4620;Totaal personen;Geen Wlz-zorg;zzp 1 ZG auditief Wonen met begeleidi..;2018;50.0;0.0
4621;Totaal personen;Geen Wlz-zorg;zzp 1 ZG auditief Wonen met begeleidi..;2019;45.0;0.0
4622;Totaal personen;Geen Wlz-zorg;zzp 1 ZG auditief Wonen met begeleidi..;2020;45.0;0.0
4623;Totaal personen;Geen Wlz-zorg;zzp 1 ZG auditief Wonen met begeleidi..;2021;45.0;0.0
4624;Totaal personen;Geen Wlz-zorg;zzp 1 ZG auditief Wonen met begeleidi..;2022;45.0;0.0
4625;Totaal personen;Geen Wlz-zorg;zzp 1 ZG auditief Wonen met begeleidi..;2023;45.0;0.0
4626;Totaal personen;Geen Wlz-zorg;zzp 2 ZG auditief Wonen met intensiev..;2015;25.0;0.0
4627;Totaal personen;Geen Wlz-zorg;zzp 2 ZG auditief Wonen met intensiev..;2016;35.0;0.0
4628;Totaal personen;Geen Wlz-zorg;zzp 2 ZG auditief Wonen met intensiev..;2017;40.0;0.0
4629;Totaal personen;Geen Wlz-zorg;zzp 2 ZG auditief Wonen met intensiev..;2018;50.0;0.0
4630;Totaal personen;Geen Wlz-zorg;zzp 2 ZG auditief Wonen met intensiev..;2019;40.0;0.0
4631;Totaal personen;Geen Wlz-zorg;zzp 2 ZG auditief Wonen met intensiev..;2020;45.0;0.0
4632;Totaal personen;Geen Wlz-zorg;zzp 2 ZG auditief Wonen met intensiev..;2021;45.0;0.0
4633;Totaal personen;Geen Wlz-zorg;zzp 2 ZG auditief Wonen met intensiev..;2022;40.0;0.0
4634;Totaal personen;Geen Wlz-zorg;zzp 2 ZG auditief Wonen met intensiev..;2023;40.0;0.0
4635;Totaal personen;Geen Wlz-zorg;zzp 3 ZG auditief Wonen met intensiev..;2015;5.0;0.0
4636;Totaal personen;Geen Wlz-zorg;zzp 3 ZG auditief Wonen met intensiev..;2016;5.0;0.0
4637;Totaal personen;Geen Wlz-zorg;zzp 3 ZG auditief Wonen met intensiev..;2017;15.0;0.0
4638;Totaal personen;Geen Wlz-zorg;zzp 3 ZG auditief Wonen met intensiev..;2018;10.0;0.0
4639;Totaal personen;Geen Wlz-zorg;zzp 3 ZG auditief Wonen met intensiev..;2019;5.0;0.0
4640;Totaal personen;Geen Wlz-zorg;zzp 3 ZG auditief Wonen met intensiev..;2020;10.0;0.0
4641;Totaal personen;Geen Wlz-zorg;zzp 3 ZG auditief Wonen met intensiev..;2021;5.0;0.0
4642;Totaal personen;Geen Wlz-zorg;zzp 3 ZG auditief Wonen met intensiev..;2022;10.0;0.0
4643;Totaal personen;Geen Wlz-zorg;zzp 3 ZG auditief Wonen met intensiev..;2023;5.0;0.0
4644;Totaal personen;Geen Wlz-zorg;zzp 4 ZG auditief Wonen met intensiev..;2015;25.0;0.0
4645;Totaal personen;Geen Wlz-zorg;zzp 4 ZG auditief Wonen met intensiev..;2016;40.0;0.0
4646;Totaal personen;Geen Wlz-zorg;zzp 4 ZG auditief Wonen met intensiev..;2017;45.0;0.0
4647;Totaal personen;Geen Wlz-zorg;zzp 4 ZG auditief Wonen met intensiev..;2018;50.0;0.0
4648;Totaal personen;Geen Wlz-zorg;zzp 4 ZG auditief Wonen met intensiev..;2019;45.0;0.0
4649;Totaal personen;Geen Wlz-zorg;zzp 4 ZG auditief Wonen met intensiev..;2020;50.0;0.0
4650;Totaal personen;Geen Wlz-zorg;zzp 4 ZG auditief Wonen met intensiev..;2021;45.0;0.0
4651;Totaal personen;Geen Wlz-zorg;zzp 4 ZG auditief Wonen met intensiev..;2022;45.0;0.0
4652;Totaal personen;Geen Wlz-zorg;zzp 4 ZG auditief Wonen met intensiev..;2023;45.0;0.0
4653;Totaal personen;Geen Wlz-zorg;Totaal zzp Geestelijke gezondheidszorg;2015;1630.0;0.01
4654;Totaal personen;Geen Wlz-zorg;Totaal zzp Geestelijke gezondheidszorg;2016;2055.0;0.01
4655;Totaal personen;Geen Wlz-zorg;Totaal zzp Geestelijke gezondheidszorg;2017;2465.0;0.01
4656;Totaal personen;Geen Wlz-zorg;Totaal zzp Geestelijke gezondheidszorg;2018;565.0;0.0
4657;Totaal personen;Geen Wlz-zorg;Totaal zzp Geestelijke gezondheidszorg;2019;760.0;0.0
4658;Totaal personen;Geen Wlz-zorg;Totaal zzp Geestelijke gezondheidszorg;2020;820.0;0.0
4659;Totaal personen;Geen Wlz-zorg;Totaal zzp Geestelijke gezondheidszorg;2021;1480.0;0.01
4660;Totaal personen;Geen Wlz-zorg;Totaal zzp Geestelijke gezondheidszorg;2022;1665.0;0.01
4661;Totaal personen;Geen Wlz-zorg;Totaal zzp Geestelijke gezondheidszorg;2023;1925.0;0.01
4662;Totaal personen;Geen Wlz-zorg;zzp 1B GGZ Voortgezet verblijf met be..;2015;5.0;0.0
4663;Totaal personen;Geen Wlz-zorg;zzp 1B GGZ Voortgezet verblijf met be..;2016;5.0;0.0
4664;Totaal personen;Geen Wlz-zorg;zzp 1B GGZ Voortgezet verblijf met be..;2017;5.0;0.0
4665;Totaal personen;Geen Wlz-zorg;zzp 1B GGZ Voortgezet verblijf met be..;2018;0.0;0.0
4666;Totaal personen;Geen Wlz-zorg;zzp 1B GGZ Voortgezet verblijf met be..;2019;0.0;0.0
4667;Totaal personen;Geen Wlz-zorg;zzp 1B GGZ Voortgezet verblijf met be..;2020;0.0;0.0
4668;Totaal personen;Geen Wlz-zorg;zzp 1B GGZ Voortgezet verblijf met be..;2021;0.0;0.0
4669;Totaal personen;Geen Wlz-zorg;zzp 1B GGZ Voortgezet verblijf met be..;2022;0.0;0.0
4670;Totaal personen;Geen Wlz-zorg;zzp 1B GGZ Voortgezet verblijf met be..;2023;0.0;0.0
4671;Totaal personen;Geen Wlz-zorg;zzp 2B GGZ Voortgezet verblijf met st..;2015;40.0;0.0
4672;Totaal personen;Geen Wlz-zorg;zzp 2B GGZ Voortgezet verblijf met st..;2016;45.0;0.0
4673;Totaal personen;Geen Wlz-zorg;zzp 2B GGZ Voortgezet verblijf met st..;2017;45.0;0.0
4674;Totaal personen;Geen Wlz-zorg;zzp 2B GGZ Voortgezet verblijf met st..;2018;0.0;0.0
4675;Totaal personen;Geen Wlz-zorg;zzp 2B GGZ Voortgezet verblijf met st..;2019;0.0;0.0
4676;Totaal personen;Geen Wlz-zorg;zzp 2B GGZ Voortgezet verblijf met st..;2020;0.0;0.0
4677;Totaal personen;Geen Wlz-zorg;zzp 2B GGZ Voortgezet verblijf met st..;2021;0.0;0.0
4678;Totaal personen;Geen Wlz-zorg;zzp 2B GGZ Voortgezet verblijf met st..;2022;0.0;0.0
4679;Totaal personen;Geen Wlz-zorg;zzp 2B GGZ Voortgezet verblijf met st..;2023;0.0;0.0
4680;Totaal personen;Geen Wlz-zorg;zzp 3B GGZ Voortgezet verblijf met in..;2015;295.0;0.0
4681;Totaal personen;Geen Wlz-zorg;zzp 3B GGZ Voortgezet verblijf met in..;2016;350.0;0.0
4682;Totaal personen;Geen Wlz-zorg;zzp 3B GGZ Voortgezet verblijf met in..;2017;370.0;0.0
4683;Totaal personen;Geen Wlz-zorg;zzp 3B GGZ Voortgezet verblijf met in..;2018;40.0;0.0
4684;Totaal personen;Geen Wlz-zorg;zzp 3B GGZ Voortgezet verblijf met in..;2019;45.0;0.0
4685;Totaal personen;Geen Wlz-zorg;zzp 3B GGZ Voortgezet verblijf met in..;2020;40.0;0.0
4686;Totaal personen;Geen Wlz-zorg;zzp 3B GGZ Voortgezet verblijf met in..;2021;20.0;0.0
4687;Totaal personen;Geen Wlz-zorg;zzp 3B GGZ Voortgezet verblijf met in..;2022;25.0;0.0
4688;Totaal personen;Geen Wlz-zorg;zzp 3B GGZ Voortgezet verblijf met in..;2023;15.0;0.0
4689;Totaal personen;Geen Wlz-zorg;zzp 4B GGZ Voortgezet verblijf met in..;2015;200.0;0.0
4690;Totaal personen;Geen Wlz-zorg;zzp 4B GGZ Voortgezet verblijf met in..;2016;270.0;0.0
4691;Totaal personen;Geen Wlz-zorg;zzp 4B GGZ Voortgezet verblijf met in..;2017;320.0;0.0
4692;Totaal personen;Geen Wlz-zorg;zzp 4B GGZ Voortgezet verblijf met in..;2018;65.0;0.0
4693;Totaal personen;Geen Wlz-zorg;zzp 4B GGZ Voortgezet verblijf met in..;2019;90.0;0.0
4694;Totaal personen;Geen Wlz-zorg;zzp 4B GGZ Voortgezet verblijf met in..;2020;100.0;0.0
4695;Totaal personen;Geen Wlz-zorg;zzp 4B GGZ Voortgezet verblijf met in..;2021;25.0;0.0
4696;Totaal personen;Geen Wlz-zorg;zzp 4B GGZ Voortgezet verblijf met in..;2022;20.0;0.0
4697;Totaal personen;Geen Wlz-zorg;zzp 4B GGZ Voortgezet verblijf met in..;2023;10.0;0.0
4698;Totaal personen;Geen Wlz-zorg;zzp 5B GGZ Voortgezet verblijf met in..;2015;750.0;0.0
4699;Totaal personen;Geen Wlz-zorg;zzp 5B GGZ Voortgezet verblijf met in..;2016;985.0;0.01
4700;Totaal personen;Geen Wlz-zorg;zzp 5B GGZ Voortgezet verblijf met in..;2017;1255.0;0.01
4701;Totaal personen;Geen Wlz-zorg;zzp 5B GGZ Voortgezet verblijf met in..;2018;340.0;0.0
4702;Totaal personen;Geen Wlz-zorg;zzp 5B GGZ Voortgezet verblijf met in..;2019;450.0;0.0
4703;Totaal personen;Geen Wlz-zorg;zzp 5B GGZ Voortgezet verblijf met in..;2020;475.0;0.0
4704;Totaal personen;Geen Wlz-zorg;zzp 5B GGZ Voortgezet verblijf met in..;2021;110.0;0.0
4705;Totaal personen;Geen Wlz-zorg;zzp 5B GGZ Voortgezet verblijf met in..;2022;110.0;0.0
4706;Totaal personen;Geen Wlz-zorg;zzp 5B GGZ Voortgezet verblijf met in..;2023;85.0;0.0
4707;Totaal personen;Geen Wlz-zorg;zzp 6B GGZ Voortgezet verblijf met in..;2015;45.0;0.0
4708;Totaal personen;Geen Wlz-zorg;zzp 6B GGZ Voortgezet verblijf met in..;2016;50.0;0.0
4709;Totaal personen;Geen Wlz-zorg;zzp 6B GGZ Voortgezet verblijf met in..;2017;55.0;0.0
4710;Totaal personen;Geen Wlz-zorg;zzp 6B GGZ Voortgezet verblijf met in..;2018;20.0;0.0
4711;Totaal personen;Geen Wlz-zorg;zzp 6B GGZ Voortgezet verblijf met in..;2019;15.0;0.0
4712;Totaal personen;Geen Wlz-zorg;zzp 6B GGZ Voortgezet verblijf met in..;2020;20.0;0.0
4713;Totaal personen;Geen Wlz-zorg;zzp 6B GGZ Voortgezet verblijf met in..;2021;5.0;0.0
4714;Totaal personen;Geen Wlz-zorg;zzp 6B GGZ Voortgezet verblijf met in..;2022;0.0;0.0
4715;Totaal personen;Geen Wlz-zorg;zzp 6B GGZ Voortgezet verblijf met in..;2023;5.0;0.0
4716;Totaal personen;Geen Wlz-zorg;zzp 7B GGZ Beveiligd voortgezet verbl..;2015;300.0;0.0
4717;Totaal personen;Geen Wlz-zorg;zzp 7B GGZ Beveiligd voortgezet verbl..;2016;355.0;0.0
4718;Totaal personen;Geen Wlz-zorg;zzp 7B GGZ Beveiligd voortgezet verbl..;2017;420.0;0.0
4719;Totaal personen;Geen Wlz-zorg;zzp 7B GGZ Beveiligd voortgezet verbl..;2018;105.0;0.0
4720;Totaal personen;Geen Wlz-zorg;zzp 7B GGZ Beveiligd voortgezet verbl..;2019;160.0;0.0
