ID;Populatie;RegioS;Motieven;Geslacht;Persoonskenmerken;Perioden;VerplaatsingenPerPersoonPerDag_1;AfstandPerPersoonPerDag_2;ReisduurPerPersoonPerDag_3
6228;Hele bevolking;Nederland;3;1;Jaarinkomen: 22 500 tot 30 000 euro;2003;0.2;6.48;7.65
6229;Hele bevolking;Nederland;3;1;Jaarinkomen: 22 500 tot 30 000 euro;2004;0.2;5.22;7.01
6230;Hele bevolking;Nederland;3;1;Jaarinkomen: 22 500 tot 30 000 euro;2005;0.19;5.53;6.58
6231;Hele bevolking;Nederland;3;1;Jaarinkomen: 22 500 tot 30 000 euro;2006;0.16;4.55;5.94
6232;Hele bevolking;Nederland;3;1;Jaarinkomen: 22 500 tot 30 000 euro;2007;0.17;4.75;5.96
6233;Hele bevolking;Nederland;3;1;Jaarinkomen: 30 000 euro of meer;1985;0.58;16.04;19.59
6234;Hele bevolking;Nederland;3;1;Jaarinkomen: 30 000 euro of meer;1986;0.64;18.0;23.12
6235;Hele bevolking;Nederland;3;1;Jaarinkomen: 30 000 euro of meer;1987;0.55;16.2;19.71
6236;Hele bevolking;Nederland;3;1;Jaarinkomen: 30 000 euro of meer;1988;0.51;14.09;16.81
6237;Hele bevolking;Nederland;3;1;Jaarinkomen: 30 000 euro of meer;1989;0.53;14.09;16.54
6238;Hele bevolking;Nederland;3;1;Jaarinkomen: 30 000 euro of meer;1990;0.68;19.12;22.19
6239;Hele bevolking;Nederland;3;1;Jaarinkomen: 30 000 euro of meer;1991;0.6;20.07;22.03
6240;Hele bevolking;Nederland;3;1;Jaarinkomen: 30 000 euro of meer;1992;0.62;19.51;21.69
6241;Hele bevolking;Nederland;3;1;Jaarinkomen: 30 000 euro of meer;1993;0.57;16.04;19.33
6242;Hele bevolking;Nederland;3;1;Jaarinkomen: 30 000 euro of meer;1994;0.44;14.19;17.52
6243;Hele bevolking;Nederland;3;1;Jaarinkomen: 30 000 euro of meer;1995;0.44;15.01;17.23
6244;Hele bevolking;Nederland;3;1;Jaarinkomen: 30 000 euro of meer;1996;0.42;14.3;16.63
6245;Hele bevolking;Nederland;3;1;Jaarinkomen: 30 000 euro of meer;1997;0.43;14.36;16.47
6246;Hele bevolking;Nederland;3;1;Jaarinkomen: 30 000 euro of meer;1998;0.39;13.48;15.81
6247;Hele bevolking;Nederland;3;1;Jaarinkomen: 30 000 euro of meer;1999;0.4;13.44;15.48
6248;Hele bevolking;Nederland;3;1;Jaarinkomen: 30 000 euro of meer;2000;0.33;11.56;13.13
6249;Hele bevolking;Nederland;3;1;Jaarinkomen: 30 000 euro of meer;2001;0.31;11.5;13.27
6250;Hele bevolking;Nederland;3;1;Jaarinkomen: 30 000 euro of meer;2002;0.29;10.6;11.94
6251;Hele bevolking;Nederland;3;1;Jaarinkomen: 30 000 euro of meer;2003;0.28;10.01;11.29
6252;Hele bevolking;Nederland;3;1;Jaarinkomen: 30 000 euro of meer;2004;0.29;9.9;10.86
6253;Hele bevolking;Nederland;3;1;Jaarinkomen: 30 000 euro of meer;2005;0.29;10.52;11.62
6254;Hele bevolking;Nederland;3;1;Jaarinkomen: 30 000 euro of meer;2006;0.26;9.66;10.53
6255;Hele bevolking;Nederland;3;1;Jaarinkomen: 30 000 euro of meer;2007;0.27;10.33;11.16
6256;Hele bevolking;Nederland;3;1;Onderwijsniveau: personen < 12 jaar;1985;;;
6257;Hele bevolking;Nederland;3;1;Onderwijsniveau: personen < 12 jaar;1986;;;
6258;Hele bevolking;Nederland;3;1;Onderwijsniveau: personen < 12 jaar;1987;;;
6259;Hele bevolking;Nederland;3;1;Onderwijsniveau: personen < 12 jaar;1988;;;
6260;Hele bevolking;Nederland;3;1;Onderwijsniveau: personen < 12 jaar;1989;;;
6261;Hele bevolking;Nederland;3;1;Onderwijsniveau: personen < 12 jaar;1990;;;
6262;Hele bevolking;Nederland;3;1;Onderwijsniveau: personen < 12 jaar;1991;;;
6263;Hele bevolking;Nederland;3;1;Onderwijsniveau: personen < 12 jaar;1992;;;
6264;Hele bevolking;Nederland;3;1;Onderwijsniveau: personen < 12 jaar;1993;;;
6265;Hele bevolking;Nederland;3;1;Onderwijsniveau: personen < 12 jaar;1994;0.0;0.0;0.0
6266;Hele bevolking;Nederland;3;1;Onderwijsniveau: personen < 12 jaar;1995;0.0;0.0;0.0
6267;Hele bevolking;Nederland;3;1;Onderwijsniveau: personen < 12 jaar;1996;0.0;0.0;0.0
6268;Hele bevolking;Nederland;3;1;Onderwijsniveau: personen < 12 jaar;1997;0.0;0.0;0.0
6269;Hele bevolking;Nederland;3;1;Onderwijsniveau: personen < 12 jaar;1998;0.0;0.0;0.0
6270;Hele bevolking;Nederland;3;1;Onderwijsniveau: personen < 12 jaar;1999;0.0;0.0;0.0
6271;Hele bevolking;Nederland;3;1;Onderwijsniveau: personen < 12 jaar;2000;0.0;0.0;0.0
6272;Hele bevolking;Nederland;3;1;Onderwijsniveau: personen < 12 jaar;2001;0.0;0.0;0.01
6273;Hele bevolking;Nederland;3;1;Onderwijsniveau: personen < 12 jaar;2002;0.0;0.0;0.0
6274;Hele bevolking;Nederland;3;1;Onderwijsniveau: personen < 12 jaar;2003;0.0;0.0;0.0
6275;Hele bevolking;Nederland;3;1;Onderwijsniveau: personen < 12 jaar;2004;;;
6276;Hele bevolking;Nederland;3;1;Onderwijsniveau: personen < 12 jaar;2005;;;
6277;Hele bevolking;Nederland;3;1;Onderwijsniveau: personen < 12 jaar;2006;;;
6278;Hele bevolking;Nederland;3;1;Onderwijsniveau: personen < 12 jaar;2007;;;
6279;Hele bevolking;Nederland;3;1;Onderwijsniveau: basisonderwijs;1985;0.06;1.75;2.46
6280;Hele bevolking;Nederland;3;1;Onderwijsniveau: basisonderwijs;1986;0.05;1.22;1.85
6281;Hele bevolking;Nederland;3;1;Onderwijsniveau: basisonderwijs;1987;0.05;1.28;1.8
6282;Hele bevolking;Nederland;3;1;Onderwijsniveau: basisonderwijs;1988;0.05;1.46;2.02
6283;Hele bevolking;Nederland;3;1;Onderwijsniveau: basisonderwijs;1989;0.06;1.18;1.66
6284;Hele bevolking;Nederland;3;1;Onderwijsniveau: basisonderwijs;1990;0.05;1.33;1.79
6285;Hele bevolking;Nederland;3;1;Onderwijsniveau: basisonderwijs;1991;0.04;1.04;1.44
6286;Hele bevolking;Nederland;3;1;Onderwijsniveau: basisonderwijs;1992;0.04;1.39;1.76
6287;Hele bevolking;Nederland;3;1;Onderwijsniveau: basisonderwijs;1993;0.04;0.84;1.15
6288;Hele bevolking;Nederland;3;1;Onderwijsniveau: basisonderwijs;1994;0.03;0.91;1.43
6289;Hele bevolking;Nederland;3;1;Onderwijsniveau: basisonderwijs;1995;0.03;0.91;1.27
6290;Hele bevolking;Nederland;3;1;Onderwijsniveau: basisonderwijs;1996;0.03;0.83;1.23
6291;Hele bevolking;Nederland;3;1;Onderwijsniveau: basisonderwijs;1997;0.03;0.8;1.23
6292;Hele bevolking;Nederland;3;1;Onderwijsniveau: basisonderwijs;1998;0.02;0.68;1.0
6293;Hele bevolking;Nederland;3;1;Onderwijsniveau: basisonderwijs;1999;0.04;0.65;1.28
6294;Hele bevolking;Nederland;3;1;Onderwijsniveau: basisonderwijs;2000;0.04;0.68;1.37
6295;Hele bevolking;Nederland;3;1;Onderwijsniveau: basisonderwijs;2001;0.04;0.69;1.57
6296;Hele bevolking;Nederland;3;1;Onderwijsniveau: basisonderwijs;2002;0.04;0.76;1.8
6297;Hele bevolking;Nederland;3;1;Onderwijsniveau: basisonderwijs;2003;0.04;0.74;1.58
6298;Hele bevolking;Nederland;3;1;Onderwijsniveau: basisonderwijs;2004;0.02;0.45;0.68
6299;Hele bevolking;Nederland;3;1;Onderwijsniveau: basisonderwijs;2005;0.02;0.4;0.73
6300;Hele bevolking;Nederland;3;1;Onderwijsniveau: basisonderwijs;2006;0.02;0.3;0.48
6301;Hele bevolking;Nederland;3;1;Onderwijsniveau: basisonderwijs;2007;0.02;0.21;0.36
6302;Hele bevolking;Nederland;3;1;Onderwijsniveau: vbo/mavo;1985;0.17;4.2;5.83
6303;Hele bevolking;Nederland;3;1;Onderwijsniveau: vbo/mavo;1986;0.16;4.35;6.15
6304;Hele bevolking;Nederland;3;1;Onderwijsniveau: vbo/mavo;1987;0.15;3.84;5.24
6305;Hele bevolking;Nederland;3;1;Onderwijsniveau: vbo/mavo;1988;0.15;3.5;4.86
6306;Hele bevolking;Nederland;3;1;Onderwijsniveau: vbo/mavo;1989;0.14;3.98;5.23
6307;Hele bevolking;Nederland;3;1;Onderwijsniveau: vbo/mavo;1990;0.15;3.83;5.1
6308;Hele bevolking;Nederland;3;1;Onderwijsniveau: vbo/mavo;1991;0.14;3.38;4.58
6309;Hele bevolking;Nederland;3;1;Onderwijsniveau: vbo/mavo;1992;0.14;4.0;5.26
6310;Hele bevolking;Nederland;3;1;Onderwijsniveau: vbo/mavo;1993;0.11;2.85;3.76
6311;Hele bevolking;Nederland;3;1;Onderwijsniveau: vbo/mavo;1994;0.11;2.75;3.87
6312;Hele bevolking;Nederland;3;1;Onderwijsniveau: vbo/mavo;1995;0.11;3.14;4.26
6313;Hele bevolking;Nederland;3;1;Onderwijsniveau: vbo/mavo;1996;0.1;2.84;4.02
6314;Hele bevolking;Nederland;3;1;Onderwijsniveau: vbo/mavo;1997;0.1;2.77;3.9
6315;Hele bevolking;Nederland;3;1;Onderwijsniveau: vbo/mavo;1998;0.09;2.82;3.75
6316;Hele bevolking;Nederland;3;1;Onderwijsniveau: vbo/mavo;1999;0.1;2.86;3.94
6317;Hele bevolking;Nederland;3;1;Onderwijsniveau: vbo/mavo;2000;0.09;2.66;3.67
6318;Hele bevolking;Nederland;3;1;Onderwijsniveau: vbo/mavo;2001;0.09;2.67;3.69
6319;Hele bevolking;Nederland;3;1;Onderwijsniveau: vbo/mavo;2002;0.09;2.6;3.59
6320;Hele bevolking;Nederland;3;1;Onderwijsniveau: vbo/mavo;2003;0.09;2.84;3.62
6321;Hele bevolking;Nederland;3;1;Onderwijsniveau: vbo/mavo;2004;0.09;2.2;3.2
6322;Hele bevolking;Nederland;3;1;Onderwijsniveau: vbo/mavo;2005;0.08;1.88;2.76
6323;Hele bevolking;Nederland;3;1;Onderwijsniveau: vbo/mavo;2006;0.08;1.67;2.38
6324;Hele bevolking;Nederland;3;1;Onderwijsniveau: vbo/mavo;2007;0.08;1.5;2.28
6325;Hele bevolking;Nederland;3;1;Onderwijsniveau: mbo/havo/vwo;1985;0.28;7.3;9.43
6326;Hele bevolking;Nederland;3;1;Onderwijsniveau: mbo/havo/vwo;1986;0.28;6.52;8.98
6327;Hele bevolking;Nederland;3;1;Onderwijsniveau: mbo/havo/vwo;1987;0.24;5.98;7.92
6328;Hele bevolking;Nederland;3;1;Onderwijsniveau: mbo/havo/vwo;1988;0.27;6.54;8.6
6329;Hele bevolking;Nederland;3;1;Onderwijsniveau: mbo/havo/vwo;1989;0.27;5.78;7.35
6330;Hele bevolking;Nederland;3;1;Onderwijsniveau: mbo/havo/vwo;1990;0.25;6.18;7.57
6331;Hele bevolking;Nederland;3;1;Onderwijsniveau: mbo/havo/vwo;1991;0.25;7.0;8.18
6332;Hele bevolking;Nederland;3;1;Onderwijsniveau: mbo/havo/vwo;1992;0.25;5.58;7.01
6333;Hele bevolking;Nederland;3;1;Onderwijsniveau: mbo/havo/vwo;1993;0.23;5.79;7.21
6334;Hele bevolking;Nederland;3;1;Onderwijsniveau: mbo/havo/vwo;1994;0.2;5.39;6.9
6335;Hele bevolking;Nederland;3;1;Onderwijsniveau: mbo/havo/vwo;1995;0.19;5.39;7.01
6336;Hele bevolking;Nederland;3;1;Onderwijsniveau: mbo/havo/vwo;1996;0.18;4.95;6.59
6337;Hele bevolking;Nederland;3;1;Onderwijsniveau: mbo/havo/vwo;1997;0.18;5.2;6.76
6338;Hele bevolking;Nederland;3;1;Onderwijsniveau: mbo/havo/vwo;1998;0.16;4.71;6.04
6339;Hele bevolking;Nederland;3;1;Onderwijsniveau: mbo/havo/vwo;1999;0.16;4.42;5.65
6340;Hele bevolking;Nederland;3;1;Onderwijsniveau: mbo/havo/vwo;2000;0.15;4.24;5.33
6341;Hele bevolking;Nederland;3;1;Onderwijsniveau: mbo/havo/vwo;2001;0.15;4.3;5.61
6342;Hele bevolking;Nederland;3;1;Onderwijsniveau: mbo/havo/vwo;2002;0.15;4.33;5.37
6343;Hele bevolking;Nederland;3;1;Onderwijsniveau: mbo/havo/vwo;2003;0.13;4.04;5.05
6344;Hele bevolking;Nederland;3;1;Onderwijsniveau: mbo/havo/vwo;2004;0.14;3.94;4.84
6345;Hele bevolking;Nederland;3;1;Onderwijsniveau: mbo/havo/vwo;2005;0.13;3.49;4.36
6346;Hele bevolking;Nederland;3;1;Onderwijsniveau: mbo/havo/vwo;2006;0.13;3.37;4.46
6347;Hele bevolking;Nederland;3;1;Onderwijsniveau: mbo/havo/vwo;2007;0.14;3.6;4.55
6348;Hele bevolking;Nederland;3;1;Onderwijsniveau: hbo/universiteit;1985;0.35;7.68;9.84
6349;Hele bevolking;Nederland;3;1;Onderwijsniveau: hbo/universiteit;1986;0.35;7.63;9.98
6350;Hele bevolking;Nederland;3;1;Onderwijsniveau: hbo/universiteit;1987;0.27;6.56;7.81
6351;Hele bevolking;Nederland;3;1;Onderwijsniveau: hbo/universiteit;1988;0.3;6.62;8.38
6352;Hele bevolking;Nederland;3;1;Onderwijsniveau: hbo/universiteit;1989;0.36;7.51;9.59
6353;Hele bevolking;Nederland;3;1;Onderwijsniveau: hbo/universiteit;1990;0.38;8.62;10.28
6354;Hele bevolking;Nederland;3;1;Onderwijsniveau: hbo/universiteit;1991;0.3;6.5;8.13
6355;Hele bevolking;Nederland;3;1;Onderwijsniveau: hbo/universiteit;1992;0.37;8.63;10.34
6356;Hele bevolking;Nederland;3;1;Onderwijsniveau: hbo/universiteit;1993;0.34;8.03;9.63
6357;Hele bevolking;Nederland;3;1;Onderwijsniveau: hbo/universiteit;1994;0.26;6.91;8.56
6358;Hele bevolking;Nederland;3;1;Onderwijsniveau: hbo/universiteit;1995;0.26;7.17;8.55
6359;Hele bevolking;Nederland;3;1;Onderwijsniveau: hbo/universiteit;1996;0.25;7.14;8.61
6360;Hele bevolking;Nederland;3;1;Onderwijsniveau: hbo/universiteit;1997;0.26;7.45;8.94
6361;Hele bevolking;Nederland;3;1;Onderwijsniveau: hbo/universiteit;1998;0.24;6.92;8.6
6362;Hele bevolking;Nederland;3;1;Onderwijsniveau: hbo/universiteit;1999;0.25;7.75;9.09
6363;Hele bevolking;Nederland;3;1;Onderwijsniveau: hbo/universiteit;2000;0.22;7.02;8.38
6364;Hele bevolking;Nederland;3;1;Onderwijsniveau: hbo/universiteit;2001;0.21;6.78;8.16
6365;Hele bevolking;Nederland;3;1;Onderwijsniveau: hbo/universiteit;2002;0.2;6.42;7.36
6366;Hele bevolking;Nederland;3;1;Onderwijsniveau: hbo/universiteit;2003;0.2;6.24;7.31
6367;Hele bevolking;Nederland;3;1;Onderwijsniveau: hbo/universiteit;2004;0.18;5.65;6.71
6368;Hele bevolking;Nederland;3;1;Onderwijsniveau: hbo/universiteit;2005;0.19;6.09;6.92
6369;Hele bevolking;Nederland;3;1;Onderwijsniveau: hbo/universiteit;2006;0.17;6.33;7.28
6370;Hele bevolking;Nederland;3;1;Onderwijsniveau: hbo/universiteit;2007;0.18;6.5;7.05
6371;Hele bevolking;Nederland;3;1;0 tot 12 jarigen;1985;;;
6372;Hele bevolking;Nederland;3;1;0 tot 12 jarigen;1986;;;
6373;Hele bevolking;Nederland;3;1;0 tot 12 jarigen;1987;;;
6374;Hele bevolking;Nederland;3;1;0 tot 12 jarigen;1988;;;
6375;Hele bevolking;Nederland;3;1;0 tot 12 jarigen;1989;;;
6376;Hele bevolking;Nederland;3;1;0 tot 12 jarigen;1990;;;
6377;Hele bevolking;Nederland;3;1;0 tot 12 jarigen;1991;;;
6378;Hele bevolking;Nederland;3;1;0 tot 12 jarigen;1992;;;
6379;Hele bevolking;Nederland;3;1;0 tot 12 jarigen;1993;;;
6380;Hele bevolking;Nederland;3;1;0 tot 12 jarigen;1994;0.0;0.0;0.0
6381;Hele bevolking;Nederland;3;1;0 tot 12 jarigen;1995;0.0;0.0;0.0
6382;Hele bevolking;Nederland;3;1;0 tot 12 jarigen;1996;0.0;0.0;0.0
6383;Hele bevolking;Nederland;3;1;0 tot 12 jarigen;1997;0.0;0.0;0.0
6384;Hele bevolking;Nederland;3;1;0 tot 12 jarigen;1998;0.0;0.0;0.0
6385;Hele bevolking;Nederland;3;1;0 tot 12 jarigen;1999;0.0;0.0;0.0
6386;Hele bevolking;Nederland;3;1;0 tot 12 jarigen;2000;0.0;0.0;0.0
6387;Hele bevolking;Nederland;3;1;0 tot 12 jarigen;2001;0.0;0.0;0.01
6388;Hele bevolking;Nederland;3;1;0 tot 12 jarigen;2002;0.0;0.0;0.0
6389;Hele bevolking;Nederland;3;1;0 tot 12 jarigen;2003;0.0;0.0;0.0
6390;Hele bevolking;Nederland;3;1;0 tot 12 jarigen;2004;;;
6391;Hele bevolking;Nederland;3;1;0 tot 12 jarigen;2005;;;
6392;Hele bevolking;Nederland;3;1;0 tot 12 jarigen;2006;;;
6393;Hele bevolking;Nederland;3;1;0 tot 12 jarigen;2007;;;
6394;Hele bevolking;Nederland;3;1;12 tot 15 jarigen;1985;0.01;0.07;0.1
6395;Hele bevolking;Nederland;3;1;12 tot 15 jarigen;1986;0.01;0.08;0.2
6396;Hele bevolking;Nederland;3;1;12 tot 15 jarigen;1987;0.0;0.02;0.05
6397;Hele bevolking;Nederland;3;1;12 tot 15 jarigen;1988;0.0;0.01;0.02
6398;Hele bevolking;Nederland;3;1;12 tot 15 jarigen;1989;0.02;0.13;0.24
6399;Hele bevolking;Nederland;3;1;12 tot 15 jarigen;1990;0.01;0.19;0.26
6400;Hele bevolking;Nederland;3;1;12 tot 15 jarigen;1991;0.01;0.07;0.26
6401;Hele bevolking;Nederland;3;1;12 tot 15 jarigen;1992;0.0;0.01;0.05
6402;Hele bevolking;Nederland;3;1;12 tot 15 jarigen;1993;0.0;0.0;0.01
6403;Hele bevolking;Nederland;3;1;12 tot 15 jarigen;1994;0.01;0.03;0.08
6404;Hele bevolking;Nederland;3;1;12 tot 15 jarigen;1995;0.0;0.02;0.06
6405;Hele bevolking;Nederland;3;1;12 tot 15 jarigen;1996;0.0;0.02;0.03
6406;Hele bevolking;Nederland;3;1;12 tot 15 jarigen;1997;0.0;0.03;0.08
6407;Hele bevolking;Nederland;3;1;12 tot 15 jarigen;1998;0.0;0.02;0.05
6408;Hele bevolking;Nederland;3;1;12 tot 15 jarigen;1999;0.05;0.23;1.41
6409;Hele bevolking;Nederland;3;1;12 tot 15 jarigen;2000;0.05;0.22;1.33
6410;Hele bevolking;Nederland;3;1;12 tot 15 jarigen;2001;0.04;0.14;1.31
6411;Hele bevolking;Nederland;3;1;12 tot 15 jarigen;2002;0.04;0.1;1.2
6412;Hele bevolking;Nederland;3;1;12 tot 15 jarigen;2003;0.03;0.09;1.05
6413;Hele bevolking;Nederland;3;1;12 tot 15 jarigen;2004;;;
6414;Hele bevolking;Nederland;3;1;12 tot 15 jarigen;2005;0.01;0.27;0.48
6415;Hele bevolking;Nederland;3;1;12 tot 15 jarigen;2006;;;
6416;Hele bevolking;Nederland;3;1;12 tot 15 jarigen;2007;;;
6417;Hele bevolking;Nederland;3;1;15 tot 18 jarigen;1985;0.03;0.61;0.89
6418;Hele bevolking;Nederland;3;1;15 tot 18 jarigen;1986;0.04;0.34;0.58
6419;Hele bevolking;Nederland;3;1;15 tot 18 jarigen;1987;0.02;0.07;0.22
6420;Hele bevolking;Nederland;3;1;15 tot 18 jarigen;1988;0.01;0.05;0.26
6421;Hele bevolking;Nederland;3;1;15 tot 18 jarigen;1989;0.01;0.1;0.46
6422;Hele bevolking;Nederland;3;1;15 tot 18 jarigen;1990;0.02;0.33;0.56
6423;Hele bevolking;Nederland;3;1;15 tot 18 jarigen;1991;0.01;0.05;0.17
6424;Hele bevolking;Nederland;3;1;15 tot 18 jarigen;1992;0.01;0.06;0.16
6425;Hele bevolking;Nederland;3;1;15 tot 18 jarigen;1993;0.02;0.07;0.34
6426;Hele bevolking;Nederland;3;1;15 tot 18 jarigen;1994;0.02;0.09;0.3
6427;Hele bevolking;Nederland;3;1;15 tot 18 jarigen;1995;0.01;0.14;0.36
6428;Hele bevolking;Nederland;3;1;15 tot 18 jarigen;1996;0.02;0.17;0.36
6429;Hele bevolking;Nederland;3;1;15 tot 18 jarigen;1997;0.02;0.26;0.51
6430;Hele bevolking;Nederland;3;1;15 tot 18 jarigen;1998;0.01;0.13;0.32
6431;Hele bevolking;Nederland;3;1;15 tot 18 jarigen;1999;0.07;0.61;1.91
6432;Hele bevolking;Nederland;3;1;15 tot 18 jarigen;2000;0.06;0.47;1.98
6433;Hele bevolking;Nederland;3;1;15 tot 18 jarigen;2001;0.07;0.53;2.34
6434;Hele bevolking;Nederland;3;1;15 tot 18 jarigen;2002;0.07;0.56;2.02
6435;Hele bevolking;Nederland;3;1;15 tot 18 jarigen;2003;0.07;0.64;2.27
6436;Hele bevolking;Nederland;3;1;15 tot 18 jarigen;2004;0.03;0.16;0.85
6437;Hele bevolking;Nederland;3;1;15 tot 18 jarigen;2005;0.02;0.09;0.49
6438;Hele bevolking;Nederland;3;1;15 tot 18 jarigen;2006;0.01;0.1;0.39
6439;Hele bevolking;Nederland;3;1;15 tot 18 jarigen;2007;0.01;0.09;0.16
6440;Hele bevolking;Nederland;3;1;18 tot 20 jarigen;1985;0.09;0.97;1.85
6441;Hele bevolking;Nederland;3;1;18 tot 20 jarigen;1986;0.08;2.11;2.56
6442;Hele bevolking;Nederland;3;1;18 tot 20 jarigen;1987;0.05;1.07;2.05
6443;Hele bevolking;Nederland;3;1;18 tot 20 jarigen;1988;0.05;1.21;1.84
6444;Hele bevolking;Nederland;3;1;18 tot 20 jarigen;1989;0.05;0.39;1.04
6445;Hele bevolking;Nederland;3;1;18 tot 20 jarigen;1990;0.06;1.12;1.77
6446;Hele bevolking;Nederland;3;1;18 tot 20 jarigen;1991;0.05;0.26;0.49
6447;Hele bevolking;Nederland;3;1;18 tot 20 jarigen;1992;0.03;0.46;0.83
6448;Hele bevolking;Nederland;3;1;18 tot 20 jarigen;1993;0.02;0.13;0.32
6449;Hele bevolking;Nederland;3;1;18 tot 20 jarigen;1994;0.03;1.14;1.46
6450;Hele bevolking;Nederland;3;1;18 tot 20 jarigen;1995;0.03;0.6;0.92
6451;Hele bevolking;Nederland;3;1;18 tot 20 jarigen;1996;0.03;1.0;1.54
6452;Hele bevolking;Nederland;3;1;18 tot 20 jarigen;1997;0.05;0.93;1.64
6453;Hele bevolking;Nederland;3;1;18 tot 20 jarigen;1998;0.04;1.03;1.83
6454;Hele bevolking;Nederland;3;1;18 tot 20 jarigen;1999;0.05;0.81;1.83
6455;Hele bevolking;Nederland;3;1;18 tot 20 jarigen;2000;0.05;1.52;1.97
6456;Hele bevolking;Nederland;3;1;18 tot 20 jarigen;2001;0.05;1.09;2.06
6457;Hele bevolking;Nederland;3;1;18 tot 20 jarigen;2002;0.06;0.75;1.8
6458;Hele bevolking;Nederland;3;1;18 tot 20 jarigen;2003;0.05;1.18;1.71
6459;Hele bevolking;Nederland;3;1;18 tot 20 jarigen;2004;0.05;1.0;1.68
6460;Hele bevolking;Nederland;3;1;18 tot 20 jarigen;2005;0.02;0.4;0.71
6461;Hele bevolking;Nederland;3;1;18 tot 20 jarigen;2006;0.02;0.43;0.99
6462;Hele bevolking;Nederland;3;1;18 tot 20 jarigen;2007;0.03;0.98;2.18
6463;Hele bevolking;Nederland;3;1;20 tot 25 jarigen;1985;0.17;5.07;7.01
6464;Hele bevolking;Nederland;3;1;20 tot 25 jarigen;1986;0.13;2.89;5.61
6465;Hele bevolking;Nederland;3;1;20 tot 25 jarigen;1987;0.12;2.2;3.41
6466;Hele bevolking;Nederland;3;1;20 tot 25 jarigen;1988;0.12;2.88;4.09
6467;Hele bevolking;Nederland;3;1;20 tot 25 jarigen;1989;0.13;3.12;4.09
6468;Hele bevolking;Nederland;3;1;20 tot 25 jarigen;1990;0.11;3.62;4.6
6469;Hele bevolking;Nederland;3;1;20 tot 25 jarigen;1991;0.12;2.6;3.55
6470;Hele bevolking;Nederland;3;1;20 tot 25 jarigen;1992;0.11;2.95;3.84
6471;Hele bevolking;Nederland;3;1;20 tot 25 jarigen;1993;0.08;1.58;2.38
6472;Hele bevolking;Nederland;3;1;20 tot 25 jarigen;1994;0.07;2.07;2.78
6473;Hele bevolking;Nederland;3;1;20 tot 25 jarigen;1995;0.09;2.31;3.35
6474;Hele bevolking;Nederland;3;1;20 tot 25 jarigen;1996;0.08;2.32;3.35
6475;Hele bevolking;Nederland;3;1;20 tot 25 jarigen;1997;0.09;2.59;3.93
6476;Hele bevolking;Nederland;3;1;20 tot 25 jarigen;1998;0.09;2.78;3.57
6477;Hele bevolking;Nederland;3;1;20 tot 25 jarigen;1999;0.09;2.55;3.23
6478;Hele bevolking;Nederland;3;1;20 tot 25 jarigen;2000;0.08;2.18;3.17
6479;Hele bevolking;Nederland;3;1;20 tot 25 jarigen;2001;0.07;1.67;2.61
6480;Hele bevolking;Nederland;3;1;20 tot 25 jarigen;2002;0.09;2.86;4.13
6481;Hele bevolking;Nederland;3;1;20 tot 25 jarigen;2003;0.09;2.64;3.3
6482;Hele bevolking;Nederland;3;1;20 tot 25 jarigen;2004;0.08;2.13;2.65
6483;Hele bevolking;Nederland;3;1;20 tot 25 jarigen;2005;0.06;1.28;1.86
6484;Hele bevolking;Nederland;3;1;20 tot 25 jarigen;2006;0.06;1.65;2.41
6485;Hele bevolking;Nederland;3;1;20 tot 25 jarigen;2007;0.06;2.41;2.68
6486;Hele bevolking;Nederland;3;1;25 tot 30 jarigen;1985;0.2;5.22;6.96
6487;Hele bevolking;Nederland;3;1;25 tot 30 jarigen;1986;0.2;5.1;6.91
6488;Hele bevolking;Nederland;3;1;25 tot 30 jarigen;1987;0.14;3.09;4.2
6489;Hele bevolking;Nederland;3;1;25 tot 30 jarigen;1988;0.19;4.29;6.01
6490;Hele bevolking;Nederland;3;1;25 tot 30 jarigen;1989;0.2;4.65;6.22
6491;Hele bevolking;Nederland;3;1;25 tot 30 jarigen;1990;0.21;5.18;6.38
6492;Hele bevolking;Nederland;3;1;25 tot 30 jarigen;1991;0.18;3.98;5.33
6493;Hele bevolking;Nederland;3;1;25 tot 30 jarigen;1992;0.19;5.19;6.19
6494;Hele bevolking;Nederland;3;1;25 tot 30 jarigen;1993;0.18;5.12;6.16
6495;Hele bevolking;Nederland;3;1;25 tot 30 jarigen;1994;0.15;4.6;5.95
6496;Hele bevolking;Nederland;3;1;25 tot 30 jarigen;1995;0.15;4.52;5.78
6497;Hele bevolking;Nederland;3;1;25 tot 30 jarigen;1996;0.15;4.63;6.19
6498;Hele bevolking;Nederland;3;1;25 tot 30 jarigen;1997;0.15;4.77;6.22
6499;Hele bevolking;Nederland;3;1;25 tot 30 jarigen;1998;0.14;4.34;5.53
6500;Hele bevolking;Nederland;3;1;25 tot 30 jarigen;1999;0.14;4.63;5.44
6501;Hele bevolking;Nederland;3;1;25 tot 30 jarigen;2000;0.15;4.28;5.43
6502;Hele bevolking;Nederland;3;1;25 tot 30 jarigen;2001;0.13;3.97;4.99
6503;Hele bevolking;Nederland;3;1;25 tot 30 jarigen;2002;0.12;3.87;4.82
6504;Hele bevolking;Nederland;3;1;25 tot 30 jarigen;2003;0.13;3.86;4.69
6505;Hele bevolking;Nederland;3;1;25 tot 30 jarigen;2004;0.11;3.24;3.88
