ID;Zorgaanbieders;Zorgfinanciering;Perioden;UitgavenAanGezondheidszorgIngezetenen_1
6145;HP5: Leveranciers genees-en hulpmiddelen;HF121b: Ziekenfonds;2018;
6146;HP5: Leveranciers genees-en hulpmiddelen;HF121b: Ziekenfonds;2019;
6147;HP5: Leveranciers genees-en hulpmiddelen;HF121b: Ziekenfonds;2020;
6148;HP5: Leveranciers genees-en hulpmiddelen;HF121b: Ziekenfonds;2021;
6149;HP5: Leveranciers genees-en hulpmiddelen;HF121b: Ziekenfonds;2022;
6150;HP5: Leveranciers genees-en hulpmiddelen;HF122: Zorgverzekeringswet;1998;
6151;HP5: Leveranciers genees-en hulpmiddelen;HF122: Zorgverzekeringswet;1999;
6152;HP5: Leveranciers genees-en hulpmiddelen;HF122: Zorgverzekeringswet;2000;
6153;HP5: Leveranciers genees-en hulpmiddelen;HF122: Zorgverzekeringswet;2001;
6154;HP5: Leveranciers genees-en hulpmiddelen;HF122: Zorgverzekeringswet;2002;
6155;HP5: Leveranciers genees-en hulpmiddelen;HF122: Zorgverzekeringswet;2003;
6156;HP5: Leveranciers genees-en hulpmiddelen;HF122: Zorgverzekeringswet;2004;
6157;HP5: Leveranciers genees-en hulpmiddelen;HF122: Zorgverzekeringswet;2005;
6158;HP5: Leveranciers genees-en hulpmiddelen;HF122: Zorgverzekeringswet;2006;5424.0
6159;HP5: Leveranciers genees-en hulpmiddelen;HF122: Zorgverzekeringswet;2007;5873.0
6160;HP5: Leveranciers genees-en hulpmiddelen;HF122: Zorgverzekeringswet;2008;5511.0
6161;HP5: Leveranciers genees-en hulpmiddelen;HF122: Zorgverzekeringswet;2009;5612.0
6162;HP5: Leveranciers genees-en hulpmiddelen;HF122: Zorgverzekeringswet;2010;5753.0
6163;HP5: Leveranciers genees-en hulpmiddelen;HF122: Zorgverzekeringswet;2011;5761.0
6164;HP5: Leveranciers genees-en hulpmiddelen;HF122: Zorgverzekeringswet;2012;5135.0
6165;HP5: Leveranciers genees-en hulpmiddelen;HF122: Zorgverzekeringswet;2013;4610.0
6166;HP5: Leveranciers genees-en hulpmiddelen;HF122: Zorgverzekeringswet;2014;4652.0
6167;HP5: Leveranciers genees-en hulpmiddelen;HF122: Zorgverzekeringswet;2015;4691.0
6168;HP5: Leveranciers genees-en hulpmiddelen;HF122: Zorgverzekeringswet;2016;4688.0
6169;HP5: Leveranciers genees-en hulpmiddelen;HF122: Zorgverzekeringswet;2017;4853.0
6170;HP5: Leveranciers genees-en hulpmiddelen;HF122: Zorgverzekeringswet;2018;4855.0
6171;HP5: Leveranciers genees-en hulpmiddelen;HF122: Zorgverzekeringswet;2019;5150.0
6172;HP5: Leveranciers genees-en hulpmiddelen;HF122: Zorgverzekeringswet;2020;5254.0
6173;HP5: Leveranciers genees-en hulpmiddelen;HF122: Zorgverzekeringswet;2021;5207.0
6174;HP5: Leveranciers genees-en hulpmiddelen;HF122: Zorgverzekeringswet;2022;5559.0
6175;HP5: Leveranciers genees-en hulpmiddelen;Vrijwillige financiering, eigen betaling;1998;2369.0
6176;HP5: Leveranciers genees-en hulpmiddelen;Vrijwillige financiering, eigen betaling;1999;2588.0
6177;HP5: Leveranciers genees-en hulpmiddelen;Vrijwillige financiering, eigen betaling;2000;2765.0
6178;HP5: Leveranciers genees-en hulpmiddelen;Vrijwillige financiering, eigen betaling;2001;2969.0
6179;HP5: Leveranciers genees-en hulpmiddelen;Vrijwillige financiering, eigen betaling;2002;3177.0
6180;HP5: Leveranciers genees-en hulpmiddelen;Vrijwillige financiering, eigen betaling;2003;3362.0
6181;HP5: Leveranciers genees-en hulpmiddelen;Vrijwillige financiering, eigen betaling;2004;3593.0
6182;HP5: Leveranciers genees-en hulpmiddelen;Vrijwillige financiering, eigen betaling;2005;3709.0
6183;HP5: Leveranciers genees-en hulpmiddelen;Vrijwillige financiering, eigen betaling;2006;2172.0
6184;HP5: Leveranciers genees-en hulpmiddelen;Vrijwillige financiering, eigen betaling;2007;2230.0
6185;HP5: Leveranciers genees-en hulpmiddelen;Vrijwillige financiering, eigen betaling;2008;2860.0
6186;HP5: Leveranciers genees-en hulpmiddelen;Vrijwillige financiering, eigen betaling;2009;2539.0
6187;HP5: Leveranciers genees-en hulpmiddelen;Vrijwillige financiering, eigen betaling;2010;2684.0
6188;HP5: Leveranciers genees-en hulpmiddelen;Vrijwillige financiering, eigen betaling;2011;2982.0
6189;HP5: Leveranciers genees-en hulpmiddelen;Vrijwillige financiering, eigen betaling;2012;3182.0
6190;HP5: Leveranciers genees-en hulpmiddelen;Vrijwillige financiering, eigen betaling;2013;3354.0
6191;HP5: Leveranciers genees-en hulpmiddelen;Vrijwillige financiering, eigen betaling;2014;3355.0
6192;HP5: Leveranciers genees-en hulpmiddelen;Vrijwillige financiering, eigen betaling;2015;3450.0
6193;HP5: Leveranciers genees-en hulpmiddelen;Vrijwillige financiering, eigen betaling;2016;3445.0
6194;HP5: Leveranciers genees-en hulpmiddelen;Vrijwillige financiering, eigen betaling;2017;3403.0
6195;HP5: Leveranciers genees-en hulpmiddelen;Vrijwillige financiering, eigen betaling;2018;3476.0
6196;HP5: Leveranciers genees-en hulpmiddelen;Vrijwillige financiering, eigen betaling;2019;3562.0
6197;HP5: Leveranciers genees-en hulpmiddelen;Vrijwillige financiering, eigen betaling;2020;3623.0
6198;HP5: Leveranciers genees-en hulpmiddelen;Vrijwillige financiering, eigen betaling;2021;3933.0
6199;HP5: Leveranciers genees-en hulpmiddelen;Vrijwillige financiering, eigen betaling;2022;4006.0
6200;HP5: Leveranciers genees-en hulpmiddelen;HF2: Vrijwillige financieringsvormen;1998;944.0
6201;HP5: Leveranciers genees-en hulpmiddelen;HF2: Vrijwillige financieringsvormen;1999;1061.0
6202;HP5: Leveranciers genees-en hulpmiddelen;HF2: Vrijwillige financieringsvormen;2000;1140.0
6203;HP5: Leveranciers genees-en hulpmiddelen;HF2: Vrijwillige financieringsvormen;2001;1265.0
6204;HP5: Leveranciers genees-en hulpmiddelen;HF2: Vrijwillige financieringsvormen;2002;1432.0
6205;HP5: Leveranciers genees-en hulpmiddelen;HF2: Vrijwillige financieringsvormen;2003;1539.0
6206;HP5: Leveranciers genees-en hulpmiddelen;HF2: Vrijwillige financieringsvormen;2004;1595.0
6207;HP5: Leveranciers genees-en hulpmiddelen;HF2: Vrijwillige financieringsvormen;2005;1686.0
6208;HP5: Leveranciers genees-en hulpmiddelen;HF2: Vrijwillige financieringsvormen;2006;252.0
6209;HP5: Leveranciers genees-en hulpmiddelen;HF2: Vrijwillige financieringsvormen;2007;265.0
6210;HP5: Leveranciers genees-en hulpmiddelen;HF2: Vrijwillige financieringsvormen;2008;264.0
6211;HP5: Leveranciers genees-en hulpmiddelen;HF2: Vrijwillige financieringsvormen;2009;291.0
6212;HP5: Leveranciers genees-en hulpmiddelen;HF2: Vrijwillige financieringsvormen;2010;278.0
6213;HP5: Leveranciers genees-en hulpmiddelen;HF2: Vrijwillige financieringsvormen;2011;364.0
6214;HP5: Leveranciers genees-en hulpmiddelen;HF2: Vrijwillige financieringsvormen;2012;379.0
6215;HP5: Leveranciers genees-en hulpmiddelen;HF2: Vrijwillige financieringsvormen;2013;369.0
6216;HP5: Leveranciers genees-en hulpmiddelen;HF2: Vrijwillige financieringsvormen;2014;354.0
6217;HP5: Leveranciers genees-en hulpmiddelen;HF2: Vrijwillige financieringsvormen;2015;362.0
6218;HP5: Leveranciers genees-en hulpmiddelen;HF2: Vrijwillige financieringsvormen;2016;358.0
6219;HP5: Leveranciers genees-en hulpmiddelen;HF2: Vrijwillige financieringsvormen;2017;331.0
6220;HP5: Leveranciers genees-en hulpmiddelen;HF2: Vrijwillige financieringsvormen;2018;308.0
6221;HP5: Leveranciers genees-en hulpmiddelen;HF2: Vrijwillige financieringsvormen;2019;308.0
6222;HP5: Leveranciers genees-en hulpmiddelen;HF2: Vrijwillige financieringsvormen;2020;263.0
6223;HP5: Leveranciers genees-en hulpmiddelen;HF2: Vrijwillige financieringsvormen;2021;305.0
6224;HP5: Leveranciers genees-en hulpmiddelen;HF2: Vrijwillige financieringsvormen;2022;250.0
6225;HP5: Leveranciers genees-en hulpmiddelen;HF21:Vrijwillige ziektekostenverzekering;1998;944.0
6226;HP5: Leveranciers genees-en hulpmiddelen;HF21:Vrijwillige ziektekostenverzekering;1999;1061.0
6227;HP5: Leveranciers genees-en hulpmiddelen;HF21:Vrijwillige ziektekostenverzekering;2000;1140.0
6228;HP5: Leveranciers genees-en hulpmiddelen;HF21:Vrijwillige ziektekostenverzekering;2001;1265.0
6229;HP5: Leveranciers genees-en hulpmiddelen;HF21:Vrijwillige ziektekostenverzekering;2002;1432.0
6230;HP5: Leveranciers genees-en hulpmiddelen;HF21:Vrijwillige ziektekostenverzekering;2003;1539.0
6231;HP5: Leveranciers genees-en hulpmiddelen;HF21:Vrijwillige ziektekostenverzekering;2004;1595.0
6232;HP5: Leveranciers genees-en hulpmiddelen;HF21:Vrijwillige ziektekostenverzekering;2005;1686.0
6233;HP5: Leveranciers genees-en hulpmiddelen;HF21:Vrijwillige ziektekostenverzekering;2006;252.0
6234;HP5: Leveranciers genees-en hulpmiddelen;HF21:Vrijwillige ziektekostenverzekering;2007;265.0
6235;HP5: Leveranciers genees-en hulpmiddelen;HF21:Vrijwillige ziektekostenverzekering;2008;264.0
6236;HP5: Leveranciers genees-en hulpmiddelen;HF21:Vrijwillige ziektekostenverzekering;2009;291.0
6237;HP5: Leveranciers genees-en hulpmiddelen;HF21:Vrijwillige ziektekostenverzekering;2010;278.0
6238;HP5: Leveranciers genees-en hulpmiddelen;HF21:Vrijwillige ziektekostenverzekering;2011;364.0
6239;HP5: Leveranciers genees-en hulpmiddelen;HF21:Vrijwillige ziektekostenverzekering;2012;379.0
6240;HP5: Leveranciers genees-en hulpmiddelen;HF21:Vrijwillige ziektekostenverzekering;2013;369.0
6241;HP5: Leveranciers genees-en hulpmiddelen;HF21:Vrijwillige ziektekostenverzekering;2014;354.0
6242;HP5: Leveranciers genees-en hulpmiddelen;HF21:Vrijwillige ziektekostenverzekering;2015;362.0
6243;HP5: Leveranciers genees-en hulpmiddelen;HF21:Vrijwillige ziektekostenverzekering;2016;358.0
6244;HP5: Leveranciers genees-en hulpmiddelen;HF21:Vrijwillige ziektekostenverzekering;2017;331.0
6245;HP5: Leveranciers genees-en hulpmiddelen;HF21:Vrijwillige ziektekostenverzekering;2018;308.0
6246;HP5: Leveranciers genees-en hulpmiddelen;HF21:Vrijwillige ziektekostenverzekering;2019;308.0
6247;HP5: Leveranciers genees-en hulpmiddelen;HF21:Vrijwillige ziektekostenverzekering;2020;263.0
6248;HP5: Leveranciers genees-en hulpmiddelen;HF21:Vrijwillige ziektekostenverzekering;2021;251.0
6249;HP5: Leveranciers genees-en hulpmiddelen;HF21:Vrijwillige ziektekostenverzekering;2022;250.0
6250;HP5: Leveranciers genees-en hulpmiddelen;HF22: Financiering door IZWH;1998;0.0
6251;HP5: Leveranciers genees-en hulpmiddelen;HF22: Financiering door IZWH;1999;0.0
6252;HP5: Leveranciers genees-en hulpmiddelen;HF22: Financiering door IZWH;2000;0.0
6253;HP5: Leveranciers genees-en hulpmiddelen;HF22: Financiering door IZWH;2001;0.0
6254;HP5: Leveranciers genees-en hulpmiddelen;HF22: Financiering door IZWH;2002;0.0
6255;HP5: Leveranciers genees-en hulpmiddelen;HF22: Financiering door IZWH;2003;0.0
6256;HP5: Leveranciers genees-en hulpmiddelen;HF22: Financiering door IZWH;2004;0.0
6257;HP5: Leveranciers genees-en hulpmiddelen;HF22: Financiering door IZWH;2005;0.0
6258;HP5: Leveranciers genees-en hulpmiddelen;HF22: Financiering door IZWH;2006;0.0
6259;HP5: Leveranciers genees-en hulpmiddelen;HF22: Financiering door IZWH;2007;0.0
6260;HP5: Leveranciers genees-en hulpmiddelen;HF22: Financiering door IZWH;2008;0.0
6261;HP5: Leveranciers genees-en hulpmiddelen;HF22: Financiering door IZWH;2009;0.0
6262;HP5: Leveranciers genees-en hulpmiddelen;HF22: Financiering door IZWH;2010;0.0
6263;HP5: Leveranciers genees-en hulpmiddelen;HF22: Financiering door IZWH;2011;0.0
6264;HP5: Leveranciers genees-en hulpmiddelen;HF22: Financiering door IZWH;2012;0.0
6265;HP5: Leveranciers genees-en hulpmiddelen;HF22: Financiering door IZWH;2013;0.0
6266;HP5: Leveranciers genees-en hulpmiddelen;HF22: Financiering door IZWH;2014;0.0
6267;HP5: Leveranciers genees-en hulpmiddelen;HF22: Financiering door IZWH;2015;0.0
6268;HP5: Leveranciers genees-en hulpmiddelen;HF22: Financiering door IZWH;2016;0.0
6269;HP5: Leveranciers genees-en hulpmiddelen;HF22: Financiering door IZWH;2017;0.0
6270;HP5: Leveranciers genees-en hulpmiddelen;HF22: Financiering door IZWH;2018;0.0
6271;HP5: Leveranciers genees-en hulpmiddelen;HF22: Financiering door IZWH;2019;0.0
6272;HP5: Leveranciers genees-en hulpmiddelen;HF22: Financiering door IZWH;2020;0.0
6273;HP5: Leveranciers genees-en hulpmiddelen;HF22: Financiering door IZWH;2021;0.0
6274;HP5: Leveranciers genees-en hulpmiddelen;HF22: Financiering door IZWH;2022;0.0
6275;HP5: Leveranciers genees-en hulpmiddelen;HF23: Financiering door ondernemingen;1998;0.0
6276;HP5: Leveranciers genees-en hulpmiddelen;HF23: Financiering door ondernemingen;1999;0.0
6277;HP5: Leveranciers genees-en hulpmiddelen;HF23: Financiering door ondernemingen;2000;0.0
6278;HP5: Leveranciers genees-en hulpmiddelen;HF23: Financiering door ondernemingen;2001;0.0
6279;HP5: Leveranciers genees-en hulpmiddelen;HF23: Financiering door ondernemingen;2002;0.0
6280;HP5: Leveranciers genees-en hulpmiddelen;HF23: Financiering door ondernemingen;2003;0.0
6281;HP5: Leveranciers genees-en hulpmiddelen;HF23: Financiering door ondernemingen;2004;0.0
6282;HP5: Leveranciers genees-en hulpmiddelen;HF23: Financiering door ondernemingen;2005;0.0
6283;HP5: Leveranciers genees-en hulpmiddelen;HF23: Financiering door ondernemingen;2006;0.0
6284;HP5: Leveranciers genees-en hulpmiddelen;HF23: Financiering door ondernemingen;2007;0.0
6285;HP5: Leveranciers genees-en hulpmiddelen;HF23: Financiering door ondernemingen;2008;0.0
6286;HP5: Leveranciers genees-en hulpmiddelen;HF23: Financiering door ondernemingen;2009;0.0
6287;HP5: Leveranciers genees-en hulpmiddelen;HF23: Financiering door ondernemingen;2010;0.0
6288;HP5: Leveranciers genees-en hulpmiddelen;HF23: Financiering door ondernemingen;2011;0.0
6289;HP5: Leveranciers genees-en hulpmiddelen;HF23: Financiering door ondernemingen;2012;0.0
6290;HP5: Leveranciers genees-en hulpmiddelen;HF23: Financiering door ondernemingen;2013;0.0
6291;HP5: Leveranciers genees-en hulpmiddelen;HF23: Financiering door ondernemingen;2014;0.0
6292;HP5: Leveranciers genees-en hulpmiddelen;HF23: Financiering door ondernemingen;2015;0.0
6293;HP5: Leveranciers genees-en hulpmiddelen;HF23: Financiering door ondernemingen;2016;0.0
6294;HP5: Leveranciers genees-en hulpmiddelen;HF23: Financiering door ondernemingen;2017;0.0
6295;HP5: Leveranciers genees-en hulpmiddelen;HF23: Financiering door ondernemingen;2018;0.0
6296;HP5: Leveranciers genees-en hulpmiddelen;HF23: Financiering door ondernemingen;2019;0.0
6297;HP5: Leveranciers genees-en hulpmiddelen;HF23: Financiering door ondernemingen;2020;0.0
6298;HP5: Leveranciers genees-en hulpmiddelen;HF23: Financiering door ondernemingen;2021;54.0
6299;HP5: Leveranciers genees-en hulpmiddelen;HF23: Financiering door ondernemingen;2022;0.0
6300;HP5: Leveranciers genees-en hulpmiddelen;HF3: Eigen betalingen;1998;1425.0
6301;HP5: Leveranciers genees-en hulpmiddelen;HF3: Eigen betalingen;1999;1528.0
6302;HP5: Leveranciers genees-en hulpmiddelen;HF3: Eigen betalingen;2000;1625.0
6303;HP5: Leveranciers genees-en hulpmiddelen;HF3: Eigen betalingen;2001;1703.0
6304;HP5: Leveranciers genees-en hulpmiddelen;HF3: Eigen betalingen;2002;1745.0
6305;HP5: Leveranciers genees-en hulpmiddelen;HF3: Eigen betalingen;2003;1823.0
6306;HP5: Leveranciers genees-en hulpmiddelen;HF3: Eigen betalingen;2004;1998.0
6307;HP5: Leveranciers genees-en hulpmiddelen;HF3: Eigen betalingen;2005;2023.0
6308;HP5: Leveranciers genees-en hulpmiddelen;HF3: Eigen betalingen;2006;1920.0
6309;HP5: Leveranciers genees-en hulpmiddelen;HF3: Eigen betalingen;2007;1964.0
6310;HP5: Leveranciers genees-en hulpmiddelen;HF3: Eigen betalingen;2008;2596.0
6311;HP5: Leveranciers genees-en hulpmiddelen;HF3: Eigen betalingen;2009;2248.0
6312;HP5: Leveranciers genees-en hulpmiddelen;HF3: Eigen betalingen;2010;2406.0
6313;HP5: Leveranciers genees-en hulpmiddelen;HF3: Eigen betalingen;2011;2618.0
6314;HP5: Leveranciers genees-en hulpmiddelen;HF3: Eigen betalingen;2012;2803.0
6315;HP5: Leveranciers genees-en hulpmiddelen;HF3: Eigen betalingen;2013;2985.0
6316;HP5: Leveranciers genees-en hulpmiddelen;HF3: Eigen betalingen;2014;3001.0
6317;HP5: Leveranciers genees-en hulpmiddelen;HF3: Eigen betalingen;2015;3088.0
6318;HP5: Leveranciers genees-en hulpmiddelen;HF3: Eigen betalingen;2016;3087.0
6319;HP5: Leveranciers genees-en hulpmiddelen;HF3: Eigen betalingen;2017;3072.0
6320;HP5: Leveranciers genees-en hulpmiddelen;HF3: Eigen betalingen;2018;3168.0
6321;HP5: Leveranciers genees-en hulpmiddelen;HF3: Eigen betalingen;2019;3254.0
6322;HP5: Leveranciers genees-en hulpmiddelen;HF3: Eigen betalingen;2020;3361.0
6323;HP5: Leveranciers genees-en hulpmiddelen;HF3: Eigen betalingen;2021;3628.0
6324;HP5: Leveranciers genees-en hulpmiddelen;HF3: Eigen betalingen;2022;3756.0
6325;HP5: Leveranciers genees-en hulpmiddelen;HF31: Directe eigen betalingen;1998;1336.0
6326;HP5: Leveranciers genees-en hulpmiddelen;HF31: Directe eigen betalingen;1999;1429.0
6327;HP5: Leveranciers genees-en hulpmiddelen;HF31: Directe eigen betalingen;2000;1520.0
6328;HP5: Leveranciers genees-en hulpmiddelen;HF31: Directe eigen betalingen;2001;1588.0
6329;HP5: Leveranciers genees-en hulpmiddelen;HF31: Directe eigen betalingen;2002;1617.0
6330;HP5: Leveranciers genees-en hulpmiddelen;HF31: Directe eigen betalingen;2003;1687.0
6331;HP5: Leveranciers genees-en hulpmiddelen;HF31: Directe eigen betalingen;2004;1863.0
6332;HP5: Leveranciers genees-en hulpmiddelen;HF31: Directe eigen betalingen;2005;1877.0
6333;HP5: Leveranciers genees-en hulpmiddelen;HF31: Directe eigen betalingen;2006;1896.0
6334;HP5: Leveranciers genees-en hulpmiddelen;HF31: Directe eigen betalingen;2007;1954.0
6335;HP5: Leveranciers genees-en hulpmiddelen;HF31: Directe eigen betalingen;2008;2064.0
6336;HP5: Leveranciers genees-en hulpmiddelen;HF31: Directe eigen betalingen;2009;1720.0
6337;HP5: Leveranciers genees-en hulpmiddelen;HF31: Directe eigen betalingen;2010;1875.0
6338;HP5: Leveranciers genees-en hulpmiddelen;HF31: Directe eigen betalingen;2011;2092.0
6339;HP5: Leveranciers genees-en hulpmiddelen;HF31: Directe eigen betalingen;2012;2194.0
6340;HP5: Leveranciers genees-en hulpmiddelen;HF31: Directe eigen betalingen;2013;2153.0
6341;HP5: Leveranciers genees-en hulpmiddelen;HF31: Directe eigen betalingen;2014;2130.0
6342;HP5: Leveranciers genees-en hulpmiddelen;HF31: Directe eigen betalingen;2015;2156.0
6343;HP5: Leveranciers genees-en hulpmiddelen;HF31: Directe eigen betalingen;2016;2174.0
6344;HP5: Leveranciers genees-en hulpmiddelen;HF31: Directe eigen betalingen;2017;2137.0
6345;HP5: Leveranciers genees-en hulpmiddelen;HF31: Directe eigen betalingen;2018;2233.0
6346;HP5: Leveranciers genees-en hulpmiddelen;HF31: Directe eigen betalingen;2019;2328.0
6347;HP5: Leveranciers genees-en hulpmiddelen;HF31: Directe eigen betalingen;2020;2389.0
6348;HP5: Leveranciers genees-en hulpmiddelen;HF31: Directe eigen betalingen;2021;2647.0
6349;HP5: Leveranciers genees-en hulpmiddelen;HF31: Directe eigen betalingen;2022;2767.0
6350;HP5: Leveranciers genees-en hulpmiddelen;HF32: Eigen risico en bijdragen;1998;89.0
6351;HP5: Leveranciers genees-en hulpmiddelen;HF32: Eigen risico en bijdragen;1999;99.0
6352;HP5: Leveranciers genees-en hulpmiddelen;HF32: Eigen risico en bijdragen;2000;104.0
6353;HP5: Leveranciers genees-en hulpmiddelen;HF32: Eigen risico en bijdragen;2001;115.0
6354;HP5: Leveranciers genees-en hulpmiddelen;HF32: Eigen risico en bijdragen;2002;128.0
6355;HP5: Leveranciers genees-en hulpmiddelen;HF32: Eigen risico en bijdragen;2003;136.0
6356;HP5: Leveranciers genees-en hulpmiddelen;HF32: Eigen risico en bijdragen;2004;134.0
6357;HP5: Leveranciers genees-en hulpmiddelen;HF32: Eigen risico en bijdragen;2005;146.0
6358;HP5: Leveranciers genees-en hulpmiddelen;HF32: Eigen risico en bijdragen;2006;24.0
6359;HP5: Leveranciers genees-en hulpmiddelen;HF32: Eigen risico en bijdragen;2007;11.0
6360;HP5: Leveranciers genees-en hulpmiddelen;HF32: Eigen risico en bijdragen;2008;532.0
6361;HP5: Leveranciers genees-en hulpmiddelen;HF32: Eigen risico en bijdragen;2009;528.0
6362;HP5: Leveranciers genees-en hulpmiddelen;HF32: Eigen risico en bijdragen;2010;530.0
6363;HP5: Leveranciers genees-en hulpmiddelen;HF32: Eigen risico en bijdragen;2011;526.0
6364;HP5: Leveranciers genees-en hulpmiddelen;HF32: Eigen risico en bijdragen;2012;608.0
6365;HP5: Leveranciers genees-en hulpmiddelen;HF32: Eigen risico en bijdragen;2013;832.0
6366;HP5: Leveranciers genees-en hulpmiddelen;HF32: Eigen risico en bijdragen;2014;871.0
6367;HP5: Leveranciers genees-en hulpmiddelen;HF32: Eigen risico en bijdragen;2015;932.0
6368;HP5: Leveranciers genees-en hulpmiddelen;HF32: Eigen risico en bijdragen;2016;913.0
6369;HP5: Leveranciers genees-en hulpmiddelen;HF32: Eigen risico en bijdragen;2017;935.0
6370;HP5: Leveranciers genees-en hulpmiddelen;HF32: Eigen risico en bijdragen;2018;935.0
6371;HP5: Leveranciers genees-en hulpmiddelen;HF32: Eigen risico en bijdragen;2019;926.0
