ID;Geslacht;Migratieachtergrond;Onderwijssoort;Leeftijd;OnderwijsVertragingInSchoolloopbaan;Perioden;AantalLeerlingenVoortgezetOnderwijs_1;AantalVsvErsVoorgezetOnderwijs_2;AantalNietVsvErsVoortgezetOnderwijs_3;PercentageVsvErsVoortgezetOnderwijs_4
6093;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;Geen vertraging;2007/'08;50260.0;420.0;49840.0;0.8
6094;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;Geen vertraging;2008/'09;50300.0;330.0;49980.0;0.7
6095;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;Geen vertraging;2009/'10;52070.0;330.0;51730.0;0.6
6096;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;Geen vertraging;2010/'11;54320.0;390.0;53930.0;0.7
6097;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;Geen vertraging;2011/'12;55840.0;400.0;55440.0;0.7
6098;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;Geen vertraging;2012/'13 Oude methode;58570.0;390.0;58170.0;0.7
6099;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;Geen vertraging;2012/'13 Nieuwe methode;58110.0;110.0;58000.0;0.2
6100;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;Geen vertraging;2013/'14;60400.0;130.0;60270.0;0.2
6101;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;Geen vertraging;2014/'15;62380.0;100.0;62280.0;0.2
6102;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;Geen vertraging;2015/'16;64340.0;110.0;64230.0;0.2
6103;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;Geen vertraging;2016/'17;65940.0;110.0;65840.0;0.2
6104;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;Geen vertraging;2017/'18;67510.0;130.0;67380.0;0.2
6105;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;Wel vertraging;2004/'05;32360.0;1270.0;31080.0;3.9
6106;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;Wel vertraging;2005/'06;32120.0;1000.0;31130.0;3.1
6107;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;Wel vertraging;2006/'07;31270.0;820.0;30450.0;2.6
6108;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;Wel vertraging;2007/'08;30440.0;740.0;29700.0;2.4
6109;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;Wel vertraging;2008/'09;30150.0;650.0;29490.0;2.2
6110;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;Wel vertraging;2009/'10;30540.0;780.0;29760.0;2.5
6111;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;Wel vertraging;2010/'11;31260.0;1040.0;30220.0;3.3
6112;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;Wel vertraging;2011/'12;31250.0;900.0;30340.0;2.9
6113;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;Wel vertraging;2012/'13 Oude methode;30160.0;800.0;29360.0;2.6
6114;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;Wel vertraging;2012/'13 Nieuwe methode;29340.0;380.0;28970.0;1.3
6115;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;Wel vertraging;2013/'14;29180.0;390.0;28780.0;1.3
6116;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;Wel vertraging;2014/'15;29260.0;500.0;28760.0;1.7
6117;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;Wel vertraging;2015/'16;28990.0;620.0;28370.0;2.1
6118;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;Wel vertraging;2016/'17;31310.0;1050.0;30260.0;3.4
6119;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;Wel vertraging;2017/'18;31830.0;1070.0;30760.0;3.4
6120;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;1 jaar vertraging;2004/'05;26230.0;630.0;25600.0;2.4
6121;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;1 jaar vertraging;2005/'06;26740.0;530.0;26210.0;2.0
6122;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;1 jaar vertraging;2006/'07;26520.0;480.0;26040.0;1.8
6123;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;1 jaar vertraging;2007/'08;26010.0;440.0;25580.0;1.7
6124;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;1 jaar vertraging;2008/'09;25790.0;370.0;25420.0;1.4
6125;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;1 jaar vertraging;2009/'10;25730.0;360.0;25370.0;1.4
6126;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;1 jaar vertraging;2010/'11;25690.0;430.0;25250.0;1.7
6127;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;1 jaar vertraging;2011/'12;25550.0;390.0;25160.0;1.5
6128;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;1 jaar vertraging;2012/'13 Oude methode;24820.0;370.0;24450.0;1.5
6129;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;1 jaar vertraging;2012/'13 Nieuwe methode;24320.0;90.0;24230.0;0.3
6130;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;1 jaar vertraging;2013/'14;23970.0;80.0;23890.0;0.3
6131;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;1 jaar vertraging;2014/'15;23510.0;80.0;23420.0;0.4
6132;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;1 jaar vertraging;2015/'16;22300.0;80.0;22220.0;0.3
6133;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;1 jaar vertraging;2016/'17;21770.0;70.0;21710.0;0.3
6134;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;1 jaar vertraging;2017/'18;21770.0;90.0;21680.0;0.4
6135;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;2 jaar of meer vertraging;2004/'05;6130.0;650.0;5480.0;10.5
6136;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;2 jaar of meer vertraging;2005/'06;5380.0;470.0;4920.0;8.7
6137;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;2 jaar of meer vertraging;2006/'07;4740.0;340.0;4410.0;7.1
6138;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;2 jaar of meer vertraging;2007/'08;4430.0;300.0;4120.0;6.8
6139;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;2 jaar of meer vertraging;2008/'09;4360.0;290.0;4070.0;6.5
6140;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;2 jaar of meer vertraging;2009/'10;4810.0;410.0;4390.0;8.6
6141;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;2 jaar of meer vertraging;2010/'11;5570.0;610.0;4960.0;10.9
6142;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;2 jaar of meer vertraging;2011/'12;5700.0;510.0;5190.0;9.0
6143;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;2 jaar of meer vertraging;2012/'13 Oude methode;5340.0;430.0;4910.0;8.1
6144;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;2 jaar of meer vertraging;2012/'13 Nieuwe methode;5030.0;290.0;4740.0;5.8
6145;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;2 jaar of meer vertraging;2013/'14;5210.0;310.0;4890.0;6.0
6146;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;2 jaar of meer vertraging;2014/'15;5750.0;420.0;5340.0;7.2
6147;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;2 jaar of meer vertraging;2015/'16;6690.0;540.0;6150.0;8.1
6148;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;2 jaar of meer vertraging;2016/'17;9540.0;990.0;8550.0;10.4
6149;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;2 jaar of meer vertraging;2017/'18;10060.0;980.0;9080.0;9.7
6150;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;Totaal;2004/'05;78200.0;1230.0;76970.0;1.6
6151;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;Totaal;2005/'06;78710.0;1150.0;77560.0;1.5
6152;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;Totaal;2006/'07;77930.0;1000.0;76930.0;1.3
6153;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;Totaal;2007/'08;77640.0;900.0;76740.0;1.2
6154;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;Totaal;2008/'09;77390.0;730.0;76660.0;0.9
6155;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;Totaal;2009/'10;79170.0;740.0;78430.0;0.9
6156;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;Totaal;2010/'11;81530.0;900.0;80630.0;1.1
6157;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;Totaal;2011/'12;82880.0;840.0;82040.0;1.0
6158;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;Totaal;2012/'13 Oude methode;84720.0;820.0;83900.0;1.0
6159;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;Totaal;2012/'13 Nieuwe methode;83650.0;210.0;83440.0;0.3
6160;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;Totaal;2013/'14;85700.0;220.0;85480.0;0.3
6161;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;Totaal;2014/'15;87310.0;200.0;87110.0;0.2
6162;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;Totaal;2015/'16;88040.0;200.0;87840.0;0.2
6163;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;Totaal;2016/'17;89440.0;190.0;89250.0;0.2
6164;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;Totaal;2017/'18;91100.0;240.0;90860.0;0.3
6165;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;Geen vertraging;2004/'05;50050.0;510.0;49540.0;1.0
6166;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;Geen vertraging;2005/'06;50240.0;540.0;49700.0;1.1
6167;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;Geen vertraging;2006/'07;49940.0;460.0;49480.0;0.9
6168;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;Geen vertraging;2007/'08;50260.0;420.0;49840.0;0.8
6169;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;Geen vertraging;2008/'09;50300.0;330.0;49980.0;0.7
6170;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;Geen vertraging;2009/'10;52070.0;330.0;51730.0;0.6
6171;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;Geen vertraging;2010/'11;54320.0;390.0;53930.0;0.7
6172;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;Geen vertraging;2011/'12;55840.0;400.0;55440.0;0.7
6173;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;Geen vertraging;2012/'13 Oude methode;58570.0;390.0;58170.0;0.7
6174;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;Geen vertraging;2012/'13 Nieuwe methode;58110.0;110.0;58000.0;0.2
6175;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;Geen vertraging;2013/'14;60400.0;130.0;60270.0;0.2
6176;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;Geen vertraging;2014/'15;62380.0;100.0;62280.0;0.2
6177;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;Geen vertraging;2015/'16;64340.0;110.0;64230.0;0.2
6178;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;Geen vertraging;2016/'17;65940.0;110.0;65840.0;0.2
6179;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;Geen vertraging;2017/'18;67510.0;130.0;67380.0;0.2
6180;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;Wel vertraging;2004/'05;28150.0;720.0;27430.0;2.6
6181;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;Wel vertraging;2005/'06;28470.0;610.0;27860.0;2.1
6182;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;Wel vertraging;2006/'07;27990.0;540.0;27450.0;1.9
6183;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;Wel vertraging;2007/'08;27380.0;480.0;26900.0;1.7
6184;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;Wel vertraging;2008/'09;27090.0;410.0;26690.0;1.5
6185;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;Wel vertraging;2009/'10;27110.0;410.0;26690.0;1.5
6186;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;Wel vertraging;2010/'11;27210.0;510.0;26700.0;1.9
6187;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;Wel vertraging;2011/'12;27040.0;450.0;26590.0;1.6
6188;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;Wel vertraging;2012/'13 Oude methode;26150.0;420.0;25730.0;1.6
6189;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;Wel vertraging;2012/'13 Nieuwe methode;25540.0;100.0;25440.0;0.4
6190;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;Wel vertraging;2013/'14;25300.0;90.0;25210.0;0.4
6191;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;Wel vertraging;2014/'15;24930.0;100.0;24830.0;0.4
6192;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;Wel vertraging;2015/'16;23700.0;90.0;23610.0;0.4
6193;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;Wel vertraging;2016/'17;23490.0;80.0;23420.0;0.3
6194;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;Wel vertraging;2017/'18;23600.0;110.0;23490.0;0.5
6195;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;1 jaar vertraging;2004/'05;26230.0;630.0;25600.0;2.4
6196;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;1 jaar vertraging;2005/'06;26740.0;530.0;26210.0;2.0
6197;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;1 jaar vertraging;2006/'07;26520.0;480.0;26040.0;1.8
6198;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;1 jaar vertraging;2007/'08;26010.0;440.0;25570.0;1.7
6199;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;1 jaar vertraging;2008/'09;25790.0;370.0;25420.0;1.4
6200;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;1 jaar vertraging;2009/'10;25730.0;360.0;25370.0;1.4
6201;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;1 jaar vertraging;2010/'11;25690.0;430.0;25250.0;1.7
6202;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;1 jaar vertraging;2011/'12;25550.0;390.0;25160.0;1.5
6203;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;1 jaar vertraging;2012/'13 Oude methode;24820.0;370.0;24450.0;1.5
6204;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;1 jaar vertraging;2012/'13 Nieuwe methode;24320.0;90.0;24230.0;0.3
6205;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;1 jaar vertraging;2013/'14;23970.0;80.0;23890.0;0.3
6206;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;1 jaar vertraging;2014/'15;23510.0;80.0;23420.0;0.4
6207;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;1 jaar vertraging;2015/'16;22300.0;80.0;22220.0;0.3
6208;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;1 jaar vertraging;2016/'17;21770.0;70.0;21710.0;0.3
6209;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;1 jaar vertraging;2017/'18;21770.0;90.0;21680.0;0.4
6210;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;2 jaar of meer vertraging;2004/'05;1920.0;90.0;1820.0;4.8
6211;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;2 jaar of meer vertraging;2005/'06;1730.0;80.0;1650.0;4.7
6212;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;2 jaar of meer vertraging;2006/'07;1460.0;60.0;1410.0;3.9
6213;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;2 jaar of meer vertraging;2007/'08;1360.0;40.0;1320.0;3.0
6214;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;2 jaar of meer vertraging;2008/'09;1300.0;40.0;1270.0;3.0
6215;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;2 jaar of meer vertraging;2009/'10;1380.0;50.0;1330.0;3.6
6216;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;2 jaar of meer vertraging;2010/'11;1520.0;80.0;1450.0;5.1
6217;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;2 jaar of meer vertraging;2011/'12;1490.0;60.0;1440.0;3.8
6218;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;2 jaar of meer vertraging;2012/'13 Oude methode;1340.0;60.0;1280.0;4.3
6219;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;2 jaar of meer vertraging;2012/'13 Nieuwe methode;1220.0;20.0;1200.0;1.2
6220;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;2 jaar of meer vertraging;2013/'14;1330.0;10.0;1320.0;0.9
6221;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;2 jaar of meer vertraging;2014/'15;1420.0;10.0;1410.0;0.9
6222;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;2 jaar of meer vertraging;2015/'16;1400.0;10.0;1390.0;0.9
6223;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;2 jaar of meer vertraging;2016/'17;1720.0;10.0;1710.0;0.8
6224;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Jonger dan 16 jaar;2 jaar of meer vertraging;2017/'18;1820.0;20.0;1800.0;1.0
6225;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;16 tot 18 jaar;Totaal;2004/'05;3380.0;280.0;3100.0;8.2
6226;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;16 tot 18 jaar;Totaal;2005/'06;3090.0;220.0;2870.0;7.1
6227;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;16 tot 18 jaar;Totaal;2006/'07;2810.0;170.0;2650.0;5.9
6228;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;16 tot 18 jaar;Totaal;2007/'08;2600.0;140.0;2460.0;5.5
6229;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;16 tot 18 jaar;Totaal;2008/'09;2540.0;130.0;2410.0;5.0
6230;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;16 tot 18 jaar;Totaal;2009/'10;2760.0;180.0;2590.0;6.3
6231;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;16 tot 18 jaar;Totaal;2010/'11;3110.0;250.0;2860.0;7.9
6232;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;16 tot 18 jaar;Totaal;2011/'12;3200.0;170.0;3020.0;5.4
6233;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;16 tot 18 jaar;Totaal;2012/'13 Oude methode;3070.0;150.0;2920.0;4.9
6234;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;16 tot 18 jaar;Totaal;2012/'13 Nieuwe methode;2890.0;60.0;2840.0;2.0
6235;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;16 tot 18 jaar;Totaal;2013/'14;2870.0;60.0;2810.0;2.0
6236;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;16 tot 18 jaar;Totaal;2014/'15;3130.0;60.0;3080.0;1.8
6237;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;16 tot 18 jaar;Totaal;2015/'16;3580.0;60.0;3520.0;1.6
6238;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;16 tot 18 jaar;Totaal;2016/'17;4480.0;60.0;4420.0;1.4
6239;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;16 tot 18 jaar;Totaal;2017/'18;4720.0;90.0;4630.0;1.8
6240;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;16 tot 18 jaar;Geen vertraging;2004/'05;0.0;0.0;0.0;0.0
6241;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;16 tot 18 jaar;Geen vertraging;2005/'06;0.0;0.0;0.0;0.0
6242;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;16 tot 18 jaar;Geen vertraging;2006/'07;0.0;0.0;0.0;0.0
6243;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;16 tot 18 jaar;Geen vertraging;2007/'08;0.0;0.0;0.0;0.0
6244;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;16 tot 18 jaar;Geen vertraging;2008/'09;0.0;0.0;0.0;0.0
6245;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;16 tot 18 jaar;Geen vertraging;2009/'10;0.0;0.0;0.0;0.0
6246;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;16 tot 18 jaar;Geen vertraging;2010/'11;0.0;0.0;0.0;0.0
6247;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;16 tot 18 jaar;Geen vertraging;2011/'12;0.0;0.0;0.0;0.0
6248;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;16 tot 18 jaar;Geen vertraging;2012/'13 Oude methode;0.0;0.0;0.0;0.0
6249;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;16 tot 18 jaar;Geen vertraging;2012/'13 Nieuwe methode;0.0;0.0;0.0;0.0
6250;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;16 tot 18 jaar;Geen vertraging;2013/'14;0.0;0.0;0.0;0.0
6251;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;16 tot 18 jaar;Geen vertraging;2014/'15;0.0;0.0;0.0;0.0
6252;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;16 tot 18 jaar;Geen vertraging;2015/'16;0.0;0.0;0.0;0.0
6253;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;16 tot 18 jaar;Geen vertraging;2016/'17;0.0;0.0;0.0;0.0
6254;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;16 tot 18 jaar;Geen vertraging;2017/'18;0.0;0.0;0.0;0.0
