ID;Zorgfuncties;Zorgfinanciering;Perioden;UitgavenGezondheidsEnWelzijnszorg_1
2300;HCR1: Langdurige zorg (welzijn);HF122: Zorgverzekeringswet;1998;
2301;HCR1: Langdurige zorg (welzijn);HF122: Zorgverzekeringswet;1999;
2302;HCR1: Langdurige zorg (welzijn);HF122: Zorgverzekeringswet;2000;
2303;HCR1: Langdurige zorg (welzijn);HF122: Zorgverzekeringswet;2001;
2304;HCR1: Langdurige zorg (welzijn);HF122: Zorgverzekeringswet;2002;
2305;HCR1: Langdurige zorg (welzijn);HF122: Zorgverzekeringswet;2003;
2306;HCR1: Langdurige zorg (welzijn);HF122: Zorgverzekeringswet;2004;
2307;HCR1: Langdurige zorg (welzijn);HF122: Zorgverzekeringswet;2005;
2308;HCR1: Langdurige zorg (welzijn);HF122: Zorgverzekeringswet;2006;1.0
2309;HCR1: Langdurige zorg (welzijn);HF122: Zorgverzekeringswet;2007;1.0
2310;HCR1: Langdurige zorg (welzijn);HF122: Zorgverzekeringswet;2008;0.0
2311;HCR1: Langdurige zorg (welzijn);HF122: Zorgverzekeringswet;2009;0.0
2312;HCR1: Langdurige zorg (welzijn);HF122: Zorgverzekeringswet;2010;0.0
2313;HCR1: Langdurige zorg (welzijn);HF122: Zorgverzekeringswet;2011;0.0
2314;HCR1: Langdurige zorg (welzijn);HF122: Zorgverzekeringswet;2012;0.0
2315;HCR1: Langdurige zorg (welzijn);HF122: Zorgverzekeringswet;2013;0.0
2316;HCR1: Langdurige zorg (welzijn);HF122: Zorgverzekeringswet;2014;0.0
2317;HCR1: Langdurige zorg (welzijn);HF122: Zorgverzekeringswet;2015;145.0
2318;HCR1: Langdurige zorg (welzijn);HF122: Zorgverzekeringswet;2016;165.0
2319;HCR1: Langdurige zorg (welzijn);HF122: Zorgverzekeringswet;2017;183.0
2320;HCR1: Langdurige zorg (welzijn);HF122: Zorgverzekeringswet;2018;195.0
2321;HCR1: Langdurige zorg (welzijn);HF122: Zorgverzekeringswet;2019;201.0
2322;HCR1: Langdurige zorg (welzijn);HF122: Zorgverzekeringswet;2020;182.0
2323;HCR1: Langdurige zorg (welzijn);HF122: Zorgverzekeringswet;2021;158.0
2324;HCR1: Langdurige zorg (welzijn);HF122: Zorgverzekeringswet;2022;139.0
2325;HCR1: Langdurige zorg (welzijn);Vrijwillige financiering, eigen betaling;1998;269.0
2326;HCR1: Langdurige zorg (welzijn);Vrijwillige financiering, eigen betaling;1999;277.0
2327;HCR1: Langdurige zorg (welzijn);Vrijwillige financiering, eigen betaling;2000;277.0
2328;HCR1: Langdurige zorg (welzijn);Vrijwillige financiering, eigen betaling;2001;274.0
2329;HCR1: Langdurige zorg (welzijn);Vrijwillige financiering, eigen betaling;2002;282.0
2330;HCR1: Langdurige zorg (welzijn);Vrijwillige financiering, eigen betaling;2003;290.0
2331;HCR1: Langdurige zorg (welzijn);Vrijwillige financiering, eigen betaling;2004;343.0
2332;HCR1: Langdurige zorg (welzijn);Vrijwillige financiering, eigen betaling;2005;364.0
2333;HCR1: Langdurige zorg (welzijn);Vrijwillige financiering, eigen betaling;2006;254.0
2334;HCR1: Langdurige zorg (welzijn);Vrijwillige financiering, eigen betaling;2007;377.0
2335;HCR1: Langdurige zorg (welzijn);Vrijwillige financiering, eigen betaling;2008;387.0
2336;HCR1: Langdurige zorg (welzijn);Vrijwillige financiering, eigen betaling;2009;422.0
2337;HCR1: Langdurige zorg (welzijn);Vrijwillige financiering, eigen betaling;2010;502.0
2338;HCR1: Langdurige zorg (welzijn);Vrijwillige financiering, eigen betaling;2011;566.0
2339;HCR1: Langdurige zorg (welzijn);Vrijwillige financiering, eigen betaling;2012;573.0
2340;HCR1: Langdurige zorg (welzijn);Vrijwillige financiering, eigen betaling;2013;605.0
2341;HCR1: Langdurige zorg (welzijn);Vrijwillige financiering, eigen betaling;2014;615.0
2342;HCR1: Langdurige zorg (welzijn);Vrijwillige financiering, eigen betaling;2015;681.0
2343;HCR1: Langdurige zorg (welzijn);Vrijwillige financiering, eigen betaling;2016;622.0
2344;HCR1: Langdurige zorg (welzijn);Vrijwillige financiering, eigen betaling;2017;559.0
2345;HCR1: Langdurige zorg (welzijn);Vrijwillige financiering, eigen betaling;2018;555.0
2346;HCR1: Langdurige zorg (welzijn);Vrijwillige financiering, eigen betaling;2019;508.0
2347;HCR1: Langdurige zorg (welzijn);Vrijwillige financiering, eigen betaling;2020;554.0
2348;HCR1: Langdurige zorg (welzijn);Vrijwillige financiering, eigen betaling;2021;546.0
2349;HCR1: Langdurige zorg (welzijn);Vrijwillige financiering, eigen betaling;2022;569.0
2350;HCR1: Langdurige zorg (welzijn);HF2: Vrijwillige financieringsvormen;1998;0.0
2351;HCR1: Langdurige zorg (welzijn);HF2: Vrijwillige financieringsvormen;1999;0.0
2352;HCR1: Langdurige zorg (welzijn);HF2: Vrijwillige financieringsvormen;2000;0.0
2353;HCR1: Langdurige zorg (welzijn);HF2: Vrijwillige financieringsvormen;2001;0.0
2354;HCR1: Langdurige zorg (welzijn);HF2: Vrijwillige financieringsvormen;2002;0.0
2355;HCR1: Langdurige zorg (welzijn);HF2: Vrijwillige financieringsvormen;2003;0.0
2356;HCR1: Langdurige zorg (welzijn);HF2: Vrijwillige financieringsvormen;2004;0.0
2357;HCR1: Langdurige zorg (welzijn);HF2: Vrijwillige financieringsvormen;2005;0.0
2358;HCR1: Langdurige zorg (welzijn);HF2: Vrijwillige financieringsvormen;2006;0.0
2359;HCR1: Langdurige zorg (welzijn);HF2: Vrijwillige financieringsvormen;2007;0.0
2360;HCR1: Langdurige zorg (welzijn);HF2: Vrijwillige financieringsvormen;2008;0.0
2361;HCR1: Langdurige zorg (welzijn);HF2: Vrijwillige financieringsvormen;2009;0.0
2362;HCR1: Langdurige zorg (welzijn);HF2: Vrijwillige financieringsvormen;2010;0.0
2363;HCR1: Langdurige zorg (welzijn);HF2: Vrijwillige financieringsvormen;2011;0.0
2364;HCR1: Langdurige zorg (welzijn);HF2: Vrijwillige financieringsvormen;2012;0.0
2365;HCR1: Langdurige zorg (welzijn);HF2: Vrijwillige financieringsvormen;2013;0.0
2366;HCR1: Langdurige zorg (welzijn);HF2: Vrijwillige financieringsvormen;2014;0.0
2367;HCR1: Langdurige zorg (welzijn);HF2: Vrijwillige financieringsvormen;2015;0.0
2368;HCR1: Langdurige zorg (welzijn);HF2: Vrijwillige financieringsvormen;2016;0.0
2369;HCR1: Langdurige zorg (welzijn);HF2: Vrijwillige financieringsvormen;2017;0.0
2370;HCR1: Langdurige zorg (welzijn);HF2: Vrijwillige financieringsvormen;2018;0.0
2371;HCR1: Langdurige zorg (welzijn);HF2: Vrijwillige financieringsvormen;2019;0.0
2372;HCR1: Langdurige zorg (welzijn);HF2: Vrijwillige financieringsvormen;2020;0.0
2373;HCR1: Langdurige zorg (welzijn);HF2: Vrijwillige financieringsvormen;2021;0.0
2374;HCR1: Langdurige zorg (welzijn);HF2: Vrijwillige financieringsvormen;2022;0.0
2375;HCR1: Langdurige zorg (welzijn);HF21:Vrijwillige ziektekostenverzekering;1998;0.0
2376;HCR1: Langdurige zorg (welzijn);HF21:Vrijwillige ziektekostenverzekering;1999;0.0
2377;HCR1: Langdurige zorg (welzijn);HF21:Vrijwillige ziektekostenverzekering;2000;0.0
2378;HCR1: Langdurige zorg (welzijn);HF21:Vrijwillige ziektekostenverzekering;2001;0.0
2379;HCR1: Langdurige zorg (welzijn);HF21:Vrijwillige ziektekostenverzekering;2002;0.0
2380;HCR1: Langdurige zorg (welzijn);HF21:Vrijwillige ziektekostenverzekering;2003;0.0
2381;HCR1: Langdurige zorg (welzijn);HF21:Vrijwillige ziektekostenverzekering;2004;0.0
2382;HCR1: Langdurige zorg (welzijn);HF21:Vrijwillige ziektekostenverzekering;2005;0.0
2383;HCR1: Langdurige zorg (welzijn);HF21:Vrijwillige ziektekostenverzekering;2006;0.0
2384;HCR1: Langdurige zorg (welzijn);HF21:Vrijwillige ziektekostenverzekering;2007;0.0
2385;HCR1: Langdurige zorg (welzijn);HF21:Vrijwillige ziektekostenverzekering;2008;0.0
2386;HCR1: Langdurige zorg (welzijn);HF21:Vrijwillige ziektekostenverzekering;2009;0.0
2387;HCR1: Langdurige zorg (welzijn);HF21:Vrijwillige ziektekostenverzekering;2010;0.0
2388;HCR1: Langdurige zorg (welzijn);HF21:Vrijwillige ziektekostenverzekering;2011;0.0
2389;HCR1: Langdurige zorg (welzijn);HF21:Vrijwillige ziektekostenverzekering;2012;0.0
2390;HCR1: Langdurige zorg (welzijn);HF21:Vrijwillige ziektekostenverzekering;2013;0.0
2391;HCR1: Langdurige zorg (welzijn);HF21:Vrijwillige ziektekostenverzekering;2014;0.0
2392;HCR1: Langdurige zorg (welzijn);HF21:Vrijwillige ziektekostenverzekering;2015;0.0
2393;HCR1: Langdurige zorg (welzijn);HF21:Vrijwillige ziektekostenverzekering;2016;0.0
2394;HCR1: Langdurige zorg (welzijn);HF21:Vrijwillige ziektekostenverzekering;2017;0.0
2395;HCR1: Langdurige zorg (welzijn);HF21:Vrijwillige ziektekostenverzekering;2018;0.0
2396;HCR1: Langdurige zorg (welzijn);HF21:Vrijwillige ziektekostenverzekering;2019;0.0
2397;HCR1: Langdurige zorg (welzijn);HF21:Vrijwillige ziektekostenverzekering;2020;0.0
2398;HCR1: Langdurige zorg (welzijn);HF21:Vrijwillige ziektekostenverzekering;2021;0.0
2399;HCR1: Langdurige zorg (welzijn);HF21:Vrijwillige ziektekostenverzekering;2022;0.0
2400;HCR1: Langdurige zorg (welzijn);HF22: Financiering door IZWH;1998;0.0
2401;HCR1: Langdurige zorg (welzijn);HF22: Financiering door IZWH;1999;0.0
2402;HCR1: Langdurige zorg (welzijn);HF22: Financiering door IZWH;2000;0.0
2403;HCR1: Langdurige zorg (welzijn);HF22: Financiering door IZWH;2001;0.0
2404;HCR1: Langdurige zorg (welzijn);HF22: Financiering door IZWH;2002;0.0
2405;HCR1: Langdurige zorg (welzijn);HF22: Financiering door IZWH;2003;0.0
2406;HCR1: Langdurige zorg (welzijn);HF22: Financiering door IZWH;2004;0.0
2407;HCR1: Langdurige zorg (welzijn);HF22: Financiering door IZWH;2005;0.0
2408;HCR1: Langdurige zorg (welzijn);HF22: Financiering door IZWH;2006;0.0
2409;HCR1: Langdurige zorg (welzijn);HF22: Financiering door IZWH;2007;0.0
2410;HCR1: Langdurige zorg (welzijn);HF22: Financiering door IZWH;2008;0.0
2411;HCR1: Langdurige zorg (welzijn);HF22: Financiering door IZWH;2009;0.0
2412;HCR1: Langdurige zorg (welzijn);HF22: Financiering door IZWH;2010;0.0
2413;HCR1: Langdurige zorg (welzijn);HF22: Financiering door IZWH;2011;0.0
2414;HCR1: Langdurige zorg (welzijn);HF22: Financiering door IZWH;2012;0.0
2415;HCR1: Langdurige zorg (welzijn);HF22: Financiering door IZWH;2013;0.0
2416;HCR1: Langdurige zorg (welzijn);HF22: Financiering door IZWH;2014;0.0
2417;HCR1: Langdurige zorg (welzijn);HF22: Financiering door IZWH;2015;0.0
2418;HCR1: Langdurige zorg (welzijn);HF22: Financiering door IZWH;2016;0.0
2419;HCR1: Langdurige zorg (welzijn);HF22: Financiering door IZWH;2017;0.0
2420;HCR1: Langdurige zorg (welzijn);HF22: Financiering door IZWH;2018;0.0
2421;HCR1: Langdurige zorg (welzijn);HF22: Financiering door IZWH;2019;0.0
2422;HCR1: Langdurige zorg (welzijn);HF22: Financiering door IZWH;2020;0.0
2423;HCR1: Langdurige zorg (welzijn);HF22: Financiering door IZWH;2021;0.0
2424;HCR1: Langdurige zorg (welzijn);HF22: Financiering door IZWH;2022;0.0
2425;HCR1: Langdurige zorg (welzijn);HF23: Financiering door ondernemingen;1998;0.0
2426;HCR1: Langdurige zorg (welzijn);HF23: Financiering door ondernemingen;1999;0.0
2427;HCR1: Langdurige zorg (welzijn);HF23: Financiering door ondernemingen;2000;0.0
2428;HCR1: Langdurige zorg (welzijn);HF23: Financiering door ondernemingen;2001;0.0
2429;HCR1: Langdurige zorg (welzijn);HF23: Financiering door ondernemingen;2002;0.0
2430;HCR1: Langdurige zorg (welzijn);HF23: Financiering door ondernemingen;2003;0.0
2431;HCR1: Langdurige zorg (welzijn);HF23: Financiering door ondernemingen;2004;0.0
2432;HCR1: Langdurige zorg (welzijn);HF23: Financiering door ondernemingen;2005;0.0
2433;HCR1: Langdurige zorg (welzijn);HF23: Financiering door ondernemingen;2006;0.0
2434;HCR1: Langdurige zorg (welzijn);HF23: Financiering door ondernemingen;2007;0.0
2435;HCR1: Langdurige zorg (welzijn);HF23: Financiering door ondernemingen;2008;0.0
2436;HCR1: Langdurige zorg (welzijn);HF23: Financiering door ondernemingen;2009;0.0
2437;HCR1: Langdurige zorg (welzijn);HF23: Financiering door ondernemingen;2010;0.0
2438;HCR1: Langdurige zorg (welzijn);HF23: Financiering door ondernemingen;2011;0.0
2439;HCR1: Langdurige zorg (welzijn);HF23: Financiering door ondernemingen;2012;0.0
2440;HCR1: Langdurige zorg (welzijn);HF23: Financiering door ondernemingen;2013;0.0
2441;HCR1: Langdurige zorg (welzijn);HF23: Financiering door ondernemingen;2014;0.0
2442;HCR1: Langdurige zorg (welzijn);HF23: Financiering door ondernemingen;2015;0.0
2443;HCR1: Langdurige zorg (welzijn);HF23: Financiering door ondernemingen;2016;0.0
2444;HCR1: Langdurige zorg (welzijn);HF23: Financiering door ondernemingen;2017;0.0
2445;HCR1: Langdurige zorg (welzijn);HF23: Financiering door ondernemingen;2018;0.0
2446;HCR1: Langdurige zorg (welzijn);HF23: Financiering door ondernemingen;2019;0.0
2447;HCR1: Langdurige zorg (welzijn);HF23: Financiering door ondernemingen;2020;0.0
2448;HCR1: Langdurige zorg (welzijn);HF23: Financiering door ondernemingen;2021;0.0
2449;HCR1: Langdurige zorg (welzijn);HF23: Financiering door ondernemingen;2022;0.0
2450;HCR1: Langdurige zorg (welzijn);HF3: Eigen betalingen;1998;269.0
2451;HCR1: Langdurige zorg (welzijn);HF3: Eigen betalingen;1999;277.0
2452;HCR1: Langdurige zorg (welzijn);HF3: Eigen betalingen;2000;277.0
2453;HCR1: Langdurige zorg (welzijn);HF3: Eigen betalingen;2001;274.0
2454;HCR1: Langdurige zorg (welzijn);HF3: Eigen betalingen;2002;282.0
2455;HCR1: Langdurige zorg (welzijn);HF3: Eigen betalingen;2003;290.0
2456;HCR1: Langdurige zorg (welzijn);HF3: Eigen betalingen;2004;343.0
2457;HCR1: Langdurige zorg (welzijn);HF3: Eigen betalingen;2005;364.0
2458;HCR1: Langdurige zorg (welzijn);HF3: Eigen betalingen;2006;254.0
2459;HCR1: Langdurige zorg (welzijn);HF3: Eigen betalingen;2007;377.0
2460;HCR1: Langdurige zorg (welzijn);HF3: Eigen betalingen;2008;387.0
2461;HCR1: Langdurige zorg (welzijn);HF3: Eigen betalingen;2009;422.0
2462;HCR1: Langdurige zorg (welzijn);HF3: Eigen betalingen;2010;502.0
2463;HCR1: Langdurige zorg (welzijn);HF3: Eigen betalingen;2011;566.0
2464;HCR1: Langdurige zorg (welzijn);HF3: Eigen betalingen;2012;573.0
2465;HCR1: Langdurige zorg (welzijn);HF3: Eigen betalingen;2013;605.0
2466;HCR1: Langdurige zorg (welzijn);HF3: Eigen betalingen;2014;615.0
2467;HCR1: Langdurige zorg (welzijn);HF3: Eigen betalingen;2015;681.0
2468;HCR1: Langdurige zorg (welzijn);HF3: Eigen betalingen;2016;622.0
2469;HCR1: Langdurige zorg (welzijn);HF3: Eigen betalingen;2017;559.0
2470;HCR1: Langdurige zorg (welzijn);HF3: Eigen betalingen;2018;555.0
2471;HCR1: Langdurige zorg (welzijn);HF3: Eigen betalingen;2019;508.0
2472;HCR1: Langdurige zorg (welzijn);HF3: Eigen betalingen;2020;554.0
2473;HCR1: Langdurige zorg (welzijn);HF3: Eigen betalingen;2021;546.0
2474;HCR1: Langdurige zorg (welzijn);HF3: Eigen betalingen;2022;569.0
2475;HCR1: Langdurige zorg (welzijn);HF31: Directe eigen betalingen;1998;0.0
2476;HCR1: Langdurige zorg (welzijn);HF31: Directe eigen betalingen;1999;0.0
2477;HCR1: Langdurige zorg (welzijn);HF31: Directe eigen betalingen;2000;0.0
2478;HCR1: Langdurige zorg (welzijn);HF31: Directe eigen betalingen;2001;0.0
2479;HCR1: Langdurige zorg (welzijn);HF31: Directe eigen betalingen;2002;0.0
2480;HCR1: Langdurige zorg (welzijn);HF31: Directe eigen betalingen;2003;0.0
2481;HCR1: Langdurige zorg (welzijn);HF31: Directe eigen betalingen;2004;0.0
2482;HCR1: Langdurige zorg (welzijn);HF31: Directe eigen betalingen;2005;0.0
2483;HCR1: Langdurige zorg (welzijn);HF31: Directe eigen betalingen;2006;0.0
2484;HCR1: Langdurige zorg (welzijn);HF31: Directe eigen betalingen;2007;0.0
2485;HCR1: Langdurige zorg (welzijn);HF31: Directe eigen betalingen;2008;0.0
2486;HCR1: Langdurige zorg (welzijn);HF31: Directe eigen betalingen;2009;0.0
2487;HCR1: Langdurige zorg (welzijn);HF31: Directe eigen betalingen;2010;0.0
2488;HCR1: Langdurige zorg (welzijn);HF31: Directe eigen betalingen;2011;0.0
2489;HCR1: Langdurige zorg (welzijn);HF31: Directe eigen betalingen;2012;0.0
2490;HCR1: Langdurige zorg (welzijn);HF31: Directe eigen betalingen;2013;0.0
2491;HCR1: Langdurige zorg (welzijn);HF31: Directe eigen betalingen;2014;0.0
2492;HCR1: Langdurige zorg (welzijn);HF31: Directe eigen betalingen;2015;0.0
2493;HCR1: Langdurige zorg (welzijn);HF31: Directe eigen betalingen;2016;0.0
2494;HCR1: Langdurige zorg (welzijn);HF31: Directe eigen betalingen;2017;0.0
2495;HCR1: Langdurige zorg (welzijn);HF31: Directe eigen betalingen;2018;0.0
2496;HCR1: Langdurige zorg (welzijn);HF31: Directe eigen betalingen;2019;0.0
2497;HCR1: Langdurige zorg (welzijn);HF31: Directe eigen betalingen;2020;0.0
2498;HCR1: Langdurige zorg (welzijn);HF31: Directe eigen betalingen;2021;0.0
2499;HCR1: Langdurige zorg (welzijn);HF31: Directe eigen betalingen;2022;0.0
2500;HCR1: Langdurige zorg (welzijn);HF32: Eigen risico en bijdragen;1998;269.0
2501;HCR1: Langdurige zorg (welzijn);HF32: Eigen risico en bijdragen;1999;277.0
2502;HCR1: Langdurige zorg (welzijn);HF32: Eigen risico en bijdragen;2000;277.0
2503;HCR1: Langdurige zorg (welzijn);HF32: Eigen risico en bijdragen;2001;274.0
2504;HCR1: Langdurige zorg (welzijn);HF32: Eigen risico en bijdragen;2002;282.0
2505;HCR1: Langdurige zorg (welzijn);HF32: Eigen risico en bijdragen;2003;290.0
2506;HCR1: Langdurige zorg (welzijn);HF32: Eigen risico en bijdragen;2004;343.0
2507;HCR1: Langdurige zorg (welzijn);HF32: Eigen risico en bijdragen;2005;364.0
2508;HCR1: Langdurige zorg (welzijn);HF32: Eigen risico en bijdragen;2006;254.0
2509;HCR1: Langdurige zorg (welzijn);HF32: Eigen risico en bijdragen;2007;377.0
2510;HCR1: Langdurige zorg (welzijn);HF32: Eigen risico en bijdragen;2008;387.0
2511;HCR1: Langdurige zorg (welzijn);HF32: Eigen risico en bijdragen;2009;422.0
2512;HCR1: Langdurige zorg (welzijn);HF32: Eigen risico en bijdragen;2010;502.0
2513;HCR1: Langdurige zorg (welzijn);HF32: Eigen risico en bijdragen;2011;566.0
2514;HCR1: Langdurige zorg (welzijn);HF32: Eigen risico en bijdragen;2012;573.0
2515;HCR1: Langdurige zorg (welzijn);HF32: Eigen risico en bijdragen;2013;605.0
2516;HCR1: Langdurige zorg (welzijn);HF32: Eigen risico en bijdragen;2014;615.0
2517;HCR1: Langdurige zorg (welzijn);HF32: Eigen risico en bijdragen;2015;681.0
2518;HCR1: Langdurige zorg (welzijn);HF32: Eigen risico en bijdragen;2016;622.0
2519;HCR1: Langdurige zorg (welzijn);HF32: Eigen risico en bijdragen;2017;559.0
2520;HCR1: Langdurige zorg (welzijn);HF32: Eigen risico en bijdragen;2018;555.0
2521;HCR1: Langdurige zorg (welzijn);HF32: Eigen risico en bijdragen;2019;508.0
2522;HCR1: Langdurige zorg (welzijn);HF32: Eigen risico en bijdragen;2020;554.0
2523;HCR1: Langdurige zorg (welzijn);HF32: Eigen risico en bijdragen;2021;546.0
2524;HCR1: Langdurige zorg (welzijn);HF32: Eigen risico en bijdragen;2022;569.0
2525;HCR1: Langdurige zorg (welzijn);"Buitenland; uitvoer";1998;0.0
2526;HCR1: Langdurige zorg (welzijn);"Buitenland; uitvoer";1999;0.0
2527;HCR1: Langdurige zorg (welzijn);"Buitenland; uitvoer";2000;0.0
2528;HCR1: Langdurige zorg (welzijn);"Buitenland; uitvoer";2001;0.0
2529;HCR1: Langdurige zorg (welzijn);"Buitenland; uitvoer";2002;0.0
2530;HCR1: Langdurige zorg (welzijn);"Buitenland; uitvoer";2003;0.0
2531;HCR1: Langdurige zorg (welzijn);"Buitenland; uitvoer";2004;0.0
2532;HCR1: Langdurige zorg (welzijn);"Buitenland; uitvoer";2005;0.0
2533;HCR1: Langdurige zorg (welzijn);"Buitenland; uitvoer";2006;0.0
2534;HCR1: Langdurige zorg (welzijn);"Buitenland; uitvoer";2007;0.0
2535;HCR1: Langdurige zorg (welzijn);"Buitenland; uitvoer";2008;0.0
2536;HCR1: Langdurige zorg (welzijn);"Buitenland; uitvoer";2009;0.0
2537;HCR1: Langdurige zorg (welzijn);"Buitenland; uitvoer";2010;0.0
2538;HCR1: Langdurige zorg (welzijn);"Buitenland; uitvoer";2011;0.0
2539;HCR1: Langdurige zorg (welzijn);"Buitenland; uitvoer";2012;0.0
2540;HCR1: Langdurige zorg (welzijn);"Buitenland; uitvoer";2013;0.0
2541;HCR1: Langdurige zorg (welzijn);"Buitenland; uitvoer";2014;0.0
2542;HCR1: Langdurige zorg (welzijn);"Buitenland; uitvoer";2015;0.0
2543;HCR1: Langdurige zorg (welzijn);"Buitenland; uitvoer";2016;0.0
2544;HCR1: Langdurige zorg (welzijn);"Buitenland; uitvoer";2017;0.0
2545;HCR1: Langdurige zorg (welzijn);"Buitenland; uitvoer";2018;0.0
2546;HCR1: Langdurige zorg (welzijn);"Buitenland; uitvoer";2019;0.0
2547;HCR1: Langdurige zorg (welzijn);"Buitenland; uitvoer";2020;0.0
2548;HCR1: Langdurige zorg (welzijn);"Buitenland; uitvoer";2021;0.0
2549;HCR1: Langdurige zorg (welzijn);"Buitenland; uitvoer";2022;0.0
2550;HCR11: Langdurige zorg,welzijn,in natura;Totaal alle financieringsvormen;1998;3034.0
2551;HCR11: Langdurige zorg,welzijn,in natura;Totaal alle financieringsvormen;1999;3231.0
2552;HCR11: Langdurige zorg,welzijn,in natura;Totaal alle financieringsvormen;2000;3486.0
2553;HCR11: Langdurige zorg,welzijn,in natura;Totaal alle financieringsvormen;2001;3856.0
2554;HCR11: Langdurige zorg,welzijn,in natura;Totaal alle financieringsvormen;2002;4296.0
2555;HCR11: Langdurige zorg,welzijn,in natura;Totaal alle financieringsvormen;2003;4688.0
2556;HCR11: Langdurige zorg,welzijn,in natura;Totaal alle financieringsvormen;2004;4909.0
2557;HCR11: Langdurige zorg,welzijn,in natura;Totaal alle financieringsvormen;2005;5221.0
2558;HCR11: Langdurige zorg,welzijn,in natura;Totaal alle financieringsvormen;2006;5116.0
2559;HCR11: Langdurige zorg,welzijn,in natura;Totaal alle financieringsvormen;2007;5089.0
