ID;Geslacht;Opleidingsclusters;Vooropleiding;Perioden;TotaalAantalStudenten_1;Na3Jaar_2;Na4Jaar_3;Na5Jaar_4;Na6Jaar_5;Na7Jaar_6;Na8Jaar_7;Na9Jaar_8;Na3Jaar_9;Na4Jaar_10;Na5Jaar_11;Na6Jaar_12;Na7Jaar_13;Na8Jaar_14;Na9Jaar_15;Na3Jaar_16;Na4Jaar_17;Na5Jaar_18;Na6Jaar_19;Na7Jaar_20;Na8Jaar_21;Na9Jaar_22;Na3Jaar_23;Na4Jaar_24;Na5Jaar_25;Na6Jaar_26;Na7Jaar_27;Na8Jaar_28;Na9Jaar_29;Na3Jaar_30;Na4Jaar_31;Na5Jaar_32;Na6Jaar_33;Na7Jaar_34;Na8Jaar_35;Na9Jaar_36;Na1Jaar_37;Na2Jaar_38;Na3Jaar_39;Na4Jaar_40;Na5Jaar_41;Na6Jaar_42;Na7Jaar_43;Na8Jaar_44;InJaar2_45;InJaar3_46;InJaar4_47;InJaar5_48;InJaar6_49;InJaar7_50;InJaar8_51;InJaar9_52;InJaar2_53;InJaar3_54;InJaar4_55;InJaar5_56;InJaar6_57;InJaar7_58;InJaar8_59;InJaar9_60;InJaar2_61;InJaar3_62;InJaar4_63;InJaar5_64;InJaar6_65;InJaar7_66;InJaar8_67;InJaar9_68;InJaar2_69;InJaar3_70;InJaar4_71;InJaar5_72;InJaar6_73;InJaar7_74;InJaar8_75;InJaar9_76;InJaar2_77;InJaar3_78;InJaar4_79;InJaar5_80;InJaar6_81;InJaar7_82;InJaar8_83;InJaar9_84
4182;Totaal mannen en vrouwen;8;Totaal alle vooropleidingen;Cohort 1997;400.0;17.0;21.0;38.0;59.0;72.0;79.0;82.0;11.0;15.0;30.0;49.0;62.0;68.0;71.0;11.0;14.0;26.0;40.0;50.0;55.0;56.0;0.0;1.0;4.0;9.0;12.0;14.0;15.0;6.0;6.0;8.0;9.0;10.0;11.0;11.0;7.0;11.0;12.0;13.0;13.0;13.0;13.0;13.0;90.0;81.0;71.0;66.0;49.0;29.0;16.0;8.0;82.0;73.0;63.0;59.0;44.0;25.0;13.0;6.0;75.0;64.0;48.0;45.0;32.0;18.0;8.0;2.0;7.0;9.0;16.0;14.0;12.0;7.0;5.0;4.0;7.0;8.0;8.0;6.0;4.0;3.0;2.0;2.0
4183;Totaal mannen en vrouwen;8;Totaal alle vooropleidingen;Cohort 1998;370.0;16.0;18.0;35.0;54.0;66.0;72.0;;12.0;14.0;28.0;45.0;56.0;61.0;;11.0;13.0;22.0;35.0;42.0;46.0;;0.0;1.0;6.0;10.0;14.0;15.0;;4.0;4.0;7.0;8.0;10.0;10.0;;12.0;13.0;15.0;16.0;18.0;17.0;19.0;19.0;86.0;78.0;69.0;66.0;47.0;29.0;16.0;9.0;79.0;69.0;62.0;58.0;42.0;26.0;14.0;8.0;71.0;51.0;45.0;42.0;31.0;19.0;11.0;6.0;7.0;17.0;17.0;16.0;11.0;7.0;3.0;2.0;7.0;9.0;8.0;8.0;5.0;3.0;2.0;1.0
4184;Totaal mannen en vrouwen;8;Totaal alle vooropleidingen;Cohort 1999;380.0;15.0;20.0;36.0;52.0;64.0;;;11.0;16.0;31.0;47.0;58.0;;;11.0;15.0;22.0;33.0;42.0;;;0.0;1.0;9.0;14.0;16.0;;;4.0;4.0;5.0;6.0;6.0;;;13.0;17.0;16.0;16.0;17.0;18.0;19.0;;83.0;77.0;69.0;64.0;46.0;29.0;17.0;;78.0;72.0;63.0;58.0;42.0;26.0;14.0;;62.0;55.0;46.0;40.0;30.0;17.0;9.0;;16.0;17.0;17.0;17.0;13.0;9.0;6.0;;5.0;5.0;6.0;6.0;4.0;3.0;3.0;
4185;Totaal mannen en vrouwen;8;Totaal alle vooropleidingen;Cohort 2000;190.0;17.0;35.0;59.0;75.0;;;;15.0;31.0;53.0;66.0;;;;15.0;28.0;45.0;56.0;;;;0.0;3.0;8.0;10.0;;;;3.0;4.0;6.0;9.0;;;;5.0;12.0;13.0;14.0;13.0;12.0;;;92.0;84.0;69.0;51.0;28.0;13.0;;;85.0;76.0;61.0;44.0;23.0;10.0;;;78.0;69.0;51.0;34.0;19.0;8.0;;;7.0;8.0;11.0;10.0;4.0;3.0;;;7.0;8.0;8.0;7.0;5.0;3.0;;
4186;Totaal mannen en vrouwen;8;Totaal alle vooropleidingen;Cohort 2001;250.0;22.0;41.0;67.0;;;;;20.0;37.0;57.0;;;;;19.0;34.0;52.0;;;;;0.0;3.0;5.0;;;;;2.0;4.0;9.0;;;;;11.0;13.0;13.0;13.0;13.0;;;;87.0;83.0;65.0;46.0;20.0;;;;79.0;72.0;54.0;37.0;16.0;;;;72.0;65.0;46.0;31.0;12.0;;;;7.0;7.0;7.0;5.0;4.0;;;;9.0;11.0;11.0;9.0;4.0;;;
4187;Totaal mannen en vrouwen;8;Totaal alle vooropleidingen;Cohort 2002;210.0;32.0;62.0;;;;;;29.0;59.0;;;;;;29.0;55.0;;;;;;0.0;3.0;;;;;;2.0;3.0;;;;;;5.0;5.0;5.0;7.0;;;;;93.0;93.0;63.0;31.0;;;;;87.0;83.0;53.0;23.0;;;;;80.0;75.0;45.0;18.0;;;;;7.0;8.0;8.0;4.0;;;;;6.0;10.0;10.0;8.0;;;;
4188;Totaal mannen en vrouwen;8;Totaal alle vooropleidingen;Cohort 2003;290.0;37.0;;;;;;;33.0;;;;;;;33.0;;;;;;;0.0;;;;;;;4.0;;;;;;;7.0;7.0;8.0;;;;;;91.0;80.0;55.0;;;;;;85.0;72.0;46.0;;;;;;77.0;65.0;41.0;;;;;;7.0;7.0;6.0;;;;;;6.0;8.0;9.0;;;;;
4189;Totaal mannen en vrouwen;8;Totaal alle vooropleidingen;Cohort 2004;260.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.0;13.0;;;;;;;90.0;81.0;;;;;;;83.0;75.0;;;;;;;74.0;63.0;;;;;;;9.0;12.0;;;;;;;6.0;6.0;;;;;;
4190;Totaal mannen en vrouwen;8;Totaal alle vooropleidingen;Cohort 2005;190.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.0;;;;;;;;93.0;;;;;;;;82.0;;;;;;;;74.0;;;;;;;;8.0;;;;;;;;10.0;;;;;;;
4191;Totaal mannen en vrouwen;8;VWO;Cohort 1995;200.0;1.0;2.0;22.0;56.0;74.0;81.0;84.0;1.0;1.0;18.0;51.0;67.0;73.0;75.0;0.0;0.0;17.0;48.0;64.0;69.0;71.0;1.0;1.0;1.0;3.0;3.0;4.0;4.0;1.0;2.0;4.0;6.0;7.0;8.0;8.0;6.0;6.0;7.0;8.0;8.0;9.0;10.0;10.0;94.0;93.0;92.0;90.0;70.0;34.0;16.0;9.0;88.0;85.0;84.0;84.0;66.0;31.0;14.0;9.0;84.0;79.0;76.0;75.0;57.0;27.0;10.0;5.0;5.0;6.0;7.0;8.0;8.0;5.0;4.0;4.0;6.0;8.0;8.0;6.0;5.0;3.0;2.0;1.0
4192;Totaal mannen en vrouwen;8;VWO;Cohort 1996;290.0;0.0;6.0;26.0;50.0;68.0;77.0;82.0;0.0;4.0;22.0;45.0;61.0;68.0;73.0;0.0;4.0;19.0;38.0;51.0;57.0;60.0;0.0;0.0;3.0;6.0;10.0;11.0;13.0;0.0;1.0;4.0;5.0;7.0;9.0;9.0;5.0;6.0;10.0;10.0;10.0;10.0;11.0;12.0;95.0;94.0;89.0;84.0;65.0;40.0;21.0;12.0;87.0;85.0;81.0;77.0;60.0;35.0;18.0;10.0;80.0;72.0;68.0;60.0;46.0;25.0;12.0;6.0;7.0;13.0;13.0;17.0;14.0;10.0;6.0;4.0;8.0;9.0;8.0;7.0;5.0;5.0;3.0;1.0
4193;Totaal mannen en vrouwen;8;VWO;Cohort 1997;280.0;0.0;4.0;26.0;54.0;73.0;83.0;87.0;0.0;3.0;23.0;49.0;66.0;75.0;78.0;0.0;2.0;18.0;37.0;51.0;57.0;58.0;0.0;1.0;5.0;12.0;15.0;18.0;20.0;0.0;1.0;4.0;6.0;7.0;8.0;8.0;4.0;5.0;6.0;7.0;7.0;7.0;7.0;8.0;96.0;95.0;94.0;89.0;67.0;39.0;20.0;10.0;90.0;87.0;84.0;80.0;61.0;34.0;17.0;8.0;81.0;73.0;63.0;60.0;44.0;24.0;10.0;3.0;9.0;13.0;22.0;20.0;17.0;10.0;7.0;5.0;6.0;8.0;10.0;9.0;6.0;5.0;2.0;1.0
4194;Totaal mannen en vrouwen;8;VWO;Cohort 1998;250.0;0.0;2.0;27.0;52.0;69.0;77.0;;0.0;2.0;23.0;46.0;62.0;69.0;;0.0;0.0;14.0;31.0;42.0;47.0;;0.0;1.0;8.0;15.0;20.0;22.0;;0.0;1.0;5.0;6.0;8.0;8.0;;2.0;3.0;5.0;7.0;8.0;6.0;9.0;9.0;98.0;97.0;94.0;91.0;65.0;42.0;22.0;13.0;90.0;87.0;85.0;81.0;60.0;37.0;20.0;12.0;79.0;62.0;60.0;58.0;44.0;27.0;15.0;9.0;10.0;25.0;25.0;23.0;17.0;10.0;5.0;3.0;8.0;10.0;9.0;9.0;4.0;4.0;2.0;1.0
4195;Totaal mannen en vrouwen;8;VWO;Cohort 1999;240.0;0.0;2.0;25.0;49.0;66.0;;;0.0;2.0;22.0;46.0;62.0;;;0.0;1.0;11.0;28.0;39.0;;;0.0;0.0;11.0;18.0;22.0;;;0.0;0.0;2.0;3.0;4.0;;;4.0;6.0;6.0;5.0;6.0;8.0;9.0;;96.0;94.0;93.0;93.0;69.0;43.0;25.0;;90.0;88.0;86.0;85.0;64.0;39.0;22.0;;66.0;63.0;61.0;58.0;44.0;25.0;14.0;;24.0;25.0;25.0;26.0;20.0;13.0;8.0;;6.0;6.0;7.0;8.0;6.0;5.0;3.0;
4196;Totaal mannen en vrouwen;8;VWO;Cohort 2000;100.0;3.0;21.0;52.0;79.0;;;;3.0;20.0;48.0;69.0;;;;3.0;16.0;35.0;53.0;;;;0.0;5.0;13.0;16.0;;;;0.0;1.0;5.0;10.0;;;;2.0;4.0;3.0;4.0;4.0;1.0;;;98.0;96.0;94.0;75.0;44.0;20.0;;;87.0;84.0;82.0;63.0;36.0;17.0;;;77.0;73.0;64.0;48.0;30.0;12.0;;;11.0;12.0;17.0;16.0;6.0;5.0;;;11.0;12.0;13.0;12.0;8.0;4.0;;
4197;Totaal mannen en vrouwen;8;VWO;Cohort 2001;140.0;5.0;27.0;64.0;;;;;4.0;23.0;51.0;;;;;3.0;18.0;43.0;;;;;1.0;5.0;8.0;;;;;1.0;3.0;13.0;;;;;4.0;5.0;4.0;6.0;6.0;;;;95.0;94.0;91.0;67.0;30.0;;;;80.0;76.0;71.0;51.0;22.0;;;;69.0;64.0;59.0;43.0;16.0;;;;11.0;12.0;12.0;8.0;6.0;;;;15.0;19.0;20.0;16.0;8.0;;;
4198;Totaal mannen en vrouwen;8;VWO;Cohort 2002;140.0;22.0;56.0;;;;;;22.0;55.0;;;;;;22.0;50.0;;;;;;0.0;5.0;;;;;;1.0;1.0;;;;;;2.0;1.0;1.0;1.0;;;;;98.0;99.0;77.0;42.0;;;;;91.0;88.0;65.0;31.0;;;;;83.0;78.0;55.0;26.0;;;;;9.0;10.0;10.0;5.0;;;;;6.0;12.0;12.0;12.0;;;;
4199;Totaal mannen en vrouwen;8;VWO;Cohort 2003;170.0;22.0;;;;;;;22.0;;;;;;;21.0;;;;;;;1.0;;;;;;;1.0;;;;;;;3.0;3.0;2.0;;;;;;96.0;96.0;75.0;;;;;;89.0;86.0;63.0;;;;;;80.0;77.0;54.0;;;;;;10.0;9.0;8.0;;;;;;7.0;10.0;13.0;;;;;
4200;Totaal mannen en vrouwen;8;VWO;Cohort 2004;180.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;6.0;;;;;;;96.0;93.0;;;;;;;87.0;84.0;;;;;;;77.0;71.0;;;;;;;10.0;13.0;;;;;;;9.0;9.0;;;;;;
4201;Totaal mannen en vrouwen;8;VWO;Cohort 2005;150.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;;;;;;;;95.0;;;;;;;;83.0;;;;;;;;74.0;;;;;;;;9.0;;;;;;;;12.0;;;;;;;
4202;Totaal mannen en vrouwen;8;HBO;Cohort 1995;100.0;47.0;57.0;59.0;59.0;59.0;59.0;60.0;44.0;55.0;56.0;57.0;57.0;57.0;58.0;43.0;54.0;55.0;56.0;56.0;56.0;57.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;2.0;3.0;2.0;2.0;2.0;2.0;23.0;28.0;36.0;38.0;39.0;36.0;37.0;37.0;72.0;49.0;16.0;5.0;2.0;5.0;4.0;4.0;72.0;48.0;15.0;3.0;1.0;4.0;4.0;4.0;66.0;48.0;15.0;3.0;1.0;3.0;2.0;2.0;6.0;0.0;0.0;0.0;0.0;1.0;2.0;2.0;0.0;1.0;1.0;2.0;1.0;1.0;0.0;0.0
4203;Totaal mannen en vrouwen;8;HBO;Cohort 1996;90.0;53.0;57.0;57.0;58.0;58.0;58.0;58.0;49.0;56.0;56.0;56.0;56.0;56.0;56.0;48.0;55.0;55.0;55.0;55.0;55.0;55.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;5.0;1.0;1.0;2.0;2.0;2.0;2.0;20.0;35.0;38.0;41.0;41.0;41.0;41.0;40.0;76.0;42.0;9.0;2.0;2.0;1.0;1.0;2.0;75.0;40.0;8.0;1.0;0.0;0.0;0.0;1.0;74.0;39.0;8.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;1.0;2.0;1.0;1.0;1.0
4204;Totaal mannen en vrouwen;8;HBO;Cohort 1997;80.0;59.0;63.0;66.0;67.0;67.0;67.0;68.0;52.0;59.0;61.0;62.0;62.0;62.0;62.0;52.0;57.0;59.0;60.0;60.0;60.0;60.0;0.0;1.0;2.0;2.0;2.0;2.0;2.0;6.0;5.0;5.0;5.0;5.0;5.0;6.0;15.0;29.0;30.0;30.0;33.0;32.0;29.0;30.0;79.0;46.0;11.0;6.0;1.0;1.0;4.0;2.0;77.0;46.0;11.0;6.0;1.0;1.0;2.0;1.0;74.0;45.0;9.0;5.0;1.0;1.0;1.0;0.0;2.0;1.0;2.0;1.0;0.0;0.0;1.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
4205;Totaal mannen en vrouwen;8;HBO;Cohort 1998;80.0;55.0;59.0;60.0;64.0;65.0;65.0;;53.0;57.0;59.0;60.0;60.0;60.0;;52.0;56.0;57.0;59.0;59.0;59.0;;1.0;1.0;1.0;1.0;1.0;1.0;;1.0;1.0;1.0;4.0;5.0;5.0;;21.0;28.0;31.0;28.0;32.0;33.0;33.0;33.0;79.0;44.0;15.0;13.0;8.0;3.0;1.0;1.0;77.0;43.0;13.0;9.0;4.0;1.0;1.0;1.0;76.0;41.0;13.0;8.0;4.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;4.0;4.0;1.0;0.0;0.0
4206;Totaal mannen en vrouwen;8;HBO;Cohort 1999;100.0;40.0;51.0;54.0;56.0;59.0;;;36.0;48.0;50.0;52.0;55.0;;;36.0;48.0;50.0;52.0;54.0;;;0.0;0.0;0.0;0.0;1.0;;;4.0;4.0;4.0;4.0;4.0;;;29.0;38.0;37.0;38.0;39.0;38.0;38.0;;64.0;50.0;24.0;11.0;7.0;6.0;3.0;;64.0;50.0;23.0;11.0;5.0;5.0;1.0;;64.0;50.0;22.0;10.0;5.0;4.0;1.0;;0.0;0.0;1.0;1.0;0.0;1.0;0.0;;0.0;0.0;1.0;0.0;2.0;1.0;2.0;
4207;Totaal mannen en vrouwen;8;HBO;Cohort 2000;70.0;36.0;55.0;67.0;70.0;;;;33.0;51.0;63.0;66.0;;;;33.0;51.0;61.0;63.0;;;;0.0;0.0;1.0;3.0;;;;3.0;4.0;4.0;4.0;;;;7.0;19.0;25.0;25.0;22.0;24.0;;;90.0;75.0;39.0;19.0;10.0;6.0;;;90.0;73.0;37.0;19.0;7.0;3.0;;;87.0;70.0;34.0;16.0;6.0;3.0;;;3.0;3.0;3.0;3.0;1.0;0.0;;;0.0;1.0;1.0;0.0;3.0;3.0;;
4208;Totaal mannen en vrouwen;8;HBO;Cohort 2001;80.0;52.0;71.0;82.0;;;;;51.0;68.0;80.0;;;;;51.0;67.0;78.0;;;;;0.0;1.0;1.0;;;;;1.0;3.0;3.0;;;;;9.0;10.0;11.0;10.0;10.0;;;;90.0;86.0;37.0;19.0;8.0;;;;89.0;85.0;35.0;19.0;8.0;;;;87.0;84.0;34.0;19.0;8.0;;;;1.0;1.0;1.0;0.0;0.0;;;;1.0;1.0;1.0;0.0;0.0;;;
4209;Totaal mannen en vrouwen;8;HBO;Cohort 2002;50.0;58.0;79.0;;;;;;56.0;75.0;;;;;;56.0;75.0;;;;;;0.0;0.0;;;;;;2.0;4.0;;;;;;10.0;12.0;13.0;15.0;;;;;87.0;83.0;29.0;6.0;;;;;83.0;79.0;23.0;4.0;;;;;83.0;79.0;23.0;4.0;;;;;0.0;0.0;0.0;0.0;;;;;4.0;4.0;6.0;2.0;;;;
4210;Totaal mannen en vrouwen;8;HBO;Cohort 2003;70.0;60.0;;;;;;;58.0;;;;;;;58.0;;;;;;;0.0;;;;;;;3.0;;;;;;;16.0;18.0;23.0;;;;;;84.0;45.0;16.0;;;;;;78.0;40.0;14.0;;;;;;77.0;38.0;14.0;;;;;;1.0;1.0;0.0;;;;;;5.0;5.0;3.0;;;;;
4211;Totaal mannen en vrouwen;8;HBO;Cohort 2004;60.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25.0;30.0;;;;;;;75.0;52.0;;;;;;;73.0;50.0;;;;;;;69.0;45.0;;;;;;;5.0;5.0;;;;;;;2.0;2.0;;;;;;
4212;Totaal mannen en vrouwen;8;HBO;Cohort 2005;20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4213;Totaal mannen en vrouwen;8;Overige vooropleidingen;Cohort 1995;30.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4214;Totaal mannen en vrouwen;8;Overige vooropleidingen;Cohort 1996;40.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4215;Totaal mannen en vrouwen;8;Overige vooropleidingen;Cohort 1997;40.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4216;Totaal mannen en vrouwen;8;Overige vooropleidingen;Cohort 1998;50.0;34.0;34.0;36.0;46.0;48.0;52.0;;6.0;10.0;12.0;22.0;22.0;24.0;;6.0;8.0;8.0;18.0;18.0;20.0;;0.0;2.0;4.0;4.0;4.0;4.0;;28.0;24.0;24.0;24.0;26.0;28.0;;42.0;42.0;40.0;40.0;46.0;46.0;46.0;48.0;38.0;32.0;26.0;26.0;18.0;8.0;6.0;0.0;26.0;18.0;18.0;18.0;12.0;6.0;4.0;0.0;26.0;16.0;16.0;16.0;12.0;6.0;4.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;12.0;14.0;8.0;8.0;6.0;2.0;2.0;0.0
4217;Totaal mannen en vrouwen;8;Overige vooropleidingen;Cohort 1999;50.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4218;Totaal mannen en vrouwen;8;Overige vooropleidingen;Cohort 2000;20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4219;Totaal mannen en vrouwen;8;Overige vooropleidingen;Cohort 2001;30.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4220;Totaal mannen en vrouwen;8;Overige vooropleidingen;Cohort 2002;20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4221;Totaal mannen en vrouwen;8;Overige vooropleidingen;Cohort 2003;50.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4222;Totaal mannen en vrouwen;8;Overige vooropleidingen;Cohort 2004;20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4223;Totaal mannen en vrouwen;8;Overige vooropleidingen;Cohort 2005;30.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4224;Totaal mannen en vrouwen;81;Totaal alle vooropleidingen;Cohort 1995;180.0;18.0;23.0;43.0;60.0;69.0;72.0;75.0;15.0;20.0;37.0;53.0;60.0;63.0;65.0;15.0;20.0;37.0;52.0;59.0;60.0;63.0;0.0;0.0;0.0;1.0;2.0;2.0;2.0;3.0;3.0;5.0;7.0;8.0;9.0;9.0;15.0;16.0;16.0;19.0;19.0;19.0;20.0;20.0;82.0;76.0;65.0;58.0;38.0;21.0;11.0;8.0;76.0;69.0;58.0;51.0;33.0;18.0;10.0;8.0;74.0;65.0;52.0;46.0;27.0;14.0;7.0;5.0;3.0;4.0;5.0;5.0;5.0;3.0;3.0;3.0;5.0;7.0;8.0;7.0;5.0;3.0;1.0;0.0
4225;Totaal mannen en vrouwen;81;Totaal alle vooropleidingen;Cohort 1996;270.0;15.0;21.0;41.0;60.0;66.0;71.0;74.0;9.0;16.0;33.0;50.0;56.0;60.0;64.0;9.0;14.0;29.0;42.0;45.0;48.0;50.0;1.0;1.0;4.0;8.0;11.0;12.0;14.0;6.0;6.0;9.0;10.0;10.0;11.0;11.0;12.0;14.0;16.0;19.0;17.0;18.0;19.0;20.0;84.0;79.0;69.0;60.0;41.0;22.0;14.0;9.0;76.0;70.0;62.0;54.0;37.0;19.0;12.0;7.0;70.0;59.0;50.0;38.0;24.0;10.0;7.0;4.0;6.0;11.0;12.0;17.0;13.0;9.0;6.0;4.0;9.0;9.0;7.0;6.0;4.0;3.0;2.0;1.0
4226;Totaal mannen en vrouwen;81;Totaal alle vooropleidingen;Cohort 1997;260.0;17.0;23.0;45.0;63.0;72.0;78.0;80.0;8.0;14.0;34.0;50.0;58.0;63.0;66.0;8.0;12.0;28.0;37.0;41.0;45.0;46.0;0.0;2.0;6.0;13.0;17.0;18.0;20.0;8.0;9.0;11.0;13.0;14.0;15.0;14.0;9.0;12.0;14.0;13.0;15.0;14.0;15.0;15.0;86.0;80.0;69.0;64.0;40.0;23.0;13.0;7.0;75.0;68.0;59.0;55.0;35.0;19.0;12.0;6.0;67.0;57.0;39.0;37.0;20.0;11.0;6.0;2.0;8.0;10.0;20.0;19.0;15.0;8.0;5.0;4.0;11.0;12.0;10.0;8.0;6.0;3.0;2.0;1.0
4227;Totaal mannen en vrouwen;81;Totaal alle vooropleidingen;Cohort 1998;260.0;10.0;13.0;35.0;51.0;63.0;68.0;;7.0;9.0;29.0;42.0;53.0;57.0;;7.0;8.0;20.0;29.0;34.0;38.0;;0.0;2.0;9.0;13.0;18.0;19.0;;3.0;4.0;7.0;9.0;10.0;11.0;;15.0;16.0;19.0;19.0;22.0;21.0;22.0;23.0;84.0;79.0;71.0;67.0;43.0;28.0;15.0;9.0;75.0;69.0;63.0;59.0;38.0;24.0;13.0;7.0;67.0;46.0;41.0;38.0;24.0;16.0;9.0;5.0;8.0;22.0;21.0;21.0;14.0;9.0;4.0;3.0;9.0;10.0;8.0;9.0;5.0;4.0;2.0;1.0
4228;Totaal mannen en vrouwen;81;Totaal alle vooropleidingen;Cohort 1999;260.0;12.0;15.0;37.0;54.0;63.0;;;9.0;12.0;33.0;50.0;58.0;;;9.0;12.0;22.0;33.0;37.0;;;0.0;0.0;10.0;17.0;21.0;;;2.0;3.0;4.0;5.0;5.0;;;12.0;16.0;16.0;16.0;18.0;19.0;20.0;;84.0;78.0;73.0;69.0;45.0;27.0;17.0;;79.0;73.0;66.0;62.0;41.0;24.0;15.0;;58.0;51.0;44.0;40.0;24.0;13.0;9.0;;21.0;22.0;22.0;23.0;17.0;11.0;7.0;;6.0;5.0;7.0;7.0;4.0;3.0;2.0;
4229;Totaal mannen en vrouwen;81;Totaal alle vooropleidingen;Cohort 2000;80.0;13.0;19.0;50.0;76.0;;;;8.0;13.0;40.0;62.0;;;;8.0;12.0;33.0;51.0;;;;0.0;1.0;6.0;10.0;;;;5.0;6.0;10.0;14.0;;;;5.0;12.0;15.0;13.0;13.0;12.0;;;91.0;85.0;72.0;68.0;37.0;13.0;;;81.0;72.0;59.0;56.0;31.0;9.0;;;71.0;64.0;50.0;47.0;27.0;6.0;;;10.0;8.0;9.0;9.0;4.0;3.0;;;10.0;13.0;13.0;12.0;6.0;4.0;;
4230;Totaal mannen en vrouwen;81;Totaal alle vooropleidingen;Cohort 2001;110.0;16.0;29.0;69.0;;;;;14.0;26.0;55.0;;;;;14.0;26.0;55.0;;;;;0.0;0.0;1.0;;;;;3.0;3.0;14.0;;;;;9.0;9.0;8.0;10.0;10.0;;;;89.0;88.0;75.0;61.0;21.0;;;;75.0;71.0;57.0;45.0;14.0;;;;72.0;68.0;55.0;43.0;13.0;;;;3.0;3.0;2.0;2.0;1.0;;;;15.0;17.0;18.0;16.0;7.0;;;
4231;Totaal mannen en vrouwen;81;Totaal alle vooropleidingen;Cohort 2002;110.0;30.0;62.0;;;;;;29.0;59.0;;;;;;29.0;59.0;;;;;;0.0;0.0;;;;;;1.0;3.0;;;;;;7.0;6.0;7.0;8.0;;;;;91.0;92.0;63.0;30.0;;;;;81.0;78.0;49.0;18.0;;;;;79.0;76.0;47.0;16.0;;;;;2.0;2.0;2.0;2.0;;;;;10.0;14.0;14.0;12.0;;;;
4232;Totaal mannen en vrouwen;81;Totaal alle vooropleidingen;Cohort 2003;150.0;39.0;;;;;;;32.0;;;;;;;32.0;;;;;;;0.0;;;;;;;7.0;;;;;;;11.0;10.0;11.0;;;;;;85.0;67.0;50.0;;;;;;78.0;58.0;39.0;;;;;;73.0;53.0;36.0;;;;;;5.0;5.0;3.0;;;;;;7.0;9.0;11.0;;;;;
4233;Totaal mannen en vrouwen;81;Totaal alle vooropleidingen;Cohort 2004;120.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.0;19.0;;;;;;;85.0;69.0;;;;;;;77.0;61.0;;;;;;;72.0;56.0;;;;;;;5.0;6.0;;;;;;;8.0;8.0;;;;;;
4234;Totaal mannen en vrouwen;81;Totaal alle vooropleidingen;Cohort 2005;100.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.0;;;;;;;;91.0;;;;;;;;74.0;;;;;;;;70.0;;;;;;;;4.0;;;;;;;;16.0;;;;;;;
