ID;Arbeidspositie;ArbeidspositieVoorgaandePeriode;Persoonskenmerken;Perioden;BeroepsEnNietBeroepsbevolking_1
6275;Werkzame beroepsbevolking;Niet-beroepsbevolking;Totaal personen;2021 4e kwartaal;237.0
6276;Werkzame beroepsbevolking;Niet-beroepsbevolking;Totaal personen;2022 1e kwartaal;200.0
6277;Werkzame beroepsbevolking;Niet-beroepsbevolking;Totaal personen;2022 2e kwartaal;239.0
6278;Werkzame beroepsbevolking;Niet-beroepsbevolking;Totaal personen;2022 3e kwartaal;220.0
6279;Werkzame beroepsbevolking;Niet-beroepsbevolking;Totaal personen;2022 4e kwartaal;230.0
6280;Werkzame beroepsbevolking;Niet-beroepsbevolking;Totaal personen;2023 1e kwartaal;186.0
6281;Werkzame beroepsbevolking;Niet-beroepsbevolking;Totaal personen;2023 2e kwartaal;194.0
6282;Werkzame beroepsbevolking;Niet-beroepsbevolking;Totaal personen;2023 3e kwartaal;210.0
6283;Werkzame beroepsbevolking;Niet-beroepsbevolking;Totaal personen;2023 4e kwartaal;213.0
6284;Werkzame beroepsbevolking;Niet-beroepsbevolking;Totaal personen;2024 1e kwartaal;166.0
6285;Werkzame beroepsbevolking;Niet-beroepsbevolking;Totaal personen;2024 2e kwartaal;191.0
6286;Werkzame beroepsbevolking;Niet-beroepsbevolking;Totaal personen;2024 3e kwartaal;186.0
6287;Werkzame beroepsbevolking;Niet-beroepsbevolking;Totaal personen;2024 4e kwartaal;198.0
6288;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Mannen;2013 1e kwartaal;75.0
6289;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Mannen;2013 2e kwartaal;86.0
6290;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Mannen;2013 3e kwartaal;89.0
6291;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Mannen;2013 4e kwartaal;90.0
6292;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Mannen;2014 1e kwartaal;66.0
6293;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Mannen;2014 2e kwartaal;84.0
6294;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Mannen;2014 3e kwartaal;98.0
6295;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Mannen;2014 4e kwartaal;89.0
6296;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Mannen;2015 1e kwartaal;78.0
6297;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Mannen;2015 2e kwartaal;74.0
6298;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Mannen;2015 3e kwartaal;101.0
6299;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Mannen;2015 4e kwartaal;79.0
6300;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Mannen;2016 1e kwartaal;82.0
6301;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Mannen;2016 2e kwartaal;93.0
6302;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Mannen;2016 3e kwartaal;101.0
6303;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Mannen;2016 4e kwartaal;93.0
6304;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Mannen;2017 1e kwartaal;87.0
6305;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Mannen;2017 2e kwartaal;93.0
6306;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Mannen;2017 3e kwartaal;114.0
6307;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Mannen;2017 4e kwartaal;88.0
6308;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Mannen;2018 1e kwartaal;85.0
6309;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Mannen;2018 2e kwartaal;103.0
6310;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Mannen;2018 3e kwartaal;113.0
6311;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Mannen;2018 4e kwartaal;102.0
6312;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Mannen;2019 1e kwartaal;92.0
6313;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Mannen;2019 2e kwartaal;104.0
6314;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Mannen;2019 3e kwartaal;118.0
6315;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Mannen;2019 4e kwartaal;101.0
6316;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Mannen;2020 1e kwartaal;83.0
6317;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Mannen;2020 2e kwartaal;66.0
6318;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Mannen;2020 3e kwartaal;120.0
6319;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Mannen;2020 4e kwartaal;120.0
6320;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Mannen;2021 1e kwartaal;
6321;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Mannen;2021 2e kwartaal;81.0
6322;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Mannen;2021 3e kwartaal;121.0
6323;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Mannen;2021 4e kwartaal;120.0
6324;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Mannen;2022 1e kwartaal;95.0
6325;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Mannen;2022 2e kwartaal;124.0
6326;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Mannen;2022 3e kwartaal;117.0
6327;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Mannen;2022 4e kwartaal;109.0
6328;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Mannen;2023 1e kwartaal;102.0
6329;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Mannen;2023 2e kwartaal;89.0
6330;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Mannen;2023 3e kwartaal;100.0
6331;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Mannen;2023 4e kwartaal;108.0
6332;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Mannen;2024 1e kwartaal;89.0
6333;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Mannen;2024 2e kwartaal;102.0
6334;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Mannen;2024 3e kwartaal;97.0
6335;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Mannen;2024 4e kwartaal;97.0
6336;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Vrouwen;2013 1e kwartaal;82.0
6337;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Vrouwen;2013 2e kwartaal;83.0
6338;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Vrouwen;2013 3e kwartaal;102.0
6339;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Vrouwen;2013 4e kwartaal;90.0
6340;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Vrouwen;2014 1e kwartaal;78.0
6341;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Vrouwen;2014 2e kwartaal;96.0
6342;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Vrouwen;2014 3e kwartaal;112.0
6343;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Vrouwen;2014 4e kwartaal;109.0
6344;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Vrouwen;2015 1e kwartaal;80.0
6345;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Vrouwen;2015 2e kwartaal;95.0
6346;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Vrouwen;2015 3e kwartaal;100.0
6347;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Vrouwen;2015 4e kwartaal;96.0
6348;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Vrouwen;2016 1e kwartaal;81.0
6349;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Vrouwen;2016 2e kwartaal;105.0
6350;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Vrouwen;2016 3e kwartaal;122.0
6351;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Vrouwen;2016 4e kwartaal;105.0
6352;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Vrouwen;2017 1e kwartaal;89.0
6353;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Vrouwen;2017 2e kwartaal;97.0
6354;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Vrouwen;2017 3e kwartaal;122.0
6355;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Vrouwen;2017 4e kwartaal;114.0
6356;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Vrouwen;2018 1e kwartaal;99.0
6357;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Vrouwen;2018 2e kwartaal;107.0
6358;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Vrouwen;2018 3e kwartaal;133.0
6359;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Vrouwen;2018 4e kwartaal;122.0
6360;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Vrouwen;2019 1e kwartaal;104.0
6361;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Vrouwen;2019 2e kwartaal;112.0
6362;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Vrouwen;2019 3e kwartaal;118.0
6363;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Vrouwen;2019 4e kwartaal;132.0
6364;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Vrouwen;2020 1e kwartaal;119.0
6365;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Vrouwen;2020 2e kwartaal;83.0
6366;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Vrouwen;2020 3e kwartaal;126.0
6367;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Vrouwen;2020 4e kwartaal;114.0
6368;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Vrouwen;2021 1e kwartaal;
6369;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Vrouwen;2021 2e kwartaal;108.0
6370;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Vrouwen;2021 3e kwartaal;123.0
6371;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Vrouwen;2021 4e kwartaal;117.0
6372;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Vrouwen;2022 1e kwartaal;105.0
6373;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Vrouwen;2022 2e kwartaal;115.0
6374;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Vrouwen;2022 3e kwartaal;103.0
6375;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Vrouwen;2022 4e kwartaal;121.0
6376;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Vrouwen;2023 1e kwartaal;85.0
6377;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Vrouwen;2023 2e kwartaal;105.0
6378;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Vrouwen;2023 3e kwartaal;111.0
6379;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Vrouwen;2023 4e kwartaal;105.0
6380;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Vrouwen;2024 1e kwartaal;77.0
6381;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Vrouwen;2024 2e kwartaal;90.0
6382;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Vrouwen;2024 3e kwartaal;89.0
6383;Werkzame beroepsbevolking;Niet-beroepsbevolking;Geslacht: Vrouwen;2024 4e kwartaal;102.0
6384;Werkzame beroepsbevolking;Niet-beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2013 1e kwartaal;73.0
6385;Werkzame beroepsbevolking;Niet-beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2013 2e kwartaal;80.0
6386;Werkzame beroepsbevolking;Niet-beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2013 3e kwartaal;88.0
6387;Werkzame beroepsbevolking;Niet-beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2013 4e kwartaal;82.0
6388;Werkzame beroepsbevolking;Niet-beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2014 1e kwartaal;63.0
6389;Werkzame beroepsbevolking;Niet-beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2014 2e kwartaal;83.0
6390;Werkzame beroepsbevolking;Niet-beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2014 3e kwartaal;96.0
6391;Werkzame beroepsbevolking;Niet-beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2014 4e kwartaal;88.0
6392;Werkzame beroepsbevolking;Niet-beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2015 1e kwartaal;74.0
6393;Werkzame beroepsbevolking;Niet-beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2015 2e kwartaal;92.0
6394;Werkzame beroepsbevolking;Niet-beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2015 3e kwartaal;102.0
6395;Werkzame beroepsbevolking;Niet-beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2015 4e kwartaal;80.0
6396;Werkzame beroepsbevolking;Niet-beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2016 1e kwartaal;80.0
6397;Werkzame beroepsbevolking;Niet-beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2016 2e kwartaal;100.0
6398;Werkzame beroepsbevolking;Niet-beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2016 3e kwartaal;111.0
6399;Werkzame beroepsbevolking;Niet-beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2016 4e kwartaal;81.0
6400;Werkzame beroepsbevolking;Niet-beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2017 1e kwartaal;73.0
6401;Werkzame beroepsbevolking;Niet-beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2017 2e kwartaal;89.0
6402;Werkzame beroepsbevolking;Niet-beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2017 3e kwartaal;106.0
6403;Werkzame beroepsbevolking;Niet-beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2017 4e kwartaal;87.0
6404;Werkzame beroepsbevolking;Niet-beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2018 1e kwartaal;83.0
6405;Werkzame beroepsbevolking;Niet-beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2018 2e kwartaal;91.0
6406;Werkzame beroepsbevolking;Niet-beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2018 3e kwartaal;106.0
6407;Werkzame beroepsbevolking;Niet-beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2018 4e kwartaal;95.0
6408;Werkzame beroepsbevolking;Niet-beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2019 1e kwartaal;76.0
6409;Werkzame beroepsbevolking;Niet-beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2019 2e kwartaal;110.0
6410;Werkzame beroepsbevolking;Niet-beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2019 3e kwartaal;110.0
6411;Werkzame beroepsbevolking;Niet-beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2019 4e kwartaal;96.0
6412;Werkzame beroepsbevolking;Niet-beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2020 1e kwartaal;74.0
6413;Werkzame beroepsbevolking;Niet-beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2020 2e kwartaal;64.0
6414;Werkzame beroepsbevolking;Niet-beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2020 3e kwartaal;119.0
6415;Werkzame beroepsbevolking;Niet-beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2020 4e kwartaal;86.0
6416;Werkzame beroepsbevolking;Niet-beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2021 1e kwartaal;
6417;Werkzame beroepsbevolking;Niet-beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2021 2e kwartaal;81.0
6418;Werkzame beroepsbevolking;Niet-beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2021 3e kwartaal;114.0
6419;Werkzame beroepsbevolking;Niet-beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2021 4e kwartaal;111.0
6420;Werkzame beroepsbevolking;Niet-beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2022 1e kwartaal;85.0
6421;Werkzame beroepsbevolking;Niet-beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2022 2e kwartaal;122.0
6422;Werkzame beroepsbevolking;Niet-beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2022 3e kwartaal;90.0
6423;Werkzame beroepsbevolking;Niet-beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2022 4e kwartaal;95.0
6424;Werkzame beroepsbevolking;Niet-beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2023 1e kwartaal;96.0
6425;Werkzame beroepsbevolking;Niet-beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2023 2e kwartaal;109.0
6426;Werkzame beroepsbevolking;Niet-beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2023 3e kwartaal;103.0
6427;Werkzame beroepsbevolking;Niet-beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2023 4e kwartaal;90.0
6428;Werkzame beroepsbevolking;Niet-beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2024 1e kwartaal;93.0
6429;Werkzame beroepsbevolking;Niet-beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2024 2e kwartaal;92.0
6430;Werkzame beroepsbevolking;Niet-beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2024 3e kwartaal;87.0
6431;Werkzame beroepsbevolking;Niet-beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2024 4e kwartaal;88.0
6432;Werkzame beroepsbevolking;Niet-beroepsbevolking;2 Havo, vwo, mbo2-4;2013 1e kwartaal;56.0
6433;Werkzame beroepsbevolking;Niet-beroepsbevolking;2 Havo, vwo, mbo2-4;2013 2e kwartaal;57.0
6434;Werkzame beroepsbevolking;Niet-beroepsbevolking;2 Havo, vwo, mbo2-4;2013 3e kwartaal;67.0
6435;Werkzame beroepsbevolking;Niet-beroepsbevolking;2 Havo, vwo, mbo2-4;2013 4e kwartaal;53.0
6436;Werkzame beroepsbevolking;Niet-beroepsbevolking;2 Havo, vwo, mbo2-4;2014 1e kwartaal;52.0
6437;Werkzame beroepsbevolking;Niet-beroepsbevolking;2 Havo, vwo, mbo2-4;2014 2e kwartaal;60.0
6438;Werkzame beroepsbevolking;Niet-beroepsbevolking;2 Havo, vwo, mbo2-4;2014 3e kwartaal;79.0
6439;Werkzame beroepsbevolking;Niet-beroepsbevolking;2 Havo, vwo, mbo2-4;2014 4e kwartaal;64.0
6440;Werkzame beroepsbevolking;Niet-beroepsbevolking;2 Havo, vwo, mbo2-4;2015 1e kwartaal;50.0
6441;Werkzame beroepsbevolking;Niet-beroepsbevolking;2 Havo, vwo, mbo2-4;2015 2e kwartaal;47.0
6442;Werkzame beroepsbevolking;Niet-beroepsbevolking;2 Havo, vwo, mbo2-4;2015 3e kwartaal;67.0
6443;Werkzame beroepsbevolking;Niet-beroepsbevolking;2 Havo, vwo, mbo2-4;2015 4e kwartaal;53.0
6444;Werkzame beroepsbevolking;Niet-beroepsbevolking;2 Havo, vwo, mbo2-4;2016 1e kwartaal;51.0
6445;Werkzame beroepsbevolking;Niet-beroepsbevolking;2 Havo, vwo, mbo2-4;2016 2e kwartaal;61.0
6446;Werkzame beroepsbevolking;Niet-beroepsbevolking;2 Havo, vwo, mbo2-4;2016 3e kwartaal;71.0
6447;Werkzame beroepsbevolking;Niet-beroepsbevolking;2 Havo, vwo, mbo2-4;2016 4e kwartaal;66.0
6448;Werkzame beroepsbevolking;Niet-beroepsbevolking;2 Havo, vwo, mbo2-4;2017 1e kwartaal;58.0
6449;Werkzame beroepsbevolking;Niet-beroepsbevolking;2 Havo, vwo, mbo2-4;2017 2e kwartaal;62.0
6450;Werkzame beroepsbevolking;Niet-beroepsbevolking;2 Havo, vwo, mbo2-4;2017 3e kwartaal;81.0
6451;Werkzame beroepsbevolking;Niet-beroepsbevolking;2 Havo, vwo, mbo2-4;2017 4e kwartaal;62.0
6452;Werkzame beroepsbevolking;Niet-beroepsbevolking;2 Havo, vwo, mbo2-4;2018 1e kwartaal;57.0
6453;Werkzame beroepsbevolking;Niet-beroepsbevolking;2 Havo, vwo, mbo2-4;2018 2e kwartaal;69.0
6454;Werkzame beroepsbevolking;Niet-beroepsbevolking;2 Havo, vwo, mbo2-4;2018 3e kwartaal;81.0
6455;Werkzame beroepsbevolking;Niet-beroepsbevolking;2 Havo, vwo, mbo2-4;2018 4e kwartaal;72.0
6456;Werkzame beroepsbevolking;Niet-beroepsbevolking;2 Havo, vwo, mbo2-4;2019 1e kwartaal;66.0
6457;Werkzame beroepsbevolking;Niet-beroepsbevolking;2 Havo, vwo, mbo2-4;2019 2e kwartaal;66.0
6458;Werkzame beroepsbevolking;Niet-beroepsbevolking;2 Havo, vwo, mbo2-4;2019 3e kwartaal;83.0
6459;Werkzame beroepsbevolking;Niet-beroepsbevolking;2 Havo, vwo, mbo2-4;2019 4e kwartaal;68.0
6460;Werkzame beroepsbevolking;Niet-beroepsbevolking;2 Havo, vwo, mbo2-4;2020 1e kwartaal;73.0
6461;Werkzame beroepsbevolking;Niet-beroepsbevolking;2 Havo, vwo, mbo2-4;2020 2e kwartaal;52.0
6462;Werkzame beroepsbevolking;Niet-beroepsbevolking;2 Havo, vwo, mbo2-4;2020 3e kwartaal;85.0
6463;Werkzame beroepsbevolking;Niet-beroepsbevolking;2 Havo, vwo, mbo2-4;2020 4e kwartaal;70.0
6464;Werkzame beroepsbevolking;Niet-beroepsbevolking;2 Havo, vwo, mbo2-4;2021 1e kwartaal;
6465;Werkzame beroepsbevolking;Niet-beroepsbevolking;2 Havo, vwo, mbo2-4;2021 2e kwartaal;69.0
6466;Werkzame beroepsbevolking;Niet-beroepsbevolking;2 Havo, vwo, mbo2-4;2021 3e kwartaal;72.0
6467;Werkzame beroepsbevolking;Niet-beroepsbevolking;2 Havo, vwo, mbo2-4;2021 4e kwartaal;59.0
6468;Werkzame beroepsbevolking;Niet-beroepsbevolking;2 Havo, vwo, mbo2-4;2022 1e kwartaal;65.0
6469;Werkzame beroepsbevolking;Niet-beroepsbevolking;2 Havo, vwo, mbo2-4;2022 2e kwartaal;67.0
6470;Werkzame beroepsbevolking;Niet-beroepsbevolking;2 Havo, vwo, mbo2-4;2022 3e kwartaal;78.0
6471;Werkzame beroepsbevolking;Niet-beroepsbevolking;2 Havo, vwo, mbo2-4;2022 4e kwartaal;77.0
6472;Werkzame beroepsbevolking;Niet-beroepsbevolking;2 Havo, vwo, mbo2-4;2023 1e kwartaal;67.0
6473;Werkzame beroepsbevolking;Niet-beroepsbevolking;2 Havo, vwo, mbo2-4;2023 2e kwartaal;56.0
6474;Werkzame beroepsbevolking;Niet-beroepsbevolking;2 Havo, vwo, mbo2-4;2023 3e kwartaal;61.0
6475;Werkzame beroepsbevolking;Niet-beroepsbevolking;2 Havo, vwo, mbo2-4;2023 4e kwartaal;64.0
6476;Werkzame beroepsbevolking;Niet-beroepsbevolking;2 Havo, vwo, mbo2-4;2024 1e kwartaal;44.0
6477;Werkzame beroepsbevolking;Niet-beroepsbevolking;2 Havo, vwo, mbo2-4;2024 2e kwartaal;52.0
6478;Werkzame beroepsbevolking;Niet-beroepsbevolking;2 Havo, vwo, mbo2-4;2024 3e kwartaal;61.0
6479;Werkzame beroepsbevolking;Niet-beroepsbevolking;2 Havo, vwo, mbo2-4;2024 4e kwartaal;58.0
6480;Werkzame beroepsbevolking;Niet-beroepsbevolking;3 Hbo, wo;2013 1e kwartaal;25.0
6481;Werkzame beroepsbevolking;Niet-beroepsbevolking;3 Hbo, wo;2013 2e kwartaal;27.0
6482;Werkzame beroepsbevolking;Niet-beroepsbevolking;3 Hbo, wo;2013 3e kwartaal;30.0
6483;Werkzame beroepsbevolking;Niet-beroepsbevolking;3 Hbo, wo;2013 4e kwartaal;42.0
6484;Werkzame beroepsbevolking;Niet-beroepsbevolking;3 Hbo, wo;2014 1e kwartaal;25.0
6485;Werkzame beroepsbevolking;Niet-beroepsbevolking;3 Hbo, wo;2014 2e kwartaal;35.0
6486;Werkzame beroepsbevolking;Niet-beroepsbevolking;3 Hbo, wo;2014 3e kwartaal;35.0
6487;Werkzame beroepsbevolking;Niet-beroepsbevolking;3 Hbo, wo;2014 4e kwartaal;44.0
6488;Werkzame beroepsbevolking;Niet-beroepsbevolking;3 Hbo, wo;2015 1e kwartaal;33.0
6489;Werkzame beroepsbevolking;Niet-beroepsbevolking;3 Hbo, wo;2015 2e kwartaal;30.0
6490;Werkzame beroepsbevolking;Niet-beroepsbevolking;3 Hbo, wo;2015 3e kwartaal;31.0
6491;Werkzame beroepsbevolking;Niet-beroepsbevolking;3 Hbo, wo;2015 4e kwartaal;41.0
6492;Werkzame beroepsbevolking;Niet-beroepsbevolking;3 Hbo, wo;2016 1e kwartaal;30.0
6493;Werkzame beroepsbevolking;Niet-beroepsbevolking;3 Hbo, wo;2016 2e kwartaal;36.0
6494;Werkzame beroepsbevolking;Niet-beroepsbevolking;3 Hbo, wo;2016 3e kwartaal;39.0
6495;Werkzame beroepsbevolking;Niet-beroepsbevolking;3 Hbo, wo;2016 4e kwartaal;51.0
6496;Werkzame beroepsbevolking;Niet-beroepsbevolking;3 Hbo, wo;2017 1e kwartaal;44.0
6497;Werkzame beroepsbevolking;Niet-beroepsbevolking;3 Hbo, wo;2017 2e kwartaal;36.0
6498;Werkzame beroepsbevolking;Niet-beroepsbevolking;3 Hbo, wo;2017 3e kwartaal;48.0
6499;Werkzame beroepsbevolking;Niet-beroepsbevolking;3 Hbo, wo;2017 4e kwartaal;51.0
6500;Werkzame beroepsbevolking;Niet-beroepsbevolking;3 Hbo, wo;2018 1e kwartaal;43.0
6501;Werkzame beroepsbevolking;Niet-beroepsbevolking;3 Hbo, wo;2018 2e kwartaal;48.0
