ID;Zorgfuncties;Zorgaanbieders;Perioden;UitgavenAanGezondheidszorgIngezetenen_1
4873;"HC13.2: Tandheelkundige zorg; ambulant";HP7: Organisaties beheer en financiering;2021;0
4874;"HC13.2: Tandheelkundige zorg; ambulant";HP7: Organisaties beheer en financiering;2022;0
4875;"HC13.2: Tandheelkundige zorg; ambulant";HP71: Overheidsbeleid en beheer org.;1998;0
4876;"HC13.2: Tandheelkundige zorg; ambulant";HP71: Overheidsbeleid en beheer org.;1999;0
4877;"HC13.2: Tandheelkundige zorg; ambulant";HP71: Overheidsbeleid en beheer org.;2000;0
4878;"HC13.2: Tandheelkundige zorg; ambulant";HP71: Overheidsbeleid en beheer org.;2001;0
4879;"HC13.2: Tandheelkundige zorg; ambulant";HP71: Overheidsbeleid en beheer org.;2002;0
4880;"HC13.2: Tandheelkundige zorg; ambulant";HP71: Overheidsbeleid en beheer org.;2003;0
4881;"HC13.2: Tandheelkundige zorg; ambulant";HP71: Overheidsbeleid en beheer org.;2004;0
4882;"HC13.2: Tandheelkundige zorg; ambulant";HP71: Overheidsbeleid en beheer org.;2005;0
4883;"HC13.2: Tandheelkundige zorg; ambulant";HP71: Overheidsbeleid en beheer org.;2006;0
4884;"HC13.2: Tandheelkundige zorg; ambulant";HP71: Overheidsbeleid en beheer org.;2007;0
4885;"HC13.2: Tandheelkundige zorg; ambulant";HP71: Overheidsbeleid en beheer org.;2008;0
4886;"HC13.2: Tandheelkundige zorg; ambulant";HP71: Overheidsbeleid en beheer org.;2009;0
4887;"HC13.2: Tandheelkundige zorg; ambulant";HP71: Overheidsbeleid en beheer org.;2010;0
4888;"HC13.2: Tandheelkundige zorg; ambulant";HP71: Overheidsbeleid en beheer org.;2011;0
4889;"HC13.2: Tandheelkundige zorg; ambulant";HP71: Overheidsbeleid en beheer org.;2012;0
4890;"HC13.2: Tandheelkundige zorg; ambulant";HP71: Overheidsbeleid en beheer org.;2013;0
4891;"HC13.2: Tandheelkundige zorg; ambulant";HP71: Overheidsbeleid en beheer org.;2014;0
4892;"HC13.2: Tandheelkundige zorg; ambulant";HP71: Overheidsbeleid en beheer org.;2015;0
4893;"HC13.2: Tandheelkundige zorg; ambulant";HP71: Overheidsbeleid en beheer org.;2016;0
4894;"HC13.2: Tandheelkundige zorg; ambulant";HP71: Overheidsbeleid en beheer org.;2017;0
4895;"HC13.2: Tandheelkundige zorg; ambulant";HP71: Overheidsbeleid en beheer org.;2018;0
4896;"HC13.2: Tandheelkundige zorg; ambulant";HP71: Overheidsbeleid en beheer org.;2019;0
4897;"HC13.2: Tandheelkundige zorg; ambulant";HP71: Overheidsbeleid en beheer org.;2020;0
4898;"HC13.2: Tandheelkundige zorg; ambulant";HP71: Overheidsbeleid en beheer org.;2021;0
4899;"HC13.2: Tandheelkundige zorg; ambulant";HP71: Overheidsbeleid en beheer org.;2022;0
4900;"HC13.2: Tandheelkundige zorg; ambulant";HP72: Zorgverzekeraars, ziekenfondsen;1998;0
4901;"HC13.2: Tandheelkundige zorg; ambulant";HP72: Zorgverzekeraars, ziekenfondsen;1999;0
4902;"HC13.2: Tandheelkundige zorg; ambulant";HP72: Zorgverzekeraars, ziekenfondsen;2000;0
4903;"HC13.2: Tandheelkundige zorg; ambulant";HP72: Zorgverzekeraars, ziekenfondsen;2001;0
4904;"HC13.2: Tandheelkundige zorg; ambulant";HP72: Zorgverzekeraars, ziekenfondsen;2002;0
4905;"HC13.2: Tandheelkundige zorg; ambulant";HP72: Zorgverzekeraars, ziekenfondsen;2003;0
4906;"HC13.2: Tandheelkundige zorg; ambulant";HP72: Zorgverzekeraars, ziekenfondsen;2004;0
4907;"HC13.2: Tandheelkundige zorg; ambulant";HP72: Zorgverzekeraars, ziekenfondsen;2005;0
4908;"HC13.2: Tandheelkundige zorg; ambulant";HP72: Zorgverzekeraars, ziekenfondsen;2006;0
4909;"HC13.2: Tandheelkundige zorg; ambulant";HP72: Zorgverzekeraars, ziekenfondsen;2007;0
4910;"HC13.2: Tandheelkundige zorg; ambulant";HP72: Zorgverzekeraars, ziekenfondsen;2008;0
4911;"HC13.2: Tandheelkundige zorg; ambulant";HP72: Zorgverzekeraars, ziekenfondsen;2009;0
4912;"HC13.2: Tandheelkundige zorg; ambulant";HP72: Zorgverzekeraars, ziekenfondsen;2010;0
4913;"HC13.2: Tandheelkundige zorg; ambulant";HP72: Zorgverzekeraars, ziekenfondsen;2011;0
4914;"HC13.2: Tandheelkundige zorg; ambulant";HP72: Zorgverzekeraars, ziekenfondsen;2012;0
4915;"HC13.2: Tandheelkundige zorg; ambulant";HP72: Zorgverzekeraars, ziekenfondsen;2013;0
4916;"HC13.2: Tandheelkundige zorg; ambulant";HP72: Zorgverzekeraars, ziekenfondsen;2014;0
4917;"HC13.2: Tandheelkundige zorg; ambulant";HP72: Zorgverzekeraars, ziekenfondsen;2015;0
4918;"HC13.2: Tandheelkundige zorg; ambulant";HP72: Zorgverzekeraars, ziekenfondsen;2016;0
4919;"HC13.2: Tandheelkundige zorg; ambulant";HP72: Zorgverzekeraars, ziekenfondsen;2017;0
4920;"HC13.2: Tandheelkundige zorg; ambulant";HP72: Zorgverzekeraars, ziekenfondsen;2018;0
4921;"HC13.2: Tandheelkundige zorg; ambulant";HP72: Zorgverzekeraars, ziekenfondsen;2019;0
4922;"HC13.2: Tandheelkundige zorg; ambulant";HP72: Zorgverzekeraars, ziekenfondsen;2020;0
4923;"HC13.2: Tandheelkundige zorg; ambulant";HP72: Zorgverzekeraars, ziekenfondsen;2021;0
4924;"HC13.2: Tandheelkundige zorg; ambulant";HP72: Zorgverzekeraars, ziekenfondsen;2022;0
4925;"HC13.2: Tandheelkundige zorg; ambulant";HP73: Particuliere verzekeraars;1998;0
4926;"HC13.2: Tandheelkundige zorg; ambulant";HP73: Particuliere verzekeraars;1999;0
4927;"HC13.2: Tandheelkundige zorg; ambulant";HP73: Particuliere verzekeraars;2000;0
4928;"HC13.2: Tandheelkundige zorg; ambulant";HP73: Particuliere verzekeraars;2001;0
4929;"HC13.2: Tandheelkundige zorg; ambulant";HP73: Particuliere verzekeraars;2002;0
4930;"HC13.2: Tandheelkundige zorg; ambulant";HP73: Particuliere verzekeraars;2003;0
4931;"HC13.2: Tandheelkundige zorg; ambulant";HP73: Particuliere verzekeraars;2004;0
4932;"HC13.2: Tandheelkundige zorg; ambulant";HP73: Particuliere verzekeraars;2005;0
4933;"HC13.2: Tandheelkundige zorg; ambulant";HP73: Particuliere verzekeraars;2006;0
4934;"HC13.2: Tandheelkundige zorg; ambulant";HP73: Particuliere verzekeraars;2007;0
4935;"HC13.2: Tandheelkundige zorg; ambulant";HP73: Particuliere verzekeraars;2008;0
4936;"HC13.2: Tandheelkundige zorg; ambulant";HP73: Particuliere verzekeraars;2009;0
4937;"HC13.2: Tandheelkundige zorg; ambulant";HP73: Particuliere verzekeraars;2010;0
4938;"HC13.2: Tandheelkundige zorg; ambulant";HP73: Particuliere verzekeraars;2011;0
4939;"HC13.2: Tandheelkundige zorg; ambulant";HP73: Particuliere verzekeraars;2012;0
4940;"HC13.2: Tandheelkundige zorg; ambulant";HP73: Particuliere verzekeraars;2013;0
4941;"HC13.2: Tandheelkundige zorg; ambulant";HP73: Particuliere verzekeraars;2014;0
4942;"HC13.2: Tandheelkundige zorg; ambulant";HP73: Particuliere verzekeraars;2015;0
4943;"HC13.2: Tandheelkundige zorg; ambulant";HP73: Particuliere verzekeraars;2016;0
4944;"HC13.2: Tandheelkundige zorg; ambulant";HP73: Particuliere verzekeraars;2017;0
4945;"HC13.2: Tandheelkundige zorg; ambulant";HP73: Particuliere verzekeraars;2018;0
4946;"HC13.2: Tandheelkundige zorg; ambulant";HP73: Particuliere verzekeraars;2019;0
4947;"HC13.2: Tandheelkundige zorg; ambulant";HP73: Particuliere verzekeraars;2020;0
4948;"HC13.2: Tandheelkundige zorg; ambulant";HP73: Particuliere verzekeraars;2021;0
4949;"HC13.2: Tandheelkundige zorg; ambulant";HP73: Particuliere verzekeraars;2022;0
4950;"HC13.2: Tandheelkundige zorg; ambulant";HP79: Ov. Instellingen beheer en financ.;1998;0
4951;"HC13.2: Tandheelkundige zorg; ambulant";HP79: Ov. Instellingen beheer en financ.;1999;0
4952;"HC13.2: Tandheelkundige zorg; ambulant";HP79: Ov. Instellingen beheer en financ.;2000;0
4953;"HC13.2: Tandheelkundige zorg; ambulant";HP79: Ov. Instellingen beheer en financ.;2001;0
4954;"HC13.2: Tandheelkundige zorg; ambulant";HP79: Ov. Instellingen beheer en financ.;2002;0
4955;"HC13.2: Tandheelkundige zorg; ambulant";HP79: Ov. Instellingen beheer en financ.;2003;0
4956;"HC13.2: Tandheelkundige zorg; ambulant";HP79: Ov. Instellingen beheer en financ.;2004;0
4957;"HC13.2: Tandheelkundige zorg; ambulant";HP79: Ov. Instellingen beheer en financ.;2005;0
4958;"HC13.2: Tandheelkundige zorg; ambulant";HP79: Ov. Instellingen beheer en financ.;2006;0
4959;"HC13.2: Tandheelkundige zorg; ambulant";HP79: Ov. Instellingen beheer en financ.;2007;0
4960;"HC13.2: Tandheelkundige zorg; ambulant";HP79: Ov. Instellingen beheer en financ.;2008;0
4961;"HC13.2: Tandheelkundige zorg; ambulant";HP79: Ov. Instellingen beheer en financ.;2009;0
4962;"HC13.2: Tandheelkundige zorg; ambulant";HP79: Ov. Instellingen beheer en financ.;2010;0
4963;"HC13.2: Tandheelkundige zorg; ambulant";HP79: Ov. Instellingen beheer en financ.;2011;0
4964;"HC13.2: Tandheelkundige zorg; ambulant";HP79: Ov. Instellingen beheer en financ.;2012;0
4965;"HC13.2: Tandheelkundige zorg; ambulant";HP79: Ov. Instellingen beheer en financ.;2013;0
4966;"HC13.2: Tandheelkundige zorg; ambulant";HP79: Ov. Instellingen beheer en financ.;2014;0
4967;"HC13.2: Tandheelkundige zorg; ambulant";HP79: Ov. Instellingen beheer en financ.;2015;0
4968;"HC13.2: Tandheelkundige zorg; ambulant";HP79: Ov. Instellingen beheer en financ.;2016;0
4969;"HC13.2: Tandheelkundige zorg; ambulant";HP79: Ov. Instellingen beheer en financ.;2017;0
4970;"HC13.2: Tandheelkundige zorg; ambulant";HP79: Ov. Instellingen beheer en financ.;2018;0
4971;"HC13.2: Tandheelkundige zorg; ambulant";HP79: Ov. Instellingen beheer en financ.;2019;0
4972;"HC13.2: Tandheelkundige zorg; ambulant";HP79: Ov. Instellingen beheer en financ.;2020;0
4973;"HC13.2: Tandheelkundige zorg; ambulant";HP79: Ov. Instellingen beheer en financ.;2021;0
4974;"HC13.2: Tandheelkundige zorg; ambulant";HP79: Ov. Instellingen beheer en financ.;2022;0
4975;"HC13.2: Tandheelkundige zorg; ambulant";HP8: Overige sectoren;1998;5
4976;"HC13.2: Tandheelkundige zorg; ambulant";HP8: Overige sectoren;1999;5
4977;"HC13.2: Tandheelkundige zorg; ambulant";HP8: Overige sectoren;2000;5
4978;"HC13.2: Tandheelkundige zorg; ambulant";HP8: Overige sectoren;2001;5
4979;"HC13.2: Tandheelkundige zorg; ambulant";HP8: Overige sectoren;2002;6
4980;"HC13.2: Tandheelkundige zorg; ambulant";HP8: Overige sectoren;2003;6
4981;"HC13.2: Tandheelkundige zorg; ambulant";HP8: Overige sectoren;2004;6
4982;"HC13.2: Tandheelkundige zorg; ambulant";HP8: Overige sectoren;2005;6
4983;"HC13.2: Tandheelkundige zorg; ambulant";HP8: Overige sectoren;2006;6
4984;"HC13.2: Tandheelkundige zorg; ambulant";HP8: Overige sectoren;2007;8
4985;"HC13.2: Tandheelkundige zorg; ambulant";HP8: Overige sectoren;2008;9
4986;"HC13.2: Tandheelkundige zorg; ambulant";HP8: Overige sectoren;2009;10
4987;"HC13.2: Tandheelkundige zorg; ambulant";HP8: Overige sectoren;2010;10
4988;"HC13.2: Tandheelkundige zorg; ambulant";HP8: Overige sectoren;2011;9
4989;"HC13.2: Tandheelkundige zorg; ambulant";HP8: Overige sectoren;2012;9
4990;"HC13.2: Tandheelkundige zorg; ambulant";HP8: Overige sectoren;2013;9
4991;"HC13.2: Tandheelkundige zorg; ambulant";HP8: Overige sectoren;2014;10
4992;"HC13.2: Tandheelkundige zorg; ambulant";HP8: Overige sectoren;2015;9
4993;"HC13.2: Tandheelkundige zorg; ambulant";HP8: Overige sectoren;2016;9
4994;"HC13.2: Tandheelkundige zorg; ambulant";HP8: Overige sectoren;2017;9
4995;"HC13.2: Tandheelkundige zorg; ambulant";HP8: Overige sectoren;2018;9
4996;"HC13.2: Tandheelkundige zorg; ambulant";HP8: Overige sectoren;2019;10
4997;"HC13.2: Tandheelkundige zorg; ambulant";HP8: Overige sectoren;2020;10
4998;"HC13.2: Tandheelkundige zorg; ambulant";HP8: Overige sectoren;2021;10
4999;"HC13.2: Tandheelkundige zorg; ambulant";HP8: Overige sectoren;2022;9
5000;"HC13.2: Tandheelkundige zorg; ambulant";HP81: Huishoudens;1998;0
5001;"HC13.2: Tandheelkundige zorg; ambulant";HP81: Huishoudens;1999;0
5002;"HC13.2: Tandheelkundige zorg; ambulant";HP81: Huishoudens;2000;0
5003;"HC13.2: Tandheelkundige zorg; ambulant";HP81: Huishoudens;2001;0
5004;"HC13.2: Tandheelkundige zorg; ambulant";HP81: Huishoudens;2002;0
5005;"HC13.2: Tandheelkundige zorg; ambulant";HP81: Huishoudens;2003;0
5006;"HC13.2: Tandheelkundige zorg; ambulant";HP81: Huishoudens;2004;0
5007;"HC13.2: Tandheelkundige zorg; ambulant";HP81: Huishoudens;2005;0
5008;"HC13.2: Tandheelkundige zorg; ambulant";HP81: Huishoudens;2006;0
5009;"HC13.2: Tandheelkundige zorg; ambulant";HP81: Huishoudens;2007;0
5010;"HC13.2: Tandheelkundige zorg; ambulant";HP81: Huishoudens;2008;0
5011;"HC13.2: Tandheelkundige zorg; ambulant";HP81: Huishoudens;2009;0
5012;"HC13.2: Tandheelkundige zorg; ambulant";HP81: Huishoudens;2010;0
5013;"HC13.2: Tandheelkundige zorg; ambulant";HP81: Huishoudens;2011;0
5014;"HC13.2: Tandheelkundige zorg; ambulant";HP81: Huishoudens;2012;0
5015;"HC13.2: Tandheelkundige zorg; ambulant";HP81: Huishoudens;2013;0
5016;"HC13.2: Tandheelkundige zorg; ambulant";HP81: Huishoudens;2014;0
5017;"HC13.2: Tandheelkundige zorg; ambulant";HP81: Huishoudens;2015;0
5018;"HC13.2: Tandheelkundige zorg; ambulant";HP81: Huishoudens;2016;0
5019;"HC13.2: Tandheelkundige zorg; ambulant";HP81: Huishoudens;2017;0
5020;"HC13.2: Tandheelkundige zorg; ambulant";HP81: Huishoudens;2018;0
5021;"HC13.2: Tandheelkundige zorg; ambulant";HP81: Huishoudens;2019;0
5022;"HC13.2: Tandheelkundige zorg; ambulant";HP81: Huishoudens;2020;0
5023;"HC13.2: Tandheelkundige zorg; ambulant";HP81: Huishoudens;2021;0
5024;"HC13.2: Tandheelkundige zorg; ambulant";HP81: Huishoudens;2022;0
5025;"HC13.2: Tandheelkundige zorg; ambulant";HP82: Zorg als nevenactiviteit;1998;5
5026;"HC13.2: Tandheelkundige zorg; ambulant";HP82: Zorg als nevenactiviteit;1999;5
5027;"HC13.2: Tandheelkundige zorg; ambulant";HP82: Zorg als nevenactiviteit;2000;5
5028;"HC13.2: Tandheelkundige zorg; ambulant";HP82: Zorg als nevenactiviteit;2001;5
5029;"HC13.2: Tandheelkundige zorg; ambulant";HP82: Zorg als nevenactiviteit;2002;6
5030;"HC13.2: Tandheelkundige zorg; ambulant";HP82: Zorg als nevenactiviteit;2003;6
5031;"HC13.2: Tandheelkundige zorg; ambulant";HP82: Zorg als nevenactiviteit;2004;6
5032;"HC13.2: Tandheelkundige zorg; ambulant";HP82: Zorg als nevenactiviteit;2005;6
5033;"HC13.2: Tandheelkundige zorg; ambulant";HP82: Zorg als nevenactiviteit;2006;6
5034;"HC13.2: Tandheelkundige zorg; ambulant";HP82: Zorg als nevenactiviteit;2007;8
5035;"HC13.2: Tandheelkundige zorg; ambulant";HP82: Zorg als nevenactiviteit;2008;9
5036;"HC13.2: Tandheelkundige zorg; ambulant";HP82: Zorg als nevenactiviteit;2009;10
5037;"HC13.2: Tandheelkundige zorg; ambulant";HP82: Zorg als nevenactiviteit;2010;10
5038;"HC13.2: Tandheelkundige zorg; ambulant";HP82: Zorg als nevenactiviteit;2011;9
5039;"HC13.2: Tandheelkundige zorg; ambulant";HP82: Zorg als nevenactiviteit;2012;9
5040;"HC13.2: Tandheelkundige zorg; ambulant";HP82: Zorg als nevenactiviteit;2013;9
5041;"HC13.2: Tandheelkundige zorg; ambulant";HP82: Zorg als nevenactiviteit;2014;10
5042;"HC13.2: Tandheelkundige zorg; ambulant";HP82: Zorg als nevenactiviteit;2015;9
5043;"HC13.2: Tandheelkundige zorg; ambulant";HP82: Zorg als nevenactiviteit;2016;9
5044;"HC13.2: Tandheelkundige zorg; ambulant";HP82: Zorg als nevenactiviteit;2017;9
5045;"HC13.2: Tandheelkundige zorg; ambulant";HP82: Zorg als nevenactiviteit;2018;9
5046;"HC13.2: Tandheelkundige zorg; ambulant";HP82: Zorg als nevenactiviteit;2019;10
5047;"HC13.2: Tandheelkundige zorg; ambulant";HP82: Zorg als nevenactiviteit;2020;10
5048;"HC13.2: Tandheelkundige zorg; ambulant";HP82: Zorg als nevenactiviteit;2021;10
5049;"HC13.2: Tandheelkundige zorg; ambulant";HP82: Zorg als nevenactiviteit;2022;9
5050;"HC13.2: Tandheelkundige zorg; ambulant";HP9: Buitenland;1998;10
5051;"HC13.2: Tandheelkundige zorg; ambulant";HP9: Buitenland;1999;13
5052;"HC13.2: Tandheelkundige zorg; ambulant";HP9: Buitenland;2000;17
5053;"HC13.2: Tandheelkundige zorg; ambulant";HP9: Buitenland;2001;21
5054;"HC13.2: Tandheelkundige zorg; ambulant";HP9: Buitenland;2002;24
5055;"HC13.2: Tandheelkundige zorg; ambulant";HP9: Buitenland;2003;30
5056;"HC13.2: Tandheelkundige zorg; ambulant";HP9: Buitenland;2004;37
5057;"HC13.2: Tandheelkundige zorg; ambulant";HP9: Buitenland;2005;41
5058;"HC13.2: Tandheelkundige zorg; ambulant";HP9: Buitenland;2006;42
5059;"HC13.2: Tandheelkundige zorg; ambulant";HP9: Buitenland;2007;47
5060;"HC13.2: Tandheelkundige zorg; ambulant";HP9: Buitenland;2008;51
5061;"HC13.2: Tandheelkundige zorg; ambulant";HP9: Buitenland;2009;57
5062;"HC13.2: Tandheelkundige zorg; ambulant";HP9: Buitenland;2010;59
5063;"HC13.2: Tandheelkundige zorg; ambulant";HP9: Buitenland;2011;63
5064;"HC13.2: Tandheelkundige zorg; ambulant";HP9: Buitenland;2012;64
5065;"HC13.2: Tandheelkundige zorg; ambulant";HP9: Buitenland;2013;58
5066;"HC13.2: Tandheelkundige zorg; ambulant";HP9: Buitenland;2014;58
5067;"HC13.2: Tandheelkundige zorg; ambulant";HP9: Buitenland;2015;59
5068;"HC13.2: Tandheelkundige zorg; ambulant";HP9: Buitenland;2016;58
5069;"HC13.2: Tandheelkundige zorg; ambulant";HP9: Buitenland;2017;58
5070;"HC13.2: Tandheelkundige zorg; ambulant";HP9: Buitenland;2018;58
5071;"HC13.2: Tandheelkundige zorg; ambulant";HP9: Buitenland;2019;58
5072;"HC13.2: Tandheelkundige zorg; ambulant";HP9: Buitenland;2020;38
5073;"HC13.2: Tandheelkundige zorg; ambulant";HP9: Buitenland;2021;32
5074;"HC13.2: Tandheelkundige zorg; ambulant";HP9: Buitenland;2022;51
5075;HC13.3: Spec. polikl./amb. geneesk. zorg;Totaal aanbieders gezondheidszorg;1998;2434
5076;HC13.3: Spec. polikl./amb. geneesk. zorg;Totaal aanbieders gezondheidszorg;1999;2921
5077;HC13.3: Spec. polikl./amb. geneesk. zorg;Totaal aanbieders gezondheidszorg;2000;3127
5078;HC13.3: Spec. polikl./amb. geneesk. zorg;Totaal aanbieders gezondheidszorg;2001;3754
5079;HC13.3: Spec. polikl./amb. geneesk. zorg;Totaal aanbieders gezondheidszorg;2002;4376
5080;HC13.3: Spec. polikl./amb. geneesk. zorg;Totaal aanbieders gezondheidszorg;2003;4780
5081;HC13.3: Spec. polikl./amb. geneesk. zorg;Totaal aanbieders gezondheidszorg;2004;5237
5082;HC13.3: Spec. polikl./amb. geneesk. zorg;Totaal aanbieders gezondheidszorg;2005;5554
5083;HC13.3: Spec. polikl./amb. geneesk. zorg;Totaal aanbieders gezondheidszorg;2006;5861
5084;HC13.3: Spec. polikl./amb. geneesk. zorg;Totaal aanbieders gezondheidszorg;2007;6083
5085;HC13.3: Spec. polikl./amb. geneesk. zorg;Totaal aanbieders gezondheidszorg;2008;6517
5086;HC13.3: Spec. polikl./amb. geneesk. zorg;Totaal aanbieders gezondheidszorg;2009;6951
5087;HC13.3: Spec. polikl./amb. geneesk. zorg;Totaal aanbieders gezondheidszorg;2010;7322
5088;HC13.3: Spec. polikl./amb. geneesk. zorg;Totaal aanbieders gezondheidszorg;2011;7423
5089;HC13.3: Spec. polikl./amb. geneesk. zorg;Totaal aanbieders gezondheidszorg;2012;7519
5090;HC13.3: Spec. polikl./amb. geneesk. zorg;Totaal aanbieders gezondheidszorg;2013;8379
5091;HC13.3: Spec. polikl./amb. geneesk. zorg;Totaal aanbieders gezondheidszorg;2014;8785
5092;HC13.3: Spec. polikl./amb. geneesk. zorg;Totaal aanbieders gezondheidszorg;2015;9753
5093;HC13.3: Spec. polikl./amb. geneesk. zorg;Totaal aanbieders gezondheidszorg;2016;10237
5094;HC13.3: Spec. polikl./amb. geneesk. zorg;Totaal aanbieders gezondheidszorg;2017;10361
5095;HC13.3: Spec. polikl./amb. geneesk. zorg;Totaal aanbieders gezondheidszorg;2018;10994
5096;HC13.3: Spec. polikl./amb. geneesk. zorg;Totaal aanbieders gezondheidszorg;2019;11714
5097;HC13.3: Spec. polikl./amb. geneesk. zorg;Totaal aanbieders gezondheidszorg;2020;12412
5098;HC13.3: Spec. polikl./amb. geneesk. zorg;Totaal aanbieders gezondheidszorg;2021;13049
5099;HC13.3: Spec. polikl./amb. geneesk. zorg;Totaal aanbieders gezondheidszorg;2022;13602
5100;HC13.3: Spec. polikl./amb. geneesk. zorg;HP1: Ziekenhuizen;1998;2115
5101;HC13.3: Spec. polikl./amb. geneesk. zorg;HP1: Ziekenhuizen;1999;2519
5102;HC13.3: Spec. polikl./amb. geneesk. zorg;HP1: Ziekenhuizen;2000;2718
5103;HC13.3: Spec. polikl./amb. geneesk. zorg;HP1: Ziekenhuizen;2001;3296
5104;HC13.3: Spec. polikl./amb. geneesk. zorg;HP1: Ziekenhuizen;2002;3834
5105;HC13.3: Spec. polikl./amb. geneesk. zorg;HP1: Ziekenhuizen;2003;4166
5106;HC13.3: Spec. polikl./amb. geneesk. zorg;HP1: Ziekenhuizen;2004;4479
5107;HC13.3: Spec. polikl./amb. geneesk. zorg;HP1: Ziekenhuizen;2005;4727
5108;HC13.3: Spec. polikl./amb. geneesk. zorg;HP1: Ziekenhuizen;2006;4981
5109;HC13.3: Spec. polikl./amb. geneesk. zorg;HP1: Ziekenhuizen;2007;5152
5110;HC13.3: Spec. polikl./amb. geneesk. zorg;HP1: Ziekenhuizen;2008;5329
5111;HC13.3: Spec. polikl./amb. geneesk. zorg;HP1: Ziekenhuizen;2009;5650
5112;HC13.3: Spec. polikl./amb. geneesk. zorg;HP1: Ziekenhuizen;2010;6125
5113;HC13.3: Spec. polikl./amb. geneesk. zorg;HP1: Ziekenhuizen;2011;6232
5114;HC13.3: Spec. polikl./amb. geneesk. zorg;HP1: Ziekenhuizen;2012;6353
5115;HC13.3: Spec. polikl./amb. geneesk. zorg;HP1: Ziekenhuizen;2013;7078
5116;HC13.3: Spec. polikl./amb. geneesk. zorg;HP1: Ziekenhuizen;2014;7437
5117;HC13.3: Spec. polikl./amb. geneesk. zorg;HP1: Ziekenhuizen;2015;8286
5118;HC13.3: Spec. polikl./amb. geneesk. zorg;HP1: Ziekenhuizen;2016;8512
5119;HC13.3: Spec. polikl./amb. geneesk. zorg;HP1: Ziekenhuizen;2017;8646
5120;HC13.3: Spec. polikl./amb. geneesk. zorg;HP1: Ziekenhuizen;2018;9204
5121;HC13.3: Spec. polikl./amb. geneesk. zorg;HP1: Ziekenhuizen;2019;9857
5122;HC13.3: Spec. polikl./amb. geneesk. zorg;HP1: Ziekenhuizen;2020;10456
5123;HC13.3: Spec. polikl./amb. geneesk. zorg;HP1: Ziekenhuizen;2021;10983
5124;HC13.3: Spec. polikl./amb. geneesk. zorg;HP1: Ziekenhuizen;2022;11453
