ID;Afzet;Producten;Perioden;Indexcijfers_1;MaandOpMaandOntwikkeling_2;JaarOpJaarOntwikkeling_3;Indexcijfers_4;MaandOpMaandOntwikkeling_5;JaarOpJaarOntwikkeling_6
7337;Totale Nederlandse afzet;15980000 Mineraalwater en frisdranken;2006 juni;108.7;0.0;-0.4;104.3;0.0;-0.3
7338;Totale Nederlandse afzet;15980000 Mineraalwater en frisdranken;2006 juli;108.7;0.0;-0.8;104.3;0.0;-0.7
7339;Totale Nederlandse afzet;15980000 Mineraalwater en frisdranken;2006 augustus;108.7;0.0;-0.8;104.3;0.0;-0.7
7340;Totale Nederlandse afzet;15980000 Mineraalwater en frisdranken;2006 september;108.7;0.0;-0.8;104.3;0.0;-0.7
7341;Totale Nederlandse afzet;15980000 Mineraalwater en frisdranken;2006 oktober;108.8;0.1;-3.6;104.4;0.1;-3.3
7342;Totale Nederlandse afzet;15980000 Mineraalwater en frisdranken;2006 november;108.8;0.0;-3.6;104.4;0.0;-3.2
7343;Totale Nederlandse afzet;15980000 Mineraalwater en frisdranken;2006 december;108.8;0.0;-3.6;104.4;0.0;-3.3
7344;Totale Nederlandse afzet;15980000 Mineraalwater en frisdranken;2006;109.7;;-0.3;105.2;;-0.2
7345;Totale Nederlandse afzet;15980000 Mineraalwater en frisdranken;2007 januari;111.8;2.8;-0.7;107.9;3.3;0.1
7346;Totale Nederlandse afzet;15980000 Mineraalwater en frisdranken;2007 februari;111.8;0.0;-0.7;107.8;0.0;0.1
7347;Totale Nederlandse afzet;15980000 Mineraalwater en frisdranken;2007 maart;112.0;0.1;-0.5;108.0;0.1;0.2
7348;Totale Nederlandse afzet;15980000 Mineraalwater en frisdranken;2007 april;112.1;0.1;3.1;108.1;0.1;3.6
7349;Totale Nederlandse afzet;15980000 Mineraalwater en frisdranken;2007 mei;112.0;0.0;3.1;108.1;0.0;3.6
7350;Totale Nederlandse afzet;15980000 Mineraalwater en frisdranken;2007 juni;112.0;0.0;3.1;108.0;0.0;3.6
7351;Totale Nederlandse afzet;15980000 Mineraalwater en frisdranken;2007 juli;114.0;1.8;4.9;109.5;1.3;4.9
7352;Totale Nederlandse afzet;15980000 Mineraalwater en frisdranken;2007 augustus;114.1;0.0;4.9;109.5;0.0;4.9
7353;Totale Nederlandse afzet;15980000 Mineraalwater en frisdranken;2007 september;114.1;0.0;4.9;109.5;0.0;4.9
7354;Totale Nederlandse afzet;15980000 Mineraalwater en frisdranken;2007 oktober;114.9;0.7;5.6;110.2;0.7;5.5
7355;Totale Nederlandse afzet;15980000 Mineraalwater en frisdranken;2007 november;114.8;-0.1;5.5;110.1;-0.1;5.5
7356;Totale Nederlandse afzet;15980000 Mineraalwater en frisdranken;2007 december;114.8;0.0;5.5;110.1;0.0;5.5
7357;Totale Nederlandse afzet;15980000 Mineraalwater en frisdranken;2007;113.2;;3.2;108.9;;3.5
7358;Totale Nederlandse afzet;15980000 Mineraalwater en frisdranken;2008 januari;115.5;0.6;3.2;110.9;0.7;2.8
7359;Totale Nederlandse afzet;15980000 Mineraalwater en frisdranken;2008 februari;117.5;1.8;5.1;112.5;1.4;4.3
7360;Totale Nederlandse afzet;15980000 Mineraalwater en frisdranken;2008 maart;115.5;-1.7;3.1;111.0;-1.3;2.7
7361;Totale Nederlandse afzet;15980000 Mineraalwater en frisdranken;2008 april;115.5;0.0;3.0;110.9;0.0;2.6
7362;Totale Nederlandse afzet;15980000 Mineraalwater en frisdranken;2008 mei;115.5;0.0;3.1;110.9;0.0;2.7
7363;Totale Nederlandse afzet;15980000 Mineraalwater en frisdranken;2008 juni;116.6;0.9;4.1;111.7;0.7;3.4
7364;Totale Nederlandse afzet;15980000 Mineraalwater en frisdranken;2008 juli;115.3;-1.1;1.1;111.0;-0.7;1.4
7365;Totale Nederlandse afzet;15980000 Mineraalwater en frisdranken;2008 augustus;115.3;0.0;1.1;111.0;0.0;1.4
7366;Totale Nederlandse afzet;15980000 Mineraalwater en frisdranken;2008 september;116.4;0.9;2.1;111.8;0.7;2.1
7367;Totale Nederlandse afzet;15980000 Mineraalwater en frisdranken;2008 oktober;116.7;0.2;1.5;112.0;0.2;1.6
7368;Totale Nederlandse afzet;15980000 Mineraalwater en frisdranken;2008 november;116.7;0.0;1.6;112.0;0.0;1.7
7369;Totale Nederlandse afzet;15980000 Mineraalwater en frisdranken;2008 december;116.7;0.0;1.6;112.0;0.0;1.7
7370;Totale Nederlandse afzet;15980000 Mineraalwater en frisdranken;2008;116.1;;2.5;111.5;;2.4
7371;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2000 januari;97.1;;;97.6;;
7372;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2000 februari;97.0;-0.1;;97.6;0.0;
7373;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2000 maart;97.7;0.8;;98.1;0.5;
7374;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2000 april;99.8;2.1;;99.6;1.5;
7375;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2000 mei;99.9;0.1;;99.7;0.1;
7376;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2000 juni;99.8;0.0;;99.9;0.2;
7377;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2000 juli;101.3;1.4;;100.9;1.0;
7378;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2000 augustus;101.5;0.2;;101.3;0.4;
7379;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2000 september;101.2;-0.2;;101.1;-0.2;
7380;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2000 oktober;101.7;0.5;;101.5;0.4;
7381;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2000 november;101.6;-0.1;;101.5;-0.1;
7382;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2000 december;101.5;-0.1;;101.4;-0.1;
7383;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2000;100.0;;;100.0;;
7384;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2001 januari;103.9;2.4;7.0;104.3;2.9;6.9
7385;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2001 februari;103.3;-0.6;6.6;104.3;0.0;6.9
7386;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2001 maart;103.6;0.3;6.0;104.5;0.2;6.6
7387;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2001 april;105.8;2.1;6.1;106.1;1.5;6.6
7388;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2001 mei;105.9;0.1;6.0;106.2;0.1;6.6
7389;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2001 juni;106.1;0.2;6.3;106.3;0.1;6.5
7390;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2001 juli;106.3;0.2;5.0;106.5;0.1;5.6
7391;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2001 augustus;106.7;0.3;5.1;106.9;0.4;5.5
7392;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2001 september;106.7;0.0;5.4;107.6;0.6;6.3
7393;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2001 oktober;106.9;0.2;5.1;107.8;0.2;6.2
7394;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2001 november;107.4;0.4;5.7;108.1;0.3;6.6
7395;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2001 december;106.6;-0.7;5.1;107.6;-0.5;6.1
7396;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2001;105.8;;5.8;106.4;;6.4
7397;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2002 januari;108.4;1.6;4.3;108.9;1.2;4.3
7398;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2002 februari;105.8;-2.4;2.4;107.0;-1.7;2.6
7399;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2002 maart;106.2;0.3;2.5;107.3;0.2;2.6
7400;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2002 april;106.6;0.4;0.7;107.6;0.3;1.4
7401;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2002 mei;106.8;0.2;0.8;107.8;0.1;1.5
7402;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2002 juni;107.7;0.9;1.6;109.1;1.2;2.5
7403;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2002 juli;107.9;0.2;1.5;109.2;0.1;2.5
7404;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2002 augustus;108.1;0.2;1.4;109.3;0.1;2.3
7405;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2002 september;108.2;0.0;1.4;109.4;0.0;1.7
7406;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2002 oktober;108.2;0.0;1.2;109.4;0.0;1.5
7407;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2002 november;107.2;-0.9;-0.2;108.7;-0.7;0.5
7408;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2002 december;107.2;0.0;0.5;108.7;0.0;1.0
7409;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2002;107.4;;1.5;108.5;;2.0
7410;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2003 januari;109.4;2.1;0.9;110.1;1.3;1.1
7411;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2003 februari;109.3;0.0;3.3;110.0;0.0;2.8
7412;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2003 maart;110.6;1.2;4.2;111.0;0.9;3.4
7413;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2003 april;111.0;0.3;4.1;111.3;0.3;3.4
7414;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2003 mei;113.5;2.3;6.3;113.3;1.8;5.1
7415;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2003 juni;113.7;0.2;5.5;113.5;0.1;4.1
7416;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2003 juli;114.0;0.2;5.6;114.3;0.7;4.7
7417;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2003 augustus;113.4;-0.5;4.9;113.9;-0.3;4.2
7418;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2003 september;113.4;0.0;4.9;113.9;0.0;4.2
7419;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2003 oktober;113.7;0.3;5.1;114.1;0.2;4.3
7420;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2003 november;113.8;0.1;6.2;114.2;0.0;5.1
7421;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2003 december;113.8;0.0;6.1;114.1;0.0;5.1
7422;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2003;112.5;;4.8;112.8;;4.0
7423;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2004 januari;113.0;-0.7;3.3;113.5;-0.6;3.1
7424;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2004 februari;115.7;2.4;5.9;120.6;6.3;9.6
7425;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2004 maart;116.6;0.7;5.4;122.0;1.2;9.9
7426;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2004 april;116.7;0.1;5.2;123.2;0.9;10.6
7427;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2004 mei;116.7;-0.1;2.8;123.1;0.0;8.7
7428;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2004 juni;116.7;0.0;2.6;123.1;0.0;8.5
7429;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2004 juli;116.5;-0.1;2.3;123.0;-0.1;7.7
7430;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2004 augustus;115.7;-0.7;2.0;122.4;-0.5;7.5
7431;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2004 september;115.3;-0.3;1.7;122.2;-0.2;7.2
7432;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2004 oktober;115.1;-0.2;1.2;122.0;-0.1;6.9
7433;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2004 november;113.7;-1.2;-0.1;121.0;-0.8;6.0
7434;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2004 december;116.8;2.7;2.7;123.2;1.8;8.0
7435;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2004;115.7;;2.9;121.6;;7.8
7436;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2005 januari;116.7;-0.1;3.3;123.2;0.0;8.5
7437;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2005 februari;116.7;0.0;0.9;123.3;0.1;2.2
7438;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2005 maart;117.0;0.2;0.3;123.5;0.2;1.2
7439;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2005 april;117.9;0.8;1.0;124.3;0.6;0.9
7440;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2005 mei;117.9;0.0;1.1;124.4;0.1;1.0
7441;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2005 juni;117.6;-0.2;0.9;124.2;-0.2;0.9
7442;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2005 juli;118.3;0.6;1.5;124.6;0.4;1.3
7443;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2005 augustus;118.4;0.1;2.3;124.7;0.1;1.8
7444;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2005 september;119.1;0.6;3.3;125.2;0.4;2.5
7445;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2005 oktober;119.1;0.0;3.5;125.1;0.0;2.6
7446;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2005 november;119.1;0.0;4.7;125.2;0.0;3.4
7447;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2005 december;118.2;-0.8;1.2;124.5;-0.5;1.0
7448;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2005;118.0;;2.0;124.3;;2.2
7449;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2006 januari;119.5;1.1;2.4;125.5;0.8;1.9
7450;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2006 februari;119.5;0.0;2.4;125.4;0.0;1.7
7451;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2006 maart;119.5;0.0;2.1;125.4;0.0;1.5
7452;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2006 april;117.9;-1.3;0.0;126.6;0.9;1.8
7453;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2006 mei;117.9;0.0;0.0;126.6;0.0;1.8
7454;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2006 juni;117.9;-0.1;0.2;126.7;0.1;2.0
7455;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2006 juli;118.2;0.3;-0.1;126.9;0.2;1.8
7456;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2006 augustus;118.2;0.0;-0.2;126.9;0.0;1.8
7457;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2006 september;118.2;0.0;-0.8;126.9;0.0;1.3
7458;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2006 oktober;118.2;0.0;-0.8;126.9;0.0;1.4
7459;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2006 november;118.2;0.0;-0.8;126.9;0.0;1.4
7460;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2006 december;118.2;0.0;0.0;126.9;0.0;1.9
7461;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2006;118.5;;0.4;126.5;;1.7
7462;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2007 januari;118.6;0.3;-0.8;127.2;0.2;1.4
7463;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2007 februari;118.6;0.0;-0.8;127.2;0.0;1.4
7464;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2007 maart;118.6;0.0;-0.7;127.2;0.0;1.4
7465;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2007 april;119.0;0.3;0.9;127.5;0.2;0.7
7466;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2007 mei;119.0;0.0;0.9;127.5;0.0;0.7
7467;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2007 juni;119.0;0.0;0.9;127.7;0.2;0.8
7468;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2007 juli;119.2;0.2;0.8;127.9;0.1;0.8
7469;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2007 augustus;119.2;0.0;0.8;127.9;0.0;0.8
7470;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2007 september;119.2;0.0;0.8;127.9;0.0;0.8
7471;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2007 oktober;121.8;2.2;3.0;129.7;1.4;2.3
7472;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2007 november;121.7;-0.1;3.0;129.7;0.0;2.2
7473;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2007 december;121.7;0.0;2.9;129.7;0.0;2.2
7474;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2007;119.6;;1.0;128.1;;1.3
7475;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2008 januari;123.6;1.6;4.3;131.1;1.1;3.1
7476;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2008 februari;123.5;-0.1;4.2;131.2;0.1;3.2
7477;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2008 maart;123.5;-0.1;4.1;131.3;0.1;3.3
7478;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2008 april;124.4;0.7;4.6;131.9;0.5;3.5
7479;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2008 mei;124.4;0.1;4.6;132.0;0.0;3.5
7480;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2008 juni;124.5;0.0;4.6;132.0;0.0;3.3
7481;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2008 juli;123.4;-0.8;3.5;133.1;0.8;4.1
7482;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2008 augustus;123.4;0.0;3.5;133.1;0.0;4.1
7483;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2008 september;123.3;0.0;3.5;133.0;0.0;4.0
7484;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2008 oktober;123.4;0.1;1.3;133.1;0.1;2.6
7485;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2008 november;131.5;6.6;8.0;140.1;5.2;8.0
7486;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2008 december;131.3;-0.1;7.9;140.4;0.2;8.3
7487;Totale Nederlandse afzet;16000000 TABAKSPRODUCTEN;2008;125.0;;4.5;133.5;;4.2
7488;Totale Nederlandse afzet;DB TEXTIEL EN TEXTIELPRODUCTEN;2000 januari;99.8;;;99.8;;
7489;Totale Nederlandse afzet;DB TEXTIEL EN TEXTIELPRODUCTEN;2000 februari;99.9;0.2;;99.9;0.2;
7490;Totale Nederlandse afzet;DB TEXTIEL EN TEXTIELPRODUCTEN;2000 maart;100.0;0.1;;100.0;0.1;
7491;Totale Nederlandse afzet;DB TEXTIEL EN TEXTIELPRODUCTEN;2000 april;100.1;0.1;;100.1;0.1;
7492;Totale Nederlandse afzet;DB TEXTIEL EN TEXTIELPRODUCTEN;2000 mei;100.2;0.1;;100.2;0.1;
7493;Totale Nederlandse afzet;DB TEXTIEL EN TEXTIELPRODUCTEN;2000 juni;100.1;-0.1;;100.1;-0.1;
7494;Totale Nederlandse afzet;DB TEXTIEL EN TEXTIELPRODUCTEN;2000 juli;99.9;-0.2;;99.9;-0.2;
7495;Totale Nederlandse afzet;DB TEXTIEL EN TEXTIELPRODUCTEN;2000 augustus;99.9;0.0;;99.9;0.0;
7496;Totale Nederlandse afzet;DB TEXTIEL EN TEXTIELPRODUCTEN;2000 september;99.9;0.0;;99.9;0.0;
7497;Totale Nederlandse afzet;DB TEXTIEL EN TEXTIELPRODUCTEN;2000 oktober;100.0;0.1;;100.0;0.1;
7498;Totale Nederlandse afzet;DB TEXTIEL EN TEXTIELPRODUCTEN;2000 november;100.1;0.1;;100.1;0.1;
7499;Totale Nederlandse afzet;DB TEXTIEL EN TEXTIELPRODUCTEN;2000 december;99.9;-0.1;;99.9;-0.1;
7500;Totale Nederlandse afzet;DB TEXTIEL EN TEXTIELPRODUCTEN;2000;100.0;;;100.0;;
7501;Totale Nederlandse afzet;DB TEXTIEL EN TEXTIELPRODUCTEN;2001 januari;101.1;1.2;1.3;101.1;1.2;1.3
7502;Totale Nederlandse afzet;DB TEXTIEL EN TEXTIELPRODUCTEN;2001 februari;101.3;0.1;1.3;101.3;0.1;1.3
7503;Totale Nederlandse afzet;DB TEXTIEL EN TEXTIELPRODUCTEN;2001 maart;101.3;0.0;1.3;101.3;0.0;1.3
7504;Totale Nederlandse afzet;DB TEXTIEL EN TEXTIELPRODUCTEN;2001 april;101.5;0.2;1.3;101.5;0.2;1.3
7505;Totale Nederlandse afzet;DB TEXTIEL EN TEXTIELPRODUCTEN;2001 mei;101.5;0.0;1.3;101.5;0.0;1.3
7506;Totale Nederlandse afzet;DB TEXTIEL EN TEXTIELPRODUCTEN;2001 juni;101.6;0.1;1.6;101.6;0.1;1.6
7507;Totale Nederlandse afzet;DB TEXTIEL EN TEXTIELPRODUCTEN;2001 juli;101.6;-0.1;1.7;101.6;-0.1;1.7
7508;Totale Nederlandse afzet;DB TEXTIEL EN TEXTIELPRODUCTEN;2001 augustus;101.4;-0.1;1.5;101.4;-0.1;1.5
7509;Totale Nederlandse afzet;DB TEXTIEL EN TEXTIELPRODUCTEN;2001 september;101.5;0.0;1.6;101.5;0.0;1.6
7510;Totale Nederlandse afzet;DB TEXTIEL EN TEXTIELPRODUCTEN;2001 oktober;101.6;0.1;1.6;101.6;0.1;1.6
7511;Totale Nederlandse afzet;DB TEXTIEL EN TEXTIELPRODUCTEN;2001 november;101.8;0.1;1.7;101.8;0.1;1.7
7512;Totale Nederlandse afzet;DB TEXTIEL EN TEXTIELPRODUCTEN;2001 december;101.7;0.0;1.8;101.7;0.0;1.8
7513;Totale Nederlandse afzet;DB TEXTIEL EN TEXTIELPRODUCTEN;2001;101.5;;1.5;101.5;;1.5
7514;Totale Nederlandse afzet;DB TEXTIEL EN TEXTIELPRODUCTEN;2002 januari;102.5;0.8;1.4;102.5;0.8;1.4
7515;Totale Nederlandse afzet;DB TEXTIEL EN TEXTIELPRODUCTEN;2002 februari;102.6;0.1;1.3;102.6;0.1;1.3
7516;Totale Nederlandse afzet;DB TEXTIEL EN TEXTIELPRODUCTEN;2002 maart;102.6;0.0;1.3;102.6;0.0;1.3
7517;Totale Nederlandse afzet;DB TEXTIEL EN TEXTIELPRODUCTEN;2002 april;102.8;0.2;1.3;102.8;0.2;1.3
7518;Totale Nederlandse afzet;DB TEXTIEL EN TEXTIELPRODUCTEN;2002 mei;102.8;0.0;1.2;102.8;0.0;1.2
7519;Totale Nederlandse afzet;DB TEXTIEL EN TEXTIELPRODUCTEN;2002 juni;102.7;0.0;1.1;102.7;0.0;1.1
7520;Totale Nederlandse afzet;DB TEXTIEL EN TEXTIELPRODUCTEN;2002 juli;102.6;-0.1;1.0;102.6;-0.1;1.0
7521;Totale Nederlandse afzet;DB TEXTIEL EN TEXTIELPRODUCTEN;2002 augustus;102.7;0.0;1.2;102.7;0.0;1.2
7522;Totale Nederlandse afzet;DB TEXTIEL EN TEXTIELPRODUCTEN;2002 september;102.8;0.1;1.3;102.8;0.1;1.3
7523;Totale Nederlandse afzet;DB TEXTIEL EN TEXTIELPRODUCTEN;2002 oktober;103.0;0.2;1.3;103.0;0.2;1.3
7524;Totale Nederlandse afzet;DB TEXTIEL EN TEXTIELPRODUCTEN;2002 november;103.0;0.0;1.2;103.0;0.0;1.2
7525;Totale Nederlandse afzet;DB TEXTIEL EN TEXTIELPRODUCTEN;2002 december;102.9;-0.1;1.2;102.9;-0.1;1.2
7526;Totale Nederlandse afzet;DB TEXTIEL EN TEXTIELPRODUCTEN;2002;102.8;;1.2;102.8;;1.2
7527;Totale Nederlandse afzet;DB TEXTIEL EN TEXTIELPRODUCTEN;2003 januari;103.7;0.8;1.2;103.7;0.8;1.2
7528;Totale Nederlandse afzet;DB TEXTIEL EN TEXTIELPRODUCTEN;2003 februari;103.8;0.1;1.2;103.8;0.1;1.2
7529;Totale Nederlandse afzet;DB TEXTIEL EN TEXTIELPRODUCTEN;2003 maart;103.7;-0.1;1.1;103.7;-0.1;1.1
7530;Totale Nederlandse afzet;DB TEXTIEL EN TEXTIELPRODUCTEN;2003 april;103.8;0.1;1.0;103.8;0.1;1.0
7531;Totale Nederlandse afzet;DB TEXTIEL EN TEXTIELPRODUCTEN;2003 mei;103.8;0.0;1.0;103.8;0.0;1.0
7532;Totale Nederlandse afzet;DB TEXTIEL EN TEXTIELPRODUCTEN;2003 juni;103.6;-0.2;0.8;103.6;-0.2;0.8
7533;Totale Nederlandse afzet;DB TEXTIEL EN TEXTIELPRODUCTEN;2003 juli;103.4;-0.1;0.8;103.4;-0.1;0.8
7534;Totale Nederlandse afzet;DB TEXTIEL EN TEXTIELPRODUCTEN;2003 augustus;103.6;0.1;0.9;103.6;0.1;0.9
7535;Totale Nederlandse afzet;DB TEXTIEL EN TEXTIELPRODUCTEN;2003 september;103.6;0.0;0.8;103.6;0.0;0.8
7536;Totale Nederlandse afzet;DB TEXTIEL EN TEXTIELPRODUCTEN;2003 oktober;103.5;-0.1;0.5;103.5;-0.1;0.5
7537;Totale Nederlandse afzet;DB TEXTIEL EN TEXTIELPRODUCTEN;2003 november;103.5;0.0;0.5;103.5;0.0;0.5
7538;Totale Nederlandse afzet;DB TEXTIEL EN TEXTIELPRODUCTEN;2003 december;103.5;0.0;0.5;103.5;0.0;0.5
7539;Totale Nederlandse afzet;DB TEXTIEL EN TEXTIELPRODUCTEN;2003;103.6;;0.8;103.6;;0.8
7540;Totale Nederlandse afzet;DB TEXTIEL EN TEXTIELPRODUCTEN;2004 januari;103.8;0.4;0.1;103.8;0.3;0.1
7541;Totale Nederlandse afzet;DB TEXTIEL EN TEXTIELPRODUCTEN;2004 februari;103.9;0.1;0.1;103.9;0.1;0.1
7542;Totale Nederlandse afzet;DB TEXTIEL EN TEXTIELPRODUCTEN;2004 maart;103.9;0.0;0.2;103.9;0.0;0.2
7543;Totale Nederlandse afzet;DB TEXTIEL EN TEXTIELPRODUCTEN;2004 april;104.0;0.0;0.1;104.0;0.0;0.1
7544;Totale Nederlandse afzet;DB TEXTIEL EN TEXTIELPRODUCTEN;2004 mei;104.0;0.0;0.2;104.0;0.0;0.2
7545;Totale Nederlandse afzet;DB TEXTIEL EN TEXTIELPRODUCTEN;2004 juni;104.0;0.0;0.4;104.0;0.0;0.4
7546;Totale Nederlandse afzet;DB TEXTIEL EN TEXTIELPRODUCTEN;2004 juli;104.0;0.0;0.6;104.0;0.0;0.5
7547;Totale Nederlandse afzet;DB TEXTIEL EN TEXTIELPRODUCTEN;2004 augustus;104.1;0.1;0.5;104.1;0.1;0.5
7548;Totale Nederlandse afzet;DB TEXTIEL EN TEXTIELPRODUCTEN;2004 september;104.0;-0.2;0.4;103.9;-0.2;0.4
7549;Totale Nederlandse afzet;DB TEXTIEL EN TEXTIELPRODUCTEN;2004 oktober;104.4;0.4;0.9;104.4;0.4;0.9
