ID;Leeftijd;Geboortegeneratie;Kinderen_1;k_1eKinderen_2;k_2eKinderen_3;k_3eKinderen_4;k_4OfVolgendeKinderen_5
2546;43;1987;0.00569;0.00119;0.00146;0.00145;0.00159
2547;43;1988;0.00568;0.00118;0.00145;0.00146;0.00159
2548;43;1989;0.00569;0.00118;0.00145;0.00146;0.0016
2549;43;1990;0.00567;0.00117;0.00144;0.00146;0.0016
2550;43;1991;0.00565;0.00116;0.00143;0.00146;0.0016
2551;43;1992;0.00566;0.00115;0.00143;0.00147;0.00161
2552;43;1993;0.00565;0.00115;0.00142;0.00147;0.00161
2553;43;1994;0.00563;0.00114;0.00141;0.00147;0.00161
2554;43;1995;0.00562;0.00113;0.00141;0.00147;0.00161
2555;43;1996;0.00561;0.00113;0.0014;0.00147;0.00161
2556;43;1997;0.0056;0.00112;0.00139;0.00147;0.00162
2557;43;1998;0.00559;0.00111;0.00139;0.00147;0.00162
2558;43;1999;0.00558;0.00111;0.00138;0.00147;0.00162
2559;43;2000;0.00556;0.0011;0.00137;0.00147;0.00162
2560;43;2001;0.00555;0.00109;0.00137;0.00147;0.00162
2561;43;2002;0.00555;0.00109;0.00136;0.00147;0.00163
2562;43;2003;0.00553;0.00108;0.00135;0.00147;0.00163
2563;43;2004;0.00552;0.00107;0.00135;0.00147;0.00163
2564;43;2005;0.00551;0.00107;0.00134;0.00147;0.00163
2565;43;2006;0.0055;0.00106;0.00134;0.00147;0.00163
2566;43;2007;0.00548;0.00105;0.00133;0.00147;0.00163
2567;43;2008;0.00548;0.00105;0.00133;0.00147;0.00163
2568;43;2009;0.00548;0.00105;0.00133;0.00147;0.00163
2569;43;2010;0.00548;0.00105;0.00133;0.00147;0.00163
2570;43;2011;0.00548;0.00105;0.00133;0.00147;0.00163
2571;43;2012;0.00548;0.00105;0.00133;0.00147;0.00163
2572;43;2013;0.00548;0.00105;0.00133;0.00147;0.00163
2573;43;2014;0.00548;0.00105;0.00133;0.00147;0.00163
2574;43;2015;0.00548;0.00105;0.00133;0.00147;0.00163
2575;43;2016;0.00548;0.00105;0.00133;0.00147;0.00163
2576;43;2017;0.00548;0.00105;0.00133;0.00147;0.00163
2577;43;2018;0.00548;0.00105;0.00133;0.00147;0.00163
2578;43;2019;0.00548;0.00105;0.00133;0.00147;0.00163
2579;43;2020;0.00548;0.00105;0.00133;0.00147;0.00163
2580;44;1935;0.00157;0.00025;0.00015;0.00015;0.00102
2581;44;1936;0.00124;0.00018;8e-05;0.00014;0.00084
2582;44;1937;0.00146;0.00014;0.00014;9e-05;0.00109
2583;44;1938;0.00157;0.00015;0.0002;0.00015;0.00107
2584;44;1939;0.00161;0.00016;0.00018;0.00017;0.0011
2585;44;1940;0.00171;7e-05;0.00013;0.00013;0.00138
2586;44;1941;0.00132;9e-05;0.00016;0.00025;0.00082
2587;44;1942;0.00143;0.00018;0.00012;0.00012;0.00101
2588;44;1943;0.00127;0.00014;0.00018;0.0002;0.00075
2589;44;1944;0.00133;0.00019;0.0002;0.00013;0.00081
2590;44;1945;0.00146;0.00021;0.00016;0.00015;0.00094
2591;44;1946;0.00138;0.00023;0.00013;0.00017;0.00085
2592;44;1947;0.00116;0.00015;0.00016;0.00015;0.0007
2593;44;1948;0.00161;0.00041;0.00027;0.00027;0.00066
2594;44;1949;0.00136;0.00023;0.0003;0.00019;0.00064
2595;44;1950;0.00153;0.00027;0.00031;0.00019;0.00076
2596;44;1951;0.00138;0.00026;0.00037;0.00018;0.00057
2597;44;1952;0.00161;0.00032;0.00033;0.00031;0.00065
2598;44;1953;0.00148;0.00032;0.00031;0.0002;0.00065
2599;44;1954;0.00172;0.00046;0.00028;0.00031;0.00067
2600;44;1955;0.00158;0.00034;0.00037;0.00031;0.00056
2601;44;1956;0.00191;0.00032;0.00055;0.00033;0.00071
2602;44;1957;0.00193;0.00045;0.0006;0.0003;0.00058
2603;44;1958;0.00226;0.00046;0.00068;0.00049;0.00063
2604;44;1959;0.00252;0.00047;0.00075;0.00054;0.00076
2605;44;1960;0.00258;0.00045;0.0008;0.00057;0.00076
2606;44;1961;0.00266;0.00048;0.0008;0.0006;0.00077
2607;44;1962;0.00269;0.00049;0.0008;0.00061;0.00078
2608;44;1963;0.00274;0.00051;0.0008;0.00064;0.00079
2609;44;1964;0.00277;0.00052;0.0008;0.00065;0.0008
2610;44;1965;0.0028;0.00053;0.0008;0.00066;0.00081
2611;44;1966;0.00281;0.00054;0.00079;0.00066;0.00082
2612;44;1967;0.00282;0.00055;0.00078;0.00067;0.00082
2613;44;1968;0.00283;0.00055;0.00078;0.00068;0.00082
2614;44;1969;0.00285;0.00055;0.00077;0.00069;0.00084
2615;44;1970;0.00284;0.00055;0.00076;0.00069;0.00084
2616;44;1971;0.00285;0.00055;0.00076;0.00069;0.00085
2617;44;1972;0.00281;0.00055;0.00075;0.00066;0.00085
2618;44;1973;0.00284;0.00055;0.00074;0.00069;0.00086
2619;44;1974;0.00281;0.00054;0.00073;0.00067;0.00087
2620;44;1975;0.00284;0.00054;0.00072;0.0007;0.00088
2621;44;1976;0.00283;0.00054;0.00071;0.0007;0.00088
2622;44;1977;0.00284;0.00054;0.0007;0.00071;0.00089
2623;44;1978;0.00285;0.00054;0.0007;0.00072;0.00089
2624;44;1979;0.00284;0.00054;0.00069;0.00072;0.00089
2625;44;1980;0.00283;0.00053;0.00068;0.00072;0.0009
2626;44;1981;0.00282;0.00053;0.00067;0.00072;0.0009
2627;44;1982;0.00281;0.00053;0.00066;0.00072;0.0009
2628;44;1983;0.0028;0.00053;0.00065;0.00072;0.0009
2629;44;1984;0.0028;0.00053;0.00064;0.00072;0.00091
2630;44;1985;0.00278;0.00052;0.00063;0.00072;0.00091
2631;44;1986;0.00277;0.00052;0.00062;0.00072;0.00091
2632;44;1987;0.00276;0.00052;0.00061;0.00072;0.00091
2633;44;1988;0.00275;0.00052;0.0006;0.00072;0.00091
2634;44;1989;0.00274;0.00051;0.00059;0.00072;0.00092
2635;44;1990;0.00273;0.00051;0.00058;0.00072;0.00092
2636;44;1991;0.00272;0.00051;0.00057;0.00072;0.00092
2637;44;1992;0.00271;0.00051;0.00056;0.00072;0.00092
2638;44;1993;0.00268;0.0005;0.00055;0.00071;0.00092
2639;44;1994;0.00267;0.0005;0.00054;0.00071;0.00092
2640;44;1995;0.00267;0.0005;0.00053;0.00071;0.00093
2641;44;1996;0.00266;0.00049;0.00053;0.00071;0.00093
2642;44;1997;0.00265;0.00049;0.00052;0.00071;0.00093
2643;44;1998;0.00263;0.00049;0.00051;0.0007;0.00093
2644;44;1999;0.00262;0.00049;0.0005;0.0007;0.00093
2645;44;2000;0.0026;0.00048;0.00049;0.0007;0.00093
2646;44;2001;0.00259;0.00048;0.00048;0.0007;0.00093
2647;44;2002;0.00257;0.00048;0.00047;0.00069;0.00093
2648;44;2003;0.00256;0.00048;0.00046;0.00069;0.00093
2649;44;2004;0.00255;0.00047;0.00045;0.00069;0.00094
2650;44;2005;0.00254;0.00047;0.00044;0.00069;0.00094
2651;44;2006;0.00252;0.00047;0.00043;0.00068;0.00094
2652;44;2007;0.00252;0.00047;0.00043;0.00068;0.00094
2653;44;2008;0.00252;0.00047;0.00043;0.00068;0.00094
2654;44;2009;0.00252;0.00047;0.00043;0.00068;0.00094
2655;44;2010;0.00252;0.00047;0.00043;0.00068;0.00094
2656;44;2011;0.00252;0.00047;0.00043;0.00068;0.00094
2657;44;2012;0.00252;0.00047;0.00043;0.00068;0.00094
2658;44;2013;0.00252;0.00047;0.00043;0.00068;0.00094
2659;44;2014;0.00252;0.00047;0.00043;0.00068;0.00094
2660;44;2015;0.00252;0.00047;0.00043;0.00068;0.00094
2661;44;2016;0.00252;0.00047;0.00043;0.00068;0.00094
2662;44;2017;0.00252;0.00047;0.00043;0.00068;0.00094
2663;44;2018;0.00252;0.00047;0.00043;0.00068;0.00094
2664;44;2019;0.00252;0.00047;0.00043;0.00068;0.00094
2665;44;2020;0.00252;0.00047;0.00043;0.00068;0.00094
2666;45;1935;0.00082;7e-05;7e-05;4e-05;0.00064
2667;45;1936;0.00109;0.0001;4e-05;0.00013;0.00082
2668;45;1937;0.00087;9e-05;7e-05;7e-05;0.00064
2669;45;1938;0.00085;1e-05;9e-05;4e-05;0.00071
2670;45;1939;0.00075;0.00012;0.0001;0.0;0.00053
2671;45;1940;0.001;8e-05;6e-05;1e-05;0.00085
2672;45;1941;0.00094;0.00011;6e-05;0.00012;0.00065
2673;45;1942;0.00097;0.00012;0.00017;6e-05;0.00062
2674;45;1943;0.00072;8e-05;7e-05;0.00011;0.00046
2675;45;1944;0.0008;0.0001;0.00011;3e-05;0.00056
2676;45;1945;0.00089;8e-05;0.00011;8e-05;0.00062
2677;45;1946;0.00065;0.0001;7e-05;4e-05;0.00044
2678;45;1947;0.00076;6e-05;0.00014;0.00011;0.00045
2679;45;1948;0.00084;0.00015;0.00012;0.0001;0.00047
2680;45;1949;0.00069;0.00012;0.00012;0.00015;0.0003
2681;45;1950;0.00065;0.00012;5e-05;0.00012;0.00036
2682;45;1951;0.00078;0.00015;0.00015;0.00013;0.00035
2683;45;1952;0.00068;0.00013;0.00011;0.00012;0.00032
2684;45;1953;0.0007;0.0001;0.00012;6e-05;0.00042
2685;45;1954;0.00092;0.00015;0.00018;0.00013;0.00046
2686;45;1955;0.00098;0.00016;0.00017;0.00018;0.00047
2687;45;1956;0.00086;0.00014;0.00014;0.00014;0.00044
2688;45;1957;0.00117;0.00022;0.00022;0.00025;0.00048
2689;45;1958;0.00129;0.00024;0.00024;0.00025;0.00056
2690;45;1959;0.00135;0.00025;0.00026;0.00027;0.00057
2691;45;1960;0.00138;0.00024;0.00028;0.00029;0.00057
2692;45;1961;0.00142;0.00026;0.00028;0.0003;0.00058
2693;45;1962;0.00141;0.00026;0.00027;0.0003;0.00058
2694;45;1963;0.00146;0.00027;0.00027;0.00032;0.00059
2695;45;1964;0.00147;0.00028;0.00027;0.00032;0.0006
2696;45;1965;0.00148;0.00029;0.00026;0.00033;0.0006
2697;45;1966;0.00148;0.00028;0.00026;0.00033;0.00061
2698;45;1967;0.0015;0.00029;0.00026;0.00033;0.00062
2699;45;1968;0.0015;0.00029;0.00025;0.00034;0.00062
2700;45;1969;0.00151;0.00029;0.00025;0.00034;0.00063
2701;45;1970;0.0015;0.00029;0.00024;0.00034;0.00063
2702;45;1971;0.00151;0.00029;0.00024;0.00034;0.00064
2703;45;1972;0.00149;0.00029;0.00023;0.00033;0.00064
2704;45;1973;0.0015;0.00029;0.00023;0.00034;0.00064
2705;45;1974;0.00149;0.00029;0.00022;0.00033;0.00065
2706;45;1975;0.00152;0.00029;0.00022;0.00034;0.00067
2707;45;1976;0.0015;0.00029;0.00021;0.00034;0.00066
2708;45;1977;0.00152;0.00029;0.00021;0.00035;0.00067
2709;45;1978;0.00152;0.00029;0.00021;0.00035;0.00067
2710;45;1979;0.0015;0.00028;0.0002;0.00035;0.00067
2711;45;1980;0.0015;0.00028;0.0002;0.00035;0.00067
2712;45;1981;0.0015;0.00028;0.00019;0.00035;0.00068
2713;45;1982;0.0015;0.00028;0.00019;0.00035;0.00068
2714;45;1983;0.00149;0.00028;0.00018;0.00035;0.00068
2715;45;1984;0.00149;0.00028;0.00018;0.00035;0.00068
2716;45;1985;0.00148;0.00028;0.00017;0.00035;0.00068
2717;45;1986;0.00148;0.00027;0.00017;0.00035;0.00069
2718;45;1987;0.00147;0.00027;0.00016;0.00035;0.00069
2719;45;1988;0.00147;0.00027;0.00016;0.00035;0.00069
2720;45;1989;0.00146;0.00027;0.00015;0.00035;0.00069
2721;45;1990;0.00145;0.00027;0.00015;0.00034;0.00069
2722;45;1991;0.00144;0.00027;0.00014;0.00034;0.00069
2723;45;1992;0.00143;0.00026;0.00014;0.00034;0.00069
2724;45;1993;0.00143;0.00026;0.00013;0.00034;0.0007
2725;45;1994;0.00143;0.00026;0.00013;0.00034;0.0007
2726;45;1995;0.00142;0.00026;0.00012;0.00034;0.0007
2727;45;1996;0.00142;0.00026;0.00012;0.00034;0.0007
2728;45;1997;0.0014;0.00026;0.00011;0.00033;0.0007
2729;45;1998;0.0014;0.00026;0.00011;0.00033;0.0007
2730;45;1999;0.00138;0.00025;0.0001;0.00033;0.0007
2731;45;2000;0.00138;0.00025;0.0001;0.00033;0.0007
2732;45;2001;0.00137;0.00025;9e-05;0.00033;0.0007
2733;45;2002;0.00137;0.00025;9e-05;0.00033;0.0007
2734;45;2003;0.00136;0.00025;8e-05;0.00033;0.0007
2735;45;2004;0.00136;0.00025;8e-05;0.00032;0.00071
2736;45;2005;0.00134;0.00024;7e-05;0.00032;0.00071
2737;45;2006;0.00134;0.00024;7e-05;0.00032;0.00071
2738;45;2007;0.00134;0.00024;7e-05;0.00032;0.00071
2739;45;2008;0.00134;0.00024;7e-05;0.00032;0.00071
2740;45;2009;0.00134;0.00024;7e-05;0.00032;0.00071
2741;45;2010;0.00134;0.00024;7e-05;0.00032;0.00071
2742;45;2011;0.00134;0.00024;7e-05;0.00032;0.00071
2743;45;2012;0.00134;0.00024;7e-05;0.00032;0.00071
2744;45;2013;0.00134;0.00024;7e-05;0.00032;0.00071
2745;45;2014;0.00134;0.00024;7e-05;0.00032;0.00071
2746;45;2015;0.00134;0.00024;7e-05;0.00032;0.00071
2747;45;2016;0.00134;0.00024;7e-05;0.00032;0.00071
2748;45;2017;0.00134;0.00024;7e-05;0.00032;0.00071
2749;45;2018;0.00134;0.00024;7e-05;0.00032;0.00071
2750;45;2019;0.00134;0.00024;7e-05;0.00032;0.00071
2751;45;2020;0.00134;0.00024;7e-05;0.00032;0.00071
2752;46;1935;0.00056;5e-05;8e-05;4e-05;0.00039
2753;46;1936;0.00056;1e-05;4e-05;9e-05;0.00042
2754;46;1937;0.00056;7e-05;8e-05;7e-05;0.00034
2755;46;1938;0.00043;1e-05;1e-05;4e-05;0.00037
2756;46;1939;0.00053;2e-05;4e-05;5e-05;0.00042
2757;46;1940;0.00068;6e-05;1e-05;4e-05;0.00057
2758;46;1941;0.00043;6e-05;4e-05;0.0;0.00033
2759;46;1942;0.00058;2e-05;4e-05;5e-05;0.00047
2760;46;1943;0.00044;3e-05;3e-05;2e-05;0.00036
2761;46;1944;0.00047;5e-05;5e-05;6e-05;0.00031
2762;46;1945;0.00063;0.0001;5e-05;3e-05;0.00045
2763;46;1946;0.00039;4e-05;5e-05;6e-05;0.00024
2764;46;1947;0.00029;2e-05;5e-05;2e-05;0.0002
2765;46;1948;0.00046;6e-05;8e-05;9e-05;0.00023
2766;46;1949;0.00034;3e-05;4e-05;4e-05;0.00023
2767;46;1950;0.00034;5e-05;6e-05;4e-05;0.00019
2768;46;1951;0.0004;4e-05;0.0001;5e-05;0.00021
2769;46;1952;0.00035;8e-05;3e-05;6e-05;0.00018
2770;46;1953;0.00031;4e-05;5e-05;4e-05;0.00018
2771;46;1954;0.00032;3e-05;4e-05;7e-05;0.00018
2772;46;1955;0.00051;0.00015;6e-05;7e-05;0.00023
2773;46;1956;0.00037;0.0;7e-05;9e-05;0.00021
2774;46;1957;0.00044;1e-05;7e-05;0.0001;0.00026
2775;46;1958;0.00045;1e-05;8e-05;0.0001;0.00026
2776;46;1959;0.00047;1e-05;9e-05;0.00011;0.00026
2777;46;1960;0.00048;1e-05;9e-05;0.00012;0.00026
2778;46;1961;0.00051;2e-05;9e-05;0.00013;0.00027
2779;46;1962;0.00051;2e-05;9e-05;0.00013;0.00027
2780;46;1963;0.00052;2e-05;9e-05;0.00014;0.00027
2781;46;1964;0.00052;2e-05;9e-05;0.00014;0.00027
2782;46;1965;0.00054;3e-05;9e-05;0.00014;0.00028
2783;46;1966;0.00053;3e-05;8e-05;0.00014;0.00028
2784;46;1967;0.00054;3e-05;8e-05;0.00015;0.00028
2785;46;1968;0.00055;4e-05;8e-05;0.00015;0.00028
2786;46;1969;0.00056;4e-05;8e-05;0.00015;0.00029
2787;46;1970;0.00056;4e-05;8e-05;0.00015;0.00029
2788;46;1971;0.00056;4e-05;8e-05;0.00015;0.00029
2789;46;1972;0.00056;4e-05;8e-05;0.00015;0.00029
2790;46;1973;0.00057;5e-05;7e-05;0.00015;0.0003
2791;46;1974;0.00057;5e-05;7e-05;0.00015;0.0003
2792;46;1975;0.00059;5e-05;7e-05;0.00016;0.00031
2793;46;1976;0.00058;5e-05;7e-05;0.00016;0.0003
2794;46;1977;0.0006;6e-05;7e-05;0.00016;0.00031
2795;46;1978;0.0006;6e-05;7e-05;0.00016;0.00031
2796;46;1979;0.00061;6e-05;7e-05;0.00017;0.00031
2797;46;1980;0.0006;6e-05;6e-05;0.00017;0.00031
2798;46;1981;0.0006;6e-05;6e-05;0.00017;0.00031
2799;46;1982;0.00061;7e-05;6e-05;0.00017;0.00031
2800;46;1983;0.00061;7e-05;6e-05;0.00017;0.00031
2801;46;1984;0.00061;7e-05;6e-05;0.00017;0.00031
2802;46;1985;0.00062;7e-05;6e-05;0.00017;0.00032
2803;46;1986;0.00062;8e-05;5e-05;0.00017;0.00032
2804;46;1987;0.00062;8e-05;5e-05;0.00017;0.00032
2805;46;1988;0.00062;8e-05;5e-05;0.00017;0.00032
2806;46;1989;0.00063;8e-05;5e-05;0.00018;0.00032
2807;46;1990;0.00063;8e-05;5e-05;0.00018;0.00032
2808;46;1991;0.00064;9e-05;5e-05;0.00018;0.00032
2809;46;1992;0.00063;9e-05;4e-05;0.00018;0.00032
2810;46;1993;0.00063;9e-05;4e-05;0.00018;0.00032
2811;46;1994;0.00063;9e-05;4e-05;0.00018;0.00032
2812;46;1995;0.00063;9e-05;4e-05;0.00018;0.00032
2813;46;1996;0.00063;9e-05;4e-05;0.00018;0.00032
2814;46;1997;0.00064;0.0001;4e-05;0.00018;0.00032
2815;46;1998;0.00063;0.0001;3e-05;0.00018;0.00032
2816;46;1999;0.00063;0.0001;3e-05;0.00018;0.00032
2817;46;2000;0.00063;0.0001;3e-05;0.00018;0.00032
2818;46;2001;0.00063;0.0001;3e-05;0.00018;0.00032
2819;46;2002;0.00065;0.00011;3e-05;0.00018;0.00033
2820;46;2003;0.00065;0.00011;3e-05;0.00018;0.00033
2821;46;2004;0.00064;0.00011;2e-05;0.00018;0.00033
2822;46;2005;0.00064;0.00011;2e-05;0.00018;0.00033
2823;46;2006;0.00064;0.00011;2e-05;0.00018;0.00033
2824;46;2007;0.00064;0.00011;2e-05;0.00018;0.00033
2825;46;2008;0.00064;0.00011;2e-05;0.00018;0.00033
2826;46;2009;0.00064;0.00011;2e-05;0.00018;0.00033
2827;46;2010;0.00064;0.00011;2e-05;0.00018;0.00033
2828;46;2011;0.00064;0.00011;2e-05;0.00018;0.00033
2829;46;2012;0.00064;0.00011;2e-05;0.00018;0.00033
2830;46;2013;0.00064;0.00011;2e-05;0.00018;0.00033
2831;46;2014;0.00064;0.00011;2e-05;0.00018;0.00033
2832;46;2015;0.00064;0.00011;2e-05;0.00018;0.00033
2833;46;2016;0.00064;0.00011;2e-05;0.00018;0.00033
2834;46;2017;0.00064;0.00011;2e-05;0.00018;0.00033
2835;46;2018;0.00064;0.00011;2e-05;0.00018;0.00033
2836;46;2019;0.00064;0.00011;2e-05;0.00018;0.00033
2837;46;2020;0.00064;0.00011;2e-05;0.00018;0.00033
2838;47;1935;0.00043;5e-05;3e-05;4e-05;0.00031
2839;47;1936;0.00036;4e-05;3e-05;1e-05;0.00028
2840;47;1937;0.00038;7e-05;4e-05;1e-05;0.00026
2841;47;1938;0.00042;2e-05;2e-05;2e-05;0.00036
2842;47;1939;0.0003;0.0;1e-05;1e-05;0.00028
2843;47;1940;0.00053;2e-05;8e-05;1e-05;0.00042
2844;47;1941;0.00031;0.0;6e-05;0.0;0.00025
2845;47;1942;0.00042;2e-05;0.0;0.0;0.0004
2846;47;1943;0.00038;3e-05;2e-05;2e-05;0.00031
2847;47;1944;0.00029;4e-05;2e-05;0.0;0.00023
2848;47;1945;0.00028;1e-05;2e-05;7e-05;0.00018
2849;47;1946;0.00015;2e-05;2e-05;0.0;0.00011
2850;47;1947;0.00023;2e-05;2e-05;2e-05;0.00017
2851;47;1948;0.00013;3e-05;1e-05;1e-05;8e-05
2852;47;1949;0.00016;5e-05;1e-05;1e-05;9e-05
2853;47;1950;0.00018;3e-05;2e-05;1e-05;0.00012
2854;47;1951;0.00013;6e-05;2e-05;2e-05;3e-05
2855;47;1952;0.00021;4e-05;1e-05;4e-05;0.00012
2856;47;1953;0.00018;4e-05;1e-05;1e-05;0.00012
2857;47;1954;0.00015;2e-05;4e-05;3e-05;6e-05
2858;47;1955;0.00014;3e-05;2e-05;0.0;9e-05
2859;47;1956;0.00017;4e-05;2e-05;0.0;0.00011
2860;47;1957;0.00018;4e-05;2e-05;1e-05;0.00011
2861;47;1958;0.00019;5e-05;2e-05;1e-05;0.00011
2862;47;1959;0.0002;5e-05;2e-05;1e-05;0.00012
2863;47;1960;0.00019;5e-05;2e-05;1e-05;0.00011
2864;47;1961;0.0002;5e-05;2e-05;1e-05;0.00012
2865;47;1962;0.00021;5e-05;2e-05;2e-05;0.00012
2866;47;1963;0.00021;5e-05;2e-05;2e-05;0.00012
2867;47;1964;0.00021;5e-05;2e-05;2e-05;0.00012
2868;47;1965;0.00021;5e-05;2e-05;2e-05;0.00012
2869;47;1966;0.00021;5e-05;2e-05;2e-05;0.00012
2870;47;1967;0.00023;6e-05;2e-05;2e-05;0.00013
2871;47;1968;0.00024;6e-05;2e-05;3e-05;0.00013
2872;47;1969;0.00024;6e-05;2e-05;3e-05;0.00013
2873;47;1970;0.00024;6e-05;2e-05;3e-05;0.00013
2874;47;1971;0.00024;6e-05;2e-05;3e-05;0.00013
2875;47;1972;0.00024;6e-05;2e-05;3e-05;0.00013
2876;47;1973;0.00024;6e-05;2e-05;3e-05;0.00013
2877;47;1974;0.00024;6e-05;2e-05;3e-05;0.00013
2878;47;1975;0.00026;6e-05;2e-05;4e-05;0.00014
2879;47;1976;0.00026;6e-05;2e-05;4e-05;0.00014
2880;47;1977;0.00026;6e-05;2e-05;4e-05;0.00014
2881;47;1978;0.00026;6e-05;2e-05;4e-05;0.00014
2882;47;1979;0.00026;6e-05;2e-05;4e-05;0.00014
2883;47;1980;0.00027;6e-05;2e-05;5e-05;0.00014
2884;47;1981;0.00027;6e-05;2e-05;5e-05;0.00014
2885;47;1982;0.00027;6e-05;2e-05;5e-05;0.00014
2886;47;1983;0.00027;6e-05;2e-05;5e-05;0.00014
2887;47;1984;0.00027;6e-05;2e-05;5e-05;0.00014
2888;47;1985;0.00026;6e-05;1e-05;5e-05;0.00014
2889;47;1986;0.00027;6e-05;1e-05;6e-05;0.00014
2890;47;1987;0.00027;6e-05;1e-05;6e-05;0.00014
2891;47;1988;0.00027;6e-05;1e-05;6e-05;0.00014
2892;47;1989;0.00027;6e-05;1e-05;6e-05;0.00014
2893;47;1990;0.00027;6e-05;1e-05;6e-05;0.00014
2894;47;1991;0.00027;6e-05;1e-05;6e-05;0.00014
2895;47;1992;0.00027;6e-05;1e-05;6e-05;0.00014
2896;47;1993;0.00027;6e-05;1e-05;6e-05;0.00014
2897;47;1994;0.00028;6e-05;1e-05;7e-05;0.00014
2898;47;1995;0.00028;6e-05;1e-05;7e-05;0.00014
2899;47;1996;0.00028;6e-05;1e-05;7e-05;0.00014
2900;47;1997;0.00028;6e-05;1e-05;7e-05;0.00014
2901;47;1998;0.00028;6e-05;1e-05;7e-05;0.00014
2902;47;1999;0.00028;6e-05;1e-05;7e-05;0.00014
2903;47;2000;0.00028;6e-05;1e-05;7e-05;0.00014
2904;47;2001;0.00028;6e-05;1e-05;7e-05;0.00014
2905;47;2002;0.00031;7e-05;1e-05;8e-05;0.00015
2906;47;2003;0.00031;7e-05;1e-05;8e-05;0.00015
2907;47;2004;0.00031;7e-05;1e-05;8e-05;0.00015
2908;47;2005;0.00031;7e-05;1e-05;8e-05;0.00015
2909;47;2006;0.00031;7e-05;1e-05;8e-05;0.00015
2910;47;2007;0.00031;7e-05;1e-05;8e-05;0.00015
2911;47;2008;0.00031;7e-05;1e-05;8e-05;0.00015
2912;47;2009;0.00031;7e-05;1e-05;8e-05;0.00015
2913;47;2010;0.00031;7e-05;1e-05;8e-05;0.00015
2914;47;2011;0.00031;7e-05;1e-05;8e-05;0.00015
2915;47;2012;0.00031;7e-05;1e-05;8e-05;0.00015
2916;47;2013;0.00031;7e-05;1e-05;8e-05;0.00015
2917;47;2014;0.00031;7e-05;1e-05;8e-05;0.00015
2918;47;2015;0.00031;7e-05;1e-05;8e-05;0.00015
2919;47;2016;0.00031;7e-05;1e-05;8e-05;0.00015
2920;47;2017;0.00031;7e-05;1e-05;8e-05;0.00015
2921;47;2018;0.00031;7e-05;1e-05;8e-05;0.00015
2922;47;2019;0.00031;7e-05;1e-05;8e-05;0.00015
2923;47;2020;0.00031;7e-05;1e-05;8e-05;0.00015
2924;48;1935;0.00028;3e-05;3e-05;1e-05;0.00021
2925;48;1936;0.00012;3e-05;0.0;1e-05;8e-05
2926;48;1937;0.00026;3e-05;7e-05;3e-05;0.00013
2927;48;1938;0.00027;0.0;3e-05;0.0;0.00024
2928;48;1939;0.0003;5e-05;0.0;0.0;0.00025
2929;48;1940;0.00037;1e-05;1e-05;0.0;0.00035
2930;48;1941;0.00024;1e-05;1e-05;2e-05;0.0002
2931;48;1942;0.00035;1e-05;1e-05;2e-05;0.00031
2932;48;1943;0.00023;1e-05;1e-05;1e-05;0.0002
2933;48;1944;0.00014;1e-05;1e-05;2e-05;0.0001
2934;48;1945;0.00022;3e-05;1e-05;1e-05;0.00017
2935;48;1946;0.00013;2e-05;1e-05;2e-05;8e-05
2936;48;1947;5e-05;0.0;0.0;1e-05;4e-05
2937;48;1948;5e-05;2e-05;0.0;0.0;3e-05
2938;48;1949;8e-05;0.0;3e-05;1e-05;4e-05
2939;48;1950;0.00018;2e-05;2e-05;1e-05;0.00013
2940;48;1951;0.0001;4e-05;1e-05;0.0;5e-05
2941;48;1952;5e-05;1e-05;2e-05;0.0;2e-05
2942;48;1953;0.0001;1e-05;2e-05;2e-05;5e-05
2943;48;1954;4e-05;2e-05;0.0;0.0;2e-05
2944;48;1955;4e-05;2e-05;0.0;0.0;2e-05
2945;48;1956;4e-05;2e-05;0.0;0.0;2e-05
2946;48;1957;4e-05;2e-05;0.0;0.0;2e-05
2947;48;1958;4e-05;2e-05;0.0;0.0;2e-05
2948;48;1959;4e-05;2e-05;0.0;0.0;2e-05
2949;48;1960;4e-05;2e-05;0.0;0.0;2e-05
2950;48;1961;4e-05;2e-05;0.0;0.0;2e-05
2951;48;1962;4e-05;2e-05;0.0;0.0;2e-05
2952;48;1963;4e-05;2e-05;0.0;0.0;2e-05
2953;48;1964;4e-05;2e-05;0.0;0.0;2e-05
2954;48;1965;4e-05;2e-05;0.0;0.0;2e-05
2955;48;1966;4e-05;2e-05;0.0;0.0;2e-05
2956;48;1967;4e-05;2e-05;0.0;0.0;2e-05
2957;48;1968;4e-05;2e-05;0.0;0.0;2e-05
2958;48;1969;4e-05;2e-05;0.0;0.0;2e-05
2959;48;1970;4e-05;2e-05;0.0;0.0;2e-05
2960;48;1971;4e-05;2e-05;0.0;0.0;2e-05
2961;48;1972;4e-05;2e-05;0.0;0.0;2e-05
2962;48;1973;4e-05;2e-05;0.0;0.0;2e-05
2963;48;1974;4e-05;2e-05;0.0;0.0;2e-05
2964;48;1975;4e-05;2e-05;0.0;0.0;2e-05
2965;48;1976;4e-05;2e-05;0.0;0.0;2e-05
2966;48;1977;4e-05;2e-05;0.0;0.0;2e-05
2967;48;1978;5e-05;2e-05;0.0;0.0;3e-05
2968;48;1979;5e-05;2e-05;0.0;0.0;3e-05
2969;48;1980;5e-05;2e-05;0.0;0.0;3e-05
