ID;Geslacht;Leeftijd;Herkomstland;Geboorteland;RegioS;Perioden;Bevolking_1
4809;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Zevenaar;2022;37506.0
4810;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Zevenaar;2023;37516.0
4811;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Zevenaar;2024;37352.0
4812;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Zoetermeer;2022;82725.0
4813;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Zoetermeer;2023;81877.0
4814;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Zoetermeer;2024;81442.0
4815;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Zoeterwoude;2022;7960.0
4816;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Zoeterwoude;2023;7983.0
4817;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Zoeterwoude;2024;8161.0
4818;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Zuidplas;2022;36981.0
4819;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Zuidplas;2023;37436.0
4820;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Zuidplas;2024;37705.0
4821;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Zundert;2022;18416.0
4822;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Zundert;2023;18464.0
4823;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Zundert;2024;18459.0
4824;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Zutphen;2022;39031.0
4825;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Zutphen;2023;39069.0
4826;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Zutphen;2024;39066.0
4827;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Zwartewaterland;2022;21299.0
4828;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Zwartewaterland;2023;21388.0
4829;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Zwartewaterland;2024;21376.0
4830;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Zwijndrecht;2022;33487.0
4831;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Zwijndrecht;2023;33170.0
4832;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Zwijndrecht;2024;32804.0
4833;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Zwolle;2022;105820.0
4834;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Zwolle;2023;105995.0
4835;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Zwolle;2024;105992.0
4836;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Nederland;2022;13013279.0
4837;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Nederland;2023;12978154.0
4838;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Nederland;2024;12941748.0
4839;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Noord-Nederland (LD);2022;1501706.0
4840;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Noord-Nederland (LD);2023;1499026.0
4841;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Noord-Nederland (LD);2024;1496910.0
4842;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Oost-Nederland (LD);2022;2992068.0
4843;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Oost-Nederland (LD);2023;2993883.0
4844;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Oost-Nederland (LD);2024;2993407.0
4845;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;West-Nederland (LD);2022;5635124.0
4846;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;West-Nederland (LD);2023;5607472.0
4847;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;West-Nederland (LD);2024;5583667.0
4848;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Zuid-Nederland (LD);2022;2884381.0
4849;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Zuid-Nederland (LD);2023;2877773.0
4850;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Zuid-Nederland (LD);2024;2867764.0
4851;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Groningen (PV);2022;482669.0
4852;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Groningen (PV);2023;480905.0
4853;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Groningen (PV);2024;481550.0
4854;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Fryslân (PV);2022;579018.0
4855;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Fryslân (PV);2023;578695.0
4856;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Fryslân (PV);2024;577290.0
4857;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Drenthe (PV);2022;440019.0
4858;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Drenthe (PV);2023;439426.0
4859;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Drenthe (PV);2024;438070.0
4860;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Overijssel (PV);2022;971917.0
4861;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Overijssel (PV);2023;972774.0
4862;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Overijssel (PV);2024;970924.0
4863;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Flevoland (PV);2022;281780.0
4864;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Flevoland (PV);2023;281150.0
4865;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Flevoland (PV);2024;280180.0
4866;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Gelderland (PV);2022;1738371.0
4867;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Gelderland (PV);2023;1739959.0
4868;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Gelderland (PV);2024;1742303.0
4869;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Utrecht (PV);2022;1023245.0
4870;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Utrecht (PV);2023;1021540.0
4871;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Utrecht (PV);2024;1021412.0
4872;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Noord-Holland (PV);2022;1870341.0
4873;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Noord-Holland (PV);2023;1857108.0
4874;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Noord-Holland (PV);2024;1845196.0
4875;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Zuid-Holland (PV);2022;2436262.0
4876;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Zuid-Holland (PV);2023;2424226.0
4877;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Zuid-Holland (PV);2024;2414513.0
4878;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Zeeland (PV);2022;305276.0
4879;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Zeeland (PV);2023;304598.0
4880;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Zeeland (PV);2024;302546.0
4881;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Noord-Brabant (PV);2022;2031693.0
4882;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Noord-Brabant (PV);2023;2028453.0
4883;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Noord-Brabant (PV);2024;2022704.0
4884;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Limburg (PV);2022;852688.0
4885;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Limburg (PV);2023;849320.0
4886;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Limburg (PV);2024;845060.0
4887;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Oost-Groningen (CR);2022;119449.0
4888;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Oost-Groningen (CR);2023;119359.0
4889;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Oost-Groningen (CR);2024;118831.0
4890;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Delfzijl en omgeving (CR);2022;37761.0
4891;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Delfzijl en omgeving (CR);2023;37473.0
4892;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Delfzijl en omgeving (CR);2024;37027.0
4893;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Overig Groningen (CR);2022;325459.0
4894;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Overig Groningen (CR);2023;324073.0
4895;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Overig Groningen (CR);2024;325692.0
4896;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Noord-Friesland (CR);2022;283212.0
4897;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Noord-Friesland (CR);2023;283311.0
4898;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Noord-Friesland (CR);2024;283141.0
4899;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Zuidwest-Friesland (CR);2022;127765.0
4900;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Zuidwest-Friesland (CR);2023;127465.0
4901;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Zuidwest-Friesland (CR);2024;126620.0
4902;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Zuidoost-Friesland (CR);2022;168041.0
4903;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Zuidoost-Friesland (CR);2023;167919.0
4904;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Zuidoost-Friesland (CR);2024;167529.0
4905;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Noord-Drenthe (CR);2022;170754.0
4906;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Noord-Drenthe (CR);2023;170441.0
4907;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Noord-Drenthe (CR);2024;169944.0
4908;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Zuidoost-Drenthe (CR);2022;148978.0
4909;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Zuidoost-Drenthe (CR);2023;148880.0
4910;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Zuidoost-Drenthe (CR);2024;148455.0
4911;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Zuidwest-Drenthe (CR);2022;120287.0
4912;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Zuidwest-Drenthe (CR);2023;120105.0
4913;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Zuidwest-Drenthe (CR);2024;119671.0
4914;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Noord-Overijssel (CR);2022;333007.0
4915;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Noord-Overijssel (CR);2023;334414.0
4916;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Noord-Overijssel (CR);2024;334388.0
4917;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Zuidwest-Overijssel (CR);2022;129597.0
4918;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Zuidwest-Overijssel (CR);2023;129818.0
4919;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Zuidwest-Overijssel (CR);2024;129692.0
4920;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Twente (CR);2022;509313.0
4921;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Twente (CR);2023;508542.0
4922;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Twente (CR);2024;506844.0
4923;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Veluwe (CR);2022;598056.0
4924;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Veluwe (CR);2023;599587.0
4925;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Veluwe (CR);2024;601675.0
4926;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Achterhoek (CR);2022;350355.0
4927;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Achterhoek (CR);2023;350380.0
4928;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Achterhoek (CR);2024;349376.0
4929;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Arnhem/Nijmegen (CR);2022;579880.0
4930;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Arnhem/Nijmegen (CR);2023;579493.0
4931;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Arnhem/Nijmegen (CR);2024;580686.0
4932;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Zuidwest-Gelderland (CR);2022;210080.0
4933;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Zuidwest-Gelderland (CR);2023;210499.0
4934;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Zuidwest-Gelderland (CR);2024;210566.0
4935;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Utrecht (CR);2022;1023245.0
4936;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Utrecht (CR);2023;1021540.0
4937;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Utrecht (CR);2024;1021412.0
4938;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Kop van Noord-Holland (CR);2022;316103.0
4939;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Kop van Noord-Holland (CR);2023;316116.0
4940;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Kop van Noord-Holland (CR);2024;314833.0
4941;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Alkmaar en omgeving (CR);2022;200063.0
4942;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Alkmaar en omgeving (CR);2023;199978.0
4943;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Alkmaar en omgeving (CR);2024;199475.0
4944;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;IJmond (CR);2022;157285.0
4945;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;IJmond (CR);2023;156548.0
4946;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;IJmond (CR);2024;155835.0
4947;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Agglomeratie Haarlem (CR);2022;161169.0
4948;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Agglomeratie Haarlem (CR);2023;159698.0
4949;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Agglomeratie Haarlem (CR);2024;158318.0
4950;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Zaanstreek (CR);2022;115459.0
4951;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Zaanstreek (CR);2023;114359.0
4952;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Zaanstreek (CR);2024;113445.0
4953;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Groot-Amsterdam (CR);2022;728294.0
4954;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Groot-Amsterdam (CR);2023;733308.0
4955;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Groot-Amsterdam (CR);2024;727822.0
4956;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Het Gooi en Vechtstreek (CR);2022;191968.0
4957;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Het Gooi en Vechtstreek (CR);2023;177101.0
4958;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Het Gooi en Vechtstreek (CR);2024;175468.0
4959;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Agglomeratie Leiden en Bollenstreek (CR);2022;334442.0
4960;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Agglomeratie Leiden en Bollenstreek (CR);2023;333820.0
4961;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Agglomeratie Leiden en Bollenstreek (CR);2024;334557.0
4962;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Agglomeratie 's-Gravenhage (CR);2022;459869.0
4963;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Agglomeratie 's-Gravenhage (CR);2023;455159.0
4964;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Agglomeratie 's-Gravenhage (CR);2024;450543.0
4965;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Delft en Westland (CR);2022;173012.0
4966;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Delft en Westland (CR);2023;172490.0
4967;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Delft en Westland (CR);2024;173302.0
4968;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Oost-Zuid-Holland (CR);2022;271786.0
4969;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Oost-Zuid-Holland (CR);2023;272436.0
4970;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Oost-Zuid-Holland (CR);2024;272499.0
4971;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Groot-Rijnmond (CR);2022;907269.0
4972;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Groot-Rijnmond (CR);2023;900926.0
4973;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Groot-Rijnmond (CR);2024;895086.0
4974;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Zuidoost-Zuid-Holland (CR);2022;289884.0
4975;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Zuidoost-Zuid-Holland (CR);2023;289395.0
4976;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Zuidoost-Zuid-Holland (CR);2024;288526.0
4977;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Zeeuwsch-Vlaanderen (CR);2022;71428.0
4978;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Zeeuwsch-Vlaanderen (CR);2023;70770.0
4979;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Zeeuwsch-Vlaanderen (CR);2024;69889.0
4980;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Overig Zeeland (CR);2022;233848.0
4981;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Overig Zeeland (CR);2023;233828.0
4982;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Overig Zeeland (CR);2024;232657.0
4983;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;West-Noord-Brabant (CR);2022;497488.0
4984;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;West-Noord-Brabant (CR);2023;496902.0
4985;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;West-Noord-Brabant (CR);2024;496025.0
4986;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Midden-Noord-Brabant (CR);2022;388384.0
4987;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Midden-Noord-Brabant (CR);2023;387892.0
4988;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Midden-Noord-Brabant (CR);2024;387331.0
4989;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Noordoost-Noord-Brabant (CR);2022;548871.0
4990;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Noordoost-Noord-Brabant (CR);2023;549399.0
4991;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Noordoost-Noord-Brabant (CR);2024;548850.0
4992;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Zuidoost-Noord-Brabant (CR);2022;596950.0
4993;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Zuidoost-Noord-Brabant (CR);2023;594260.0
4994;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Zuidoost-Noord-Brabant (CR);2024;590498.0
4995;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Noord-Limburg (CR);2022;224134.0
4996;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Noord-Limburg (CR);2023;223883.0
4997;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Noord-Limburg (CR);2024;222742.0
4998;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Midden-Limburg (CR);2022;188260.0
4999;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Midden-Limburg (CR);2023;187838.0
5000;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Midden-Limburg (CR);2024;187133.0
5001;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Zuid-Limburg (CR);2022;440294.0
5002;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Zuid-Limburg (CR);2023;437599.0
5003;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Zuid-Limburg (CR);2024;435185.0
5004;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Flevoland (CR);2022;281780.0
5005;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Flevoland (CR);2023;281150.0
5006;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Flevoland (CR);2024;280180.0
5007;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Aa en Hunze;2022;23653.0
5008;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Aa en Hunze;2023;23542.0
5009;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Aa en Hunze;2024;23453.0
5010;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Aalsmeer;2022;24744.0
5011;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Aalsmeer;2023;24622.0
5012;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Aalsmeer;2024;24391.0
5013;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Aalten;2022;23830.0
5014;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Aalten;2023;23847.0
5015;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Aalten;2024;23789.0
5016;Totaal mannen en vrouwen;Totaal;Nederland;Persoon geboren in Nederland;Achtkarspelen;2022;26542.0
