ID;Geslacht;Leeftijden;TypeZorg;RegioS;Perioden;AantalInVerslagjaar_1;PercentageInVerslagjaar_2;TotaalUrenInVerslagjaar_3;GemiddeldPerPersoonInVerslagjaar_4;GemiddeldInBevolkingInVerslagjaar_5
1482;Mannen;65 tot 80 jaar;4;4 grote gemeenten;2009;720;0.81;159;221;1.8
1483;Mannen;65 tot 80 jaar;4;4 grote gemeenten;2010;815;0.91;216;264;2.42
1484;Mannen;65 tot 80 jaar;4;Overige gemeenten;2004;8060;1.11;1117;139;1.55
1485;Mannen;65 tot 80 jaar;4;Overige gemeenten;2005;4215;0.57;633;150;0.86
1486;Mannen;65 tot 80 jaar;4;Overige gemeenten;2006;3305;0.44;532;161;0.71
1487;Mannen;65 tot 80 jaar;4;Overige gemeenten;2007;3355;0.43;602;180;0.78
1488;Mannen;65 tot 80 jaar;4;Overige gemeenten;2008;4485;0.56;913;204;1.14
1489;Mannen;65 tot 80 jaar;4;Overige gemeenten;2009;5475;0.66;1225;224;1.49
1490;Mannen;65 tot 80 jaar;4;Overige gemeenten;2010;6020;0.71;1422;236;1.68
1491;Mannen;65 tot 80 jaar;5;Nederland;2004;2185;0.27;245;112;0.3
1492;Mannen;65 tot 80 jaar;5;Nederland;2005;2515;0.3;297;118;0.36
1493;Mannen;65 tot 80 jaar;5;Nederland;2006;2750;0.33;336;122;0.4
1494;Mannen;65 tot 80 jaar;5;Nederland;2007;2040;0.24;286;140;0.33
1495;Mannen;65 tot 80 jaar;5;Nederland;2008;1420;0.16;201;142;0.23
1496;Mannen;65 tot 80 jaar;5;Nederland;2009;1105;0.12;167;151;0.18
1497;Mannen;65 tot 80 jaar;5;Nederland;2010;935;0.1;141;150;0.15
1498;Mannen;65 tot 80 jaar;5;4 grote gemeenten;2004;210;0.25;21;102;0.25
1499;Mannen;65 tot 80 jaar;5;4 grote gemeenten;2005;400;0.47;50;124;0.59
1500;Mannen;65 tot 80 jaar;5;4 grote gemeenten;2006;415;0.48;48;116;0.56
1501;Mannen;65 tot 80 jaar;5;4 grote gemeenten;2007;325;0.38;40;125;0.47
1502;Mannen;65 tot 80 jaar;5;4 grote gemeenten;2008;220;0.25;26;117;0.29
1503;Mannen;65 tot 80 jaar;5;4 grote gemeenten;2009;165;0.19;21;124;0.23
1504;Mannen;65 tot 80 jaar;5;4 grote gemeenten;2010;150;0.17;23;155;0.26
1505;Mannen;65 tot 80 jaar;5;Overige gemeenten;2004;1975;0.27;224;113;0.31
1506;Mannen;65 tot 80 jaar;5;Overige gemeenten;2005;2110;0.29;247;117;0.33
1507;Mannen;65 tot 80 jaar;5;Overige gemeenten;2006;2335;0.31;288;123;0.38
1508;Mannen;65 tot 80 jaar;5;Overige gemeenten;2007;1715;0.22;246;143;0.32
1509;Mannen;65 tot 80 jaar;5;Overige gemeenten;2008;1200;0.15;176;146;0.22
1510;Mannen;65 tot 80 jaar;5;Overige gemeenten;2009;940;0.11;146;156;0.18
1511;Mannen;65 tot 80 jaar;5;Overige gemeenten;2010;790;0.09;118;149;0.14
1512;Mannen;65 tot 80 jaar;6;Nederland;2004;11245;1.39;1158;103;1.43
1513;Mannen;65 tot 80 jaar;6;Nederland;2005;13045;1.58;1130;87;1.37
1514;Mannen;65 tot 80 jaar;6;Nederland;2006;13270;1.58;1217;92;1.45
1515;Mannen;65 tot 80 jaar;6;Nederland;2007;14675;1.71;1451;99;1.69
1516;Mannen;65 tot 80 jaar;6;Nederland;2008;14355;1.62;1460;102;1.65
1517;Mannen;65 tot 80 jaar;6;Nederland;2009;13450;1.47;1379;103;1.51
1518;Mannen;65 tot 80 jaar;6;Nederland;2010;13140;1.41;1365;104;1.46
1519;Mannen;65 tot 80 jaar;6;4 grote gemeenten;2004;1010;1.2;92;91;1.09
1520;Mannen;65 tot 80 jaar;6;4 grote gemeenten;2005;1060;1.24;104;98;1.22
1521;Mannen;65 tot 80 jaar;6;4 grote gemeenten;2006;1085;1.27;107;98;1.25
1522;Mannen;65 tot 80 jaar;6;4 grote gemeenten;2007;1300;1.51;129;100;1.51
1523;Mannen;65 tot 80 jaar;6;4 grote gemeenten;2008;1240;1.42;137;110;1.57
1524;Mannen;65 tot 80 jaar;6;4 grote gemeenten;2009;1065;1.2;124;116;1.39
1525;Mannen;65 tot 80 jaar;6;4 grote gemeenten;2010;1030;1.15;122;119;1.37
1526;Mannen;65 tot 80 jaar;6;Overige gemeenten;2004;10235;1.42;1066;104;1.48
1527;Mannen;65 tot 80 jaar;6;Overige gemeenten;2005;11985;1.62;1026;86;1.39
1528;Mannen;65 tot 80 jaar;6;Overige gemeenten;2006;12185;1.61;1110;91;1.47
1529;Mannen;65 tot 80 jaar;6;Overige gemeenten;2007;13375;1.73;1322;99;1.71
1530;Mannen;65 tot 80 jaar;6;Overige gemeenten;2008;13115;1.64;1323;101;1.66
1531;Mannen;65 tot 80 jaar;6;Overige gemeenten;2009;12385;1.5;1256;101;1.52
1532;Mannen;65 tot 80 jaar;6;Overige gemeenten;2010;12110;1.43;1243;103;1.47
1533;Mannen;65 tot 80 jaar;7;Nederland;2004;10690;1.32;2677;250;3.32
1534;Mannen;65 tot 80 jaar;7;Nederland;2005;11230;1.36;2863;255;3.47
1535;Mannen;65 tot 80 jaar;7;Nederland;2006;11065;1.32;3029;274;3.6
1536;Mannen;65 tot 80 jaar;7;Nederland;2007;8725;1.01;2536;291;2.95
1537;Mannen;65 tot 80 jaar;7;Nederland;2008;7345;0.83;2203;300;2.49
1538;Mannen;65 tot 80 jaar;7;Nederland;2009;6105;0.67;1938;317;2.12
1539;Mannen;65 tot 80 jaar;7;Nederland;2010;5535;0.59;1784;322;1.91
1540;Mannen;65 tot 80 jaar;7;4 grote gemeenten;2004;1540;1.83;399;259;4.73
1541;Mannen;65 tot 80 jaar;7;4 grote gemeenten;2005;1360;1.6;387;285;4.54
1542;Mannen;65 tot 80 jaar;7;4 grote gemeenten;2006;1425;1.67;441;309;5.16
1543;Mannen;65 tot 80 jaar;7;4 grote gemeenten;2007;1240;1.45;377;303;4.39
1544;Mannen;65 tot 80 jaar;7;4 grote gemeenten;2008;1020;1.17;330;323;3.78
1545;Mannen;65 tot 80 jaar;7;4 grote gemeenten;2009;730;0.82;248;340;2.8
1546;Mannen;65 tot 80 jaar;7;4 grote gemeenten;2010;725;0.81;255;353;2.86
1547;Mannen;65 tot 80 jaar;7;Overige gemeenten;2004;9150;1.27;2279;249;3.15
1548;Mannen;65 tot 80 jaar;7;Overige gemeenten;2005;9870;1.33;2476;251;3.35
1549;Mannen;65 tot 80 jaar;7;Overige gemeenten;2006;9635;1.28;2589;269;3.43
1550;Mannen;65 tot 80 jaar;7;Overige gemeenten;2007;7480;0.97;2159;289;2.79
1551;Mannen;65 tot 80 jaar;7;Overige gemeenten;2008;6325;0.79;1873;296;2.35
1552;Mannen;65 tot 80 jaar;7;Overige gemeenten;2009;5375;0.65;1690;314;2.05
1553;Mannen;65 tot 80 jaar;7;Overige gemeenten;2010;4810;0.57;1529;318;1.81
1554;Mannen;65 tot 80 jaar;8;Nederland;2004;35890;4.45;2983;83;3.7
1555;Mannen;65 tot 80 jaar;8;Nederland;2005;36275;4.4;3706;102;4.49
1556;Mannen;65 tot 80 jaar;8;Nederland;2006;36380;4.33;3925;108;4.67
1557;Mannen;65 tot 80 jaar;8;Nederland;2007;33450;3.89;3799;114;4.42
1558;Mannen;65 tot 80 jaar;8;Nederland;2008;33235;3.76;3841;116;4.34
1559;Mannen;65 tot 80 jaar;8;Nederland;2009;33220;3.64;4036;122;4.42
1560;Mannen;65 tot 80 jaar;8;Nederland;2010;33265;3.56;4131;124;4.42
1561;Mannen;65 tot 80 jaar;8;4 grote gemeenten;2004;4690;5.56;385;82;4.56
1562;Mannen;65 tot 80 jaar;8;4 grote gemeenten;2005;4570;5.36;492;108;5.77
1563;Mannen;65 tot 80 jaar;8;4 grote gemeenten;2006;4715;5.52;511;108;5.98
1564;Mannen;65 tot 80 jaar;8;4 grote gemeenten;2007;4290;5.0;472;110;5.5
1565;Mannen;65 tot 80 jaar;8;4 grote gemeenten;2008;4140;4.74;459;111;5.26
1566;Mannen;65 tot 80 jaar;8;4 grote gemeenten;2009;4150;4.68;454;109;5.12
1567;Mannen;65 tot 80 jaar;8;4 grote gemeenten;2010;4280;4.79;503;118;5.64
1568;Mannen;65 tot 80 jaar;8;Overige gemeenten;2004;31200;4.32;2598;83;3.59
1569;Mannen;65 tot 80 jaar;8;Overige gemeenten;2005;31705;4.28;3215;101;4.34
1570;Mannen;65 tot 80 jaar;8;Overige gemeenten;2006;31665;4.19;3414;108;4.52
1571;Mannen;65 tot 80 jaar;8;Overige gemeenten;2007;29160;3.77;3327;114;4.3
1572;Mannen;65 tot 80 jaar;8;Overige gemeenten;2008;29100;3.65;3382;116;4.24
1573;Mannen;65 tot 80 jaar;8;Overige gemeenten;2009;29070;3.53;3583;123;4.34
1574;Mannen;65 tot 80 jaar;8;Overige gemeenten;2010;28985;3.43;3628;125;4.29
1575;Mannen;65 tot 80 jaar;9;Nederland;2004;35725;4.43;2794;78;3.46
1576;Mannen;65 tot 80 jaar;9;Nederland;2005;33515;4.06;2312;69;2.8
1577;Mannen;65 tot 80 jaar;9;Nederland;2006;33160;3.95;2485;75;2.96
1578;Mannen;65 tot 80 jaar;9;Nederland;2007;34735;4.04;2611;75;3.04
1579;Mannen;65 tot 80 jaar;9;Nederland;2008;37235;4.21;2985;80;3.37
1580;Mannen;65 tot 80 jaar;9;Nederland;2009;38375;4.2;3194;83;3.5
1581;Mannen;65 tot 80 jaar;9;Nederland;2010;40045;4.28;3398;85;3.63
1582;Mannen;65 tot 80 jaar;9;4 grote gemeenten;2004;4585;5.44;353;77;4.18
1583;Mannen;65 tot 80 jaar;9;4 grote gemeenten;2005;3480;4.09;256;74;3.01
1584;Mannen;65 tot 80 jaar;9;4 grote gemeenten;2006;3350;3.92;281;84;3.29
1585;Mannen;65 tot 80 jaar;9;4 grote gemeenten;2007;3445;4.01;278;81;3.24
1586;Mannen;65 tot 80 jaar;9;4 grote gemeenten;2008;3535;4.05;328;93;3.76
1587;Mannen;65 tot 80 jaar;9;4 grote gemeenten;2009;3530;3.98;341;97;3.85
1588;Mannen;65 tot 80 jaar;9;4 grote gemeenten;2010;3670;4.11;396;108;4.43
1589;Mannen;65 tot 80 jaar;9;Overige gemeenten;2004;31135;4.31;2442;78;3.38
1590;Mannen;65 tot 80 jaar;9;Overige gemeenten;2005;30035;4.06;2055;68;2.78
1591;Mannen;65 tot 80 jaar;9;Overige gemeenten;2006;29810;3.95;2204;74;2.92
1592;Mannen;65 tot 80 jaar;9;Overige gemeenten;2007;31285;4.04;2333;75;3.02
1593;Mannen;65 tot 80 jaar;9;Overige gemeenten;2008;33700;4.22;2657;79;3.33
1594;Mannen;65 tot 80 jaar;9;Overige gemeenten;2009;34845;4.23;2853;82;3.46
1595;Mannen;65 tot 80 jaar;9;Overige gemeenten;2010;36370;4.3;3003;83;3.55
1596;Mannen;65 tot 80 jaar;Totaal verpleging;Nederland;2004;38655;4.79;1649;43;2.04
1597;Mannen;65 tot 80 jaar;Totaal verpleging;Nederland;2005;38550;4.67;1389;36;1.68
1598;Mannen;65 tot 80 jaar;Totaal verpleging;Nederland;2006;38795;4.62;1367;35;1.63
1599;Mannen;65 tot 80 jaar;Totaal verpleging;Nederland;2007;36205;4.21;1245;34;1.45
1600;Mannen;65 tot 80 jaar;Totaal verpleging;Nederland;2008;32820;3.71;1016;31;1.15
1601;Mannen;65 tot 80 jaar;Totaal verpleging;Nederland;2009;28660;3.14;864;30;0.95
1602;Mannen;65 tot 80 jaar;Totaal verpleging;Nederland;2010;27075;2.9;816;30;0.87
1603;Mannen;65 tot 80 jaar;Totaal verpleging;4 grote gemeenten;2004;3805;4.51;161;42;1.91
1604;Mannen;65 tot 80 jaar;Totaal verpleging;4 grote gemeenten;2005;3865;4.53;170;44;1.99
1605;Mannen;65 tot 80 jaar;Totaal verpleging;4 grote gemeenten;2006;3950;4.62;166;42;1.95
1606;Mannen;65 tot 80 jaar;Totaal verpleging;4 grote gemeenten;2007;3835;4.47;153;40;1.78
1607;Mannen;65 tot 80 jaar;Totaal verpleging;4 grote gemeenten;2008;3360;3.85;126;37;1.44
1608;Mannen;65 tot 80 jaar;Totaal verpleging;4 grote gemeenten;2009;2655;3.0;100;38;1.13
1609;Mannen;65 tot 80 jaar;Totaal verpleging;4 grote gemeenten;2010;2525;2.83;98;39;1.1
1610;Mannen;65 tot 80 jaar;Totaal verpleging;Overige gemeenten;2004;34850;4.82;1488;43;2.06
1611;Mannen;65 tot 80 jaar;Totaal verpleging;Overige gemeenten;2005;34685;4.69;1219;35;1.65
1612;Mannen;65 tot 80 jaar;Totaal verpleging;Overige gemeenten;2006;34845;4.61;1201;34;1.59
1613;Mannen;65 tot 80 jaar;Totaal verpleging;Overige gemeenten;2007;32370;4.18;1092;34;1.41
1614;Mannen;65 tot 80 jaar;Totaal verpleging;Overige gemeenten;2008;29460;3.69;890;30;1.12
1615;Mannen;65 tot 80 jaar;Totaal verpleging;Overige gemeenten;2009;26005;3.15;764;29;0.93
1616;Mannen;65 tot 80 jaar;Totaal verpleging;Overige gemeenten;2010;24550;2.9;718;29;0.85
1617;Mannen;80 jaar of ouder;0;Nederland;2004;62385;30.13;10112;162;48.83
1618;Mannen;80 jaar of ouder;0;Nederland;2005;64420;30.14;10315;160;48.25
1619;Mannen;80 jaar of ouder;0;Nederland;2006;67880;30.77;10897;161;49.4
1620;Mannen;80 jaar of ouder;0;Nederland;2007;69960;30.73;11107;159;48.78
1621;Mannen;80 jaar of ouder;0;Nederland;2008;72520;30.66;11336;156;47.93
1622;Mannen;80 jaar of ouder;0;Nederland;2009;75095;30.64;11930;159;48.69
1623;Mannen;80 jaar of ouder;0;Nederland;2010;78155;30.56;12548;161;49.07
1624;Mannen;80 jaar of ouder;0;4 grote gemeenten;2004;7820;28.97;1199;153;44.44
1625;Mannen;80 jaar of ouder;0;4 grote gemeenten;2005;7770;28.69;1221;157;45.06
1626;Mannen;80 jaar of ouder;0;4 grote gemeenten;2006;8020;29.62;1248;156;46.1
1627;Mannen;80 jaar of ouder;0;4 grote gemeenten;2007;8040;29.55;1218;152;44.78
1628;Mannen;80 jaar of ouder;0;4 grote gemeenten;2008;7930;28.91;1177;148;42.9
1629;Mannen;80 jaar of ouder;0;4 grote gemeenten;2009;7815;28.41;1157;148;42.06
1630;Mannen;80 jaar of ouder;0;4 grote gemeenten;2010;7815;27.95;1234;158;44.13
1631;Mannen;80 jaar of ouder;0;Overige gemeenten;2004;54565;30.3;8913;163;49.49
1632;Mannen;80 jaar of ouder;0;Overige gemeenten;2005;56650;30.35;9094;161;48.72
1633;Mannen;80 jaar of ouder;0;Overige gemeenten;2006;59860;30.93;9649;161;49.86
1634;Mannen;80 jaar of ouder;0;Overige gemeenten;2007;61925;30.89;9889;160;49.32
1635;Mannen;80 jaar of ouder;0;Overige gemeenten;2008;64590;30.89;10159;157;48.59
1636;Mannen;80 jaar of ouder;0;Overige gemeenten;2009;67280;30.93;10774;160;49.52
1637;Mannen;80 jaar of ouder;0;Overige gemeenten;2010;70340;30.88;11314;161;49.67
1638;Mannen;80 jaar of ouder;1;Nederland;2004;11880;5.74;1245;105;6.01
1639;Mannen;80 jaar of ouder;1;Nederland;2005;16010;7.49;1818;114;8.51
1640;Mannen;80 jaar of ouder;1;Nederland;2006;17655;8.0;2040;116;9.25
1641;Mannen;80 jaar of ouder;1;Nederland;2007;18450;8.1;2138;116;9.39
1642;Mannen;80 jaar of ouder;1;Nederland;2008;19040;8.05;2250;118;9.51
1643;Mannen;80 jaar of ouder;1;Nederland;2009;19945;8.14;2445;123;9.98
1644;Mannen;80 jaar of ouder;1;Nederland;2010;20050;7.84;2543;127;9.95
1645;Mannen;80 jaar of ouder;1;4 grote gemeenten;2004;1545;5.72;151;98;5.61
1646;Mannen;80 jaar of ouder;1;4 grote gemeenten;2005;2240;8.26;250;112;9.23
1647;Mannen;80 jaar of ouder;1;4 grote gemeenten;2006;2450;9.06;275;112;10.14
1648;Mannen;80 jaar of ouder;1;4 grote gemeenten;2007;2525;9.28;280;111;10.28
1649;Mannen;80 jaar of ouder;1;4 grote gemeenten;2008;2480;9.03;274;111;9.98
1650;Mannen;80 jaar of ouder;1;4 grote gemeenten;2009;2580;9.38;281;109;10.22
1651;Mannen;80 jaar of ouder;1;4 grote gemeenten;2010;2555;9.13;299;117;10.69
1652;Mannen;80 jaar of ouder;1;Overige gemeenten;2004;10335;5.74;1094;106;6.07
1653;Mannen;80 jaar of ouder;1;Overige gemeenten;2005;13770;7.38;1568;114;8.4
1654;Mannen;80 jaar of ouder;1;Overige gemeenten;2006;15200;7.86;1766;116;9.12
1655;Mannen;80 jaar of ouder;1;Overige gemeenten;2007;15925;7.94;1858;117;9.27
1656;Mannen;80 jaar of ouder;1;Overige gemeenten;2008;16560;7.92;1976;119;9.45
1657;Mannen;80 jaar of ouder;1;Overige gemeenten;2009;17370;7.98;2164;125;9.95
1658;Mannen;80 jaar of ouder;1;Overige gemeenten;2010;17495;7.68;2245;128;9.85
1659;Mannen;80 jaar of ouder;2;Nederland;2004;4325;2.09;1005;232;4.85
1660;Mannen;80 jaar of ouder;2;Nederland;2005;5045;2.36;869;172;4.06
1661;Mannen;80 jaar of ouder;2;Nederland;2006;6020;2.73;749;124;3.39
1662;Mannen;80 jaar of ouder;2;Nederland;2007;9205;4.04;904;98;3.97
1663;Mannen;80 jaar of ouder;2;Nederland;2008;13625;5.76;1225;90;5.18
1664;Mannen;80 jaar of ouder;2;Nederland;2009;16895;6.89;1557;92;6.35
1665;Mannen;80 jaar of ouder;2;Nederland;2010;19800;7.74;1778;90;6.95
1666;Mannen;80 jaar of ouder;2;4 grote gemeenten;2004;485;1.79;24;49;0.88
1667;Mannen;80 jaar of ouder;2;4 grote gemeenten;2005;515;1.9;26;51;0.96
1668;Mannen;80 jaar of ouder;2;4 grote gemeenten;2006;485;1.8;22;45;0.82
1669;Mannen;80 jaar of ouder;2;4 grote gemeenten;2007;705;2.6;31;44;1.14
1670;Mannen;80 jaar of ouder;2;4 grote gemeenten;2008;995;3.63;59;59;2.15
1671;Mannen;80 jaar of ouder;2;4 grote gemeenten;2009;1390;5.05;99;71;3.58
1672;Mannen;80 jaar of ouder;2;4 grote gemeenten;2010;1560;5.58;131;84;4.7
1673;Mannen;80 jaar of ouder;2;Overige gemeenten;2004;3845;2.13;982;255;5.45
1674;Mannen;80 jaar of ouder;2;Overige gemeenten;2005;4530;2.43;843;186;4.51
1675;Mannen;80 jaar of ouder;2;Overige gemeenten;2006;5535;2.86;727;131;3.76
1676;Mannen;80 jaar of ouder;2;Overige gemeenten;2007;8500;4.24;873;103;4.35
1677;Mannen;80 jaar of ouder;2;Overige gemeenten;2008;12630;6.04;1166;92;5.57
1678;Mannen;80 jaar of ouder;2;Overige gemeenten;2009;15505;7.13;1459;94;6.71
1679;Mannen;80 jaar of ouder;2;Overige gemeenten;2010;18240;8.01;1647;90;7.23
1680;Mannen;80 jaar of ouder;3;Nederland;2004;7165;3.46;215;30;1.04
1681;Mannen;80 jaar of ouder;3;Nederland;2005;5870;2.75;121;21;0.57
1682;Mannen;80 jaar of ouder;3;Nederland;2006;6025;2.73;118;20;0.53
1683;Mannen;80 jaar of ouder;3;Nederland;2007;5200;2.28;102;20;0.45
1684;Mannen;80 jaar of ouder;3;Nederland;2008;4330;1.83;83;19;0.35
1685;Mannen;80 jaar of ouder;3;Nederland;2009;3650;1.49;69;19;0.28
1686;Mannen;80 jaar of ouder;3;Nederland;2010;3440;1.34;67;19;0.26
1687;Mannen;80 jaar of ouder;3;4 grote gemeenten;2004;695;2.58;18;26;0.67
1688;Mannen;80 jaar of ouder;3;4 grote gemeenten;2005;720;2.65;18;25;0.67
1689;Mannen;80 jaar of ouder;3;4 grote gemeenten;2006;720;2.66;13;17;0.46
1690;Mannen;80 jaar of ouder;3;4 grote gemeenten;2007;615;2.26;11;17;0.39
1691;Mannen;80 jaar of ouder;3;4 grote gemeenten;2008;530;1.93;9;17;0.32
1692;Mannen;80 jaar of ouder;3;4 grote gemeenten;2009;410;1.5;10;24;0.36
1693;Mannen;80 jaar of ouder;3;4 grote gemeenten;2010;350;1.24;7;21;0.26
1694;Mannen;80 jaar of ouder;3;Overige gemeenten;2004;6470;3.59;197;31;1.1
1695;Mannen;80 jaar of ouder;3;Overige gemeenten;2005;5150;2.76;103;20;0.55
1696;Mannen;80 jaar of ouder;3;Overige gemeenten;2006;5300;2.74;105;20;0.54
1697;Mannen;80 jaar of ouder;3;Overige gemeenten;2007;4585;2.29;91;20;0.46
1698;Mannen;80 jaar of ouder;3;Overige gemeenten;2008;3800;1.82;74;19;0.35
1699;Mannen;80 jaar of ouder;3;Overige gemeenten;2009;3235;1.49;59;18;0.27
1700;Mannen;80 jaar of ouder;3;Overige gemeenten;2010;3090;1.36;59;19;0.26
1701;Mannen;80 jaar of ouder;4;Nederland;2004;9300;4.49;1432;154;6.92
1702;Mannen;80 jaar of ouder;4;Nederland;2005;5665;2.65;933;165;4.37
1703;Mannen;80 jaar of ouder;4;Nederland;2006;4875;2.21;888;182;4.02
1704;Mannen;80 jaar of ouder;4;Nederland;2007;5500;2.42;1081;197;4.75
1705;Mannen;80 jaar of ouder;4;Nederland;2008;8270;3.5;1815;219;7.67
1706;Mannen;80 jaar of ouder;4;Nederland;2009;10510;4.29;2557;243;10.44
1707;Mannen;80 jaar of ouder;4;Nederland;2010;11965;4.68;3108;260;12.15
1708;Mannen;80 jaar of ouder;4;4 grote gemeenten;2004;1550;5.75;212;137;7.86
1709;Mannen;80 jaar of ouder;4;4 grote gemeenten;2005;775;2.86;117;151;4.33
1710;Mannen;80 jaar of ouder;4;4 grote gemeenten;2006;560;2.07;94;168;3.48
1711;Mannen;80 jaar of ouder;4;4 grote gemeenten;2007;530;1.95;97;183;3.57
1712;Mannen;80 jaar of ouder;4;4 grote gemeenten;2008;750;2.73;146;196;5.34
1713;Mannen;80 jaar of ouder;4;4 grote gemeenten;2009;1050;3.81;237;225;8.6
1714;Mannen;80 jaar of ouder;4;4 grote gemeenten;2010;1180;4.21;293;249;10.47
1715;Mannen;80 jaar of ouder;4;Overige gemeenten;2004;7750;4.3;1220;157;6.77
1716;Mannen;80 jaar of ouder;4;Overige gemeenten;2005;4890;2.62;816;167;4.37
1717;Mannen;80 jaar of ouder;4;Overige gemeenten;2006;4315;2.23;794;184;4.1
1718;Mannen;80 jaar of ouder;4;Overige gemeenten;2007;4970;2.48;984;198;4.91
1719;Mannen;80 jaar of ouder;4;Overige gemeenten;2008;7525;3.6;1668;222;7.98
1720;Mannen;80 jaar of ouder;4;Overige gemeenten;2009;9460;4.35;2321;245;10.67
1721;Mannen;80 jaar of ouder;4;Overige gemeenten;2010;10785;4.74;2815;261;12.36
1722;Mannen;80 jaar of ouder;5;Nederland;2004;1985;0.96;253;128;1.22
1723;Mannen;80 jaar of ouder;5;Nederland;2005;2425;1.13;316;130;1.48
1724;Mannen;80 jaar of ouder;5;Nederland;2006;2795;1.27;386;138;1.75
1725;Mannen;80 jaar of ouder;5;Nederland;2007;2140;0.94;317;148;1.39
1726;Mannen;80 jaar of ouder;5;Nederland;2008;1440;0.61;218;151;0.92
1727;Mannen;80 jaar of ouder;5;Nederland;2009;1105;0.45;173;157;0.71
1728;Mannen;80 jaar of ouder;5;Nederland;2010;905;0.35;142;157;0.56
1729;Mannen;80 jaar of ouder;5;4 grote gemeenten;2004;205;0.76;24;119;0.9
1730;Mannen;80 jaar of ouder;5;4 grote gemeenten;2005;410;1.52;57;138;2.09
1731;Mannen;80 jaar of ouder;5;4 grote gemeenten;2006;425;1.57;57;133;2.09
1732;Mannen;80 jaar of ouder;5;4 grote gemeenten;2007;340;1.24;44;131;1.63
1733;Mannen;80 jaar of ouder;5;4 grote gemeenten;2008;270;0.98;36;136;1.33
1734;Mannen;80 jaar of ouder;5;4 grote gemeenten;2009;185;0.67;25;138;0.91
1735;Mannen;80 jaar of ouder;5;4 grote gemeenten;2010;140;0.5;22;157;0.79
1736;Mannen;80 jaar of ouder;5;Overige gemeenten;2004;1780;0.99;229;129;1.27
1737;Mannen;80 jaar of ouder;5;Overige gemeenten;2005;2015;1.08;260;129;1.39
1738;Mannen;80 jaar of ouder;5;Overige gemeenten;2006;2370;1.23;329;139;1.7
1739;Mannen;80 jaar of ouder;5;Overige gemeenten;2007;1800;0.9;272;151;1.36
1740;Mannen;80 jaar of ouder;5;Overige gemeenten;2008;1170;0.56;181;155;0.87
1741;Mannen;80 jaar of ouder;5;Overige gemeenten;2009;920;0.42;148;161;0.68
1742;Mannen;80 jaar of ouder;5;Overige gemeenten;2010;765;0.34;120;157;0.53
1743;Mannen;80 jaar of ouder;6;Nederland;2004;12515;6.04;1602;128;7.74
1744;Mannen;80 jaar of ouder;6;Nederland;2005;13340;6.24;1494;112;6.99
1745;Mannen;80 jaar of ouder;6;Nederland;2006;14075;6.38;1658;118;7.52
1746;Mannen;80 jaar of ouder;6;Nederland;2007;15905;6.98;2164;136;9.51
1747;Mannen;80 jaar of ouder;6;Nederland;2008;14580;6.17;2041;140;8.63
1748;Mannen;80 jaar of ouder;6;Nederland;2009;13620;5.56;1934;142;7.89
1749;Mannen;80 jaar of ouder;6;Nederland;2010;13510;5.28;1976;146;7.73
1750;Mannen;80 jaar of ouder;6;4 grote gemeenten;2004;1160;4.29;131;113;4.86
1751;Mannen;80 jaar of ouder;6;4 grote gemeenten;2005;1210;4.47;135;112;4.99
1752;Mannen;80 jaar of ouder;6;4 grote gemeenten;2006;1320;4.87;145;110;5.37
1753;Mannen;80 jaar of ouder;6;4 grote gemeenten;2007;1520;5.59;185;121;6.79
1754;Mannen;80 jaar of ouder;6;4 grote gemeenten;2008;1455;5.3;194;134;7.09
1755;Mannen;80 jaar of ouder;6;4 grote gemeenten;2009;1180;4.29;167;142;6.08
1756;Mannen;80 jaar of ouder;6;4 grote gemeenten;2010;1170;4.18;179;153;6.39
1757;Mannen;80 jaar of ouder;6;Overige gemeenten;2004;11355;6.31;1471;130;8.17
1758;Mannen;80 jaar of ouder;6;Overige gemeenten;2005;12130;6.5;1358;112;7.28
1759;Mannen;80 jaar of ouder;6;Overige gemeenten;2006;12760;6.59;1513;119;7.82
1760;Mannen;80 jaar of ouder;6;Overige gemeenten;2007;14380;7.17;1980;138;9.87
1761;Mannen;80 jaar of ouder;6;Overige gemeenten;2008;13125;6.28;1847;141;8.83
1762;Mannen;80 jaar of ouder;6;Overige gemeenten;2009;12440;5.72;1767;142;8.12
1763;Mannen;80 jaar of ouder;6;Overige gemeenten;2010;12340;5.42;1797;146;7.89
1764;Mannen;80 jaar of ouder;7;Nederland;2004;15215;7.35;4359;286;21.05
1765;Mannen;80 jaar of ouder;7;Nederland;2005;16065;7.52;4764;297;22.28
1766;Mannen;80 jaar of ouder;7;Nederland;2006;16435;7.45;5059;308;22.93
1767;Mannen;80 jaar of ouder;7;Nederland;2007;13565;5.96;4401;324;19.33
1768;Mannen;80 jaar of ouder;7;Nederland;2008;11240;4.75;3705;330;15.67
1769;Mannen;80 jaar of ouder;7;Nederland;2009;9375;3.82;3194;341;13.04
1770;Mannen;80 jaar of ouder;7;Nederland;2010;8490;3.32;2934;346;11.47
1771;Mannen;80 jaar of ouder;7;4 grote gemeenten;2004;2180;8.08;639;293;23.67
1772;Mannen;80 jaar of ouder;7;4 grote gemeenten;2005;1905;7.03;617;324;22.78
1773;Mannen;80 jaar of ouder;7;4 grote gemeenten;2006;2055;7.59;643;313;23.74
1774;Mannen;80 jaar of ouder;7;4 grote gemeenten;2007;1805;6.63;571;316;20.99
