ID;Geslacht;TypeZelfstandige;SociaaleconomischePositieBijUitstroom;Persoonskenmerken;BedrijfstakkenBranchesSBI2008;Perioden;StoppendeZelfstandigen_1
5079;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;S Overige dienstverlening;2020;5.0
5080;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;S Overige dienstverlening;2021;5.2
5081;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;S Overige dienstverlening;2022;5.1
5082;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;T Huishoudens;2012;0.0
5083;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;T Huishoudens;2013;0.0
5084;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;T Huishoudens;2014;0.0
5085;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;T Huishoudens;2015;0.0
5086;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;T Huishoudens;2016;0.0
5087;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;T Huishoudens;2017;0.0
5088;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;T Huishoudens;2018;0.0
5089;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;T Huishoudens;2019;0.0
5090;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;T Huishoudens;2020;0.0
5091;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;T Huishoudens;2021;0.0
5092;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;T Huishoudens;2022;0.0
5093;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;U Extraterritoriale organisaties;2012;0.0
5094;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;U Extraterritoriale organisaties;2013;0.0
5095;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;U Extraterritoriale organisaties;2014;0.0
5096;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;U Extraterritoriale organisaties;2015;0.0
5097;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;U Extraterritoriale organisaties;2016;0.0
5098;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;U Extraterritoriale organisaties;2017;0.0
5099;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;U Extraterritoriale organisaties;2018;0.0
5100;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;U Extraterritoriale organisaties;2019;0.0
5101;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;U Extraterritoriale organisaties;2020;0.0
5102;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;U Extraterritoriale organisaties;2021;0.0
5103;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;U Extraterritoriale organisaties;2022;0.0
5104;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;SBI-code onbekend;2012;45.6
5105;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;SBI-code onbekend;2013;42.2
5106;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;SBI-code onbekend;2014;41.8
5107;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;SBI-code onbekend;2015;34.4
5108;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;SBI-code onbekend;2016;30.5
5109;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;SBI-code onbekend;2017;28.7
5110;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;SBI-code onbekend;2018;32.3
5111;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;SBI-code onbekend;2019;32.7
5112;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;SBI-code onbekend;2020;41.4
5113;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;SBI-code onbekend;2021;23.7
5114;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;SBI-code onbekend;2022;36.8
5115;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;A-U Alle economische activiteiten;2012;69.2
5116;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;A-U Alle economische activiteiten;2013;71.4
5117;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;A-U Alle economische activiteiten;2014;69.6
5118;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;A-U Alle economische activiteiten;2015;69.0
5119;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;A-U Alle economische activiteiten;2016;66.3
5120;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;A-U Alle economische activiteiten;2017;64.4
5121;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;A-U Alle economische activiteiten;2018;64.7
5122;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;A-U Alle economische activiteiten;2019;66.6
5123;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;A-U Alle economische activiteiten;2020;74.5
5124;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;A-U Alle economische activiteiten;2021;65.7
5125;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;A-U Alle economische activiteiten;2022;71.9
5126;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;B-E Nijverheid (geen bouw) en energie;2012;1.4
5127;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;B-E Nijverheid (geen bouw) en energie;2013;1.5
5128;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;B-E Nijverheid (geen bouw) en energie;2014;1.3
5129;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;B-E Nijverheid (geen bouw) en energie;2015;1.3
5130;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;B-E Nijverheid (geen bouw) en energie;2016;1.4
5131;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;B-E Nijverheid (geen bouw) en energie;2017;1.3
5132;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;B-E Nijverheid (geen bouw) en energie;2018;1.3
5133;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;B-E Nijverheid (geen bouw) en energie;2019;1.4
5134;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;B-E Nijverheid (geen bouw) en energie;2020;2.1
5135;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;B-E Nijverheid (geen bouw) en energie;2021;1.9
5136;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;B-E Nijverheid (geen bouw) en energie;2022;2.2
5137;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;B-F Nijverheid en energie;2012;5.2
5138;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;B-F Nijverheid en energie;2013;6.1
5139;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;B-F Nijverheid en energie;2014;5.0
5140;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;B-F Nijverheid en energie;2015;4.6
5141;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;B-F Nijverheid en energie;2016;4.7
5142;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;B-F Nijverheid en energie;2017;5.0
5143;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;B-F Nijverheid en energie;2018;4.8
5144;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;B-F Nijverheid en energie;2019;5.0
5145;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;B-F Nijverheid en energie;2020;6.2
5146;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;B-F Nijverheid en energie;2021;6.0
5147;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;B-F Nijverheid en energie;2022;6.9
5148;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;G-I Handel, vervoer en horeca;2012;11.5
5149;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;G-I Handel, vervoer en horeca;2013;12.6
5150;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;G-I Handel, vervoer en horeca;2014;11.0
5151;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;G-I Handel, vervoer en horeca;2015;10.3
5152;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;G-I Handel, vervoer en horeca;2016;10.9
5153;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;G-I Handel, vervoer en horeca;2017;10.1
5154;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;G-I Handel, vervoer en horeca;2018;10.6
5155;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;G-I Handel, vervoer en horeca;2019;10.5
5156;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;G-I Handel, vervoer en horeca;2020;10.8
5157;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;G-I Handel, vervoer en horeca;2021;10.2
5158;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;G-I Handel, vervoer en horeca;2022;10.4
5159;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;G-N Commerciële dienstverlening;2012;24.8
5160;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;G-N Commerciële dienstverlening;2013;27.0
5161;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;G-N Commerciële dienstverlening;2014;24.6
5162;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;G-N Commerciële dienstverlening;2015;24.6
5163;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;G-N Commerciële dienstverlening;2016;25.5
5164;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;G-N Commerciële dienstverlening;2017;24.7
5165;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;G-N Commerciële dienstverlening;2018;24.9
5166;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;G-N Commerciële dienstverlening;2019;25.9
5167;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;G-N Commerciële dienstverlening;2020;28.9
5168;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;G-N Commerciële dienstverlening;2021;27.9
5169;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;G-N Commerciële dienstverlening;2022;28.3
5170;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;M-N Zakelijke dienstverlening;2012;8.9
5171;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;M-N Zakelijke dienstverlening;2013;9.7
5172;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;M-N Zakelijke dienstverlening;2014;9.3
5173;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;M-N Zakelijke dienstverlening;2015;9.7
5174;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;M-N Zakelijke dienstverlening;2016;10.2
5175;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;M-N Zakelijke dienstverlening;2017;10.4
5176;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;M-N Zakelijke dienstverlening;2018;10.3
5177;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;M-N Zakelijke dienstverlening;2019;11.1
5178;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;M-N Zakelijke dienstverlening;2020;13.5
5179;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;M-N Zakelijke dienstverlening;2021;13.2
5180;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;M-N Zakelijke dienstverlening;2022;13.3
5181;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;O-Q Overheid en zorg;2012;11.1
5182;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;O-Q Overheid en zorg;2013;12.5
5183;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;O-Q Overheid en zorg;2014;14.2
5184;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;O-Q Overheid en zorg;2015;17.5
5185;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;O-Q Overheid en zorg;2016;15.8
5186;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;O-Q Overheid en zorg;2017;15.5
5187;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;O-Q Overheid en zorg;2018;14.7
5188;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;O-Q Overheid en zorg;2019;14.9
5189;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;O-Q Overheid en zorg;2020;16.9
5190;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;O-Q Overheid en zorg;2021;14.4
5191;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;O-Q Overheid en zorg;2022;14.6
5192;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;O-U Niet-commerciële dienstverlening;2012;14.1
5193;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;O-U Niet-commerciële dienstverlening;2013;15.7
5194;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;O-U Niet-commerciële dienstverlening;2014;17.3
5195;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;O-U Niet-commerciële dienstverlening;2015;20.7
5196;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;O-U Niet-commerciële dienstverlening;2016;19.3
5197;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;O-U Niet-commerciële dienstverlening;2017;18.8
5198;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;O-U Niet-commerciële dienstverlening;2018;18.3
5199;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;O-U Niet-commerciële dienstverlening;2019;18.9
5200;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;O-U Niet-commerciële dienstverlening;2020;22.1
5201;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;O-U Niet-commerciële dienstverlening;2021;19.0
5202;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;O-U Niet-commerciële dienstverlening;2022;19.0
5203;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;R-U Cultuur, recreatie, overige diensten;2012;3.0
5204;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;R-U Cultuur, recreatie, overige diensten;2013;3.2
5205;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;R-U Cultuur, recreatie, overige diensten;2014;3.1
5206;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;R-U Cultuur, recreatie, overige diensten;2015;3.2
5207;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;R-U Cultuur, recreatie, overige diensten;2016;3.4
5208;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;R-U Cultuur, recreatie, overige diensten;2017;3.4
5209;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;R-U Cultuur, recreatie, overige diensten;2018;3.6
5210;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;R-U Cultuur, recreatie, overige diensten;2019;4.0
5211;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;R-U Cultuur, recreatie, overige diensten;2020;5.2
5212;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;R-U Cultuur, recreatie, overige diensten;2021;4.6
5213;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;R-U Cultuur, recreatie, overige diensten;2022;4.4
5214;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;A Landbouw, bosbouw en visserij;2012;1.8
5215;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;A Landbouw, bosbouw en visserij;2013;1.8
5216;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;A Landbouw, bosbouw en visserij;2014;1.6
5217;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;A Landbouw, bosbouw en visserij;2015;1.6
5218;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;A Landbouw, bosbouw en visserij;2016;1.4
5219;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;A Landbouw, bosbouw en visserij;2017;1.3
5220;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;A Landbouw, bosbouw en visserij;2018;1.4
5221;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;A Landbouw, bosbouw en visserij;2019;1.4
5222;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;A Landbouw, bosbouw en visserij;2020;1.5
5223;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;A Landbouw, bosbouw en visserij;2021;1.4
5224;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;A Landbouw, bosbouw en visserij;2022;1.6
5225;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;B Delfstoffenwinning;2012;0.0
5226;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;B Delfstoffenwinning;2013;0.0
5227;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;B Delfstoffenwinning;2014;0.0
5228;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;B Delfstoffenwinning;2015;0.0
5229;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;B Delfstoffenwinning;2016;0.0
5230;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;B Delfstoffenwinning;2017;0.0
5231;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;B Delfstoffenwinning;2018;0.0
5232;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;B Delfstoffenwinning;2019;0.0
5233;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;B Delfstoffenwinning;2020;0.0
5234;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;B Delfstoffenwinning;2021;0.0
5235;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;B Delfstoffenwinning;2022;0.0
5236;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;C Industrie;2012;1.4
5237;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;C Industrie;2013;1.5
5238;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;C Industrie;2014;1.3
5239;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;C Industrie;2015;1.2
5240;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar met kind;C Industrie;2016;1.3
