ID;Geslacht;Persoonskenmerken;Arbeidsmarktpositie;LevenLangLeren;Perioden;Bevolking15Tot75Jaar_1
4269;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkzame beroepsbevolking;Volgt formeel onderwijs;2016;136
4270;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkzame beroepsbevolking;Volgt formeel onderwijs;2017;140
4271;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkzame beroepsbevolking;Volgt formeel onderwijs;2018;144
4272;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkzame beroepsbevolking;Volgt formeel onderwijs;2019;153
4273;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkzame beroepsbevolking;Volgt formeel onderwijs;2020;145
4274;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkzame beroepsbevolking;Volgt formeel onderwijs;2021;169
4275;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2003;233
4276;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2004;231
4277;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2005;235
4278;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2006;237
4279;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2007;270
4280;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2008;298
4281;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2009;301
4282;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2010;314
4283;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2011;328
4284;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2012;339
4285;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2013;392
4286;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2014;440
4287;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2015;462
4288;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2016;484
4289;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2017;480
4290;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2018;482
4291;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2019;491
4292;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2020;458
4293;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2021;806
4294;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2003;2490
4295;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2004;2550
4296;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2005;2650
4297;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2006;2720
4298;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2007;2867
4299;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2008;3003
4300;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2009;3097
4301;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2010;3153
4302;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2011;3215
4303;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2012;3298
4304;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2013;3328
4305;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2014;3365
4306;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2015;3440
4307;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2016;3532
4308;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2017;3628
4309;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2018;3719
4310;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2019;3802
4311;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2020;3839
4312;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2021;3838
4313;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkzame beroepsbevolking;Geen deelname leven lang leren;2003;2257
4314;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkzame beroepsbevolking;Geen deelname leven lang leren;2004;2319
4315;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkzame beroepsbevolking;Geen deelname leven lang leren;2005;2415
4316;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkzame beroepsbevolking;Geen deelname leven lang leren;2006;2483
4317;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkzame beroepsbevolking;Geen deelname leven lang leren;2007;2597
4318;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkzame beroepsbevolking;Geen deelname leven lang leren;2008;2704
4319;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkzame beroepsbevolking;Geen deelname leven lang leren;2009;2796
4320;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkzame beroepsbevolking;Geen deelname leven lang leren;2010;2839
4321;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkzame beroepsbevolking;Geen deelname leven lang leren;2011;2886
4322;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkzame beroepsbevolking;Geen deelname leven lang leren;2012;2959
4323;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkzame beroepsbevolking;Geen deelname leven lang leren;2013;2936
4324;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkzame beroepsbevolking;Geen deelname leven lang leren;2014;2925
4325;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkzame beroepsbevolking;Geen deelname leven lang leren;2015;2979
4326;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkzame beroepsbevolking;Geen deelname leven lang leren;2016;3048
4327;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkzame beroepsbevolking;Geen deelname leven lang leren;2017;3148
4328;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkzame beroepsbevolking;Geen deelname leven lang leren;2018;3237
4329;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkzame beroepsbevolking;Geen deelname leven lang leren;2019;3311
4330;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkzame beroepsbevolking;Geen deelname leven lang leren;2020;3381
4331;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkzame beroepsbevolking;Geen deelname leven lang leren;2021;3032
4332;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Totaal;2003;97
4333;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Totaal;2004;123
4334;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Totaal;2005;134
4335;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Totaal;2006;132
4336;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Totaal;2007;111
4337;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Totaal;2008;101
4338;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Totaal;2009;108
4339;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Totaal;2010;134
4340;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Totaal;2011;148
4341;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Totaal;2012;169
4342;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Totaal;2013;221
4343;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Totaal;2014;248
4344;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Totaal;2015;251
4345;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Totaal;2016;219
4346;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Totaal;2017;175
4347;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Totaal;2018;145
4348;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Totaal;2019;111
4349;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Totaal;2020;99
4350;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Totaal;2021;123
4351;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Deelname leven lang leren;2003;10
4352;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Deelname leven lang leren;2004;17
4353;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Deelname leven lang leren;2005;17
4354;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Deelname leven lang leren;2006;16
4355;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Deelname leven lang leren;2007;15
4356;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Deelname leven lang leren;2008;14
4357;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Deelname leven lang leren;2009;14
4358;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Deelname leven lang leren;2010;18
4359;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Deelname leven lang leren;2011;18
4360;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Deelname leven lang leren;2012;20
4361;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Deelname leven lang leren;2013;27
4362;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Deelname leven lang leren;2014;32
4363;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Deelname leven lang leren;2015;36
4364;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Deelname leven lang leren;2016;32
4365;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Deelname leven lang leren;2017;24
4366;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Deelname leven lang leren;2018;19
4367;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Deelname leven lang leren;2019;16
4368;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Deelname leven lang leren;2020;15
4369;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Deelname leven lang leren;2021;25
4370;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Volgt formeel onderwijs;2003;3
4371;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Volgt formeel onderwijs;2004;6
4372;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Volgt formeel onderwijs;2005;6
4373;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Volgt formeel onderwijs;2006;6
4374;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Volgt formeel onderwijs;2007;6
4375;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Volgt formeel onderwijs;2008;5
4376;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Volgt formeel onderwijs;2009;5
4377;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Volgt formeel onderwijs;2010;6
4378;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Volgt formeel onderwijs;2011;8
4379;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Volgt formeel onderwijs;2012;8
4380;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Volgt formeel onderwijs;2013;7
4381;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Volgt formeel onderwijs;2014;9
4382;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Volgt formeel onderwijs;2015;9
4383;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Volgt formeel onderwijs;2016;7
4384;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Volgt formeel onderwijs;2017;5
4385;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Volgt formeel onderwijs;2018;5
4386;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Volgt formeel onderwijs;2019;4
4387;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Volgt formeel onderwijs;2020;5
4388;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Volgt formeel onderwijs;2021;6
4389;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2003;7
4390;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2004;11
4391;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2005;11
4392;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2006;10
4393;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2007;9
4394;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2008;9
4395;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2009;9
4396;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2010;11
4397;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2011;11
4398;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2012;12
4399;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2013;20
4400;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2014;24
4401;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2015;27
4402;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2016;25
4403;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2017;19
4404;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2018;14
4405;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2019;12
4406;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2020;11
4407;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2021;18
4408;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Volgt geen formeel onderwijs;2003;94
4409;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Volgt geen formeel onderwijs;2004;116
4410;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Volgt geen formeel onderwijs;2005;128
4411;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Volgt geen formeel onderwijs;2006;126
4412;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Volgt geen formeel onderwijs;2007;105
4413;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Volgt geen formeel onderwijs;2008;96
4414;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Volgt geen formeel onderwijs;2009;103
4415;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Volgt geen formeel onderwijs;2010;128
4416;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Volgt geen formeel onderwijs;2011;140
4417;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Volgt geen formeel onderwijs;2012;161
4418;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Volgt geen formeel onderwijs;2013;213
4419;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Volgt geen formeel onderwijs;2014;239
4420;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Volgt geen formeel onderwijs;2015;242
4421;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Volgt geen formeel onderwijs;2016;212
4422;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Volgt geen formeel onderwijs;2017;170
4423;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Volgt geen formeel onderwijs;2018;140
4424;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Volgt geen formeel onderwijs;2019;107
4425;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Volgt geen formeel onderwijs;2020;95
4426;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Volgt geen formeel onderwijs;2021;116
4427;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Geen deelname leven lang leren;2003;87
4428;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Geen deelname leven lang leren;2004;105
4429;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Geen deelname leven lang leren;2005;117
4430;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Geen deelname leven lang leren;2006;116
4431;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Geen deelname leven lang leren;2007;96
4432;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Geen deelname leven lang leren;2008;87
4433;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Geen deelname leven lang leren;2009;94
4434;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Geen deelname leven lang leren;2010;116
4435;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Geen deelname leven lang leren;2011;130
4436;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Geen deelname leven lang leren;2012;149
4437;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Geen deelname leven lang leren;2013;194
4438;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Geen deelname leven lang leren;2014;215
4439;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Geen deelname leven lang leren;2015;215
4440;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Geen deelname leven lang leren;2016;187
4441;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Geen deelname leven lang leren;2017;151
4442;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Geen deelname leven lang leren;2018;125
4443;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Geen deelname leven lang leren;2019;95
4444;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Geen deelname leven lang leren;2020;84
4445;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Werkloze beroepsbevolking;Geen deelname leven lang leren;2021;98
4446;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Niet-beroepsbevolking;Totaal;2003;2655
4447;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Niet-beroepsbevolking;Totaal;2004;2653
4448;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Niet-beroepsbevolking;Totaal;2005;2639
4449;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Niet-beroepsbevolking;Totaal;2006;2651
4450;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Niet-beroepsbevolking;Totaal;2007;2606
4451;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Niet-beroepsbevolking;Totaal;2008;2573
4452;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Niet-beroepsbevolking;Totaal;2009;2566
4453;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Niet-beroepsbevolking;Totaal;2010;2585
4454;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Niet-beroepsbevolking;Totaal;2011;2596
4455;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Niet-beroepsbevolking;Totaal;2012;2585
4456;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Niet-beroepsbevolking;Totaal;2013;2601
4457;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Niet-beroepsbevolking;Totaal;2014;2621
