ID;Geslacht;Niveau;Leerweg;Sectorkamer;Persoonskenmerken;MaatschappelijkePositie1JaarEerder;Perioden;InstromersTotaal_1
6705;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;20 tot 25 jaar;Havo 3-5/vwo 3-6;2021/'22;10
6706;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;20 tot 25 jaar;Havo 3-5/vwo 3-6;2022/'23;10
6707;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;20 tot 25 jaar;Havo 3-5/vwo 3-6;2023/'24;0
6708;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;20 tot 25 jaar;Vavo;2018/'19;70
6709;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;20 tot 25 jaar;Vavo;2019/'20;60
6710;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;20 tot 25 jaar;Vavo;2020/'21;50
6711;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;20 tot 25 jaar;Vavo;2021/'22;30
6712;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;20 tot 25 jaar;Vavo;2022/'23;40
6713;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;20 tot 25 jaar;Vavo;2023/'24;50
6714;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;20 tot 25 jaar;Hoger onderwijs;2018/'19;250
6715;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;20 tot 25 jaar;Hoger onderwijs;2019/'20;230
6716;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;20 tot 25 jaar;Hoger onderwijs;2020/'21;180
6717;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;20 tot 25 jaar;Hoger onderwijs;2021/'22;260
6718;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;20 tot 25 jaar;Hoger onderwijs;2022/'23;290
6719;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;20 tot 25 jaar;Hoger onderwijs;2023/'24;340
6720;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;20 tot 25 jaar;Geen onderwijs;2018/'19;2530
6721;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;20 tot 25 jaar;Geen onderwijs;2019/'20;2300
6722;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;20 tot 25 jaar;Geen onderwijs;2020/'21;2190
6723;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;20 tot 25 jaar;Geen onderwijs;2021/'22;2250
6724;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;20 tot 25 jaar;Geen onderwijs;2022/'23;2200
6725;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;20 tot 25 jaar;Geen onderwijs;2023/'24;2290
6726;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;20 tot 25 jaar;Met werk, zonder uitkering;2018/'19;1880
6727;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;20 tot 25 jaar;Met werk, zonder uitkering;2019/'20;1780
6728;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;20 tot 25 jaar;Met werk, zonder uitkering;2020/'21;1710
6729;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;20 tot 25 jaar;Met werk, zonder uitkering;2021/'22;1670
6730;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;20 tot 25 jaar;Met werk, zonder uitkering;2022/'23;1720
6731;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;20 tot 25 jaar;Met werk, zonder uitkering;2023/'24;1800
6732;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;20 tot 25 jaar;Zonder werk, met uitkering;2018/'19;160
6733;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;20 tot 25 jaar;Zonder werk, met uitkering;2019/'20;120
6734;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;20 tot 25 jaar;Zonder werk, met uitkering;2020/'21;80
6735;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;20 tot 25 jaar;Zonder werk, met uitkering;2021/'22;110
6736;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;20 tot 25 jaar;Zonder werk, met uitkering;2022/'23;60
6737;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;20 tot 25 jaar;Zonder werk, met uitkering;2023/'24;60
6738;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;20 tot 25 jaar;Met werk, met uitkering;2018/'19;90
6739;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;20 tot 25 jaar;Met werk, met uitkering;2019/'20;60
6740;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;20 tot 25 jaar;Met werk, met uitkering;2020/'21;30
6741;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;20 tot 25 jaar;Met werk, met uitkering;2021/'22;90
6742;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;20 tot 25 jaar;Met werk, met uitkering;2022/'23;60
6743;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;20 tot 25 jaar;Met werk, met uitkering;2023/'24;60
6744;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;20 tot 25 jaar;Onbekend;2018/'19;410
6745;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;20 tot 25 jaar;Onbekend;2019/'20;340
6746;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;20 tot 25 jaar;Onbekend;2020/'21;360
6747;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;20 tot 25 jaar;Onbekend;2021/'22;380
6748;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;20 tot 25 jaar;Onbekend;2022/'23;350
6749;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;20 tot 25 jaar;Onbekend;2023/'24;370
6750;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;25 tot 30 jaar;Totaal instromers;2018/'19;2020
6751;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;25 tot 30 jaar;Totaal instromers;2019/'20;1840
6752;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;25 tot 30 jaar;Totaal instromers;2020/'21;1440
6753;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;25 tot 30 jaar;Totaal instromers;2021/'22;1650
6754;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;25 tot 30 jaar;Totaal instromers;2022/'23;1520
6755;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;25 tot 30 jaar;Totaal instromers;2023/'24;1350
6756;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;25 tot 30 jaar;Onderwijsvolgend;2018/'19;40
6757;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;25 tot 30 jaar;Onderwijsvolgend;2019/'20;40
6758;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;25 tot 30 jaar;Onderwijsvolgend;2020/'21;50
6759;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;25 tot 30 jaar;Onderwijsvolgend;2021/'22;40
6760;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;25 tot 30 jaar;Onderwijsvolgend;2022/'23;40
6761;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;25 tot 30 jaar;Onderwijsvolgend;2023/'24;40
6762;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;25 tot 30 jaar;Speciale scholen: vso;2018/'19;0
6763;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;25 tot 30 jaar;Speciale scholen: vso;2019/'20;0
6764;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;25 tot 30 jaar;Speciale scholen: vso;2020/'21;0
6765;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;25 tot 30 jaar;Speciale scholen: vso;2021/'22;0
6766;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;25 tot 30 jaar;Speciale scholen: vso;2022/'23;0
6767;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;25 tot 30 jaar;Speciale scholen: vso;2023/'24;0
6768;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;25 tot 30 jaar;Praktijkonderwijs;2018/'19;0
6769;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;25 tot 30 jaar;Praktijkonderwijs;2019/'20;0
6770;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;25 tot 30 jaar;Praktijkonderwijs;2020/'21;0
6771;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;25 tot 30 jaar;Praktijkonderwijs;2021/'22;0
6772;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;25 tot 30 jaar;Praktijkonderwijs;2022/'23;0
6773;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;25 tot 30 jaar;Praktijkonderwijs;2023/'24;0
6774;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;25 tot 30 jaar;Vo algemene leerjaren 1-3;2018/'19;0
6775;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;25 tot 30 jaar;Vo algemene leerjaren 1-3;2019/'20;0
6776;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;25 tot 30 jaar;Vo algemene leerjaren 1-3;2020/'21;0
6777;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;25 tot 30 jaar;Vo algemene leerjaren 1-3;2021/'22;0
6778;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;25 tot 30 jaar;Vo algemene leerjaren 1-3;2022/'23;0
6779;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;25 tot 30 jaar;Vo algemene leerjaren 1-3;2023/'24;0
6780;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;25 tot 30 jaar;Vmbo-b/k 3-4 totaal;2018/'19;0
6781;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;25 tot 30 jaar;Vmbo-b/k 3-4 totaal;2019/'20;0
6782;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;25 tot 30 jaar;Vmbo-b/k 3-4 totaal;2020/'21;0
6783;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;25 tot 30 jaar;Vmbo-b/k 3-4 totaal;2021/'22;0
6784;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;25 tot 30 jaar;Vmbo-b/k 3-4 totaal;2022/'23;0
6785;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;25 tot 30 jaar;Vmbo-b/k 3-4 totaal;2023/'24;0
6786;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;25 tot 30 jaar;Vmbo-g/t  3-4;2018/'19;0
6787;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;25 tot 30 jaar;Vmbo-g/t  3-4;2019/'20;0
6788;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;25 tot 30 jaar;Vmbo-g/t  3-4;2020/'21;0
6789;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;25 tot 30 jaar;Vmbo-g/t  3-4;2021/'22;0
6790;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;25 tot 30 jaar;Vmbo-g/t  3-4;2022/'23;0
6791;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;25 tot 30 jaar;Vmbo-g/t  3-4;2023/'24;0
6792;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;25 tot 30 jaar;Havo 3-5/vwo 3-6;2018/'19;0
6793;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;25 tot 30 jaar;Havo 3-5/vwo 3-6;2019/'20;0
6794;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;25 tot 30 jaar;Havo 3-5/vwo 3-6;2020/'21;0
6795;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;25 tot 30 jaar;Havo 3-5/vwo 3-6;2021/'22;0
6796;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;25 tot 30 jaar;Havo 3-5/vwo 3-6;2022/'23;0
6797;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;25 tot 30 jaar;Havo 3-5/vwo 3-6;2023/'24;0
6798;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;25 tot 30 jaar;Vavo;2018/'19;0
6799;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;25 tot 30 jaar;Vavo;2019/'20;10
6800;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;25 tot 30 jaar;Vavo;2020/'21;0
6801;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;25 tot 30 jaar;Vavo;2021/'22;10
6802;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;25 tot 30 jaar;Vavo;2022/'23;0
6803;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;25 tot 30 jaar;Vavo;2023/'24;0
6804;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;25 tot 30 jaar;Hoger onderwijs;2018/'19;40
6805;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;25 tot 30 jaar;Hoger onderwijs;2019/'20;30
6806;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;25 tot 30 jaar;Hoger onderwijs;2020/'21;40
6807;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;25 tot 30 jaar;Hoger onderwijs;2021/'22;40
6808;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;25 tot 30 jaar;Hoger onderwijs;2022/'23;40
6809;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;25 tot 30 jaar;Hoger onderwijs;2023/'24;40
6810;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;25 tot 30 jaar;Geen onderwijs;2018/'19;1980
6811;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;25 tot 30 jaar;Geen onderwijs;2019/'20;1800
6812;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;25 tot 30 jaar;Geen onderwijs;2020/'21;1390
6813;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;25 tot 30 jaar;Geen onderwijs;2021/'22;1610
6814;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;25 tot 30 jaar;Geen onderwijs;2022/'23;1480
6815;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;25 tot 30 jaar;Geen onderwijs;2023/'24;1310
6816;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;25 tot 30 jaar;Met werk, zonder uitkering;2018/'19;1580
6817;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;25 tot 30 jaar;Met werk, zonder uitkering;2019/'20;1510
6818;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;25 tot 30 jaar;Met werk, zonder uitkering;2020/'21;1160
6819;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;25 tot 30 jaar;Met werk, zonder uitkering;2021/'22;1230
6820;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;25 tot 30 jaar;Met werk, zonder uitkering;2022/'23;1210
6821;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;25 tot 30 jaar;Met werk, zonder uitkering;2023/'24;1090
