ID;Geslacht;Leeftijd;Migratieachtergrond;Generatie;Perioden;BevolkingOpDeEersteVanDeMaand_1
3865;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 1 ouder...;2021 juni;0.0
3866;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 1 ouder...;2021 juli;0.0
3867;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 1 ouder...;2021 augustus;0.0
3868;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 1 ouder...;2021 september;0.0
3869;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 1 ouder...;2021 oktober;0.0
3870;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 1 ouder...;2021 november;0.0
3871;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 1 ouder...;2021 december;0.0
3872;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 1 ouder...;2022 januari;0.0
3873;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 1 ouder...;2022 februari;0.0
3874;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 1 ouder...;2022 maart;0.0
3875;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 1 ouder...;2022 april;0.0
3876;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 1 ouder...;2022 mei;0.0
3877;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 1 ouder...;2022 juni;0.0
3878;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 1 ouder...;2022 juli;0.0
3879;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 1 ouder...;2022 augustus;0.0
3880;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 1 ouder...;2022 september;0.0
3881;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 1 ouder...;2022 oktober;0.0
3882;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 1 ouder...;2022 november;0.0
3883;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 1 ouder...;2022 december;0.0
3884;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 1 ouder...;2023 januari;0.0
3885;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 1 ouder...;2023 februari;0.0
3886;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 1 ouder...;2023 maart;0.0
3887;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 1 ouder...;2023 april;0.0
3888;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 1 ouder...;2023 mei;0.0
3889;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 1 ouder...;2023 juni;0.0
3890;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 1 ouder...;2023 juli;0.0
3891;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 1 ouder...;2023 augustus;0.0
3892;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 1 ouder...;2023 september;0.0
3893;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 1 ouder...;2023 oktober;0.0
3894;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 1 ouder...;2023 november;0.0
3895;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2016 januari;0.0
3896;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2016 februari;0.0
3897;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2016 maart;0.0
3898;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2016 april;0.0
3899;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2016 mei;0.0
3900;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2016 juni;0.0
3901;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2016 juli;0.0
3902;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2016 augustus;0.0
3903;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2016 september;0.0
3904;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2016 oktober;0.0
3905;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2016 november;0.0
3906;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2016 december;0.0
3907;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2017 januari;0.0
3908;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2017 februari;0.0
3909;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2017 maart;0.0
3910;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2017 april;0.0
3911;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2017 mei;0.0
3912;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2017 juni;0.0
3913;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2017 juli;0.0
3914;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2017 augustus;0.0
3915;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2017 september;0.0
3916;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2017 oktober;0.0
3917;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2017 november;0.0
3918;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2017 december;0.0
3919;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2018 januari;0.0
3920;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2018 februari;0.0
3921;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2018 maart;0.0
3922;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2018 april;0.0
3923;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2018 mei;0.0
3924;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2018 juni;0.0
3925;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2018 juli;0.0
3926;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2018 augustus;0.0
3927;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2018 september;0.0
3928;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2018 oktober;0.0
3929;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2018 november;0.0
3930;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2018 december;0.0
3931;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2019 januari;0.0
3932;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2019 februari;0.0
3933;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2019 maart;0.0
3934;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2019 april;0.0
3935;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2019 mei;0.0
3936;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2019 juni;0.0
3937;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2019 juli;0.0
3938;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2019 augustus;0.0
3939;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2019 september;0.0
3940;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2019 oktober;0.0
3941;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2019 november;0.0
3942;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2019 december;0.0
3943;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2020 januari;0.0
3944;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2020 februari;0.0
3945;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2020 maart;0.0
3946;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2020 april;0.0
3947;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2020 mei;0.0
3948;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2020 juni;0.0
3949;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2020 juli;0.0
3950;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2020 augustus;0.0
3951;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2020 september;0.0
3952;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2020 oktober;0.0
3953;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2020 november;0.0
3954;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2020 december;0.0
3955;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2021 januari;0.0
3956;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2021 februari;0.0
3957;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2021 maart;0.0
3958;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2021 april;0.0
3959;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2021 mei;0.0
3960;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2021 juni;0.0
3961;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2021 juli;0.0
3962;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2021 augustus;0.0
3963;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2021 september;0.0
3964;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2021 oktober;0.0
3965;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2021 november;0.0
3966;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2021 december;0.0
3967;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2022 januari;0.0
3968;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2022 februari;0.0
3969;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2022 maart;0.0
3970;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2022 april;0.0
3971;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2022 mei;0.0
3972;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2022 juni;0.0
3973;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2022 juli;0.0
3974;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2022 augustus;0.0
3975;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2022 september;0.0
3976;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2022 oktober;0.0
3977;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2022 november;0.0
3978;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2022 december;0.0
3979;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2023 januari;0.0
3980;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2023 februari;0.0
3981;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2023 maart;0.0
3982;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2023 april;0.0
3983;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2023 mei;0.0
3984;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2023 juni;0.0
3985;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2023 juli;0.0
3986;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2023 augustus;0.0
3987;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2023 september;0.0
3988;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2023 oktober;0.0
3989;Totaal mannen en vrouwen;Totaal leeftijd;Onbekende migratieachtergrond;2e gen migratieachtergrond, 2 ouder...;2023 november;0.0
3990;Totaal mannen en vrouwen;Totaal leeftijd;Afrika;Totaal;2016 januari;641753.0
3991;Totaal mannen en vrouwen;Totaal leeftijd;Afrika;Totaal;2016 februari;643407.0
3992;Totaal mannen en vrouwen;Totaal leeftijd;Afrika;Totaal;2016 maart;645086.0
3993;Totaal mannen en vrouwen;Totaal leeftijd;Afrika;Totaal;2016 april;646641.0
3994;Totaal mannen en vrouwen;Totaal leeftijd;Afrika;Totaal;2016 mei;647764.0
3995;Totaal mannen en vrouwen;Totaal leeftijd;Afrika;Totaal;2016 juni;649014.0
3996;Totaal mannen en vrouwen;Totaal leeftijd;Afrika;Totaal;2016 juli;650522.0
3997;Totaal mannen en vrouwen;Totaal leeftijd;Afrika;Totaal;2016 augustus;651570.0
3998;Totaal mannen en vrouwen;Totaal leeftijd;Afrika;Totaal;2016 september;652678.0
3999;Totaal mannen en vrouwen;Totaal leeftijd;Afrika;Totaal;2016 oktober;653964.0
4000;Totaal mannen en vrouwen;Totaal leeftijd;Afrika;Totaal;2016 november;655277.0
4001;Totaal mannen en vrouwen;Totaal leeftijd;Afrika;Totaal;2016 december;656576.0
4002;Totaal mannen en vrouwen;Totaal leeftijd;Afrika;Totaal;2017 januari;657748.0
4003;Totaal mannen en vrouwen;Totaal leeftijd;Afrika;Totaal;2017 februari;659006.0
4004;Totaal mannen en vrouwen;Totaal leeftijd;Afrika;Totaal;2017 maart;660110.0
4005;Totaal mannen en vrouwen;Totaal leeftijd;Afrika;Totaal;2017 april;661435.0
4006;Totaal mannen en vrouwen;Totaal leeftijd;Afrika;Totaal;2017 mei;662565.0
4007;Totaal mannen en vrouwen;Totaal leeftijd;Afrika;Totaal;2017 juni;663934.0
4008;Totaal mannen en vrouwen;Totaal leeftijd;Afrika;Totaal;2017 juli;665220.0
4009;Totaal mannen en vrouwen;Totaal leeftijd;Afrika;Totaal;2017 augustus;666355.0
4010;Totaal mannen en vrouwen;Totaal leeftijd;Afrika;Totaal;2017 september;667889.0
4011;Totaal mannen en vrouwen;Totaal leeftijd;Afrika;Totaal;2017 oktober;669318.0
4012;Totaal mannen en vrouwen;Totaal leeftijd;Afrika;Totaal;2017 november;670728.0
4013;Totaal mannen en vrouwen;Totaal leeftijd;Afrika;Totaal;2017 december;672168.0
4014;Totaal mannen en vrouwen;Totaal leeftijd;Afrika;Totaal;2018 januari;673908.0
4015;Totaal mannen en vrouwen;Totaal leeftijd;Afrika;Totaal;2018 februari;675474.0
4016;Totaal mannen en vrouwen;Totaal leeftijd;Afrika;Totaal;2018 maart;677107.0
4017;Totaal mannen en vrouwen;Totaal leeftijd;Afrika;Totaal;2018 april;678606.0
