ID;Geslacht;Persoonskenmerken;BedrijfstakkenBranchesSBI2008;Perioden;WerkzameBeroepsbevolking_1
4728;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2007;165
4729;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2008 1e kwartaal;177
4730;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2008 2e kwartaal;180
4731;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2008 3e kwartaal;183
4732;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2008 4e kwartaal;187
4733;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2008;182
4734;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2009 1e kwartaal;201
4735;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2009 2e kwartaal;195
4736;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2009 3e kwartaal;194
4737;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2009 4e kwartaal;196
4738;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2009;197
4739;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2010 1e kwartaal;197
4740;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2010 2e kwartaal;195
4741;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2010 3e kwartaal;192
4742;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2010 4e kwartaal;191
4743;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2010;194
4744;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2011 1e kwartaal;187
4745;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2011 2e kwartaal;175
4746;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2011 3e kwartaal;181
4747;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2011 4e kwartaal;183
4748;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2011;182
4749;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2012 1e kwartaal;185
4750;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2012 2e kwartaal;195
4751;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2012 3e kwartaal;192
4752;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2012 4e kwartaal;193
4753;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2012;192
4754;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2013 1e kwartaal;192
4755;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2013 2e kwartaal;193
4756;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2013 3e kwartaal;188
4757;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2013 4e kwartaal;190
4758;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2013;191
4759;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2014 1e kwartaal;190
4760;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2014 2e kwartaal;185
4761;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2014 3e kwartaal;192
4762;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2014 4e kwartaal;186
4763;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2014;188
4764;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2015 1e kwartaal;188
4765;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2015 2e kwartaal;185
4766;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2015 3e kwartaal;189
4767;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2015 4e kwartaal;181
4768;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2015;186
4769;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2016 1e kwartaal;179
4770;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2016 2e kwartaal;183
4771;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2016 3e kwartaal;188
4772;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2016 4e kwartaal;183
4773;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2016;183
4774;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2017 1e kwartaal;181
4775;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2017 2e kwartaal;182
4776;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2017 3e kwartaal;179
4777;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2017 4e kwartaal;178
4778;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2017;180
4779;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2018 1e kwartaal;175
4780;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2018 2e kwartaal;184
4781;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2018 3e kwartaal;179
4782;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2018 4e kwartaal;178
4783;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2018;179
4784;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2019 1e kwartaal;171
4785;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2019 2e kwartaal;170
4786;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2019 3e kwartaal;167
4787;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2019 4e kwartaal;178
4788;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2019;172
4789;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2020 1e kwartaal;190
4790;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2020 2e  kwartaal;190
4791;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2020 3e kwartaal;193
4792;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2020 4e kwartaal;188
4793;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2020;190
4794;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2021 1e kwartaal;210
4795;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2021 2e kwartaal;196
4796;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2021 3e kwartaal;188
4797;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2021 4e kwartaal;199
4798;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2021;198
4799;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2022 1e kwartaal;184
4800;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2003 1e kwartaal;5
4801;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2003 2e kwartaal;5
4802;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2003 3e kwartaal;4
4803;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2003 4e kwartaal;4
4804;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2003;5
4805;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2004 1e kwartaal;3
4806;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2004 2e kwartaal;3
4807;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2004 3e kwartaal;3
4808;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2004 4e kwartaal;4
4809;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2004;3
4810;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2005 1e kwartaal;4
4811;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2005 2e kwartaal;5
4812;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2005 3e kwartaal;4
4813;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2005 4e kwartaal;4
4814;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2005;4
4815;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2006 1e kwartaal;7
4816;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2006 2e kwartaal;9
4817;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2006 3e kwartaal;8
4818;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2006 4e kwartaal;8
4819;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2006;8
4820;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2007 1e kwartaal;7
4821;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2007 2e kwartaal;8
4822;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2007 3e kwartaal;10
4823;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2007 4e kwartaal;10
4824;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2007;9
4825;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2008 1e kwartaal;10
4826;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2008 2e kwartaal;11
4827;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2008 3e kwartaal;10
4828;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2008 4e kwartaal;9
4829;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2008;10
4830;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2009 1e kwartaal;9
4831;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2009 2e kwartaal;8
4832;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2009 3e kwartaal;8
4833;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2009 4e kwartaal;8
4834;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2009;8
4835;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2010 1e kwartaal;11
4836;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2010 2e kwartaal;10
4837;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2010 3e kwartaal;8
4838;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2010 4e kwartaal;10
4839;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2010;10
4840;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2011 1e kwartaal;9
4841;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2011 2e kwartaal;9
4842;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2011 3e kwartaal;9
4843;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2011 4e kwartaal;12
4844;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2011;10
4845;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2012 1e kwartaal;12
4846;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2012 2e kwartaal;11
4847;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2012 3e kwartaal;11
4848;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2012 4e kwartaal;8
4849;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2012;11
4850;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2013 1e kwartaal;11
4851;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2013 2e kwartaal;13
4852;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2013 3e kwartaal;15
4853;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2013 4e kwartaal;19
4854;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2013;14
4855;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2014 1e kwartaal;20
4856;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2014 2e kwartaal;16
4857;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2014 3e kwartaal;13
4858;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2014 4e kwartaal;11
4859;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2014;15
4860;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2015 1e kwartaal;11
4861;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2015 2e kwartaal;13
4862;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2015 3e kwartaal;8
4863;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2015 4e kwartaal;9
4864;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2015;10
4865;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2016 1e kwartaal;10
4866;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2016 2e kwartaal;10
4867;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2016 3e kwartaal;12
4868;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2016 4e kwartaal;14
4869;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2016;11
4870;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2017 1e kwartaal;15
4871;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2017 2e kwartaal;14
4872;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2017 3e kwartaal;17
4873;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2017 4e kwartaal;15
4874;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2017;15
4875;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2018 1e kwartaal;15
4876;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2018 2e kwartaal;15
4877;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2018 3e kwartaal;13
4878;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2018 4e kwartaal;16
4879;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2018;15
4880;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2019 1e kwartaal;14
4881;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2019 2e kwartaal;16
4882;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2019 3e kwartaal;18
4883;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2019 4e kwartaal;19
4884;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2019;17
4885;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2020 1e kwartaal;22
4886;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2020 2e  kwartaal;20
4887;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2020 3e kwartaal;17
4888;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2020 4e kwartaal;17
4889;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2020;19
4890;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2021 1e kwartaal;18
4891;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2021 2e kwartaal;12
4892;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2021 3e kwartaal;12
4893;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2021 4e kwartaal;12
4894;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2021;13
4895;Totaal mannen en vrouwen;Totaal personen;T Huishoudens;2022 1e kwartaal;10
4896;Totaal mannen en vrouwen;Totaal personen;U Extraterritoriale organisaties;2003 1e kwartaal;1
4897;Totaal mannen en vrouwen;Totaal personen;U Extraterritoriale organisaties;2003 2e kwartaal;2
4898;Totaal mannen en vrouwen;Totaal personen;U Extraterritoriale organisaties;2003 3e kwartaal;2
4899;Totaal mannen en vrouwen;Totaal personen;U Extraterritoriale organisaties;2003 4e kwartaal;3
4900;Totaal mannen en vrouwen;Totaal personen;U Extraterritoriale organisaties;2003;2
4901;Totaal mannen en vrouwen;Totaal personen;U Extraterritoriale organisaties;2004 1e kwartaal;2
4902;Totaal mannen en vrouwen;Totaal personen;U Extraterritoriale organisaties;2004 2e kwartaal;2
4903;Totaal mannen en vrouwen;Totaal personen;U Extraterritoriale organisaties;2004 3e kwartaal;2
4904;Totaal mannen en vrouwen;Totaal personen;U Extraterritoriale organisaties;2004 4e kwartaal;1
4905;Totaal mannen en vrouwen;Totaal personen;U Extraterritoriale organisaties;2004;2
4906;Totaal mannen en vrouwen;Totaal personen;U Extraterritoriale organisaties;2005 1e kwartaal;1
4907;Totaal mannen en vrouwen;Totaal personen;U Extraterritoriale organisaties;2005 2e kwartaal;1
4908;Totaal mannen en vrouwen;Totaal personen;U Extraterritoriale organisaties;2005 3e kwartaal;1
4909;Totaal mannen en vrouwen;Totaal personen;U Extraterritoriale organisaties;2005 4e kwartaal;2
4910;Totaal mannen en vrouwen;Totaal personen;U Extraterritoriale organisaties;2005;1
4911;Totaal mannen en vrouwen;Totaal personen;U Extraterritoriale organisaties;2006 1e kwartaal;1
4912;Totaal mannen en vrouwen;Totaal personen;U Extraterritoriale organisaties;2006 2e kwartaal;2
4913;Totaal mannen en vrouwen;Totaal personen;U Extraterritoriale organisaties;2006 3e kwartaal;3
4914;Totaal mannen en vrouwen;Totaal personen;U Extraterritoriale organisaties;2006 4e kwartaal;3
4915;Totaal mannen en vrouwen;Totaal personen;U Extraterritoriale organisaties;2006;2
4916;Totaal mannen en vrouwen;Totaal personen;U Extraterritoriale organisaties;2007 1e kwartaal;2
4917;Totaal mannen en vrouwen;Totaal personen;U Extraterritoriale organisaties;2007 2e kwartaal;1
4918;Totaal mannen en vrouwen;Totaal personen;U Extraterritoriale organisaties;2007 3e kwartaal;1
4919;Totaal mannen en vrouwen;Totaal personen;U Extraterritoriale organisaties;2007 4e kwartaal;2
4920;Totaal mannen en vrouwen;Totaal personen;U Extraterritoriale organisaties;2007;2
4921;Totaal mannen en vrouwen;Totaal personen;U Extraterritoriale organisaties;2008 1e kwartaal;2
4922;Totaal mannen en vrouwen;Totaal personen;U Extraterritoriale organisaties;2008 2e kwartaal;2
4923;Totaal mannen en vrouwen;Totaal personen;U Extraterritoriale organisaties;2008 3e kwartaal;2
4924;Totaal mannen en vrouwen;Totaal personen;U Extraterritoriale organisaties;2008 4e kwartaal;2
4925;Totaal mannen en vrouwen;Totaal personen;U Extraterritoriale organisaties;2008;2
4926;Totaal mannen en vrouwen;Totaal personen;U Extraterritoriale organisaties;2009 1e kwartaal;1
4927;Totaal mannen en vrouwen;Totaal personen;U Extraterritoriale organisaties;2009 2e kwartaal;2
4928;Totaal mannen en vrouwen;Totaal personen;U Extraterritoriale organisaties;2009 3e kwartaal;2
4929;Totaal mannen en vrouwen;Totaal personen;U Extraterritoriale organisaties;2009 4e kwartaal;4
4930;Totaal mannen en vrouwen;Totaal personen;U Extraterritoriale organisaties;2009;2
4931;Totaal mannen en vrouwen;Totaal personen;U Extraterritoriale organisaties;2010 1e kwartaal;3
4932;Totaal mannen en vrouwen;Totaal personen;U Extraterritoriale organisaties;2010 2e kwartaal;3
4933;Totaal mannen en vrouwen;Totaal personen;U Extraterritoriale organisaties;2010 3e kwartaal;2
4934;Totaal mannen en vrouwen;Totaal personen;U Extraterritoriale organisaties;2010 4e kwartaal;2
4935;Totaal mannen en vrouwen;Totaal personen;U Extraterritoriale organisaties;2010;3
4936;Totaal mannen en vrouwen;Totaal personen;U Extraterritoriale organisaties;2011 1e kwartaal;1
4937;Totaal mannen en vrouwen;Totaal personen;U Extraterritoriale organisaties;2011 2e kwartaal;1
4938;Totaal mannen en vrouwen;Totaal personen;U Extraterritoriale organisaties;2011 3e kwartaal;1
4939;Totaal mannen en vrouwen;Totaal personen;U Extraterritoriale organisaties;2011 4e kwartaal;2
4940;Totaal mannen en vrouwen;Totaal personen;U Extraterritoriale organisaties;2011;1
4941;Totaal mannen en vrouwen;Totaal personen;U Extraterritoriale organisaties;2012 1e kwartaal;2
4942;Totaal mannen en vrouwen;Totaal personen;U Extraterritoriale organisaties;2012 2e kwartaal;1
4943;Totaal mannen en vrouwen;Totaal personen;U Extraterritoriale organisaties;2012 3e kwartaal;2
4944;Totaal mannen en vrouwen;Totaal personen;U Extraterritoriale organisaties;2012 4e kwartaal;1
4945;Totaal mannen en vrouwen;Totaal personen;U Extraterritoriale organisaties;2012;2
4946;Totaal mannen en vrouwen;Totaal personen;U Extraterritoriale organisaties;2013 1e kwartaal;1
4947;Totaal mannen en vrouwen;Totaal personen;U Extraterritoriale organisaties;2013 2e kwartaal;1
4948;Totaal mannen en vrouwen;Totaal personen;U Extraterritoriale organisaties;2013 3e kwartaal;1
4949;Totaal mannen en vrouwen;Totaal personen;U Extraterritoriale organisaties;2013 4e kwartaal;1
4950;Totaal mannen en vrouwen;Totaal personen;U Extraterritoriale organisaties;2013;1
4951;Totaal mannen en vrouwen;Totaal personen;U Extraterritoriale organisaties;2014 1e kwartaal;1
4952;Totaal mannen en vrouwen;Totaal personen;U Extraterritoriale organisaties;2014 2e kwartaal;1
