ID;Geslacht;Opleidingsclusters;Vooropleiding;Perioden;TotaalAantalStudenten_1;Na3Jaar_2;Na4Jaar_3;Na5Jaar_4;Na6Jaar_5;Na7Jaar_6;Na8Jaar_7;Na9Jaar_8;Na3Jaar_9;Na4Jaar_10;Na5Jaar_11;Na6Jaar_12;Na7Jaar_13;Na8Jaar_14;Na9Jaar_15;Na3Jaar_16;Na4Jaar_17;Na5Jaar_18;Na6Jaar_19;Na7Jaar_20;Na8Jaar_21;Na9Jaar_22;Na3Jaar_23;Na4Jaar_24;Na5Jaar_25;Na6Jaar_26;Na7Jaar_27;Na8Jaar_28;Na9Jaar_29;Na3Jaar_30;Na4Jaar_31;Na5Jaar_32;Na6Jaar_33;Na7Jaar_34;Na8Jaar_35;Na9Jaar_36;Na1Jaar_37;Na2Jaar_38;Na3Jaar_39;Na4Jaar_40;Na5Jaar_41;Na6Jaar_42;Na7Jaar_43;Na8Jaar_44;InJaar2_45;InJaar3_46;InJaar4_47;InJaar5_48;InJaar6_49;InJaar7_50;InJaar8_51;InJaar9_52;InJaar2_53;InJaar3_54;InJaar4_55;InJaar5_56;InJaar6_57;InJaar7_58;InJaar8_59;InJaar9_60;InJaar2_61;InJaar3_62;InJaar4_63;InJaar5_64;InJaar6_65;InJaar7_66;InJaar8_67;InJaar9_68;InJaar2_69;InJaar3_70;InJaar4_71;InJaar5_72;InJaar6_73;InJaar7_74;InJaar8_75;InJaar9_76;InJaar2_77;InJaar3_78;InJaar4_79;InJaar5_80;InJaar6_81;InJaar7_82;InJaar8_83;InJaar9_84
5500;Totaal mannen en vrouwen;814 Huishoudwetenschappen;Totaal vooropleidingen;Cohort 1995;1050.0;2.0;48.0;65.0;70.0;72.0;73.0;73.0;2.0;48.0;65.0;69.0;71.0;72.0;73.0;2.0;48.0;62.0;65.0;66.0;66.0;66.0;0.0;0.0;3.0;4.0;6.0;6.0;6.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;13.0;17.0;19.0;21.0;22.0;23.0;24.0;24.0;86.0;81.0;78.0;31.0;13.0;7.0;4.0;3.0;85.0;80.0;77.0;29.0;12.0;6.0;4.0;3.0;79.0;72.0;69.0;22.0;7.0;3.0;1.0;1.0;6.0;7.0;8.0;8.0;5.0;3.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0
5501;Totaal mannen en vrouwen;814 Huishoudwetenschappen;Totaal vooropleidingen;Cohort 1996;1210.0;2.0;44.0;63.0;70.0;72.0;74.0;75.0;2.0;44.0;63.0;69.0;71.0;73.0;74.0;2.0;43.0;60.0;65.0;66.0;66.0;66.0;0.0;1.0;3.0;5.0;6.0;7.0;7.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;13.0;17.0;19.0;21.0;21.0;22.0;22.0;23.0;85.0;81.0;79.0;35.0;16.0;8.0;5.0;4.0;84.0;80.0;78.0;34.0;15.0;7.0;5.0;3.0;77.0;71.0;69.0;27.0;9.0;4.0;2.0;1.0;7.0;8.0;8.0;7.0;5.0;4.0;3.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0
5502;Totaal mannen en vrouwen;814 Huishoudwetenschappen;Totaal vooropleidingen;Cohort 1997;1340.0;5.0;46.0;62.0;68.0;70.0;72.0;73.0;5.0;46.0;62.0;67.0;69.0;71.0;72.0;5.0;45.0;58.0;62.0;63.0;64.0;64.0;0.0;1.0;4.0;5.0;6.0;7.0;8.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;17.0;20.0;22.0;22.0;23.0;24.0;24.0;24.0;79.0;76.0;73.0;32.0;15.0;8.0;6.0;4.0;78.0;75.0;72.0;31.0;13.0;7.0;5.0;3.0;71.0;66.0;63.0;22.0;8.0;4.0;3.0;1.0;7.0;8.0;9.0;9.0;5.0;4.0;3.0;2.0;1.0;1.0;1.0;2.0;1.0;1.0;0.0;0.0
5503;Totaal mannen en vrouwen;814 Huishoudwetenschappen;Totaal vooropleidingen;Cohort 1998;1270.0;6.0;46.0;61.0;67.0;71.0;73.0;;6.0;46.0;61.0;67.0;70.0;72.0;;5.0;45.0;57.0;61.0;62.0;62.0;;0.0;1.0;4.0;6.0;8.0;10.0;;0.0;0.0;0.0;0.0;0.0;1.0;;17.0;22.0;23.0;23.0;24.0;24.0;24.0;24.0;80.0;74.0;72.0;31.0;15.0;9.0;5.0;3.0;80.0;74.0;71.0;30.0;15.0;9.0;5.0;3.0;70.0;62.0;61.0;20.0;7.0;3.0;2.0;1.0;10.0;11.0;10.0;10.0;8.0;5.0;3.0;2.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0
5504;Totaal mannen en vrouwen;814 Huishoudwetenschappen;Totaal vooropleidingen;Cohort 1999;1320.0;6.0;41.0;58.0;63.0;67.0;;;6.0;41.0;57.0;63.0;65.0;;;6.0;40.0;53.0;56.0;58.0;;;0.0;1.0;4.0;7.0;8.0;;;0.0;0.0;0.0;1.0;1.0;;;21.0;25.0;25.0;26.0;26.0;26.0;26.0;;76.0;71.0;69.0;34.0;16.0;11.0;7.0;;75.0;69.0;67.0;32.0;15.0;10.0;7.0;;66.0;58.0;56.0;22.0;8.0;5.0;3.0;;9.0;10.0;11.0;10.0;7.0;5.0;3.0;;1.0;2.0;2.0;2.0;2.0;1.0;0.0;
5505;Totaal mannen en vrouwen;814 Huishoudwetenschappen;Totaal vooropleidingen;Cohort 2000;1220.0;8.0;47.0;61.0;67.0;;;;8.0;47.0;60.0;66.0;;;;8.0;47.0;57.0;61.0;;;;0.0;0.0;3.0;6.0;;;;0.0;0.0;0.0;1.0;;;;18.0;22.0;22.0;21.0;23.0;23.0;;;81.0;75.0;70.0;31.0;17.0;10.0;;;80.0;73.0;68.0;29.0;15.0;9.0;;;72.0;63.0;58.0;19.0;7.0;4.0;;;8.0;9.0;10.0;10.0;7.0;5.0;;;1.0;2.0;2.0;2.0;2.0;1.0;;
5506;Totaal mannen en vrouwen;814 Huishoudwetenschappen;Totaal vooropleidingen;Cohort 2001;1080.0;9.0;48.0;62.0;;;;;9.0;48.0;61.0;;;;;9.0;47.0;58.0;;;;;0.0;0.0;3.0;;;;;0.0;0.0;1.0;;;;;17.0;21.0;22.0;22.0;23.0;;;;82.0;75.0;69.0;30.0;15.0;;;;81.0;74.0;68.0;29.0;14.0;;;;73.0;65.0;58.0;20.0;8.0;;;;9.0;9.0;9.0;9.0;6.0;;;;1.0;1.0;1.0;1.0;1.0;;;
5507;Totaal mannen en vrouwen;814 Huishoudwetenschappen;Totaal vooropleidingen;Cohort 2002;1010.0;9.0;47.0;;;;;;9.0;46.0;;;;;;9.0;46.0;;;;;;0.0;0.0;;;;;;0.0;0.0;;;;;;17.0;18.0;20.0;21.0;;;;;82.0;77.0;71.0;33.0;;;;;81.0;76.0;70.0;31.0;;;;;72.0;65.0;59.0;21.0;;;;;9.0;11.0;11.0;11.0;;;;;1.0;1.0;1.0;1.0;;;;
5508;Totaal mannen en vrouwen;814 Huishoudwetenschappen;Totaal vooropleidingen;Cohort 2003;1130.0;9.0;;;;;;;9.0;;;;;;;9.0;;;;;;;0.0;;;;;;;0.0;;;;;;;12.0;17.0;18.0;;;;;;88.0;80.0;72.0;;;;;;87.0;79.0;71.0;;;;;;78.0;69.0;61.0;;;;;;9.0;10.0;10.0;;;;;;1.0;2.0;1.0;;;;;
5509;Totaal mannen en vrouwen;814 Huishoudwetenschappen;Totaal vooropleidingen;Cohort 2004;1220.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.0;15.0;;;;;;;89.0;83.0;;;;;;;88.0;82.0;;;;;;;78.0;71.0;;;;;;;10.0;11.0;;;;;;;1.0;1.0;;;;;;
5510;Totaal mannen en vrouwen;814 Huishoudwetenschappen;Totaal vooropleidingen;Cohort 2005;1360.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.0;;;;;;;;85.0;;;;;;;;84.0;;;;;;;;72.0;;;;;;;;12.0;;;;;;;;1.0;;;;;;;
5511;Totaal mannen en vrouwen;814 Huishoudwetenschappen;MBO;Cohort 1995;290.0;0.0;44.0;63.0;65.0;67.0;67.0;67.0;0.0;44.0;63.0;65.0;67.0;67.0;67.0;0.0;44.0;59.0;61.0;62.0;62.0;62.0;0.0;0.0;3.0;4.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.0;23.0;27.0;28.0;30.0;30.0;30.0;30.0;81.0;77.0;73.0;28.0;8.0;5.0;3.0;3.0;81.0;77.0;73.0;28.0;8.0;5.0;3.0;3.0;75.0;70.0;66.0;21.0;5.0;2.0;2.0;1.0;6.0;7.0;6.0;6.0;3.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5512;Totaal mannen en vrouwen;814 Huishoudwetenschappen;MBO;Cohort 1996;320.0;0.0;37.0;58.0;61.0;62.0;62.0;63.0;0.0;37.0;58.0;61.0;62.0;62.0;63.0;0.0;36.0;56.0;59.0;59.0;60.0;60.0;0.0;1.0;2.0;2.0;2.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.0;27.0;32.0;33.0;34.0;35.0;35.0;35.0;79.0;73.0;68.0;30.0;8.0;4.0;3.0;2.0;79.0;73.0;68.0;30.0;8.0;4.0;3.0;2.0;74.0;67.0;65.0;27.0;6.0;2.0;1.0;1.0;6.0;6.0;3.0;2.0;2.0;3.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5513;Totaal mannen en vrouwen;814 Huishoudwetenschappen;MBO;Cohort 1997;400.0;5.0;38.0;51.0;57.0;59.0;60.0;61.0;5.0;38.0;51.0;57.0;59.0;60.0;61.0;5.0;38.0;48.0;52.0;53.0;54.0;54.0;0.0;1.0;4.0;4.0;6.0;6.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.0;33.0;36.0;36.0;37.0;38.0;37.0;38.0;72.0;67.0;59.0;26.0;12.0;6.0;4.0;3.0;72.0;67.0;59.0;25.0;12.0;6.0;4.0;3.0;64.0;59.0;52.0;19.0;8.0;3.0;2.0;1.0;8.0;7.0;7.0;7.0;4.0;3.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5514;Totaal mannen en vrouwen;814 Huishoudwetenschappen;MBO;Cohort 1998;360.0;6.0;42.0;57.0;62.0;64.0;65.0;;6.0;42.0;57.0;62.0;64.0;65.0;;5.0;41.0;54.0;58.0;59.0;59.0;;1.0;1.0;3.0;4.0;6.0;6.0;;0.0;0.0;0.0;0.0;0.0;0.0;;21.0;30.0;30.0;32.0;32.0;33.0;32.0;33.0;79.0;70.0;64.0;26.0;11.0;5.0;3.0;2.0;79.0;70.0;64.0;26.0;11.0;5.0;3.0;2.0;72.0;63.0;57.0;20.0;6.0;3.0;1.0;1.0;8.0;8.0;7.0;6.0;4.0;3.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5515;Totaal mannen en vrouwen;814 Huishoudwetenschappen;MBO;Cohort 1999;310.0;5.0;38.0;53.0;58.0;60.0;;;5.0;38.0;53.0;58.0;60.0;;;5.0;37.0;50.0;52.0;53.0;;;0.0;1.0;4.0;6.0;6.0;;;0.0;0.0;0.0;0.0;0.0;;;27.0;32.0;33.0;35.0;34.0;34.0;35.0;;73.0;68.0;62.0;28.0;13.0;8.0;6.0;;73.0;67.0;61.0;27.0;12.0;8.0;5.0;;64.0;57.0;51.0;19.0;6.0;4.0;2.0;;8.0;10.0;10.0;7.0;6.0;4.0;3.0;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;
5516;Totaal mannen en vrouwen;814 Huishoudwetenschappen;MBO;Cohort 2000;300.0;15.0;42.0;52.0;55.0;;;;15.0;42.0;52.0;55.0;;;;15.0;42.0;51.0;53.0;;;;0.0;0.0;1.0;3.0;;;;0.0;0.0;0.0;0.0;;;;27.0;35.0;36.0;36.0;36.0;38.0;;;73.0;65.0;50.0;23.0;11.0;7.0;;;73.0;65.0;50.0;23.0;11.0;7.0;;;66.0;59.0;43.0;16.0;6.0;3.0;;;6.0;6.0;6.0;7.0;5.0;4.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;
5517;Totaal mannen en vrouwen;814 Huishoudwetenschappen;MBO;Cohort 2001;260.0;17.0;46.0;58.0;;;;;17.0;46.0;58.0;;;;;17.0;45.0;55.0;;;;;0.0;0.0;3.0;;;;;0.0;0.0;0.0;;;;;23.0;29.0;29.0;30.0;31.0;;;;77.0;71.0;54.0;25.0;12.0;;;;76.0;71.0;54.0;25.0;12.0;;;;68.0;64.0;46.0;17.0;7.0;;;;8.0;7.0;8.0;7.0;4.0;;;;0.0;0.0;0.0;0.0;0.0;;;
5518;Totaal mannen en vrouwen;814 Huishoudwetenschappen;MBO;Cohort 2002;250.0;13.0;41.0;;;;;;13.0;41.0;;;;;;13.0;41.0;;;;;;0.0;0.0;;;;;;0.0;0.0;;;;;;23.0;29.0;31.0;33.0;;;;;77.0;71.0;55.0;26.0;;;;;77.0;71.0;54.0;25.0;;;;;68.0;63.0;48.0;19.0;;;;;9.0;7.0;6.0;6.0;;;;;0.0;0.0;1.0;1.0;;;;
5519;Totaal mannen en vrouwen;814 Huishoudwetenschappen;MBO;Cohort 2003;310.0;17.0;;;;;;;17.0;;;;;;;17.0;;;;;;;0.0;;;;;;;0.0;;;;;;;19.0;24.0;26.0;;;;;;81.0;76.0;57.0;;;;;;80.0;74.0;56.0;;;;;;75.0;68.0;51.0;;;;;;5.0;6.0;5.0;;;;;;0.0;1.0;1.0;;;;;
5520;Totaal mannen en vrouwen;814 Huishoudwetenschappen;MBO;Cohort 2004;360.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.0;20.0;;;;;;;85.0;80.0;;;;;;;85.0;80.0;;;;;;;77.0;71.0;;;;;;;8.0;9.0;;;;;;;0.0;0.0;;;;;;
5521;Totaal mannen en vrouwen;814 Huishoudwetenschappen;MBO;Cohort 2005;420.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21.0;;;;;;;;79.0;;;;;;;;79.0;;;;;;;;71.0;;;;;;;;8.0;;;;;;;;0.0;;;;;;;
5522;Totaal mannen en vrouwen;814 Huishoudwetenschappen;HAVO;Cohort 1995;420.0;0.0;43.0;63.0;70.0;72.0;74.0;75.0;0.0;43.0;63.0;69.0;72.0;73.0;74.0;0.0;42.0;60.0;65.0;66.0;66.0;67.0;0.0;0.0;3.0;5.0;5.0;7.0;7.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;10.0;16.0;16.0;19.0;19.0;22.0;22.0;23.0;90.0;84.0;84.0;38.0;17.0;8.0;5.0;3.0;89.0;84.0;82.0;37.0;16.0;7.0;5.0;3.0;82.0;74.0;72.0;28.0;9.0;3.0;1.0;1.0;7.0;9.0;11.0;10.0;7.0;4.0;3.0;2.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0
5523;Totaal mannen en vrouwen;814 Huishoudwetenschappen;HAVO;Cohort 1996;540.0;0.0;41.0;61.0;70.0;73.0;76.0;76.0;0.0;41.0;61.0;69.0;73.0;75.0;75.0;0.0;40.0;57.0;62.0;64.0;64.0;64.0;0.0;1.0;4.0;7.0;9.0;11.0;11.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;13.0;16.0;16.0;18.0;18.0;19.0;20.0;21.0;87.0;84.0;84.0;42.0;21.0;11.0;7.0;4.0;86.0;83.0;83.0;40.0;19.0;10.0;6.0;3.0;77.0;71.0;70.0;29.0;11.0;5.0;3.0;2.0;9.0;12.0;13.0;12.0;8.0;5.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
5524;Totaal mannen en vrouwen;814 Huishoudwetenschappen;HAVO;Cohort 1997;610.0;0.0;40.0;60.0;69.0;71.0;73.0;74.0;0.0;40.0;60.0;68.0;70.0;72.0;73.0;0.0;39.0;55.0;60.0;61.0;63.0;63.0;0.0;1.0;5.0;8.0;9.0;9.0;10.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;16.0;18.0;19.0;19.0;20.0;20.0;21.0;22.0;84.0;82.0;81.0;42.0;20.0;11.0;8.0;5.0;84.0;81.0;80.0;40.0;18.0;10.0;8.0;5.0;75.0;70.0;68.0;28.0;11.0;6.0;4.0;2.0;9.0;11.0;13.0;12.0;8.0;5.0;3.0;3.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0
5525;Totaal mannen en vrouwen;814 Huishoudwetenschappen;HAVO;Cohort 1998;590.0;0.0;40.0;59.0;67.0;72.0;75.0;;0.0;40.0;59.0;67.0;72.0;75.0;;0.0;39.0;54.0;58.0;59.0;60.0;;0.0;1.0;5.0;9.0;12.0;15.0;;0.0;0.0;0.0;0.0;0.0;1.0;;16.0;19.0;20.0;19.0;19.0;20.0;21.0;20.0;84.0;81.0;80.0;41.0;22.0;14.0;7.0;5.0;84.0;81.0;79.0;40.0;21.0;13.0;7.0;5.0;70.0;63.0;63.0;24.0;8.0;4.0;2.0;2.0;14.0;17.0;16.0;16.0;13.0;9.0;5.0;3.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0
5526;Totaal mannen en vrouwen;814 Huishoudwetenschappen;HAVO;Cohort 1999;680.0;0.0;38.0;59.0;65.0;69.0;;;0.0;38.0;58.0;65.0;68.0;;;0.0;37.0;53.0;57.0;59.0;;;0.0;1.0;5.0;8.0;10.0;;;0.0;0.0;0.0;0.0;1.0;;;18.0;22.0;22.0;21.0;22.0;22.0;22.0;;82.0;78.0;78.0;41.0;19.0;12.0;9.0;;81.0;77.0;76.0;40.0;18.0;11.0;8.0;;69.0;64.0;63.0;26.0;10.0;5.0;4.0;;12.0;13.0;13.0;14.0;8.0;6.0;4.0;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;
5527;Totaal mannen en vrouwen;814 Huishoudwetenschappen;HAVO;Cohort 2000;650.0;0.0;45.0;61.0;70.0;;;;0.0;45.0;60.0;69.0;;;;0.0;45.0;57.0;62.0;;;;0.0;0.0;4.0;7.0;;;;0.0;0.0;0.0;1.0;;;;16.0;18.0;18.0;17.0;18.0;19.0;;;84.0;82.0;82.0;38.0;21.0;12.0;;;83.0;80.0;80.0;36.0;19.0;11.0;;;73.0;68.0;68.0;23.0;10.0;4.0;;;10.0;12.0;12.0;13.0;9.0;6.0;;;1.0;2.0;2.0;2.0;2.0;1.0;;
5528;Totaal mannen en vrouwen;814 Huishoudwetenschappen;HAVO;Cohort 2001;530.0;0.0;48.0;66.0;;;;;0.0;48.0;66.0;;;;;0.0;48.0;62.0;;;;;0.0;0.0;4.0;;;;;0.0;0.0;0.0;;;;;11.0;15.0;16.0;15.0;15.0;;;;89.0;85.0;84.0;36.0;19.0;;;;89.0;84.0;83.0;35.0;18.0;;;;77.0;71.0;70.0;23.0;9.0;;;;12.0;13.0;12.0;12.0;9.0;;;;0.0;2.0;1.0;1.0;1.0;;;
5529;Totaal mannen en vrouwen;814 Huishoudwetenschappen;HAVO;Cohort 2002;530.0;1.0;43.0;;;;;;1.0;43.0;;;;;;1.0;43.0;;;;;;0.0;0.0;;;;;;0.0;0.0;;;;;;13.0;13.0;15.0;16.0;;;;;87.0;87.0;84.0;41.0;;;;;85.0;86.0;83.0;40.0;;;;;73.0;70.0;68.0;25.0;;;;;12.0;16.0;15.0;15.0;;;;;1.0;1.0;1.0;1.0;;;;
5530;Totaal mannen en vrouwen;814 Huishoudwetenschappen;HAVO;Cohort 2003;600.0;0.0;;;;;;;0.0;;;;;;;0.0;;;;;;;0.0;;;;;;;0.0;;;;;;;10.0;14.0;14.0;;;;;;90.0;86.0;86.0;;;;;;90.0;85.0;84.0;;;;;;78.0;71.0;69.0;;;;;;12.0;14.0;15.0;;;;;;1.0;2.0;1.0;;;;;
5531;Totaal mannen en vrouwen;814 Huishoudwetenschappen;HAVO;Cohort 2004;640.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.0;13.0;;;;;;;91.0;87.0;;;;;;;91.0;86.0;;;;;;;78.0;73.0;;;;;;;13.0;14.0;;;;;;;0.0;1.0;;;;;;
5532;Totaal mannen en vrouwen;814 Huishoudwetenschappen;HAVO;Cohort 2005;780.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.0;;;;;;;;87.0;;;;;;;;87.0;;;;;;;;72.0;;;;;;;;15.0;;;;;;;;1.0;;;;;;;
5533;Totaal mannen en vrouwen;814 Huishoudwetenschappen;VWO;Cohort 1995;250.0;0.0;62.0;75.0;80.0;82.0;83.0;83.0;0.0;62.0;75.0;79.0;81.0;81.0;82.0;0.0;62.0;72.0;73.0;74.0;74.0;74.0;0.0;1.0;3.0;6.0;7.0;7.0;8.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;6.0;9.0;11.0;13.0;14.0;13.0;15.0;14.0;94.0;91.0;89.0;25.0;11.0;7.0;3.0;3.0;90.0;88.0;86.0;22.0;9.0;5.0;2.0;2.0;87.0;82.0;78.0;15.0;4.0;2.0;1.0;0.0;3.0;6.0;8.0;7.0;5.0;3.0;2.0;2.0;3.0;2.0;3.0;2.0;2.0;2.0;1.0;1.0
5534;Totaal mannen en vrouwen;814 Huishoudwetenschappen;VWO;Cohort 1996;260.0;0.0;60.0;78.0;84.0;86.0;87.0;89.0;0.0;60.0;77.0;82.0;84.0;84.0;86.0;0.0;60.0;73.0;77.0;78.0;79.0;80.0;0.0;1.0;4.0;5.0;5.0;6.0;6.0;0.0;0.0;0.0;2.0;2.0;2.0;3.0;3.0;5.0;6.0;9.0;8.0;9.0;8.0;8.0;97.0;95.0;94.0;31.0;15.0;8.0;6.0;5.0;93.0;91.0;90.0;28.0;12.0;6.0;5.0;4.0;88.0;84.0;84.0;22.0;9.0;4.0;3.0;2.0;5.0;6.0;7.0;6.0;3.0;2.0;2.0;2.0;4.0;4.0;3.0;3.0;3.0;2.0;1.0;1.0
5535;Totaal mannen en vrouwen;814 Huishoudwetenschappen;VWO;Cohort 1997;220.0;0.0;68.0;83.0;85.0;88.0;90.0;91.0;0.0;68.0;83.0;84.0;85.0;87.0;88.0;0.0;67.0;79.0;81.0;81.0;81.0;81.0;0.0;1.0;3.0;4.0;4.0;6.0;7.0;0.0;0.0;0.0;0.0;3.0;3.0;3.0;4.0;6.0;7.0;7.0;8.0;8.0;8.0;8.0;96.0;94.0;93.0;25.0;9.0;7.0;4.0;3.0;92.0;90.0;89.0;21.0;6.0;4.0;4.0;2.0;88.0;84.0;82.0;16.0;2.0;0.0;0.0;0.0;4.0;5.0;7.0;6.0;4.0;4.0;4.0;2.0;4.0;4.0;4.0;4.0;4.0;3.0;0.0;0.0
5536;Totaal mannen en vrouwen;814 Huishoudwetenschappen;VWO;Cohort 1998;200.0;1.0;69.0;80.0;84.0;86.0;88.0;;1.0;69.0;80.0;83.0;85.0;85.0;;1.0;69.0;77.0;79.0;79.0;80.0;;0.0;0.0;3.0;4.0;5.0;5.0;;0.0;0.0;0.0;0.0;1.0;2.0;;4.0;9.0;10.0;10.0;10.0;9.0;10.0;10.0;96.0;90.0;89.0;21.0;10.0;7.0;4.0;2.0;95.0;88.0;86.0;18.0;7.0;5.0;3.0;1.0;89.0;82.0;80.0;12.0;4.0;3.0;2.0;1.0;5.0;5.0;5.0;5.0;3.0;2.0;1.0;0.0;1.0;2.0;3.0;3.0;2.0;2.0;1.0;0.0
5537;Totaal mannen en vrouwen;814 Huishoudwetenschappen;VWO;Cohort 1999;190.0;1.0;55.0;72.0;78.0;85.0;;;1.0;55.0;71.0;75.0;79.0;;;1.0;55.0;68.0;70.0;72.0;;;0.0;0.0;3.0;5.0;6.0;;;0.0;0.0;2.0;3.0;6.0;;;6.0;10.0;10.0;9.0;8.0;8.0;9.0;;94.0;90.0;89.0;36.0;19.0;15.0;6.0;;88.0;83.0;82.0;30.0;15.0;11.0;5.0;;84.0;76.0;74.0;20.0;8.0;5.0;2.0;;4.0;7.0;8.0;10.0;7.0;5.0;4.0;;6.0;7.0;6.0;6.0;5.0;4.0;1.0;
5538;Totaal mannen en vrouwen;814 Huishoudwetenschappen;VWO;Cohort 2000;160.0;4.0;68.0;82.0;86.0;;;;4.0;68.0;81.0;84.0;;;;4.0;66.0;77.0;78.0;;;;0.0;1.0;4.0;6.0;;;;0.0;0.0;1.0;3.0;;;;6.0;7.0;7.0;6.0;6.0;8.0;;;94.0;93.0;89.0;27.0;12.0;6.0;;;90.0;88.0;84.0;21.0;8.0;4.0;;;85.0;80.0;75.0;13.0;3.0;2.0;;;5.0;8.0;9.0;8.0;5.0;3.0;;;4.0;5.0;4.0;6.0;4.0;2.0;;
5539;Totaal mannen en vrouwen;814 Huishoudwetenschappen;VWO;Cohort 2001;130.0;8.0;65.0;82.0;;;;;8.0;65.0;79.0;;;;;8.0;65.0;77.0;;;;;0.0;0.0;2.0;;;;;0.0;1.0;3.0;;;;;3.0;7.0;7.0;7.0;8.0;;;;97.0;93.0;85.0;28.0;10.0;;;;92.0;88.0;81.0;24.0;8.0;;;;88.0;82.0;74.0;17.0;4.0;;;;5.0;6.0;7.0;7.0;4.0;;;;5.0;5.0;4.0;4.0;2.0;;;
5540;Totaal mannen en vrouwen;814 Huishoudwetenschappen;VWO;Cohort 2002;120.0;3.0;66.0;;;;;;3.0;66.0;;;;;;3.0;65.0;;;;;;0.0;1.0;;;;;;0.0;0.0;;;;;;9.0;5.0;5.0;5.0;;;;;91.0;95.0;91.0;29.0;;;;;90.0;92.0;89.0;26.0;;;;;85.0;84.0;79.0;17.0;;;;;5.0;8.0;10.0;9.0;;;;;1.0;3.0;3.0;3.0;;;;
5541;Totaal mannen en vrouwen;814 Huishoudwetenschappen;VWO;Cohort 2003;120.0;9.0;;;;;;;9.0;;;;;;;9.0;;;;;;;0.0;;;;;;;0.0;;;;;;;4.0;4.0;8.0;;;;;;96.0;96.0;83.0;;;;;;91.0;92.0;80.0;;;;;;85.0;84.0;74.0;;;;;;6.0;8.0;6.0;;;;;;5.0;3.0;3.0;;;;;
5542;Totaal mannen en vrouwen;814 Huishoudwetenschappen;VWO;Cohort 2004;140.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.0;7.0;;;;;;;96.0;93.0;;;;;;;91.0;89.0;;;;;;;88.0;82.0;;;;;;;4.0;7.0;;;;;;;5.0;4.0;;;;;;
5543;Totaal mannen en vrouwen;814 Huishoudwetenschappen;VWO;Cohort 2005;120.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;;;;;;;;97.0;;;;;;;;91.0;;;;;;;;85.0;;;;;;;;7.0;;;;;;;;5.0;;;;;;;
5544;Totaal mannen en vrouwen;814 Huishoudwetenschappen;Overige vooropleidingen;Cohort 1995;100.0;24.0;47.0;52.0;58.0;60.0;63.0;63.0;24.0;47.0;52.0;56.0;58.0;60.0;60.0;24.0;46.0;51.0;55.0;56.0;57.0;57.0;0.0;1.0;1.0;1.0;2.0;3.0;3.0;0.0;0.0;0.0;2.0;2.0;2.0;2.0;20.0;27.0;30.0;32.0;33.0;34.0;35.0;36.0;70.0;51.0;46.0;21.0;15.0;7.0;4.0;1.0;69.0;49.0;44.0;19.0;13.0;7.0;4.0;1.0;63.0;46.0;38.0;14.0;7.0;3.0;2.0;1.0;6.0;3.0;6.0;5.0;5.0;4.0;2.0;0.0;1.0;2.0;2.0;2.0;2.0;0.0;0.0;0.0
