ID;Persoonskenmerken;RegioS;Perioden;TotaalJongerenMetJeugdzorgInNatura_1;TotaalJeugdhulpZonderVerblijf_2;AlleenJeugdhulpZonderVerblijf_3;JHzvEnJeugdhulpMetVerblijf_4;JHzvEnJeugdbeschermingJB_5;JHzvEnJeugdreclasseringJR_6;JHzvEnJBEnJR_7;JHzvEnAndereJeugdzorg_8;TotaalJeugdhulpMetVerblijf_9;AlleenJeugdhulpMetVerblijf_10;JHmvEnJeugdhulpZonderVerblijf_11;JHmvEnJeugdbeschermingJB_12;JHmvEnJeugdreclasseringJR_13;JHmvEnJBEnJR_14;JHmvEnAndereJeugdzorg_15;TotaalJeugdbescherming_16;AlleenJeugdbescherming_17;JBEnJeugdhulp_18;JBEnJeugdreclasseringJR_19;JBEnJeugdhulpEnJR_20;JBEnAndereJeugdzorg_21;TotaalJeugdreclassering_22;AlleenJeugdreclassering_23;JREnJeugdhulp_24;JREnJeugdbeschermingJB_25;JREnJeugdhulpEnJB_26;JREnAndereJeugdzorg_27
3139;Leeftijd: 12 tot 18 jaar;Friesland (Fryslân) (JZ);2017;6845;6335.0;5375.0;340.0;220.0;60.0;15.0;325.0;1015.0;185.0;340.0;155.0;;;325.0;805.0;115.0;645.0;;50.0;;190.0;50.0;95.0;;50.0;
3140;Leeftijd: 12 tot 18 jaar;Kop van Noord-Holland (JZ);1e kwartaal 2015;1155;1000.0;855.0;50.0;40.0;;;45.0;180.0;45.0;50.0;35.0;;;45.0;185.0;55.0;120.0;;;;30.0;20.0;;;;
3141;Leeftijd: 12 tot 18 jaar;Kop van Noord-Holland (JZ);1e halfjaar 2015;1315;1160.0;975.0;65.0;45.0;;;60.0;205.0;45.0;65.0;35.0;;;60.0;200.0;50.0;130.0;;15.0;;45.0;25.0;10.0;;15.0;
3142;Leeftijd: 12 tot 18 jaar;Kop van Noord-Holland (JZ);2e halfjaar 2015;1330;1175.0;1005.0;60.0;40.0;10.0;10.0;55.0;195.0;45.0;60.0;30.0;;;55.0;180.0;40.0;115.0;;20.0;;60.0;30.0;10.0;;20.0;
3143;Leeftijd: 12 tot 18 jaar;Kop van Noord-Holland (JZ);2015;1515;1365.0;1145.0;80.0;50.0;10.0;10.0;70.0;220.0;40.0;80.0;30.0;;;70.0;210.0;45.0;140.0;;20.0;;65.0;25.0;15.0;;20.0;
3144;Leeftijd: 12 tot 18 jaar;Kop van Noord-Holland (JZ);1e halfjaar 2016;1295;1130.0;965.0;55.0;45.0;10.0;;50.0;220.0;65.0;55.0;50.0;;;50.0;175.0;30.0;130.0;;15.0;;50.0;15.0;20.0;;15.0;
3145;Leeftijd: 12 tot 18 jaar;Kop van Noord-Holland (JZ);2e halfjaar 2016;1295;1125.0;965.0;45.0;45.0;20.0;;45.0;215.0;80.0;45.0;45.0;;;45.0;160.0;25.0;120.0;;15.0;;60.0;15.0;30.0;;15.0;
3146;Leeftijd: 12 tot 18 jaar;Kop van Noord-Holland (JZ);2016;1480;1320.0;1110.0;65.0;55.0;15.0;;70.0;250.0;70.0;65.0;45.0;;;70.0;190.0;25.0;145.0;;15.0;;65.0;15.0;30.0;;15.0;
3147;Leeftijd: 12 tot 18 jaar;Kop van Noord-Holland (JZ);1e halfjaar 2017;1275;1115.0;935.0;80.0;45.0;10.0;;40.0;225.0;60.0;80.0;40.0;;;40.0;165.0;30.0;115.0;;10.0;;50.0;20.0;15.0;;10.0;
3148;Leeftijd: 12 tot 18 jaar;Kop van Noord-Holland (JZ);2e halfjaar 2017;1275;1120.0;930.0;85.0;50.0;10.0;;40.0;220.0;65.0;85.0;35.0;;;40.0;160.0;30.0;115.0;;10.0;;50.0;20.0;15.0;;10.0;
3149;Leeftijd: 12 tot 18 jaar;Kop van Noord-Holland (JZ);2017;1450;1295.0;1055.0;110.0;55.0;15.0;10.0;55.0;255.0;55.0;110.0;35.0;;;55.0;185.0;30.0;135.0;;15.0;;60.0;25.0;20.0;;15.0;
3150;Leeftijd: 12 tot 18 jaar;Drenthe (JZ);1e kwartaal 2015;4530;4185.0;3715.0;160.0;120.0;50.0;;135.0;480.0;85.0;160.0;90.0;10.0;;135.0;460.0;130.0;320.0;;15.0;;125.0;30.0;80.0;;15.0;
3151;Leeftijd: 12 tot 18 jaar;Drenthe (JZ);1e halfjaar 2015;4905;4560.0;4025.0;185.0;130.0;60.0;;155.0;525.0;90.0;185.0;85.0;10.0;;155.0;475.0;125.0;335.0;;15.0;;145.0;35.0;90.0;;15.0;
3152;Leeftijd: 12 tot 18 jaar;Drenthe (JZ);2e halfjaar 2015;5015;4685.0;4155.0;205.0;115.0;60.0;10.0;150.0;530.0;90.0;205.0;75.0;10.0;;150.0;420.0;100.0;300.0;;15.0;;170.0;50.0;105.0;;15.0;
3153;Leeftijd: 12 tot 18 jaar;Drenthe (JZ);2015;5470;5115.0;4495.0;230.0;135.0;70.0;10.0;180.0;590.0;95.0;230.0;80.0;10.0;;180.0;495.0;120.0;350.0;;25.0;;180.0;45.0;110.0;;25.0;
3154;Leeftijd: 12 tot 18 jaar;Drenthe (JZ);1e halfjaar 2016;4765;4395.0;3945.0;165.0;100.0;50.0;;130.0;510.0;110.0;165.0;100.0;;;130.0;435.0;110.0;305.0;;15.0;;135.0;40.0;75.0;;15.0;
3155;Leeftijd: 12 tot 18 jaar;Drenthe (JZ);2e halfjaar 2016;4650;4265.0;3810.0;175.0;85.0;55.0;;135.0;525.0;110.0;175.0;95.0;10.0;;135.0;400.0;95.0;280.0;;20.0;;180.0;65.0;90.0;;20.0;
3156;Leeftijd: 12 tot 18 jaar;Drenthe (JZ);2016;5210;4820.0;4270.0;205.0;110.0;60.0;10.0;165.0;595.0;115.0;205.0;100.0;;;165.0;460.0;100.0;330.0;;25.0;;190.0;60.0;100.0;;25.0;
3157;Leeftijd: 12 tot 18 jaar;Drenthe (JZ);1e halfjaar 2017;5610;5285.0;4700.0;230.0;125.0;60.0;;165.0;605.0;115.0;230.0;85.0;;;165.0;440.0;85.0;345.0;;10.0;;135.0;30.0;95.0;;10.0;
3158;Leeftijd: 12 tot 18 jaar;Drenthe (JZ);2e halfjaar 2017;5795;5510.0;4890.0;250.0;120.0;75.0;;165.0;610.0;120.0;250.0;75.0;;;165.0;390.0;55.0;325.0;;10.0;;155.0;35.0;110.0;;10.0;
3159;Leeftijd: 12 tot 18 jaar;Drenthe (JZ);2017;6195;5885.0;5180.0;285.0;135.0;80.0;;200.0;685.0;120.0;285.0;75.0;;;200.0;455.0;70.0;365.0;;15.0;;175.0;35.0;120.0;;15.0;
3160;Leeftijd: 12 tot 18 jaar;West Friesland (JZ);1e kwartaal 2015;1675;1505.0;1335.0;45.0;40.0;10.0;;65.0;200.0;30.0;45.0;60.0;;;65.0;225.0;60.0;150.0;;10.0;;45.0;20.0;15.0;;10.0;
3161;Leeftijd: 12 tot 18 jaar;West Friesland (JZ);1e halfjaar 2015;1855;1675.0;1475.0;60.0;50.0;10.0;10.0;70.0;220.0;30.0;60.0;60.0;;;70.0;245.0;60.0;170.0;;15.0;;60.0;25.0;20.0;;15.0;
3162;Leeftijd: 12 tot 18 jaar;West Friesland (JZ);2e halfjaar 2015;1905;1745.0;1530.0;75.0;40.0;15.0;;80.0;240.0;35.0;75.0;45.0;;;80.0;215.0;45.0;150.0;;15.0;;70.0;25.0;25.0;;15.0;
3163;Leeftijd: 12 tot 18 jaar;West Friesland (JZ);2015;2080;1910.0;1650.0;80.0;55.0;15.0;10.0;100.0;265.0;30.0;80.0;50.0;;;100.0;265.0;55.0;185.0;;20.0;;80.0;25.0;30.0;;20.0;
3164;Leeftijd: 12 tot 18 jaar;West Friesland (JZ);1e halfjaar 2016;2040;1850.0;1645.0;80.0;40.0;20.0;;55.0;255.0;55.0;80.0;60.0;;;55.0;210.0;55.0;145.0;;15.0;;55.0;15.0;30.0;;15.0;
3165;Leeftijd: 12 tot 18 jaar;West Friesland (JZ);2e halfjaar 2016;2015;1825.0;1635.0;80.0;30.0;25.0;;60.0;265.0;70.0;80.0;55.0;;;60.0;185.0;40.0;135.0;;10.0;;65.0;25.0;30.0;;10.0;
3166;Leeftijd: 12 tot 18 jaar;West Friesland (JZ);2016;2295;2105.0;1845.0;110.0;40.0;25.0;;80.0;305.0;55.0;110.0;55.0;;;80.0;230.0;50.0;160.0;;20.0;;70.0;20.0;30.0;;20.0;
3167;Leeftijd: 12 tot 18 jaar;West Friesland (JZ);1e halfjaar 2017;2175;1965.0;1750.0;105.0;30.0;20.0;;55.0;300.0;70.0;105.0;65.0;;;55.0;205.0;45.0;145.0;;10.0;;55.0;20.0;25.0;;10.0;
3168;Leeftijd: 12 tot 18 jaar;West Friesland (JZ);2e halfjaar 2017;2210;2020.0;1795.0;110.0;35.0;20.0;;50.0;295.0;65.0;110.0;60.0;;;50.0;185.0;35.0;135.0;;10.0;;65.0;20.0;30.0;;10.0;
3169;Leeftijd: 12 tot 18 jaar;West Friesland (JZ);2017;2450;2250.0;1980.0;130.0;40.0;30.0;;70.0;330.0;60.0;130.0;65.0;;;70.0;220.0;45.0;160.0;;15.0;;75.0;25.0;35.0;;15.0;
3170;Leeftijd: 12 tot 18 jaar;Alkmaar (Noord-Kennemerland) (JZ);1e kwartaal 2015;1805;1575.0;1340.0;70.0;50.0;15.0;;100.0;285.0;65.0;70.0;45.0;;;100.0;280.0;75.0;180.0;;20.0;;75.0;30.0;20.0;;20.0;
3171;Leeftijd: 12 tot 18 jaar;Alkmaar (Noord-Kennemerland) (JZ);1e halfjaar 2015;2000;1775.0;1505.0;85.0;55.0;25.0;;100.0;295.0;65.0;85.0;45.0;;;100.0;285.0;75.0;185.0;;20.0;;85.0;35.0;30.0;;20.0;
3172;Leeftijd: 12 tot 18 jaar;Alkmaar (Noord-Kennemerland) (JZ);2e halfjaar 2015;1965;1745.0;1475.0;95.0;45.0;25.0;;105.0;315.0;70.0;95.0;45.0;;;105.0;260.0;65.0;180.0;;15.0;;90.0;40.0;35.0;;15.0;
3173;Leeftijd: 12 tot 18 jaar;Alkmaar (Noord-Kennemerland) (JZ);2015;2300;2085.0;1725.0;115.0;70.0;30.0;10.0;135.0;355.0;65.0;115.0;40.0;;;135.0;320.0;65.0;230.0;;25.0;;105.0;35.0;40.0;;25.0;
3174;Leeftijd: 12 tot 18 jaar;Alkmaar (Noord-Kennemerland) (JZ);1e halfjaar 2016;2170;1900.0;1650.0;85.0;55.0;20.0;;90.0;355.0;105.0;85.0;75.0;;;90.0;280.0;60.0;200.0;;20.0;;75.0;20.0;30.0;;20.0;
3175;Leeftijd: 12 tot 18 jaar;Alkmaar (Noord-Kennemerland) (JZ);2e halfjaar 2016;2270;1990.0;1750.0;80.0;60.0;15.0;;80.0;345.0;115.0;80.0;70.0;;;80.0;270.0;55.0;190.0;;20.0;;80.0;35.0;25.0;;20.0;
3176;Leeftijd: 12 tot 18 jaar;Alkmaar (Noord-Kennemerland) (JZ);2016;2565;2300.0;1980.0;110.0;70.0;20.0;10.0;110.0;395.0;100.0;110.0;75.0;;;110.0;315.0;55.0;230.0;;25.0;;90.0;30.0;30.0;;25.0;
3177;Leeftijd: 12 tot 18 jaar;Alkmaar (Noord-Kennemerland) (JZ);1e halfjaar 2017;2250;2010.0;1710.0;115.0;75.0;15.0;;90.0;360.0;75.0;115.0;80.0;;;90.0;305.0;55.0;225.0;;20.0;;65.0;20.0;25.0;;20.0;
3178;Leeftijd: 12 tot 18 jaar;Alkmaar (Noord-Kennemerland) (JZ);2e halfjaar 2017;2215;1975.0;1685.0;110.0;65.0;20.0;;95.0;360.0;85.0;110.0;70.0;;;95.0;275.0;50.0;210.0;;20.0;;80.0;30.0;30.0;;20.0;
3179;Leeftijd: 12 tot 18 jaar;Alkmaar (Noord-Kennemerland) (JZ);2017;2615;2385.0;2000.0;145.0;80.0;20.0;;125.0;415.0;70.0;145.0;75.0;;;125.0;340.0;55.0;255.0;;25.0;;90.0;30.0;30.0;;25.0;
3180;Leeftijd: 12 tot 18 jaar;IJsselland (JZ);1e kwartaal 2015;3995;3540.0;2805.0;445.0;110.0;30.0;10.0;145.0;850.0;130.0;445.0;130.0;;;145.0;535.0;135.0;370.0;10.0;20.0;;115.0;50.0;35.0;10.0;20.0;
3181;Leeftijd: 12 tot 18 jaar;IJsselland (JZ);1e halfjaar 2015;4370;3935.0;3115.0;485.0;120.0;40.0;10.0;165.0;895.0;120.0;485.0;120.0;;;165.0;550.0;130.0;385.0;;25.0;;130.0;50.0;45.0;;25.0;
3182;Leeftijd: 12 tot 18 jaar;IJsselland (JZ);2e halfjaar 2015;4630;4230.0;3425.0;490.0;95.0;45.0;10.0;170.0;870.0;110.0;490.0;100.0;;;170.0;475.0;110.0;340.0;;20.0;;155.0;70.0;60.0;;20.0;
3183;Leeftijd: 12 tot 18 jaar;IJsselland (JZ);2015;4920;4480.0;3550.0;540.0;125.0;45.0;10.0;205.0;975.0;115.0;540.0;110.0;;;205.0;585.0;135.0;410.0;10.0;30.0;;165.0;65.0;60.0;10.0;30.0;
3184;Leeftijd: 12 tot 18 jaar;IJsselland (JZ);1e halfjaar 2016;4735;4220.0;3720.0;240.0;100.0;20.0;10.0;135.0;710.0;170.0;240.0;165.0;;;135.0;520.0;115.0;380.0;;15.0;;110.0;60.0;30.0;;15.0;
3185;Leeftijd: 12 tot 18 jaar;IJsselland (JZ);2e halfjaar 2016;4730;4225.0;3710.0;250.0;100.0;30.0;;125.0;710.0;175.0;250.0;155.0;;;125.0;485.0;95.0;370.0;;15.0;;130.0;70.0;40.0;;15.0;
3186;Leeftijd: 12 tot 18 jaar;IJsselland (JZ);2016;5120;4600.0;3970.0;310.0;115.0;35.0;10.0;165.0;800.0;160.0;310.0;160.0;;;165.0;560.0;110.0;415.0;10.0;25.0;;150.0;70.0;50.0;10.0;25.0;
3187;Leeftijd: 12 tot 18 jaar;IJsselland (JZ);1e halfjaar 2017;4725;4285.0;3660.0;290.0;110.0;30.0;;190.0;790.0;170.0;290.0;130.0;;;190.0;530.0;95.0;410.0;;25.0;;105.0;30.0;45.0;;25.0;
3188;Leeftijd: 12 tot 18 jaar;IJsselland (JZ);2e halfjaar 2017;4820;4395.0;3760.0;295.0;100.0;50.0;;190.0;785.0;180.0;295.0;115.0;;;190.0;475.0;80.0;385.0;;10.0;;120.0;45.0;65.0;;10.0;
3189;Leeftijd: 12 tot 18 jaar;IJsselland (JZ);2017;5330;4910.0;4135.0;360.0;125.0;50.0;;240.0;880.0;155.0;360.0;120.0;;;240.0;570.0;90.0;450.0;;25.0;;140.0;40.0;70.0;;25.0;
3190;Leeftijd: 12 tot 18 jaar;Flevoland (JZ);1e kwartaal 2015;3090;2530.0;2195.0;120.0;80.0;30.0;;95.0;550.0;160.0;120.0;160.0;;10.0;95.0;520.0;160.0;320.0;10.0;30.0;;135.0;55.0;40.0;10.0;30.0;
3191;Leeftijd: 12 tot 18 jaar;Flevoland (JZ);1e halfjaar 2015;3430;2880.0;2460.0;160.0;95.0;40.0;15.0;115.0;605.0;165.0;160.0;155.0;;10.0;115.0;535.0;150.0;345.0;;35.0;;155.0;60.0;55.0;;35.0;
3192;Leeftijd: 12 tot 18 jaar;Flevoland (JZ);2e halfjaar 2015;3520;2990.0;2555.0;170.0;90.0;50.0;10.0;115.0;625.0;180.0;170.0;150.0;;10.0;115.0;480.0;120.0;330.0;;25.0;;165.0;65.0;70.0;;25.0;
3193;Leeftijd: 12 tot 18 jaar;Flevoland (JZ);2015;4025;3475.0;2925.0;220.0;105.0;55.0;15.0;160.0;705.0;165.0;220.0;150.0;;10.0;160.0;575.0;150.0;385.0;;35.0;;185.0;65.0;75.0;;35.0;
3194;Leeftijd: 12 tot 18 jaar;Flevoland (JZ);1e halfjaar 2016;3615;3005.0;2580.0;200.0;60.0;40.0;;120.0;760.0;230.0;200.0;205.0;;;120.0;485.0;105.0;355.0;;20.0;;140.0;55.0;60.0;;20.0;
3195;Leeftijd: 12 tot 18 jaar;Flevoland (JZ);2e halfjaar 2016;3725;3115.0;2675.0;200.0;60.0;40.0;10.0;130.0;785.0;265.0;200.0;175.0;10.0;;130.0;455.0;85.0;340.0;;30.0;;165.0;70.0;65.0;;30.0;
3196;Leeftijd: 12 tot 18 jaar;Flevoland (JZ);2016;4295;3660.0;3075.0;275.0;75.0;50.0;10.0;175.0;900.0;250.0;275.0;185.0;10.0;10.0;175.0;550.0;115.0;395.0;;35.0;;185.0;65.0;80.0;;35.0;
3197;Leeftijd: 12 tot 18 jaar;Flevoland (JZ);1e halfjaar 2017;3910;3190.0;2705.0;250.0;60.0;30.0;;140.0;940.0;350.0;250.0;185.0;10.0;10.0;140.0;485.0;100.0;355.0;;25.0;;150.0;55.0;60.0;;25.0;
3198;Leeftijd: 12 tot 18 jaar;Flevoland (JZ);2e halfjaar 2017;3885;3155.0;2695.0;245.0;55.0;35.0;;120.0;950.0;390.0;245.0;160.0;20.0;15.0;120.0;435.0;90.0;310.0;;30.0;;155.0;50.0;70.0;;30.0;
3199;Leeftijd: 12 tot 18 jaar;Flevoland (JZ);2017;4520;3775.0;3145.0;325.0;70.0;40.0;10.0;185.0;1095.0;375.0;325.0;180.0;20.0;10.0;185.0;530.0;100.0;390.0;;35.0;;190.0;60.0;85.0;;35.0;
3200;Leeftijd: 12 tot 18 jaar;Zaanstreek-Waterland (JZ);1e kwartaal 2015;2055;1815.0;1635.0;55.0;35.0;40.0;;40.0;230.0;70.0;55.0;60.0;;;40.0;220.0;70.0;130.0;;10.0;;90.0;35.0;40.0;;10.0;
3201;Leeftijd: 12 tot 18 jaar;Zaanstreek-Waterland (JZ);1e halfjaar 2015;2295;2050.0;1835.0;75.0;35.0;45.0;;55.0;260.0;70.0;75.0;55.0;;;55.0;225.0;70.0;135.0;;15.0;;105.0;35.0;45.0;;15.0;
3202;Leeftijd: 12 tot 18 jaar;Zaanstreek-Waterland (JZ);2e halfjaar 2015;2305;2090.0;1870.0;85.0;25.0;40.0;;60.0;265.0;70.0;85.0;40.0;;;60.0;190.0;55.0;115.0;;15.0;;105.0;40.0;45.0;;15.0;
3203;Leeftijd: 12 tot 18 jaar;Zaanstreek-Waterland (JZ);2015;2630;2395.0;2125.0;100.0;40.0;50.0;;70.0;295.0;70.0;100.0;50.0;;;70.0;240.0;65.0;145.0;10.0;20.0;;125.0;40.0;55.0;10.0;20.0;
3204;Leeftijd: 12 tot 18 jaar;Zaanstreek-Waterland (JZ);1e halfjaar 2016;2295;2080.0;1880.0;95.0;25.0;30.0;10.0;45.0;265.0;75.0;95.0;45.0;;;45.0;175.0;45.0;105.0;;20.0;;95.0;35.0;35.0;;20.0;
3205;Leeftijd: 12 tot 18 jaar;Zaanstreek-Waterland (JZ);2e halfjaar 2016;2200;1975.0;1780.0;80.0;20.0;40.0;10.0;45.0;270.0;95.0;80.0;40.0;;;45.0;150.0;30.0;100.0;;15.0;;120.0;50.0;45.0;;15.0;
3206;Leeftijd: 12 tot 18 jaar;Zaanstreek-Waterland (JZ);2016;2595;2385.0;2125.0;110.0;20.0;50.0;10.0;70.0;300.0;80.0;110.0;40.0;;;70.0;190.0;45.0;120.0;;20.0;;120.0;40.0;55.0;;20.0;
3207;Leeftijd: 12 tot 18 jaar;Zaanstreek-Waterland (JZ);1e halfjaar 2017;1910;1660.0;1450.0;100.0;35.0;30.0;;40.0;300.0;110.0;100.0;45.0;;;40.0;175.0;45.0;115.0;;10.0;;90.0;35.0;35.0;;10.0;
3208;Leeftijd: 12 tot 18 jaar;Zaanstreek-Waterland (JZ);2e halfjaar 2017;1955;1690.0;1485.0;90.0;40.0;30.0;;40.0;295.0;115.0;90.0;40.0;;;40.0;180.0;45.0;115.0;10.0;10.0;;100.0;50.0;35.0;10.0;10.0;
3209;Leeftijd: 12 tot 18 jaar;Zaanstreek-Waterland (JZ);2017;2295;2045.0;1760.0;130.0;45.0;40.0;10.0;55.0;340.0;105.0;130.0;45.0;;;55.0;205.0;45.0;135.0;;20.0;;120.0;45.0;50.0;;20.0;
3210;Leeftijd: 12 tot 18 jaar;IJmond (Midden Kennemerland) (JZ);1e kwartaal 2015;1150;1010.0;875.0;40.0;40.0;20.0;10.0;25.0;130.0;35.0;40.0;30.0;;;25.0;160.0;45.0;90.0;10.0;10.0;;65.0;20.0;25.0;10.0;10.0;
3211;Leeftijd: 12 tot 18 jaar;IJmond (Midden Kennemerland) (JZ);1e halfjaar 2015;1260;1115.0;960.0;45.0;45.0;20.0;;40.0;150.0;35.0;45.0;25.0;;;40.0;170.0;45.0;100.0;10.0;15.0;;75.0;25.0;25.0;10.0;15.0;
3212;Leeftijd: 12 tot 18 jaar;IJmond (Midden Kennemerland) (JZ);2e halfjaar 2015;1220;1070.0;915.0;55.0;35.0;15.0;;40.0;160.0;35.0;55.0;25.0;;;40.0;150.0;35.0;95.0;;15.0;;80.0;40.0;20.0;;15.0;
3213;Leeftijd: 12 tot 18 jaar;IJmond (Midden Kennemerland) (JZ);2015;1435;1285.0;1090.0;60.0;40.0;25.0;10.0;55.0;180.0;35.0;60.0;25.0;;;55.0;185.0;45.0;110.0;10.0;20.0;;95.0;30.0;30.0;10.0;20.0;
3214;Leeftijd: 12 tot 18 jaar;IJmond (Midden Kennemerland) (JZ);1e halfjaar 2016;1205;1060.0;920.0;55.0;30.0;10.0;;35.0;185.0;50.0;55.0;45.0;;;35.0;140.0;25.0;105.0;;10.0;;50.0;25.0;15.0;;10.0;
3215;Leeftijd: 12 tot 18 jaar;IJmond (Midden Kennemerland) (JZ);2e halfjaar 2016;1200;1050.0;910.0;65.0;30.0;10.0;;35.0;195.0;50.0;65.0;40.0;;;35.0;130.0;20.0;100.0;;10.0;;60.0;35.0;15.0;;10.0;
3216;Leeftijd: 12 tot 18 jaar;IJmond (Midden Kennemerland) (JZ);2016;1370;1225.0;1035.0;80.0;35.0;15.0;;55.0;220.0;45.0;80.0;40.0;;;55.0;160.0;25.0;120.0;;15.0;;65.0;35.0;15.0;;15.0;
3217;Leeftijd: 12 tot 18 jaar;IJmond (Midden Kennemerland) (JZ);1e halfjaar 2017;1165;1030.0;895.0;60.0;30.0;10.0;;35.0;185.0;40.0;60.0;45.0;;;35.0;145.0;30.0;105.0;;;;35.0;15.0;10.0;;;
3218;Leeftijd: 12 tot 18 jaar;IJmond (Midden Kennemerland) (JZ);2e halfjaar 2017;1135;995.0;860.0;65.0;25.0;10.0;;35.0;185.0;45.0;65.0;45.0;;;35.0;140.0;30.0;100.0;;;;35.0;15.0;15.0;;;
3219;Leeftijd: 12 tot 18 jaar;IJmond (Midden Kennemerland) (JZ);2017;1340;1210.0;1030.0;80.0;35.0;10.0;;50.0;215.0;40.0;80.0;40.0;;;50.0;155.0;30.0;120.0;;;;40.0;15.0;15.0;;;
3220;Leeftijd: 12 tot 18 jaar;Zuid Kennemerland (JZ);1e kwartaal 2015;1120;955.0;830.0;50.0;30.0;10.0;;30.0;160.0;40.0;50.0;35.0;;;30.0;155.0;50.0;95.0;;;;60.0;35.0;15.0;;;
3221;Leeftijd: 12 tot 18 jaar;Zuid Kennemerland (JZ);1e halfjaar 2015;1320;1155.0;1005.0;65.0;30.0;15.0;;35.0;180.0;35.0;65.0;35.0;;;35.0;160.0;50.0;95.0;;10.0;;65.0;35.0;20.0;;10.0;
3222;Leeftijd: 12 tot 18 jaar;Zuid Kennemerland (JZ);2e halfjaar 2015;1285;1140.0;975.0;75.0;30.0;20.0;;40.0;180.0;35.0;75.0;30.0;;;40.0;135.0;35.0;90.0;;;;70.0;40.0;25.0;;;
3223;Leeftijd: 12 tot 18 jaar;Zuid Kennemerland (JZ);2015;1530;1370.0;1175.0;90.0;35.0;15.0;;55.0;210.0;35.0;90.0;35.0;;;55.0;175.0;45.0;110.0;;10.0;;75.0;40.0;25.0;;10.0;
3224;Leeftijd: 12 tot 18 jaar;Zuid Kennemerland (JZ);1e halfjaar 2016;1405;1240.0;1120.0;45.0;25.0;15.0;;30.0;180.0;55.0;45.0;45.0;;;30.0;130.0;35.0;90.0;;;;55.0;30.0;20.0;;;
3225;Leeftijd: 12 tot 18 jaar;Zuid Kennemerland (JZ);2e halfjaar 2016;1415;1250.0;1125.0;45.0;25.0;20.0;;35.0;180.0;65.0;45.0;40.0;;;35.0;120.0;25.0;90.0;;;;65.0;35.0;25.0;;;
3226;Leeftijd: 12 tot 18 jaar;Zuid Kennemerland (JZ);2016;1665;1500.0;1330.0;65.0;30.0;20.0;;50.0;210.0;55.0;65.0;40.0;;;50.0;145.0;30.0;105.0;;;;75.0;40.0;30.0;;;
3227;Leeftijd: 12 tot 18 jaar;Zuid Kennemerland (JZ);1e halfjaar 2017;1395;1225.0;1100.0;50.0;25.0;15.0;;30.0;190.0;60.0;50.0;45.0;;;30.0;135.0;30.0;95.0;;10.0;;55.0;30.0;20.0;;10.0;
3228;Leeftijd: 12 tot 18 jaar;Zuid Kennemerland (JZ);2e halfjaar 2017;1395;1225.0;1090.0;50.0;25.0;15.0;10.0;35.0;195.0;60.0;50.0;45.0;;;35.0;140.0;30.0;95.0;;15.0;;65.0;30.0;20.0;;15.0;
3229;Leeftijd: 12 tot 18 jaar;Zuid Kennemerland (JZ);2017;1665;1495.0;1320.0;70.0;35.0;15.0;10.0;45.0;220.0;55.0;70.0;50.0;;;45.0;160.0;30.0;115.0;;15.0;;75.0;35.0;25.0;;15.0;
3230;Leeftijd: 12 tot 18 jaar;Noord-Veluwe (JZ);1e kwartaal 2015;1195;1025.0;905.0;50.0;30.0;;;35.0;200.0;55.0;50.0;60.0;;;35.0;165.0;45.0;115.0;;;;20.0;;10.0;;;
3231;Leeftijd: 12 tot 18 jaar;Noord-Veluwe (JZ);1e halfjaar 2015;1345;1185.0;1040.0;60.0;35.0;10.0;;40.0;210.0;55.0;60.0;55.0;;;40.0;175.0;45.0;125.0;;;;25.0;;15.0;;;
3232;Leeftijd: 12 tot 18 jaar;Noord-Veluwe (JZ);2e halfjaar 2015;1390;1230.0;1070.0;70.0;35.0;10.0;;40.0;225.0;60.0;70.0;50.0;;;40.0;160.0;35.0;120.0;;;;30.0;10.0;20.0;;;
3233;Leeftijd: 12 tot 18 jaar;Noord-Veluwe (JZ);2015;1565;1400.0;1215.0;80.0;40.0;10.0;;55.0;245.0;55.0;80.0;50.0;;;55.0;185.0;40.0;135.0;;;;35.0;10.0;20.0;;;
3234;Leeftijd: 12 tot 18 jaar;Noord-Veluwe (JZ);1e halfjaar 2016;1460;1270.0;1135.0;55.0;35.0;10.0;;40.0;220.0;50.0;55.0;70.0;;;40.0;200.0;55.0;145.0;;;;25.0;10.0;10.0;;;
3235;Leeftijd: 12 tot 18 jaar;Noord-Veluwe (JZ);2e halfjaar 2016;1475;1305.0;1165.0;55.0;30.0;10.0;;45.0;220.0;50.0;55.0;65.0;;;45.0;175.0;35.0;135.0;;;;35.0;15.0;15.0;;;
3236;Leeftijd: 12 tot 18 jaar;Noord-Veluwe (JZ);2016;1640;1460.0;1285.0;70.0;30.0;15.0;;55.0;240.0;45.0;70.0;65.0;;;55.0;210.0;55.0;150.0;;;;35.0;10.0;20.0;;;
3237;Leeftijd: 12 tot 18 jaar;Noord-Veluwe (JZ);1e halfjaar 2017;1490;1325.0;1170.0;60.0;25.0;10.0;;55.0;250.0;50.0;60.0;75.0;;;55.0;180.0;25.0;155.0;;;;30.0;10.0;20.0;;;
3238;Leeftijd: 12 tot 18 jaar;Noord-Veluwe (JZ);2e halfjaar 2017;1520;1360.0;1200.0;65.0;30.0;10.0;;50.0;240.0;50.0;65.0;65.0;;;50.0;170.0;20.0;140.0;;;;40.0;15.0;20.0;;;
