ID;Geslacht;Persoonskenmerken;Arbeidspositie;LevenLangOntwikkelen;Perioden;Bevolking15Tot75Jaar_1
4023;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroeps- en niet beroepsbevolking;Geen deelname leven lang ontwikkelen;2016;764
4024;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroeps- en niet beroepsbevolking;Geen deelname leven lang ontwikkelen;2017;741
4025;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroeps- en niet beroepsbevolking;Geen deelname leven lang ontwikkelen;2018;713
4026;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroeps- en niet beroepsbevolking;Geen deelname leven lang ontwikkelen;2019;693
4027;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroeps- en niet beroepsbevolking;Geen deelname leven lang ontwikkelen;2020;655
4028;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroeps- en niet beroepsbevolking;Geen deelname leven lang ontwikkelen;2021;710
4029;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroeps- en niet beroepsbevolking;Geen deelname leven lang ontwikkelen;2022;650
4030;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroeps- en niet beroepsbevolking;Geen deelname leven lang ontwikkelen;2023;722
4031;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroeps- en niet beroepsbevolking;Geen deelname leven lang ontwikkelen;2024;725
4032;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroepsbevolking;Totaal;2013;580
4033;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroepsbevolking;Totaal;2014;530
4034;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroepsbevolking;Totaal;2015;532
4035;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroepsbevolking;Totaal;2016;499
4036;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroepsbevolking;Totaal;2017;483
4037;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroepsbevolking;Totaal;2018;480
4038;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroepsbevolking;Totaal;2019;477
4039;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroepsbevolking;Totaal;2020;432
4040;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroepsbevolking;Totaal;2021;480
4041;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroepsbevolking;Totaal;2022;467
4042;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroepsbevolking;Totaal;2023;538
4043;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroepsbevolking;Totaal;2024;570
4044;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroepsbevolking;Deelname leven lang ontwikkelen;2013;220
4045;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroepsbevolking;Deelname leven lang ontwikkelen;2014;196
4046;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroepsbevolking;Deelname leven lang ontwikkelen;2015;209
4047;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroepsbevolking;Deelname leven lang ontwikkelen;2016;200
4048;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroepsbevolking;Deelname leven lang ontwikkelen;2017;193
4049;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroepsbevolking;Deelname leven lang ontwikkelen;2018;194
4050;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroepsbevolking;Deelname leven lang ontwikkelen;2019;189
4051;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroepsbevolking;Deelname leven lang ontwikkelen;2020;170
4052;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroepsbevolking;Deelname leven lang ontwikkelen;2021;186
4053;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroepsbevolking;Deelname leven lang ontwikkelen;2022;200
4054;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroepsbevolking;Deelname leven lang ontwikkelen;2023;214
4055;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroepsbevolking;Deelname leven lang ontwikkelen;2024;232
4056;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroepsbevolking;Volgt formeel onderwijs;2013;194
4057;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroepsbevolking;Volgt formeel onderwijs;2014;172
4058;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroepsbevolking;Volgt formeel onderwijs;2015;182
4059;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroepsbevolking;Volgt formeel onderwijs;2016;180
4060;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroepsbevolking;Volgt formeel onderwijs;2017;171
4061;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroepsbevolking;Volgt formeel onderwijs;2018;175
4062;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroepsbevolking;Volgt formeel onderwijs;2019;170
4063;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroepsbevolking;Volgt formeel onderwijs;2020;154
4064;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroepsbevolking;Volgt formeel onderwijs;2021;154
4065;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroepsbevolking;Volgt formeel onderwijs;2022;164
4066;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroepsbevolking;Volgt formeel onderwijs;2023;176
4067;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroepsbevolking;Volgt formeel onderwijs;2024;187
4068;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroepsbevolking;Volgt niet-formeel onderwijs;2013;26
4069;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroepsbevolking;Volgt niet-formeel onderwijs;2014;24
4070;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroepsbevolking;Volgt niet-formeel onderwijs;2015;27
4071;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroepsbevolking;Volgt niet-formeel onderwijs;2016;20
4072;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroepsbevolking;Volgt niet-formeel onderwijs;2017;22
4073;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroepsbevolking;Volgt niet-formeel onderwijs;2018;19
4074;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroepsbevolking;Volgt niet-formeel onderwijs;2019;18
4075;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroepsbevolking;Volgt niet-formeel onderwijs;2020;16
4076;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroepsbevolking;Volgt niet-formeel onderwijs;2021;32
4077;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroepsbevolking;Volgt niet-formeel onderwijs;2022;35
4078;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroepsbevolking;Volgt niet-formeel onderwijs;2023;39
4079;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroepsbevolking;Volgt niet-formeel onderwijs;2024;44
4080;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroepsbevolking;Volgt geen formeel onderwijs;2013;386
4081;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroepsbevolking;Volgt geen formeel onderwijs;2014;358
4082;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroepsbevolking;Volgt geen formeel onderwijs;2015;350
4083;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroepsbevolking;Volgt geen formeel onderwijs;2016;320
4084;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroepsbevolking;Volgt geen formeel onderwijs;2017;312
4085;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroepsbevolking;Volgt geen formeel onderwijs;2018;306
4086;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroepsbevolking;Volgt geen formeel onderwijs;2019;307
4087;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroepsbevolking;Volgt geen formeel onderwijs;2020;277
4088;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroepsbevolking;Volgt geen formeel onderwijs;2021;326
4089;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroepsbevolking;Volgt geen formeel onderwijs;2022;303
4090;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroepsbevolking;Volgt geen formeel onderwijs;2023;362
4091;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroepsbevolking;Volgt geen formeel onderwijs;2024;383
4092;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroepsbevolking;Geen deelname leven lang ontwikkelen;2013;360
4093;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroepsbevolking;Geen deelname leven lang ontwikkelen;2014;334
4094;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroepsbevolking;Geen deelname leven lang ontwikkelen;2015;323
4095;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroepsbevolking;Geen deelname leven lang ontwikkelen;2016;299
4096;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroepsbevolking;Geen deelname leven lang ontwikkelen;2017;290
4097;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroepsbevolking;Geen deelname leven lang ontwikkelen;2018;286
4098;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroepsbevolking;Geen deelname leven lang ontwikkelen;2019;289
4099;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroepsbevolking;Geen deelname leven lang ontwikkelen;2020;262
4100;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroepsbevolking;Geen deelname leven lang ontwikkelen;2021;294
4101;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroepsbevolking;Geen deelname leven lang ontwikkelen;2022;268
4102;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroepsbevolking;Geen deelname leven lang ontwikkelen;2023;324
4103;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Beroepsbevolking;Geen deelname leven lang ontwikkelen;2024;338
4104;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkzame beroepsbevolking;Totaal;2013;482
4105;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkzame beroepsbevolking;Totaal;2014;435
4106;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkzame beroepsbevolking;Totaal;2015;442
4107;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkzame beroepsbevolking;Totaal;2016;419
4108;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkzame beroepsbevolking;Totaal;2017;419
4109;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkzame beroepsbevolking;Totaal;2018;425
4110;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkzame beroepsbevolking;Totaal;2019;429
4111;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkzame beroepsbevolking;Totaal;2020;384
4112;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkzame beroepsbevolking;Totaal;2021;430
4113;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkzame beroepsbevolking;Totaal;2022;427
4114;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkzame beroepsbevolking;Totaal;2023;496
4115;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkzame beroepsbevolking;Totaal;2024;523
4116;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkzame beroepsbevolking;Deelname leven lang ontwikkelen;2013;165
4117;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkzame beroepsbevolking;Deelname leven lang ontwikkelen;2014;145
4118;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkzame beroepsbevolking;Deelname leven lang ontwikkelen;2015;156
4119;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkzame beroepsbevolking;Deelname leven lang ontwikkelen;2016;151
4120;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkzame beroepsbevolking;Deelname leven lang ontwikkelen;2017;154
4121;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkzame beroepsbevolking;Deelname leven lang ontwikkelen;2018;161
4122;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkzame beroepsbevolking;Deelname leven lang ontwikkelen;2019;158
4123;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkzame beroepsbevolking;Deelname leven lang ontwikkelen;2020;138
4124;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkzame beroepsbevolking;Deelname leven lang ontwikkelen;2021;154
4125;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkzame beroepsbevolking;Deelname leven lang ontwikkelen;2022;170
4126;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkzame beroepsbevolking;Deelname leven lang ontwikkelen;2023;187
4127;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkzame beroepsbevolking;Deelname leven lang ontwikkelen;2024;200
4128;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkzame beroepsbevolking;Volgt formeel onderwijs;2013;143
4129;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkzame beroepsbevolking;Volgt formeel onderwijs;2014;125
4130;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkzame beroepsbevolking;Volgt formeel onderwijs;2015;135
4131;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkzame beroepsbevolking;Volgt formeel onderwijs;2016;133
4132;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkzame beroepsbevolking;Volgt formeel onderwijs;2017;134
4133;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkzame beroepsbevolking;Volgt formeel onderwijs;2018;144
4134;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkzame beroepsbevolking;Volgt formeel onderwijs;2019;140
4135;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkzame beroepsbevolking;Volgt formeel onderwijs;2020;124
4136;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkzame beroepsbevolking;Volgt formeel onderwijs;2021;124
4137;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkzame beroepsbevolking;Volgt formeel onderwijs;2022;137
4138;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkzame beroepsbevolking;Volgt formeel onderwijs;2023;150
4139;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkzame beroepsbevolking;Volgt formeel onderwijs;2024;158
4140;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2013;22
4141;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2014;21
4142;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2015;21
4143;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2016;18
4144;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2017;20
4145;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2018;18
4146;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2019;18
4147;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2020;14
4148;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2021;30
4149;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2022;33
4150;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2023;37
4151;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2024;42
4152;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2013;339
4153;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2014;310
4154;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2015;306
4155;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2016;286
4156;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2017;285
4157;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2018;281
4158;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2019;289
4159;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2020;260
4160;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2021;306
4161;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2022;290
4162;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2023;346
4163;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2024;364
4164;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkzame beroepsbevolking;Geen deelname leven lang ontwikkelen;2013;317
4165;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkzame beroepsbevolking;Geen deelname leven lang ontwikkelen;2014;290
4166;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkzame beroepsbevolking;Geen deelname leven lang ontwikkelen;2015;285
4167;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkzame beroepsbevolking;Geen deelname leven lang ontwikkelen;2016;268
4168;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkzame beroepsbevolking;Geen deelname leven lang ontwikkelen;2017;265
4169;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkzame beroepsbevolking;Geen deelname leven lang ontwikkelen;2018;264
4170;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkzame beroepsbevolking;Geen deelname leven lang ontwikkelen;2019;271
4171;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkzame beroepsbevolking;Geen deelname leven lang ontwikkelen;2020;246
4172;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkzame beroepsbevolking;Geen deelname leven lang ontwikkelen;2021;276
4173;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkzame beroepsbevolking;Geen deelname leven lang ontwikkelen;2022;257
4174;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkzame beroepsbevolking;Geen deelname leven lang ontwikkelen;2023;309
4175;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkzame beroepsbevolking;Geen deelname leven lang ontwikkelen;2024;323
4176;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkloze beroepsbevolking;Totaal;2013;98
4177;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkloze beroepsbevolking;Totaal;2014;95
4178;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkloze beroepsbevolking;Totaal;2015;90
4179;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkloze beroepsbevolking;Totaal;2016;80
4180;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkloze beroepsbevolking;Totaal;2017;64
4181;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkloze beroepsbevolking;Totaal;2018;55
4182;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkloze beroepsbevolking;Totaal;2019;48
4183;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkloze beroepsbevolking;Totaal;2020;48
4184;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkloze beroepsbevolking;Totaal;2021;49
4185;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkloze beroepsbevolking;Totaal;2022;40
4186;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkloze beroepsbevolking;Totaal;2023;42
4187;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkloze beroepsbevolking;Totaal;2024;47
4188;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkloze beroepsbevolking;Deelname leven lang ontwikkelen;2013;55
4189;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkloze beroepsbevolking;Deelname leven lang ontwikkelen;2014;51
4190;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkloze beroepsbevolking;Deelname leven lang ontwikkelen;2015;52
4191;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkloze beroepsbevolking;Deelname leven lang ontwikkelen;2016;49
4192;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkloze beroepsbevolking;Deelname leven lang ontwikkelen;2017;39
4193;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkloze beroepsbevolking;Deelname leven lang ontwikkelen;2018;33
4194;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkloze beroepsbevolking;Deelname leven lang ontwikkelen;2019;31
4195;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkloze beroepsbevolking;Deelname leven lang ontwikkelen;2020;32
4196;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkloze beroepsbevolking;Deelname leven lang ontwikkelen;2021;32
4197;Totaal mannen en vrouwen;Onderwijsniveau: 11 Basisonderwijs;Werkloze beroepsbevolking;Deelname leven lang ontwikkelen;2022;29
