ID;Geslacht;Leeftijd;NietGeregistreerdeBeroepen;AanbiedersZorg;Perioden;BrutoLoonSocialeVerzekeringen_1;BanenVanWerknemers_2;BanenVanWerknemersRelatief_3;ArbeidsjarenVanWerknemers_4;ArbeidsjarenVanWerknemersRelatief_5;Zelfstandigen_6;ZelfstandigenRelatief_7
4014;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Totaal aanbieders zorg;2011;44.6;67.0;5.0;48.0;5.0;2.0;2.0
4015;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Totaal aanbieders zorg;2012;45.9;67.0;5.0;47.0;5.0;3.0;2.0
4016;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Totaal aanbieders zorg;2013;43.5;65.0;5.0;46.0;5.0;3.0;2.0
4017;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Totaal aanbieders gezondheidszorg;2001;34.7;24.0;5.0;18.0;6.0;;
4018;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Totaal aanbieders gezondheidszorg;2002;36.9;26.0;6.0;20.0;6.0;;
4019;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Totaal aanbieders gezondheidszorg;2003;38.6;29.0;6.0;21.0;6.0;;
4020;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Totaal aanbieders gezondheidszorg;2004;38.7;30.0;6.0;23.0;7.0;;
4021;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Totaal aanbieders gezondheidszorg;2005;38.4;32.0;6.0;24.0;7.0;;
4022;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Totaal aanbieders gezondheidszorg;2006;39.6;33.0;6.0;26.0;7.0;;
4023;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Totaal aanbieders gezondheidszorg;2007;40.9;35.0;7.0;26.0;7.0;1.0;2.0
4024;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Totaal aanbieders gezondheidszorg;2008;43.1;37.0;7.0;27.0;7.0;1.0;2.0
4025;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Totaal aanbieders gezondheidszorg;2009;45.1;38.0;7.0;28.0;7.0;1.0;2.0
4026;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Totaal aanbieders gezondheidszorg;2010;45.6;38.0;7.0;28.0;7.0;1.0;2.0
4027;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Totaal aanbieders gezondheidszorg;2011;46.5;39.0;7.0;29.0;7.0;1.0;2.0
4028;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Totaal aanbieders gezondheidszorg;2012;47.9;39.0;7.0;28.0;7.0;2.0;2.0
4029;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Totaal aanbieders gezondheidszorg;2013;45.5;38.0;7.0;28.0;7.0;1.0;2.0
4030;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Ziekenhuizen, specialistenpraktijken;2001;35.1;16.0;7.0;12.0;7.0;;
4031;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Ziekenhuizen, specialistenpraktijken;2002;37.5;18.0;7.0;13.0;7.0;;
4032;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Ziekenhuizen, specialistenpraktijken;2003;38.7;18.0;7.0;13.0;7.0;;
4033;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Ziekenhuizen, specialistenpraktijken;2004;38.7;20.0;8.0;14.0;8.0;;
4034;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Ziekenhuizen, specialistenpraktijken;2005;38.4;20.0;8.0;15.0;8.0;;
4035;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Ziekenhuizen, specialistenpraktijken;2006;39.8;21.0;8.0;16.0;8.0;;
4036;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Ziekenhuizen, specialistenpraktijken;2007;41.0;22.0;8.0;16.0;8.0;0.0;1.0
4037;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Ziekenhuizen, specialistenpraktijken;2008;42.8;24.0;9.0;17.0;9.0;0.0;1.0
4038;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Ziekenhuizen, specialistenpraktijken;2009;44.8;25.0;9.0;18.0;9.0;0.0;1.0
4039;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Ziekenhuizen, specialistenpraktijken;2010;45.2;25.0;9.0;18.0;9.0;0.0;1.0
4040;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Ziekenhuizen, specialistenpraktijken;2011;46.3;26.0;9.0;19.0;9.0;0.0;1.0
4041;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Ziekenhuizen, specialistenpraktijken;2012;47.8;26.0;9.0;18.0;8.0;0.0;1.0
4042;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Ziekenhuizen, specialistenpraktijken;2013;45.6;25.0;9.0;18.0;8.0;0.0;0.0
4043;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Verstrekkers geestelijke gezondheidszorg;2001;35.6;6.0;9.0;5.0;10.0;;
4044;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Verstrekkers geestelijke gezondheidszorg;2002;37.4;6.0;9.0;5.0;10.0;;
4045;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Verstrekkers geestelijke gezondheidszorg;2003;38.7;7.0;10.0;6.0;11.0;;
4046;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Verstrekkers geestelijke gezondheidszorg;2004;39.2;8.0;10.0;6.0;11.0;;
4047;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Verstrekkers geestelijke gezondheidszorg;2005;38.7;8.0;10.0;7.0;12.0;;
4048;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Verstrekkers geestelijke gezondheidszorg;2006;39.7;8.0;10.0;7.0;11.0;;
4049;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Verstrekkers geestelijke gezondheidszorg;2007;41.1;8.0;10.0;7.0;11.0;0.0;2.0
4050;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Verstrekkers geestelijke gezondheidszorg;2008;43.5;8.0;10.0;7.0;10.0;0.0;3.0
4051;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Verstrekkers geestelijke gezondheidszorg;2009;45.2;8.0;9.0;7.0;10.0;0.0;3.0
4052;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Verstrekkers geestelijke gezondheidszorg;2010;45.8;8.0;9.0;6.0;10.0;0.0;3.0
4053;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Verstrekkers geestelijke gezondheidszorg;2011;47.1;8.0;9.0;6.0;9.0;0.0;3.0
4054;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Verstrekkers geestelijke gezondheidszorg;2012;48.6;7.0;8.0;6.0;9.0;0.0;3.0
4055;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Verstrekkers geestelijke gezondheidszorg;2013;45.3;8.0;8.0;6.0;8.0;0.0;3.0
4056;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Huisartsenpraktijken;2001;26.8;0.0;2.0;0.0;1.0;;
4057;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Huisartsenpraktijken;2002;27.2;0.0;2.0;0.0;2.0;;
4058;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Huisartsenpraktijken;2003;29.0;0.0;3.0;0.0;2.0;;
4059;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Huisartsenpraktijken;2004;29.6;0.0;3.0;0.0;3.0;;
4060;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Huisartsenpraktijken;2005;29.1;1.0;3.0;0.0;3.0;;
4061;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Huisartsenpraktijken;2006;31.7;1.0;4.0;0.0;3.0;;
4062;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Huisartsenpraktijken;2007;32.1;1.0;4.0;0.0;4.0;0.0;2.0
4063;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Huisartsenpraktijken;2008;33.7;1.0;5.0;1.0;4.0;0.0;1.0
4064;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Huisartsenpraktijken;2009;36.1;1.0;5.0;1.0;5.0;0.0;1.0
4065;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Huisartsenpraktijken;2010;37.5;1.0;6.0;1.0;5.0;0.0;1.0
4066;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Huisartsenpraktijken;2011;38.6;1.0;6.0;1.0;5.0;0.0;1.0
4067;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Huisartsenpraktijken;2012;39.7;1.0;6.0;1.0;5.0;0.0;1.0
4068;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Huisartsenpraktijken;2013;38.9;2.0;6.0;1.0;6.0;0.0;1.0
4069;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Tandartsenpraktijken;2001;;0.0;0.0;0.0;0.0;;
4070;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Tandartsenpraktijken;2002;;0.0;0.0;0.0;0.0;;
4071;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Tandartsenpraktijken;2003;;0.0;0.0;0.0;0.0;;
4072;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Tandartsenpraktijken;2004;;0.0;0.0;0.0;0.0;;
4073;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Tandartsenpraktijken;2005;;0.0;0.0;0.0;0.0;;
4074;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Tandartsenpraktijken;2006;;0.0;0.0;0.0;0.0;;
4075;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Tandartsenpraktijken;2007;;0.0;0.0;0.0;0.0;0.0;0.0
4076;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Tandartsenpraktijken;2008;;0.0;0.0;0.0;0.0;0.0;0.0
4077;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Tandartsenpraktijken;2009;;0.0;0.0;0.0;0.0;0.0;0.0
4078;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Tandartsenpraktijken;2010;;0.0;0.0;0.0;0.0;0.0;0.0
4079;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Tandartsenpraktijken;2011;31.3;0.0;0.0;0.0;1.0;;
4080;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Tandartsenpraktijken;2012;34.8;0.0;0.0;0.0;0.0;0.0;0.0
4081;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Tandartsenpraktijken;2013;;0.0;0.0;0.0;0.0;0.0;0.0
4082;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Paramedische praktijken;2001;32.8;0.0;1.0;0.0;1.0;;
4083;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Paramedische praktijken;2002;33.4;0.0;1.0;0.0;1.0;;
4084;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Paramedische praktijken;2003;33.6;0.0;1.0;0.0;1.0;;
4085;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Paramedische praktijken;2004;34.3;0.0;1.0;0.0;1.0;;
4086;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Paramedische praktijken;2005;32.3;0.0;1.0;0.0;1.0;;
4087;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Paramedische praktijken;2006;35.3;1.0;2.0;0.0;2.0;;
4088;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Paramedische praktijken;2007;37.1;1.0;2.0;0.0;2.0;0.0;2.0
4089;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Paramedische praktijken;2008;42.1;1.0;3.0;1.0;3.0;1.0;2.0
4090;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Paramedische praktijken;2009;43.9;1.0;3.0;1.0;3.0;1.0;2.0
4091;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Paramedische praktijken;2010;50.7;1.0;4.0;1.0;4.0;1.0;2.0
4092;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Paramedische praktijken;2011;46.6;1.0;2.0;1.0;3.0;1.0;2.0
4093;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Paramedische praktijken;2012;47.6;1.0;2.0;0.0;2.0;1.0;3.0
4094;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Paramedische praktijken;2013;44.2;0.0;2.0;0.0;2.0;1.0;2.0
4095;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Overige verstrekkers van gezondheidszorg;2001;29.8;2.0;2.0;2.0;2.0;;
4096;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Overige verstrekkers van gezondheidszorg;2002;32.2;2.0;2.0;2.0;3.0;;
4097;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Overige verstrekkers van gezondheidszorg;2003;38.3;2.0;2.0;2.0;2.0;;
4098;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Overige verstrekkers van gezondheidszorg;2004;38.8;2.0;2.0;2.0;2.0;;
4099;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Overige verstrekkers van gezondheidszorg;2005;39.4;2.0;2.0;2.0;3.0;;
4100;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Overige verstrekkers van gezondheidszorg;2006;40.3;3.0;3.0;2.0;3.0;;
4101;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Overige verstrekkers van gezondheidszorg;2007;41.8;3.0;2.0;2.0;3.0;0.0;2.0
4102;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Overige verstrekkers van gezondheidszorg;2008;47.2;3.0;2.0;2.0;2.0;0.0;2.0
4103;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Overige verstrekkers van gezondheidszorg;2009;49.8;3.0;2.0;2.0;2.0;0.0;2.0
4104;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Overige verstrekkers van gezondheidszorg;2010;49.2;3.0;3.0;2.0;3.0;0.0;2.0
4105;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Overige verstrekkers van gezondheidszorg;2011;48.5;4.0;3.0;3.0;3.0;0.0;2.0
4106;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Overige verstrekkers van gezondheidszorg;2012;49.6;3.0;3.0;3.0;3.0;0.0;2.0
4107;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Overige verstrekkers van gezondheidszorg;2013;47.5;3.0;3.0;2.0;3.0;0.0;2.0
4108;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Totaal aanbieders welzijnszorg;2001;33.0;20.0;3.0;13.0;4.0;;
4109;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Totaal aanbieders welzijnszorg;2002;34.4;21.0;3.0;14.0;4.0;;
4110;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Totaal aanbieders welzijnszorg;2003;34.7;23.0;3.0;15.0;4.0;;
4111;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Totaal aanbieders welzijnszorg;2004;34.8;24.0;4.0;16.0;4.0;;
4112;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Totaal aanbieders welzijnszorg;2005;34.3;25.0;4.0;17.0;4.0;;
4113;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Totaal aanbieders welzijnszorg;2006;34.3;27.0;4.0;18.0;4.0;;
4114;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Totaal aanbieders welzijnszorg;2007;35.2;27.0;4.0;19.0;4.0;0.0;5.0
4115;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Totaal aanbieders welzijnszorg;2008;37.7;28.0;4.0;19.0;4.0;1.0;5.0
4116;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Totaal aanbieders welzijnszorg;2009;39.4;27.0;4.0;19.0;4.0;1.0;5.0
4117;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Totaal aanbieders welzijnszorg;2010;40.6;28.0;3.0;19.0;4.0;1.0;5.0
4118;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Totaal aanbieders welzijnszorg;2011;41.3;27.0;3.0;18.0;4.0;1.0;4.0
4119;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Totaal aanbieders welzijnszorg;2012;42.3;27.0;3.0;18.0;3.0;1.0;5.0
4120;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Totaal aanbieders welzijnszorg;2013;40.2;26.0;3.0;18.0;3.0;1.0;4.0
4121;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Verstrekkers van ouderenzorg;2001;34.2;13.0;4.0;8.0;4.0;;
4122;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Verstrekkers van ouderenzorg;2002;36.4;13.0;4.0;9.0;4.0;;
4123;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Verstrekkers van ouderenzorg;2003;35.9;14.0;4.0;9.0;4.0;;
4124;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Verstrekkers van ouderenzorg;2004;36.5;14.0;4.0;9.0;4.0;;
4125;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Verstrekkers van ouderenzorg;2005;36.0;15.0;4.0;10.0;4.0;;
4126;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Verstrekkers van ouderenzorg;2006;35.9;16.0;4.0;10.0;4.0;;
4127;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Verstrekkers van ouderenzorg;2007;36.9;15.0;4.0;11.0;4.0;0.0;8.0
4128;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Verstrekkers van ouderenzorg;2008;38.3;15.0;4.0;11.0;4.0;0.0;7.0
4129;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Verstrekkers van ouderenzorg;2009;40.3;15.0;4.0;10.0;4.0;1.0;7.0
4130;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Verstrekkers van ouderenzorg;2010;41.8;15.0;3.0;10.0;4.0;1.0;7.0
4131;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Verstrekkers van ouderenzorg;2011;42.2;14.0;3.0;10.0;4.0;1.0;8.0
4132;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Verstrekkers van ouderenzorg;2012;43.3;15.0;3.0;10.0;4.0;1.0;7.0
4133;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Verstrekkers van ouderenzorg;2013;41.0;15.0;3.0;10.0;4.0;1.0;7.0
4134;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Verstrekkers van gehandicaptenzorg;2001;33.2;5.0;5.0;4.0;5.0;;
4135;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Verstrekkers van gehandicaptenzorg;2002;33.9;6.0;5.0;4.0;5.0;;
4136;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Verstrekkers van gehandicaptenzorg;2003;35.5;7.0;5.0;5.0;6.0;;
4137;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Verstrekkers van gehandicaptenzorg;2004;34.5;8.0;6.0;5.0;6.0;;
4138;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Verstrekkers van gehandicaptenzorg;2005;34.2;8.0;6.0;6.0;6.0;;
4139;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Verstrekkers van gehandicaptenzorg;2006;34.4;9.0;6.0;6.0;7.0;;
4140;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Verstrekkers van gehandicaptenzorg;2007;35.1;9.0;6.0;7.0;7.0;0.0;7.0
4141;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Verstrekkers van gehandicaptenzorg;2008;36.2;10.0;6.0;7.0;7.0;0.0;6.0
4142;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Verstrekkers van gehandicaptenzorg;2009;37.4;10.0;6.0;7.0;7.0;0.0;5.0
4143;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Verstrekkers van gehandicaptenzorg;2010;38.3;10.0;6.0;7.0;6.0;0.0;6.0
4144;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Verstrekkers van gehandicaptenzorg;2011;39.3;10.0;6.0;7.0;6.0;0.0;9.0
4145;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Verstrekkers van gehandicaptenzorg;2012;40.2;9.0;5.0;6.0;6.0;0.0;6.0
4146;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Verstrekkers van gehandicaptenzorg;2013;38.3;9.0;5.0;6.0;5.0;0.0;6.0
4147;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Overige verstrekkers van welzijnszorg;2001;23.2;2.0;1.0;1.0;1.0;;
4148;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Overige verstrekkers van welzijnszorg;2002;22.3;2.0;1.0;1.0;1.0;;
4149;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Overige verstrekkers van welzijnszorg;2003;23.2;2.0;1.0;1.0;1.0;;
4150;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Overige verstrekkers van welzijnszorg;2004;22.9;2.0;1.0;1.0;1.0;;
4151;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Overige verstrekkers van welzijnszorg;2005;22.8;2.0;1.0;1.0;1.0;;
4152;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Overige verstrekkers van welzijnszorg;2006;23.1;2.0;1.0;2.0;1.0;;
4153;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Overige verstrekkers van welzijnszorg;2007;24.7;2.0;1.0;2.0;1.0;0.0;2.0
4154;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Overige verstrekkers van welzijnszorg;2008;39.8;2.0;1.0;2.0;1.0;0.0;2.0
4155;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Overige verstrekkers van welzijnszorg;2009;41.8;2.0;1.0;2.0;1.0;0.0;2.0
4156;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Overige verstrekkers van welzijnszorg;2010;43.1;3.0;1.0;2.0;1.0;0.0;2.0
4157;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Overige verstrekkers van welzijnszorg;2011;43.4;3.0;1.0;2.0;1.0;0.0;2.0
4158;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Overige verstrekkers van welzijnszorg;2012;44.8;2.0;1.0;2.0;1.0;0.0;2.0
4159;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Overige verstrekkers van welzijnszorg;2013;42.9;2.0;1.0;2.0;1.0;0.0;2.0
4160;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Beleids- en beheerorganisaties;2001;21.4;0.0;0.0;0.0;0.0;;
4161;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Beleids- en beheerorganisaties;2002;25.4;0.0;0.0;0.0;0.0;;
4162;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Beleids- en beheerorganisaties;2003;25.3;0.0;1.0;0.0;0.0;;
4163;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Beleids- en beheerorganisaties;2004;26.8;0.0;1.0;0.0;1.0;;
4164;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Beleids- en beheerorganisaties;2005;27.5;0.0;1.0;0.0;1.0;;
4165;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Beleids- en beheerorganisaties;2006;26.3;0.0;1.0;0.0;1.0;;
4166;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Beleids- en beheerorganisaties;2007;27.4;0.0;1.0;0.0;1.0;0.0;2.0
4167;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Beleids- en beheerorganisaties;2008;43.3;1.0;2.0;0.0;1.0;0.0;4.0
4168;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Beleids- en beheerorganisaties;2009;45.3;1.0;2.0;0.0;1.0;0.0;5.0
4169;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Beleids- en beheerorganisaties;2010;47.3;1.0;2.0;0.0;1.0;0.0;6.0
4170;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Beleids- en beheerorganisaties;2011;48.6;1.0;2.0;1.0;1.0;;
4171;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Beleids- en beheerorganisaties;2012;50.4;1.0;2.0;0.0;1.0;0.0;5.0
4172;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Beleids- en beheerorganisaties;2013;48.1;1.0;1.0;0.0;1.0;0.0;5.0
4173;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Medisch geschoolden bij uitzendbureaus;2001;;1.0;18.0;0.0;17.0;;
4174;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Medisch geschoolden bij uitzendbureaus;2002;;1.0;20.0;0.0;18.0;;
4175;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Medisch geschoolden bij uitzendbureaus;2003;;1.0;23.0;0.0;21.0;;
4176;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Medisch geschoolden bij uitzendbureaus;2004;;1.0;23.0;0.0;22.0;;
4177;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Medisch geschoolden bij uitzendbureaus;2005;;1.0;23.0;0.0;23.0;;
4178;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Medisch geschoolden bij uitzendbureaus;2006;;1.0;24.0;1.0;23.0;;
4179;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Medisch geschoolden bij uitzendbureaus;2007;;2.0;27.0;1.0;25.0;0.0;25.0
4180;Totaal mannen en vrouwen;45 tot 55 jaar;Verpleegkundigen;Medisch geschoolden bij uitzendbureaus;2008;46.4;2.0;28.0;1.0;26.0;0.0;26.0
