ID;Huishoudenkenmerken;Perioden;ConsumentenvertrouwenIndicator_1;EconomischeSituatieLaatste12Maanden_2;EconomischeSituatieKomende12Maanden_3;FinancieleSituatieLaatste12Maanden_4;FinancieleSituatieKomende12Maanden_5;GunstigeTijdVoorGroteAankopen_6;EconomischKlimaatIndicator_7;EconomischeSituatieLaatste12Maanden_8;EconomischeSituatieKomende12Maanden_9;KoopbereidheidIndicator_10;FinancieleSituatieLaatste12Maanden_11;FinancieleSituatieKomende12Maanden_12;GunstigeTijdVoorGroteAankopen_13;TotaalEconomischeSitLaatste12Mnd_14;DuidelijkVerbeteren_15;IetsVerbeteren_16;Ongewijzigd_17;IetsVerslechterd_18;DuidelijkVerslechterd_19;WeetNiet_20;TotaalEconomischeSitKomende12Mnd_21;DuidelijkVerbeteren_22;IetsVerbeteren_23;OngewijzigdBlijven_24;IetsVerslechteren_25;DuidelijkVerslechteren_26;WeetNiet_27;TotaalFinancieleSitLaatste12Mnd_28;DuidelijkVerbeterd_29;IetsVerbeterd_30;Ongewijzigd_31;IetsVerslechterd_32;DuidelijkVerslechterd_33;WeetNiet_34;TotaalFinancieleSitKomende12Mnd_35;DuidelijkVerbeteren_36;IetsVerbeteren_37;OngewijzigdBlijven_38;IetsVerslechteren_39;DuidelijkVerslechteren_40;WeetNiet_41;TotaalGunstigeTijdVoorAankoopArt_42;GunstigeTijd_43;NietGunstigOngunstig_44;OngunstigeTijd_45;WeetNiet_46;TotaalPrijzenLaatste12Mnd_47;SterkGestegen_48;MatigGestegen_49;ZwakGestegen_50;VrijwelGelijkGebleven_51;Gedaald_52;WeetNiet_53;TotaalPrijzenKomende12Mnd_54;SterkerStijgen_55;EvenveelStijgen_56;MinderStijgen_57;GelijkBlijven_58;Dalen_59;WeetNiet_60;TotaalWerkloosheidKomende12Mnd_61;DuidelijkStijgen_62;EnigszinsStijgen_63;GelijkBlijven_64;IetsDalen_65;DuidelijkDalen_66;WeetNiet_67;TotaalFinancieleSituatieEigenHuish_68;SchuldenMaken_69;SpaarmiddelenAanspreken_70;PreciesRondkomen_71;BeetjeGeldOverhouden_72;VeelGeldOverhouden_73;WeetNiet_74;TotaalGeldOpzijLeggenKomende12Mnd_75;Jazeker_76;JaMisschien_77;WaarschijnlijkNiet_78;ZekerNiet_79;WeetNiet_80;TotaalSparenZinvol_81;Jazeker_82;JaMisschien_83;WaarschijnlijkNiet_84;ZekerNiet_85;WeetNiet_86;TotaalAankoopDuurzameArtKomendJaar_87;VeelMeer_88;EenBeetjeMeer_89;Evenveel_90;IetsMinder_91;VeelMinder_92;WeetNiet_93;TotaalAutoKopenKomende2Jaren_94;Jazeker_95;JaMisschien_96;WaarschijnlijkNiet_97;ZekerNiet_98;WeetNiet_99;TotaalWoningKopenOfBouwenKom2Jr_100;Jazeker_101;JaMisschien_102;WaarschijnlijkNiet_103;ZekerNiet_104;WeetNiet_105;TotaalOnderhoudOfVerbeteringWoning_106;Jazeker_107;JaMisschien_108;WaarschijnlijkNiet_109;ZekerNiet_110;WeetNiet_111;TotaalWaaropBezuinBijDalingInkomen_112;VoedingDrankenTabak_113;KledingSchoeisel_114;Auto_115;VakantieUitgaan_116;DuurzameArtikelen_117;OverigeBezuinigingen_118;WeetNiet_119;TotaalWaaropBezuinBijDalingInkomen_120;VoedingDrankenTabak_121;KledingSchoeisel_122;AutoEnVervoer_123;Vakantie_124;RecreatieEnCultuur_125;Overig_126;OpAllesOpNiets_127;WeetNiet_128
765;Alleenstaande man;2003 1e kwartaal;-31.0;-79.0;-34.0;-19.0;3.0;-25.0;-56.0;-79.0;-34.0;-14.0;-19.0;3.0;-25.0;100.0;0.0;1.0;15.0;33.0;47.0;5.0;100.0;2.0;11.0;31.0;27.0;19.0;11.0;100.0;7.0;7.0;51.0;20.0;14.0;1.0;100.0;10.0;10.0;62.0;10.0;6.0;2.0;100.0;11.0;46.0;36.0;7.0;100.0;51.0;33.0;5.0;8.0;0.0;2.0;100.0;11.0;18.0;18.0;43.0;4.0;5.0;100.0;49.0;30.0;10.0;5.0;2.0;4.0;100.0;4.0;7.0;34.0;36.0;18.0;2.0;100.0;48.0;16.0;8.0;26.0;2.0;100.0;75.0;5.0;3.0;16.0;1.0;100.0;6.0;5.0;62.0;10.0;15.0;3.0;100.0;12.0;10.0;14.0;63.0;2.0;100.0;5.0;5.0;7.0;81.0;1.0;100.0;17.0;2.0;6.0;75.0;2.0;100.0;6.0;5.0;6.0;20.0;24.0;25.0;13.0;;;;;;;;;
766;Alleenstaande man;2003 2e kwartaal;-31.0;-72.0;-27.0;-22.0;-4.0;-30.0;-50.0;-72.0;-27.0;-18.0;-22.0;-4.0;-30.0;100.0;1.0;2.0;20.0;27.0;47.0;3.0;100.0;2.0;14.0;33.0;22.0;22.0;7.0;100.0;8.0;8.0;46.0;18.0;20.0;1.0;100.0;8.0;12.0;54.0;17.0;7.0;4.0;100.0;10.0;42.0;40.0;8.0;100.0;48.0;37.0;4.0;10.0;0.0;1.0;100.0;13.0;25.0;12.0;42.0;6.0;3.0;100.0;55.0;28.0;9.0;3.0;1.0;3.0;100.0;3.0;6.0;43.0;32.0;16.0;1.0;100.0;50.0;14.0;10.0;24.0;2.0;100.0;68.0;9.0;5.0;16.0;3.0;100.0;5.0;4.0;56.0;12.0;21.0;1.0;100.0;13.0;9.0;13.0;64.0;1.0;100.0;3.0;5.0;8.0;81.0;3.0;100.0;28.0;2.0;4.0;65.0;1.0;100.0;6.0;3.0;10.0;21.0;16.0;28.0;15.0;;;;;;;;;
767;Alleenstaande man;2003 3e kwartaal;-25.0;-71.0;-17.0;-15.0;2.0;-24.0;-44.0;-71.0;-17.0;-12.0;-15.0;2.0;-24.0;100.0;2.0;2.0;18.0;28.0;48.0;2.0;100.0;3.0;19.0;35.0;22.0;17.0;4.0;100.0;8.0;8.0;51.0;18.0;14.0;2.0;100.0;11.0;11.0;55.0;15.0;4.0;4.0;100.0;18.0;32.0;42.0;7.0;100.0;49.0;31.0;10.0;8.0;0.0;1.0;100.0;7.0;17.0;17.0;51.0;5.0;3.0;100.0;53.0;26.0;14.0;3.0;1.0;4.0;100.0;3.0;4.0;43.0;33.0;16.0;2.0;100.0;52.0;13.0;7.0;26.0;2.0;100.0;66.0;9.0;6.0;15.0;3.0;100.0;6.0;3.0;61.0;12.0;14.0;3.0;100.0;15.0;7.0;13.0;66.0;0.0;100.0;7.0;6.0;5.0;80.0;2.0;100.0;20.0;4.0;5.0;69.0;2.0;100.0;6.0;4.0;9.0;22.0;18.0;23.0;17.0;;;;;;;;;
768;Alleenstaande man;2003 4e kwartaal;-25.0;-67.0;-9.0;-26.0;2.0;-23.0;-38.0;-67.0;-9.0;-16.0;-26.0;2.0;-23.0;100.0;0.0;3.0;23.0;31.0;39.0;3.0;100.0;2.0;25.0;35.0;19.0;16.0;3.0;100.0;4.0;8.0;50.0;20.0;18.0;1.0;100.0;8.0;12.0;59.0;12.0;6.0;3.0;100.0;17.0;36.0;39.0;8.0;100.0;36.0;35.0;8.0;17.0;2.0;2.0;100.0;14.0;23.0;15.0;35.0;9.0;4.0;100.0;41.0;33.0;16.0;6.0;1.0;3.0;100.0;3.0;4.0;42.0;37.0;11.0;2.0;100.0;53.0;11.0;10.0;24.0;3.0;100.0;68.0;7.0;5.0;16.0;5.0;100.0;6.0;6.0;53.0;14.0;17.0;4.0;100.0;9.0;11.0;14.0;65.0;2.0;100.0;2.0;5.0;7.0;85.0;0.0;100.0;16.0;3.0;6.0;74.0;0.0;100.0;6.0;4.0;10.0;22.0;17.0;22.0;20.0;;;;;;;;;
769;Alleenstaande man;2003;-28.0;-72.0;-22.0;-21.0;1.0;-25.0;-47.0;-72.0;-22.0;-15.0;-21.0;1.0;-25.0;100.0;1.0;2.0;19.0;30.0;45.0;3.0;100.0;2.0;17.0;33.0;23.0;18.0;6.0;100.0;7.0;8.0;49.0;19.0;16.0;1.0;100.0;9.0;11.0;57.0;13.0;6.0;3.0;100.0;14.0;39.0;39.0;8.0;100.0;46.0;34.0;6.0;11.0;1.0;2.0;100.0;11.0;21.0;15.0;42.0;6.0;4.0;100.0;49.0;29.0;12.0;4.0;1.0;4.0;100.0;3.0;5.0;41.0;34.0;15.0;2.0;100.0;51.0;13.0;9.0;25.0;2.0;100.0;69.0;7.0;4.0;16.0;3.0;100.0;6.0;5.0;58.0;12.0;17.0;3.0;100.0;12.0;9.0;13.0;64.0;1.0;100.0;4.0;5.0;7.0;82.0;1.0;100.0;20.0;3.0;5.0;71.0;1.0;100.0;6.0;4.0;9.0;21.0;19.0;25.0;16.0;;;;;;;;;
770;Alleenstaande man;2004 1e kwartaal;-17.0;-53.0;10.0;-17.0;0.0;-22.0;-22.0;-53.0;10.0;-13.0;-17.0;0.0;-22.0;100.0;1.0;8.0;27.0;25.0;37.0;2.0;100.0;6.0;29.0;36.0;9.0;16.0;4.0;100.0;7.0;7.0;54.0;13.0;18.0;0.0;100.0;7.0;11.0;61.0;10.0;8.0;3.0;100.0;17.0;37.0;39.0;8.0;100.0;44.0;27.0;6.0;19.0;5.0;0.0;100.0;12.0;23.0;10.0;43.0;9.0;3.0;100.0;42.0;29.0;19.0;4.0;2.0;3.0;100.0;4.0;6.0;38.0;31.0;19.0;2.0;100.0;50.0;13.0;10.0;26.0;2.0;100.0;76.0;6.0;3.0;14.0;2.0;100.0;6.0;4.0;60.0;10.0;17.0;3.0;100.0;15.0;7.0;11.0;66.0;1.0;100.0;3.0;3.0;5.0;88.0;1.0;100.0;20.0;6.0;6.0;67.0;0.0;100.0;5.0;5.0;10.0;20.0;18.0;33.0;10.0;;;;;;;;;
771;Alleenstaande man;2004 2e kwartaal;-19.0;-52.0;8.0;-23.0;0.0;-25.0;-22.0;-52.0;8.0;-16.0;-23.0;0.0;-25.0;100.0;2.0;6.0;29.0;25.0;35.0;4.0;100.0;5.0;25.0;39.0;11.0;12.0;8.0;100.0;7.0;7.0;49.0;18.0;19.0;0.0;100.0;8.0;11.0;58.0;11.0;8.0;6.0;100.0;13.0;37.0;39.0;11.0;100.0;28.0;27.0;11.0;25.0;5.0;4.0;100.0;15.0;25.0;14.0;38.0;3.0;4.0;100.0;37.0;28.0;19.0;7.0;3.0;5.0;100.0;3.0;6.0;39.0;33.0;18.0;1.0;100.0;54.0;12.0;9.0;22.0;3.0;100.0;69.0;8.0;5.0;16.0;2.0;100.0;5.0;7.0;62.0;8.0;16.0;2.0;100.0;10.0;6.0;15.0;67.0;2.0;100.0;3.0;8.0;7.0;82.0;1.0;100.0;15.0;4.0;8.0;73.0;1.0;100.0;7.0;3.0;9.0;20.0;16.0;28.0;17.0;;;;;;;;;
772;Alleenstaande man;2004 3e kwartaal;-10.0;-36.0;21.0;-21.0;-2.0;-12.0;-7.0;-36.0;21.0;-12.0;-21.0;-2.0;-12.0;100.0;2.0;12.0;34.0;26.0;24.0;3.0;100.0;6.0;34.0;34.0;11.0;9.0;6.0;100.0;6.0;10.0;47.0;22.0;14.0;1.0;100.0;5.0;12.0;61.0;11.0;8.0;4.0;100.0;21.0;37.0;33.0;10.0;100.0;23.0;32.0;9.0;27.0;4.0;6.0;100.0;13.0;25.0;15.0;38.0;4.0;5.0;100.0;21.0;30.0;23.0;18.0;2.0;6.0;100.0;4.0;4.0;42.0;36.0;14.0;1.0;100.0;49.0;9.0;8.0;31.0;3.0;100.0;70.0;6.0;5.0;14.0;4.0;100.0;5.0;8.0;57.0;14.0;13.0;4.0;100.0;6.0;9.0;17.0;66.0;1.0;100.0;1.0;8.0;4.0;85.0;2.0;100.0;14.0;5.0;4.0;76.0;1.0;100.0;10.0;5.0;10.0;21.0;15.0;26.0;14.0;;;;;;;;;
773;Alleenstaande man;2004 4e kwartaal;-22.0;-47.0;-8.0;-25.0;-9.0;-22.0;-28.0;-47.0;-8.0;-19.0;-25.0;-9.0;-22.0;100.0;1.0;9.0;30.0;25.0;33.0;3.0;100.0;3.0;23.0;34.0;15.0;19.0;5.0;100.0;4.0;8.0;49.0;14.0;23.0;1.0;100.0;8.0;11.0;52.0;13.0;15.0;2.0;100.0;18.0;33.0;40.0;10.0;100.0;26.0;29.0;5.0;30.0;6.0;4.0;100.0;21.0;27.0;8.0;33.0;10.0;2.0;100.0;27.0;23.0;24.0;19.0;2.0;5.0;100.0;4.0;7.0;38.0;31.0;17.0;2.0;100.0;53.0;10.0;7.0;28.0;2.0;100.0;68.0;8.0;5.0;15.0;4.0;100.0;7.0;7.0;53.0;12.0;19.0;2.0;100.0;13.0;10.0;16.0;60.0;1.0;100.0;6.0;6.0;4.0;84.0;0.0;100.0;19.0;5.0;7.0;69.0;1.0;100.0;6.0;6.0;13.0;16.0;16.0;31.0;13.0;;;;;;;;;
774;Alleenstaande man;2004;-17.0;-47.0;7.0;-22.0;-3.0;-20.0;-20.0;-47.0;7.0;-15.0;-22.0;-3.0;-20.0;100.0;1.0;9.0;30.0;25.0;32.0;3.0;100.0;5.0;28.0;36.0;11.0;14.0;6.0;100.0;6.0;8.0;50.0;17.0;19.0;1.0;100.0;7.0;11.0;58.0;11.0;9.0;4.0;100.0;17.0;36.0;38.0;10.0;100.0;30.0;29.0;8.0;25.0;5.0;4.0;100.0;15.0;25.0;12.0;38.0;6.0;4.0;100.0;32.0;28.0;21.0;12.0;2.0;5.0;100.0;4.0;5.0;39.0;33.0;17.0;1.0;100.0;52.0;11.0;9.0;27.0;2.0;100.0;71.0;7.0;5.0;15.0;3.0;100.0;6.0;7.0;58.0;11.0;16.0;3.0;100.0;11.0;8.0;15.0;65.0;1.0;100.0;3.0;6.0;5.0;85.0;1.0;100.0;17.0;5.0;6.0;71.0;1.0;100.0;7.0;4.0;11.0;19.0;16.0;29.0;14.0;;;;;;;;;
775;Alleenstaande man;2005 1e kwartaal;-16.0;-35.0;8.0;-23.0;-4.0;-24.0;-14.0;-35.0;8.0;-17.0;-23.0;-4.0;-24.0;100.0;2.0;10.0;38.0;20.0;27.0;4.0;100.0;2.0;29.0;35.0;13.0;10.0;10.0;100.0;6.0;8.0;49.0;17.0;19.0;1.0;100.0;8.0;9.0;56.0;11.0;10.0;6.0;100.0;14.0;36.0;37.0;13.0;100.0;28.0;26.0;5.0;30.0;6.0;5.0;100.0;22.0;26.0;11.0;32.0;4.0;5.0;100.0;19.0;31.0;27.0;18.0;2.0;5.0;100.0;3.0;5.0;48.0;31.0;12.0;1.0;100.0;43.0;18.0;8.0;29.0;3.0;100.0;64.0;8.0;5.0;21.0;3.0;100.0;8.0;7.0;55.0;12.0;15.0;5.0;100.0;13.0;10.0;9.0;66.0;3.0;100.0;5.0;6.0;8.0;80.0;1.0;100.0;18.0;5.0;5.0;71.0;2.0;100.0;7.0;6.0;10.0;11.0;15.0;32.0;19.0;;;;;;;;;
776;Alleenstaande man;2005 2e kwartaal;-11.0;-29.0;5.0;-20.0;4.0;-16.0;-12.0;-29.0;5.0;-11.0;-20.0;4.0;-16.0;100.0;1.0;13.0;39.0;16.0;28.0;3.0;100.0;4.0;25.0;38.0;15.0;9.0;8.0;100.0;8.0;6.0;50.0;17.0;18.0;1.0;100.0;7.0;11.0;63.0;10.0;5.0;4.0;100.0;19.0;36.0;35.0;10.0;100.0;32.0;24.0;6.0;33.0;2.0;4.0;100.0;17.0;25.0;7.0;38.0;5.0;8.0;100.0;20.0;31.0;28.0;10.0;4.0;6.0;100.0;3.0;2.0;47.0;33.0;15.0;1.0;100.0;50.0;15.0;6.0;27.0;3.0;100.0;67.0;7.0;6.0;16.0;4.0;100.0;4.0;12.0;54.0;10.0;17.0;4.0;100.0;10.0;10.0;13.0;65.0;2.0;100.0;5.0;5.0;5.0;84.0;1.0;100.0;18.0;4.0;4.0;73.0;2.0;100.0;5.0;3.0;9.0;;;;;;;;;;;;;
777;Alleenstaande man;2005 3e kwartaal;-19.0;-43.0;2.0;-27.0;-4.0;-22.0;-21.0;-43.0;2.0;-17.0;-27.0;-4.0;-22.0;100.0;1.0;7.0;36.0;23.0;28.0;4.0;100.0;4.0;23.0;39.0;14.0;11.0;9.0;100.0;4.0;5.0;54.0;22.0;14.0;1.0;100.0;4.0;13.0;58.0;13.0;8.0;4.0;100.0;17.0;32.0;39.0;12.0;100.0;25.0;32.0;7.0;31.0;3.0;3.0;100.0;24.0;27.0;6.0;35.0;3.0;6.0;100.0;21.0;26.0;30.0;15.0;2.0;6.0;100.0;2.0;6.0;47.0;33.0;11.0;1.0;100.0;49.0;12.0;8.0;27.0;4.0;100.0;71.0;3.0;4.0;17.0;5.0;100.0;5.0;4.0;58.0;13.0;16.0;3.0;100.0;9.0;6.0;17.0;67.0;1.0;100.0;3.0;7.0;7.0;82.0;1.0;100.0;14.0;6.0;4.0;75.0;1.0;100.0;7.0;3.0;17.0;19.0;13.0;23.0;18.0;;;;;;;;;
778;Alleenstaande man;2005 4e kwartaal;-11.0;-18.0;4.0;-14.0;-9.0;-17.0;-7.0;-18.0;4.0;-13.0;-14.0;-9.0;-17.0;100.0;1.0;15.0;43.0;18.0;17.0;5.0;100.0;5.0;29.0;30.0;14.0;16.0;7.0;100.0;5.0;11.0;53.0;17.0;13.0;0.0;100.0;5.0;12.0;51.0;14.0;12.0;6.0;100.0;20.0;31.0;36.0;13.0;100.0;21.0;28.0;9.0;36.0;1.0;4.0;100.0;26.0;25.0;7.0;31.0;3.0;8.0;100.0;14.0;20.0;26.0;29.0;4.0;8.0;100.0;2.0;5.0;44.0;34.0;14.0;1.0;100.0;41.0;17.0;11.0;26.0;4.0;100.0;73.0;2.0;5.0;17.0;3.0;100.0;5.0;5.0;60.0;16.0;12.0;2.0;100.0;10.0;6.0;14.0;69.0;1.0;100.0;4.0;6.0;6.0;83.0;0.0;100.0;11.0;5.0;3.0;79.0;2.0;100.0;5.0;6.0;11.0;16.0;14.0;34.0;14.0;;;;;;;;;
779;Alleenstaande man;2005;-14.0;-32.0;5.0;-21.0;-3.0;-20.0;-13.0;-32.0;5.0;-15.0;-21.0;-3.0;-20.0;100.0;1.0;11.0;39.0;19.0;25.0;4.0;100.0;4.0;27.0;35.0;14.0;12.0;8.0;100.0;6.0;7.0;52.0;18.0;16.0;1.0;100.0;6.0;11.0;57.0;12.0;9.0;5.0;100.0;17.0;34.0;37.0;12.0;100.0;26.0;28.0;7.0;32.0;3.0;4.0;100.0;22.0;26.0;7.0;34.0;4.0;7.0;100.0;18.0;27.0;28.0;18.0;3.0;6.0;100.0;2.0;4.0;46.0;33.0;13.0;1.0;100.0;46.0;16.0;8.0;27.0;3.0;100.0;69.0;5.0;5.0;18.0;4.0;100.0;6.0;7.0;57.0;13.0;15.0;3.0;100.0;11.0;8.0;13.0;67.0;1.0;100.0;4.0;6.0;7.0;82.0;1.0;100.0;15.0;5.0;4.0;75.0;2.0;100.0;6.0;4.0;12.0;16.0;14.0;30.0;17.0;;;;;;;;;
780;Alleenstaande man;2006 1e kwartaal;-1.0;-1.0;21.0;-13.0;-2.0;-12.0;10.0;-1.0;21.0;-9.0;-13.0;-2.0;-12.0;100.0;5.0;25.0;36.0;11.0;21.0;2.0;100.0;11.0;29.0;33.0;9.0;10.0;7.0;100.0;10.0;6.0;54.0;13.0;15.0;2.0;100.0;9.0;10.0;54.0;12.0;9.0;6.0;100.0;20.0;36.0;32.0;12.0;100.0;22.0;24.0;10.0;37.0;3.0;4.0;100.0;27.0;23.0;8.0;35.0;2.0;5.0;100.0;12.0;17.0;28.0;31.0;7.0;5.0;100.0;2.0;8.0;40.0;37.0;12.0;1.0;100.0;49.0;11.0;8.0;30.0;2.0;100.0;71.0;5.0;5.0;17.0;3.0;100.0;5.0;5.0;58.0;9.0;17.0;5.0;100.0;12.0;10.0;11.0;66.0;2.0;100.0;3.0;4.0;3.0;89.0;1.0;100.0;17.0;6.0;3.0;74.0;0.0;100.0;6.0;3.0;14.0;13.0;13.0;34.0;16.0;;;;;;;;;
781;Alleenstaande man;2006 2e kwartaal;7.0;17.0;33.0;-21.0;5.0;-1.0;25.0;17.0;33.0;-5.0;-21.0;5.0;-1.0;100.0;8.0;33.0;31.0;8.0;15.0;5.0;100.0;11.0;36.0;29.0;9.0;6.0;8.0;100.0;10.0;10.0;39.0;19.0;21.0;1.0;100.0;6.0;15.0;57.0;10.0;6.0;5.0;100.0;24.0;40.0;25.0;12.0;100.0;22.0;28.0;6.0;33.0;3.0;8.0;100.0;21.0;32.0;7.0;30.0;3.0;7.0;100.0;12.0;13.0;19.0;35.0;16.0;5.0;100.0;6.0;7.0;39.0;33.0;12.0;2.0;100.0;46.0;10.0;6.0;34.0;3.0;100.0;68.0;6.0;5.0;15.0;6.0;100.0;5.0;7.0;60.0;8.0;19.0;2.0;100.0;11.0;7.0;10.0;71.0;1.0;100.0;3.0;5.0;6.0;86.0;0.0;100.0;18.0;3.0;5.0;73.0;1.0;100.0;5.0;2.0;9.0;15.0;14.0;37.0;18.0;;;;;;;;;
782;Alleenstaande man;2006 3e kwartaal;9.0;27.0;32.0;-19.0;10.0;-5.0;30.0;27.0;32.0;-5.0;-19.0;10.0;-5.0;100.0;14.0;32.0;28.0;7.0;11.0;8.0;100.0;12.0;32.0;35.0;7.0;4.0;11.0;100.0;4.0;10.0;53.0;17.0;16.0;0.0;100.0;9.0;13.0;65.0;7.0;5.0;1.0;100.0;18.0;44.0;23.0;14.0;100.0;21.0;29.0;11.0;33.0;3.0;4.0;100.0;26.0;30.0;8.0;26.0;2.0;9.0;100.0;5.0;10.0;24.0;34.0;20.0;7.0;100.0;5.0;5.0;41.0;33.0;13.0;2.0;100.0;48.0;12.0;9.0;30.0;2.0;100.0;69.0;7.0;5.0;16.0;3.0;100.0;5.0;8.0;61.0;9.0;13.0;4.0;100.0;11.0;8.0;14.0;65.0;2.0;100.0;3.0;4.0;4.0;87.0;1.0;100.0;18.0;5.0;7.0;69.0;0.0;100.0;8.0;1.0;10.0;16.0;13.0;36.0;16.0;;;;;;;;;
783;Alleenstaande man;2006 4e kwartaal;8.0;25.0;25.0;-14.0;1.0;3.0;25.0;25.0;25.0;-3.0;-14.0;1.0;3.0;100.0;12.0;29.0;35.0;6.0;11.0;7.0;100.0;7.0;30.0;35.0;7.0;5.0;16.0;100.0;8.0;5.0;56.0;12.0;15.0;3.0;100.0;9.0;12.0;53.0;14.0;6.0;6.0;100.0;27.0;36.0;23.0;14.0;100.0;18.0;30.0;10.0;35.0;1.0;5.0;100.0;29.0;27.0;7.0;29.0;1.0;8.0;100.0;6.0;8.0;23.0;37.0;14.0;11.0;100.0;1.0;4.0;45.0;32.0;16.0;2.0;100.0;50.0;14.0;8.0;26.0;3.0;100.0;67.0;5.0;5.0;19.0;4.0;100.0;5.0;12.0;55.0;9.0;16.0;3.0;100.0;10.0;9.0;12.0;67.0;1.0;100.0;2.0;4.0;9.0;83.0;2.0;100.0;20.0;6.0;5.0;69.0;1.0;100.0;2.0;1.0;14.0;16.0;15.0;31.0;21.0;;;;;;;;;
784;Alleenstaande man;2006;6.0;17.0;28.0;-17.0;4.0;-3.0;23.0;17.0;28.0;-6.0;-17.0;4.0;-3.0;100.0;10.0;30.0;32.0;8.0;15.0;6.0;100.0;10.0;32.0;33.0;8.0;6.0;11.0;100.0;8.0;8.0;50.0;16.0;17.0;1.0;100.0;8.0;13.0;57.0;11.0;6.0;5.0;100.0;22.0;39.0;26.0;13.0;100.0;21.0;28.0;9.0;35.0;3.0;5.0;100.0;26.0;28.0;7.0;30.0;2.0;7.0;100.0;9.0;12.0;24.0;34.0;15.0;7.0;100.0;4.0;6.0;41.0;34.0;13.0;2.0;100.0;48.0;12.0;8.0;30.0;2.0;100.0;69.0;6.0;5.0;16.0;4.0;100.0;5.0;8.0;59.0;9.0;16.0;3.0;100.0;11.0;9.0;12.0;67.0;1.0;100.0;3.0;4.0;6.0;86.0;1.0;100.0;18.0;5.0;5.0;71.0;1.0;100.0;5.0;2.0;12.0;15.0;14.0;35.0;18.0;;;;;;;;;
785;Alleenstaande man;2007 1e kwartaal;17.0;29.0;32.0;-5.0;13.0;17.0;30.0;29.0;32.0;8.0;-5.0;13.0;17.0;100.0;19.0;27.0;32.0;9.0;8.0;5.0;100.0;9.0;33.0;35.0;7.0;3.0;12.0;100.0;6.0;12.0;58.0;12.0;11.0;2.0;100.0;5.0;19.0;60.0;7.0;4.0;5.0;100.0;31.0;38.0;14.0;17.0;100.0;15.0;29.0;8.0;41.0;3.0;4.0;100.0;31.0;25.0;4.0;29.0;3.0;9.0;100.0;3.0;12.0;22.0;33.0;21.0;9.0;100.0;3.0;3.0;46.0;35.0;12.0;1.0;100.0;50.0;13.0;9.0;24.0;4.0;100.0;66.0;7.0;5.0;16.0;5.0;100.0;5.0;7.0;63.0;9.0;9.0;7.0;100.0;11.0;6.0;12.0;68.0;3.0;100.0;3.0;4.0;4.0;87.0;2.0;100.0;16.0;5.0;6.0;73.0;0.0;100.0;7.0;3.0;14.0;13.0;11.0;29.0;22.0;;;;;;;;;
786;Alleenstaande man;2007 2e kwartaal;15.0;31.0;14.0;1.0;9.0;20.0;22.0;31.0;14.0;10.0;1.0;9.0;20.0;100.0;16.0;28.0;34.0;4.0;9.0;8.0;100.0;8.0;21.0;42.0;10.0;6.0;12.0;100.0;12.0;9.0;58.0;9.0;11.0;1.0;100.0;8.0;12.0;62.0;9.0;3.0;5.0;100.0;33.0;39.0;13.0;16.0;100.0;17.0;31.0;13.0;33.0;1.0;5.0;100.0;25.0;36.0;5.0;23.0;3.0;8.0;100.0;6.0;11.0;22.0;36.0;15.0;9.0;100.0;3.0;6.0;38.0;35.0;16.0;2.0;100.0;50.0;14.0;5.0;26.0;4.0;100.0;74.0;4.0;5.0;15.0;3.0;100.0;5.0;9.0;62.0;7.0;13.0;4.0;100.0;15.0;9.0;9.0;67.0;0.0;100.0;5.0;5.0;8.0;82.0;1.0;100.0;15.0;3.0;7.0;74.0;1.0;100.0;8.0;5.0;11.0;13.0;12.0;34.0;16.0;;;;;;;;;
787;Alleenstaande man;2007 3e kwartaal;19.0;34.0;18.0;4.0;20.0;17.0;26.0;34.0;18.0;14.0;4.0;20.0;17.0;100.0;18.0;30.0;35.0;7.0;6.0;4.0;100.0;8.0;30.0;31.0;12.0;8.0;10.0;100.0;10.0;16.0;52.0;11.0;10.0;1.0;100.0;11.0;18.0;57.0;4.0;4.0;5.0;100.0;36.0;32.0;19.0;13.0;100.0;17.0;33.0;11.0;34.0;2.0;3.0;100.0;35.0;29.0;6.0;21.0;4.0;6.0;100.0;4.0;6.0;29.0;38.0;17.0;6.0;100.0;5.0;3.0;38.0;35.0;18.0;1.0;100.0;57.0;13.0;7.0;20.0;3.0;100.0;74.0;4.0;5.0;14.0;3.0;100.0;4.0;6.0;63.0;9.0;15.0;3.0;100.0;12.0;7.0;14.0;65.0;2.0;100.0;4.0;6.0;4.0;83.0;3.0;100.0;15.0;4.0;4.0;75.0;2.0;100.0;8.0;4.0;13.0;17.0;12.0;31.0;16.0;;;;;;;;;
