ID;Geslacht;Leeftijd;Migratieachtergrond;Perioden;TotaalGedetineerden_1;GedetineerdenInVanTotaal_2
2610;Vrouwen;18 tot 25 jaar;Met migratieachtergrond;2005;500;1.0
2611;Vrouwen;18 tot 25 jaar;Met migratieachtergrond;2006;520;1.0
2612;Vrouwen;18 tot 25 jaar;Met migratieachtergrond;2007;490;1.0
2613;Vrouwen;18 tot 25 jaar;Met migratieachtergrond;2008;500;1.1
2614;Vrouwen;18 tot 25 jaar;Met migratieachtergrond;2009;510;1.2
2615;Vrouwen;18 tot 25 jaar;Met migratieachtergrond;2010;480;1.1
2616;Vrouwen;18 tot 25 jaar;Met migratieachtergrond;2011;510;1.2
2617;Vrouwen;18 tot 25 jaar;Met migratieachtergrond;2012;470;1.1
2618;Vrouwen;18 tot 25 jaar;Met migratieachtergrond;2013;460;1.1
2619;Vrouwen;18 tot 25 jaar;Met migratieachtergrond;2014;440;1.0
2620;Vrouwen;18 tot 25 jaar;Met migratieachtergrond;2015;380;1.0
2621;Vrouwen;18 tot 25 jaar;Met migratieachtergrond;2016;300;0.8
2622;Vrouwen;18 tot 25 jaar;Met migratieachtergrond;2017;270;0.8
2623;Vrouwen;18 tot 25 jaar;Met migratieachtergrond;2018;240;0.7
2624;Vrouwen;18 tot 25 jaar;Met migratieachtergrond;2019;230;0.7
2625;Vrouwen;18 tot 25 jaar;Met migratieachtergrond;2020;170;0.6
2626;Vrouwen;18 tot 25 jaar;Met migratieachtergrond;2021;140;0.5
2627;Vrouwen;18 tot 25 jaar;Met migratieachtergrond;2022;160;0.5
2628;Vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;2005;130;0.3
2629;Vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;2006;150;0.3
2630;Vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;2007;150;0.3
2631;Vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;2008;150;0.3
2632;Vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;2009;150;0.3
2633;Vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;2010;130;0.3
2634;Vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;2011;160;0.4
2635;Vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;2012;160;0.4
2636;Vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;2013;180;0.4
2637;Vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;2014;170;0.4
2638;Vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;2015;140;0.3
2639;Vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;2016;120;0.3
2640;Vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;2017;130;0.4
2641;Vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;2018;90;0.3
2642;Vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;2019;90;0.3
2643;Vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;2020;70;0.3
2644;Vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;2021;60;0.2
2645;Vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;2022;60;0.2
2646;Vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;2005;380;0.7
2647;Vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;2006;370;0.7
2648;Vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;2007;340;0.7
2649;Vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;2008;350;0.8
2650;Vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;2009;370;0.8
2651;Vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;2010;350;0.8
2652;Vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;2011;360;0.8
2653;Vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;2012;310;0.7
2654;Vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;2013;280;0.7
2655;Vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;2014;270;0.6
2656;Vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;2015;250;0.6
2657;Vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;2016;180;0.5
2658;Vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;2017;150;0.4
2659;Vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;2018;150;0.4
2660;Vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;2019;140;0.4
2661;Vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;2020;90;0.3
2662;Vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;2021;80;0.3
2663;Vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;2022;100;0.3
2664;Vrouwen;18 tot 25 jaar;Marokko;2005;60;0.1
2665;Vrouwen;18 tot 25 jaar;Marokko;2006;70;0.1
2666;Vrouwen;18 tot 25 jaar;Marokko;2007;70;0.2
2667;Vrouwen;18 tot 25 jaar;Marokko;2008;60;0.1
2668;Vrouwen;18 tot 25 jaar;Marokko;2009;60;0.1
2669;Vrouwen;18 tot 25 jaar;Marokko;2010;70;0.2
2670;Vrouwen;18 tot 25 jaar;Marokko;2011;70;0.2
2671;Vrouwen;18 tot 25 jaar;Marokko;2012;60;0.1
2672;Vrouwen;18 tot 25 jaar;Marokko;2013;60;0.1
2673;Vrouwen;18 tot 25 jaar;Marokko;2014;50;0.1
2674;Vrouwen;18 tot 25 jaar;Marokko;2015;50;0.1
2675;Vrouwen;18 tot 25 jaar;Marokko;2016;40;0.1
2676;Vrouwen;18 tot 25 jaar;Marokko;2017;20;0.1
2677;Vrouwen;18 tot 25 jaar;Marokko;2018;30;0.1
2678;Vrouwen;18 tot 25 jaar;Marokko;2019;30;0.1
2679;Vrouwen;18 tot 25 jaar;Marokko;2020;20;0.1
2680;Vrouwen;18 tot 25 jaar;Marokko;2021;20;0.1
2681;Vrouwen;18 tot 25 jaar;Marokko;2022;20;0.1
2682;Vrouwen;18 tot 25 jaar;Turkije;2005;30;0.1
2683;Vrouwen;18 tot 25 jaar;Turkije;2006;20;0.0
2684;Vrouwen;18 tot 25 jaar;Turkije;2007;20;0.0
2685;Vrouwen;18 tot 25 jaar;Turkije;2008;10;0.0
2686;Vrouwen;18 tot 25 jaar;Turkije;2009;20;0.0
2687;Vrouwen;18 tot 25 jaar;Turkije;2010;20;0.0
2688;Vrouwen;18 tot 25 jaar;Turkije;2011;10;0.0
2689;Vrouwen;18 tot 25 jaar;Turkije;2012;20;0.0
2690;Vrouwen;18 tot 25 jaar;Turkije;2013;10;0.0
2691;Vrouwen;18 tot 25 jaar;Turkije;2014;20;0.0
2692;Vrouwen;18 tot 25 jaar;Turkije;2015;20;0.0
2693;Vrouwen;18 tot 25 jaar;Turkije;2016;10;0.0
2694;Vrouwen;18 tot 25 jaar;Turkije;2017;10;0.0
2695;Vrouwen;18 tot 25 jaar;Turkije;2018;10;0.0
2696;Vrouwen;18 tot 25 jaar;Turkije;2019;10;0.0
2697;Vrouwen;18 tot 25 jaar;Turkije;2020;0;0.0
2698;Vrouwen;18 tot 25 jaar;Turkije;2021;10;0.0
2699;Vrouwen;18 tot 25 jaar;Turkije;2022;10;0.0
2700;Vrouwen;18 tot 25 jaar;Suriname;2005;120;0.2
2701;Vrouwen;18 tot 25 jaar;Suriname;2006;120;0.2
2702;Vrouwen;18 tot 25 jaar;Suriname;2007;110;0.2
2703;Vrouwen;18 tot 25 jaar;Suriname;2008;100;0.2
2704;Vrouwen;18 tot 25 jaar;Suriname;2009;100;0.2
2705;Vrouwen;18 tot 25 jaar;Suriname;2010;100;0.2
2706;Vrouwen;18 tot 25 jaar;Suriname;2011;90;0.2
2707;Vrouwen;18 tot 25 jaar;Suriname;2012;70;0.2
2708;Vrouwen;18 tot 25 jaar;Suriname;2013;60;0.1
2709;Vrouwen;18 tot 25 jaar;Suriname;2014;50;0.1
2710;Vrouwen;18 tot 25 jaar;Suriname;2015;50;0.1
2711;Vrouwen;18 tot 25 jaar;Suriname;2016;40;0.1
2712;Vrouwen;18 tot 25 jaar;Suriname;2017;30;0.1
2713;Vrouwen;18 tot 25 jaar;Suriname;2018;20;0.1
2714;Vrouwen;18 tot 25 jaar;Suriname;2019;20;0.0
2715;Vrouwen;18 tot 25 jaar;Suriname;2020;20;0.1
2716;Vrouwen;18 tot 25 jaar;Suriname;2021;10;0.0
2717;Vrouwen;18 tot 25 jaar;Suriname;2022;10;0.0
2718;Vrouwen;18 tot 25 jaar;(voormalige) Nederlandse Antillen, Aruba;2005;80;0.2
2719;Vrouwen;18 tot 25 jaar;(voormalige) Nederlandse Antillen, Aruba;2006;80;0.2
2720;Vrouwen;18 tot 25 jaar;(voormalige) Nederlandse Antillen, Aruba;2007;60;0.1
2721;Vrouwen;18 tot 25 jaar;(voormalige) Nederlandse Antillen, Aruba;2008;70;0.2
2722;Vrouwen;18 tot 25 jaar;(voormalige) Nederlandse Antillen, Aruba;2009;80;0.2
2723;Vrouwen;18 tot 25 jaar;(voormalige) Nederlandse Antillen, Aruba;2010;60;0.1
2724;Vrouwen;18 tot 25 jaar;(voormalige) Nederlandse Antillen, Aruba;2011;80;0.2
2725;Vrouwen;18 tot 25 jaar;(voormalige) Nederlandse Antillen, Aruba;2012;100;0.2
2726;Vrouwen;18 tot 25 jaar;(voormalige) Nederlandse Antillen, Aruba;2013;90;0.2
2727;Vrouwen;18 tot 25 jaar;(voormalige) Nederlandse Antillen, Aruba;2014;90;0.2
2728;Vrouwen;18 tot 25 jaar;(voormalige) Nederlandse Antillen, Aruba;2015;80;0.2
2729;Vrouwen;18 tot 25 jaar;(voormalige) Nederlandse Antillen, Aruba;2016;40;0.1
2730;Vrouwen;18 tot 25 jaar;(voormalige) Nederlandse Antillen, Aruba;2017;40;0.1
2731;Vrouwen;18 tot 25 jaar;(voormalige) Nederlandse Antillen, Aruba;2018;50;0.2
2732;Vrouwen;18 tot 25 jaar;(voormalige) Nederlandse Antillen, Aruba;2019;40;0.1
2733;Vrouwen;18 tot 25 jaar;(voormalige) Nederlandse Antillen, Aruba;2020;20;0.1
2734;Vrouwen;18 tot 25 jaar;(voormalige) Nederlandse Antillen, Aruba;2021;20;0.1
2735;Vrouwen;18 tot 25 jaar;(voormalige) Nederlandse Antillen, Aruba;2022;20;0.1
2736;Vrouwen;18 tot 25 jaar;Overige niet-westerse migratieachterg...;2005;90;0.2
2737;Vrouwen;18 tot 25 jaar;Overige niet-westerse migratieachterg...;2006;90;0.2
2738;Vrouwen;18 tot 25 jaar;Overige niet-westerse migratieachterg...;2007;80;0.2
2739;Vrouwen;18 tot 25 jaar;Overige niet-westerse migratieachterg...;2008;120;0.3
2740;Vrouwen;18 tot 25 jaar;Overige niet-westerse migratieachterg...;2009;110;0.2
2741;Vrouwen;18 tot 25 jaar;Overige niet-westerse migratieachterg...;2010;100;0.2
2742;Vrouwen;18 tot 25 jaar;Overige niet-westerse migratieachterg...;2011;100;0.2
2743;Vrouwen;18 tot 25 jaar;Overige niet-westerse migratieachterg...;2012;70;0.2
2744;Vrouwen;18 tot 25 jaar;Overige niet-westerse migratieachterg...;2013;70;0.2
2745;Vrouwen;18 tot 25 jaar;Overige niet-westerse migratieachterg...;2014;60;0.1
2746;Vrouwen;18 tot 25 jaar;Overige niet-westerse migratieachterg...;2015;60;0.1
2747;Vrouwen;18 tot 25 jaar;Overige niet-westerse migratieachterg...;2016;40;0.1
2748;Vrouwen;18 tot 25 jaar;Overige niet-westerse migratieachterg...;2017;50;0.1
2749;Vrouwen;18 tot 25 jaar;Overige niet-westerse migratieachterg...;2018;40;0.1
2750;Vrouwen;18 tot 25 jaar;Overige niet-westerse migratieachterg...;2019;50;0.1
2751;Vrouwen;18 tot 25 jaar;Overige niet-westerse migratieachterg...;2020;40;0.1
2752;Vrouwen;18 tot 25 jaar;Overige niet-westerse migratieachterg...;2021;30;0.1
2753;Vrouwen;18 tot 25 jaar;Overige niet-westerse migratieachterg...;2022;40;0.1
2754;Vrouwen;18 tot 25 jaar;Onbekende migratieachtergrond;2005;10;0.0
2755;Vrouwen;18 tot 25 jaar;Onbekende migratieachtergrond;2006;10;0.0
2756;Vrouwen;18 tot 25 jaar;Onbekende migratieachtergrond;2007;10;0.0
2757;Vrouwen;18 tot 25 jaar;Onbekende migratieachtergrond;2008;10;0.0
2758;Vrouwen;18 tot 25 jaar;Onbekende migratieachtergrond;2009;10;0.0
2759;Vrouwen;18 tot 25 jaar;Onbekende migratieachtergrond;2010;10;0.0
2760;Vrouwen;18 tot 25 jaar;Onbekende migratieachtergrond;2011;10;0.0
2761;Vrouwen;18 tot 25 jaar;Onbekende migratieachtergrond;2012;0;0.0
2762;Vrouwen;18 tot 25 jaar;Onbekende migratieachtergrond;2013;10;0.0
2763;Vrouwen;18 tot 25 jaar;Onbekende migratieachtergrond;2014;10;0.0
2764;Vrouwen;18 tot 25 jaar;Onbekende migratieachtergrond;2015;10;0.0
2765;Vrouwen;18 tot 25 jaar;Onbekende migratieachtergrond;2016;10;0.0
2766;Vrouwen;18 tot 25 jaar;Onbekende migratieachtergrond;2017;0;0.0
2767;Vrouwen;18 tot 25 jaar;Onbekende migratieachtergrond;2018;0;0.0
2768;Vrouwen;18 tot 25 jaar;Onbekende migratieachtergrond;2019;0;0.0
2769;Vrouwen;18 tot 25 jaar;Onbekende migratieachtergrond;2020;0;0.0
2770;Vrouwen;18 tot 25 jaar;Onbekende migratieachtergrond;2021;0;0.0
2771;Vrouwen;18 tot 25 jaar;Onbekende migratieachtergrond;2022;0;0.0
2772;Vrouwen;25 tot 45 jaar;Totaal;2005;2470;4.9
2773;Vrouwen;25 tot 45 jaar;Totaal;2006;2550;5.1
2774;Vrouwen;25 tot 45 jaar;Totaal;2007;2310;4.9
2775;Vrouwen;25 tot 45 jaar;Totaal;2008;2250;5.0
2776;Vrouwen;25 tot 45 jaar;Totaal;2009;2080;4.7
2777;Vrouwen;25 tot 45 jaar;Totaal;2010;2010;4.6
2778;Vrouwen;25 tot 45 jaar;Totaal;2011;1950;4.4
2779;Vrouwen;25 tot 45 jaar;Totaal;2012;1810;4.3
2780;Vrouwen;25 tot 45 jaar;Totaal;2013;1960;4.6
2781;Vrouwen;25 tot 45 jaar;Totaal;2014;1910;4.4
2782;Vrouwen;25 tot 45 jaar;Totaal;2015;1730;4.4
2783;Vrouwen;25 tot 45 jaar;Totaal;2016;1490;4.2
2784;Vrouwen;25 tot 45 jaar;Totaal;2017;1370;4.1
2785;Vrouwen;25 tot 45 jaar;Totaal;2018;1380;4.2
2786;Vrouwen;25 tot 45 jaar;Totaal;2019;1390;4.1
2787;Vrouwen;25 tot 45 jaar;Totaal;2020;930;3.4
2788;Vrouwen;25 tot 45 jaar;Totaal;2021;1060;3.6
2789;Vrouwen;25 tot 45 jaar;Totaal;2022;1160;3.8
2790;Vrouwen;25 tot 45 jaar;Nederlandse achtergrond;2005;1010;2.0
2791;Vrouwen;25 tot 45 jaar;Nederlandse achtergrond;2006;1040;2.1
2792;Vrouwen;25 tot 45 jaar;Nederlandse achtergrond;2007;910;1.9
2793;Vrouwen;25 tot 45 jaar;Nederlandse achtergrond;2008;860;1.9
2794;Vrouwen;25 tot 45 jaar;Nederlandse achtergrond;2009;750;1.7
2795;Vrouwen;25 tot 45 jaar;Nederlandse achtergrond;2010;710;1.6
2796;Vrouwen;25 tot 45 jaar;Nederlandse achtergrond;2011;700;1.6
2797;Vrouwen;25 tot 45 jaar;Nederlandse achtergrond;2012;620;1.4
2798;Vrouwen;25 tot 45 jaar;Nederlandse achtergrond;2013;680;1.6
2799;Vrouwen;25 tot 45 jaar;Nederlandse achtergrond;2014;710;1.6
2800;Vrouwen;25 tot 45 jaar;Nederlandse achtergrond;2015;610;1.5
2801;Vrouwen;25 tot 45 jaar;Nederlandse achtergrond;2016;520;1.5
2802;Vrouwen;25 tot 45 jaar;Nederlandse achtergrond;2017;450;1.3
2803;Vrouwen;25 tot 45 jaar;Nederlandse achtergrond;2018;480;1.4
2804;Vrouwen;25 tot 45 jaar;Nederlandse achtergrond;2019;460;1.3
2805;Vrouwen;25 tot 45 jaar;Nederlandse achtergrond;2020;300;1.1
2806;Vrouwen;25 tot 45 jaar;Nederlandse achtergrond;2021;350;1.2
2807;Vrouwen;25 tot 45 jaar;Nederlandse achtergrond;2022;390;1.3
2808;Vrouwen;25 tot 45 jaar;Met migratieachtergrond;2005;1450;2.9
2809;Vrouwen;25 tot 45 jaar;Met migratieachtergrond;2006;1500;3.0
2810;Vrouwen;25 tot 45 jaar;Met migratieachtergrond;2007;1380;2.9
2811;Vrouwen;25 tot 45 jaar;Met migratieachtergrond;2008;1380;3.1
2812;Vrouwen;25 tot 45 jaar;Met migratieachtergrond;2009;1310;3.0
2813;Vrouwen;25 tot 45 jaar;Met migratieachtergrond;2010;1280;2.9
2814;Vrouwen;25 tot 45 jaar;Met migratieachtergrond;2011;1230;2.8
2815;Vrouwen;25 tot 45 jaar;Met migratieachtergrond;2012;1180;2.8
2816;Vrouwen;25 tot 45 jaar;Met migratieachtergrond;2013;1280;3.0
2817;Vrouwen;25 tot 45 jaar;Met migratieachtergrond;2014;1180;2.7
2818;Vrouwen;25 tot 45 jaar;Met migratieachtergrond;2015;1110;2.8
2819;Vrouwen;25 tot 45 jaar;Met migratieachtergrond;2016;950;2.7
2820;Vrouwen;25 tot 45 jaar;Met migratieachtergrond;2017;910;2.7
2821;Vrouwen;25 tot 45 jaar;Met migratieachtergrond;2018;900;2.7
2822;Vrouwen;25 tot 45 jaar;Met migratieachtergrond;2019;930;2.7
2823;Vrouwen;25 tot 45 jaar;Met migratieachtergrond;2020;620;2.3
2824;Vrouwen;25 tot 45 jaar;Met migratieachtergrond;2021;710;2.4
2825;Vrouwen;25 tot 45 jaar;Met migratieachtergrond;2022;770;2.5
2826;Vrouwen;25 tot 45 jaar;Westerse migratieachtergrond;2005;470;0.9
2827;Vrouwen;25 tot 45 jaar;Westerse migratieachtergrond;2006;490;1.0
2828;Vrouwen;25 tot 45 jaar;Westerse migratieachtergrond;2007;440;0.9
2829;Vrouwen;25 tot 45 jaar;Westerse migratieachtergrond;2008;420;0.9
2830;Vrouwen;25 tot 45 jaar;Westerse migratieachtergrond;2009;410;0.9
2831;Vrouwen;25 tot 45 jaar;Westerse migratieachtergrond;2010;420;1.0
2832;Vrouwen;25 tot 45 jaar;Westerse migratieachtergrond;2011;440;1.0
2833;Vrouwen;25 tot 45 jaar;Westerse migratieachtergrond;2012;430;1.0
2834;Vrouwen;25 tot 45 jaar;Westerse migratieachtergrond;2013;510;1.2
2835;Vrouwen;25 tot 45 jaar;Westerse migratieachtergrond;2014;470;1.1
2836;Vrouwen;25 tot 45 jaar;Westerse migratieachtergrond;2015;420;1.1
2837;Vrouwen;25 tot 45 jaar;Westerse migratieachtergrond;2016;390;1.1
2838;Vrouwen;25 tot 45 jaar;Westerse migratieachtergrond;2017;380;1.1
2839;Vrouwen;25 tot 45 jaar;Westerse migratieachtergrond;2018;350;1.0
2840;Vrouwen;25 tot 45 jaar;Westerse migratieachtergrond;2019;390;1.1
2841;Vrouwen;25 tot 45 jaar;Westerse migratieachtergrond;2020;270;1.0
2842;Vrouwen;25 tot 45 jaar;Westerse migratieachtergrond;2021;270;0.9
2843;Vrouwen;25 tot 45 jaar;Westerse migratieachtergrond;2022;310;1.0
2844;Vrouwen;25 tot 45 jaar;Niet-westerse migratieachtergrond;2005;970;1.9
2845;Vrouwen;25 tot 45 jaar;Niet-westerse migratieachtergrond;2006;1020;2.0
2846;Vrouwen;25 tot 45 jaar;Niet-westerse migratieachtergrond;2007;940;2.0
2847;Vrouwen;25 tot 45 jaar;Niet-westerse migratieachtergrond;2008;960;2.1
2848;Vrouwen;25 tot 45 jaar;Niet-westerse migratieachtergrond;2009;900;2.0
2849;Vrouwen;25 tot 45 jaar;Niet-westerse migratieachtergrond;2010;860;2.0
2850;Vrouwen;25 tot 45 jaar;Niet-westerse migratieachtergrond;2011;790;1.8
2851;Vrouwen;25 tot 45 jaar;Niet-westerse migratieachtergrond;2012;750;1.8
2852;Vrouwen;25 tot 45 jaar;Niet-westerse migratieachtergrond;2013;760;1.8
2853;Vrouwen;25 tot 45 jaar;Niet-westerse migratieachtergrond;2014;710;1.6
2854;Vrouwen;25 tot 45 jaar;Niet-westerse migratieachtergrond;2015;690;1.7
2855;Vrouwen;25 tot 45 jaar;Niet-westerse migratieachtergrond;2016;570;1.6
2856;Vrouwen;25 tot 45 jaar;Niet-westerse migratieachtergrond;2017;530;1.6
2857;Vrouwen;25 tot 45 jaar;Niet-westerse migratieachtergrond;2018;550;1.7
2858;Vrouwen;25 tot 45 jaar;Niet-westerse migratieachtergrond;2019;540;1.6
2859;Vrouwen;25 tot 45 jaar;Niet-westerse migratieachtergrond;2020;340;1.3
2860;Vrouwen;25 tot 45 jaar;Niet-westerse migratieachtergrond;2021;440;1.5
2861;Vrouwen;25 tot 45 jaar;Niet-westerse migratieachtergrond;2022;460;1.5
2862;Vrouwen;25 tot 45 jaar;Marokko;2005;70;0.1
2863;Vrouwen;25 tot 45 jaar;Marokko;2006;80;0.2
2864;Vrouwen;25 tot 45 jaar;Marokko;2007;80;0.2
2865;Vrouwen;25 tot 45 jaar;Marokko;2008;70;0.2
2866;Vrouwen;25 tot 45 jaar;Marokko;2009;60;0.1
2867;Vrouwen;25 tot 45 jaar;Marokko;2010;70;0.2
2868;Vrouwen;25 tot 45 jaar;Marokko;2011;80;0.2
2869;Vrouwen;25 tot 45 jaar;Marokko;2012;50;0.1
2870;Vrouwen;25 tot 45 jaar;Marokko;2013;70;0.2
2871;Vrouwen;25 tot 45 jaar;Marokko;2014;80;0.2
2872;Vrouwen;25 tot 45 jaar;Marokko;2015;70;0.2
2873;Vrouwen;25 tot 45 jaar;Marokko;2016;60;0.2
2874;Vrouwen;25 tot 45 jaar;Marokko;2017;80;0.2
2875;Vrouwen;25 tot 45 jaar;Marokko;2018;60;0.2
2876;Vrouwen;25 tot 45 jaar;Marokko;2019;60;0.2
2877;Vrouwen;25 tot 45 jaar;Marokko;2020;40;0.1
2878;Vrouwen;25 tot 45 jaar;Marokko;2021;60;0.2
2879;Vrouwen;25 tot 45 jaar;Marokko;2022;80;0.3
2880;Vrouwen;25 tot 45 jaar;Turkije;2005;50;0.1
2881;Vrouwen;25 tot 45 jaar;Turkije;2006;50;0.1
2882;Vrouwen;25 tot 45 jaar;Turkije;2007;50;0.1
2883;Vrouwen;25 tot 45 jaar;Turkije;2008;40;0.1
2884;Vrouwen;25 tot 45 jaar;Turkije;2009;40;0.1
2885;Vrouwen;25 tot 45 jaar;Turkije;2010;30;0.1
2886;Vrouwen;25 tot 45 jaar;Turkije;2011;30;0.1
2887;Vrouwen;25 tot 45 jaar;Turkije;2012;30;0.1
2888;Vrouwen;25 tot 45 jaar;Turkije;2013;30;0.1
2889;Vrouwen;25 tot 45 jaar;Turkije;2014;30;0.1
2890;Vrouwen;25 tot 45 jaar;Turkije;2015;30;0.1
2891;Vrouwen;25 tot 45 jaar;Turkije;2016;20;0.0
2892;Vrouwen;25 tot 45 jaar;Turkije;2017;30;0.1
2893;Vrouwen;25 tot 45 jaar;Turkije;2018;30;0.1
2894;Vrouwen;25 tot 45 jaar;Turkije;2019;30;0.1
2895;Vrouwen;25 tot 45 jaar;Turkije;2020;20;0.1
2896;Vrouwen;25 tot 45 jaar;Turkije;2021;30;0.1
2897;Vrouwen;25 tot 45 jaar;Turkije;2022;30;0.1
2898;Vrouwen;25 tot 45 jaar;Suriname;2005;330;0.6
2899;Vrouwen;25 tot 45 jaar;Suriname;2006;360;0.7
2900;Vrouwen;25 tot 45 jaar;Suriname;2007;310;0.7
2901;Vrouwen;25 tot 45 jaar;Suriname;2008;320;0.7
2902;Vrouwen;25 tot 45 jaar;Suriname;2009;290;0.6
2903;Vrouwen;25 tot 45 jaar;Suriname;2010;310;0.7
2904;Vrouwen;25 tot 45 jaar;Suriname;2011;270;0.6
2905;Vrouwen;25 tot 45 jaar;Suriname;2012;230;0.5
2906;Vrouwen;25 tot 45 jaar;Suriname;2013;250;0.6
2907;Vrouwen;25 tot 45 jaar;Suriname;2014;210;0.5
2908;Vrouwen;25 tot 45 jaar;Suriname;2015;210;0.5
2909;Vrouwen;25 tot 45 jaar;Suriname;2016;180;0.5
2910;Vrouwen;25 tot 45 jaar;Suriname;2017;140;0.4
2911;Vrouwen;25 tot 45 jaar;Suriname;2018;150;0.5
2912;Vrouwen;25 tot 45 jaar;Suriname;2019;130;0.4
2913;Vrouwen;25 tot 45 jaar;Suriname;2020;80;0.3
2914;Vrouwen;25 tot 45 jaar;Suriname;2021;100;0.3
2915;Vrouwen;25 tot 45 jaar;Suriname;2022;100;0.3
2916;Vrouwen;25 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2005;250;0.5
2917;Vrouwen;25 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2006;220;0.4
2918;Vrouwen;25 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2007;180;0.4
2919;Vrouwen;25 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2008;160;0.4
2920;Vrouwen;25 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2009;190;0.4
2921;Vrouwen;25 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2010;170;0.4
2922;Vrouwen;25 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2011;160;0.4
2923;Vrouwen;25 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2012;210;0.5
2924;Vrouwen;25 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2013;210;0.5
2925;Vrouwen;25 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2014;190;0.4
2926;Vrouwen;25 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2015;200;0.5
2927;Vrouwen;25 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2016;140;0.4
2928;Vrouwen;25 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2017;130;0.4
2929;Vrouwen;25 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2018;140;0.4
2930;Vrouwen;25 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2019;150;0.4
2931;Vrouwen;25 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2020;80;0.3
2932;Vrouwen;25 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2021;120;0.4
2933;Vrouwen;25 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2022;80;0.3
2934;Vrouwen;25 tot 45 jaar;Overige niet-westerse migratieachterg...;2005;280;0.6
2935;Vrouwen;25 tot 45 jaar;Overige niet-westerse migratieachterg...;2006;320;0.6
2936;Vrouwen;25 tot 45 jaar;Overige niet-westerse migratieachterg...;2007;320;0.7
2937;Vrouwen;25 tot 45 jaar;Overige niet-westerse migratieachterg...;2008;360;0.8
2938;Vrouwen;25 tot 45 jaar;Overige niet-westerse migratieachterg...;2009;320;0.7
2939;Vrouwen;25 tot 45 jaar;Overige niet-westerse migratieachterg...;2010;290;0.7
2940;Vrouwen;25 tot 45 jaar;Overige niet-westerse migratieachterg...;2011;250;0.6
2941;Vrouwen;25 tot 45 jaar;Overige niet-westerse migratieachterg...;2012;240;0.6
2942;Vrouwen;25 tot 45 jaar;Overige niet-westerse migratieachterg...;2013;210;0.5
2943;Vrouwen;25 tot 45 jaar;Overige niet-westerse migratieachterg...;2014;190;0.4
2944;Vrouwen;25 tot 45 jaar;Overige niet-westerse migratieachterg...;2015;180;0.5
