ID;BedrijfstakkenBranchesSBI2008;Bedrijfsgrootte;Perioden;BanenVanWerknemersInDecember_1
6800;64 Bankwezen;500 werkzame personen of meer;2020 december;67.6
6801;64 Bankwezen;500 werkzame personen of meer;2021 december;68.2
6802;64 Bankwezen;500 werkzame personen of meer;2022 december;72.3
6803;64 Bankwezen;500 werkzame personen of meer;2023 december;75.7
6804;65 Verzekeraars en pensioenfondsen;Totaal;2010 december;76.6
6805;65 Verzekeraars en pensioenfondsen;Totaal;2011 december ;72.2
6806;65 Verzekeraars en pensioenfondsen;Totaal;2012 december;70.8
6807;65 Verzekeraars en pensioenfondsen;Totaal;2013 december;69.6
6808;65 Verzekeraars en pensioenfondsen;Totaal;2014 december;66.3
6809;65 Verzekeraars en pensioenfondsen;Totaal;2015 december;64.5
6810;65 Verzekeraars en pensioenfondsen;Totaal;2016 december;63.5
6811;65 Verzekeraars en pensioenfondsen;Totaal;2017 december;50.3
6812;65 Verzekeraars en pensioenfondsen;Totaal;2018 december;49.16
6813;65 Verzekeraars en pensioenfondsen;Totaal;2019 december;41.0
6814;65 Verzekeraars en pensioenfondsen;Totaal;2020 december;44.7
6815;65 Verzekeraars en pensioenfondsen;Totaal;2021 december;43.3
6816;65 Verzekeraars en pensioenfondsen;Totaal;2022 december;40.9
6817;65 Verzekeraars en pensioenfondsen;Totaal;2023 december;42.4
6818;65 Verzekeraars en pensioenfondsen;0  tot 10 werkzame personen;2010 december;2.3
6819;65 Verzekeraars en pensioenfondsen;0  tot 10 werkzame personen;2011 december ;1.1
6820;65 Verzekeraars en pensioenfondsen;0  tot 10 werkzame personen;2012 december;1.2
6821;65 Verzekeraars en pensioenfondsen;0  tot 10 werkzame personen;2013 december;1.1
6822;65 Verzekeraars en pensioenfondsen;0  tot 10 werkzame personen;2014 december;1.1
6823;65 Verzekeraars en pensioenfondsen;0  tot 10 werkzame personen;2015 december;0.8
6824;65 Verzekeraars en pensioenfondsen;0  tot 10 werkzame personen;2016 december;0.8
6825;65 Verzekeraars en pensioenfondsen;0  tot 10 werkzame personen;2017 december;5.3
6826;65 Verzekeraars en pensioenfondsen;0  tot 10 werkzame personen;2018 december;0.72
6827;65 Verzekeraars en pensioenfondsen;0  tot 10 werkzame personen;2019 december;0.7
6828;65 Verzekeraars en pensioenfondsen;0  tot 10 werkzame personen;2020 december;0.7
6829;65 Verzekeraars en pensioenfondsen;0  tot 10 werkzame personen;2021 december;0.6
6830;65 Verzekeraars en pensioenfondsen;0  tot 10 werkzame personen;2022 december;0.6
6831;65 Verzekeraars en pensioenfondsen;0  tot 10 werkzame personen;2023 december;0.6
6832;65 Verzekeraars en pensioenfondsen;10  tot 50 werkzame personen;2010 december;1.8
6833;65 Verzekeraars en pensioenfondsen;10  tot 50 werkzame personen;2011 december ;1.9
6834;65 Verzekeraars en pensioenfondsen;10  tot 50 werkzame personen;2012 december;1.6
6835;65 Verzekeraars en pensioenfondsen;10  tot 50 werkzame personen;2013 december;1.8
6836;65 Verzekeraars en pensioenfondsen;10  tot 50 werkzame personen;2014 december;1.8
6837;65 Verzekeraars en pensioenfondsen;10  tot 50 werkzame personen;2015 december;1.4
6838;65 Verzekeraars en pensioenfondsen;10  tot 50 werkzame personen;2016 december;1.3
6839;65 Verzekeraars en pensioenfondsen;10  tot 50 werkzame personen;2017 december;4.8
6840;65 Verzekeraars en pensioenfondsen;10  tot 50 werkzame personen;2018 december;1.43
6841;65 Verzekeraars en pensioenfondsen;10  tot 50 werkzame personen;2019 december;1.4
6842;65 Verzekeraars en pensioenfondsen;10  tot 50 werkzame personen;2020 december;1.4
6843;65 Verzekeraars en pensioenfondsen;10  tot 50 werkzame personen;2021 december;1.4
6844;65 Verzekeraars en pensioenfondsen;10  tot 50 werkzame personen;2022 december;1.9
6845;65 Verzekeraars en pensioenfondsen;10  tot 50 werkzame personen;2023 december;1.6
6846;65 Verzekeraars en pensioenfondsen;50  tot 100 werkzame personens;2010 december;1.5
6847;65 Verzekeraars en pensioenfondsen;50  tot 100 werkzame personens;2011 december ;1.1
6848;65 Verzekeraars en pensioenfondsen;50  tot 100 werkzame personens;2012 december;1.0
6849;65 Verzekeraars en pensioenfondsen;50  tot 100 werkzame personens;2013 december;1.0
6850;65 Verzekeraars en pensioenfondsen;50  tot 100 werkzame personens;2014 december;0.9
6851;65 Verzekeraars en pensioenfondsen;50  tot 100 werkzame personens;2015 december;1.2
6852;65 Verzekeraars en pensioenfondsen;50  tot 100 werkzame personens;2016 december;1.2
6853;65 Verzekeraars en pensioenfondsen;50  tot 100 werkzame personens;2017 december;1.6
6854;65 Verzekeraars en pensioenfondsen;50  tot 100 werkzame personens;2018 december;1.48
6855;65 Verzekeraars en pensioenfondsen;50  tot 100 werkzame personens;2019 december;1.4
6856;65 Verzekeraars en pensioenfondsen;50  tot 100 werkzame personens;2020 december;1.4
6857;65 Verzekeraars en pensioenfondsen;50  tot 100 werkzame personens;2021 december;1.4
6858;65 Verzekeraars en pensioenfondsen;50  tot 100 werkzame personens;2022 december;1.9
6859;65 Verzekeraars en pensioenfondsen;50  tot 100 werkzame personens;2023 december;2.2
6860;65 Verzekeraars en pensioenfondsen;100  tot 500 werkzame personen;2010 december;7.0
6861;65 Verzekeraars en pensioenfondsen;100  tot 500 werkzame personen;2011 december ;8.4
6862;65 Verzekeraars en pensioenfondsen;100  tot 500 werkzame personen;2012 december;9.1
6863;65 Verzekeraars en pensioenfondsen;100  tot 500 werkzame personen;2013 december;8.7
6864;65 Verzekeraars en pensioenfondsen;100  tot 500 werkzame personen;2014 december;8.7
6865;65 Verzekeraars en pensioenfondsen;100  tot 500 werkzame personen;2015 december;8.1
6866;65 Verzekeraars en pensioenfondsen;100  tot 500 werkzame personen;2016 december;8.4
6867;65 Verzekeraars en pensioenfondsen;100  tot 500 werkzame personen;2017 december;9.4
6868;65 Verzekeraars en pensioenfondsen;100  tot 500 werkzame personen;2018 december;10.68
6869;65 Verzekeraars en pensioenfondsen;100  tot 500 werkzame personen;2019 december;7.5
6870;65 Verzekeraars en pensioenfondsen;100  tot 500 werkzame personen;2020 december;8.2
6871;65 Verzekeraars en pensioenfondsen;100  tot 500 werkzame personen;2021 december;8.0
6872;65 Verzekeraars en pensioenfondsen;100  tot 500 werkzame personen;2022 december;9.1
6873;65 Verzekeraars en pensioenfondsen;100  tot 500 werkzame personen;2023 december;10.0
6874;65 Verzekeraars en pensioenfondsen;500 werkzame personen of meer;2010 december;64.0
6875;65 Verzekeraars en pensioenfondsen;500 werkzame personen of meer;2011 december ;59.7
6876;65 Verzekeraars en pensioenfondsen;500 werkzame personen of meer;2012 december;58.0
6877;65 Verzekeraars en pensioenfondsen;500 werkzame personen of meer;2013 december;57.0
6878;65 Verzekeraars en pensioenfondsen;500 werkzame personen of meer;2014 december;53.9
6879;65 Verzekeraars en pensioenfondsen;500 werkzame personen of meer;2015 december;53.0
6880;65 Verzekeraars en pensioenfondsen;500 werkzame personen of meer;2016 december;51.9
6881;65 Verzekeraars en pensioenfondsen;500 werkzame personen of meer;2017 december;29.2
6882;65 Verzekeraars en pensioenfondsen;500 werkzame personen of meer;2018 december;34.85
6883;65 Verzekeraars en pensioenfondsen;500 werkzame personen of meer;2019 december;30.1
6884;65 Verzekeraars en pensioenfondsen;500 werkzame personen of meer;2020 december;33.0
6885;65 Verzekeraars en pensioenfondsen;500 werkzame personen of meer;2021 december;31.9
6886;65 Verzekeraars en pensioenfondsen;500 werkzame personen of meer;2022 december;27.5
6887;65 Verzekeraars en pensioenfondsen;500 werkzame personen of meer;2023 december;27.9
6888;66 Overige financiële dienstverlening;Totaal;2010 december;53.7
6889;66 Overige financiële dienstverlening;Totaal;2011 december ;49.6
6890;66 Overige financiële dienstverlening;Totaal;2012 december;50.2
6891;66 Overige financiële dienstverlening;Totaal;2013 december;49.1
6892;66 Overige financiële dienstverlening;Totaal;2014 december;50.4
6893;66 Overige financiële dienstverlening;Totaal;2015 december;51.5
6894;66 Overige financiële dienstverlening;Totaal;2016 december;51.0
6895;66 Overige financiële dienstverlening;Totaal;2017 december;58.5
6896;66 Overige financiële dienstverlening;Totaal;2018 december;59.39
6897;66 Overige financiële dienstverlening;Totaal;2019 december;62.1
6898;66 Overige financiële dienstverlening;Totaal;2020 december;64.7
6899;66 Overige financiële dienstverlening;Totaal;2021 december;67.9
6900;66 Overige financiële dienstverlening;Totaal;2022 december;71.3
6901;66 Overige financiële dienstverlening;Totaal;2023 december;71.5
6902;66 Overige financiële dienstverlening;0  tot 10 werkzame personen;2010 december;25.0
6903;66 Overige financiële dienstverlening;0  tot 10 werkzame personen;2011 december ;21.3
6904;66 Overige financiële dienstverlening;0  tot 10 werkzame personen;2012 december;23.2
6905;66 Overige financiële dienstverlening;0  tot 10 werkzame personen;2013 december;22.5
6906;66 Overige financiële dienstverlening;0  tot 10 werkzame personen;2014 december;22.6
6907;66 Overige financiële dienstverlening;0  tot 10 werkzame personen;2015 december;20.2
6908;66 Overige financiële dienstverlening;0  tot 10 werkzame personen;2016 december;19.8
6909;66 Overige financiële dienstverlening;0  tot 10 werkzame personen;2017 december;19.7
6910;66 Overige financiële dienstverlening;0  tot 10 werkzame personen;2018 december;19.65
6911;66 Overige financiële dienstverlening;0  tot 10 werkzame personen;2019 december;19.7
6912;66 Overige financiële dienstverlening;0  tot 10 werkzame personen;2020 december;19.4
6913;66 Overige financiële dienstverlening;0  tot 10 werkzame personen;2021 december;19.5
6914;66 Overige financiële dienstverlening;0  tot 10 werkzame personen;2022 december;19.0
6915;66 Overige financiële dienstverlening;0  tot 10 werkzame personen;2023 december;17.8
6916;66 Overige financiële dienstverlening;10  tot 50 werkzame personen;2010 december;11.4
6917;66 Overige financiële dienstverlening;10  tot 50 werkzame personen;2011 december ;11.5
6918;66 Overige financiële dienstverlening;10  tot 50 werkzame personen;2012 december;11.3
6919;66 Overige financiële dienstverlening;10  tot 50 werkzame personen;2013 december;11.1
6920;66 Overige financiële dienstverlening;10  tot 50 werkzame personen;2014 december;10.9
6921;66 Overige financiële dienstverlening;10  tot 50 werkzame personen;2015 december;10.9
6922;66 Overige financiële dienstverlening;10  tot 50 werkzame personen;2016 december;10.9
6923;66 Overige financiële dienstverlening;10  tot 50 werkzame personen;2017 december;11.6
6924;66 Overige financiële dienstverlening;10  tot 50 werkzame personen;2018 december;11.54
6925;66 Overige financiële dienstverlening;10  tot 50 werkzame personen;2019 december;11.1
6926;66 Overige financiële dienstverlening;10  tot 50 werkzame personen;2020 december;11.3
6927;66 Overige financiële dienstverlening;10  tot 50 werkzame personen;2021 december;11.5
6928;66 Overige financiële dienstverlening;10  tot 50 werkzame personen;2022 december;12.2
6929;66 Overige financiële dienstverlening;10  tot 50 werkzame personen;2023 december;10.5
6930;66 Overige financiële dienstverlening;50  tot 100 werkzame personens;2010 december;4.4
6931;66 Overige financiële dienstverlening;50  tot 100 werkzame personens;2011 december ;3.7
6932;66 Overige financiële dienstverlening;50  tot 100 werkzame personens;2012 december;3.5
6933;66 Overige financiële dienstverlening;50  tot 100 werkzame personens;2013 december;3.2
6934;66 Overige financiële dienstverlening;50  tot 100 werkzame personens;2014 december;3.0
6935;66 Overige financiële dienstverlening;50  tot 100 werkzame personens;2015 december;3.5
6936;66 Overige financiële dienstverlening;50  tot 100 werkzame personens;2016 december;3.5
6937;66 Overige financiële dienstverlening;50  tot 100 werkzame personens;2017 december;3.6
6938;66 Overige financiële dienstverlening;50  tot 100 werkzame personens;2018 december;3.64
6939;66 Overige financiële dienstverlening;50  tot 100 werkzame personens;2019 december;4.1
6940;66 Overige financiële dienstverlening;50  tot 100 werkzame personens;2020 december;3.5
6941;66 Overige financiële dienstverlening;50  tot 100 werkzame personens;2021 december;3.8
6942;66 Overige financiële dienstverlening;50  tot 100 werkzame personens;2022 december;4.4
6943;66 Overige financiële dienstverlening;50  tot 100 werkzame personens;2023 december;4.7
6944;66 Overige financiële dienstverlening;100  tot 500 werkzame personen;2010 december;7.7
6945;66 Overige financiële dienstverlening;100  tot 500 werkzame personen;2011 december ;9.2
6946;66 Overige financiële dienstverlening;100  tot 500 werkzame personen;2012 december;8.0
6947;66 Overige financiële dienstverlening;100  tot 500 werkzame personen;2013 december;7.6
6948;66 Overige financiële dienstverlening;100  tot 500 werkzame personen;2014 december;9.0
6949;66 Overige financiële dienstverlening;100  tot 500 werkzame personen;2015 december;9.3
6950;66 Overige financiële dienstverlening;100  tot 500 werkzame personen;2016 december;8.7
6951;66 Overige financiële dienstverlening;100  tot 500 werkzame personen;2017 december;11.1
6952;66 Overige financiële dienstverlening;100  tot 500 werkzame personen;2018 december;11.94
6953;66 Overige financiële dienstverlening;100  tot 500 werkzame personen;2019 december;13.1
6954;66 Overige financiële dienstverlening;100  tot 500 werkzame personen;2020 december;15.8
6955;66 Overige financiële dienstverlening;100  tot 500 werkzame personen;2021 december;16.8
6956;66 Overige financiële dienstverlening;100  tot 500 werkzame personen;2022 december;19.0
6957;66 Overige financiële dienstverlening;100  tot 500 werkzame personen;2023 december;19.7
6958;66 Overige financiële dienstverlening;500 werkzame personen of meer;2010 december;5.2
6959;66 Overige financiële dienstverlening;500 werkzame personen of meer;2011 december ;3.8
6960;66 Overige financiële dienstverlening;500 werkzame personen of meer;2012 december;4.3
6961;66 Overige financiële dienstverlening;500 werkzame personen of meer;2013 december;4.9
6962;66 Overige financiële dienstverlening;500 werkzame personen of meer;2014 december;4.8
6963;66 Overige financiële dienstverlening;500 werkzame personen of meer;2015 december;7.6
6964;66 Overige financiële dienstverlening;500 werkzame personen of meer;2016 december;8.1
6965;66 Overige financiële dienstverlening;500 werkzame personen of meer;2017 december;12.5
6966;66 Overige financiële dienstverlening;500 werkzame personen of meer;2018 december;12.62
6967;66 Overige financiële dienstverlening;500 werkzame personen of meer;2019 december;14.0
6968;66 Overige financiële dienstverlening;500 werkzame personen of meer;2020 december;14.7
6969;66 Overige financiële dienstverlening;500 werkzame personen of meer;2021 december;16.4
6970;66 Overige financiële dienstverlening;500 werkzame personen of meer;2022 december;16.7
6971;66 Overige financiële dienstverlening;500 werkzame personen of meer;2023 december;18.8
6972;L Verhuur en handel van onroerend goed;Totaal;2010 december;74.3
6973;L Verhuur en handel van onroerend goed;Totaal;2011 december ;70.8
6974;L Verhuur en handel van onroerend goed;Totaal;2012 december;69.0
6975;L Verhuur en handel van onroerend goed;Totaal;2013 december;67.1
6976;L Verhuur en handel van onroerend goed;Totaal;2014 december;66.4
6977;L Verhuur en handel van onroerend goed;Totaal;2015 december;64.6
6978;L Verhuur en handel van onroerend goed;Totaal;2016 december;65.7
6979;L Verhuur en handel van onroerend goed;Totaal;2017 december;66.2
6980;L Verhuur en handel van onroerend goed;Totaal;2018 december;66.96
6981;L Verhuur en handel van onroerend goed;Totaal;2019 december;68.7
6982;L Verhuur en handel van onroerend goed;Totaal;2020 december;68.9
6983;L Verhuur en handel van onroerend goed;Totaal;2021 december;70.3
