ID;Marges;Persoonskenmerken;Perioden;VoeltZichWelEensOnveilig_1;VoeltZichVaakOnveilig_2;VanZakkenrollerij_3;VanBerovingOpStraat_4;VanInbraakInWoning_5;VanMishandeling_6;VoeltZichWelEensOnveiligInBuurt_7;VoeltZichVaakOnveiligInBuurt_8;SAvondsOpStraatInBuurtOnveilig_9;SAvondsAlleenThuisOnveilig_10;DoetSAvondsNietOpen_11;RijdtOfLooptOm_12;BangSlachtofferCriminaliteitTeWorden_13;DenktDatErVeelCriminaliteitInBuurt_14;VindtCriminaliteitInBuurtToegenomen_15;VindtCriminaliteitInBuurtAfgenomen_16;VindtCriminaliteitInBuurtGelijk_17;RapportcijferVeiligheidInBuurt_18;RondomUitgaansgelegenheden_19;OpPlekkenWaarJongerenRondhangen_20;InCentrumVanWoonplaats_21;InWinkelgebiedWinkelcentrum_22;InOpenbaarVervoer_23;BijTreinstationInWoonplaats_24;InEigenHuis_25;DoorOnbekendenOpStraat_26;DoorOnbekendenInOpenbaarVervoer_27;DoorPersoneelVanWinkelsEnBedrijven_28;DoorPersoneelVanOverheidsinstanties_29;DoorBekendenPartnerFamilieVriend_30
523;Betrouwbaarheidsmarge;Onderwijsniveau: vmbo,mbo1,avo onderbouw;2017;0.7;0.2;0.2;0.2;0.4;0.2;0.6;0.2;0.3;0.2;0.5;0.2;0.3;0.4;0.5;0.3;0.8;0.0;0.6;0.7;0.6;0.5;0.5;0.5;0.4;0.6;0.5;0.5;0.5;0.4
524;Betrouwbaarheidsmarge;Onderwijsniveau: vmbo,mbo1,avo onderbouw;2019;0.7;0.2;0.2;0.2;0.4;0.2;0.5;0.2;0.3;0.2;0.5;0.2;0.2;0.4;0.5;0.3;0.8;0.0;0.6;0.7;0.6;0.5;0.5;0.5;0.4;0.5;0.5;0.5;0.4;0.4
525;Betrouwbaarheidsmarge;Onderwijsniveau: havo, vwo, mbo;2012;0.8;0.3;0.4;0.3;0.6;0.3;0.7;0.3;0.4;0.3;0.5;0.3;0.3;0.6;0.6;0.4;0.8;0.0;0.8;0.8;0.7;0.6;0.7;0.7;0.5;0.7;0.7;0.7;0.6;0.5
526;Betrouwbaarheidsmarge;Onderwijsniveau: havo, vwo, mbo;2013;0.7;0.2;0.3;0.3;0.5;0.2;0.6;0.2;0.3;0.2;0.4;0.2;0.3;0.5;0.5;0.3;0.7;0.0;0.6;0.7;0.5;0.5;0.5;0.6;0.4;0.6;0.5;0.5;0.5;0.4
527;Betrouwbaarheidsmarge;Onderwijsniveau: havo, vwo, mbo;2014;0.7;0.2;0.3;0.3;0.5;0.3;0.6;0.2;0.3;0.3;0.4;0.2;0.3;0.5;0.6;0.3;0.8;0.0;0.7;0.8;0.6;0.5;0.6;0.6;0.5;0.7;0.6;0.6;0.6;0.4
528;Betrouwbaarheidsmarge;Onderwijsniveau: havo, vwo, mbo;2015;0.7;0.2;0.3;0.2;0.5;0.3;0.6;0.2;0.3;0.2;0.4;0.3;0.3;0.5;0.5;0.3;0.7;0.0;0.7;0.7;0.6;0.5;0.6;0.6;0.4;0.6;0.5;0.6;0.5;0.4
529;Betrouwbaarheidsmarge;Onderwijsniveau: havo, vwo, mbo;2016;0.7;0.2;0.3;0.2;0.5;0.3;0.6;0.2;0.3;0.2;0.4;0.2;0.3;0.5;0.5;0.3;0.8;0.0;0.7;0.8;0.6;0.5;0.6;0.6;0.4;0.7;0.5;0.6;0.5;0.4
530;Betrouwbaarheidsmarge;Onderwijsniveau: havo, vwo, mbo;2017;0.7;0.2;0.2;0.2;0.4;0.2;0.5;0.2;0.3;0.2;0.4;0.2;0.2;0.4;0.5;0.3;0.7;0.0;0.6;0.7;0.5;0.5;0.5;0.5;0.4;0.6;0.5;0.5;0.5;0.4
531;Betrouwbaarheidsmarge;Onderwijsniveau: havo, vwo, mbo;2019;0.6;0.2;0.2;0.2;0.4;0.2;0.5;0.2;0.2;0.2;0.4;0.2;0.2;0.4;0.4;0.3;0.7;0.0;0.6;0.7;0.5;0.4;0.5;0.5;0.4;0.5;0.5;0.5;0.4;0.4
532;Betrouwbaarheidsmarge;Onderwijsniveau: hbo, wo bachelor;2012;1.0;0.3;0.4;0.3;0.6;0.3;0.8;0.3;0.3;0.3;0.5;0.3;0.3;0.7;0.7;0.4;1.0;0.0;0.9;1.0;0.8;0.7;0.8;0.8;0.6;0.9;0.8;0.8;0.7;0.5
533;Betrouwbaarheidsmarge;Onderwijsniveau: hbo, wo bachelor;2013;0.8;0.2;0.4;0.3;0.5;0.2;0.6;0.2;0.3;0.2;0.4;0.3;0.3;0.6;0.6;0.3;0.8;0.0;0.8;0.8;0.6;0.6;0.7;0.7;0.5;0.7;0.7;0.7;0.6;0.4
534;Betrouwbaarheidsmarge;Onderwijsniveau: hbo, wo bachelor;2014;0.9;0.2;0.3;0.2;0.6;0.2;0.7;0.2;0.3;0.2;0.4;0.2;0.3;0.6;0.6;0.4;0.9;0.0;0.8;0.9;0.7;0.6;0.7;0.7;0.5;0.8;0.7;0.7;0.6;0.4
535;Betrouwbaarheidsmarge;Onderwijsniveau: hbo, wo bachelor;2015;0.8;0.2;0.3;0.2;0.5;0.2;0.7;0.2;0.3;0.2;0.4;0.2;0.3;0.5;0.6;0.4;0.8;0.0;0.8;0.8;0.6;0.6;0.7;0.7;0.5;0.8;0.7;0.6;0.6;0.4
536;Betrouwbaarheidsmarge;Onderwijsniveau: hbo, wo bachelor;2016;0.8;0.2;0.3;0.2;0.5;0.2;0.6;0.2;0.3;0.2;0.4;0.2;0.3;0.5;0.6;0.4;0.9;0.0;0.8;0.9;0.6;0.6;0.7;0.7;0.4;0.7;0.6;0.6;0.6;0.4
537;Betrouwbaarheidsmarge;Onderwijsniveau: hbo, wo bachelor;2017;0.8;0.2;0.3;0.2;0.5;0.2;0.6;0.2;0.2;0.2;0.4;0.2;0.2;0.5;0.5;0.3;0.8;0.0;0.7;0.8;0.6;0.5;0.6;0.6;0.4;0.7;0.6;0.5;0.5;0.4
538;Betrouwbaarheidsmarge;Onderwijsniveau: hbo, wo bachelor;2019;0.7;0.2;0.2;0.2;0.4;0.2;0.5;0.2;0.2;0.2;0.3;0.2;0.2;0.4;0.5;0.3;0.7;0.0;0.6;0.7;0.5;0.5;0.6;0.6;0.3;0.6;0.5;0.5;0.4;0.4
539;Betrouwbaarheidsmarge;Onderwijsniveau: wo, master, doctor;2012;1.6;0.4;0.6;0.4;0.9;0.3;1.2;0.4;0.5;0.4;0.6;0.5;0.5;1.0;1.0;0.6;1.5;0.0;1.5;1.6;1.2;1.0;1.3;1.3;0.8;1.5;1.3;1.3;1.1;0.7
540;Betrouwbaarheidsmarge;Onderwijsniveau: wo, master, doctor;2013;1.2;0.3;0.5;0.3;0.8;0.3;1.0;0.3;0.4;0.3;0.5;0.3;0.4;0.8;0.9;0.5;1.2;0.0;1.2;1.3;1.0;0.8;1.0;1.1;0.6;1.1;1.0;1.0;0.9;0.5
541;Betrouwbaarheidsmarge;Onderwijsniveau: wo, master, doctor;2014;1.2;0.3;0.5;0.3;0.8;0.3;0.9;0.3;0.4;0.3;0.5;0.3;0.3;0.8;0.9;0.5;1.2;0.0;1.1;1.3;0.9;0.8;1.1;1.1;0.6;1.1;1.0;1.0;0.9;0.6
542;Betrouwbaarheidsmarge;Onderwijsniveau: wo, master, doctor;2015;1.2;0.2;0.4;0.2;0.7;0.3;0.9;0.2;0.3;0.3;0.5;0.3;0.3;0.8;0.8;0.5;1.2;0.0;1.1;1.3;0.9;0.7;1.0;1.0;0.6;1.1;1.0;1.0;0.8;0.6
543;Betrouwbaarheidsmarge;Onderwijsniveau: wo, master, doctor;2016;1.2;0.2;0.4;0.2;0.7;0.3;0.9;0.2;0.3;0.2;0.5;0.3;0.3;0.7;0.8;0.5;1.2;0.0;1.1;1.2;0.9;0.7;1.0;1.0;0.6;1.1;1.0;0.9;0.8;0.6
544;Betrouwbaarheidsmarge;Onderwijsniveau: wo, master, doctor;2017;1.1;0.2;0.4;0.2;0.6;0.2;0.8;0.2;0.3;0.2;0.5;0.3;0.3;0.7;0.7;0.5;1.1;0.0;1.0;1.1;0.8;0.7;0.9;0.9;0.5;1.0;0.9;0.8;0.6;0.5
545;Betrouwbaarheidsmarge;Onderwijsniveau: wo, master, doctor;2019;1.0;0.2;0.4;0.2;0.6;0.3;0.7;0.2;0.3;0.2;0.4;0.3;0.3;0.6;0.6;0.4;1.0;0.0;0.9;1.1;0.8;0.6;0.8;0.8;0.5;0.9;0.8;0.7;0.6;0.5
546;Betrouwbaarheidsmarge;Seksuele geaardheid: homo's;2012;4.6;1.4;2.2;2.4;3.9;2.7;4.1;1.0;1.6;1.5;2.1;1.6;1.9;3.8;3.9;2.0;4.7;0.2;4.3;4.7;3.7;3.4;3.8;4.2;2.6;4.5;4.1;4.2;3.9;2.9
547;Betrouwbaarheidsmarge;Seksuele geaardheid: homo's;2013;3.5;0.8;1.8;1.3;2.3;1.8;3.2;1.2;1.3;1.1;1.6;1.4;1.5;2.7;2.4;1.6;3.7;0.1;3.5;3.6;3.1;2.8;3.1;3.0;2.0;3.5;3.1;3.2;2.9;2.1
548;Betrouwbaarheidsmarge;Seksuele geaardheid: homo's;2014;4.0;1.2;1.7;1.5;2.8;1.7;3.5;1.3;1.5;1.1;2.1;1.7;1.8;3.0;2.8;1.9;4.1;0.1;3.9;4.1;3.6;3.0;3.3;3.2;1.9;3.9;3.4;3.5;3.2;2.3
549;Betrouwbaarheidsmarge;Seksuele geaardheid: homo's;2015;3.8;0.8;1.5;1.3;2.5;1.8;3.2;1.1;1.5;1.4;1.9;1.5;1.6;2.5;2.8;1.8;3.9;0.1;3.8;3.9;3.3;2.9;3.4;3.4;2.4;3.6;3.2;3.2;3.2;2.2
550;Betrouwbaarheidsmarge;Seksuele geaardheid: homo's;2016;3.7;0.6;1.2;0.8;1.9;1.3;2.8;0.9;1.4;1.0;1.4;1.0;0.9;2.3;2.2;1.8;3.7;0.1;3.4;3.7;3.0;2.5;3.1;3.1;2.0;3.5;3.0;2.8;2.7;2.3
551;Betrouwbaarheidsmarge;Seksuele geaardheid: homo's;2017;3.3;0.8;0.9;0.9;1.9;1.3;2.4;0.9;0.7;0.7;1.5;1.0;0.9;2.1;2.2;1.5;3.4;0.1;3.2;3.4;2.7;2.4;2.6;2.7;1.7;2.9;2.5;2.6;2.3;2.0
552;Betrouwbaarheidsmarge;Seksuele geaardheid: homo's;2019;3.0;1.0;1.4;1.1;1.9;1.5;2.4;1.0;1.0;0.8;1.5;1.1;1.3;1.9;2.1;1.4;3.2;0.1;2.9;3.2;2.5;2.2;2.5;2.5;1.6;2.8;2.5;2.2;1.9;2.0
553;Betrouwbaarheidsmarge;Seksuele geaardheid: lesbiennes;2012;5.7;1.1;3.8;3.1;3.8;1.5;5.8;1.5;3.6;2.0;2.9;1.5;1.5;4.1;3.7;2.3;5.7;0.2;5.7;5.7;5.3;4.9;5.6;5.7;3.4;5.8;4.5;5.2;4.8;3.3
554;Betrouwbaarheidsmarge;Seksuele geaardheid: lesbiennes;2013;4.8;2.1;3.3;2.1;3.9;2.3;4.5;1.8;2.2;3.0;3.4;1.9;2.8;3.2;3.5;2.6;4.8;0.1;4.7;4.7;4.1;3.5;3.9;4.5;3.9;4.5;4.3;3.6;3.1;2.7
555;Betrouwbaarheidsmarge;Seksuele geaardheid: lesbiennes;2014;5.1;2.0;2.1;2.3;3.5;1.7;4.7;1.6;3.1;2.4;3.5;2.3;2.7;4.0;4.2;2.1;5.1;0.2;5.0;5.0;4.6;4.4;4.6;4.7;3.8;4.9;4.8;4.3;4.1;3.2
556;Betrouwbaarheidsmarge;Seksuele geaardheid: lesbiennes;2015;5.0;1.9;3.0;2.6;3.4;2.7;4.6;1.4;2.1;2.2;3.6;2.4;2.2;3.5;3.1;1.5;5.0;0.2;4.7;5.0;4.5;3.9;4.3;4.7;2.9;4.6;4.1;3.8;3.8;3.3
557;Betrouwbaarheidsmarge;Seksuele geaardheid: lesbiennes;2016;4.8;1.8;2.0;1.6;2.8;1.3;4.1;1.2;2.3;1.7;2.7;1.5;1.7;3.2;3.5;1.8;4.8;0.1;4.5;4.8;4.0;3.8;4.2;4.4;3.0;4.5;4.0;3.8;3.4;2.8
558;Betrouwbaarheidsmarge;Seksuele geaardheid: lesbiennes;2017;4.3;1.3;1.9;1.6;2.7;1.8;3.7;1.4;2.4;1.9;2.5;2.3;2.1;2.5;2.6;1.8;4.3;0.1;4.1;4.3;3.8;3.3;3.8;3.9;2.6;3.8;3.2;3.4;2.9;2.5
559;Betrouwbaarheidsmarge;Seksuele geaardheid: lesbiennes;2019;3.8;1.3;1.6;1.5;2.2;1.4;3.0;1.4;1.8;1.2;2.3;1.5;1.7;2.4;2.6;1.7;3.8;0.1;3.5;3.8;3.3;3.1;3.4;3.3;2.3;3.6;3.1;2.6;2.3;2.5
560;Betrouwbaarheidsmarge;Seksuele geaardheid: biseksuele mannen;2012;4.5;1.1;1.8;2.4;2.7;1.6;4.0;1.3;1.1;2.4;1.8;1.2;1.1;3.3;2.7;2.5;4.7;0.1;4.5;4.8;4.2;3.4;3.3;3.8;1.9;4.5;3.8;3.8;3.9;3.4
561;Betrouwbaarheidsmarge;Seksuele geaardheid: biseksuele mannen;2013;3.4;1.2;1.7;1.3;2.5;1.4;2.9;1.1;1.5;1.4;1.7;1.4;1.5;2.0;2.8;1.7;3.8;0.1;3.5;3.8;3.0;2.8;2.9;2.6;2.3;3.1;2.8;3.1;2.8;2.3
562;Betrouwbaarheidsmarge;Seksuele geaardheid: biseksuele mannen;2014;3.9;1.2;1.3;1.6;2.9;1.5;3.4;0.9;1.7;1.9;2.5;1.7;1.7;2.6;3.1;1.8;4.1;0.1;3.7;4.0;3.2;3.1;3.1;3.3;2.7;3.6;3.2;3.2;2.9;2.5
563;Betrouwbaarheidsmarge;Seksuele geaardheid: biseksuele mannen;2015;3.7;0.6;1.4;1.4;2.1;1.1;2.9;0.9;1.2;1.2;2.0;1.5;1.4;2.3;2.5;2.3;4.0;0.1;3.6;4.0;3.0;2.7;3.2;2.9;1.9;3.5;3.1;3.0;3.0;2.6
564;Betrouwbaarheidsmarge;Seksuele geaardheid: biseksuele mannen;2016;3.7;0.9;1.0;1.2;2.2;1.5;2.8;1.0;1.1;1.1;1.8;1.1;1.0;2.3;2.2;2.1;4.0;0.1;3.6;3.9;2.9;2.8;3.1;2.5;1.7;3.5;3.1;2.8;2.9;2.2
565;Betrouwbaarheidsmarge;Seksuele geaardheid: biseksuele mannen;2017;3.3;1.0;1.1;0.9;2.1;0.8;2.6;1.2;1.2;0.9;1.5;1.2;0.8;2.2;2.2;1.4;3.6;0.1;3.0;3.5;2.7;2.6;2.5;2.6;1.8;3.2;2.4;2.3;2.3;2.0
566;Betrouwbaarheidsmarge;Seksuele geaardheid: biseksuele mannen;2019;3.3;1.4;1.6;1.2;2.2;1.7;2.7;1.3;1.6;1.5;1.9;1.2;1.6;2.4;2.6;1.5;3.5;0.1;3.1;3.4;2.8;2.7;2.8;2.6;2.1;3.0;2.7;2.6;2.7;2.3
567;Betrouwbaarheidsmarge;Seksuele geaardheid: biseksuele vrouwen;2012;3.3;1.0;1.3;1.0;1.8;1.0;2.7;0.7;1.4;1.0;2.3;0.9;1.1;2.2;2.2;1.3;3.3;0.1;2.8;3.3;2.6;2.5;2.8;2.9;2.3;2.9;2.5;2.6;2.4;2.2
568;Betrouwbaarheidsmarge;Seksuele geaardheid: biseksuele vrouwen;2013;2.9;0.8;1.4;1.0;1.8;1.2;2.4;0.7;1.2;0.8;1.8;1.1;1.1;1.7;1.9;1.2;2.9;0.1;2.5;2.9;2.2;2.1;2.3;2.5;1.9;2.5;2.3;2.4;2.1;2.0
569;Betrouwbaarheidsmarge;Seksuele geaardheid: biseksuele vrouwen;2014;3.0;1.1;1.5;1.2;1.8;1.2;2.6;0.9;1.3;1.4;2.2;1.1;1.3;1.9;1.9;1.2;3.0;0.1;2.7;3.0;2.4;2.3;2.5;2.6;2.1;2.5;2.2;2.4;2.2;1.8
570;Betrouwbaarheidsmarge;Seksuele geaardheid: biseksuele vrouwen;2015;2.9;0.7;1.3;0.9;1.7;1.2;2.5;0.8;1.3;1.0;1.8;1.0;1.0;1.6;1.8;1.5;2.9;0.1;2.7;2.9;2.6;2.3;2.4;2.4;1.9;2.6;2.2;2.1;2.2;2.2
571;Betrouwbaarheidsmarge;Seksuele geaardheid: biseksuele vrouwen;2016;3.0;1.0;1.3;0.8;1.7;1.1;2.5;0.6;1.2;1.1;1.9;1.2;1.0;1.6;1.9;1.5;3.1;0.1;2.7;3.0;2.5;2.3;2.7;2.7;1.8;2.7;2.4;2.3;2.0;2.1
572;Betrouwbaarheidsmarge;Seksuele geaardheid: biseksuele vrouwen;2017;2.8;1.2;1.1;0.8;1.6;0.8;2.4;0.8;1.3;1.0;1.7;1.2;1.0;1.6;1.7;1.4;2.7;0.1;2.5;2.7;2.2;2.1;2.4;2.4;1.7;2.6;2.3;2.0;1.8;1.9
573;Betrouwbaarheidsmarge;Seksuele geaardheid: biseksuele vrouwen;2019;2.7;1.1;1.3;1.1;1.7;1.2;2.3;1.0;1.3;0.9;1.7;1.2;1.1;1.7;1.9;1.1;2.7;0.1;2.5;2.7;2.2;2.0;2.5;2.4;1.6;2.5;2.2;2.0;1.6;1.8
574;Betrouwbaarheidsmarge;Seksuele geaardheid: hetero mannen;2012;0.7;0.2;0.2;0.2;0.4;0.2;0.5;0.2;0.2;0.1;0.3;0.2;0.2;0.5;0.5;0.3;0.7;0.0;0.6;0.7;0.6;0.5;0.5;0.5;0.3;0.6;0.6;0.6;0.5;0.4
575;Betrouwbaarheidsmarge;Seksuele geaardheid: hetero mannen;2013;0.6;0.1;0.2;0.2;0.4;0.2;0.4;0.1;0.2;0.1;0.2;0.1;0.2;0.4;0.5;0.3;0.6;0.0;0.5;0.6;0.5;0.4;0.4;0.4;0.3;0.5;0.5;0.5;0.4;0.3
576;Betrouwbaarheidsmarge;Seksuele geaardheid: hetero mannen;2014;0.6;0.1;0.2;0.2;0.4;0.2;0.5;0.1;0.2;0.1;0.3;0.2;0.2;0.4;0.5;0.3;0.7;0.0;0.6;0.6;0.5;0.4;0.5;0.5;0.3;0.6;0.5;0.5;0.5;0.3
577;Betrouwbaarheidsmarge;Seksuele geaardheid: hetero mannen;2015;0.6;0.1;0.2;0.2;0.4;0.2;0.4;0.1;0.2;0.1;0.3;0.2;0.2;0.4;0.5;0.3;0.7;0.0;0.6;0.6;0.5;0.4;0.5;0.5;0.3;0.6;0.5;0.5;0.5;0.3
578;Betrouwbaarheidsmarge;Seksuele geaardheid: hetero mannen;2016;0.6;0.1;0.2;0.2;0.4;0.2;0.4;0.1;0.2;0.1;0.3;0.1;0.2;0.4;0.4;0.3;0.7;0.0;0.5;0.6;0.5;0.4;0.5;0.4;0.3;0.6;0.5;0.5;0.4;0.3
579;Betrouwbaarheidsmarge;Seksuele geaardheid: hetero mannen;2017;0.5;0.1;0.2;0.2;0.3;0.2;0.4;0.1;0.1;0.1;0.2;0.1;0.2;0.4;0.4;0.3;0.6;0.0;0.5;0.6;0.4;0.4;0.4;0.4;0.3;0.5;0.4;0.4;0.4;0.3
580;Betrouwbaarheidsmarge;Seksuele geaardheid: hetero mannen;2019;0.5;0.1;0.1;0.1;0.3;0.1;0.4;0.1;0.1;0.1;0.2;0.1;0.1;0.3;0.4;0.3;0.6;0.0;0.5;0.5;0.4;0.3;0.4;0.4;0.2;0.5;0.4;0.4;0.3;0.3
581;Betrouwbaarheidsmarge;Seksuele geaardheid: hetero vrouwen;2012;0.7;0.2;0.3;0.3;0.5;0.2;0.6;0.2;0.4;0.3;0.4;0.3;0.3;0.5;0.5;0.3;0.7;0.0;0.7;0.7;0.6;0.5;0.6;0.6;0.5;0.6;0.6;0.6;0.5;0.4
582;Betrouwbaarheidsmarge;Seksuele geaardheid: hetero vrouwen;2013;0.6;0.2;0.3;0.2;0.4;0.2;0.5;0.2;0.3;0.2;0.4;0.2;0.3;0.4;0.4;0.2;0.6;0.0;0.5;0.6;0.5;0.4;0.5;0.5;0.4;0.5;0.4;0.5;0.4;0.3
583;Betrouwbaarheidsmarge;Seksuele geaardheid: hetero vrouwen;2014;0.7;0.2;0.3;0.2;0.4;0.2;0.5;0.2;0.3;0.2;0.4;0.2;0.3;0.4;0.5;0.3;0.7;0.0;0.6;0.7;0.5;0.5;0.5;0.6;0.4;0.5;0.5;0.5;0.4;0.4
584;Betrouwbaarheidsmarge;Seksuele geaardheid: hetero vrouwen;2015;0.6;0.2;0.3;0.2;0.4;0.2;0.5;0.2;0.3;0.2;0.4;0.2;0.3;0.4;0.5;0.3;0.6;0.0;0.6;0.6;0.5;0.5;0.5;0.6;0.4;0.6;0.5;0.5;0.4;0.4
585;Betrouwbaarheidsmarge;Seksuele geaardheid: hetero vrouwen;2016;0.7;0.2;0.3;0.2;0.4;0.2;0.5;0.2;0.3;0.2;0.4;0.2;0.2;0.4;0.4;0.3;0.7;0.0;0.6;0.7;0.5;0.5;0.6;0.6;0.4;0.6;0.5;0.5;0.4;0.4
586;Betrouwbaarheidsmarge;Seksuele geaardheid: hetero vrouwen;2017;0.6;0.2;0.2;0.2;0.4;0.2;0.5;0.2;0.3;0.2;0.4;0.2;0.2;0.4;0.4;0.2;0.6;0.0;0.5;0.6;0.5;0.4;0.5;0.5;0.4;0.5;0.4;0.4;0.4;0.3
587;Betrouwbaarheidsmarge;Seksuele geaardheid: hetero vrouwen;2019;0.6;0.2;0.2;0.1;0.3;0.2;0.5;0.2;0.2;0.2;0.4;0.2;0.2;0.3;0.4;0.2;0.6;0.0;0.5;0.6;0.5;0.4;0.5;0.5;0.3;0.5;0.4;0.4;0.3;0.3
588;Betrouwbaarheidsmarge;Seksuele geaardheid: weet niet;2012;5.2;3.3;3.5;3.4;4.3;3.5;4.9;3.3;3.1;2.5;3.0;2.3;2.5;3.9;3.7;1.8;5.2;0.2;4.5;5.3;5.0;4.8;4.7;4.8;3.8;4.8;4.9;4.3;4.2;3.5
589;Betrouwbaarheidsmarge;Seksuele geaardheid: weet niet;2013;4.2;1.3;2.5;2.3;3.4;2.3;4.2;1.7;2.4;1.5;2.8;1.9;1.9;2.8;2.7;2.3;4.4;0.1;3.9;4.4;4.0;3.7;3.9;3.7;3.1;3.7;3.3;3.4;3.2;3.1
590;Betrouwbaarheidsmarge;Seksuele geaardheid: weet niet;2014;4.6;2.4;2.6;2.5;3.4;1.9;4.1;2.1;2.4;2.3;3.1;2.1;2.8;3.0;3.2;2.6;4.5;0.1;4.1;4.7;4.2;4.0;4.0;4.0;3.7;4.4;4.1;4.0;3.7;3.5
591;Betrouwbaarheidsmarge;Seksuele geaardheid: weet niet;2015;4.2;1.8;2.3;1.7;3.4;2.7;3.9;1.6;2.6;2.1;3.1;2.3;2.6;2.8;2.4;1.7;4.2;0.2;3.7;4.2;3.8;3.7;3.8;3.8;3.4;3.7;3.2;3.2;3.0;3.2
592;Betrouwbaarheidsmarge;Seksuele geaardheid: weet niet;2016;4.0;1.4;2.0;1.6;2.8;1.4;3.6;1.5;1.7;1.4;2.7;2.1;1.9;2.2;2.5;2.2;4.2;0.1;3.9;4.3;3.3;3.5;3.2;3.5;2.9;3.7;3.4;3.3;3.1;3.2
593;Betrouwbaarheidsmarge;Seksuele geaardheid: weet niet;2017;3.7;1.0;1.7;1.0;2.6;1.5;3.2;1.2;2.0;1.2;2.6;1.6;1.3;2.0;2.3;1.6;3.9;0.1;3.5;3.9;3.5;3.2;3.3;3.5;2.8;3.3;3.0;2.9;2.5;2.4
594;Betrouwbaarheidsmarge;Seksuele geaardheid: weet niet;2019;3.5;1.3;1.8;1.1;2.4;1.5;2.8;0.9;1.6;1.7;2.7;1.5;1.8;1.8;2.2;2.1;3.8;0.1;3.4;4.0;3.3;3.0;3.1;3.0;2.4;3.5;2.7;2.4;2.4;3.1
595;Betrouwbaarheidsmarge;Seksuele geaardheid: geen antwoord;2012;1.1;0.5;0.6;0.5;0.8;0.5;1.0;0.5;0.6;0.6;0.9;0.5;0.6;0.8;0.8;0.5;1.1;0.0;1.0;1.1;1.0;0.9;1.0;0.9;0.8;0.9;0.8;0.9;0.8;0.6
596;Betrouwbaarheidsmarge;Seksuele geaardheid: geen antwoord;2013;0.9;0.3;0.4;0.4;0.7;0.4;0.8;0.3;0.4;0.4;0.7;0.4;0.5;0.6;0.6;0.4;0.9;0.0;0.8;0.9;0.7;0.7;0.7;0.7;0.6;0.7;0.6;0.7;0.6;0.5
597;Betrouwbaarheidsmarge;Seksuele geaardheid: geen antwoord;2014;0.9;0.3;0.4;0.4;0.7;0.4;0.8;0.3;0.5;0.4;0.7;0.4;0.4;0.6;0.6;0.4;1.0;0.0;0.8;0.9;0.7;0.7;0.7;0.7;0.6;0.7;0.6;0.7;0.6;0.5
598;Betrouwbaarheidsmarge;Seksuele geaardheid: geen antwoord;2015;0.9;0.3;0.4;0.4;0.6;0.3;0.8;0.3;0.4;0.4;0.7;0.4;0.4;0.6;0.6;0.4;0.9;0.0;0.7;0.9;0.7;0.7;0.7;0.7;0.6;0.7;0.6;0.6;0.6;0.5
599;Betrouwbaarheidsmarge;Seksuele geaardheid: geen antwoord;2016;0.9;0.3;0.4;0.4;0.6;0.4;0.8;0.3;0.5;0.4;0.7;0.4;0.5;0.6;0.6;0.4;0.9;0.0;0.7;0.9;0.7;0.7;0.7;0.7;0.6;0.7;0.6;0.6;0.6;0.5
600;Betrouwbaarheidsmarge;Seksuele geaardheid: geen antwoord;2017;0.8;0.3;0.3;0.3;0.5;0.3;0.7;0.3;0.4;0.3;0.6;0.3;0.4;0.5;0.5;0.3;0.8;0.0;0.6;0.8;0.6;0.6;0.6;0.6;0.5;0.6;0.5;0.5;0.5;0.4
601;Betrouwbaarheidsmarge;Seksuele geaardheid: geen antwoord;2019;0.8;0.3;0.3;0.3;0.5;0.3;0.7;0.3;0.4;0.3;0.6;0.3;0.3;0.5;0.5;0.4;0.9;0.0;0.6;0.8;0.6;0.6;0.6;0.6;0.5;0.6;0.5;0.5;0.5;0.4
