ID;Beroepen;TypeInkomen;Perioden;AantalWerkzameArtsen_1;GemiddeldeWinst_2;GemiddeldJaarloonExclBijzBeloning_3;GemiddeldJaarloonInclBijzBeloning_4;GemiddeldJaarloonInclPerVTE_5;GemiddeldeDividendenAanmBelang_6;GemiddeldInkomenUitOverigeArbeid_7;GemiddeldGestandaardiseerdInkomen_8
1586;"Arts; revalidatiegeneeskunde";Arts alleen zelfstandige (excl. DGA);2013;0.0;;;;;;;
1587;"Arts; revalidatiegeneeskunde";Arts alleen zelfstandige (excl. DGA);2014;0.0;;;;;;;
1588;"Arts; revalidatiegeneeskunde";Arts alleen zelfstandige (excl. DGA);2015;0.0;;;;;;;
1589;"Arts; revalidatiegeneeskunde";Arts alleen zelfstandige (excl. DGA);2016;0.0;;;;;;;
1590;"Arts; revalidatiegeneeskunde";Arts alleen zelfstandige (excl. DGA);2017;0.0;;;;;;;
1591;"Arts; revalidatiegeneeskunde";Arts alleen zelfstandige (excl. DGA);2018;0.0;;;;;;;
1592;"Arts; revalidatiegeneeskunde";Arts alleen zelfstandige (excl. DGA);2019;0.0;;;;;;;
1593;"Arts; revalidatiegeneeskunde";Arts alleen zelfstandige (excl. DGA);2020;0.0;;;;;;;
1594;"Arts; revalidatiegeneeskunde";Arts alleen zelfstandige (excl. DGA);2021;0.0;;;;;;;
1595;"Arts; revalidatiegeneeskunde";Arts alleen zelfstandige (excl. DGA);2022;0.0;;;;;;;
1596;"Arts; revalidatiegeneeskunde";Arts DGA;2011;0.0;;;;;;;
1597;"Arts; revalidatiegeneeskunde";Arts DGA;2012;0.0;;;;;;;
1598;"Arts; revalidatiegeneeskunde";Arts DGA;2013;0.0;;;;;;;
1599;"Arts; revalidatiegeneeskunde";Arts DGA;2014;0.0;;;;;;;
1600;"Arts; revalidatiegeneeskunde";Arts DGA;2015;0.0;;;;;;;
1601;"Arts; revalidatiegeneeskunde";Arts DGA;2016;0.0;;;;;;;
1602;"Arts; revalidatiegeneeskunde";Arts DGA;2017;0.0;;;;;;;
1603;"Arts; revalidatiegeneeskunde";Arts DGA;2018;0.0;;;;;;;
1604;"Arts; revalidatiegeneeskunde";Arts DGA;2019;0.0;;;;;;;
1605;"Arts; revalidatiegeneeskunde";Arts DGA;2020;0.0;;;;;;;
1606;"Arts; revalidatiegeneeskunde";Arts DGA;2021;0.0;;;;;;;
1607;"Arts; revalidatiegeneeskunde";Arts DGA;2022;0.0;;;;;;;
1608;"Arts; revalidatiegeneeskunde";Arts met overig of gecombineerd inkomen;2011;0.0;;;;;;;
1609;"Arts; revalidatiegeneeskunde";Arts met overig of gecombineerd inkomen;2012;0.0;;;;;;;
1610;"Arts; revalidatiegeneeskunde";Arts met overig of gecombineerd inkomen;2013;0.0;;;;;;;
1611;"Arts; revalidatiegeneeskunde";Arts met overig of gecombineerd inkomen;2014;0.0;;;;;;;
1612;"Arts; revalidatiegeneeskunde";Arts met overig of gecombineerd inkomen;2015;0.0;;;;;;;
1613;"Arts; revalidatiegeneeskunde";Arts met overig of gecombineerd inkomen;2016;0.0;;;;;;;
1614;"Arts; revalidatiegeneeskunde";Arts met overig of gecombineerd inkomen;2017;0.0;;;;;;;
1615;"Arts; revalidatiegeneeskunde";Arts met overig of gecombineerd inkomen;2018;0.0;;;;;;;
1616;"Arts; revalidatiegeneeskunde";Arts met overig of gecombineerd inkomen;2019;0.0;;;;;;;
1617;"Arts; revalidatiegeneeskunde";Arts met overig of gecombineerd inkomen;2020;0.0;;;;;;;
1618;"Arts; revalidatiegeneeskunde";Arts met overig of gecombineerd inkomen;2021;0.0;;;;;;;
1619;"Arts; revalidatiegeneeskunde";Arts met overig of gecombineerd inkomen;2022;0.0;;;;;;;
1620;"Arts; urologie";Totaal;2011;0.3;92.6;58.2;66.5;71.5;4.6;0.5;69.6
1621;"Arts; urologie";Totaal;2012;0.3;93.4;59.4;68.4;73.8;3.8;0.6;68.4
1622;"Arts; urologie";Totaal;2013;0.4;88.8;60.0;71.5;76.3;2.5;0.5;69.4
1623;"Arts; urologie";Totaal;2014;0.4;96.2;60.2;69.2;74.3;15.3;0.3;79.3
1624;"Arts; urologie";Totaal;2015;0.4;33.9;102.9;114.8;119.0;1.2;0.4;66.5
1625;"Arts; urologie";Totaal;2016;0.4;31.7;103.6;115.7;122.1;3.4;0.8;68.0
1626;"Arts; urologie";Totaal;2017;0.4;30.6;103.1;116.4;123.5;10.6;0.3;76.6
1627;"Arts; urologie";Totaal;2018;0.4;26.4;106.6;119.4;;7.6;0.3;71.4
1628;"Arts; urologie";Totaal;2019;0.4;26.4;109.8;122.0;;33.7;0.4;91.9
1629;"Arts; urologie";Totaal;2020;0.4;24.6;111.6;125.0;;9.1;0.2;84.0
1630;"Arts; urologie";Totaal;2021;0.4;27.6;110.6;124.6;;10.0;0.3;82.0
1631;"Arts; urologie";Totaal;2022;0.5;;110.7;122.8;;;;
1632;"Arts; urologie";Arts alleen werknemer (excl. DGA);2011;0.1;;;;;;;
1633;"Arts; urologie";Arts alleen werknemer (excl. DGA);2012;0.1;;;;;;;
1634;"Arts; urologie";Arts alleen werknemer (excl. DGA);2013;0.1;;;;;;;
1635;"Arts; urologie";Arts alleen werknemer (excl. DGA);2014;0.1;;131.8;158.3;166.0;;;
1636;"Arts; urologie";Arts alleen werknemer (excl. DGA);2015;0.1;;134.9;160.1;166.0;;;65.6
1637;"Arts; urologie";Arts alleen werknemer (excl. DGA);2016;0.1;;133.1;158.1;164.6;;;67.9
1638;"Arts; urologie";Arts alleen werknemer (excl. DGA);2017;0.1;;137.2;166.0;174.1;;;73.8
1639;"Arts; urologie";Arts alleen werknemer (excl. DGA);2018;0.1;;136.1;164.7;;;;70.5
1640;"Arts; urologie";Arts alleen werknemer (excl. DGA);2019;0.1;;139.3;165.0;;;;85.4
1641;"Arts; urologie";Arts alleen werknemer (excl. DGA);2020;0.2;;145.2;175.5;;;;95.6
1642;"Arts; urologie";Arts alleen werknemer (excl. DGA);2021;0.2;;144.8;177.4;;;;84.0
1643;"Arts; urologie";Arts alleen werknemer (excl. DGA);2022;0.2;;143.4;170.1;;;;
1644;"Arts; urologie";Arts alleen zelfstandige (excl. DGA);2011;0.2;175.2;;;;;;76.3
1645;"Arts; urologie";Arts alleen zelfstandige (excl. DGA);2012;0.2;175.0;;;;;;74.1
1646;"Arts; urologie";Arts alleen zelfstandige (excl. DGA);2013;0.2;173.6;;;;;;75.7
1647;"Arts; urologie";Arts alleen zelfstandige (excl. DGA);2014;0.2;181.3;;;;;;81.0
1648;"Arts; urologie";Arts alleen zelfstandige (excl. DGA);2015;0.1;;;;;;;
1649;"Arts; urologie";Arts alleen zelfstandige (excl. DGA);2016;0.1;;;;;;;
1650;"Arts; urologie";Arts alleen zelfstandige (excl. DGA);2017;0.1;;;;;;;
1651;"Arts; urologie";Arts alleen zelfstandige (excl. DGA);2018;0.1;;;;;;;
1652;"Arts; urologie";Arts alleen zelfstandige (excl. DGA);2019;0.1;;;;;;;
1653;"Arts; urologie";Arts alleen zelfstandige (excl. DGA);2020;0.1;;;;;;;
1654;"Arts; urologie";Arts alleen zelfstandige (excl. DGA);2021;0.1;;;;;;;
1655;"Arts; urologie";Arts alleen zelfstandige (excl. DGA);2022;0.1;;;;;;;
1656;"Arts; urologie";Arts DGA;2011;0.1;;;;;;;
1657;"Arts; urologie";Arts DGA;2012;0.1;;;;;;;
1658;"Arts; urologie";Arts DGA;2013;0.1;;;;;;;
1659;"Arts; urologie";Arts DGA;2014;0.1;;;;;;;
1660;"Arts; urologie";Arts DGA;2015;0.2;-0.2;118.5;123.8;127.2;3.1;;60.2
1661;"Arts; urologie";Arts DGA;2016;0.2;0.0;122.2;125.3;129.3;8.4;;60.3
1662;"Arts; urologie";Arts DGA;2017;0.2;1.1;118.5;123.9;130.3;19.4;;76.5
1663;"Arts; urologie";Arts DGA;2018;0.2;0.0;121.0;124.2;;17.4;;67.2
1664;"Arts; urologie";Arts DGA;2019;0.2;0.6;119.6;124.7;;72.6;;96.8
1665;"Arts; urologie";Arts DGA;2020;0.2;1.0;118.6;122.2;;20.1;;74.3
1666;"Arts; urologie";Arts DGA;2021;0.2;1.9;120.3;123.1;;22.6;;78.9
1667;"Arts; urologie";Arts DGA;2022;0.2;;120.3;123.2;;;;
1668;"Arts; urologie";Arts met overig of gecombineerd inkomen;2011;0.0;;;;;;;
1669;"Arts; urologie";Arts met overig of gecombineerd inkomen;2012;0.0;;;;;;;
1670;"Arts; urologie";Arts met overig of gecombineerd inkomen;2013;0.0;;;;;;;
1671;"Arts; urologie";Arts met overig of gecombineerd inkomen;2014;0.0;;;;;;;
1672;"Arts; urologie";Arts met overig of gecombineerd inkomen;2015;0.0;;;;;;;
1673;"Arts; urologie";Arts met overig of gecombineerd inkomen;2016;0.0;;;;;;;
1674;"Arts; urologie";Arts met overig of gecombineerd inkomen;2017;0.0;;;;;;;
1675;"Arts; urologie";Arts met overig of gecombineerd inkomen;2018;0.0;;;;;;;
1676;"Arts; urologie";Arts met overig of gecombineerd inkomen;2019;0.0;;;;;;;
1677;"Arts; urologie";Arts met overig of gecombineerd inkomen;2020;0.0;;;;;;;
1678;"Arts; urologie";Arts met overig of gecombineerd inkomen;2021;0.0;;;;;;;
1679;"Arts; urologie";Arts met overig of gecombineerd inkomen;2022;0.0;;;;;;;
1680;Arts met meerdere specialismen;Totaal;2011;0.1;;;;;;;
1681;Arts met meerdere specialismen;Totaal;2012;0.1;;;;;;;
1682;Arts met meerdere specialismen;Totaal;2013;0.1;;;;;;;
1683;Arts met meerdere specialismen;Totaal;2014;0.1;;;;;;;
1684;Arts met meerdere specialismen;Totaal;2015;0.1;;;;;;;
1685;Arts met meerdere specialismen;Totaal;2016;0.1;;;;;;;
1686;Arts met meerdere specialismen;Totaal;2017;0.0;;;;;;;
1687;Arts met meerdere specialismen;Totaal;2018;0.0;;;;;;;
1688;Arts met meerdere specialismen;Totaal;2019;0.0;;;;;;;
1689;Arts met meerdere specialismen;Totaal;2020;0.0;;;;;;;
1690;Arts met meerdere specialismen;Totaal;2021;0.0;;;;;;;
1691;Arts met meerdere specialismen;Totaal;2022;0.0;;;;;;;
1692;Arts met meerdere specialismen;Arts alleen werknemer (excl. DGA);2011;0.0;;;;;;;
1693;Arts met meerdere specialismen;Arts alleen werknemer (excl. DGA);2012;0.0;;;;;;;
1694;Arts met meerdere specialismen;Arts alleen werknemer (excl. DGA);2013;0.0;;;;;;;
1695;Arts met meerdere specialismen;Arts alleen werknemer (excl. DGA);2014;0.0;;;;;;;
1696;Arts met meerdere specialismen;Arts alleen werknemer (excl. DGA);2015;0.0;;;;;;;
1697;Arts met meerdere specialismen;Arts alleen werknemer (excl. DGA);2016;0.0;;;;;;;
1698;Arts met meerdere specialismen;Arts alleen werknemer (excl. DGA);2017;0.0;;;;;;;
1699;Arts met meerdere specialismen;Arts alleen werknemer (excl. DGA);2018;0.0;;;;;;;
1700;Arts met meerdere specialismen;Arts alleen werknemer (excl. DGA);2019;0.0;;;;;;;
1701;Arts met meerdere specialismen;Arts alleen werknemer (excl. DGA);2020;0.0;;;;;;;
1702;Arts met meerdere specialismen;Arts alleen werknemer (excl. DGA);2021;0.0;;;;;;;
1703;Arts met meerdere specialismen;Arts alleen werknemer (excl. DGA);2022;0.0;;;;;;;
1704;Arts met meerdere specialismen;Arts alleen zelfstandige (excl. DGA);2011;0.0;;;;;;;
1705;Arts met meerdere specialismen;Arts alleen zelfstandige (excl. DGA);2012;0.0;;;;;;;
1706;Arts met meerdere specialismen;Arts alleen zelfstandige (excl. DGA);2013;0.0;;;;;;;
1707;Arts met meerdere specialismen;Arts alleen zelfstandige (excl. DGA);2014;0.0;;;;;;;
1708;Arts met meerdere specialismen;Arts alleen zelfstandige (excl. DGA);2015;0.0;;;;;;;
1709;Arts met meerdere specialismen;Arts alleen zelfstandige (excl. DGA);2016;0.0;;;;;;;
1710;Arts met meerdere specialismen;Arts alleen zelfstandige (excl. DGA);2017;0.0;;;;;;;
1711;Arts met meerdere specialismen;Arts alleen zelfstandige (excl. DGA);2018;0.0;;;;;;;
1712;Arts met meerdere specialismen;Arts alleen zelfstandige (excl. DGA);2019;0.0;;;;;;;
1713;Arts met meerdere specialismen;Arts alleen zelfstandige (excl. DGA);2020;0.0;;;;;;;
1714;Arts met meerdere specialismen;Arts alleen zelfstandige (excl. DGA);2021;0.0;;;;;;;
1715;Arts met meerdere specialismen;Arts alleen zelfstandige (excl. DGA);2022;0.0;;;;;;;
1716;Arts met meerdere specialismen;Arts DGA;2011;0.0;;;;;;;
1717;Arts met meerdere specialismen;Arts DGA;2012;0.0;;;;;;;
1718;Arts met meerdere specialismen;Arts DGA;2013;0.0;;;;;;;
1719;Arts met meerdere specialismen;Arts DGA;2014;0.0;;;;;;;
1720;Arts met meerdere specialismen;Arts DGA;2015;0.0;;;;;;;
1721;Arts met meerdere specialismen;Arts DGA;2016;0.0;;;;;;;
1722;Arts met meerdere specialismen;Arts DGA;2017;0.0;;;;;;;
1723;Arts met meerdere specialismen;Arts DGA;2018;0.0;;;;;;;
1724;Arts met meerdere specialismen;Arts DGA;2019;0.0;;;;;;;
1725;Arts met meerdere specialismen;Arts DGA;2020;0.0;;;;;;;
1726;Arts met meerdere specialismen;Arts DGA;2021;0.0;;;;;;;
1727;Arts met meerdere specialismen;Arts DGA;2022;0.0;;;;;;;
1728;Arts met meerdere specialismen;Arts met overig of gecombineerd inkomen;2011;0.0;;;;;;;
1729;Arts met meerdere specialismen;Arts met overig of gecombineerd inkomen;2012;0.0;;;;;;;
1730;Arts met meerdere specialismen;Arts met overig of gecombineerd inkomen;2013;0.0;;;;;;;
1731;Arts met meerdere specialismen;Arts met overig of gecombineerd inkomen;2014;0.0;;;;;;;
1732;Arts met meerdere specialismen;Arts met overig of gecombineerd inkomen;2015;0.0;;;;;;;
1733;Arts met meerdere specialismen;Arts met overig of gecombineerd inkomen;2016;0.0;;;;;;;
1734;Arts met meerdere specialismen;Arts met overig of gecombineerd inkomen;2017;0.0;;;;;;;
1735;Arts met meerdere specialismen;Arts met overig of gecombineerd inkomen;2018;0.0;;;;;;;
1736;Arts met meerdere specialismen;Arts met overig of gecombineerd inkomen;2019;0.0;;;;;;;
1737;Arts met meerdere specialismen;Arts met overig of gecombineerd inkomen;2020;0.0;;;;;;;
1738;Arts met meerdere specialismen;Arts met overig of gecombineerd inkomen;2021;0.0;;;;;;;
1739;Arts met meerdere specialismen;Arts met overig of gecombineerd inkomen;2022;0.0;;;;;;;
1740;"Arts; huisartsgeneeskunde";Totaal;2011;10.4;99.8;14.1;16.5;23.6;0.9;0.4;66.0
1741;"Arts; huisartsgeneeskunde";Totaal;2012;10.6;94.9;13.9;16.3;23.4;0.9;0.3;64.2
1742;"Arts; huisartsgeneeskunde";Totaal;2013;10.8;90.6;13.7;16.8;23.9;0.7;0.3;62.8
1743;"Arts; huisartsgeneeskunde";Totaal;2014;11.2;93.3;13.4;16.1;23.4;2.4;0.2;65.8
1744;"Arts; huisartsgeneeskunde";Totaal;2015;11.5;89.7;13.3;16.0;23.4;0.4;0.2;62.4
1745;"Arts; huisartsgeneeskunde";Totaal;2016;11.6;94.2;13.3;16.1;23.5;0.5;0.2;64.9
1746;"Arts; huisartsgeneeskunde";Totaal;2017;12.0;92.7;13.3;16.3;24.9;0.9;0.2;65.1
1747;"Arts; huisartsgeneeskunde";Totaal;2018;12.3;95.1;13.1;16.0;;0.8;0.2;65.3
1748;"Arts; huisartsgeneeskunde";Totaal;2019;12.7;98.7;13.0;15.8;;2.1;0.3;70.4
1749;"Arts; huisartsgeneeskunde";Totaal;2020;13.1;103.6;13.3;16.1;;1.7;0.2;72.2
1750;"Arts; huisartsgeneeskunde";Totaal;2021;13.3;103.7;14.3;17.2;;1.4;0.3;73.3
1751;"Arts; huisartsgeneeskunde";Totaal;2022;13.4;;14.8;17.7;;;;
1752;"Arts; huisartsgeneeskunde";Arts alleen werknemer (excl. DGA);2011;1.2;;58.8;70.2;90.1;;;46.6
1753;"Arts; huisartsgeneeskunde";Arts alleen werknemer (excl. DGA);2012;1.2;;60.4;72.8;92.4;;;47.4
1754;"Arts; huisartsgeneeskunde";Arts alleen werknemer (excl. DGA);2013;1.2;;61.3;76.9;97.7;;;48.4
1755;"Arts; huisartsgeneeskunde";Arts alleen werknemer (excl. DGA);2014;1.2;;61.4;76.7;98.6;;;50.2
1756;"Arts; huisartsgeneeskunde";Arts alleen werknemer (excl. DGA);2015;1.2;;61.9;76.2;98.0;;;49.0
1757;"Arts; huisartsgeneeskunde";Arts alleen werknemer (excl. DGA);2016;1.2;;62.4;78.9;101.7;;;49.8
1758;"Arts; huisartsgeneeskunde";Arts alleen werknemer (excl. DGA);2017;1.2;;63.8;81.1;106.4;;;52.5
1759;"Arts; huisartsgeneeskunde";Arts alleen werknemer (excl. DGA);2018;1.2;;65.0;84.2;;;;52.1
1760;"Arts; huisartsgeneeskunde";Arts alleen werknemer (excl. DGA);2019;1.1;;66.6;85.7;;;;56.6
1761;"Arts; huisartsgeneeskunde";Arts alleen werknemer (excl. DGA);2020;1.2;;67.0;85.4;;;;58.9
1762;"Arts; huisartsgeneeskunde";Arts alleen werknemer (excl. DGA);2021;1.2;;68.3;86.6;;;;57.5
1763;"Arts; huisartsgeneeskunde";Arts alleen werknemer (excl. DGA);2022;1.2;;69.4;87.7;;;;
1764;"Arts; huisartsgeneeskunde";Arts alleen zelfstandige (excl. DGA);2011;7.7;123.9;;;;;;69.3
1765;"Arts; huisartsgeneeskunde";Arts alleen zelfstandige (excl. DGA);2012;8.0;117.0;;;;;;66.7
1766;"Arts; huisartsgeneeskunde";Arts alleen zelfstandige (excl. DGA);2013;8.3;111.3;;;;;;64.9
1767;"Arts; huisartsgeneeskunde";Arts alleen zelfstandige (excl. DGA);2014;8.6;113.4;;;;;;66.8
1768;"Arts; huisartsgeneeskunde";Arts alleen zelfstandige (excl. DGA);2015;9.0;108.2;;;;;;64.1
1769;"Arts; huisartsgeneeskunde";Arts alleen zelfstandige (excl. DGA);2016;9.1;113.3;;;;;;66.9
1770;"Arts; huisartsgeneeskunde";Arts alleen zelfstandige (excl. DGA);2017;9.4;111.2;;;;;;66.2
1771;"Arts; huisartsgeneeskunde";Arts alleen zelfstandige (excl. DGA);2018;9.7;113.3;;;;;;66.7
1772;"Arts; huisartsgeneeskunde";Arts alleen zelfstandige (excl. DGA);2019;10.1;116.9;;;;;;71.0
1773;"Arts; huisartsgeneeskunde";Arts alleen zelfstandige (excl. DGA);2020;10.4;123.2;;;;;;73.5
1774;"Arts; huisartsgeneeskunde";Arts alleen zelfstandige (excl. DGA);2021;10.4;125.2;;;;;;75.2
1775;"Arts; huisartsgeneeskunde";Arts alleen zelfstandige (excl. DGA);2022;10.4;;;;;;;
1776;"Arts; huisartsgeneeskunde";Arts DGA;2011;0.3;8.8;84.8;88.6;93.8;24.8;;68.7
1777;"Arts; huisartsgeneeskunde";Arts DGA;2012;0.3;10.0;84.4;87.4;94.2;25.8;;72.0
1778;"Arts; huisartsgeneeskunde";Arts DGA;2013;0.3;9.5;86.3;100.0;109.3;20.7;;70.0
1779;"Arts; huisartsgeneeskunde";Arts DGA;2014;0.4;10.1;86.5;89.8;97.0;76.2;;101.6
1780;"Arts; huisartsgeneeskunde";Arts DGA;2015;0.3;12.2;86.8;95.4;104.1;13.7;;68.7
1781;"Arts; huisartsgeneeskunde";Arts DGA;2016;0.3;10.1;87.7;92.7;104.5;16.5;;65.8
1782;"Arts; huisartsgeneeskunde";Arts DGA;2017;0.4;11.8;89.4;98.2;107.7;28.6;;78.3
1783;"Arts; huisartsgeneeskunde";Arts DGA;2018;0.4;11.9;87.1;91.7;;24.6;;70.1
1784;"Arts; huisartsgeneeskunde";Arts DGA;2019;0.4;13.5;86.1;90.6;;65.3;;95.5
1785;"Arts; huisartsgeneeskunde";Arts DGA;2020;0.5;13.3;86.3;90.3;;48.6;;87.7
1786;"Arts; huisartsgeneeskunde";Arts DGA;2021;0.5;14.4;85.8;89.1;;33.2;;80.6
1787;"Arts; huisartsgeneeskunde";Arts DGA;2022;0.5;;87.1;91.6;;;;
1788;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2011;1.1;65.3;35.5;42.1;80.8;0.6;4.2;62.7
1789;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2012;1.1;63.3;33.7;40.2;81.5;0.5;3.5;62.0
1790;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2013;1.0;56.4;36.1;43.8;86.8;0.2;3.0;60.0
1791;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2014;1.0;59.8;36.0;43.9;89.5;0.4;3.0;63.3
1792;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2015;1.0;59.1;36.8;44.2;92.5;0.0;2.6;62.1
1793;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2016;1.0;61.6;36.4;44.4;93.6;0.2;2.6;64.0
1794;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2017;1.0;59.9;36.3;44.3;95.3;0.3;2.8;65.3
1795;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2018;1.0;60.5;37.5;45.8;;0.1;2.9;65.4
1796;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2019;1.0;61.5;38.0;46.5;;0.9;3.3;68.5
1797;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2020;1.0;65.6;38.0;46.4;;0.2;3.2;68.4
1798;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2021;1.1;60.4;39.3;48.0;;0.8;3.3;69.8
1799;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2022;1.2;;46.0;54.6;;;;
1800;Tandarts;Totaal;2011;7.8;80.0;25.3;27.9;33.3;5.7;0.5;64.3
1801;Tandarts;Totaal;2012;7.8;82.8;24.3;26.5;31.6;4.4;0.4;64.7
1802;Tandarts;Totaal;2013;7.9;77.8;23.5;27.8;32.8;3.2;0.3;62.5
1803;Tandarts;Totaal;2014;7.9;84.1;22.9;25.2;29.9;13.8;0.4;72.1
1804;Tandarts;Totaal;2015;8.2;81.8;23.2;25.9;31.3;2.3;0.3;64.1
1805;Tandarts;Totaal;2016;8.2;79.6;23.3;25.8;31.3;3.6;0.3;64.9
1806;Tandarts;Totaal;2017;8.2;80.9;23.1;25.9;31.4;4.3;0.3;69.7
1807;Tandarts;Totaal;2018;8.3;82.3;23.0;25.4;;6.6;0.3;68.2
1808;Tandarts;Totaal;2019;8.5;84.0;23.3;25.2;;16.2;0.3;77.5
1809;Tandarts;Totaal;2020;8.6;76.5;22.3;24.3;;5.4;0.3;69.3
1810;Tandarts;Totaal;2021;8.8;82.2;23.4;25.5;;5.6;0.4;72.5
1811;Tandarts;Totaal;2022;8.7;;24.7;26.8;;;;
1812;Tandarts;Arts alleen werknemer (excl. DGA);2011;0.6;;73.4;85.6;105.4;;;51.2
1813;Tandarts;Arts alleen werknemer (excl. DGA);2012;0.6;;71.9;82.7;101.6;;;49.9
1814;Tandarts;Arts alleen werknemer (excl. DGA);2013;0.6;;69.3;84.6;106.2;;;49.6
1815;Tandarts;Arts alleen werknemer (excl. DGA);2014;0.6;;66.8;79.6;99.8;;;57.5
1816;Tandarts;Arts alleen werknemer (excl. DGA);2015;0.6;;68.0;79.7;100.8;;;49.2
1817;Tandarts;Arts alleen werknemer (excl. DGA);2016;0.7;;67.6;79.7;99.8;;;51.8
1818;Tandarts;Arts alleen werknemer (excl. DGA);2017;0.6;;68.6;81.6;100.8;;;55.0
1819;Tandarts;Arts alleen werknemer (excl. DGA);2018;0.6;;68.8;84.8;;;;53.6
1820;Tandarts;Arts alleen werknemer (excl. DGA);2019;0.7;;67.8;79.2;;;;59.4
1821;Tandarts;Arts alleen werknemer (excl. DGA);2020;0.7;;69.1;80.5;;;;53.8
1822;Tandarts;Arts alleen werknemer (excl. DGA);2021;0.7;;71.8;84.2;;;;58.6
1823;Tandarts;Arts alleen werknemer (excl. DGA);2022;0.7;;72.9;85.1;;;;
1824;Tandarts;Arts alleen zelfstandige (excl. DGA);2011;5.3;112.5;;;;;;64.1
1825;Tandarts;Arts alleen zelfstandige (excl. DGA);2012;5.4;114.5;;;;;;65.6
1826;Tandarts;Arts alleen zelfstandige (excl. DGA);2013;5.4;107.1;;;;;;62.9
1827;Tandarts;Arts alleen zelfstandige (excl. DGA);2014;5.5;114.8;;;;;;67.4
1828;Tandarts;Arts alleen zelfstandige (excl. DGA);2015;5.7;112.4;;;;;;66.3
1829;Tandarts;Arts alleen zelfstandige (excl. DGA);2016;5.7;110.2;;;;;;66.0
1830;Tandarts;Arts alleen zelfstandige (excl. DGA);2017;5.7;110.5;;;;;;67.6
1831;Tandarts;Arts alleen zelfstandige (excl. DGA);2018;5.8;112.4;;;;;;68.1
1832;Tandarts;Arts alleen zelfstandige (excl. DGA);2019;5.9;115.7;;;;;;73.0
1833;Tandarts;Arts alleen zelfstandige (excl. DGA);2020;6.0;104.9;;;;;;69.7
1834;Tandarts;Arts alleen zelfstandige (excl. DGA);2021;6.0;114.2;;;;;;72.6
1835;Tandarts;Arts alleen zelfstandige (excl. DGA);2022;5.9;;;;;;;
1836;Tandarts;Arts DGA;2011;1.4;3.0;95.0;101.7;110.6;30.9;;72.3
1837;Tandarts;Arts DGA;2012;1.4;4.2;94.2;99.6;108.6;23.9;;69.6
1838;Tandarts;Arts DGA;2013;1.4;2.9;93.2;109.2;119.1;18.1;;67.8
1839;Tandarts;Arts DGA;2014;1.4;3.8;93.4;98.4;107.3;79.5;;100.5
1840;Tandarts;Arts DGA;2015;1.4;4.7;92.2;100.2;109.4;13.5;;63.1
1841;Tandarts;Arts DGA;2016;1.4;5.2;91.1;96.9;107.3;19.5;;68.9
1842;Tandarts;Arts DGA;2017;1.4;5.0;92.5;100.4;109.0;24.1;;87.6
1843;Tandarts;Arts DGA;2018;1.4;5.9;91.8;96.3;;37.3;;77.6
1844;Tandarts;Arts DGA;2019;1.5;5.4;90.6;94.3;;87.3;;107.3
1845;Tandarts;Arts DGA;2020;1.5;5.4;85.8;89.6;;31.8;;76.7
1846;Tandarts;Arts DGA;2021;1.6;5.8;85.7;89.3;;31.8;;79.7
1847;Tandarts;Arts DGA;2022;1.6;;86.1;89.8;;;;
1848;Tandarts;Arts met overig of gecombineerd inkomen;2011;0.5;53.3;32.4;38.4;75.3;2.9;6.9;59.7
1849;Tandarts;Arts met overig of gecombineerd inkomen;2012;0.5;56.8;33.1;39.5;76.1;3.1;5.7;60.2
1850;Tandarts;Arts met overig of gecombineerd inkomen;2013;0.5;51.3;31.8;38.4;78.9;0.7;4.5;56.3
1851;Tandarts;Arts met overig of gecombineerd inkomen;2014;0.5;56.2;32.6;39.0;75.2;4.4;6.0;64.2
1852;Tandarts;Arts met overig of gecombineerd inkomen;2015;0.4;52.8;32.3;38.9;76.9;0.8;6.2;58.7
1853;Tandarts;Arts met overig of gecombineerd inkomen;2016;0.5;51.1;30.7;36.8;75.3;0.4;5.2;57.5
1854;Tandarts;Arts met overig of gecombineerd inkomen;2017;0.5;53.4;31.1;37.1;74.4;1.1;5.3;61.6
1855;Tandarts;Arts met overig of gecombineerd inkomen;2018;0.5;55.1;31.7;38.1;;1.4;5.9;60.8
1856;Tandarts;Arts met overig of gecombineerd inkomen;2019;0.5;54.1;34.2;40.4;;8.5;5.5;68.1
1857;Tandarts;Arts met overig of gecombineerd inkomen;2020;0.5;50.3;35.8;41.8;;3.1;5.3;64.6
1858;Tandarts;Arts met overig of gecombineerd inkomen;2021;0.5;54.4;33.2;39.1;;0.5;6.9;66.8
