ID;Geslacht;Leeftijd;SociaaleconomischeCategorie;BeroepenEnSpecialismen;Sector;Perioden;MedischGeschoolden_1
4891;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Totaal Gezondheids- en welzijnszorg;2020;645
4892;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Totaal Gezondheids- en welzijnszorg;2021;660
4893;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Totaal Gezondheids- en welzijnszorg;2022;660
4894;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Totaal Gezondheids- en welzijnszorg;2023;685
4895;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Universitair medische centra;2013;100
4896;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Universitair medische centra;2014;105
4897;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Universitair medische centra;2015;105
4898;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Universitair medische centra;2016;100
4899;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Universitair medische centra;2017;100
4900;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Universitair medische centra;2018;100
4901;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Universitair medische centra;2019;105
4902;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Universitair medische centra;2020;110
4903;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Universitair medische centra;2021;105
4904;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Universitair medische centra;2022;110
4905;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Universitair medische centra;2023;110
4906;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Algemene ziekenhuizen;2013;40
4907;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Algemene ziekenhuizen;2014;40
4908;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Algemene ziekenhuizen;2015;40
4909;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Algemene ziekenhuizen;2016;40
4910;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Algemene ziekenhuizen;2017;40
4911;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Algemene ziekenhuizen;2018;40
4912;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Algemene ziekenhuizen;2019;45
4913;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Algemene ziekenhuizen;2020;40
4914;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Algemene ziekenhuizen;2021;40
4915;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Algemene ziekenhuizen;2022;40
4916;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Algemene ziekenhuizen;2023;35
4917;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Categorale ziekenhuizen en overige MSZ;2013;395
4918;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Categorale ziekenhuizen en overige MSZ;2014;395
4919;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Categorale ziekenhuizen en overige MSZ;2015;400
4920;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Categorale ziekenhuizen en overige MSZ;2016;415
4921;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Categorale ziekenhuizen en overige MSZ;2017;415
4922;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Categorale ziekenhuizen en overige MSZ;2018;440
4923;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Categorale ziekenhuizen en overige MSZ;2019;465
4924;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Categorale ziekenhuizen en overige MSZ;2020;485
4925;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Categorale ziekenhuizen en overige MSZ;2021;505
4926;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Categorale ziekenhuizen en overige MSZ;2022;505
4927;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Categorale ziekenhuizen en overige MSZ;2023;530
4928;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Geestelijke gezondheidszorg;2013;0
4929;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Geestelijke gezondheidszorg;2014;0
4930;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Geestelijke gezondheidszorg;2015;0
4931;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Geestelijke gezondheidszorg;2016;0
4932;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Geestelijke gezondheidszorg;2017;0
4933;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Geestelijke gezondheidszorg;2018;0
4934;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Geestelijke gezondheidszorg;2019;0
4935;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Geestelijke gezondheidszorg;2020;0
4936;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Geestelijke gezondheidszorg;2021;0
4937;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Geestelijke gezondheidszorg;2022;0
4938;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Geestelijke gezondheidszorg;2023;0
4939;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Gehandicaptenzorg;2013;5
4940;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Gehandicaptenzorg;2014;5
4941;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Gehandicaptenzorg;2015;5
4942;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Gehandicaptenzorg;2016;5
4943;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Gehandicaptenzorg;2017;5
4944;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Gehandicaptenzorg;2018;5
4945;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Gehandicaptenzorg;2019;5
4946;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Gehandicaptenzorg;2020;5
4947;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Gehandicaptenzorg;2021;5
4948;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Gehandicaptenzorg;2022;5
4949;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Gehandicaptenzorg;2023;10
4950;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Verpleeg-, verzorgingshuizen, thuiszorg;2013;0
4951;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Verpleeg-, verzorgingshuizen, thuiszorg;2014;0
4952;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Verpleeg-, verzorgingshuizen, thuiszorg;2015;0
4953;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Verpleeg-, verzorgingshuizen, thuiszorg;2016;0
4954;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Verpleeg-, verzorgingshuizen, thuiszorg;2017;0
4955;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Verpleeg-, verzorgingshuizen, thuiszorg;2018;0
4956;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Verpleeg-, verzorgingshuizen, thuiszorg;2019;0
4957;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Verpleeg-, verzorgingshuizen, thuiszorg;2020;0
4958;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Verpleeg-, verzorgingshuizen, thuiszorg;2021;0
4959;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Verpleeg-, verzorgingshuizen, thuiszorg;2022;0
4960;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Verpleeg-, verzorgingshuizen, thuiszorg;2023;0
4961;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Praktijken (muv GGZ en MSZ);2013;5
4962;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Praktijken (muv GGZ en MSZ);2014;5
4963;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Praktijken (muv GGZ en MSZ);2015;5
4964;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Praktijken (muv GGZ en MSZ);2016;0
4965;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Praktijken (muv GGZ en MSZ);2017;5
4966;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Praktijken (muv GGZ en MSZ);2018;5
4967;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Praktijken (muv GGZ en MSZ);2019;5
4968;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Praktijken (muv GGZ en MSZ);2020;0
4969;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Praktijken (muv GGZ en MSZ);2021;0
4970;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Praktijken (muv GGZ en MSZ);2022;0
4971;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Praktijken (muv GGZ en MSZ);2023;0
4972;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Overige zorg;2013;0
4973;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Overige zorg;2014;5
4974;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Overige zorg;2015;0
4975;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Overige zorg;2016;5
4976;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Overige zorg;2017;0
4977;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Overige zorg;2018;0
4978;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Overige zorg;2019;0
4979;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Overige zorg;2020;0
4980;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Overige zorg;2021;0
4981;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Overige zorg;2022;0
4982;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Overige zorg;2023;0
4983;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Totaal buiten zorgsector;2013;25
4984;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Totaal buiten zorgsector;2014;25
4985;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Totaal buiten zorgsector;2015;30
4986;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Totaal buiten zorgsector;2016;30
4987;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Totaal buiten zorgsector;2017;30
4988;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Totaal buiten zorgsector;2018;30
4989;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Totaal buiten zorgsector;2019;35
4990;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Totaal buiten zorgsector;2020;35
4991;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Totaal buiten zorgsector;2021;35
4992;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Totaal buiten zorgsector;2022;35
4993;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Totaal buiten zorgsector;2023;40
4994;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Zorgverwante sectoren;2013;5
4995;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Zorgverwante sectoren;2014;10
4996;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Zorgverwante sectoren;2015;5
4997;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Zorgverwante sectoren;2016;5
4998;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Zorgverwante sectoren;2017;5
4999;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Zorgverwante sectoren;2018;5
5000;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Zorgverwante sectoren;2019;5
5001;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Zorgverwante sectoren;2020;5
5002;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Zorgverwante sectoren;2021;5
5003;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Zorgverwante sectoren;2022;5
5004;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Zorgverwante sectoren;2023;10
5005;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Uitzendbureaus en arbeidsbemiddeling;2013;0
5006;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Uitzendbureaus en arbeidsbemiddeling;2014;0
5007;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Uitzendbureaus en arbeidsbemiddeling;2015;5
5008;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Uitzendbureaus en arbeidsbemiddeling;2016;5
5009;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Uitzendbureaus en arbeidsbemiddeling;2017;0
5010;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Uitzendbureaus en arbeidsbemiddeling;2018;0
5011;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Uitzendbureaus en arbeidsbemiddeling;2019;0
5012;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Uitzendbureaus en arbeidsbemiddeling;2020;0
5013;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Uitzendbureaus en arbeidsbemiddeling;2021;0
5014;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Uitzendbureaus en arbeidsbemiddeling;2022;0
5015;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Uitzendbureaus en arbeidsbemiddeling;2023;0
5016;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Elders;2013;15
5017;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Elders;2014;15
5018;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Elders;2015;20
5019;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Elders;2016;20
5020;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Elders;2017;20
5021;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Elders;2018;25
5022;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Elders;2019;30
5023;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Elders;2020;30
5024;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Elders;2021;30
5025;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Elders;2022;30
5026;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Elders;2023;35
5027;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Sector onbekend;2013;10
5028;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Sector onbekend;2014;15
5029;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Sector onbekend;2015;10
5030;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Sector onbekend;2016;10
5031;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Sector onbekend;2017;5
5032;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Sector onbekend;2018;15
5033;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Sector onbekend;2019;5
5034;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Sector onbekend;2020;5
5035;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Sector onbekend;2021;5
5036;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Sector onbekend;2022;10
5037;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Sector onbekend;2023;5
5038;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Geen sector (geen econ. activiteit);2013;0
5039;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Geen sector (geen econ. activiteit);2014;0
5040;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Geen sector (geen econ. activiteit);2015;0
5041;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Geen sector (geen econ. activiteit);2016;0
5042;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Geen sector (geen econ. activiteit);2017;0
5043;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Geen sector (geen econ. activiteit);2018;0
5044;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Geen sector (geen econ. activiteit);2019;0
5045;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Geen sector (geen econ. activiteit);2020;0
5046;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Geen sector (geen econ. activiteit);2021;0
