ID;Afstudeerrichting;Geslacht;Leeftijd;Herkomstgroepering;Peilmoment;SBI93;Perioden;AfgestudeerdenTotaal_1;WerkTotaal_2;Werknemers_3;Zelfstandigen_4;UitkeringTotaal_5;Arbeidsongeschiktheidsuitkering_6;Werkloosheidsuitkering_7;Bijstandsuitkering_8;AndereUitkering_9;DoorstuderendeAfgestudeerden_10;OverigeAfgestudeerden_11;EmigratieSterfte_12;AfgestudeerdenTotaal_13;WerkTotaal_14;Werknemers_15;Zelfstandigen_16;UitkeringTotaal_17;Arbeidsongeschiktheidsuitkering_18;Werkloosheidsuitkering_19;Bijstandsuitkering_20;AndereUitkering_21;DoorstuderendeAfgestudeerden_22;OverigeAfgestudeerden_23;EmigratieSterfte_24;AfgestudeerdenTotaal_25;WerkTotaal_26;Werknemers_27;Zelfstandigen_28;UitkeringTotaal_29;Arbeidsongeschiktheidsuitkering_30;Werkloosheidsuitkering_31;Bijstandsuitkering_32;AndereUitkering_33;DoorstuderendeAfgestudeerden_34;OverigeAfgestudeerden_35;EmigratieSterfte_36;LoonVanWerknemersHogerOnderwijs_37;LoonVanWerknemersHogerBeroepsond_38;LoonVanWerknemersWetenschOnderw_39
6074;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;SBI 55, Horeca;Cohort 2001/'02;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;;;;;;;;;;;;;0.7;0.7;
6075;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;SBI 55, Horeca;Cohort 2002/'03;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;0.9;0.9;
6076;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;SBI 55, Horeca;Cohort 2003/'04;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;;;;;;;;;;;;;0.7;0.7;
6077;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;SBI 55, Horeca;Cohort 2004/'05;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;;;;;;;;;;;;;0.9;0.9;
6078;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;SBI 60-64, Vervoer, opslag en comm.;Cohort 1999/'00;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;0.7;0.7;0.8
6079;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;SBI 60-64, Vervoer, opslag en comm.;Cohort 2000/'01;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;;;;;;;;;;;;;0.7;0.7;
6080;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;SBI 60-64, Vervoer, opslag en comm.;Cohort 2001/'02;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;;;;;;;;;;;;;0.9;0.9;
6081;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;SBI 60-64, Vervoer, opslag en comm.;Cohort 2002/'03;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;;;;;;;;;;;;;0.6;0.6;
6082;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;SBI 60-64, Vervoer, opslag en comm.;Cohort 2003/'04;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;;;;;;;;;;;;;1.1;1.1;
6083;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;SBI 60-64, Vervoer, opslag en comm.;Cohort 2004/'05;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;;;;;;;;;;;;;0.7;0.7;
6084;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;SBI 65-67, Financiële instellingen;Cohort 1999/'00;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;;;;;;;;;;;;;0.7;0.7;
6085;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;SBI 65-67, Financiële instellingen;Cohort 2000/'01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6086;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;SBI 65-67, Financiële instellingen;Cohort 2001/'02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6087;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;SBI 65-67, Financiële instellingen;Cohort 2002/'03;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;1.2;1.2;
6088;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;SBI 65-67, Financiële instellingen;Cohort 2003/'04;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;1.0;1.0;
6089;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;SBI 65-67, Financiële instellingen;Cohort 2004/'05;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;1.3;1.3;
6090;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;SBI 70-74, Onr.goed., zak. dienstv.;Cohort 1999/'00;20.0;20.0;20.0;0.0;;;;;;;;;20.0;20.0;20.0;0.0;;;;;;;;;;;;;;;;;;;;;1.4;1.4;
6091;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;SBI 70-74, Onr.goed., zak. dienstv.;Cohort 2000/'01;20.0;20.0;20.0;0.0;;;;;;;;;20.0;20.0;20.0;0.0;;;;;;;;;;;;;;;;;;;;;1.3;1.3;
6092;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;SBI 70-74, Onr.goed., zak. dienstv.;Cohort 2001/'02;20.0;20.0;20.0;0.0;;;;;;;;;20.0;20.0;20.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;1.2;1.3;0.1
6093;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;SBI 70-74, Onr.goed., zak. dienstv.;Cohort 2002/'03;20.0;20.0;20.0;0.0;;;;;;;;;20.0;20.0;20.0;0.0;;;;;;;;;;;;;;;;;;;;;1.1;1.1;
6094;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;SBI 70-74, Onr.goed., zak. dienstv.;Cohort 2003/'04;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;1.1;1.1;1.1
6095;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;SBI 70-74, Onr.goed., zak. dienstv.;Cohort 2004/'05;20.0;20.0;20.0;0.0;;;;;;;;;20.0;20.0;20.0;0.0;;;;;;;;;;;;;;;;;;;;;1.1;1.1;
6096;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;SBI 74501, Uitzendbureaus;Cohort 1999/'00;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;0.7;0.7;
6097;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;SBI 74501, Uitzendbureaus;Cohort 2000/'01;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;;;;;;;;;;;;;1.2;1.2;
6098;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;SBI 74501, Uitzendbureaus;Cohort 2001/'02;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;;;;;;;;;;;;;0.7;0.7;
6099;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;SBI 74501, Uitzendbureaus;Cohort 2002/'03;20.0;20.0;20.0;0.0;;;;;;;;;20.0;20.0;20.0;0.0;;;;;;;;;;;;;;;;;;;;;1.0;1.0;
6100;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;SBI 74501, Uitzendbureaus;Cohort 2003/'04;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;;;;;;;;;;;;;1.2;1.2;
6101;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;SBI 74501, Uitzendbureaus;Cohort 2004/'05;20.0;20.0;20.0;0.0;;;;;;;;;20.0;20.0;20.0;0.0;;;;;;;;;;;;;;;;;;;;;1.0;1.0;
6102;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;SBI 75, Openb. best., soc. verz.;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6103;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;SBI 75, Openb. best., soc. verz.;Cohort 2000/'01;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;1.5;1.5;
6104;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;SBI 75, Openb. best., soc. verz.;Cohort 2001/'02;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;1.3;1.3;
6105;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;SBI 75, Openb. best., soc. verz.;Cohort 2002/'03;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;0.8;0.8;
6106;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;SBI 75, Openb. best., soc. verz.;Cohort 2003/'04;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;1.9;1.9;
6107;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;SBI 75, Openb. best., soc. verz.;Cohort 2004/'05;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;1.7;1.7;
6108;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;SBI 80, Onderwijs;Cohort 1999/'00;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;;;;;;;;;;;;;1.1;1.1;
6109;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;SBI 80, Onderwijs;Cohort 2000/'01;30.0;30.0;30.0;0.0;;;;;;;;;30.0;30.0;30.0;0.0;;;;;;;;;;;;;;;;;;;;;1.5;1.5;
6110;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;SBI 80, Onderwijs;Cohort 2001/'02;60.0;60.0;60.0;0.0;;;;;;;;;60.0;60.0;60.0;0.0;;;;;;;;;;;;;;;;;;;;;1.5;1.5;
6111;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;SBI 80, Onderwijs;Cohort 2002/'03;50.0;50.0;50.0;0.0;;;;;;;;;50.0;50.0;50.0;0.0;;;;;;;;;;;;;;;;;;;;;1.2;1.2;
6112;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;SBI 80, Onderwijs;Cohort 2003/'04;50.0;50.0;50.0;0.0;;;;;;;;;50.0;50.0;50.0;0.0;;;;;;;;;;;;;;;;;;;;;1.7;1.7;
6113;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;SBI 80, Onderwijs;Cohort 2004/'05;50.0;50.0;50.0;0.0;;;;;;;;;50.0;50.0;50.0;0.0;;;;;;;;;;;;;;;;;;;;;1.4;1.4;
6114;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;SBI 85, Gez.heids- en welz.zorg;Cohort 1999/'00;20.0;20.0;20.0;0.0;;;;;;;;;20.0;20.0;20.0;0.0;;;;;;;;;;;;;;;;;;;;;1.2;1.2;
6115;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;SBI 85, Gez.heids- en welz.zorg;Cohort 2000/'01;30.0;30.0;30.0;0.0;;;;;;;;;30.0;30.0;30.0;0.0;;;;;;;;;;;;;;;;;;;;;1.2;1.2;
6116;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;SBI 85, Gez.heids- en welz.zorg;Cohort 2001/'02;30.0;30.0;30.0;0.0;;;;;;;;;30.0;30.0;30.0;0.0;;;;;;;;;;;;;;;;;;;;;1.3;1.3;
6117;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;SBI 85, Gez.heids- en welz.zorg;Cohort 2002/'03;20.0;20.0;20.0;0.0;;;;;;;;;20.0;20.0;20.0;0.0;;;;;;;;;;;;;;;;;;;;;1.0;1.0;
6118;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;SBI 85, Gez.heids- en welz.zorg;Cohort 2003/'04;40.0;40.0;30.0;0.0;;;;;;;;;40.0;40.0;30.0;0.0;;;;;;;;;;;;;;;;;;;;;1.3;1.3;
6119;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;SBI 85, Gez.heids- en welz.zorg;Cohort 2004/'05;30.0;30.0;30.0;0.0;;;;;;;;;20.0;20.0;20.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;1.4;1.4;0.2
6120;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;SBI 90-99, Milieu, cult., recr., ov.;Cohort 1999/'00;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;1.1;1.1;
6121;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;SBI 90-99, Milieu, cult., recr., ov.;Cohort 2000/'01;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;;;;;;;;;;;;;0.9;0.9;
6122;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;SBI 90-99, Milieu, cult., recr., ov.;Cohort 2001/'02;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;1.4;1.4;
6123;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;SBI 90-99, Milieu, cult., recr., ov.;Cohort 2002/'03;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;1.2;1.4;0.6
6124;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;SBI 90-99, Milieu, cult., recr., ov.;Cohort 2003/'04;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;;;;;;;;;;;;;0.9;0.9;
6125;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;SBI 90-99, Milieu, cult., recr., ov.;Cohort 2004/'05;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;;;;;;;;;;;;;1.0;1.0;
6126;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;Onbekend;Cohort 1999/'00;60.0;0.0;0.0;0.0;;;;;;50.0;10.0;;60.0;0.0;0.0;0.0;;;;;;50.0;10.0;;0.0;0.0;0.0;0.0;;;;;;0.0;;;;;
6127;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;Onbekend;Cohort 2000/'01;90.0;0.0;0.0;0.0;0.0;;;;0.0;60.0;30.0;;90.0;0.0;0.0;0.0;0.0;;;;0.0;60.0;20.0;;0.0;0.0;0.0;0.0;0.0;;;;0.0;;0.0;;0.2;0.2;
6128;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;Onbekend;Cohort 2001/'02;110.0;0.0;0.0;0.0;0.0;;;0.0;;70.0;30.0;;110.0;0.0;0.0;0.0;0.0;;;0.0;;70.0;30.0;;0.0;0.0;0.0;0.0;;;;;;0.0;;;0.6;0.6;
6129;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;Onbekend;Cohort 2002/'03;90.0;0.0;0.0;0.0;;;;;;70.0;20.0;;90.0;0.0;0.0;0.0;;;;;;70.0;20.0;;;;;;;;;;;;;;;;
6130;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;Onbekend;Cohort 2003/'04;120.0;0.0;0.0;0.0;0.0;;;;0.0;80.0;40.0;;120.0;0.0;0.0;0.0;0.0;;;;0.0;80.0;40.0;;10.0;0.0;0.0;0.0;0.0;;;;0.0;;0.0;;0.7;0.7;
6131;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;Onbekend;Cohort 2004/'05;100.0;0.0;0.0;0.0;10.0;;;;10.0;70.0;20.0;;100.0;0.0;0.0;0.0;10.0;;;;10.0;70.0;20.0;;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;;0.6;0.6;
6132;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Eén jaar na afstuderen;Economische activiteiten, totaal;Cohort 1999/'00;140.0;100.0;100.0;0.0;;;;;;40.0;0.0;0.0;140.0;100.0;100.0;0.0;;;;;;40.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;;;1.6;1.6;1.6
6133;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Eén jaar na afstuderen;Economische activiteiten, totaal;Cohort 2000/'01;220.0;160.0;160.0;0.0;0.0;;;;0.0;50.0;10.0;0.0;220.0;160.0;160.0;0.0;0.0;;;;0.0;50.0;10.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;0.0;1.6;1.6;1.5
6134;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Eén jaar na afstuderen;Economische activiteiten, totaal;Cohort 2001/'02;260.0;180.0;170.0;10.0;;;;;;70.0;10.0;0.0;250.0;180.0;170.0;10.0;;;;;;70.0;10.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;;0.0;1.7;1.7;
6135;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Eén jaar na afstuderen;Economische activiteiten, totaal;Cohort 2002/'03;230.0;160.0;160.0;0.0;0.0;;0.0;;;60.0;10.0;0.0;230.0;160.0;160.0;0.0;0.0;;0.0;;;60.0;10.0;0.0;0.0;0.0;0.0;0.0;;;;;;;0.0;;1.7;1.7;
6136;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Eén jaar na afstuderen;Economische activiteiten, totaal;Cohort 2003/'04;270.0;180.0;180.0;0.0;0.0;;;;0.0;80.0;10.0;0.0;270.0;180.0;180.0;0.0;;;;;;80.0;10.0;0.0;10.0;0.0;0.0;0.0;0.0;;;;0.0;0.0;0.0;0.0;1.7;1.7;
6137;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Eén jaar na afstuderen;Economische activiteiten, totaal;Cohort 2004/'05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6138;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Eén jaar na afstuderen;SBI 01-05, Land-, bosbouw en visserij;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6139;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Eén jaar na afstuderen;SBI 01-05, Land-, bosbouw en visserij;Cohort 2000/'01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6140;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Eén jaar na afstuderen;SBI 01-05, Land-, bosbouw en visserij;Cohort 2001/'02;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;1.6;1.6;
6141;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Eén jaar na afstuderen;SBI 01-05, Land-, bosbouw en visserij;Cohort 2002/'03;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;1.9;1.9;
6142;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Eén jaar na afstuderen;SBI 01-05, Land-, bosbouw en visserij;Cohort 2003/'04;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;1.0;1.0;
6143;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Eén jaar na afstuderen;SBI 01-05, Land-, bosbouw en visserij;Cohort 2004/'05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6144;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Eén jaar na afstuderen;SBI 10-45, Nijverheid en energievoorz.;Cohort 1999/'00;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;1.7;1.7;
6145;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Eén jaar na afstuderen;SBI 10-45, Nijverheid en energievoorz.;Cohort 2000/'01;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;;;;;;;;;;;;;1.4;1.4;
6146;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Eén jaar na afstuderen;SBI 10-45, Nijverheid en energievoorz.;Cohort 2001/'02;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;;;;;;;;;;;;;2.1;2.1;
6147;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Eén jaar na afstuderen;SBI 10-45, Nijverheid en energievoorz.;Cohort 2002/'03;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;;;;;;;;;;;;;1.6;1.6;
6148;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Eén jaar na afstuderen;SBI 10-45, Nijverheid en energievoorz.;Cohort 2003/'04;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;;;;;;;;;;;;;1.4;1.4;
6149;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Eén jaar na afstuderen;SBI 10-45, Nijverheid en energievoorz.;Cohort 2004/'05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6150;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Eén jaar na afstuderen;SBI 50-52, Handel en reparatie;Cohort 1999/'00;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;;;;;;;;;;;;;1.2;1.2;
6151;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Eén jaar na afstuderen;SBI 50-52, Handel en reparatie;Cohort 2000/'01;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;;;;;;;;;;;;;1.4;1.4;
6152;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Eén jaar na afstuderen;SBI 50-52, Handel en reparatie;Cohort 2001/'02;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;;;;;;;;;;;;;1.4;1.4;
6153;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Eén jaar na afstuderen;SBI 50-52, Handel en reparatie;Cohort 2002/'03;20.0;20.0;20.0;0.0;;;;;;;;;20.0;20.0;20.0;0.0;;;;;;;;;;;;;;;;;;;;;1.3;1.3;
6154;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Eén jaar na afstuderen;SBI 50-52, Handel en reparatie;Cohort 2003/'04;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;;;;;;;;;;;;;1.5;1.5;
6155;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Eén jaar na afstuderen;SBI 50-52, Handel en reparatie;Cohort 2004/'05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6156;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Eén jaar na afstuderen;SBI 55, Horeca;Cohort 1999/'00;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;1.2;1.2;
6157;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Eén jaar na afstuderen;SBI 55, Horeca;Cohort 2000/'01;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;;;;;;;;;;;;;1.3;1.3;
6158;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Eén jaar na afstuderen;SBI 55, Horeca;Cohort 2001/'02;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;;;;;;;;;;;;;1.4;1.4;
6159;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Eén jaar na afstuderen;SBI 55, Horeca;Cohort 2002/'03;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;1.1;1.1;
6160;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Eén jaar na afstuderen;SBI 55, Horeca;Cohort 2003/'04;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;;;;;;;;;;;;;1.9;1.9;
6161;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Eén jaar na afstuderen;SBI 55, Horeca;Cohort 2004/'05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6162;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Eén jaar na afstuderen;SBI 60-64, Vervoer, opslag en comm.;Cohort 1999/'00;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;1.4;1.4;1.6
6163;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Eén jaar na afstuderen;SBI 60-64, Vervoer, opslag en comm.;Cohort 2000/'01;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;;;;;;;;;;;;;1.1;1.1;
6164;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Eén jaar na afstuderen;SBI 60-64, Vervoer, opslag en comm.;Cohort 2001/'02;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;;;;;;;;;;;;;1.3;1.3;
6165;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Eén jaar na afstuderen;SBI 60-64, Vervoer, opslag en comm.;Cohort 2002/'03;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;;;;;;;;;;;;;1.2;1.2;
6166;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Eén jaar na afstuderen;SBI 60-64, Vervoer, opslag en comm.;Cohort 2003/'04;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;;;;;;;;;;;;;1.3;1.3;
