ID;ConsumptieveBestedingen;Perioden;Indexcijfer_1;Volumemutaties_2;VolumemutatiesKoopdaggecorrigeerd_3;Indexcijfers_4;Waardemutaties_5;Prijsmutaties_6
3775;Overige duurzame goederen;2001 november;103.3;2.6;;97.5;6.7;4.0
3776;Overige duurzame goederen;2001 december;92.3;-2.9;;88.0;1.2;4.3
3777;Overige duurzame goederen;2001 4e kwartaal;94.2;0.4;;88.9;5.0;4.6
3778;Overige duurzame goederen;2002 januari;96.4;-1.0;;86.3;3.3;4.3
3779;Overige duurzame goederen;2002 februari;92.2;-5.8;;85.9;-1.6;4.4
3780;Overige duurzame goederen;2002 maart;109.2;-2.8;;100.9;-1.3;1.4
3781;Overige duurzame goederen;2002 1e kwartaal;99.3;-3.1;;91.0;0.0;3.2
3782;Overige duurzame goederen;2002 april;103.3;0.7;;97.8;3.9;3.2
3783;Overige duurzame goederen;2002 mei;112.2;-4.4;;106.9;-1.3;3.3
3784;Overige duurzame goederen;2002 juni;109.7;-5.3;;104.9;-1.6;3.9
3785;Overige duurzame goederen;2002 2e kwartaal;108.4;-3.2;;103.2;0.2;3.4
3786;Overige duurzame goederen;2002 juli;103.5;-1.9;;101.3;1.9;3.9
3787;Overige duurzame goederen;2002 augustus;130.6;-1.9;;123.5;0.8;2.8
3788;Overige duurzame goederen;2002 september;109.2;-1.8;;105.6;1.3;3.1
3789;Overige duurzame goederen;2002 3e kwartaal;114.4;-1.9;;110.1;1.3;3.2
3790;Overige duurzame goederen;2002 oktober;87.0;-0.1;;83.9;3.6;3.6
3791;Overige duurzame goederen;2002 november;97.1;-6.0;;94.9;-2.7;3.6
3792;Overige duurzame goederen;2002 december;87.7;-5.0;;85.8;-2.5;2.6
3793;Overige duurzame goederen;2002 4e kwartaal;90.6;-3.9;;88.2;-0.7;3.3
3794;Overige duurzame goederen;2003 januari;100.6;4.4;;92.3;6.9;2.4
3795;Overige duurzame goederen;2003 februari;96.2;4.3;;90.5;5.4;1.1
3796;Overige duurzame goederen;2003 maart;101.6;-7.0;;97.4;-3.5;3.8
3797;Overige duurzame goederen;2003 1e kwartaal;99.5;0.2;;93.4;2.6;2.4
3798;Overige duurzame goederen;2003 april;99.2;-3.9;;95.5;-2.3;1.7
3799;Overige duurzame goederen;2003 mei;109.5;-2.3;;106.3;-0.5;1.8
3800;Overige duurzame goederen;2003 juni;100.8;-8.0;;97.5;-7.0;1.1
3801;Overige duurzame goederen;2003 2e kwartaal;103.2;-4.8;;99.8;-3.3;1.5
3802;Overige duurzame goederen;2003 juli;97.9;-5.4;;96.6;-4.6;0.9
3803;Overige duurzame goederen;2003 augustus;119.6;-8.4;;113.9;-7.8;0.7
3804;Overige duurzame goederen;2003 september;103.2;-5.5;;100.8;-4.6;1.0
3805;Overige duurzame goederen;2003 3e kwartaal;106.9;-6.6;;103.8;-5.8;0.9
3806;Overige duurzame goederen;2003 oktober;86.0;-1.1;;83.8;-0.2;1.0
3807;Overige duurzame goederen;2003 november;92.9;-4.3;;91.9;-3.2;1.2
3808;Overige duurzame goederen;2003 december;85.5;-2.5;;84.2;-1.9;0.6
3809;Overige duurzame goederen;2003 4e kwartaal;88.1;-2.7;;86.6;-1.8;0.9
3810;Overige duurzame goederen;2004 januari;95.4;-5.2;;88.1;-4.5;0.8
3811;Overige duurzame goederen;2004 februari;90.1;-6.4;;85.2;-5.8;0.6
3812;Overige duurzame goederen;2004 maart;98.8;-2.8;;94.2;-3.3;-0.5
3813;Overige duurzame goederen;2004 1e kwartaal;94.7;-4.8;;89.2;-4.5;0.3
3814;Overige duurzame goederen;2004 april;98.1;-1.1;;95.0;-0.6;0.5
3815;Overige duurzame goederen;2004 mei;103.2;-5.8;;100.2;-5.7;0.1
3816;Overige duurzame goederen;2004 juni;106.0;5.1;;102.5;5.0;-0.1
3817;Overige duurzame goederen;2004 2e kwartaal;102.4;-0.7;;99.2;-0.6;0.2
3818;Overige duurzame goederen;2004 juli;102.2;4.4;;100.4;3.9;-0.5
3819;Overige duurzame goederen;2004 augustus;115.9;-3.1;;110.9;-2.6;0.5
3820;Overige duurzame goederen;2004 september;105.3;2.0;;102.5;1.8;-0.3
3821;Overige duurzame goederen;2004 3e kwartaal;107.8;0.8;;104.6;0.8;0.0
3822;Overige duurzame goederen;2004 oktober;84.2;-2.1;;81.8;-2.4;-0.3
3823;Overige duurzame goederen;2004 november;91.1;-1.9;;89.6;-2.5;-0.6
3824;Overige duurzame goederen;2004 december;86.1;0.7;;82.8;-1.7;-2.4
3825;Overige duurzame goederen;2004 4e kwartaal;87.1;-1.1;;84.7;-2.2;-1.1
3826;Overige duurzame goederen;2005 januari;90.4;-5.2;;83.1;-5.7;-0.6
3827;Overige duurzame goederen;2005 februari;87.0;-3.4;;82.1;-3.7;-0.2
3828;Overige duurzame goederen;2005 maart;100.3;1.6;;95.6;1.5;-0.1
3829;Overige duurzame goederen;2005 1e kwartaal;92.6;-2.3;;87.0;-2.5;-0.3
3830;Overige duurzame goederen;2005 april;97.7;-0.4;;94.0;-1.0;-0.6
3831;Overige duurzame goederen;2005 mei;98.2;-4.9;;95.4;-4.8;0.1
3832;Overige duurzame goederen;2005 juni;107.0;0.9;;103.7;1.2;0.3
3833;Overige duurzame goederen;2005 2e kwartaal;101.0;-1.4;;97.7;-1.5;-0.1
3834;Overige duurzame goederen;2005 juli;100.1;-2.0;;98.3;-2.0;0.0
3835;Overige duurzame goederen;2005 augustus;121.6;4.9;;115.8;4.4;-0.5
3836;Overige duurzame goederen;2005 september;107.1;1.7;;103.9;1.3;-0.4
3837;Overige duurzame goederen;2005 3e kwartaal;109.6;1.7;;106.0;1.3;-0.3
3838;Overige duurzame goederen;2005 oktober;85.0;1.0;;83.7;2.3;1.3
3839;Overige duurzame goederen;2005 november;97.3;6.8;;97.1;8.5;1.5
3840;Overige duurzame goederen;2005 december;91.8;6.6;;90.2;9.0;2.3
3841;Overige duurzame goederen;2005 4e kwartaal;91.4;4.9;;90.4;6.7;1.7
3842;Overige duurzame goederen;2006 januari;97.3;7.6;;88.8;6.9;-0.7
3843;Overige duurzame goederen;2006 februari;92.1;5.9;;87.9;7.0;1.1
3844;Overige duurzame goederen;2006 maart;106.0;5.7;;102.4;7.1;1.4
3845;Overige duurzame goederen;2006 1e kwartaal;98.5;6.4;;93.1;7.0;0.6
3846;Overige duurzame goederen;2006 april;104.3;6.7;;100.4;6.8;0.1
3847;Overige duurzame goederen;2006 mei;113.2;15.3;;110.4;15.7;0.4
3848;Overige duurzame goederen;2006 juni;112.9;5.5;;110.3;6.3;0.7
3849;Overige duurzame goederen;2006 2e kwartaal;110.1;9.1;;107.0;9.5;0.4
3850;Overige duurzame goederen;2006 juli;102.0;1.8;;100.7;2.4;0.6
3851;Overige duurzame goederen;2006 augustus;128.8;6.0;;124.9;7.8;1.8
3852;Overige duurzame goederen;2006 september;109.7;2.4;;108.8;4.7;2.3
3853;Overige duurzame goederen;2006 3e kwartaal;113.5;3.5;;111.5;5.2;1.6
3854;Overige duurzame goederen;2006 oktober;89.5;5.3;;89.7;7.2;1.8
3855;Overige duurzame goederen;2006 november;104.4;7.3;;106.3;9.5;2.0
3856;Overige duurzame goederen;2006 december;97.7;6.5;;98.2;8.8;2.2
3857;Overige duurzame goederen;2006 4e kwartaal;97.2;6.4;;98.1;8.5;2.0
3858;Overige duurzame goederen;2007 januari;100.4;3.1;;94.5;6.4;3.2
3859;Overige duurzame goederen;2007 februari;96.8;5.1;;94.2;7.2;1.9
3860;Overige duurzame goederen;2007 maart;115.0;8.4;;113.2;10.5;1.9
3861;Overige duurzame goederen;2007 1e kwartaal;104.1;5.7;;100.6;8.2;2.4
3862;Overige duurzame goederen;2007 april;110.1;5.5;;107.8;7.4;1.8
3863;Overige duurzame goederen;2007 mei;121.0;6.9;;119.3;8.0;1.1
3864;Overige duurzame goederen;2007 juni;127.4;12.8;;125.7;14.0;1.0
3865;Overige duurzame goederen;2007 2e kwartaal;119.5;8.5;;117.6;9.9;1.3
3866;Overige duurzame goederen;2007 juli;109.7;7.6;;110.0;9.2;1.5
3867;Overige duurzame goederen;2007 augustus;132.9;3.2;;130.2;4.3;1.1
3868;Overige duurzame goederen;2007 september;111.3;1.5;;111.0;2.0;0.6
3869;Overige duurzame goederen;2007 3e kwartaal;118.0;4.0;;117.1;5.1;1.1
3870;Overige duurzame goederen;2007 oktober;97.2;8.5;;97.5;8.8;0.2
3871;Overige duurzame goederen;2007 november;108.2;3.6;;111.1;4.4;0.9
3872;Overige duurzame goederen;2007 december;101.9;4.3;;103.9;5.8;1.5
3873;Overige duurzame goederen;2007 4e kwartaal;102.4;5.3;;104.2;6.2;0.8
3874;Overige duurzame goederen;2008 januari;106.1;5.7;;101.2;7.0;1.2
3875;Overige duurzame goederen;2008 februari;104.9;8.3;;102.3;8.6;0.3
3876;Overige duurzame goederen;2008 maart;109.6;-4.7;;108.6;-4.0;0.7
3877;Overige duurzame goederen;2008 1e kwartaal;106.9;2.7;;104.0;3.4;0.6
3878;Overige duurzame goederen;2008 april;117.3;6.5;;115.8;7.4;0.8
3879;Overige duurzame goederen;2008 mei;123.4;2.0;;122.6;2.8;0.7
3880;Overige duurzame goederen;2008 juni;122.1;-4.2;;121.0;-3.7;0.4
3881;Overige duurzame goederen;2008 2e kwartaal;120.9;1.2;;119.8;1.9;0.6
3882;Overige duurzame goederen;2008 juli;112.0;2.1;;113.7;3.3;1.2
3883;Overige duurzame goederen;2008 augustus;130.0;-2.2;;129.4;-0.7;1.6
3884;Overige duurzame goederen;2008 september;113.3;1.8;;114.8;3.4;1.6
3885;Overige duurzame goederen;2008 3e kwartaal;118.4;0.4;;119.3;1.9;1.5
3886;Overige duurzame goederen;2008 oktober;106.4;9.5;;107.9;10.6;1.0
3887;Overige duurzame goederen;2008 november;114.0;5.4;;118.2;6.4;1.0
3888;Overige duurzame goederen;2008 december;127.9;25.5;;130.7;25.8;0.3
3889;Overige duurzame goederen;2008 4e kwartaal;116.1;13.4;;118.9;14.2;0.7
3890;Overige duurzame goederen;2009 januari;110.2;3.8;;105.9;4.7;0.9
3891;Overige duurzame goederen;2009 februari;100.3;-4.3;;96.7;-5.5;-1.2
3892;Overige duurzame goederen;2009 maart;104.4;-4.7;;101.9;-6.2;-1.5
3893;Overige duurzame goederen;2009 1e kwartaal;105.0;-1.8;;101.5;-2.4;-0.7
3894;Overige duurzame goederen;2009 april;107.4;-8.4;;107.0;-7.6;0.8
3895;Overige duurzame goederen;2009 mei;118.7;-3.8;;117.4;-4.2;-0.4
3896;Overige duurzame goederen;2009 juni;119.1;-2.4;;117.6;-2.8;-0.4
3897;Overige duurzame goederen;2009 2e kwartaal;115.1;-4.8;;114.0;-4.8;0.0
3898;Overige duurzame goederen;2009 juli;104.8;-6.4;;104.6;-8.0;-1.7
3899;Overige duurzame goederen;2009 augustus;103.5;-20.4;;101.3;-21.7;-1.7
3900;Overige duurzame goederen;2009 september;94.7;-16.4;;93.8;-18.2;-2.2
3901;Overige duurzame goederen;2009 3e kwartaal;101.0;-14.7;;99.9;-16.2;-1.8
3902;Overige duurzame goederen;2009 oktober;96.3;-9.5;;96.9;-10.2;-0.7
3903;Overige duurzame goederen;2009 november;102.1;-10.4;;104.0;-12.1;-1.9
3904;Overige duurzame goederen;2009 december;122.6;-4.1;;123.7;-5.3;-1.3
3905;Overige duurzame goederen;2009 4e kwartaal;107.0;-7.8;;108.2;-9.0;-1.3
3906;Overige duurzame goederen;2010 januari;100.8;-8.5;;98.0;-7.5;1.1
3907;Overige duurzame goederen;2010 februari;97.1;-3.2;;93.9;-2.9;0.3
3908;Overige duurzame goederen;2010 maart;108.6;4.0;;106.1;4.1;0.1
3909;Overige duurzame goederen;2010 1e kwartaal;102.2;-2.7;;99.3;-2.2;0.5
3910;Overige duurzame goederen;2010 april;111.1;3.4;;109.5;2.4;-1.0
3911;Overige duurzame goederen;2010 mei;114.0;-4.0;;113.4;-3.4;0.6
3912;Overige duurzame goederen;2010 juni;117.8;-1.1;;117.5;-0.1;1.0
3913;Overige duurzame goederen;2010 2e kwartaal;114.3;-0.7;;113.5;-0.5;0.2
3914;Overige duurzame goederen;2010 juli;102.6;-2.1;;102.3;-2.2;-0.1
3915;Overige duurzame goederen;2010 augustus;101.4;-2.0;;99.5;-1.8;0.2
3916;Overige duurzame goederen;2010 september;93.1;-1.8;;92.7;-1.2;0.6
3917;Overige duurzame goederen;2010 3e kwartaal;99.0;-2.0;;98.2;-1.7;0.2
3918;Overige duurzame goederen;2010 oktober;94.3;-2.0;;95.0;-1.9;0.1
3919;Overige duurzame goederen;2010 november;107.2;5.0;;108.4;4.2;-0.7
3920;Overige duurzame goederen;2010 december;120.7;-1.6;;121.5;-1.8;-0.2
3921;Overige duurzame goederen;2010 4e kwartaal;107.4;0.4;;108.3;0.1;-0.3
3922;Overige duurzame goederen;2011 januari;100.7;-0.1;;97.5;-0.5;-0.4
3923;Overige duurzame goederen;2011 februari;97.6;0.5;;94.5;0.7;0.2
3924;Overige duurzame goederen;2011 maart;108.3;-0.2;;105.8;-0.3;0.0
3925;Overige duurzame goederen;2011 1e kwartaal;102.2;0.1;;99.3;-0.1;-0.1
3926;Overige duurzame goederen;2011 april;109.0;-1.9;;109.5;-0.1;1.9
3927;Overige duurzame goederen;2011 mei;113.2;-0.7;;114.3;0.7;1.5
3928;Overige duurzame goederen;2011 juni;116.3;-1.3;;116.8;-0.5;0.8
3929;Overige duurzame goederen;2011 2e kwartaal;112.8;-1.3;;113.5;0.1;1.4
3930;Overige duurzame goederen;2011 juli;102.7;0.1;;101.7;-0.6;-0.6
3931;Overige duurzame goederen;2011 augustus;101.1;-0.3;;99.0;-0.5;-0.2
3932;Overige duurzame goederen;2011 september;91.6;-1.6;;90.9;-2.0;-0.4
3933;Overige duurzame goederen;2011 3e kwartaal;98.4;-0.6;;97.2;-1.0;-0.4
3934;Overige duurzame goederen;2011 oktober;89.9;-4.7;;92.9;-2.2;2.6
3935;Overige duurzame goederen;2011 november;107.1;-0.2;;110.7;2.2;2.4
3936;Overige duurzame goederen;2011 december;118.6;-1.7;;124.2;2.2;4.0
3937;Overige duurzame goederen;2011 4e kwartaal;105.2;-2.1;;109.3;0.9;3.0
3938;Overige duurzame goederen;2012 januari;96.8;-3.8;;97.1;-0.4;3.6
3939;Overige duurzame goederen;2012 februari;95.1;-2.6;;94.8;0.2;2.9
3940;Overige duurzame goederen;2012 maart;106.1;-2.1;;106.6;0.8;2.9
3941;Overige duurzame goederen;2012 1e kwartaal;99.3;-2.8;;99.5;0.2;3.1
3942;Overige duurzame goederen;2012 april;101.4;-6.9;;100.9;-7.8;-1.0
3943;Overige duurzame goederen;2012 mei;112.3;-0.8;;111.3;-2.7;-1.9
3944;Overige duurzame goederen;2012 juni;116.9;0.6;;115.5;-1.1;-1.7
3945;Overige duurzame goederen;2012 2e kwartaal;110.2;-2.3;;109.2;-3.8;-1.5
3946;Overige duurzame goederen;2012 juli;95.7;-6.8;;95.2;-6.4;0.5
3947;Overige duurzame goederen;2012 augustus;100.8;-0.3;;99.7;0.7;1.0
3948;Overige duurzame goederen;2012 september;90.1;-1.6;;90.3;-0.6;1.0
3949;Overige duurzame goederen;2012 3e kwartaal;95.5;-3.0;;95.1;-2.2;0.8
3950;Overige duurzame goederen;2012 oktober;90.1;0.1;;91.1;-1.9;-2.1
3951;Overige duurzame goederen;2012 november;102.2;-4.5;;103.5;-6.5;-2.1
3952;Overige duurzame goederen;2012 december;114.3;-3.6;;117.0;-5.8;-2.3
3953;Overige duurzame goederen;2012 4e kwartaal;102.2;-2.8;;103.9;-4.9;-2.2
3954;Overige duurzame goederen;2013 januari;94.8;-2.1;;96.8;-0.3;1.8
3955;Overige duurzame goederen;2013 februari;86.1;-9.5;;88.5;-6.7;3.1
3956;Overige duurzame goederen;2013 maart;96.3;-9.2;;99.4;-6.8;2.7
3957;Overige duurzame goederen;2013 1e kwartaal;92.4;-7.0;;94.9;-4.6;2.5
3958;Overige duurzame goederen;2013 april;98.7;-2.7;;99.8;-1.0;1.7
3959;Overige duurzame goederen;2013 mei;109.5;-2.5;;110.3;-0.9;1.7
3960;Overige duurzame goederen;2013 juni;111.2;-4.9;;111.5;-3.5;1.5
3961;Overige duurzame goederen;2013 2e kwartaal;106.5;-3.4;;107.2;-1.8;1.6
3962;Overige duurzame goederen;2013 juli;93.9;-1.9;;94.3;-1.0;1.0
3963;Overige duurzame goederen;2013 augustus;98.1;-2.6;;98.5;-1.2;1.5
3964;Overige duurzame goederen;2013 september;84.8;-5.9;;85.5;-5.3;0.6
3965;Overige duurzame goederen;2013 3e kwartaal;92.3;-3.4;;92.8;-2.4;1.0
3966;Overige duurzame goederen;2013 oktober;88.0;-2.3;;86.8;-4.7;-2.5
3967;Overige duurzame goederen;2013 november;97.9;-4.2;;97.2;-6.1;-2.0
3968;Overige duurzame goederen;2013 december;107.0;-6.4;;106.9;-8.6;-2.4
3969;Overige duurzame goederen;2013 4e kwartaal;97.6;-4.5;;97.0;-6.6;-2.3
3970;Overige duurzame goederen;2014 januari;91.9;-3.1;;95.3;-1.6;1.5
3971;Overige duurzame goederen;2014 februari;86.5;0.4;;89.0;0.6;0.2
3972;Overige duurzame goederen;2014 maart;92.9;-3.6;;95.4;-4.0;-0.4
3973;Overige duurzame goederen;2014 1e kwartaal;90.4;-2.2;;93.2;-1.8;0.4
3974;Overige duurzame goederen;2014 april;99.1;0.4;;99.1;-0.8;-1.2
3975;Overige duurzame goederen;2014 mei;107.5;-1.7;;107.7;-2.4;-0.6
3976;Overige duurzame goederen;2014 juni;104.4;-6.2;;105.1;-5.8;0.4
3977;Overige duurzame goederen;2014 2e kwartaal;103.7;-2.6;;103.9;-3.1;-0.4
3978;Overige duurzame goederen;2014 juli;93.7;-0.1;;93.1;-1.3;-1.1
3979;Overige duurzame goederen;2014 augustus;96.9;-1.2;;96.1;-2.4;-1.2
3980;Overige duurzame goederen;2014 september;84.0;-0.9;;83.4;-2.5;-1.6
3981;Overige duurzame goederen;2014 3e kwartaal;91.6;-0.7;;90.9;-2.0;-1.3
3982;Overige duurzame goederen;2014 oktober;91.8;4.3;;89.0;2.5;-1.7
3983;Overige duurzame goederen;2014 november;99.2;1.3;;96.9;-0.4;-1.6
3984;Overige duurzame goederen;2014 december;111.8;4.5;;109.2;2.1;-2.3
3985;Overige duurzame goederen;2014 4e kwartaal;100.9;3.4;;98.3;1.4;-1.9
3986;Overige duurzame goederen;2015 januari;96.9;5.4;;98.2;3.1;-2.2
3987;Overige duurzame goederen;2015 februari;91.7;6.1;;92.7;4.1;-1.9
3988;Overige duurzame goederen;2015 maart;96.4;3.8;;97.9;2.6;-1.2
3989;Overige duurzame goederen;2015 1e kwartaal;95.0;5.1;;96.3;3.3;-1.7
3990;Overige duurzame goederen;2015 april;104.1;5.0;;104.0;5.0;0.0
3991;Overige duurzame goederen;2015 mei;107.2;-0.4;;107.3;-0.4;0.0
3992;Overige duurzame goederen;2015 juni;112.9;8.2;;112.1;6.7;-1.4
3993;Overige duurzame goederen;2015 2e kwartaal;108.1;4.2;;107.8;3.7;-0.5
3994;Overige duurzame goederen;2015 juli;100.1;6.8;;98.8;6.1;-0.6
3995;Overige duurzame goederen;2015 augustus;93.3;-3.8;;92.6;-3.7;0.1
3996;Overige duurzame goederen;2015 september;90.4;7.6;;89.9;7.8;0.2
3997;Overige duurzame goederen;2015 3e kwartaal;94.6;3.3;;93.7;3.2;-0.1
3998;Overige duurzame goederen;2015 oktober;91.9;0.1;;91.2;2.5;2.5
3999;Overige duurzame goederen;2015 november;97.6;-1.6;;97.6;0.7;2.3
4000;Overige duurzame goederen;2015 december;117.5;5.1;;117.8;7.9;2.7
4001;Overige duurzame goederen;2015 4e kwartaal;102.3;1.4;;102.2;3.9;2.5
4002;Overige duurzame goederen;2016 januari;95.6;-1.3;;96.3;-2.0;-0.7
4003;Overige duurzame goederen;2016 februari;92.2;0.5;;92.9;0.2;-0.3
4004;Overige duurzame goederen;2016 maart;99.3;3.0;;101.5;3.7;0.7
4005;Overige duurzame goederen;2016 1e kwartaal;95.7;0.7;;96.9;0.7;0.0
4006;Overige duurzame goederen;2016 april;105.5;1.3;;106.4;2.3;1.0
4007;Overige duurzame goederen;2016 mei;105.5;-1.5;;106.7;-0.5;1.0
4008;Overige duurzame goederen;2016 juni;115.6;2.4;;115.8;3.3;0.9
4009;Overige duurzame goederen;2016 2e kwartaal;108.9;0.7;;109.6;1.7;1.0
4010;Overige duurzame goederen;2016 juli;99.9;-0.2;;100.9;2.1;2.3
4011;Overige duurzame goederen;2016 augustus;95.5;2.4;;96.1;3.9;1.5
4012;Overige duurzame goederen;2016 september;89.4;-1.2;;89.6;-0.3;0.9
4013;Overige duurzame goederen;2016 3e kwartaal;95.0;0.4;;95.5;1.9;1.5
4014;Overige duurzame goederen;2016 oktober;91.6;-0.3;;93.0;2.0;2.3
4015;Overige duurzame goederen;2016 november;101.0;3.5;;102.3;4.8;1.3
4016;Overige duurzame goederen;2016 december;116.4;-0.9;;118.0;0.2;1.1
4017;Overige duurzame goederen;2016 4e kwartaal;103.0;0.7;;104.4;2.2;1.5
4018;Overige duurzame goederen;2017 januari;100.0;4.5;;100.3;4.1;-0.4
4019;Overige duurzame goederen;2017 februari;94.0;2.0;;94.8;2.1;0.1
4020;Overige duurzame goederen;2017 maart;108.0;8.8;;109.4;7.8;-0.9
4021;Overige duurzame goederen;2017 1e kwartaal;100.7;5.2;;101.5;4.7;-0.4
4022;Overige duurzame goederen;2017 april;109.8;4.1;;110.7;4.0;0.0
4023;Overige duurzame goederen;2017 mei;115.4;9.3;;116.3;9.0;-0.3
4024;Overige duurzame goederen;2017 juni;122.4;5.9;;123.5;6.7;0.7
4025;Overige duurzame goederen;2017 2e kwartaal;115.9;6.4;;116.8;6.6;0.1
4026;Overige duurzame goederen;2017 juli;106.2;6.3;;106.6;5.7;-0.6
4027;Overige duurzame goederen;2017 augustus;104.9;9.8;;105.1;9.4;-0.4
4028;Overige duurzame goederen;2017 september;93.8;5.0;;95.2;6.2;1.2
4029;Overige duurzame goederen;2017 3e kwartaal;101.7;7.1;;102.3;7.1;0.0
4030;Overige duurzame goederen;2017 oktober;91.3;-0.3;;94.7;1.8;2.2
4031;Overige duurzame goederen;2017 november;106.9;5.8;;110.6;8.1;2.2
4032;Overige duurzame goederen;2017 december;120.3;3.3;;123.2;4.4;1.0
4033;Overige duurzame goederen;2017 4e kwartaal;106.1;3.0;;109.5;4.8;1.8
4034;Overige duurzame goederen;2018 januari;106.2;6.2;;108.8;8.5;2.1
4035;Overige duurzame goederen;2018 februari;97.1;3.3;;99.9;5.4;2.0
4036;Overige duurzame goederen;2018 maart;110.0;1.8;;113.6;3.9;2.0
4037;Overige duurzame goederen;2018 1e kwartaal;104.4;3.7;;107.4;5.8;2.0
4038;Overige duurzame goederen;2018 april;112.6;2.5;;116.5;5.3;2.7
4039;Overige duurzame goederen;2018 mei;121.0;4.8;;125.4;7.8;2.9
4040;Overige duurzame goederen;2018 juni;129.6;5.9;;133.9;8.4;2.4
4041;Overige duurzame goederen;2018 2e kwartaal;121.0;4.5;;125.3;7.2;2.7
4042;Overige duurzame goederen;2018 juli;108.5;2.1;;112.6;5.6;3.4
4043;Overige duurzame goederen;2018 augustus;110.2;5.0;;113.0;7.5;2.3
4044;Overige duurzame goederen;2018 september;94.5;0.7;;97.5;2.5;1.8
4045;Overige duurzame goederen;2018 3e kwartaal;104.4;2.7;;107.7;5.3;2.5
4046;Overige duurzame goederen;2018 oktober;97.4;6.7;;103.6;9.4;2.5
4047;Overige duurzame goederen;2018 november;111.9;4.7;;117.9;6.6;1.8
4048;Overige duurzame goederen;2018 december;122.4;1.7;;127.7;3.7;1.9
4049;Overige duurzame goederen;2018 4e kwartaal;110.5;4.2;;116.4;6.3;2.1
4050;Overige duurzame goederen;2019 januari;108.2;1.9;;111.9;2.8;0.9
4051;Overige duurzame goederen;2019 februari;101.3;4.3;;105.6;5.7;1.3
4052;Overige duurzame goederen;2019 maart;111.3;1.2;;116.8;2.7;1.6
4053;Overige duurzame goederen;2019 1e kwartaal;106.9;2.4;;111.4;3.7;1.3
4054;Overige duurzame goederen;2019 april;116.7;3.6;;121.6;4.4;0.7
4055;Overige duurzame goederen;2019 mei;127.9;5.8;;133.0;6.1;0.3
4056;Overige duurzame goederen;2019 juni;128.6;-0.7;;133.5;-0.3;0.5
4057;Overige duurzame goederen;2019 2e kwartaal;124.4;2.8;;129.4;3.3;0.5
4058;Overige duurzame goederen;2019 juli;112.7;3.9;;117.1;4.0;0.1
4059;Overige duurzame goederen;2019 augustus;113.5;3.0;;118.2;4.6;1.6
4060;Overige duurzame goederen;2019 september;95.8;1.4;;99.9;2.4;1.0
4061;Overige duurzame goederen;2019 3e kwartaal;107.3;2.8;;111.7;3.7;0.9
4062;Overige duurzame goederen;2019 oktober;99.5;2.2;;106.2;2.5;0.3
4063;Overige duurzame goederen;2019 november;110.2;-1.5;;117.1;-0.7;0.8
4064;Overige duurzame goederen;2019 december;124.2;1.5;;130.8;2.4;0.9
4065;Overige duurzame goederen;2019 4e kwartaal;111.3;0.7;;118.0;1.4;0.7
4066;Overige duurzame goederen;2020 januari;113.8;5.2;;118.4;5.9;0.7
4067;Overige duurzame goederen;2020 februari;112.4;11.0;;117.2;11.0;0.0
4068;Overige duurzame goederen;2020 maart;105.6;-5.1;;110.5;-5.4;-0.3
4069;Overige duurzame goederen;2020 1e kwartaal;110.6;3.4;;115.4;3.6;0.1
4070;Overige duurzame goederen;2020 april;101.7;-12.9;;106.8;-12.2;0.7
4071;Overige duurzame goederen;2020 mei;123.6;-3.4;;130.1;-2.2;1.1
4072;Overige duurzame goederen;2020 juni;143.0;11.1;;149.0;11.6;0.4
4073;Overige duurzame goederen;2020 2e kwartaal;122.7;-1.3;;128.6;-0.6;0.7
4074;Overige duurzame goederen;2020 juli;131.4;16.6;;140.1;19.6;2.5
4075;Overige duurzame goederen;2020 augustus;124.0;9.2;;132.1;11.8;2.4
4076;Overige duurzame goederen;2020 september;111.5;16.4;;118.8;18.8;2.1
4077;Overige duurzame goederen;2020 3e kwartaal;122.3;13.9;;130.3;16.6;2.4
4078;Overige duurzame goederen;2020 oktober;108.6;9.2;;119.1;12.2;2.8
4079;Overige duurzame goederen;2020 november;117.3;6.5;;129.0;10.2;3.5
4080;Overige duurzame goederen;2020 december;108.2;-12.9;;118.4;-9.5;3.9
4081;Overige duurzame goederen;2020 4e kwartaal;111.4;0.0;;122.2;3.5;3.5
4082;Overige duurzame goederen;2020;116.8;3.8;;124.1;5.5;1.7
4083;Overige duurzame goederen;2021 januari;88.3;-22.4;;95.1;-19.7;3.5
4084;Overige duurzame goederen;2021 februari;92.6;-17.6;;99.9;-14.7;3.5
4085;Overige duurzame goederen;2021 maart;120.8;14.4;;130.4;18.0;3.2
4086;Overige duurzame goederen;2021 1e kwartaal;100.6;-9.1;;108.5;-6.0;3.4
4087;Overige duurzame goederen;2021 april;132.2;30.1;;140.0;31.1;0.8
4088;Overige duurzame goederen;2021 mei;154.5;24.9;;164.8;26.7;1.4
4089;Overige duurzame goederen;2021 juni;164.1;14.8;;174.8;17.4;2.3
4090;Overige duurzame goederen;2021 2e kwartaal;150.3;22.4;;159.9;24.3;1.6
4091;Overige duurzame goederen;2021 juli;141.1;7.4;;151.5;8.1;0.7
4092;Overige duurzame goederen;2021 augustus;132.5;6.9;;141.9;7.4;0.5
4093;Overige duurzame goederen;2021 september;122.3;9.7;;132.1;11.2;1.4
4094;Overige duurzame goederen;2021 3e kwartaal;132.0;7.9;;141.8;8.8;0.8
4095;Overige duurzame goederen;2021 oktober;119.0;9.6;;132.6;11.3;1.6
