ID;Geslacht;Leeftijd;Onderwijsrichting;Geboortegeneratie;OnderwijsniveauPersonen_1;OnderwijsniveauPersonenBasisonderwijs_2;OnderwijsniveauPersonenVmboMbo1_3;OnderwijsniveauPersonenHavoVwoMbo_4;OnderwijsniveauPersonenHboWo_5;OnderwijsniveauPersonenWoMaster_6;OnderwijsniveauPersonenOnbekend_7
1411;Vrouwen;30 tot 35 jaar;04+06 Economisch en juridisch;1960 tot 1965;20.1;;3.9;11.3;3.5;1.4;
1412;Vrouwen;30 tot 35 jaar;04+06 Economisch en juridisch;1965 tot 1970;24.7;;3.0;15.1;3.8;2.8;
1413;Vrouwen;30 tot 35 jaar;04+06 Economisch en juridisch;1970 tot 1975;26.5;;2.6;14.8;5.7;3.4;
1414;Vrouwen;30 tot 35 jaar;04+06 Economisch en juridisch;1975 tot 1980;26.1;;1.5;12.6;7.5;4.4;
1415;Vrouwen;30 tot 35 jaar;04+06 Economisch en juridisch;1980 tot 1985;;;;;;;
1416;Vrouwen;30 tot 35 jaar;05+07 Technisch;1925 tot 1930;;;;;;;
1417;Vrouwen;30 tot 35 jaar;05+07 Technisch;1930 tot 1935;;;;;;;
1418;Vrouwen;30 tot 35 jaar;05+07 Technisch;1935 tot 1940;;;;;;;
1419;Vrouwen;30 tot 35 jaar;05+07 Technisch;1940 tot 1945;;;;;;;
1420;Vrouwen;30 tot 35 jaar;05+07 Technisch;1945 tot 1950;;;;;;;
1421;Vrouwen;30 tot 35 jaar;05+07 Technisch;1950 tot 1955;;;;;;;
1422;Vrouwen;30 tot 35 jaar;05+07 Technisch;1955 tot 1960;3.0;;0.8;1.3;0.5;0.4;
1423;Vrouwen;30 tot 35 jaar;05+07 Technisch;1960 tot 1965;3.7;;0.7;1.8;0.6;0.6;
1424;Vrouwen;30 tot 35 jaar;05+07 Technisch;1965 tot 1970;6.0;;0.8;3.2;1.0;1.0;
1425;Vrouwen;30 tot 35 jaar;05+07 Technisch;1970 tot 1975;6.5;;1.0;3.2;1.1;1.1;
1426;Vrouwen;30 tot 35 jaar;05+07 Technisch;1975 tot 1980;6.0;;0.7;2.5;1.2;1.6;
1427;Vrouwen;30 tot 35 jaar;05+07 Technisch;1980 tot 1985;;;;;;;
1428;Vrouwen;30 tot 35 jaar;Onderwijsrichting onbekend;1925 tot 1930;;;;;;;
1429;Vrouwen;30 tot 35 jaar;Onderwijsrichting onbekend;1930 tot 1935;;;;;;;
1430;Vrouwen;30 tot 35 jaar;Onderwijsrichting onbekend;1935 tot 1940;;;;;;;
1431;Vrouwen;30 tot 35 jaar;Onderwijsrichting onbekend;1940 tot 1945;;;;;;;
1432;Vrouwen;30 tot 35 jaar;Onderwijsrichting onbekend;1945 tot 1950;;;;;;;
1433;Vrouwen;30 tot 35 jaar;Onderwijsrichting onbekend;1950 tot 1955;;;;;;;
1434;Vrouwen;30 tot 35 jaar;Onderwijsrichting onbekend;1955 tot 1960;0.5;;0.2;;;;0.2
1435;Vrouwen;30 tot 35 jaar;Onderwijsrichting onbekend;1960 tot 1965;0.5;;0.2;0.1;;;0.2
1436;Vrouwen;30 tot 35 jaar;Onderwijsrichting onbekend;1965 tot 1970;1.3;;0.4;0.3;0.1;0.1;0.4
1437;Vrouwen;30 tot 35 jaar;Onderwijsrichting onbekend;1970 tot 1975;4.4;;0.3;1.2;0.1;1.8;1.0
1438;Vrouwen;30 tot 35 jaar;Onderwijsrichting onbekend;1975 tot 1980;3.4;0.1;0.3;1.1;0.2;0.6;1.2
1439;Vrouwen;30 tot 35 jaar;Onderwijsrichting onbekend;1980 tot 1985;;;;;;;
1440;Vrouwen;35 tot 40 jaar;Totaal;1925 tot 1930;;;;;;;
1441;Vrouwen;35 tot 40 jaar;Totaal;1930 tot 1935;;;;;;;
1442;Vrouwen;35 tot 40 jaar;Totaal;1935 tot 1940;;;;;;;
1443;Vrouwen;35 tot 40 jaar;Totaal;1940 tot 1945;;;;;;;
1444;Vrouwen;35 tot 40 jaar;Totaal;1945 tot 1950;;;;;;;
1445;Vrouwen;35 tot 40 jaar;Totaal;1950 tot 1955;100.0;16.3;29.1;33.9;15.8;4.6;0.2
1446;Vrouwen;35 tot 40 jaar;Totaal;1955 tot 1960;100.0;11.9;24.0;41.4;16.9;5.6;0.2
1447;Vrouwen;35 tot 40 jaar;Totaal;1960 tot 1965;100.0;8.5;22.3;46.1;15.5;7.4;0.3
1448;Vrouwen;35 tot 40 jaar;Totaal;1965 tot 1970;100.0;5.1;18.3;47.7;17.4;10.9;0.7
1449;Vrouwen;35 tot 40 jaar;Totaal;1970 tot 1975;100.0;5.1;14.4;44.3;22.0;13.2;0.9
1450;Vrouwen;35 tot 40 jaar;Totaal;1975 tot 1980;;;;;;;
1451;Vrouwen;35 tot 40 jaar;Totaal;1980 tot 1985;;;;;;;
1452;Vrouwen;35 tot 40 jaar;00 Algemeen;1925 tot 1930;;;;;;;
1453;Vrouwen;35 tot 40 jaar;00 Algemeen;1930 tot 1935;;;;;;;
1454;Vrouwen;35 tot 40 jaar;00 Algemeen;1935 tot 1940;;;;;;;
1455;Vrouwen;35 tot 40 jaar;00 Algemeen;1940 tot 1945;;;;;;;
1456;Vrouwen;35 tot 40 jaar;00 Algemeen;1945 tot 1950;;;;;;;
1457;Vrouwen;35 tot 40 jaar;00 Algemeen;1950 tot 1955;29.9;16.3;10.0;3.5;;;
1458;Vrouwen;35 tot 40 jaar;00 Algemeen;1955 tot 1960;29.2;11.9;9.7;7.6;;;
1459;Vrouwen;35 tot 40 jaar;00 Algemeen;1960 tot 1965;30.3;8.5;9.9;12.0;;;
1460;Vrouwen;35 tot 40 jaar;00 Algemeen;1965 tot 1970;22.8;5.1;7.1;10.6;;;
1461;Vrouwen;35 tot 40 jaar;00 Algemeen;1970 tot 1975;17.7;5.0;5.3;7.3;;;
1462;Vrouwen;35 tot 40 jaar;00 Algemeen;1975 tot 1980;;;;;;;
1463;Vrouwen;35 tot 40 jaar;00 Algemeen;1980 tot 1985;;;;;;;
1464;Vrouwen;35 tot 40 jaar;08 Landbouw, diergeneeskunde en -verz...;1925 tot 1930;;;;;;;
1465;Vrouwen;35 tot 40 jaar;08 Landbouw, diergeneeskunde en -verz...;1930 tot 1935;;;;;;;
1466;Vrouwen;35 tot 40 jaar;08 Landbouw, diergeneeskunde en -verz...;1935 tot 1940;;;;;;;
1467;Vrouwen;35 tot 40 jaar;08 Landbouw, diergeneeskunde en -verz...;1940 tot 1945;;;;;;;
1468;Vrouwen;35 tot 40 jaar;08 Landbouw, diergeneeskunde en -verz...;1945 tot 1950;;;;;;;
1469;Vrouwen;35 tot 40 jaar;08 Landbouw, diergeneeskunde en -verz...;1950 tot 1955;0.3;;;0.2;;;
1470;Vrouwen;35 tot 40 jaar;08 Landbouw, diergeneeskunde en -verz...;1955 tot 1960;0.6;;0.1;0.3;0.1;0.1;
1471;Vrouwen;35 tot 40 jaar;08 Landbouw, diergeneeskunde en -verz...;1960 tot 1965;0.9;;0.2;0.4;0.2;0.1;
1472;Vrouwen;35 tot 40 jaar;08 Landbouw, diergeneeskunde en -verz...;1965 tot 1970;1.1;;0.3;0.5;0.2;0.1;
1473;Vrouwen;35 tot 40 jaar;08 Landbouw, diergeneeskunde en -verz...;1970 tot 1975;1.2;;0.2;0.5;0.2;0.2;
1474;Vrouwen;35 tot 40 jaar;08 Landbouw, diergeneeskunde en -verz...;1975 tot 1980;;;;;;;
1475;Vrouwen;35 tot 40 jaar;08 Landbouw, diergeneeskunde en -verz...;1980 tot 1985;;;;;;;
1476;Vrouwen;35 tot 40 jaar;01+02+10 Overige onderwijsrichtingen;1925 tot 1930;;;;;;;
1477;Vrouwen;35 tot 40 jaar;01+02+10 Overige onderwijsrichtingen;1930 tot 1935;;;;;;;
1478;Vrouwen;35 tot 40 jaar;01+02+10 Overige onderwijsrichtingen;1935 tot 1940;;;;;;;
1479;Vrouwen;35 tot 40 jaar;01+02+10 Overige onderwijsrichtingen;1940 tot 1945;;;;;;;
1480;Vrouwen;35 tot 40 jaar;01+02+10 Overige onderwijsrichtingen;1945 tot 1950;;;;;;;
1481;Vrouwen;35 tot 40 jaar;01+02+10 Overige onderwijsrichtingen;1950 tot 1955;11.2;;0.4;1.6;7.9;1.3;
1482;Vrouwen;35 tot 40 jaar;01+02+10 Overige onderwijsrichtingen;1955 tot 1960;11.5;;0.3;2.0;7.7;1.6;
1483;Vrouwen;35 tot 40 jaar;01+02+10 Overige onderwijsrichtingen;1960 tot 1965;10.1;;0.4;2.0;5.6;2.2;
1484;Vrouwen;35 tot 40 jaar;01+02+10 Overige onderwijsrichtingen;1965 tot 1970;9.9;;1.0;1.8;5.0;2.2;
1485;Vrouwen;35 tot 40 jaar;01+02+10 Overige onderwijsrichtingen;1970 tot 1975;11.3;;1.5;2.0;5.5;2.3;
1486;Vrouwen;35 tot 40 jaar;01+02+10 Overige onderwijsrichtingen;1975 tot 1980;;;;;;;
1487;Vrouwen;35 tot 40 jaar;01+02+10 Overige onderwijsrichtingen;1980 tot 1985;;;;;;;
1488;Vrouwen;35 tot 40 jaar;03+09 Zorg en maatschappij;1925 tot 1930;;;;;;;
1489;Vrouwen;35 tot 40 jaar;03+09 Zorg en maatschappij;1930 tot 1935;;;;;;;
1490;Vrouwen;35 tot 40 jaar;03+09 Zorg en maatschappij;1935 tot 1940;;;;;;;
1491;Vrouwen;35 tot 40 jaar;03+09 Zorg en maatschappij;1940 tot 1945;;;;;;;
1492;Vrouwen;35 tot 40 jaar;03+09 Zorg en maatschappij;1945 tot 1950;;;;;;;
1493;Vrouwen;35 tot 40 jaar;03+09 Zorg en maatschappij;1950 tot 1955;39.3;;13.4;18.2;5.5;2.2;
1494;Vrouwen;35 tot 40 jaar;03+09 Zorg en maatschappij;1955 tot 1960;39.1;;9.2;21.1;6.4;2.4;
1495;Vrouwen;35 tot 40 jaar;03+09 Zorg en maatschappij;1960 tot 1965;34.8;;7.5;18.1;6.7;2.6;
1496;Vrouwen;35 tot 40 jaar;03+09 Zorg en maatschappij;1965 tot 1970;31.7;;5.9;15.9;6.5;3.4;
1497;Vrouwen;35 tot 40 jaar;03+09 Zorg en maatschappij;1970 tot 1975;32.3;;3.8;15.6;8.3;4.6;
1498;Vrouwen;35 tot 40 jaar;03+09 Zorg en maatschappij;1975 tot 1980;;;;;;;
1499;Vrouwen;35 tot 40 jaar;03+09 Zorg en maatschappij;1980 tot 1985;;;;;;;
1500;Vrouwen;35 tot 40 jaar;04+06 Economisch en juridisch;1925 tot 1930;;;;;;;
1501;Vrouwen;35 tot 40 jaar;04+06 Economisch en juridisch;1930 tot 1935;;;;;;;
1502;Vrouwen;35 tot 40 jaar;04+06 Economisch en juridisch;1935 tot 1940;;;;;;;
1503;Vrouwen;35 tot 40 jaar;04+06 Economisch en juridisch;1940 tot 1945;;;;;;;
1504;Vrouwen;35 tot 40 jaar;04+06 Economisch en juridisch;1945 tot 1950;;;;;;;
1505;Vrouwen;35 tot 40 jaar;04+06 Economisch en juridisch;1950 tot 1955;15.4;;3.6;9.0;2.0;0.7;
1506;Vrouwen;35 tot 40 jaar;04+06 Economisch en juridisch;1955 tot 1960;16.0;;3.8;9.0;2.2;1.1;
1507;Vrouwen;35 tot 40 jaar;04+06 Economisch en juridisch;1960 tot 1965;18.9;;3.4;11.6;2.3;1.6;
1508;Vrouwen;35 tot 40 jaar;04+06 Economisch en juridisch;1965 tot 1970;24.8;;3.0;14.2;4.7;2.9;
1509;Vrouwen;35 tot 40 jaar;04+06 Economisch en juridisch;1970 tot 1975;27.7;;2.4;14.7;6.5;4.1;
1510;Vrouwen;35 tot 40 jaar;04+06 Economisch en juridisch;1975 tot 1980;;;;;;;
1511;Vrouwen;35 tot 40 jaar;04+06 Economisch en juridisch;1980 tot 1985;;;;;;;
1512;Vrouwen;35 tot 40 jaar;05+07 Technisch;1925 tot 1930;;;;;;;
1513;Vrouwen;35 tot 40 jaar;05+07 Technisch;1930 tot 1935;;;;;;;
1514;Vrouwen;35 tot 40 jaar;05+07 Technisch;1935 tot 1940;;;;;;;
1515;Vrouwen;35 tot 40 jaar;05+07 Technisch;1940 tot 1945;;;;;;;
1516;Vrouwen;35 tot 40 jaar;05+07 Technisch;1945 tot 1950;;;;;;;
1517;Vrouwen;35 tot 40 jaar;05+07 Technisch;1950 tot 1955;3.5;;1.4;1.3;0.4;0.4;
1518;Vrouwen;35 tot 40 jaar;05+07 Technisch;1955 tot 1960;3.0;;0.8;1.3;0.5;0.5;
1519;Vrouwen;35 tot 40 jaar;05+07 Technisch;1960 tot 1965;3.8;;0.5;1.8;0.7;0.8;
1520;Vrouwen;35 tot 40 jaar;05+07 Technisch;1965 tot 1970;5.6;;0.7;3.2;0.9;0.8;
1521;Vrouwen;35 tot 40 jaar;05+07 Technisch;1970 tot 1975;6.5;;0.9;3.0;1.1;1.5;
1522;Vrouwen;35 tot 40 jaar;05+07 Technisch;1975 tot 1980;;;;;;;
1523;Vrouwen;35 tot 40 jaar;05+07 Technisch;1980 tot 1985;;;;;;;
1524;Vrouwen;35 tot 40 jaar;Onderwijsrichting onbekend;1925 tot 1930;;;;;;;
1525;Vrouwen;35 tot 40 jaar;Onderwijsrichting onbekend;1930 tot 1935;;;;;;;
1526;Vrouwen;35 tot 40 jaar;Onderwijsrichting onbekend;1935 tot 1940;;;;;;;
1527;Vrouwen;35 tot 40 jaar;Onderwijsrichting onbekend;1940 tot 1945;;;;;;;
1528;Vrouwen;35 tot 40 jaar;Onderwijsrichting onbekend;1945 tot 1950;;;;;;;
1529;Vrouwen;35 tot 40 jaar;Onderwijsrichting onbekend;1950 tot 1955;0.5;;0.3;;;;0.2
1530;Vrouwen;35 tot 40 jaar;Onderwijsrichting onbekend;1955 tot 1960;0.4;;0.1;0.1;;;0.2
1531;Vrouwen;35 tot 40 jaar;Onderwijsrichting onbekend;1960 tot 1965;1.2;;0.4;0.3;0.1;0.1;0.3
1532;Vrouwen;35 tot 40 jaar;Onderwijsrichting onbekend;1965 tot 1970;4.1;;0.3;1.4;0.1;1.5;0.7
1533;Vrouwen;35 tot 40 jaar;Onderwijsrichting onbekend;1970 tot 1975;3.3;0.1;0.3;1.1;0.2;0.7;0.9
1534;Vrouwen;35 tot 40 jaar;Onderwijsrichting onbekend;1975 tot 1980;;;;;;;
1535;Vrouwen;35 tot 40 jaar;Onderwijsrichting onbekend;1980 tot 1985;;;;;;;
1536;Vrouwen;40 tot 45 jaar;Totaal;1925 tot 1930;;;;;;;
1537;Vrouwen;40 tot 45 jaar;Totaal;1930 tot 1935;;;;;;;
1538;Vrouwen;40 tot 45 jaar;Totaal;1935 tot 1940;;;;;;;
1539;Vrouwen;40 tot 45 jaar;Totaal;1940 tot 1945;;;;;;;
1540;Vrouwen;40 tot 45 jaar;Totaal;1945 tot 1950;100.0;19.0;33.1;31.2;13.0;3.5;0.2
1541;Vrouwen;40 tot 45 jaar;Totaal;1950 tot 1955;100.0;15.0;28.7;36.1;15.4;4.7;0.1
1542;Vrouwen;40 tot 45 jaar;Totaal;1955 tot 1960;100.0;11.5;24.7;40.8;16.6;5.9;0.5
1543;Vrouwen;40 tot 45 jaar;Totaal;1960 tot 1965;100.0;7.7;21.4;45.2;16.8;8.4;0.6
1544;Vrouwen;40 tot 45 jaar;Totaal;1965 tot 1970;100.0;5.4;17.3;47.3;18.5;10.9;0.7
1545;Vrouwen;40 tot 45 jaar;Totaal;1970 tot 1975;;;;;;;
1546;Vrouwen;40 tot 45 jaar;Totaal;1975 tot 1980;;;;;;;
1547;Vrouwen;40 tot 45 jaar;Totaal;1980 tot 1985;;;;;;;
1548;Vrouwen;40 tot 45 jaar;00 Algemeen;1925 tot 1930;;;;;;;
1549;Vrouwen;40 tot 45 jaar;00 Algemeen;1930 tot 1935;;;;;;;
1550;Vrouwen;40 tot 45 jaar;00 Algemeen;1935 tot 1940;;;;;;;
1551;Vrouwen;40 tot 45 jaar;00 Algemeen;1940 tot 1945;;;;;;;
1552;Vrouwen;40 tot 45 jaar;00 Algemeen;1945 tot 1950;32.0;19.0;10.4;2.5;;;
1553;Vrouwen;40 tot 45 jaar;00 Algemeen;1950 tot 1955;30.9;15.0;10.7;5.1;;;
1554;Vrouwen;40 tot 45 jaar;00 Algemeen;1955 tot 1960;31.6;11.5;10.9;9.3;;;
1555;Vrouwen;40 tot 45 jaar;00 Algemeen;1960 tot 1965;28.0;7.7;8.6;11.7;;;
1556;Vrouwen;40 tot 45 jaar;00 Algemeen;1965 tot 1970;20.8;5.2;6.4;9.2;;;
1557;Vrouwen;40 tot 45 jaar;00 Algemeen;1970 tot 1975;;;;;;;
1558;Vrouwen;40 tot 45 jaar;00 Algemeen;1975 tot 1980;;;;;;;
1559;Vrouwen;40 tot 45 jaar;00 Algemeen;1980 tot 1985;;;;;;;
1560;Vrouwen;40 tot 45 jaar;08 Landbouw, diergeneeskunde en -verz...;1925 tot 1930;;;;;;;
1561;Vrouwen;40 tot 45 jaar;08 Landbouw, diergeneeskunde en -verz...;1930 tot 1935;;;;;;;
1562;Vrouwen;40 tot 45 jaar;08 Landbouw, diergeneeskunde en -verz...;1935 tot 1940;;;;;;;
1563;Vrouwen;40 tot 45 jaar;08 Landbouw, diergeneeskunde en -verz...;1940 tot 1945;;;;;;;
1564;Vrouwen;40 tot 45 jaar;08 Landbouw, diergeneeskunde en -verz...;1945 tot 1950;0.3;;0.1;0.2;;;
1565;Vrouwen;40 tot 45 jaar;08 Landbouw, diergeneeskunde en -verz...;1950 tot 1955;0.3;;;0.2;;;
1566;Vrouwen;40 tot 45 jaar;08 Landbouw, diergeneeskunde en -verz...;1955 tot 1960;0.5;;0.1;0.3;0.1;0.1;
1567;Vrouwen;40 tot 45 jaar;08 Landbouw, diergeneeskunde en -verz...;1960 tot 1965;0.8;;0.1;0.4;0.1;0.1;
1568;Vrouwen;40 tot 45 jaar;08 Landbouw, diergeneeskunde en -verz...;1965 tot 1970;1.1;;0.3;0.5;0.2;0.1;
1569;Vrouwen;40 tot 45 jaar;08 Landbouw, diergeneeskunde en -verz...;1970 tot 1975;;;;;;;
1570;Vrouwen;40 tot 45 jaar;08 Landbouw, diergeneeskunde en -verz...;1975 tot 1980;;;;;;;
1571;Vrouwen;40 tot 45 jaar;08 Landbouw, diergeneeskunde en -verz...;1980 tot 1985;;;;;;;
1572;Vrouwen;40 tot 45 jaar;01+02+10 Overige onderwijsrichtingen;1925 tot 1930;;;;;;;
1573;Vrouwen;40 tot 45 jaar;01+02+10 Overige onderwijsrichtingen;1930 tot 1935;;;;;;;
1574;Vrouwen;40 tot 45 jaar;01+02+10 Overige onderwijsrichtingen;1935 tot 1940;;;;;;;
1575;Vrouwen;40 tot 45 jaar;01+02+10 Overige onderwijsrichtingen;1940 tot 1945;;;;;;;
1576;Vrouwen;40 tot 45 jaar;01+02+10 Overige onderwijsrichtingen;1945 tot 1950;10.6;;0.5;1.8;7.3;1.0;
1577;Vrouwen;40 tot 45 jaar;01+02+10 Overige onderwijsrichtingen;1950 tot 1955;11.5;;0.4;1.9;7.9;1.3;
1578;Vrouwen;40 tot 45 jaar;01+02+10 Overige onderwijsrichtingen;1955 tot 1960;12.1;;0.6;2.3;7.5;1.7;
1579;Vrouwen;40 tot 45 jaar;01+02+10 Overige onderwijsrichtingen;1960 tot 1965;10.9;;1.0;2.1;5.7;2.1;
1580;Vrouwen;40 tot 45 jaar;01+02+10 Overige onderwijsrichtingen;1965 tot 1970;10.5;;1.2;2.2;4.8;2.3;
1581;Vrouwen;40 tot 45 jaar;01+02+10 Overige onderwijsrichtingen;1970 tot 1975;;;;;;;
1582;Vrouwen;40 tot 45 jaar;01+02+10 Overige onderwijsrichtingen;1975 tot 1980;;;;;;;
1583;Vrouwen;40 tot 45 jaar;01+02+10 Overige onderwijsrichtingen;1980 tot 1985;;;;;;;
1584;Vrouwen;40 tot 45 jaar;03+09 Zorg en maatschappij;1925 tot 1930;;;;;;;
1585;Vrouwen;40 tot 45 jaar;03+09 Zorg en maatschappij;1930 tot 1935;;;;;;;
1586;Vrouwen;40 tot 45 jaar;03+09 Zorg en maatschappij;1935 tot 1940;;;;;;;
1587;Vrouwen;40 tot 45 jaar;03+09 Zorg en maatschappij;1940 tot 1945;;;;;;;
1588;Vrouwen;40 tot 45 jaar;03+09 Zorg en maatschappij;1945 tot 1950;38.7;;17.3;15.8;3.7;1.8;
1589;Vrouwen;40 tot 45 jaar;03+09 Zorg en maatschappij;1950 tot 1955;38.6;;12.9;18.0;5.4;2.3;
1590;Vrouwen;40 tot 45 jaar;03+09 Zorg en maatschappij;1955 tot 1960;37.6;;9.6;18.7;6.8;2.5;
1591;Vrouwen;40 tot 45 jaar;03+09 Zorg en maatschappij;1960 tot 1965;34.9;;7.8;17.3;7.1;2.7;
1592;Vrouwen;40 tot 45 jaar;03+09 Zorg en maatschappij;1965 tot 1970;33.3;;5.6;16.9;7.2;3.6;
1593;Vrouwen;40 tot 45 jaar;03+09 Zorg en maatschappij;1970 tot 1975;;;;;;;
1594;Vrouwen;40 tot 45 jaar;03+09 Zorg en maatschappij;1975 tot 1980;;;;;;;
1595;Vrouwen;40 tot 45 jaar;03+09 Zorg en maatschappij;1980 tot 1985;;;;;;;
1596;Vrouwen;40 tot 45 jaar;04+06 Economisch en juridisch;1925 tot 1930;;;;;;;
1597;Vrouwen;40 tot 45 jaar;04+06 Economisch en juridisch;1930 tot 1935;;;;;;;
1598;Vrouwen;40 tot 45 jaar;04+06 Economisch en juridisch;1935 tot 1940;;;;;;;
1599;Vrouwen;40 tot 45 jaar;04+06 Economisch en juridisch;1940 tot 1945;;;;;;;
1600;Vrouwen;40 tot 45 jaar;04+06 Economisch en juridisch;1945 tot 1950;14.3;;2.7;9.6;1.6;0.4;
1601;Vrouwen;40 tot 45 jaar;04+06 Economisch en juridisch;1950 tot 1955;14.4;;3.0;9.2;1.6;0.6;
1602;Vrouwen;40 tot 45 jaar;04+06 Economisch en juridisch;1955 tot 1960;14.1;;2.7;8.7;1.6;1.1;
1603;Vrouwen;40 tot 45 jaar;04+06 Economisch en juridisch;1960 tot 1965;18.4;;3.1;10.5;3.1;1.8;
1604;Vrouwen;40 tot 45 jaar;04+06 Economisch en juridisch;1965 tot 1970;25.3;;2.6;14.2;5.3;3.3;
1605;Vrouwen;40 tot 45 jaar;04+06 Economisch en juridisch;1970 tot 1975;;;;;;;
1606;Vrouwen;40 tot 45 jaar;04+06 Economisch en juridisch;1975 tot 1980;;;;;;;
1607;Vrouwen;40 tot 45 jaar;04+06 Economisch en juridisch;1980 tot 1985;;;;;;;
1608;Vrouwen;40 tot 45 jaar;05+07 Technisch;1925 tot 1930;;;;;;;
1609;Vrouwen;40 tot 45 jaar;05+07 Technisch;1930 tot 1935;;;;;;;
1610;Vrouwen;40 tot 45 jaar;05+07 Technisch;1935 tot 1940;;;;;;;
1611;Vrouwen;40 tot 45 jaar;05+07 Technisch;1940 tot 1945;;;;;;;
1612;Vrouwen;40 tot 45 jaar;05+07 Technisch;1945 tot 1950;3.7;;1.9;1.3;0.3;0.2;
1613;Vrouwen;40 tot 45 jaar;05+07 Technisch;1950 tot 1955;3.7;;1.4;1.5;0.5;0.4;
1614;Vrouwen;40 tot 45 jaar;05+07 Technisch;1955 tot 1960;3.1;;0.7;1.3;0.6;0.5;
1615;Vrouwen;40 tot 45 jaar;05+07 Technisch;1960 tot 1965;3.6;;0.5;1.8;0.7;0.6;
1616;Vrouwen;40 tot 45 jaar;05+07 Technisch;1965 tot 1970;5.9;;0.8;3.2;0.9;1.0;
1617;Vrouwen;40 tot 45 jaar;05+07 Technisch;1970 tot 1975;;;;;;;
1618;Vrouwen;40 tot 45 jaar;05+07 Technisch;1975 tot 1980;;;;;;;
1619;Vrouwen;40 tot 45 jaar;05+07 Technisch;1980 tot 1985;;;;;;;
1620;Vrouwen;40 tot 45 jaar;Onderwijsrichting onbekend;1925 tot 1930;;;;;;;
1621;Vrouwen;40 tot 45 jaar;Onderwijsrichting onbekend;1930 tot 1935;;;;;;;
1622;Vrouwen;40 tot 45 jaar;Onderwijsrichting onbekend;1935 tot 1940;;;;;;;
1623;Vrouwen;40 tot 45 jaar;Onderwijsrichting onbekend;1940 tot 1945;;;;;;;
1624;Vrouwen;40 tot 45 jaar;Onderwijsrichting onbekend;1945 tot 1950;0.5;;0.2;;;;0.2
1625;Vrouwen;40 tot 45 jaar;Onderwijsrichting onbekend;1950 tot 1955;0.4;;0.2;0.1;;;0.1
1626;Vrouwen;40 tot 45 jaar;Onderwijsrichting onbekend;1955 tot 1960;1.0;;0.3;0.2;;0.1;0.5
1627;Vrouwen;40 tot 45 jaar;Onderwijsrichting onbekend;1960 tot 1965;3.3;;0.2;1.3;0.1;1.1;0.6
1628;Vrouwen;40 tot 45 jaar;Onderwijsrichting onbekend;1965 tot 1970;3.1;0.1;0.4;1.2;0.2;0.5;0.7
1629;Vrouwen;40 tot 45 jaar;Onderwijsrichting onbekend;1970 tot 1975;;;;;;;
1630;Vrouwen;40 tot 45 jaar;Onderwijsrichting onbekend;1975 tot 1980;;;;;;;
1631;Vrouwen;40 tot 45 jaar;Onderwijsrichting onbekend;1980 tot 1985;;;;;;;
1632;Vrouwen;45 tot 50 jaar;Totaal;1925 tot 1930;;;;;;;
1633;Vrouwen;45 tot 50 jaar;Totaal;1930 tot 1935;;;;;;;
1634;Vrouwen;45 tot 50 jaar;Totaal;1935 tot 1940;;;;;;;
1635;Vrouwen;45 tot 50 jaar;Totaal;1940 tot 1945;100.0;21.3;35.5;29.1;11.4;2.5;0.2
1636;Vrouwen;45 tot 50 jaar;Totaal;1945 tot 1950;100.0;17.9;33.2;32.1;13.1;3.5;0.2
1637;Vrouwen;45 tot 50 jaar;Totaal;1950 tot 1955;100.0;14.4;29.7;36.1;14.8;4.6;0.4
1638;Vrouwen;45 tot 50 jaar;Totaal;1955 tot 1960;100.0;9.6;24.1;40.9;17.3;7.4;0.7
1639;Vrouwen;45 tot 50 jaar;Totaal;1960 tot 1965;100.0;7.7;20.9;44.4;17.6;8.7;0.8
1640;Vrouwen;45 tot 50 jaar;Totaal;1965 tot 1970;;;;;;;
1641;Vrouwen;45 tot 50 jaar;Totaal;1970 tot 1975;;;;;;;
1642;Vrouwen;45 tot 50 jaar;Totaal;1975 tot 1980;;;;;;;
1643;Vrouwen;45 tot 50 jaar;Totaal;1980 tot 1985;;;;;;;
1644;Vrouwen;45 tot 50 jaar;00 Algemeen;1925 tot 1930;;;;;;;
1645;Vrouwen;45 tot 50 jaar;00 Algemeen;1930 tot 1935;;;;;;;
1646;Vrouwen;45 tot 50 jaar;00 Algemeen;1935 tot 1940;;;;;;;
1647;Vrouwen;45 tot 50 jaar;00 Algemeen;1940 tot 1945;35.2;21.3;11.5;2.3;;;
1648;Vrouwen;45 tot 50 jaar;00 Algemeen;1945 tot 1950;33.3;17.9;11.5;3.9;;;
1649;Vrouwen;45 tot 50 jaar;00 Algemeen;1950 tot 1955;33.3;14.4;12.0;7.0;;;
1650;Vrouwen;45 tot 50 jaar;00 Algemeen;1955 tot 1960;28.6;9.6;9.7;9.4;;;
1651;Vrouwen;45 tot 50 jaar;00 Algemeen;1960 tot 1965;25.6;7.6;8.1;9.9;;;
1652;Vrouwen;45 tot 50 jaar;00 Algemeen;1965 tot 1970;;;;;;;
1653;Vrouwen;45 tot 50 jaar;00 Algemeen;1970 tot 1975;;;;;;;
1654;Vrouwen;45 tot 50 jaar;00 Algemeen;1975 tot 1980;;;;;;;
1655;Vrouwen;45 tot 50 jaar;00 Algemeen;1980 tot 1985;;;;;;;
1656;Vrouwen;45 tot 50 jaar;08 Landbouw, diergeneeskunde en -verz...;1925 tot 1930;;;;;;;
